stage,family,candidate,side,horizon_bars,horizon_minutes,entry_i,entry_ts_utc,exit_ts_utc,entry_close,exit_close,cost_return_bps,slip16_return_bps,mae_bps,mfe_bps,touch_stop_50bps,touch_stop_75bps,year,quarter,hour_utc,weekday,trend_fast_bps,trend_slow_bps,atr_24h_bps,atr_ratio_4h_24h
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_RECLAIM_LONG_TOL50,LONG,4,60,30814,2023-07-28 12:30:00+00:00,2023-07-28 13:30:00+00:00,1951.27,1954.13,6.657120747001429,-9.342879252998571,-1.2812168485143438,17.270803117970246,False,False,2023,2023Q3,12,4,-7.487644798857605,77.24808714324467,12.01583270091833,0.8493426862770178
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_RECLAIM_LONG_TOL50,LONG,4,60,30915,2023-07-31 13:45:00+00:00,2023-07-31 14:45:00+00:00,1958.4,1959.07,-4.578839869281197,-20.578839869281197,-2.553104575163667,13.735702614379175,False,False,2023,2023Q3,13,0,-9.800730187908217,60.3554453465405,9.16781221054549,0.9264236597229885
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_RECLAIM_LONG_TOL50,LONG,4,60,30919,2023-07-31 14:45:00+00:00,2023-07-31 15:45:00+00:00,1959.07,1965.49,24.770651380502613,8.770651380502613,-8.218185159284408,40.63152414155668,False,False,2023,2023Q3,14,0,-4.705676673115305,59.54308039018427,8.98431048220964,0.9479996770370822
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_RECLAIM_LONG_TOL50,LONG,4,60,30923,2023-07-31 15:45:00+00:00,2023-07-31 16:45:00+00:00,1965.49,1971.41,22.119715694305604,6.119715694305604,-13.73703249571423,35.00399391500375,False,False,2023,2023Q3,15,0,4.47460514511226,58.67432654622376,8.8705156838307,1.1960174136410344
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_RECLAIM_LONG_TOL50,LONG,4,60,30927,2023-07-31 16:45:00+00:00,2023-07-31 17:45:00+00:00,1971.41,1967.34,-28.645122019266047,-44.64512201926605,-29.674192582974655,2.7898813539550815,False,False,2023,2023Q3,16,0,16.565977312348032,58.12622691373216,8.84174888239996,1.3896404541993608
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_RECLAIM_LONG_TOL50,LONG,4,60,31080,2023-08-02 07:00:00+00:00,2023-08-02 08:00:00+00:00,1947.56,1948.41,-3.6355645012218147,-19.635564501221815,-12.528497196492294,4.672513298691339,False,False,2023,2023Q3,7,2,-9.753657568103508,38.3571836896771,10.137514269052248,0.7255625621169185
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_RECLAIM_LONG_TOL50,LONG,4,60,31084,2023-08-02 08:00:00+00:00,2023-08-02 09:00:00+00:00,1948.41,1948.26,-8.769858500008214,-24.769858500008212,-4.773122700048038,9.392273700092879,False,False,2023,2023Q3,8,2,-8.853907374046514,37.419186242456995,10.16252601563936,0.7505109035997501
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_RECLAIM_LONG_TOL50,LONG,4,60,31088,2023-08-02 09:00:00+00:00,2023-08-02 10:00:00+00:00,1948.26,1949.47,-1.7893299662250435,-17.789329966225043,-3.3876382002406835,10.214242452240008,False,False,2023,2023Q3,9,2,-6.836762889278343,36.47151282854203,10.19102256946382,0.7247695848409162
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_RECLAIM_LONG_TOL50,LONG,4,60,31092,2023-08-02 10:00:00+00:00,2023-08-02 11:00:00+00:00,1949.47,1949.62,-7.230560100951237,-23.230560100951237,-9.592350741484124,3.6420155221672523,False,False,2023,2023Q3,10,2,-3.183023249054001,35.28833050350542,10.241032127145834,0.7763068273366711
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_RECLAIM_LONG_TOL50,LONG,4,60,31096,2023-08-02 11:00:00+00:00,2023-08-02 12:00:00+00:00,1949.62,1950.25,-4.768601060719295,-20.768601060719295,-1.7439295862775595,10.873913890911968,False,False,2023,2023Q3,11,2,-1.22459761389273,34.13210544447879,10.211479095921478,0.8318882069544311
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_RECLAIM_LONG_TOL50,LONG,4,60,31100,2023-08-02 12:00:00+00:00,2023-08-02 13:00:00+00:00,1950.25,1948.92,-14.819638507883363,-30.81963850788336,-10.46019741058779,0.20510191001132938,False,False,2023,2023Q3,12,2,4.053967440071086,32.955871042174415,10.275354631047415,0.8482242267514895
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_RECLAIM_LONG_TOL50,LONG,4,60,31104,2023-08-02 13:00:00+00:00,2023-08-02 14:00:00+00:00,1948.92,1951.86,7.085278000122049,-8.914721999877951,-4.053527081665509,29.29827802064855,False,False,2023,2023Q3,13,2,6.550102107833849,31.805756521560685,10.359483922764188,0.8078005611215436
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_RECLAIM_LONG_TOL50,LONG,4,60,31108,2023-08-02 14:00:00+00:00,2023-08-02 15:00:00+00:00,1951.86,1950.42,-15.377578309918364,-31.377578309918363,-10.041703810723668,6.404147838472429,False,False,2023,2023Q3,14,2,10.40834127447698,30.66161891734016,10.40539730459758,0.8729444818606662
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_RECLAIM_LONG_TOL50,LONG,4,60,31112,2023-08-02 15:00:00+00:00,2023-08-02 16:00:00+00:00,1950.42,1944.6,-37.83972682806812,-53.83972682806812,-35.940976815249655,0.8716071410241888,False,False,2023,2023Q3,15,2,14.230909240061068,29.5168796977059,10.185110001760846,0.8801755958813634
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_RECLAIM_LONG_TOL50,LONG,4,60,31116,2023-08-02 16:00:00+00:00,2023-08-02 17:00:00+00:00,1944.6,1940.0,-31.655250437107924,-47.655250437107924,-24.323768384243436,14.810243751928187,False,False,2023,2023Q3,16,2,9.111771058316037,28.29837005896712,10.319685445226675,1.2041050894308656
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_RECLAIM_LONG_TOL50,LONG,4,60,31206,2023-08-03 14:30:00+00:00,2023-08-03 15:30:00+00:00,1936.26,1936.58,-6.347329387582416,-22.347329387582416,-35.635710080258455,10.639067067439445,False,False,2023,2023Q3,14,3,-4.126834722608345,-12.575198664781226,9.103249037052977,1.123920991849412
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_RECLAIM_LONG_TOL50,LONG,4,60,31210,2023-08-03 15:30:00+00:00,2023-08-03 16:30:00+00:00,1936.58,1935.25,-14.867777215503468,-30.867777215503466,-32.99631308802064,5.473566803335661,False,False,2023,2023Q3,15,3,-3.9308988009803136,-14.444493213120678,9.352136831831956,1.3939345836317698
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_RECLAIM_LONG_TOL50,LONG,4,60,31272,2023-08-04 07:00:00+00:00,2023-08-04 08:00:00+00:00,1934.68,1934.45,-9.18882709285284,-25.18882709285284,-8.735294725743525,3.669857547501376,False,False,2023,2023Q3,7,4,4.775229839905527,-27.07346413015804,9.722058207772005,0.7591121967674582
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_RECLAIM_LONG_TOL50,LONG,4,60,31276,2023-08-04 08:00:00+00:00,2023-08-04 09:00:00+00:00,1934.45,1933.78,-11.463516761870178,-27.463516761870178,-10.028690325415424,14.577786967870932,False,False,2023,2023Q3,8,4,2.493710529263537,-28.080629076309812,9.706148085384696,0.8047634180239781
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_RECLAIM_LONG_TOL50,LONG,4,60,31280,2023-08-04 09:00:00+00:00,2023-08-04 10:00:00+00:00,1933.78,1933.73,-8.258560953159126,-24.258560953159126,-9.670179648150201,6.826009163400926,False,False,2023,2023Q3,9,4,1.4748747703111538,-29.025433132689905,9.717631319784157,0.8211806475400321
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_RECLAIM_LONG_TOL50,LONG,4,60,31284,2023-08-04 10:00:00+00:00,2023-08-04 11:00:00+00:00,1933.73,1933.22,-10.637389914827981,-26.63738991482798,-9.101580882543425,0.41370822193353973,False,False,2023,2023Q3,10,4,-1.6709933651538262,-30.008956136585965,9.647640405920702,0.8045879136719845
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_RECLAIM_LONG_TOL50,LONG,4,60,31288,2023-08-04 11:00:00+00:00,2023-08-04 12:00:00+00:00,1933.22,1933.73,-5.3619143191161385,-21.36191431911614,-6.414169106464529,3.3622660638710222,False,False,2023,2023Q3,11,4,-4.168886624387291,-30.932659198988464,9.365119551180932,0.8835896984064563
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_RECLAIM_LONG_TOL50,LONG,4,60,31292,2023-08-04 12:00:00+00:00,2023-08-04 13:00:00+00:00,1933.73,1932.44,-14.671045078682214,-30.671045078682212,-8.79129971609327,1.4996923045096366,False,False,2023,2023Q3,12,4,-4.808280714820142,-31.821030469610115,9.182163324242875,0.8566191699301919
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_RECLAIM_LONG_TOL50,LONG,4,60,31308,2023-08-04 16:00:00+00:00,2023-08-04 17:00:00+00:00,1943.69,1942.24,-15.460037351635362,-31.460037351635364,-20.73375898420049,16.000493905921065,False,False,2023,2023Q3,16,4,-2.9572188294761115,-35.83706549569768,9.22484769831465,1.6819380659422045
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_RECLAIM_LONG_TOL50,LONG,4,60,32040,2023-08-16 07:00:00+00:00,2023-08-16 08:00:00+00:00,1903.77,1904.08,-6.37165203779854,-22.37165203779854,-6.19822772708889,5.515372130036056,False,False,2023,2023Q3,7,2,-3.0104739543111343,-161.98483797937897,8.21876908301447,0.669401717983908
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_RECLAIM_LONG_TOL50,LONG,4,60,32044,2023-08-16 08:00:00+00:00,2023-08-16 09:00:00+00:00,1904.08,1905.42,-0.9624805680417055,-16.962480568041705,-4.569135750598363,8.613083483888229,False,False,2023,2023Q3,8,2,-0.028994755123464246,-162.35626807522107,8.281929073755135,0.6633826414797097
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_RECLAIM_LONG_TOL50,LONG,4,60,32048,2023-08-16 09:00:00+00:00,2023-08-16 10:00:00+00:00,1905.42,1904.85,-10.99146644834325,-26.99146644834325,-5.668041691596626,4.985777413901715,False,False,2023,2023Q3,9,2,2.397765322080457,-162.5900829388444,8.176544141957303,0.5993873024925704
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_RECLAIM_LONG_TOL50,LONG,4,60,32052,2023-08-16 10:00:00+00:00,2023-08-16 11:00:00+00:00,1904.85,1904.15,-11.674830039109844,-27.674830039109843,-11.33947554925463,0.9974538677592903,False,False,2023,2023Q3,10,2,4.507135294991715,-162.93343307871962,8.058311064692752,0.6434200146062343
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_RECLAIM_LONG_TOL50,LONG,4,60,32056,2023-08-16 11:00:00+00:00,2023-08-16 12:00:00+00:00,1904.15,1906.58,4.761599663890788,-11.238400336109212,-4.463934038810846,13.444318987474446,False,False,2023,2023Q3,11,2,4.496757083213221,-163.31040096630886,8.044164462832937,0.7314710713263506
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_RECLAIM_LONG_TOL50,LONG,4,60,32060,2023-08-16 12:00:00+00:00,2023-08-16 13:00:00+00:00,1906.58,1906.24,-9.78329784220943,-25.78329784220943,-6.766041813088819,2.4126970806359616,False,False,2023,2023Q3,12,2,6.495596827828602,-163.2968401972831,8.024392842209027,0.7896085285116138
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_RECLAIM_LONG_TOL50,LONG,4,60,32065,2023-08-16 13:15:00+00:00,2023-08-16 14:15:00+00:00,1906.46,1905.05,-15.395906549311215,-31.395906549311213,-7.710625976942165,0.5769856173221122,False,False,2023,2023Q3,13,2,7.752151456977553,-163.44191262864243,7.966625369017851,0.7679689916953173
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_RECLAIM_LONG_TOL50,LONG,4,60,32161,2023-08-17 13:15:00+00:00,2023-08-17 14:15:00+00:00,1896.92,1898.06,-1.9902578917405584,-17.99025789174056,-3.9537777028020304,8.11842354975445,False,False,2023,2023Q3,13,3,-4.705544602127883,-165.74271823974428,8.227804853252225,0.9441123012858385
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_RECLAIM_LONG_TOL50,LONG,4,60,32165,2023-08-17 14:15:00+00:00,2023-08-17 15:15:00+00:00,1898.06,1899.3,-1.4670136876602164,-17.467013687660216,-4.847054360767045,12.223006648894863,False,False,2023,2023Q3,14,3,-1.3061582176879003,-165.7741983920431,8.364261879320567,0.8773091732654397
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_RECLAIM_LONG_TOL50,LONG,4,60,32169,2023-08-17 15:15:00+00:00,2023-08-17 16:15:00+00:00,1899.3,1902.33,7.953245932711635,-8.046754067288365,-14.531669562470872,21.74485336702947,False,False,2023,2023Q3,15,3,3.7458976114012503,-165.79976285122544,8.433373868810731,1.034982018310646
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_RECLAIM_LONG_TOL50,LONG,4,60,32174,2023-08-17 16:30:00+00:00,2023-08-17 17:30:00+00:00,1899.48,1894.96,-31.79598626992663,-47.79598626992663,-30.587318634572867,-0.15793796196872378,False,False,2023,2023Q3,16,3,14.513292234365977,-166.0209855679796,8.491064408163632,1.4982767456860007
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_RECLAIM_LONG_TOL50,LONG,4,60,32232,2023-08-18 07:00:00+00:00,2023-08-18 08:00:00+00:00,1892.55,1891.98,-11.011809463422388,-27.011809463422388,-8.454202002589062,0.3170325750967429,False,False,2023,2023Q3,7,4,0.5454501422237271,-169.21346749975808,8.144178275288048,0.8456570214802898
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_RECLAIM_LONG_TOL50,LONG,4,60,32236,2023-08-18 08:00:00+00:00,2023-08-18 09:00:00+00:00,1891.98,1893.13,-1.9217116460010715,-17.92171164600107,-2.959862154990889,9.989534773093833,False,False,2023,2023Q3,8,4,0.2824422034070132,-169.33277241302798,8.188293918377221,0.7612224012379493
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_RECLAIM_LONG_TOL50,LONG,4,60,32240,2023-08-18 09:00:00+00:00,2023-08-18 10:00:00+00:00,1893.13,1892.79,-9.795967524682585,-25.795967524682585,-7.923386138299904,2.958064158298246,False,False,2023,2023Q3,9,4,-1.328267648463816,-169.36966932188258,8.21145769487464,0.6667361192968727
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_RECLAIM_LONG_TOL50,LONG,4,60,32244,2023-08-18 10:00:00+00:00,2023-08-18 11:00:00+00:00,1892.79,1892.82,-7.841503811832677,-23.841503811832677,-4.226565017777517,5.6001986485565425,False,False,2023,2023Q3,10,4,-1.3037412144683647,-169.59422334226215,8.164133152442238,0.7273522285793722
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_RECLAIM_LONG_TOL50,LONG,4,60,32248,2023-08-18 11:00:00+00:00,2023-08-18 12:00:00+00:00,1892.82,1891.74,-13.705772339683612,-29.705772339683612,-8.400164833423096,2.166080240064705,False,False,2023,2023Q3,11,4,-0.2366398636251571,-169.871155647833,8.139311398023336,0.755883796867221
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_RECLAIM_LONG_TOL50,LONG,4,60,32252,2023-08-18 12:00:00+00:00,2023-08-18 13:00:00+00:00,1891.74,1894.89,8.651336864474953,-7.348663135525047,-2.5902079566964,18.23717847061479,False,False,2023,2023Q3,12,4,0.17235014677750535,-170.36814762247178,8.189801608100717,0.8572852083510231
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_RECLAIM_LONG_TOL50,LONG,4,60,32256,2023-08-18 13:00:00+00:00,2023-08-18 14:00:00+00:00,1894.89,1893.54,-15.124424109051786,-31.124424109051787,-9.340911609645453,2.58590208402687,False,False,2023,2023Q3,13,4,0.6712131047184317,-170.393273708061,8.175875467100955,0.8810032577144113
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_RECLAIM_LONG_TOL50,LONG,4,60,32260,2023-08-18 14:00:00+00:00,2023-08-18 15:00:00+00:00,1893.54,1893.47,-8.36967795768783,-24.36967795768783,-2.534934567001157,7.340748016941845,False,False,2023,2023Q3,14,4,3.8238563748320367,-170.79413206656977,8.027428610404632,0.8259212048816797
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_RECLAIM_LONG_TOL50,LONG,4,60,32264,2023-08-18 15:00:00+00:00,2023-08-18 16:00:00+00:00,1893.47,1893.58,-7.419056018843399,-23.4190560188434,-26.142479152033715,2.9575329949782514,False,False,2023,2023Q3,15,4,6.162627345560748,-171.10976034300444,7.8974548582884525,0.8594699893232529
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_RECLAIM_LONG_TOL50,LONG,4,60,32271,2023-08-18 16:45:00+00:00,2023-08-18 17:45:00+00:00,1893.67,1893.49,-8.950535204127245,-24.950535204127245,-11.77607502891198,5.333558645381764,False,False,2023,2023Q3,16,4,10.027926372247748,-171.57020164548268,7.864769129550887,1.4957472379106027
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_RECLAIM_LONG_TOL50,LONG,4,60,32330,2023-08-21 07:30:00+00:00,2023-08-21 08:30:00+00:00,1892.84,1888.85,-29.079436191120404,-45.07943619112041,-23.932292216986006,5.335897381713028,False,False,2023,2023Q3,7,0,-4.679366278536901,-175.2722595412181,7.8984163955057385,1.164721189534603
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_RECLAIM_LONG_TOL50,LONG,4,60,32334,2023-08-21 08:30:00+00:00,2023-08-21 09:30:00+00:00,1888.85,1888.29,-10.964766921671469,-26.96476692167147,-8.576647166265161,2.9118246552140015,False,False,2023,2023Q3,8,0,0.2989032127115016,-175.81291195701027,8.110854546520548,1.1670069907548568
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_RECLAIM_LONG_TOL50,LONG,4,60,32339,2023-08-21 09:45:00+00:00,2023-08-21 10:45:00+00:00,1888.77,1888.0,-12.076727182240614,-28.076727182240614,-5.082672850585945,7.88873182018035,False,False,2023,2023Q3,9,0,0.892335576415708,-176.1529714664385,8.132667384607487,0.9805275429158428
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_RECLAIM_LONG_TOL50,LONG,4,60,32344,2023-08-21 11:00:00+00:00,2023-08-21 12:00:00+00:00,1888.9,1888.81,-8.476467785484047,-24.476467785484047,-7.729366297845042,0.4235269204300174,False,False,2023,2023Q3,11,0,-3.5503467626659573,-176.47117700778253,8.216114997192555,0.9723658792549336
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_RECLAIM_LONG_TOL50,LONG,4,60,32359,2023-08-21 14:45:00+00:00,2023-08-21 15:45:00+00:00,1892.9,1897.13,14.346663849119874,-1.6533361508801256,-0.739605895716533,24.988113476676066,False,False,2023,2023Q3,14,0,-4.378202757672883,-177.10413474915097,8.349095823523085,0.9245740720737244
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_RECLAIM_LONG_TOL50,LONG,4,60,32363,2023-08-21 15:45:00+00:00,2023-08-21 16:45:00+00:00,1897.13,1889.86,-46.32104283839399,-62.32104283839399,-45.96416692583038,8.644636898893499,False,False,2023,2023Q3,15,0,3.7276702176441154,-176.52728507447407,8.438172619504131,1.1546653777784546
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_RECLAIM_LONG_TOL50,LONG,4,60,32367,2023-08-21 16:45:00+00:00,2023-08-21 17:45:00+00:00,1889.86,1886.68,-24.826643243413876,-40.826643243413876,-25.187050892658824,6.5613325854818605,False,False,2023,2023Q3,16,0,9.04332860635218,-177.01256089516306,8.384499345578538,1.5142452912359776
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_RECLAIM_LONG_TOL50,LONG,4,60,32808,2023-08-28 07:00:00+00:00,2023-08-28 08:00:00+00:00,1915.94,1915.51,-10.244329154358349,-26.244329154358347,-7.254924475714741,0.6263244151694103,False,False,2023,2023Q3,7,0,7.739890949960981,-61.33964159455156,8.645454133142623,0.6018812137878805
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_RECLAIM_LONG_TOL50,LONG,4,60,32812,2023-08-28 08:00:00+00:00,2023-08-28 09:00:00+00:00,1915.51,1917.18,0.7183047856709273,-15.281695214329073,-1.5661625363483367,9.919029396872059,False,False,2023,2023Q3,8,0,6.923743546104408,-59.94960219471651,8.643644897145457,0.5888041211348494
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_RECLAIM_LONG_TOL50,LONG,4,60,32816,2023-08-28 09:00:00+00:00,2023-08-28 10:00:00+00:00,1917.18,1915.51,-16.710710522746858,-32.71071052274686,-13.50942530174648,2.2950375029973102,False,False,2023,2023Q3,9,0,6.776989293301304,-58.313295221800296,8.733087392177023,0.590251403825898
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_RECLAIM_LONG_TOL50,LONG,4,60,32820,2023-08-28 10:00:00+00:00,2023-08-28 11:00:00+00:00,1915.51,1914.36,-14.003623056001217,-30.003623056001217,-11.224164843828266,2.0882167151303754,False,False,2023,2023Q3,10,0,7.27449869747544,-56.74394482409467,8.659773232430299,0.6753956159919247
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_RECLAIM_LONG_TOL50,LONG,4,60,32824,2023-08-28 11:00:00+00:00,2023-08-28 12:00:00+00:00,1914.36,1915.12,-4.030004805782632,-20.03000480578263,-4.387889425185865,5.328151444869977,False,False,2023,2023Q3,11,0,5.565393482242518,-55.21302376076831,8.53073740686271,0.7273679235215857
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_RECLAIM_LONG_TOL50,LONG,4,60,32828,2023-08-28 12:00:00+00:00,2023-08-28 13:00:00+00:00,1915.12,1913.83,-14.735870337106764,-30.735870337106764,-7.519111073979179,2.454154308868528,False,False,2023,2023Q3,12,0,4.650491875181569,-53.626399172548794,8.521474603528457,0.7761365048744054
