stage,family,candidate,side,horizon_bars,horizon_minutes,event_clock_n,description,cost_stressed_mean_bps,context_benchmark_cost_adjusted_mean_bps,context_benchmark_cost_adjusted_residual_bps,train_cost_mean_bps,oos_cost_mean_bps,median_mae_bps,median_mfe_bps,touch_stop_50bps_pct,touch_stop_75bps_pct,oos_touch_stop_50bps_pct,worst_quarter_slip16_mean_bps,positive_quarter_pct,boot_p10_bps,boot_prob_mean_gt_0_pct,top_year_event_share_pct,classification,failed_reasons
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43A_CONTEXT_TREND_PULLBACK_CONTINUATION,CTX_TREND_PULLBACK_SHORT_NY_P35,SHORT,4,60,87,HTF trend-down plus NY pullback >= 35bps in non-low-vol regime,-9.713029067998027,,,,,,,,,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_lt_120
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43D_CONTEXT_COMPRESSION_TO_EXPANSION,CTX_COMP_EXPAND_SHORT_M1p45,SHORT,16,240,108,Low-vol compression expansion short with multiplier 1.45 and non-bullish context,-9.891548562310644,,,,,,,,,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_lt_120
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43E_ASIA_RANGE_REGIME_ACCEPT_REJECT,ASIA_REGIME_ACCEPT_LONG_TOL40,LONG,32,480,43,"Asia high acceptance after low prior-day range, tol=40bps",-10.149001594530707,,,,,,,,,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_lt_120
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43F_NEUTRAL_REGIME_VALUE_ROTATION,NEUTRAL_VALUE_ROTATE_SHORT_OVL_P55,SHORT,32,480,10,Neutral+low-vol value rotation short after 55bps upside impulse in OVL,-10.43890662838009,,,,,,,,,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_lt_120
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43B_VOL_CONTEXT_IMPULSE_EXHAUSTION_REVERSAL,VOLCTX_EXHAUST_SHORT_NY_I70,SHORT,4,60,74,High-vol impulse up >= 70bps into prior-day upper/value context,-10.445827131216525,,,,,,,,,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_lt_120
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43E_ASIA_RANGE_REGIME_ACCEPT_REJECT,ASIA_REGIME_REJECT_LONG_TOL8,LONG,16,240,99,"Asia low rejection after high prior-day range, tol=8bps",-10.552119710301996,,,,,,,,,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_lt_120
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43F_NEUTRAL_REGIME_VALUE_ROTATION,NEUTRAL_VALUE_ROTATE_LONG_NY_P35,LONG,8,120,101,Neutral+low-vol value rotation long after 35bps downside impulse in NY,-10.644571565279984,,,,,,,,,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_lt_120
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43F_NEUTRAL_REGIME_VALUE_ROTATION,NEUTRAL_VALUE_ROTATE_LONG_NY_P55,LONG,32,480,34,Neutral+low-vol value rotation long after 55bps downside impulse in NY,-10.71810618449324,,,,,,,,,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_lt_120
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43F_NEUTRAL_REGIME_VALUE_ROTATION,NEUTRAL_VALUE_ROTATE_SHORT_OVL_P35,SHORT,16,240,43,Neutral+low-vol value rotation short after 35bps upside impulse in OVL,-10.761010559492236,,,,,,,,,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_lt_120
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43B_VOL_CONTEXT_IMPULSE_EXHAUSTION_REVERSAL,VOLCTX_EXHAUST_SHORT_OVL_I70,SHORT,16,240,29,High-vol impulse up >= 70bps into prior-day upper/value context,-10.850538014194564,,,,,,,,,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_lt_120
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43A_CONTEXT_TREND_PULLBACK_CONTINUATION,CTX_TREND_PULLBACK_SHORT_OVL_P20,SHORT,4,60,98,HTF trend-down plus OVL pullback >= 20bps in non-low-vol regime,-11.04048201609074,,,,,,,,,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_lt_120
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43F_NEUTRAL_REGIME_VALUE_ROTATION,NEUTRAL_VALUE_ROTATE_LONG_OVL_P35,LONG,8,120,51,Neutral+low-vol value rotation long after 35bps downside impulse in OVL,-11.046978893177988,,,,,,,,,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_lt_120
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43F_NEUTRAL_REGIME_VALUE_ROTATION,NEUTRAL_VALUE_ROTATE_LONG_OVL_P55,LONG,8,120,11,Neutral+low-vol value rotation long after 55bps downside impulse in OVL,-11.054669629804648,,,,,,,,,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_lt_120
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43A_CONTEXT_TREND_PULLBACK_CONTINUATION,CTX_TREND_PULLBACK_SHORT_OVL_P35,SHORT,4,60,43,HTF trend-down plus OVL pullback >= 35bps in non-low-vol regime,-11.086894504482471,,,,,,,,,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_lt_120
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43E_ASIA_RANGE_REGIME_ACCEPT_REJECT,ASIA_REGIME_REJECT_LONG_TOL8,LONG,4,60,116,"Asia low rejection after high prior-day range, tol=8bps",-11.133349121149951,,,,,,,,,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_lt_120
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43E_ASIA_RANGE_REGIME_ACCEPT_REJECT,ASIA_REGIME_REJECT_SHORT_TOL8,SHORT,4,60,87,"Asia high rejection after high prior-day range, tol=8bps",-11.214684104426903,,,,,,,,,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_lt_120
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43B_VOL_CONTEXT_IMPULSE_EXHAUSTION_REVERSAL,VOLCTX_EXHAUST_LONG_NY_I100,LONG,32,480,57,High-vol impulse down >= 100bps into prior-day lower/value context,-11.234604725225596,,,,,,,,,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_lt_120
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43E_ASIA_RANGE_REGIME_ACCEPT_REJECT,ASIA_REGIME_ACCEPT_LONG_TOL15,LONG,32,480,99,"Asia high acceptance after low prior-day range, tol=15bps",-11.413308342650595,,,,,,,,,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_lt_120
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43E_ASIA_RANGE_REGIME_ACCEPT_REJECT,ASIA_REGIME_ACCEPT_LONG_TOL8,LONG,32,480,118,"Asia high acceptance after low prior-day range, tol=8bps",-11.41951835653941,,,,,,,,,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_lt_120
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43F_NEUTRAL_REGIME_VALUE_ROTATION,NEUTRAL_VALUE_ROTATE_SHORT_NY_P35,SHORT,16,240,71,Neutral+low-vol value rotation short after 35bps upside impulse in NY,-11.586501161091181,,,,,,,,,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_lt_120
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43E_ASIA_RANGE_REGIME_ACCEPT_REJECT,ASIA_REGIME_REJECT_SHORT_TOL8,SHORT,16,240,69,"Asia high rejection after high prior-day range, tol=8bps",-11.631045351842726,,,,,,,,,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_lt_120
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43E_ASIA_RANGE_REGIME_ACCEPT_REJECT,ASIA_REGIME_REJECT_LONG_TOL15,LONG,4,60,43,"Asia low rejection after high prior-day range, tol=15bps",-11.739832951152025,,,,,,,,,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_lt_120
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43B_VOL_CONTEXT_IMPULSE_EXHAUSTION_REVERSAL,VOLCTX_EXHAUST_LONG_NY_I70,LONG,16,240,101,High-vol impulse down >= 70bps into prior-day lower/value context,-12.190883283328427,,,,,,,,,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_lt_120
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43F_NEUTRAL_REGIME_VALUE_ROTATION,NEUTRAL_VALUE_ROTATE_SHORT_NY_P55,SHORT,16,240,25,Neutral+low-vol value rotation short after 55bps upside impulse in NY,-12.19478002147917,,,,,,,,,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_lt_120
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43A_CONTEXT_TREND_PULLBACK_CONTINUATION,CTX_TREND_PULLBACK_SHORT_LDN_P12,SHORT,16,240,115,HTF trend-down plus LDN pullback >= 12bps in non-low-vol regime,-12.213562046986826,,,,,,,,,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_lt_120
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43A_CONTEXT_TREND_PULLBACK_CONTINUATION,CTX_TREND_PULLBACK_SHORT_NY_P35,SHORT,8,120,75,HTF trend-down plus NY pullback >= 35bps in non-low-vol regime,-12.435363396523284,,,,,,,,,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_lt_120
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43E_ASIA_RANGE_REGIME_ACCEPT_REJECT,ASIA_REGIME_REJECT_SHORT_TOL15,SHORT,8,120,28,"Asia high rejection after high prior-day range, tol=15bps",-12.484044110968087,,,,,,,,,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_lt_120
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43E_ASIA_RANGE_REGIME_ACCEPT_REJECT,ASIA_REGIME_REJECT_SHORT_TOL8,SHORT,8,120,80,"Asia high rejection after high prior-day range, tol=8bps",-12.674103000163521,,,,,,,,,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_lt_120
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43F_NEUTRAL_REGIME_VALUE_ROTATION,NEUTRAL_VALUE_ROTATE_LONG_NY_P35,LONG,16,240,94,Neutral+low-vol value rotation long after 35bps downside impulse in NY,-12.865980245565634,,,,,,,,,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_lt_120
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43F_NEUTRAL_REGIME_VALUE_ROTATION,NEUTRAL_VALUE_ROTATE_SHORT_OVL_P35,SHORT,4,60,46,Neutral+low-vol value rotation short after 35bps upside impulse in OVL,-12.881442553146986,,,,,,,,,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_lt_120
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43F_NEUTRAL_REGIME_VALUE_ROTATION,NEUTRAL_VALUE_ROTATE_SHORT_OVL_P35,SHORT,32,480,43,Neutral+low-vol value rotation short after 35bps upside impulse in OVL,-12.915065479535786,,,,,,,,,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_lt_120
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43A_CONTEXT_TREND_PULLBACK_CONTINUATION,CTX_TREND_PULLBACK_SHORT_LDN_P20,SHORT,16,240,71,HTF trend-down plus LDN pullback >= 20bps in non-low-vol regime,-12.998182687951358,,,,,,,,,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_lt_120
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43E_ASIA_RANGE_REGIME_ACCEPT_REJECT,ASIA_REGIME_REJECT_SHORT_TOL15,SHORT,32,480,25,"Asia high rejection after high prior-day range, tol=15bps",-13.129211147845993,,,,,,,,,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_lt_120
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43B_VOL_CONTEXT_IMPULSE_EXHAUSTION_REVERSAL,VOLCTX_EXHAUST_LONG_NY_I100,LONG,16,240,60,High-vol impulse down >= 100bps into prior-day lower/value context,-13.185309525508863,,,,,,,,,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_lt_120
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43F_NEUTRAL_REGIME_VALUE_ROTATION,NEUTRAL_VALUE_ROTATE_LONG_LDN_P35,LONG,16,240,29,Neutral+low-vol value rotation long after 35bps downside impulse in LDN,-13.188903318439277,,,,,,,,,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_lt_120
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43F_NEUTRAL_REGIME_VALUE_ROTATION,NEUTRAL_VALUE_ROTATE_SHORT_OVL_P35,SHORT,8,120,44,Neutral+low-vol value rotation short after 35bps upside impulse in OVL,-13.204345852103968,,,,,,,,,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_lt_120
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43F_NEUTRAL_REGIME_VALUE_ROTATION,NEUTRAL_VALUE_ROTATE_LONG_NY_P35,LONG,32,480,93,Neutral+low-vol value rotation long after 35bps downside impulse in NY,-13.220059632484421,,,,,,,,,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_lt_120
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43E_ASIA_RANGE_REGIME_ACCEPT_REJECT,ASIA_REGIME_REJECT_SHORT_TOL15,SHORT,4,60,29,"Asia high rejection after high prior-day range, tol=15bps",-13.529695331090462,,,,,,,,,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_lt_120
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43F_NEUTRAL_REGIME_VALUE_ROTATION,NEUTRAL_VALUE_ROTATE_SHORT_NY_P55,SHORT,8,120,27,Neutral+low-vol value rotation short after 55bps upside impulse in NY,-13.606660233357754,,,,,,,,,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_lt_120
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43A_CONTEXT_TREND_PULLBACK_CONTINUATION,CTX_TREND_PULLBACK_SHORT_NY_P20,SHORT,32,480,108,HTF trend-down plus NY pullback >= 20bps in non-low-vol regime,-13.771823505530765,,,,,,,,,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_lt_120
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43E_ASIA_RANGE_REGIME_ACCEPT_REJECT,ASIA_REGIME_REJECT_SHORT_TOL15,SHORT,16,240,27,"Asia high rejection after high prior-day range, tol=15bps",-14.114358311864112,,,,,,,,,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_lt_120
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43A_CONTEXT_TREND_PULLBACK_CONTINUATION,CTX_TREND_PULLBACK_SHORT_OVL_P12,SHORT,16,240,87,HTF trend-down plus OVL pullback >= 12bps in non-low-vol regime,-14.234003775806025,,,,,,,,,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_lt_120
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43B_VOL_CONTEXT_IMPULSE_EXHAUSTION_REVERSAL,VOLCTX_EXHAUST_SHORT_LDN_I100,SHORT,8,120,6,High-vol impulse up >= 100bps into prior-day upper/value context,-14.479462393857993,,,,,,,,,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_lt_120
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43B_VOL_CONTEXT_IMPULSE_EXHAUSTION_REVERSAL,VOLCTX_EXHAUST_LONG_NY_I100,LONG,4,60,104,High-vol impulse down >= 100bps into prior-day lower/value context,-14.548317368695866,,,,,,,,,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_lt_120
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43F_NEUTRAL_REGIME_VALUE_ROTATION,NEUTRAL_VALUE_ROTATE_LONG_LDN_P35,LONG,8,120,30,Neutral+low-vol value rotation long after 35bps downside impulse in LDN,-14.592394068427634,,,,,,,,,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_lt_120
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43F_NEUTRAL_REGIME_VALUE_ROTATION,NEUTRAL_VALUE_ROTATE_SHORT_OVL_P20,SHORT,32,480,113,Neutral+low-vol value rotation short after 20bps upside impulse in OVL,-14.9112945834688,,,,,,,,,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_lt_120
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43B_VOL_CONTEXT_IMPULSE_EXHAUSTION_REVERSAL,VOLCTX_EXHAUST_LONG_NY_I100,LONG,8,120,71,High-vol impulse down >= 100bps into prior-day lower/value context,-15.07973145787581,,,,,,,,,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_lt_120
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43B_VOL_CONTEXT_IMPULSE_EXHAUSTION_REVERSAL,VOLCTX_EXHAUST_SHORT_NY_I70,SHORT,8,120,52,High-vol impulse up >= 70bps into prior-day upper/value context,-15.14691124583233,,,,,,,,,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_lt_120
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43F_NEUTRAL_REGIME_VALUE_ROTATION,NEUTRAL_VALUE_ROTATE_SHORT_NY_P35,SHORT,32,480,69,Neutral+low-vol value rotation short after 35bps upside impulse in NY,-15.230649173794449,,,,,,,,,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_lt_120
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43E_ASIA_RANGE_REGIME_ACCEPT_REJECT,ASIA_REGIME_ACCEPT_LONG_TOL25,LONG,32,480,68,"Asia high acceptance after low prior-day range, tol=25bps",-15.75355509106021,,,,,,,,,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_lt_120
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43B_VOL_CONTEXT_IMPULSE_EXHAUSTION_REVERSAL,VOLCTX_EXHAUST_SHORT_NY_I100,SHORT,16,240,28,High-vol impulse up >= 100bps into prior-day upper/value context,-16.38479783071511,,,,,,,,,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_lt_120
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43F_NEUTRAL_REGIME_VALUE_ROTATION,NEUTRAL_VALUE_ROTATE_LONG_OVL_P35,LONG,16,240,50,Neutral+low-vol value rotation long after 35bps downside impulse in OVL,-16.404192789702833,,,,,,,,,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_lt_120
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43B_VOL_CONTEXT_IMPULSE_EXHAUSTION_REVERSAL,VOLCTX_EXHAUST_SHORT_OVL_I70,SHORT,8,120,29,High-vol impulse up >= 70bps into prior-day upper/value context,-16.486253027120487,,,,,,,,,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_lt_120
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43A_CONTEXT_TREND_PULLBACK_CONTINUATION,CTX_TREND_PULLBACK_SHORT_NY_P35,SHORT,32,480,62,HTF trend-down plus NY pullback >= 35bps in non-low-vol regime,-16.750959653162745,,,,,,,,,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_lt_120
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43F_NEUTRAL_REGIME_VALUE_ROTATION,NEUTRAL_VALUE_ROTATE_LONG_LDN_P55,LONG,16,240,3,Neutral+low-vol value rotation long after 55bps downside impulse in LDN,-16.822926632135648,,,,,,,,,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_lt_120
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43A_CONTEXT_TREND_PULLBACK_CONTINUATION,CTX_TREND_PULLBACK_SHORT_LDN_P20,SHORT,32,480,68,HTF trend-down plus LDN pullback >= 20bps in non-low-vol regime,-16.910453153155274,,,,,,,,,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_lt_120
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43A_CONTEXT_TREND_PULLBACK_CONTINUATION,CTX_TREND_PULLBACK_SHORT_OVL_P12,SHORT,32,480,87,HTF trend-down plus OVL pullback >= 12bps in non-low-vol regime,-16.954929531665723,,,,,,,,,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_lt_120
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43A_CONTEXT_TREND_PULLBACK_CONTINUATION,CTX_TREND_PULLBACK_SHORT_LDN_P35,SHORT,4,60,33,HTF trend-down plus LDN pullback >= 35bps in non-low-vol regime,-17.038055752021215,,,,,,,,,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_lt_120
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43E_ASIA_RANGE_REGIME_ACCEPT_REJECT,ASIA_REGIME_REJECT_LONG_TOL25,LONG,4,60,18,"Asia low rejection after high prior-day range, tol=25bps",-17.15398149003525,,,,,,,,,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_lt_120
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43A_CONTEXT_TREND_PULLBACK_CONTINUATION,CTX_TREND_PULLBACK_SHORT_LDN_P12,SHORT,32,480,101,HTF trend-down plus LDN pullback >= 12bps in non-low-vol regime,-17.71769014988733,,,,,,,,,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_lt_120
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43E_ASIA_RANGE_REGIME_ACCEPT_REJECT,ASIA_REGIME_REJECT_LONG_TOL8,LONG,32,480,89,"Asia low rejection after high prior-day range, tol=8bps",-18.029596941551297,,,,,,,,,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_lt_120
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43B_VOL_CONTEXT_IMPULSE_EXHAUSTION_REVERSAL,VOLCTX_EXHAUST_SHORT_NY_I100,SHORT,32,480,28,High-vol impulse up >= 100bps into prior-day upper/value context,-18.07431884937499,,,,,,,,,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_lt_120
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43B_VOL_CONTEXT_IMPULSE_EXHAUSTION_REVERSAL,VOLCTX_EXHAUST_SHORT_NY_I70,SHORT,16,240,49,High-vol impulse up >= 70bps into prior-day upper/value context,-18.095538523577122,,,,,,,,,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_lt_120
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43F_NEUTRAL_REGIME_VALUE_ROTATION,NEUTRAL_VALUE_ROTATE_SHORT_NY_P55,SHORT,32,480,25,Neutral+low-vol value rotation short after 55bps upside impulse in NY,-18.703877766024263,,,,,,,,,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_lt_120
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43B_VOL_CONTEXT_IMPULSE_EXHAUSTION_REVERSAL,VOLCTX_EXHAUST_LONG_OVL_I70,LONG,4,60,84,High-vol impulse down >= 70bps into prior-day lower/value context,-18.98107439783949,,,,,,,,,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_lt_120
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43A_CONTEXT_TREND_PULLBACK_CONTINUATION,CTX_TREND_PULLBACK_SHORT_NY_P35,SHORT,16,240,65,HTF trend-down plus NY pullback >= 35bps in non-low-vol regime,-19.006637525720034,,,,,,,,,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_lt_120
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43A_CONTEXT_TREND_PULLBACK_CONTINUATION,CTX_TREND_PULLBACK_SHORT_OVL_P20,SHORT,16,240,67,HTF trend-down plus OVL pullback >= 20bps in non-low-vol regime,-19.169628306917488,,,,,,,,,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_lt_120
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43E_ASIA_RANGE_REGIME_ACCEPT_REJECT,ASIA_REGIME_REJECT_LONG_TOL15,LONG,32,480,34,"Asia low rejection after high prior-day range, tol=15bps",-19.231185659815015,,,,,,,,,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_lt_120
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43E_ASIA_RANGE_REGIME_ACCEPT_REJECT,ASIA_REGIME_REJECT_SHORT_TOL8,SHORT,32,480,63,"Asia high rejection after high prior-day range, tol=8bps",-20.130186958587572,,,,,,,,,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_lt_120
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43A_CONTEXT_TREND_PULLBACK_CONTINUATION,CTX_TREND_PULLBACK_LONG_LDN_P35,LONG,32,480,48,HTF trend-up plus LDN pullback >= 35bps in non-low-vol regime,-20.25593624462421,,,,,,,,,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_lt_120
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43A_CONTEXT_TREND_PULLBACK_CONTINUATION,CTX_TREND_PULLBACK_SHORT_LDN_P35,SHORT,8,120,29,HTF trend-down plus LDN pullback >= 35bps in non-low-vol regime,-20.799828353000947,,,,,,,,,,,,,,,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_lt_120
