stage,family,candidate,side,classification,reason,bucket,event_clock_n,cost_stressed_mean_bps,stage_residual_bps
stage43,43F_NEUTRAL_REGIME_VALUE_ROTATION,NEUTRAL_VALUE_ROTATE_LONG_NY_P20,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,train_gt_0,train_segment,182.0,-9.26222193424128,-4.043137210782701
stage43,43F_NEUTRAL_REGIME_VALUE_ROTATION,NEUTRAL_VALUE_ROTATE_LONG_NY_P20,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,oos_gt_0,oos_segment,182.0,-9.26222193424128,-4.043137210782701
stage43,43F_NEUTRAL_REGIME_VALUE_ROTATION,NEUTRAL_VALUE_ROTATE_LONG_NY_P20,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,worst_quarter_slip16_gt_minus20,quarter_stability,182.0,-9.26222193424128,-4.043137210782701
stage43,43F_NEUTRAL_REGIME_VALUE_ROTATION,NEUTRAL_VALUE_ROTATE_LONG_NY_P20,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,boot_p10_gt_minus5,bootstrap_stability,182.0,-9.26222193424128,-4.043137210782701
stage43,43F_NEUTRAL_REGIME_VALUE_ROTATION,NEUTRAL_VALUE_ROTATE_LONG_NY_P20,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,boot_prob_gt_65,bootstrap_stability,182.0,-9.26222193424128,-4.043137210782701
stage43,43F_NEUTRAL_REGIME_VALUE_ROTATION,NEUTRAL_VALUE_ROTATE_LONG_NY_P20,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,positive_quarter_pct_ge_45,quarter_stability,182.0,-9.26222193424128,-4.043137210782701
stage43,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_RECLAIM_LONG_TOL35,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,benchmark_residual,1244.0,-9.29803688702967,-1.650901465897757
stage43,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_RECLAIM_LONG_TOL35,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,cost_mean_gt_12,cost_or_mean_edge,1244.0,-9.29803688702967,-1.650901465897757
stage43,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_RECLAIM_LONG_TOL35,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,residual_gt_3,benchmark_residual,1244.0,-9.29803688702967,-1.650901465897757
stage43,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_RECLAIM_LONG_TOL35,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,train_gt_0,train_segment,1244.0,-9.29803688702967,-1.650901465897757
stage43,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_RECLAIM_LONG_TOL35,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,oos_gt_0,oos_segment,1244.0,-9.29803688702967,-1.650901465897757
stage43,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_RECLAIM_LONG_TOL35,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,worst_quarter_slip16_gt_minus20,quarter_stability,1244.0,-9.29803688702967,-1.650901465897757
stage43,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_RECLAIM_LONG_TOL35,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,boot_p10_gt_minus5,bootstrap_stability,1244.0,-9.29803688702967,-1.650901465897757
stage43,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_RECLAIM_LONG_TOL35,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,boot_prob_gt_65,bootstrap_stability,1244.0,-9.29803688702967,-1.650901465897757
stage43,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_RECLAIM_LONG_TOL35,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,positive_quarter_pct_ge_45,quarter_stability,1244.0,-9.29803688702967,-1.650901465897757
stage43,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_REJECT_SHORT_TOL35,SHORT,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,benchmark_residual,666.0,-9.430617838526222,-0.7296729971373406
stage43,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_REJECT_SHORT_TOL35,SHORT,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,cost_mean_gt_12,cost_or_mean_edge,666.0,-9.430617838526222,-0.7296729971373406
stage43,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_REJECT_SHORT_TOL35,SHORT,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,residual_gt_3,benchmark_residual,666.0,-9.430617838526222,-0.7296729971373406
stage43,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_REJECT_SHORT_TOL35,SHORT,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,train_gt_0,train_segment,666.0,-9.430617838526222,-0.7296729971373406
stage43,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_REJECT_SHORT_TOL35,SHORT,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,oos_gt_0,oos_segment,666.0,-9.430617838526222,-0.7296729971373406
stage43,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_REJECT_SHORT_TOL35,SHORT,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,worst_quarter_slip16_gt_minus20,quarter_stability,666.0,-9.430617838526222,-0.7296729971373406
stage43,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_REJECT_SHORT_TOL35,SHORT,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,boot_p10_gt_minus5,bootstrap_stability,666.0,-9.430617838526222,-0.7296729971373406
stage43,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_REJECT_SHORT_TOL35,SHORT,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,boot_prob_gt_65,bootstrap_stability,666.0,-9.430617838526222,-0.7296729971373406
stage43,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_REJECT_SHORT_TOL35,SHORT,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,positive_quarter_pct_ge_45,quarter_stability,666.0,-9.430617838526222,-0.7296729971373406
stage43,43D_CONTEXT_COMPRESSION_TO_EXPANSION,CTX_COMP_EXPAND_LONG_M1p1,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,benchmark_residual,290.0,-9.478580562205458,-1.8314451410735444
stage43,43D_CONTEXT_COMPRESSION_TO_EXPANSION,CTX_COMP_EXPAND_LONG_M1p1,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,cost_mean_gt_12,cost_or_mean_edge,290.0,-9.478580562205458,-1.8314451410735444
stage43,43D_CONTEXT_COMPRESSION_TO_EXPANSION,CTX_COMP_EXPAND_LONG_M1p1,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,residual_gt_3,benchmark_residual,290.0,-9.478580562205458,-1.8314451410735444
stage43,43D_CONTEXT_COMPRESSION_TO_EXPANSION,CTX_COMP_EXPAND_LONG_M1p1,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,train_gt_0,train_segment,290.0,-9.478580562205458,-1.8314451410735444
stage43,43D_CONTEXT_COMPRESSION_TO_EXPANSION,CTX_COMP_EXPAND_LONG_M1p1,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,oos_gt_0,oos_segment,290.0,-9.478580562205458,-1.8314451410735444
stage43,43D_CONTEXT_COMPRESSION_TO_EXPANSION,CTX_COMP_EXPAND_LONG_M1p1,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,worst_quarter_slip16_gt_minus20,quarter_stability,290.0,-9.478580562205458,-1.8314451410735444
stage43,43D_CONTEXT_COMPRESSION_TO_EXPANSION,CTX_COMP_EXPAND_LONG_M1p1,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,boot_p10_gt_minus5,bootstrap_stability,290.0,-9.478580562205458,-1.8314451410735444
stage43,43D_CONTEXT_COMPRESSION_TO_EXPANSION,CTX_COMP_EXPAND_LONG_M1p1,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,boot_prob_gt_65,bootstrap_stability,290.0,-9.478580562205458,-1.8314451410735444
stage43,43D_CONTEXT_COMPRESSION_TO_EXPANSION,CTX_COMP_EXPAND_LONG_M1p1,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,positive_quarter_pct_ge_45,quarter_stability,290.0,-9.478580562205458,-1.8314451410735444
stage43,43E_ASIA_RANGE_REGIME_ACCEPT_REJECT,ASIA_REGIME_ACCEPT_LONG_TOL8,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,benchmark_residual,232.0,-9.48025260518061,-2.1811974465694917
stage43,43E_ASIA_RANGE_REGIME_ACCEPT_REJECT,ASIA_REGIME_ACCEPT_LONG_TOL8,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,cost_mean_gt_12,cost_or_mean_edge,232.0,-9.48025260518061,-2.1811974465694917
stage43,43E_ASIA_RANGE_REGIME_ACCEPT_REJECT,ASIA_REGIME_ACCEPT_LONG_TOL8,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,residual_gt_3,benchmark_residual,232.0,-9.48025260518061,-2.1811974465694917
stage43,43E_ASIA_RANGE_REGIME_ACCEPT_REJECT,ASIA_REGIME_ACCEPT_LONG_TOL8,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,train_gt_0,train_segment,232.0,-9.48025260518061,-2.1811974465694917
stage43,43E_ASIA_RANGE_REGIME_ACCEPT_REJECT,ASIA_REGIME_ACCEPT_LONG_TOL8,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,oos_gt_0,oos_segment,232.0,-9.48025260518061,-2.1811974465694917
stage43,43E_ASIA_RANGE_REGIME_ACCEPT_REJECT,ASIA_REGIME_ACCEPT_LONG_TOL8,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,worst_quarter_slip16_gt_minus20,quarter_stability,232.0,-9.48025260518061,-2.1811974465694917
stage43,43E_ASIA_RANGE_REGIME_ACCEPT_REJECT,ASIA_REGIME_ACCEPT_LONG_TOL8,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,boot_p10_gt_minus5,bootstrap_stability,232.0,-9.48025260518061,-2.1811974465694917
stage43,43E_ASIA_RANGE_REGIME_ACCEPT_REJECT,ASIA_REGIME_ACCEPT_LONG_TOL8,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,boot_prob_gt_65,bootstrap_stability,232.0,-9.48025260518061,-2.1811974465694917
stage43,43E_ASIA_RANGE_REGIME_ACCEPT_REJECT,ASIA_REGIME_ACCEPT_LONG_TOL8,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,positive_quarter_pct_ge_45,quarter_stability,232.0,-9.48025260518061,-2.1811974465694917
stage43,43D_CONTEXT_COMPRESSION_TO_EXPANSION,CTX_COMP_EXPAND_SHORT_M1p1,SHORT,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,benchmark_residual,186.0,-9.49493324137611,-1.1420686625080236
stage43,43D_CONTEXT_COMPRESSION_TO_EXPANSION,CTX_COMP_EXPAND_SHORT_M1p1,SHORT,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,cost_mean_gt_12,cost_or_mean_edge,186.0,-9.49493324137611,-1.1420686625080236
stage43,43D_CONTEXT_COMPRESSION_TO_EXPANSION,CTX_COMP_EXPAND_SHORT_M1p1,SHORT,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,residual_gt_3,benchmark_residual,186.0,-9.49493324137611,-1.1420686625080236
stage43,43D_CONTEXT_COMPRESSION_TO_EXPANSION,CTX_COMP_EXPAND_SHORT_M1p1,SHORT,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,train_gt_0,train_segment,186.0,-9.49493324137611,-1.1420686625080236
stage43,43D_CONTEXT_COMPRESSION_TO_EXPANSION,CTX_COMP_EXPAND_SHORT_M1p1,SHORT,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,oos_gt_0,oos_segment,186.0,-9.49493324137611,-1.1420686625080236
stage43,43D_CONTEXT_COMPRESSION_TO_EXPANSION,CTX_COMP_EXPAND_SHORT_M1p1,SHORT,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,worst_quarter_slip16_gt_minus20,quarter_stability,186.0,-9.49493324137611,-1.1420686625080236
stage43,43D_CONTEXT_COMPRESSION_TO_EXPANSION,CTX_COMP_EXPAND_SHORT_M1p1,SHORT,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,boot_p10_gt_minus5,bootstrap_stability,186.0,-9.49493324137611,-1.1420686625080236
stage43,43D_CONTEXT_COMPRESSION_TO_EXPANSION,CTX_COMP_EXPAND_SHORT_M1p1,SHORT,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,boot_prob_gt_65,bootstrap_stability,186.0,-9.49493324137611,-1.1420686625080236
stage43,43D_CONTEXT_COMPRESSION_TO_EXPANSION,CTX_COMP_EXPAND_SHORT_M1p1,SHORT,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,positive_quarter_pct_ge_45,quarter_stability,186.0,-9.49493324137611,-1.1420686625080236
stage43,43A_CONTEXT_TREND_PULLBACK_CONTINUATION,CTX_TREND_PULLBACK_SHORT_NY_P20,SHORT,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,benchmark_residual,165.0,-9.497553290365067,-0.7966084489761851
stage43,43A_CONTEXT_TREND_PULLBACK_CONTINUATION,CTX_TREND_PULLBACK_SHORT_NY_P20,SHORT,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,cost_mean_gt_12,cost_or_mean_edge,165.0,-9.497553290365067,-0.7966084489761851
stage43,43A_CONTEXT_TREND_PULLBACK_CONTINUATION,CTX_TREND_PULLBACK_SHORT_NY_P20,SHORT,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,residual_gt_3,benchmark_residual,165.0,-9.497553290365067,-0.7966084489761851
stage43,43A_CONTEXT_TREND_PULLBACK_CONTINUATION,CTX_TREND_PULLBACK_SHORT_NY_P20,SHORT,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,train_gt_0,train_segment,165.0,-9.497553290365067,-0.7966084489761851
stage43,43A_CONTEXT_TREND_PULLBACK_CONTINUATION,CTX_TREND_PULLBACK_SHORT_NY_P20,SHORT,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,oos_gt_0,oos_segment,165.0,-9.497553290365067,-0.7966084489761851
stage43,43A_CONTEXT_TREND_PULLBACK_CONTINUATION,CTX_TREND_PULLBACK_SHORT_NY_P20,SHORT,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,worst_quarter_slip16_gt_minus20,quarter_stability,165.0,-9.497553290365067,-0.7966084489761851
stage43,43A_CONTEXT_TREND_PULLBACK_CONTINUATION,CTX_TREND_PULLBACK_SHORT_NY_P20,SHORT,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,boot_p10_gt_minus5,bootstrap_stability,165.0,-9.497553290365067,-0.7966084489761851
stage43,43A_CONTEXT_TREND_PULLBACK_CONTINUATION,CTX_TREND_PULLBACK_SHORT_NY_P20,SHORT,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,boot_prob_gt_65,bootstrap_stability,165.0,-9.497553290365067,-0.7966084489761851
stage43,43A_CONTEXT_TREND_PULLBACK_CONTINUATION,CTX_TREND_PULLBACK_SHORT_NY_P20,SHORT,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,positive_quarter_pct_ge_45,quarter_stability,165.0,-9.497553290365067,-0.7966084489761851
stage43,43D_CONTEXT_COMPRESSION_TO_EXPANSION,CTX_COMP_EXPAND_LONG_M1p1,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,benchmark_residual,251.0,-9.577945528336146,-2.278890369725028
stage43,43D_CONTEXT_COMPRESSION_TO_EXPANSION,CTX_COMP_EXPAND_LONG_M1p1,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,cost_mean_gt_12,cost_or_mean_edge,251.0,-9.577945528336146,-2.278890369725028
stage43,43D_CONTEXT_COMPRESSION_TO_EXPANSION,CTX_COMP_EXPAND_LONG_M1p1,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,residual_gt_3,benchmark_residual,251.0,-9.577945528336146,-2.278890369725028
stage43,43D_CONTEXT_COMPRESSION_TO_EXPANSION,CTX_COMP_EXPAND_LONG_M1p1,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,train_gt_0,train_segment,251.0,-9.577945528336146,-2.278890369725028
stage43,43D_CONTEXT_COMPRESSION_TO_EXPANSION,CTX_COMP_EXPAND_LONG_M1p1,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,oos_gt_0,oos_segment,251.0,-9.577945528336146,-2.278890369725028
stage43,43D_CONTEXT_COMPRESSION_TO_EXPANSION,CTX_COMP_EXPAND_LONG_M1p1,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,worst_quarter_slip16_gt_minus20,quarter_stability,251.0,-9.577945528336146,-2.278890369725028
stage43,43D_CONTEXT_COMPRESSION_TO_EXPANSION,CTX_COMP_EXPAND_LONG_M1p1,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,boot_p10_gt_minus5,bootstrap_stability,251.0,-9.577945528336146,-2.278890369725028
stage43,43D_CONTEXT_COMPRESSION_TO_EXPANSION,CTX_COMP_EXPAND_LONG_M1p1,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,boot_prob_gt_65,bootstrap_stability,251.0,-9.577945528336146,-2.278890369725028
stage43,43D_CONTEXT_COMPRESSION_TO_EXPANSION,CTX_COMP_EXPAND_LONG_M1p1,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,positive_quarter_pct_ge_45,quarter_stability,251.0,-9.577945528336146,-2.278890369725028
stage43,43F_NEUTRAL_REGIME_VALUE_ROTATION,NEUTRAL_VALUE_ROTATE_LONG_OVL_P20,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,benchmark_residual,136.0,-9.640929112547663,-2.3418739539365454
stage43,43F_NEUTRAL_REGIME_VALUE_ROTATION,NEUTRAL_VALUE_ROTATE_LONG_OVL_P20,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,cost_mean_gt_12,cost_or_mean_edge,136.0,-9.640929112547663,-2.3418739539365454
stage43,43F_NEUTRAL_REGIME_VALUE_ROTATION,NEUTRAL_VALUE_ROTATE_LONG_OVL_P20,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,residual_gt_3,benchmark_residual,136.0,-9.640929112547663,-2.3418739539365454
stage43,43F_NEUTRAL_REGIME_VALUE_ROTATION,NEUTRAL_VALUE_ROTATE_LONG_OVL_P20,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,train_gt_0,train_segment,136.0,-9.640929112547663,-2.3418739539365454
stage43,43F_NEUTRAL_REGIME_VALUE_ROTATION,NEUTRAL_VALUE_ROTATE_LONG_OVL_P20,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,oos_gt_0,oos_segment,136.0,-9.640929112547663,-2.3418739539365454
stage43,43F_NEUTRAL_REGIME_VALUE_ROTATION,NEUTRAL_VALUE_ROTATE_LONG_OVL_P20,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,worst_quarter_slip16_gt_minus20,quarter_stability,136.0,-9.640929112547663,-2.3418739539365454
stage43,43F_NEUTRAL_REGIME_VALUE_ROTATION,NEUTRAL_VALUE_ROTATE_LONG_OVL_P20,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,boot_p10_gt_minus5,bootstrap_stability,136.0,-9.640929112547663,-2.3418739539365454
stage43,43F_NEUTRAL_REGIME_VALUE_ROTATION,NEUTRAL_VALUE_ROTATE_LONG_OVL_P20,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,boot_prob_gt_65,bootstrap_stability,136.0,-9.640929112547663,-2.3418739539365454
stage43,43F_NEUTRAL_REGIME_VALUE_ROTATION,NEUTRAL_VALUE_ROTATE_LONG_OVL_P20,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,positive_quarter_pct_ge_45,quarter_stability,136.0,-9.640929112547663,-2.3418739539365454
stage43,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_RECLAIM_LONG_TOL50,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,benchmark_residual,1010.0,-9.67048073002202,-2.371425571410901
stage43,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_RECLAIM_LONG_TOL50,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,cost_mean_gt_12,cost_or_mean_edge,1010.0,-9.67048073002202,-2.371425571410901
stage43,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_RECLAIM_LONG_TOL50,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,residual_gt_3,benchmark_residual,1010.0,-9.67048073002202,-2.371425571410901
stage43,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_RECLAIM_LONG_TOL50,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,train_gt_0,train_segment,1010.0,-9.67048073002202,-2.371425571410901
stage43,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_RECLAIM_LONG_TOL50,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,oos_gt_0,oos_segment,1010.0,-9.67048073002202,-2.371425571410901
stage43,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_RECLAIM_LONG_TOL50,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,worst_quarter_slip16_gt_minus20,quarter_stability,1010.0,-9.67048073002202,-2.371425571410901
stage43,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_RECLAIM_LONG_TOL50,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,boot_p10_gt_minus5,bootstrap_stability,1010.0,-9.67048073002202,-2.371425571410901
stage43,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_RECLAIM_LONG_TOL50,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,boot_prob_gt_65,bootstrap_stability,1010.0,-9.67048073002202,-2.371425571410901
stage43,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_RECLAIM_LONG_TOL50,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,positive_quarter_pct_ge_45,quarter_stability,1010.0,-9.67048073002202,-2.371425571410901
stage43,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_REJECT_SHORT_TOL50,SHORT,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,benchmark_residual,426.0,-9.696801635293935,1.0841136412474874
stage43,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_REJECT_SHORT_TOL50,SHORT,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,cost_mean_gt_12,cost_or_mean_edge,426.0,-9.696801635293935,1.0841136412474874
stage43,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_REJECT_SHORT_TOL50,SHORT,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,residual_gt_3,benchmark_residual,426.0,-9.696801635293935,1.0841136412474874
stage43,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_REJECT_SHORT_TOL50,SHORT,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,train_gt_0,train_segment,426.0,-9.696801635293935,1.0841136412474874
stage43,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_REJECT_SHORT_TOL50,SHORT,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,oos_gt_0,oos_segment,426.0,-9.696801635293935,1.0841136412474874
stage43,43C_PRIOR_DAY_CONTEXT_RECLAIM_REJECT,PDR_CONTEXT_REJECT_SHORT_TOL50,SHORT,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,worst_quarter_slip16_gt_minus20,quarter_stability,426.0,-9.696801635293935,1.0841136412474874
