thesis_id,definition,guard_variant,geometry,signal_utc,entry_utc,direction,session,entry_price,exit_utc,exit_price,exit_reason,gross_usd_x1,net_x1,net_x3,net_x4,year,h1_trend,h4_trend,compression_bucket,vol_bucket,macro_labels,macro_score,macro_regime
h4_up_compression_long_continuation_v1,base_h4up_compression_mid_high,macro_blocked_overlap,tp24_sl15_h12_control,2025-05-06T10:00:00+00:00,2025-05-06T11:00:00+00:00,long,london,3383.21,2025-05-06T17:37:00+00:00,3407.21,take_profit,24.0,23.65,22.95,22.6,2025,up,up,mid_high,mid_low,,0,neutral
h4_up_compression_long_continuation_v1,base_h4up_compression_mid_high,macro_blocked_overlap,tp24_sl15_h12_control,2025-05-06T11:00:00+00:00,2025-05-06T12:00:00+00:00,long,london,3383.59,2025-05-06T17:37:00+00:00,3407.59,take_profit,24.0,23.65,22.95,22.6,2025,up,up,mid_high,low,,0,neutral
h4_up_compression_long_continuation_v1,base_h4up_compression_mid_high,macro_blocked_overlap,tp24_sl15_h12_control,2025-05-06T15:00:00+00:00,2025-05-06T16:00:00+00:00,long,london_ny_overlap,3386.23,2025-05-06T17:51:00+00:00,3410.23,take_profit,24.0,23.65,22.95,22.6,2025,up,up,mid_high,mid_high,,0,neutral
h4_up_compression_long_continuation_v1,base_h4up_compression_mid_high,macro_blocked_overlap,tp24_sl15_h12_control,2025-05-06T16:00:00+00:00,2025-05-06T17:00:00+00:00,long,new_york,3395.11,2025-05-06T20:47:00+00:00,3419.11,take_profit,24.0,23.65,22.95,22.6,2025,up,up,mid_high,mid_high,,0,neutral
h4_up_compression_long_continuation_v1,base_h4up_compression_mid_high,macro_blocked_overlap,tp24_sl15_h12_control,2025-05-06T17:00:00+00:00,2025-05-06T18:00:00+00:00,long,new_york,3408.89,2025-05-06T21:54:00+00:00,3432.89,take_profit,24.0,23.65,22.95,22.6,2025,up,up,mid_high,mid_high,,0,neutral
h4_up_compression_long_continuation_v1,base_h4up_compression_mid_high,macro_blocked_overlap,tp24_sl15_h12_control,2025-05-06T18:00:00+00:00,2025-05-06T19:00:00+00:00,long,new_york,3414.03,2025-05-06T23:00:00+00:00,3438.03,take_profit,24.0,23.65,22.95,22.6,2025,up,up,mid_high,mid_low,,0,neutral
h4_up_compression_long_continuation_v1,base_h4up_compression_mid_high,macro_blocked_overlap,tp24_sl15_h12_control,2025-05-06T21:00:00+00:00,2025-05-06T22:00:00+00:00,long,other,3439.0,2025-05-06T23:02:00+00:00,3424.0,stop_loss,-15.0,-15.35,-16.05,-16.4,2025,up,up,mid_high,mid_high,,0.0,unknown
h4_up_compression_long_continuation_v1,base_h4up_compression_mid_high,macro_blocked_overlap,tp24_sl15_h12_control,2025-05-06T23:00:00+00:00,2025-05-07T00:00:00+00:00,long,asia,3381.4,2025-05-07T01:44:00+00:00,3366.4,stop_loss,-15.0,-15.35,-16.05,-16.4,2025,neutral,up,mid_high,high,,0,neutral
h4_up_compression_long_continuation_v1,base_h4up_compression_mid_high,macro_blocked_overlap,tp24_sl15_h12_control,2025-05-07T00:00:00+00:00,2025-05-07T01:00:00+00:00,long,asia,3401.01,2025-05-07T01:17:00+00:00,3386.01,stop_loss,-15.0,-15.35,-16.05,-16.4,2025,up,up,mid_high,high,,0,neutral
h4_up_compression_long_continuation_v1,base_h4up_compression_mid_high,macro_blocked_overlap,tp24_sl15_h12_control,2025-05-07T01:00:00+00:00,2025-05-07T02:00:00+00:00,long,asia,3379.47,2025-05-07T02:26:00+00:00,3364.47,stop_loss,-15.0,-15.35,-16.05,-16.4,2025,neutral,up,mid_high,high,,0,neutral
h4_up_compression_long_continuation_v1,base_h4up_compression_mid_high,macro_blocked_overlap,tp24_sl15_h12_control,2025-05-07T02:00:00+00:00,2025-05-07T03:00:00+00:00,long,asia,3374.73,2025-05-07T14:59:00+00:00,3394.55,time_exit,19.82,19.47,18.77,18.42,2025,neutral,up,mid_high,high,,0,neutral
h4_up_compression_long_continuation_v1,base_h4up_compression_mid_high,macro_blocked_overlap,tp24_sl15_h12_control,2025-05-07T03:00:00+00:00,2025-05-07T04:00:00+00:00,long,asia,3390.66,2025-05-07T04:29:00+00:00,3375.66,stop_loss,-15.0,-15.35,-16.05,-16.4,2025,neutral,up,mid_high,mid_high,,0,neutral
h4_up_compression_long_continuation_v1,base_h4up_compression_mid_high,macro_blocked_overlap,tp24_sl15_h12_control,2025-05-07T04:00:00+00:00,2025-05-07T05:00:00+00:00,long,asia,3375.54,2025-05-07T16:59:00+00:00,3385.23,time_exit,9.69,9.34,8.64,8.29,2025,neutral,up,mid_high,high,,0,neutral
h4_up_compression_long_continuation_v1,base_h4up_compression_mid_high,macro_blocked_overlap,tp24_sl15_h12_control,2025-05-07T05:00:00+00:00,2025-05-07T06:00:00+00:00,long,asia,3382.17,2025-05-07T17:59:00+00:00,3386.87,time_exit,4.7,4.35,3.65,3.3,2025,neutral,up,mid_high,mid_low,,0,neutral
h4_up_compression_long_continuation_v1,base_h4up_compression_mid_high,macro_blocked_overlap,tp24_sl15_h12_control,2025-05-07T06:00:00+00:00,2025-05-07T07:00:00+00:00,long,london,3388.02,2025-05-07T10:25:00+00:00,3373.02,stop_loss,-15.0,-15.35,-16.05,-16.4,2025,neutral,up,mid_high,mid_low,,0,neutral
h4_up_compression_long_continuation_v1,base_h4up_compression_mid_high,macro_blocked_overlap,tp24_sl15_h12_control,2025-05-07T07:00:00+00:00,2025-05-07T08:00:00+00:00,long,london,3392.45,2025-05-07T10:20:00+00:00,3377.45,stop_loss,-15.0,-15.35,-16.05,-16.4,2025,up,up,mid_high,low,,0,neutral
h4_up_compression_long_continuation_v1,base_h4up_compression_mid_high,macro_blocked_overlap,tp24_sl15_h12_control,2025-05-07T08:00:00+00:00,2025-05-07T09:00:00+00:00,long,london,3387.97,2025-05-07T10:25:00+00:00,3372.97,stop_loss,-15.0,-15.35,-16.05,-16.4,2025,up,up,mid_high,mid_high,,0,neutral
h4_up_compression_long_continuation_v1,base_h4up_compression_mid_high,macro_blocked_overlap,tp24_sl15_h12_control,2025-05-07T09:00:00+00:00,2025-05-07T10:00:00+00:00,long,london,3382.8,2025-05-07T20:15:00+00:00,3367.8,stop_loss,-15.0,-15.35,-16.05,-16.4,2025,neutral,up,mid_high,mid_low,,0,neutral
h4_up_compression_long_continuation_v1,base_h4up_compression_mid_high,macro_blocked_overlap,tp24_sl15_h12_control,2025-05-07T10:00:00+00:00,2025-05-07T11:00:00+00:00,long,london,3369.96,2025-05-07T14:45:00+00:00,3393.96,take_profit,24.0,23.65,22.95,22.6,2025,neutral,up,mid_high,mid_high,,0,neutral
h4_up_compression_long_continuation_v1,base_h4up_compression_mid_high,macro_blocked_overlap,tp24_sl15_h12_control,2025-05-07T11:00:00+00:00,2025-05-07T12:00:00+00:00,long,london,3391.42,2025-05-07T15:20:00+00:00,3376.42,stop_loss,-15.0,-15.35,-16.05,-16.4,2025,neutral,up,mid_high,high,,0,neutral
h4_up_compression_long_continuation_v1,base_h4up_compression_mid_high,macro_blocked_overlap,tp24_sl15_h12_control,2025-05-07T12:00:00+00:00,2025-05-07T13:00:00+00:00,long,london_ny_overlap,3387.04,2025-05-07T20:15:00+00:00,3372.04,stop_loss,-15.0,-15.35,-16.05,-16.4,2025,neutral,up,mid_high,low,,0,neutral
h4_up_compression_long_continuation_v1,base_h4up_compression_mid_high,macro_blocked_overlap,tp24_sl15_h12_control,2025-05-07T13:00:00+00:00,2025-05-07T14:00:00+00:00,long,london_ny_overlap,3390.88,2025-05-07T15:20:00+00:00,3375.88,stop_loss,-15.0,-15.35,-16.05,-16.4,2025,neutral,up,mid_high,mid_low,,0,neutral
h4_up_compression_long_continuation_v1,base_h4up_compression_mid_high,macro_blocked_overlap,tp24_sl15_h12_control,2025-05-07T14:00:00+00:00,2025-05-07T15:00:00+00:00,long,london_ny_overlap,3393.82,2025-05-07T15:20:00+00:00,3378.82,stop_loss,-15.0,-15.35,-16.05,-16.4,2025,up,up,mid_high,mid_high,,0,neutral
h4_up_compression_long_continuation_v1,base_h4up_compression_mid_high,macro_blocked_overlap,tp24_sl15_h12_control,2025-05-07T15:00:00+00:00,2025-05-07T16:00:00+00:00,long,london_ny_overlap,3385.85,2025-05-07T20:15:00+00:00,3370.85,stop_loss,-15.0,-15.35,-16.05,-16.4,2025,neutral,up,mid_high,mid_high,,0,neutral
h4_up_compression_long_continuation_v1,base_h4up_compression_mid_high,macro_blocked_overlap,tp24_sl15_h12_control,2025-05-21T04:00:00+00:00,2025-05-21T05:00:00+00:00,long,asia,3307.39,2025-05-21T13:29:00+00:00,3292.39,stop_loss,-15.0,-15.35,-16.05,-16.4,2025,up,up,mid_high,mid_low,,0,neutral
h4_up_compression_long_continuation_v1,base_h4up_compression_mid_high,macro_blocked_overlap,tp24_sl15_h12_control,2025-05-21T05:00:00+00:00,2025-05-21T06:00:00+00:00,long,asia,3301.94,2025-05-21T17:59:00+00:00,3302.89,time_exit,0.95,0.6,-0.1,-0.45,2025,up,up,mid_high,low,,0,neutral
h4_up_compression_long_continuation_v1,base_h4up_compression_mid_high,macro_blocked_overlap,tp24_sl15_h12_control,2025-05-21T06:00:00+00:00,2025-05-21T07:00:00+00:00,long,london,3316.19,2025-05-21T13:27:00+00:00,3301.19,stop_loss,-15.0,-15.35,-16.05,-16.4,2025,up,up,mid_high,high,,0,neutral
h4_up_compression_long_continuation_v1,base_h4up_compression_mid_high,macro_blocked_overlap,tp24_sl15_h12_control,2025-05-21T07:00:00+00:00,2025-05-21T08:00:00+00:00,long,london,3319.8,2025-05-21T09:13:00+00:00,3304.8,stop_loss,-15.0,-15.35,-16.05,-16.4,2025,up,up,mid_high,mid_low,,0,neutral
h4_up_compression_long_continuation_v1,base_h4up_compression_mid_high,macro_blocked_overlap,tp24_sl15_h12_control,2025-05-23T14:00:00+00:00,2025-05-23T15:00:00+00:00,long,london_ny_overlap,3339.81,2025-05-23T17:45:00+00:00,3363.81,take_profit,24.0,23.65,22.95,22.6,2025,up,up,mid_high,high,,0,neutral
h4_up_compression_long_continuation_v1,base_h4up_compression_mid_high,macro_blocked_overlap,tp24_sl15_h12_control,2025-05-23T15:00:00+00:00,2025-05-23T16:00:00+00:00,long,london_ny_overlap,3359.05,2025-05-23T21:54:00+00:00,3359.79,time_exit,0.74,0.39,-0.31,-0.66,2025,up,up,mid_high,high,,0,neutral
h4_up_compression_long_continuation_v1,base_h4up_compression_mid_high,macro_blocked_overlap,tp24_sl15_h12_control,2025-05-23T16:00:00+00:00,2025-05-23T17:00:00+00:00,long,new_york,3361.46,2025-05-23T21:54:00+00:00,3359.79,time_exit,-1.67,-2.02,-2.72,-3.07,2025,up,up,mid_high,mid_low,,0,neutral
h4_up_compression_long_continuation_v1,base_h4up_compression_mid_high,macro_blocked_overlap,tp24_sl15_h12_control,2025-05-23T17:00:00+00:00,2025-05-23T18:00:00+00:00,long,new_york,3358.83,2025-05-23T21:54:00+00:00,3359.79,time_exit,0.96,0.61,-0.09,-0.44,2025,up,up,mid_high,low,,0,neutral
h4_up_compression_long_continuation_v1,base_h4up_compression_mid_high,macro_blocked_overlap,tp24_sl15_h12_control,2025-05-23T18:00:00+00:00,2025-05-23T19:00:00+00:00,long,new_york,3362.47,2025-05-23T21:54:00+00:00,3359.79,time_exit,-2.68,-3.03,-3.73,-4.08,2025,up,up,mid_high,mid_low,,0,neutral
h4_up_compression_long_continuation_v1,base_h4up_compression_mid_high,macro_blocked_overlap,tp24_sl15_h12_control,2025-05-23T19:00:00+00:00,2025-05-23T20:00:00+00:00,long,new_york,3361.96,2025-05-23T21:54:00+00:00,3359.79,time_exit,-2.17,-2.52,-3.22,-3.57,2025,up,up,mid_high,low,,0,neutral
h4_up_compression_long_continuation_v1,base_h4up_compression_mid_high,macro_blocked_overlap,tp24_sl15_h12_control,2025-05-23T20:00:00+00:00,2025-05-23T21:00:00+00:00,long,new_york,3361.4,2025-05-23T21:54:00+00:00,3359.79,time_exit,-1.61,-1.96,-2.66,-3.01,2025,up,up,mid_high,mid_low,,0,neutral
h4_up_compression_long_continuation_v1,base_h4up_compression_mid_high,macro_blocked_overlap,tp24_sl15_h12_control,2025-06-02T07:00:00+00:00,2025-06-02T08:00:00+00:00,long,london,3344.44,2025-06-02T14:46:00+00:00,3368.44,take_profit,24.0,23.65,22.95,22.6,2025,up,up,mid_high,high,,0,neutral
h4_up_compression_long_continuation_v1,base_h4up_compression_mid_high,macro_blocked_overlap,tp24_sl15_h12_control,2025-06-02T11:00:00+00:00,2025-06-02T12:00:00+00:00,long,london,3348.58,2025-06-02T14:54:00+00:00,3372.58,take_profit,24.0,23.65,22.95,22.6,2025,up,up,mid_high,mid_low,,0,neutral
h4_up_compression_long_continuation_v1,base_h4up_compression_mid_high,macro_blocked_overlap,tp24_sl15_h12_control,2025-06-02T12:00:00+00:00,2025-06-02T13:00:00+00:00,long,london_ny_overlap,3356.29,2025-06-02T20:09:00+00:00,3380.29,take_profit,24.0,23.65,22.95,22.6,2025,up,up,mid_high,mid_high,,0,neutral
h4_up_compression_long_continuation_v1,base_h4up_compression_mid_high,macro_blocked_overlap,tp24_sl15_h12_control,2025-06-02T23:00:00+00:00,2025-06-03T00:00:00+00:00,long,asia,3390.05,2025-06-03T01:41:00+00:00,3375.05,stop_loss,-15.0,-15.35,-16.05,-16.4,2025,up,up,mid_high,mid_high,,0,neutral
h4_up_compression_long_continuation_v1,base_h4up_compression_mid_high,macro_blocked_overlap,tp24_sl15_h12_control,2025-06-03T00:00:00+00:00,2025-06-03T01:00:00+00:00,long,asia,3387.42,2025-06-03T02:00:00+00:00,3372.42,stop_loss,-15.0,-15.35,-16.05,-16.4,2025,up,up,mid_high,mid_low,,0,neutral
h4_up_compression_long_continuation_v1,base_h4up_compression_mid_high,macro_blocked_overlap,tp24_sl15_h12_control,2025-06-03T01:00:00+00:00,2025-06-03T02:00:00+00:00,long,asia,3375.87,2025-06-03T04:44:00+00:00,3360.87,stop_loss,-15.0,-15.35,-16.05,-16.4,2025,up,up,mid_high,mid_high,,0,neutral
h4_up_compression_long_continuation_v1,base_h4up_compression_mid_high,macro_blocked_overlap,tp24_sl15_h12_control,2025-06-03T02:00:00+00:00,2025-06-03T03:00:00+00:00,long,asia,3372.64,2025-06-03T06:35:00+00:00,3357.64,stop_loss,-15.0,-15.35,-16.05,-16.4,2025,up,up,mid_high,mid_high,,0,neutral
h4_up_compression_long_continuation_v1,base_h4up_compression_mid_high,macro_blocked_overlap,tp24_sl15_h12_control,2025-06-03T03:00:00+00:00,2025-06-03T04:00:00+00:00,long,asia,3368.72,2025-06-03T07:43:00+00:00,3353.72,stop_loss,-15.0,-15.35,-16.05,-16.4,2025,up,up,mid_high,mid_high,,0,neutral
h4_up_compression_long_continuation_v1,base_h4up_compression_mid_high,macro_blocked_overlap,tp24_sl15_h12_control,2025-06-03T04:00:00+00:00,2025-06-03T05:00:00+00:00,long,asia,3361.17,2025-06-03T14:46:00+00:00,3346.17,stop_loss,-15.0,-15.35,-16.05,-16.4,2025,neutral,up,mid_high,mid_low,,0,neutral
h4_up_compression_long_continuation_v1,base_h4up_compression_mid_high,macro_blocked_overlap,tp24_sl15_h12_control,2025-06-03T15:00:00+00:00,2025-06-03T16:00:00+00:00,long,london_ny_overlap,3346.27,2025-06-04T02:54:00+00:00,3370.27,take_profit,24.0,23.65,22.95,22.6,2025,neutral,up,mid_high,high,,0,neutral
h4_up_compression_long_continuation_v1,base_h4up_compression_mid_high,macro_blocked_overlap,tp24_sl15_h12_control,2025-06-03T16:00:00+00:00,2025-06-03T17:00:00+00:00,long,new_york,3350.09,2025-06-04T04:59:00+00:00,3358.96,time_exit,8.87,8.52,7.82,7.47,2025,neutral,up,mid_high,mid_low,,0,neutral
h4_up_compression_long_continuation_v1,base_h4up_compression_mid_high,macro_blocked_overlap,tp24_sl15_h12_control,2025-06-03T17:00:00+00:00,2025-06-03T18:00:00+00:00,long,new_york,3348.24,2025-06-04T03:04:00+00:00,3372.24,take_profit,24.0,23.65,22.95,22.6,2025,neutral,up,mid_high,mid_low,,0,neutral
h4_up_compression_long_continuation_v1,base_h4up_compression_mid_high,macro_blocked_overlap,tp24_sl15_h12_control,2025-06-06T06:00:00+00:00,2025-06-06T07:00:00+00:00,long,london,3365.74,2025-06-06T13:30:00+00:00,3350.74,stop_loss,-15.0,-15.35,-16.05,-16.4,2025,up,up,mid_high,mid_high,,0,neutral
h4_up_compression_long_continuation_v1,base_h4up_compression_mid_high,macro_blocked_overlap,tp24_sl15_h12_control,2025-06-06T07:00:00+00:00,2025-06-06T08:00:00+00:00,long,london,3360.55,2025-06-06T13:41:00+00:00,3345.55,stop_loss,-15.0,-15.35,-16.05,-16.4,2025,neutral,up,mid_high,mid_high,,0,neutral
h4_up_compression_long_continuation_v1,base_h4up_compression_mid_high,macro_blocked_overlap,tp24_sl15_h12_control,2025-06-11T16:00:00+00:00,2025-06-11T17:00:00+00:00,long,new_york,3333.02,2025-06-11T23:00:00+00:00,3357.02,take_profit,24.0,23.65,22.95,22.6,2025,neutral,up,mid_high,mid_high,,0,neutral
h4_up_compression_long_continuation_v1,base_h4up_compression_mid_high,macro_blocked_overlap,tp24_sl15_h12_control,2025-06-12T00:00:00+00:00,2025-06-12T01:00:00+00:00,long,asia,3365.27,2025-06-12T08:37:00+00:00,3350.27,stop_loss,-15.0,-15.35,-16.05,-16.4,2025,up,up,mid_high,high,,0,neutral
h4_up_compression_long_continuation_v1,base_h4up_compression_mid_high,macro_blocked_overlap,tp24_sl15_h12_control,2025-06-12T01:00:00+00:00,2025-06-12T02:00:00+00:00,long,asia,3365.61,2025-06-12T08:37:00+00:00,3350.61,stop_loss,-15.0,-15.35,-16.05,-16.4,2025,up,up,mid_high,mid_low,,0,neutral
h4_up_compression_long_continuation_v1,base_h4up_compression_mid_high,macro_blocked_overlap,tp24_sl15_h12_control,2025-06-12T02:00:00+00:00,2025-06-12T03:00:00+00:00,long,asia,3370.84,2025-06-12T08:37:00+00:00,3355.84,stop_loss,-15.0,-15.35,-16.05,-16.4,2025,up,up,mid_high,high,,0,neutral
h4_up_compression_long_continuation_v1,base_h4up_compression_mid_high,macro_blocked_overlap,tp24_sl15_h12_control,2025-06-12T03:00:00+00:00,2025-06-12T04:00:00+00:00,long,asia,3374.43,2025-06-12T08:35:00+00:00,3359.43,stop_loss,-15.0,-15.35,-16.05,-16.4,2025,up,up,mid_high,mid_low,,0,neutral
h4_up_compression_long_continuation_v1,base_h4up_compression_mid_high,macro_blocked_overlap,tp24_sl15_h12_control,2025-06-12T04:00:00+00:00,2025-06-12T05:00:00+00:00,long,asia,3373.2,2025-06-12T08:35:00+00:00,3358.2,stop_loss,-15.0,-15.35,-16.05,-16.4,2025,up,up,mid_high,low,,0,neutral
h4_up_compression_long_continuation_v1,base_h4up_compression_mid_high,macro_blocked_overlap,tp24_sl15_h12_control,2025-06-12T05:00:00+00:00,2025-06-12T06:00:00+00:00,long,asia,3370.27,2025-06-12T08:37:00+00:00,3355.27,stop_loss,-15.0,-15.35,-16.05,-16.4,2025,up,up,mid_high,low,,0,neutral
h4_up_compression_long_continuation_v1,base_h4up_compression_mid_high,macro_blocked_overlap,tp24_sl15_h12_control,2025-06-12T06:00:00+00:00,2025-06-12T07:00:00+00:00,long,london,3374.38,2025-06-12T08:35:00+00:00,3359.38,stop_loss,-15.0,-15.35,-16.05,-16.4,2025,up,up,mid_high,mid_low,,0,neutral
h4_up_compression_long_continuation_v1,base_h4up_compression_mid_high,macro_blocked_overlap,tp24_sl15_h12_control,2025-06-12T07:00:00+00:00,2025-06-12T08:00:00+00:00,long,london,3374.77,2025-06-12T08:35:00+00:00,3359.77,stop_loss,-15.0,-15.35,-16.05,-16.4,2025,up,up,mid_high,mid_high,,0,neutral
h4_up_compression_long_continuation_v1,base_h4up_compression_mid_high,macro_blocked_overlap,tp24_sl15_h12_control,2025-06-12T08:00:00+00:00,2025-06-12T09:00:00+00:00,long,london,3346.26,2025-06-12T11:18:00+00:00,3370.26,take_profit,24.0,23.65,22.95,22.6,2025,neutral,up,mid_high,high,,0,neutral
h4_up_compression_long_continuation_v1,base_h4up_compression_mid_high,macro_blocked_overlap,tp24_sl15_h12_control,2025-06-12T09:00:00+00:00,2025-06-12T10:00:00+00:00,long,london,3356.56,2025-06-12T11:30:00+00:00,3380.56,take_profit,24.0,23.65,22.95,22.6,2025,up,up,mid_high,high,,0,neutral
h4_up_compression_long_continuation_v1,base_h4up_compression_mid_high,macro_blocked_overlap,tp24_sl15_h12_control,2025-06-12T10:00:00+00:00,2025-06-12T11:00:00+00:00,long,london,3365.23,2025-06-12T13:38:00+00:00,3389.23,take_profit,24.0,23.65,22.95,22.6,2025,up,up,mid_high,mid_high,,0,neutral
h4_up_compression_long_continuation_v1,base_h4up_compression_mid_high,macro_blocked_overlap,tp24_sl15_h12_control,2025-06-12T11:00:00+00:00,2025-06-12T12:00:00+00:00,long,london,3382.37,2025-06-12T23:59:00+00:00,3383.26,time_exit,0.89,0.54,-0.16,-0.51,2025,up,up,mid_high,high,,0,neutral
h4_up_compression_long_continuation_v1,base_h4up_compression_mid_high,macro_blocked_overlap,tp24_sl15_h12_control,2025-06-12T12:00:00+00:00,2025-06-12T13:00:00+00:00,long,london_ny_overlap,3379.06,2025-06-13T00:59:00+00:00,3395.77,time_exit,16.71,16.36,15.66,15.31,2025,up,up,mid_high,high,,0,neutral
h4_up_compression_long_continuation_v1,base_h4up_compression_mid_high,macro_blocked_overlap,tp24_sl15_h12_control,2025-06-12T13:00:00+00:00,2025-06-12T14:00:00+00:00,long,london_ny_overlap,3387.87,2025-06-13T01:10:00+00:00,3411.87,take_profit,24.0,23.65,22.95,22.6,2025,up,up,mid_high,mid_high,,0,neutral
h4_up_compression_long_continuation_v1,base_h4up_compression_mid_high,macro_blocked_overlap,tp24_sl15_h12_control,2025-06-12T14:00:00+00:00,2025-06-12T15:00:00+00:00,long,london_ny_overlap,3391.86,2025-06-13T01:32:00+00:00,3415.86,take_profit,24.0,23.65,22.95,22.6,2025,up,up,mid_high,high,,0,neutral
h4_up_compression_long_continuation_v1,base_h4up_compression_mid_high,macro_blocked_overlap,tp24_sl15_h12_control,2025-06-12T15:00:00+00:00,2025-06-12T16:00:00+00:00,long,london_ny_overlap,3383.66,2025-06-13T01:07:00+00:00,3407.66,take_profit,24.0,23.65,22.95,22.6,2025,up,up,mid_high,mid_high,,0,neutral
h4_up_compression_long_continuation_v1,base_h4up_compression_mid_high,macro_blocked_overlap,tp24_sl15_h12_control,2025-06-12T16:00:00+00:00,2025-06-12T17:00:00+00:00,long,new_york,3385.66,2025-06-13T01:07:00+00:00,3409.66,take_profit,24.0,23.65,22.95,22.6,2025,up,up,mid_high,mid_high,,0,neutral
h4_up_compression_long_continuation_v1,base_h4up_compression_mid_high,macro_blocked_overlap,tp24_sl15_h12_control,2025-06-12T17:00:00+00:00,2025-06-12T18:00:00+00:00,long,new_york,3383.54,2025-06-13T01:07:00+00:00,3407.54,take_profit,24.0,23.65,22.95,22.6,2025,up,up,mid_high,mid_high,,0,neutral
h4_up_compression_long_continuation_v1,base_h4up_compression_mid_high,macro_blocked_overlap,tp24_sl15_h12_control,2025-06-12T18:00:00+00:00,2025-06-12T19:00:00+00:00,long,new_york,3382.47,2025-06-13T01:07:00+00:00,3406.47,take_profit,24.0,23.65,22.95,22.6,2025,up,up,mid_high,mid_low,,0,neutral
h4_up_compression_long_continuation_v1,base_h4up_compression_mid_high,macro_blocked_overlap,tp24_sl15_h12_control,2025-06-12T19:00:00+00:00,2025-06-12T20:00:00+00:00,long,new_york,3385.72,2025-06-13T01:07:00+00:00,3409.72,take_profit,24.0,23.65,22.95,22.6,2025,up,up,mid_high,low,,0,neutral
h4_up_compression_long_continuation_v1,base_h4up_compression_mid_high,macro_blocked_overlap,tp24_sl15_h12_control,2025-06-12T20:00:00+00:00,2025-06-12T21:00:00+00:00,long,new_york,3387.91,2025-06-13T01:10:00+00:00,3411.91,take_profit,24.0,23.65,22.95,22.6,2025,up,up,mid_high,low,,0,neutral
h4_up_compression_long_continuation_v1,base_h4up_compression_mid_high,macro_blocked_overlap,tp24_sl15_h12_control,2025-06-12T21:00:00+00:00,2025-06-12T22:00:00+00:00,long,other,3385.18,2025-06-13T01:07:00+00:00,3409.18,take_profit,24.0,23.65,22.95,22.6,2025,up,up,mid_high,low,,0.0,unknown
h4_up_compression_long_continuation_v1,base_h4up_compression_mid_high,macro_blocked_overlap,tp24_sl15_h12_control,2025-06-12T23:00:00+00:00,2025-06-13T00:00:00+00:00,long,asia,3383.25,2025-06-13T01:07:00+00:00,3407.25,take_profit,24.0,23.65,22.95,22.6,2025,up,up,mid_high,mid_low,,0,neutral
h4_up_compression_long_continuation_v1,base_h4up_compression_mid_high,macro_blocked_overlap,tp24_sl15_h12_control,2025-06-13T00:00:00+00:00,2025-06-13T01:00:00+00:00,long,asia,3395.71,2025-06-13T01:55:00+00:00,3419.71,take_profit,24.0,23.65,22.95,22.6,2025,up,up,mid_high,mid_high,,0,neutral
h4_up_compression_long_continuation_v1,base_h4up_compression_mid_high,macro_blocked_overlap,tp24_sl15_h12_control,2025-06-13T01:00:00+00:00,2025-06-13T02:00:00+00:00,long,asia,3416.45,2025-06-13T03:53:00+00:00,3440.45,take_profit,24.0,23.65,22.95,22.6,2025,up,up,mid_high,high,,0,neutral
h4_up_compression_long_continuation_v1,base_h4up_compression_mid_high,macro_blocked_overlap,tp24_sl15_h12_control,2025-06-13T16:00:00+00:00,2025-06-13T17:00:00+00:00,long,new_york,3426.08,2025-06-13T21:54:00+00:00,3432.38,time_exit,6.3,5.95,5.25,4.9,2025,up,up,mid_high,mid_low,,0,neutral
h4_up_compression_long_continuation_v1,base_h4up_compression_mid_high,macro_blocked_overlap,tp24_sl15_h12_control,2025-06-13T17:00:00+00:00,2025-06-13T18:00:00+00:00,long,new_york,3429.82,2025-06-13T21:54:00+00:00,3432.38,time_exit,2.56,2.21,1.51,1.16,2025,up,up,mid_high,mid_high,,0,neutral
h4_up_compression_long_continuation_v1,base_h4up_compression_mid_high,macro_blocked_overlap,tp24_sl15_h12_control,2025-06-16T00:00:00+00:00,2025-06-16T01:00:00+00:00,long,asia,3443.89,2025-06-16T05:08:00+00:00,3428.89,stop_loss,-15.0,-15.35,-16.05,-16.4,2025,up,up,mid_high,mid_high,,0,neutral
h4_up_compression_long_continuation_v1,base_h4up_compression_mid_high,macro_blocked_overlap,tp24_sl15_h12_control,2025-06-16T01:00:00+00:00,2025-06-16T02:00:00+00:00,long,asia,3436.08,2025-06-16T06:40:00+00:00,3421.08,stop_loss,-15.0,-15.35,-16.05,-16.4,2025,up,up,mid_high,high,,0,neutral
h4_up_compression_long_continuation_v1,base_h4up_compression_mid_high,macro_blocked_overlap,tp24_sl15_h12_control,2025-06-16T11:00:00+00:00,2025-06-16T12:00:00+00:00,long,london,3420.88,2025-06-16T14:16:00+00:00,3405.88,stop_loss,-15.0,-15.35,-16.05,-16.4,2025,neutral,up,mid_high,mid_high,,0,neutral
h4_up_compression_long_continuation_v1,base_h4up_compression_mid_high,macro_blocked_overlap,tp24_sl15_h12_control,2025-07-11T16:00:00+00:00,2025-07-11T17:00:00+00:00,long,new_york,3358.7,2025-07-11T21:54:00+00:00,3357.1,time_exit,-1.6,-1.95,-2.65,-3.0,2025,up,up,mid_high,high,,0,neutral
h4_up_compression_long_continuation_v1,base_h4up_compression_mid_high,macro_blocked_overlap,tp24_sl15_h12_control,2025-07-11T17:00:00+00:00,2025-07-11T18:00:00+00:00,long,new_york,3353.57,2025-07-11T21:54:00+00:00,3357.1,time_exit,3.53,3.18,2.48,2.13,2025,up,up,mid_high,mid_low,,0,neutral
