time_utc,session_utc,broker_close,reference_close,basis_bps,abs_basis_bps,spread_points,spread_price,spread_cost_bps
2026-03-25T06:20:00Z,asia,4556.82,4551.60777,11.451404126590836,11.451404126590836,45.0,0.45,0.9875307780425824
2026-03-25T06:25:00Z,asia,4560.7,4550.26041,22.942840759304925,22.942840759304925,45.0,0.45,0.9866906395947991
2026-03-25T06:30:00Z,asia,4554.84,4553.98293,1.882022864762959,1.882022864762959,45.0,0.45,0.9879600600679715
2026-03-25T06:35:00Z,asia,4546.92,4548.63237,-3.7645821000921904,3.7645821000921904,45.0,0.45,0.9896809268691774
2026-03-25T06:40:00Z,asia,4546.64,4547.44924,-1.7795470763728427,1.7795470763728427,45.0,0.45,0.9897418753189168
2026-03-25T06:45:00Z,asia,4544.72,4549.10257,-9.63392214741766,9.63392214741766,45.0,0.45,0.990160009857593
2026-03-25T06:50:00Z,asia,4544.8,4548.63013,-8.420403265453839,8.420403265453839,45.0,0.45,0.9901425805315965
2026-03-25T06:55:00Z,asia,4539.21,4544.92159,-12.566971479919166,12.566971479919166,45.0,0.45,0.9913619330235879
2026-03-25T07:00:00Z,london,4545.62,4549.35467,-8.209230255507478,8.209230255507478,45.0,0.45,0.9899639653116628
2026-03-25T07:05:00Z,london,4551.62,4551.88315,-0.5781123797076572,0.5781123797076572,45.0,0.45,0.9886589829555191
2026-03-25T07:10:00Z,london,4558.31,4556.14531,4.7511434616656665,4.7511434616656665,45.0,0.45,0.9872079783955018
2026-03-25T07:15:00Z,london,4563.27,4561.74805,3.336330685777984,3.336330685777984,45.0,0.45,0.9861349427055598
2026-03-25T07:20:00Z,london,4562.23,4557.76418,9.79826911536138,9.79826911536138,45.0,0.45,0.9863597407408221
2026-03-25T07:25:00Z,london,4565.44,4559.50763,13.010988206197029,13.010988206197029,45.0,0.45,0.985666222751805
2026-03-25T07:30:00Z,london,4566.12,4555.43947,23.445663300624723,23.445663300624723,45.0,0.45,0.9855194344432472
2026-03-25T07:35:00Z,london,4563.19,4546.66439,36.34666776009761,36.34666776009761,45.0,0.45,0.9861522312242095
2026-03-25T07:40:00Z,london,4565.01,4548.2778,36.787990390561404,36.787990390561404,45.0,0.45,0.9857590673404878
2026-03-25T07:45:00Z,london,4564.72,4543.76946,46.108281206678605,46.108281206678605,45.0,0.45,0.985821693334969
2026-03-25T07:50:00Z,london,4559.03,4544.26152,32.499185918330966,32.499185918330966,45.0,0.45,0.9870520702868812
2026-03-25T07:55:00Z,london,4556.04,4539.01629,37.505285093392764,37.505285093392764,45.0,0.45,0.9876998446018911
2026-03-25T08:00:00Z,london,4562.5,4547.31322,33.397259580020744,33.397259580020744,43.0,0.43,0.9424657534246574
2026-03-25T08:05:00Z,london,4562.41,4552.39114,22.00790681619711,22.00790681619711,43.0,0.43,0.9424843448966665
2026-03-25T08:10:00Z,london,4562.0,4554.99884,15.370278337984823,15.370278337984823,43.0,0.43,0.9425690486628672
2026-03-25T08:15:00Z,london,4563.58,4560.22814,7.350202439651978,7.350202439651978,43.0,0.43,0.9422427129578095
2026-03-25T08:20:00Z,london,4555.85,4563.52783,-16.824330399667204,16.824330399667204,43.0,0.43,0.9438414346389805
2026-03-25T08:25:00Z,london,4558.44,4565.86416,-16.26014208885374,16.26014208885374,43.0,0.43,0.943305165802336
2026-03-25T08:30:00Z,london,4556.41,4565.44693,-19.79418475027638,19.79418475027638,43.0,0.43,0.9437254329614763
2026-03-25T08:35:00Z,london,4555.19,4564.25547,-19.861881219371053,19.861881219371053,43.0,0.43,0.9439781875179741
2026-03-25T08:40:00Z,london,4551.05,4566.12706,-33.01936148925216,33.01936148925216,43.0,0.43,0.9448369057689984
2026-03-25T08:45:00Z,london,4537.85,4563.96798,-57.226475107741635,57.226475107741635,43.0,0.43,0.9475853102240047
2026-03-25T08:50:00Z,london,4548.13,4562.97725,-32.53851419048781,32.53851419048781,43.0,0.43,0.9454435119488669
2026-03-25T08:55:00Z,london,4551.52,4556.29475,-10.479458116706748,10.479458116706748,43.0,0.43,0.9447393398249375
2026-03-25T09:00:00Z,london,4558.84,4563.24868,-9.66127491434359,9.66127491434359,43.0,0.43,0.9432223986803661
2026-03-25T09:05:00Z,london,4556.98,4562.47814,-12.050775546292487,12.050775546292487,43.0,0.43,0.9436073891041874
2026-03-25T09:10:00Z,london,4554.93,4561.43822,-14.267912193710934,14.267912193710934,43.0,0.43,0.9440320707453241
2026-03-25T09:15:00Z,london,4555.92,4564.32624,-18.417263705497643,18.417263705497643,43.0,0.43,0.9438269328697606
2026-03-25T09:20:00Z,london,4553.67,4559.24154,-12.220322066989926,12.220322066989926,43.0,0.43,0.9442932843179237
2026-03-25T09:25:00Z,london,4555.13,4557.63311,-5.492127030821162,5.492127030821162,43.0,0.43,0.9439906215629411
2026-03-25T09:30:00Z,london,4553.4,4557.04742,-8.003910567163329,8.003910567163329,43.0,0.43,0.9443492774629947
2026-03-25T09:35:00Z,london,4555.99,4554.49483,3.282844872611578,3.282844872611578,43.0,0.43,0.9438124315461623
2026-03-25T09:40:00Z,london,4552.16,4550.62684,3.3691182641553454,3.3691182641553454,43.0,0.43,0.9446065164669081
2026-03-25T09:45:00Z,london,4557.38,4540.11063,38.03733302419545,38.03733302419545,43.0,0.43,0.9435245689409265
2026-03-25T09:50:00Z,london,4561.23,4546.42788,32.55769230413785,32.55769230413785,43.0,0.43,0.9427281676214531
2026-03-25T09:55:00Z,london,4558.56,4550.44623,17.830712835388987,17.830712835388987,43.0,0.43,0.9432803341406057
2026-03-25T10:00:00Z,london,4565.89,4558.98919,15.136710600535757,15.136710600535757,43.0,0.43,0.9417660083795273
2026-03-25T10:05:00Z,london,4567.66,4557.20163,22.949105282401753,22.949105282401753,43.0,0.43,0.9414010675050244
2026-03-25T10:10:00Z,london,4567.47,4555.38753,26.523473404688108,26.523473404688108,43.0,0.43,0.9414402283977781
2026-03-25T10:15:00Z,london,4567.45,4556.93176,23.0818466326988,23.0818466326988,43.0,0.43,0.9414443507865439
2026-03-25T10:20:00Z,london,4581.88,4554.12126,60.953010285018664,60.953010285018664,43.0,0.43,0.9384794014683928
2026-03-25T10:25:00Z,london,4579.59,4557.01953,49.52901748920214,49.52901748920214,43.0,0.43,0.9389486831790619
2026-03-25T10:30:00Z,london,4582.51,4554.28069,61.98412421523502,61.98412421523502,43.0,0.43,0.9383503800319039
2026-03-25T10:35:00Z,london,4583.17,4557.89117,55.46167966094767,55.46167966094767,43.0,0.43,0.9382152527617348
2026-03-25T10:40:00Z,london,4583.57,4553.04123,67.05138051209761,67.05138051209761,43.0,0.43,0.9381333763856557
2026-03-25T10:45:00Z,london,4576.68,4556.47865,44.33544311680309,44.33544311680309,43.0,0.43,0.9395456968807082
2026-03-25T10:50:00Z,london,4577.4,4560.6074,36.82097257483678,36.82097257483678,43.0,0.43,0.9393979114781318
2026-03-25T10:55:00Z,london,4578.81,4559.20445,43.002129461424396,43.002129461424396,43.0,0.43,0.9391086330291057
2026-03-25T11:00:00Z,london,4578.39,4563.42912,32.78429357965035,32.78429357965035,43.0,0.43,0.9391947824453574
2026-03-25T11:05:00Z,london,4580.92,4568.28582,27.656281804188893,27.656281804188893,43.0,0.43,0.938676073801769
2026-03-25T11:10:00Z,london,4577.55,4567.98344,20.942632839317405,20.942632839317405,43.0,0.43,0.9393671287042195
2026-03-25T11:15:00Z,london,4562.82,4567.85688,-11.02679031397447,11.02679031397447,43.0,0.43,0.9423996563528696
2026-03-25T11:20:00Z,london,4556.13,4580.96093,-54.20463169067037,54.20463169067037,43.0,0.43,0.9437834302357483
2026-03-25T11:25:00Z,london,4545.51,4580.92535,-77.3104717805546,77.3104717805546,43.0,0.43,0.9459884589408009
2026-03-25T11:30:00Z,london,4537.64,4582.28162,-97.42225315256687,97.42225315256687,43.0,0.43,0.9476291640588499
2026-03-25T11:35:00Z,london,4553.55,4583.66169,-65.69352634749038,65.69352634749038,43.0,0.43,0.9443181693404047
2026-03-25T11:40:00Z,london,4547.25,4583.65252,-79.41814926232594,79.41814926232594,43.0,0.43,0.9456264775413712
2026-03-25T11:45:00Z,london,4543.69,4576.28735,-71.23099470578484,71.23099470578484,43.0,0.43,0.9463673798168449
2026-03-25T11:50:00Z,london,4546.58,4576.62798,-65.65528186103577,65.65528186103577,43.0,0.43,0.9457658283808928
2026-03-25T11:55:00Z,london,4543.67,4577.55051,-74.0144973299267,74.0144973299267,43.0,0.43,0.946371545468751
2026-03-25T12:00:00Z,london_ny_overlap,4567.53,4579.66393,-26.495241103859698,26.495241103859698,43.0,0.43,0.9414278614480913
2026-03-25T12:05:00Z,london_ny_overlap,4561.05,4581.59411,-44.84052822391947,44.84052822391947,43.0,0.43,0.9427653720086383
2026-03-25T12:10:00Z,london_ny_overlap,4559.36,4578.66341,-42.15948688833723,42.15948688833723,43.0,0.43,0.9431148231330713
2026-03-25T12:15:00Z,london_ny_overlap,4559.89,4566.13032,-13.666539416684637,13.666539416684637,43.0,0.43,0.9430052040729052
2026-03-25T12:20:00Z,london_ny_overlap,4558.47,4557.92384,1.1982648661366673,1.1982648661366673,43.0,0.43,0.9432989577643376
2026-03-25T12:25:00Z,london_ny_overlap,4568.67,4544.02922,54.22671995933979,54.22671995933979,43.0,0.43,0.9411929511214423
2026-03-25T12:30:00Z,london_ny_overlap,4568.27,4539.56887,63.22435196362684,63.22435196362684,43.0,0.43,0.9412753624457397
2026-03-25T12:35:00Z,london_ny_overlap,4557.67,4550.61435,15.504829584164261,15.504829584164261,43.0,0.43,0.943464533412906
2026-03-25T12:40:00Z,london_ny_overlap,4560.94,4551.43873,20.875311222743296,20.875311222743296,43.0,0.43,0.9427881094686622
2026-03-25T12:45:00Z,london_ny_overlap,4551.91,4543.61439,18.25773335487681,18.25773335487681,43.0,0.43,0.9446583961457937
2026-03-25T12:50:00Z,london_ny_overlap,4546.5,4543.04579,7.603291183203934,7.603291183203934,43.0,0.43,0.9457824700318926
2026-03-25T12:55:00Z,london_ny_overlap,4544.58,4547.12145,-5.589140356037144,5.589140356037144,43.0,0.43,0.9461820454255399
2026-03-25T13:00:00Z,london_ny_overlap,4545.33,4561.35662,-35.13564348318734,35.13564348318734,43.0,0.43,0.9460259211102384
2026-03-25T13:05:00Z,london_ny_overlap,4550.89,4562.87425,-26.264694890505737,26.264694890505737,43.0,0.43,0.9448701243053556
2026-03-25T13:10:00Z,london_ny_overlap,4553.15,4559.35963,-13.619522266113254,13.619522266113254,43.0,0.43,0.9444011288887914
2026-03-25T13:15:00Z,london_ny_overlap,4556.69,4560.00886,-7.278187612995808,7.278187612995808,43.0,0.43,0.9436674428148504
2026-03-25T13:20:00Z,london_ny_overlap,4547.68,4557.12153,-20.71818786891131,20.71818786891131,43.0,0.43,0.94553706505295
2026-03-25T13:25:00Z,london_ny_overlap,4562.31,4565.97766,-8.032584197968152,8.032584197968152,43.0,0.43,0.9425050029480679
2026-03-25T13:30:00Z,london_ny_overlap,4565.12,4568.8703,-8.208374836115828,8.208374836115828,43.0,0.43,0.9419248563016963
2026-03-25T13:35:00Z,london_ny_overlap,4564.36,4563.31747,2.2845879272119,2.2845879272119,43.0,0.43,0.9420816938190678
2026-03-25T13:40:00Z,london_ny_overlap,4565.33,4558.35125,15.309811853573635,15.309811853573635,43.0,0.43,0.9418815288270509
2026-03-25T13:45:00Z,london_ny_overlap,4572.59,4554.7343,39.20250628011401,39.20250628011401,43.0,0.43,0.9403860831607469
2026-03-25T13:50:00Z,london_ny_overlap,4567.9,4548.30524,43.08145334590594,43.08145334590594,43.0,0.43,0.9413516057707043
2026-03-25T13:55:00Z,london_ny_overlap,4566.91,4546.17188,45.61666506986529,45.61666506986529,43.0,0.43,0.9415556689315094
2026-03-25T14:00:00Z,london_ny_overlap,4564.2,4547.07389,37.66402397300862,37.66402397300862,43.0,0.43,0.9421147188992595
2026-03-25T14:05:00Z,london_ny_overlap,4549.66,4543.63557,13.259051935803653,13.259051935803653,43.0,0.43,0.9451255698227999
2026-03-25T14:10:00Z,london_ny_overlap,4549.6,4551.72624,-4.671282691200686,4.671282691200686,43.0,0.43,0.9451380341128889
2026-03-25T14:15:00Z,london_ny_overlap,4545.99,4559.80556,-30.298572643522995,30.298572643522995,43.0,0.43,0.9458885743259444
2026-03-25T14:20:00Z,london_ny_overlap,4556.07,4552.89225,6.979629267527324,6.979629267527324,43.0,0.43,0.9437958591505398
2026-03-25T14:25:00Z,london_ny_overlap,4560.42,4559.10098,2.893158115571964,2.893158115571964,43.0,0.43,0.9428956104920161
2026-03-25T14:30:00Z,london_ny_overlap,4562.37,4563.865,-3.27573230145916,3.27573230145916,43.0,0.43,0.9424926080085569
2026-03-25T14:35:00Z,london_ny_overlap,4558.23,4563.72689,-12.044739162733617,12.044739162733617,43.0,0.43,0.943348624356384
2026-03-25T14:40:00Z,london_ny_overlap,4556.96,4566.97434,-21.927734325741188,21.927734325741188,43.0,0.43,0.9436115304940136
2026-03-25T14:45:00Z,london_ny_overlap,4557.18,4573.09296,-34.7969309593909,34.7969309593909,43.0,0.43,0.9435659772052014
2026-03-25T14:50:00Z,london_ny_overlap,4561.76,4571.03935,-20.300306537505076,20.300306537505076,43.0,0.43,0.9426186384202587
2026-03-25T14:55:00Z,london_ny_overlap,4558.93,4566.39516,-16.348037649899187,16.348037649899187,43.0,0.43,0.9432037780795054
2026-03-25T15:00:00Z,london_ny_overlap,4558.59,4566.01324,-16.257596309554454,16.257596309554454,43.0,0.43,0.9432741264294441
2026-03-25T15:05:00Z,london_ny_overlap,4560.24,4552.61735,16.743445394107937,16.743445394107937,43.0,0.43,0.9429328280967669
2026-03-25T15:10:00Z,london_ny_overlap,4553.46,4552.75672,1.5447344175239004,1.5447344175239004,43.0,0.43,0.9443368339680155
2026-03-25T15:15:00Z,london_ny_overlap,4549.32,4542.79901,14.354564191912122,14.354564191912122,43.0,0.43,0.9451962051471429
2026-03-25T15:20:00Z,london_ny_overlap,4555.68,4557.92551,-4.926605305578458,4.926605305578458,43.0,0.43,0.9438766550767392
2026-03-25T15:25:00Z,london_ny_overlap,4555.15,4556.99619,-4.0513310150478885,4.0513310150478885,43.0,0.43,0.9439864768448899
2026-03-25T15:30:00Z,london_ny_overlap,4552.56,4564.23669,-25.583007177481253,25.583007177481253,43.0,0.43,0.9445235208322349
2026-03-25T15:35:00Z,london_ny_overlap,4559.2,4559.73188,-1.1664720952856897,1.1664720952856897,43.0,0.43,0.9431479206878399
2026-03-25T15:40:00Z,london_ny_overlap,4555.8,4556.74486,-2.0735415938991317,2.0735415938991317,43.0,0.43,0.9438517933184073
2026-03-25T15:45:00Z,london_ny_overlap,4551.85,4557.06303,-11.439451167740133,11.439451167740133,43.0,0.43,0.9446708481166998
2026-03-25T15:50:00Z,london_ny_overlap,4557.81,4561.0311,-7.062218891688222,7.062218891688222,43.0,0.43,0.9434355534785345
2026-03-25T15:55:00Z,london_ny_overlap,4555.1,4560.76341,-12.41767987258783,12.41767987258783,43.0,0.43,0.943996838708261
2026-03-25T16:00:00Z,new_york,4553.3,4559.48057,-13.555425678674476,13.555425678674476,43.0,0.43,0.9443700173500538
2026-03-25T16:05:00Z,new_york,4546.13,4560.79275,-32.14956434931078,32.14956434931078,43.0,0.43,0.9458594452864305
2026-03-25T16:10:00Z,new_york,4550.94,4553.6153,-5.875112023628321,5.875112023628321,43.0,0.43,0.9448597432618318
2026-03-25T16:15:00Z,new_york,4545.83,4548.07323,-4.932264470156826,4.932264470156826,43.0,0.43,0.945921866853798
2026-03-25T16:20:00Z,new_york,4551.54,4550.87697,1.4569279819482963,1.4569279819482963,43.0,0.43,0.9447351885295966
2026-03-25T16:25:00Z,new_york,4553.15,4555.25834,-4.628365380481759,4.628365380481759,43.0,0.43,0.9444011288887914
2026-03-25T16:30:00Z,new_york,4562.41,4553.77419,18.96407164624859,18.96407164624859,43.0,0.43,0.9424843448966665
2026-03-25T16:35:00Z,new_york,4561.53,4557.50338,8.835144297796743,8.835144297796743,43.0,0.43,0.9426661668343735
2026-03-25T16:40:00Z,new_york,4560.14,4556.7006,7.548005238703208,7.548005238703208,43.0,0.43,0.942953505813418
2026-03-25T16:45:00Z,new_york,4558.77,4552.50629,13.758816794518197,13.758816794518197,43.0,0.43,0.9432368818782257
2026-03-25T16:50:00Z,new_york,4547.74,4557.79946,-22.07087013872348,22.07087013872348,43.0,0.43,0.9455245902360294
2026-03-25T16:55:00Z,new_york,4550.55,4555.98941,-11.939031263024713,11.939031263024713,43.0,0.43,0.9449407214512531
2026-03-25T17:00:00Z,new_york,4551.92,4553.51459,-3.5018884171395577,3.5018884171395577,43.0,0.43,0.944656320849224
2026-03-25T17:05:00Z,new_york,4551.81,4548.47439,7.333469893407683,7.333469893407683,43.0,0.43,0.944679149613011
2026-03-25T17:10:00Z,new_york,4551.13,4552.77937,-3.6227760362569246,3.6227760362569246,43.0,0.43,0.9448202973766954
2026-03-25T17:15:00Z,new_york,4548.83,4545.25005,7.876244344357427,7.876244344357427,43.0,0.43,0.9452980216890937
2026-03-25T17:20:00Z,new_york,4554.94,4553.0349,4.184242031617082,4.184242031617082,43.0,0.43,0.9440299981997569
2026-03-25T17:25:00Z,new_york,4551.7,4555.04764,-7.349297448840636,7.349297448840636,43.0,0.43,0.9447019794801942
2026-03-25T17:30:00Z,new_york,4556.39,4561.23136,-10.614151350567406,10.614151350567406,43.0,0.43,0.9437295753875325
2026-03-25T17:35:00Z,new_york,4549.83,4562.48249,-27.731591360036973,27.731591360036973,43.0,0.43,0.9450902561194594
2026-03-25T17:40:00Z,new_york,4548.94,4559.00164,-22.069831938031076,22.069831938031076,43.0,0.43,0.9452751630050078
2026-03-25T17:45:00Z,new_york,4543.7,4559.3866,-34.40506668155756,34.40506668155756,43.0,0.43,0.9463652970046438
2026-03-25T17:50:00Z,new_york,4541.49,4550.45391,-19.69893592439528,19.69893592439528,43.0,0.43,0.9468258214814962
2026-03-25T17:55:00Z,new_york,4538.28,4551.39396,-28.813062800655885,28.813062800655885,43.0,0.43,0.9474955269397217
2026-03-25T18:00:00Z,new_york,4533.17,4550.79783,-38.73569131942817,38.73569131942817,43.0,0.43,0.9485635879528013
2026-03-25T18:05:00Z,new_york,4503.28,4553.41997,-110.11496925463736,110.11496925463736,43.0,0.43,0.9548595690252438
2026-03-25T18:10:00Z,new_york,4508.9,4549.32055,-88.84964151405143,88.84964151405143,43.0,0.43,0.953669409390317
2026-03-25T18:15:00Z,new_york,4509.84,4549.45888,-87.08481831579932,87.08481831579932,43.0,0.43,0.9534706331045003
2026-03-25T18:20:00Z,new_york,4513.78,4554.18552,-88.72172603104727,88.72172603104727,43.0,0.43,0.9526383651839478
2026-03-25T18:25:00Z,new_york,4513.0,4552.78149,-87.3784302791134,87.3784302791134,43.0,0.43,0.9528030135165079
2026-03-25T18:30:00Z,new_york,4516.04,4556.9853,-89.85172719341517,89.85172719341517,43.0,0.43,0.9521616283292442
2026-03-25T18:35:00Z,new_york,4511.68,4550.73524,-85.82182425536952,85.82182425536952,43.0,0.43,0.9530817788495638
2026-03-25T18:40:00Z,new_york,4522.21,4549.08218,-59.07165211950578,59.07165211950578,43.0,0.43,0.9508625207586555
2026-03-25T18:45:00Z,new_york,4514.53,4546.1079,-69.46139575789705,69.46139575789705,43.0,0.43,0.9524801031336596
2026-03-25T18:50:00Z,new_york,4518.09,4541.60516,-51.7772002883666,51.7772002883666,43.0,0.43,0.9517296025532913
2026-03-25T18:55:00Z,new_york,4530.69,4538.46512,-17.13160681953251,17.13160681953251,43.0,0.43,0.9490828107859952
2026-03-25T19:00:00Z,new_york,4535.3,4532.21256,6.81221359132424,6.81221359132424,43.0,0.43,0.9481180958260753
2026-03-25T19:05:00Z,new_york,4526.97,4512.20195,32.72914236473965,32.72914236473965,43.0,0.43,0.949862711703413
2026-03-25T19:10:00Z,new_york,4529.27,4507.26552,48.8200215903866,48.8200215903866,43.0,0.43,0.9493803637230723
2026-03-25T19:15:00Z,new_york,4530.73,4507.35003,51.87076629147428,51.87076629147428,43.0,0.43,0.9490744317140948
2026-03-25T19:20:00Z,new_york,4523.91,4513.59839,22.84565242411775,22.84565242411775,43.0,0.43,0.9505052045686144
2026-03-25T19:25:00Z,new_york,4523.49,4513.18143,22.841027244056853,22.841027244056853,43.0,0.43,0.9505934577063285
2026-03-25T19:30:00Z,new_york,4520.71,4515.13429,12.348935030235992,12.348935030235992,43.0,0.43,0.9511780229211783
2026-03-25T19:35:00Z,new_york,4503.46,4509.83242,-14.130059404734363,14.130059404734363,43.0,0.43,0.9548214039871565
2026-03-25T19:40:00Z,new_york,4504.21,4524.07629,-43.912367357536176,43.912367357536176,43.0,0.43,0.9546624158287469
2026-03-25T19:45:00Z,new_york,4505.85,4518.1543,-27.233023006761375,27.233023006761375,43.0,0.43,0.9543149461255922
2026-03-25T19:50:00Z,new_york,4503.7,4519.25072,-34.40995192229605,34.40995192229605,43.0,0.43,0.9547705220152319
2026-03-25T19:55:00Z,new_york,4506.3,4531.47513,-55.55614734224444,55.55614734224444,53.0,0.53,1.1761311941060293
2026-03-25T21:00:00Z,late_us,4521.29,4506.62793,32.53445864123137,32.53445864123137,53.0,0.53,1.1722318187950784
2026-03-25T21:05:00Z,late_us,4509.21,4506.59506,5.802473852621647,5.802473852621647,43.0,0.43,0.9536038463500258
2026-03-25T21:10:00Z,late_us,4512.31,4506.54583,12.790661001666495,12.790661001666495,43.0,0.43,0.9529487114138877
2026-03-25T21:15:00Z,late_us,4508.11,4506.6442,3.252531007439959,3.252531007439959,43.0,0.43,0.9538365301645257
2026-03-25T21:20:00Z,late_us,4517.07,4506.66283,23.092852499905113,23.092852499905113,43.0,0.43,0.9519445127040317
2026-03-25T21:25:00Z,late_us,4511.62,4506.51225,11.334153146926704,11.334153146926704,43.0,0.43,0.953094453876878
2026-03-25T21:30:00Z,late_us,4520.15,4506.6185,30.025838663734355,30.025838663734355,43.0,0.43,0.9512958640753073
2026-03-25T21:35:00Z,late_us,4525.81,4506.62106,42.57943977211166,42.57943977211166,43.0,0.43,0.9501061688404947
2026-03-25T21:40:00Z,late_us,4532.03,4506.60993,56.40619089480443,56.40619089480443,43.0,0.43,0.9488021923950195
2026-03-25T21:45:00Z,late_us,4518.18,4506.57645,25.748037626213407,25.748037626213407,43.0,0.43,0.9517106445515672
2026-03-25T21:50:00Z,late_us,4516.47,4506.54641,22.02038789166787,22.02038789166787,43.0,0.43,0.9520709757841854
2026-03-25T21:55:00Z,late_us,4517.31,4506.62534,23.70878250110049,23.70878250110049,43.0,0.43,0.9518939368783633
2026-03-25T22:00:00Z,late_us,4504.23,4516.75556,-27.731321373521578,27.731321373521578,43.0,0.43,0.9546581768692985
2026-03-25T22:05:00Z,late_us,4507.26,4513.63873,-14.132123507366861,14.132123507366861,43.0,0.43,0.9540164090822362
2026-03-25T22:10:00Z,late_us,4508.65,4513.87653,-11.578805856260123,11.578805856260123,43.0,0.43,0.9537222893770863
2026-03-25T22:15:00Z,late_us,4506.75,4507.35779,-1.3484396587030707,1.3484396587030707,43.0,0.43,0.9541243690020526
2026-03-25T22:20:00Z,late_us,4503.03,4515.51431,-27.647592595049986,27.647592595049986,43.0,0.43,0.9549125810842921
2026-03-25T22:25:00Z,late_us,4505.24,4511.87785,-14.711945271302218,14.711945271302218,43.0,0.43,0.9544441583578234
2026-03-25T22:30:00Z,late_us,4505.77,4518.38605,-27.92158496505546,27.92158496505546,43.0,0.43,0.9543318899988236
2026-03-25T22:35:00Z,late_us,4493.89,4522.93391,-64.214756567158,64.214756567158,43.0,0.43,0.9568547516739395
2026-03-25T22:40:00Z,late_us,4494.62,4532.62773,-83.85363251528328,83.85363251528328,43.0,0.43,0.9566993427698004
2026-03-25T22:45:00Z,late_us,4492.26,4521.08693,-63.76106110395044,63.76106110395044,43.0,0.43,0.957201942897339
2026-03-25T22:50:00Z,late_us,4495.41,4519.2826,-52.82387076214198,52.82387076214198,43.0,0.43,0.9565312173973008
2026-03-25T22:55:00Z,late_us,4498.13,4517.9929,-43.96399117847237,43.96399117847237,43.0,0.43,0.9559528070553762
2026-03-25T23:00:00Z,late_us,4510.08,4509.42899,1.4436639349311213,1.4436639349311213,43.0,0.43,0.9534198949907763
2026-03-25T23:05:00Z,late_us,4514.04,4509.10062,10.954246569906442,10.954246569906442,43.0,0.43,0.9525834950509964
2026-03-25T23:10:00Z,late_us,4527.55,4509.35088,40.358624742903615,40.358624742903615,43.0,0.43,0.9497410299168424
2026-03-25T23:15:00Z,late_us,4527.4,4509.42159,39.86854997072854,39.86854997072854,43.0,0.43,0.9497724963555242
2026-03-25T23:20:00Z,late_us,4526.81,4504.43157,49.68091900661433,49.68091900661433,43.0,0.43,0.9498962845800906
2026-03-25T23:25:00Z,late_us,4525.07,4504.87826,44.82194375658732,44.82194375658732,43.0,0.43,0.9502615429153582
2026-03-25T23:30:00Z,late_us,4524.96,4507.7393,38.20251983072723,38.20251983072723,43.0,0.43,0.9502846434001626
2026-03-25T23:35:00Z,late_us,4526.47,4495.61457,68.6345092969136,68.6345092969136,43.0,0.43,0.9499676348236041
2026-03-25T23:40:00Z,late_us,4527.8,4496.55397,69.488835691658,69.488835691658,43.0,0.43,0.9496885904854454
2026-03-25T23:45:00Z,late_us,4535.56,4494.35085,91.69099470727923,91.69099470727923,43.0,0.43,0.9480637451604652
2026-03-25T23:50:00Z,late_us,4528.12,4495.91964,71.62129792871436,71.62129792871436,43.0,0.43,0.9496214764626378
2026-03-25T23:55:00Z,late_us,4535.44,4498.38644,82.37078004352017,82.37078004352017,43.0,0.43,0.9480888293087331
2026-03-26T00:00:00Z,asia,4538.28,4512.01454,58.212268083691995,58.212268083691995,43.0,0.43,0.9474955269397217
2026-03-26T00:05:00Z,asia,4537.8,4516.30726,47.58918904910955,47.58918904910955,43.0,0.43,0.9475957512450967
2026-03-26T00:10:00Z,asia,4538.16,4526.19448,26.43615967646123,26.43615967646123,43.0,0.43,0.9475205810284345
2026-03-26T00:15:00Z,asia,4530.11,4529.33439,1.7124149670028839,1.7124149670028839,43.0,0.43,0.9492043239568134
2026-03-26T00:20:00Z,asia,4531.05,4528.11427,6.483339034640017,6.483339034640017,43.0,0.43,0.9490074044647487
2026-03-26T00:25:00Z,asia,4534.41,4525.64428,19.368999103039133,19.368999103039133,43.0,0.43,0.948304189519695
2026-03-26T00:30:00Z,asia,4530.32,4527.01014,7.3113598106484226,7.3113598106484226,43.0,0.43,0.9491603242155081
2026-03-26T00:35:00Z,asia,4530.78,4527.86674,6.4340674478404685,6.4340674478404685,43.0,0.43,0.9490639580822728
2026-03-26T00:40:00Z,asia,4530.1,4528.18458,4.229995412422582,4.229995412422582,43.0,0.43,0.9492064192843425
2026-03-26T00:45:00Z,asia,4524.48,4535.18137,-23.596344064186077,23.596344064186077,43.0,0.43,0.9503854586604428
2026-03-26T00:50:00Z,asia,4530.01,4532.25528,-4.954001620138426,4.954001620138426,43.0,0.43,0.9492252776483937
2026-03-26T00:55:00Z,asia,4535.29,4535.01286,0.611111828247704,0.611111828247704,43.0,0.43,0.9481201863607399
2026-03-26T01:00:00Z,asia,4533.48,4539.72548,-13.757395744556117,13.757395744556117,43.0,0.43,0.9484987250412487
2026-03-26T01:05:00Z,asia,4529.66,4537.65079,-17.60997126004012,17.60997126004012,43.0,0.43,0.9492986228546955
2026-03-26T01:10:00Z,asia,4531.33,4539.06035,-17.030727516103234,17.030727516103234,43.0,0.43,0.9489487633873498
2026-03-26T01:15:00Z,asia,4528.26,4531.05898,-6.177319722286144,6.177319722286144,43.0,0.43,0.9495921170604161
2026-03-26T01:20:00Z,asia,4525.13,4533.82016,-19.1674122336606,19.1674122336606,43.0,0.43,0.9502489431242859
