spec_id,spec_label,stage39e_classification,stage,decision_scope,promotion,candidate,family,side,horizon_hours,horizon_bars,lookback_hours,trigger_type,threshold,event_source,bar_index,entry_ts,exit_ts,entry_close,exit_close,final_bps,cost_stressed_final_bps,mfe_bps,mae_bps,touch_target_50bps,touch_target_100bps,touch_target_150bps,touch_stop_50bps,touch_stop_100bps,touch_stop_150bps,trigger_severity,hour_utc,session_utc,weekday,year,month,spread,spread_roll_median_24,spread_roll_median_120,spread_z240,atr24_bps,atr72_bps,ret1_bps,ret24_bps,ret72_bps,ret120_bps,source_stage39b_residual_bps,source_stage39b_event_clock_n,source_stage39b_median_mae_bps,source_stage39b_median_mfe_bps,spread_regime,prior_ret24_regime,prior_ret72_regime,atr24_bucket,trigger_severity_bucket,_event_time
4,RANGE_BOTTOM_REV_LONG_W48_Q0.05 :: weekday=Monday,STRICT_FROZEN_OOS_WATCH_ONLY_NO_PROMOTION,Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,9904,2023-12-04 17:00:00+00:00,2023-12-07 17:00:00+00:00,2022.62,2029.34,33.22423391442841,25.22423391442841,91.86105150745138,-62.78984683232514,True,False,False,True,False,False,0.9810854628271456,17,NY_13_19,Monday,2023,12,,,,,82.84818990321617,42.099424098222144,-134.23473518881624,-175.82887284949723,-96.02248522448508,58.08228987438602,8.96,145,-76.42,123.1,,DOWN_MODERATE_-200_-75BPS,DOWN_MODERATE_-200_-75BPS,ATR24_HIGH,SEVERITY_HIGH,2023-12-04 17:00:00+00:00
4,RANGE_BOTTOM_REV_LONG_W48_Q0.05 :: weekday=Monday,STRICT_FROZEN_OOS_WATCH_ONLY_NO_PROMOTION,Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,10459,2024-01-08 15:00:00+00:00,2024-01-11 15:00:00+00:00,2018.72,2029.43,53.05341998890434,45.05341998890434,115.17199017198942,-2.130062613934225,True,True,False,False,False,False,0.9537877189280428,15,NY_13_19,Monday,2024,1,,,,,26.76351552767896,22.60814618508441,-27.90991765339257,-135.88855281867373,-91.2477727984451,-222.88520588548576,8.96,145,-76.42,123.1,,DOWN_MODERATE_-200_-75BPS,DOWN_MODERATE_-200_-75BPS,ATR24_MID,SEVERITY_LOW,2024-01-08 15:00:00+00:00
4,RANGE_BOTTOM_REV_LONG_W48_Q0.05 :: weekday=Monday,STRICT_FROZEN_OOS_WATCH_ONLY_NO_PROMOTION,Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,10934,2024-02-05 07:00:00+00:00,2024-02-08 07:00:00+00:00,2029.52,2033.41,19.16709369703229,11.16709369703229,73.85982892506692,-73.26855611178962,True,False,False,True,False,False,0.9504635761589432,7,LONDON_07_12,Monday,2024,2,,,,,24.312264538139026,24.438593525432594,-10.8774295797176,-125.57594157629136,-23.104678943280945,4.0419973381955465,8.96,145,-76.42,123.1,,DOWN_MODERATE_-200_-75BPS,NEUTRAL_-75_75BPS,ATR24_MID,SEVERITY_LOW,2024-02-05 07:00:00+00:00
4,RANGE_BOTTOM_REV_LONG_W48_Q0.05 :: weekday=Monday,STRICT_FROZEN_OOS_WATCH_ONLY_NO_PROMOTION,Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,11657,2024-03-18 04:00:00+00:00,2024-03-21 04:00:00+00:00,2147.82,2203.39,258.72745388347164,250.72745388347164,347.7013902468551,-8.240914043076142,True,True,True,False,False,False,0.9522536287242168,4,ASIA_00_06,Monday,2024,3,,,,,21.6289350814208,18.47374040534605,-20.675844573403435,-77.42841567417113,-52.15184245141336,-145.26400792849614,8.96,145,-76.42,123.1,,DOWN_MODERATE_-200_-75BPS,NEUTRAL_-75_75BPS,ATR24_LOW,SEVERITY_LOW,2024-03-18 04:00:00+00:00
4,RANGE_BOTTOM_REV_LONG_W48_Q0.05 :: weekday=Monday,STRICT_FROZEN_OOS_WATCH_ONLY_NO_PROMOTION,Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,12247,2024-04-22 14:00:00+00:00,2024-04-25 14:00:00+00:00,2341.91,2328.51,-57.21825347686171,-65.21825347686172,34.8006541668977,-216.1483575372236,False,False,False,True,True,True,0.9670231729055296,14,NY_13_19,Monday,2024,4,,,,,34.837752059888096,35.85350501547864,-66.04509900402178,-166.03329904050003,-173.04827644084585,-64.10637160482402,8.96,145,-76.42,123.1,,DOWN_MODERATE_-200_-75BPS,DOWN_MODERATE_-200_-75BPS,ATR24_HIGH,SEVERITY_MID,2024-04-22 14:00:00+00:00
4,RANGE_BOTTOM_REV_LONG_W48_Q0.05 :: weekday=Monday,STRICT_FROZEN_OOS_WATCH_ONLY_NO_PROMOTION,Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,14058,2024-08-05 13:00:00+00:00,2024-08-08 13:00:00+00:00,2408.37,2404.86,-14.574172573149635,-22.574172573149635,40.525334562380166,-184.3985766306666,False,False,False,True,True,True,0.9942528735632172,13,NY_13_19,Monday,2024,8,,,,,62.49268835609484,40.607582474681095,-64.23426322433757,-206.733056550682,-46.12466057457576,86.6109084512634,8.96,145,-76.42,123.1,,DOWN_EXTREME_LE_-200BPS,NEUTRAL_-75_75BPS,ATR24_HIGH,SEVERITY_HIGH,2024-08-05 13:00:00+00:00
4,RANGE_BOTTOM_REV_LONG_W48_Q0.05 :: weekday=Monday,STRICT_FROZEN_OOS_WATCH_ONLY_NO_PROMOTION,Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,15752,2024-11-11 14:00:00+00:00,2024-11-14 14:00:00+00:00,2657.07,2552.04,-395.28503200894295,-403.28503200894295,0.9785214540825038,-453.5823294079566,False,False,False,True,True,True,0.9908921933085458,14,NY_13_19,Monday,2024,11,,,,,24.27052750351113,28.583019406075177,-20.057016011807427,-149.40479059231683,-25.863751707982946,-325.7200904413937,8.96,145,-76.42,123.1,,DOWN_MODERATE_-200_-75BPS,NEUTRAL_-75_75BPS,ATR24_MID,SEVERITY_HIGH,2024-11-11 14:00:00+00:00
4,RANGE_BOTTOM_REV_LONG_W48_Q0.05 :: weekday=Monday,STRICT_FROZEN_OOS_WATCH_ONLY_NO_PROMOTION,Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,15997,2024-11-25 17:00:00+00:00,2024-11-28 17:00:00+00:00,2628.12,2638.13,38.08806294994138,30.08806294994138,114.45443891450856,-88.23798000091365,True,True,False,True,False,False,0.9793088961243588,17,NY_13_19,Monday,2024,11,,,,,46.97259538069909,33.31794682025066,-49.10851201587296,-284.6813276995941,-84.96061328584825,63.44890965135575,8.96,145,-76.42,123.1,,DOWN_EXTREME_LE_-200BPS,DOWN_MODERATE_-200_-75BPS,ATR24_HIGH,SEVERITY_HIGH,2024-11-25 17:00:00+00:00
4,RANGE_BOTTOM_REV_LONG_W48_Q0.05 :: weekday=Monday,STRICT_FROZEN_OOS_WATCH_ONLY_NO_PROMOTION,Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,16105,2024-12-02 07:00:00+00:00,2024-12-05 07:00:00+00:00,2623.18,2653.16,114.2887640192436,106.2887640192436,128.92748496100114,-5.146425331086224,True,True,False,False,False,False,0.9705551809395384,7,LONDON_07_12,Monday,2024,12,,,,,31.881591964136195,26.064729412322425,-20.467480293393518,-137.82783926852838,-54.3692559677278,-183.5178241312463,8.96,145,-76.42,123.1,,DOWN_MODERATE_-200_-75BPS,NEUTRAL_-75_75BPS,ATR24_HIGH,SEVERITY_MID,2024-12-02 07:00:00+00:00
4,RANGE_BOTTOM_REV_LONG_W48_Q0.05 :: weekday=Monday,STRICT_FROZEN_OOS_WATCH_ONLY_NO_PROMOTION,Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,16567,2024-12-30 12:00:00+00:00,2025-01-03 12:00:00+00:00,2610.5,2657.68,180.7316606014164,172.73166060141642,209.69162995594596,-55.4683010917445,True,True,True,True,False,False,0.9570469798657654,12,LONDON_07_12,Monday,2024,12,,,,,21.7319677027732,18.660780630052464,-8.841056180892704,-69.08462867012078,-25.63798854505417,21.69030846306041,8.96,145,-76.42,123.1,,NEUTRAL_-75_75BPS,NEUTRAL_-75_75BPS,ATR24_LOW,SEVERITY_LOW,2024-12-30 12:00:00+00:00
4,RANGE_BOTTOM_REV_LONG_W48_Q0.05 :: weekday=Monday,STRICT_FROZEN_OOS_WATCH_ONLY_NO_PROMOTION,Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,16660,2025-01-06 08:00:00+00:00,2025-01-09 08:00:00+00:00,2631.61,2666.75,133.53042434099294,125.53042434099294,146.14627547395065,-65.47322741591644,True,True,False,True,False,False,0.9644393461428092,8,LONDON_07_12,Monday,2025,1,,,,,19.727212691512648,21.156040980625654,-9.30123079960099,-85.33451884894517,68.44650536400377,20.638263035044343,8.96,145,-76.42,123.1,,DOWN_MODERATE_-200_-75BPS,NEUTRAL_-75_75BPS,ATR24_LOW,SEVERITY_MID,2025-01-06 08:00:00+00:00
4,RANGE_BOTTOM_REV_LONG_W48_Q0.05 :: weekday=Monday,STRICT_FROZEN_OOS_WATCH_ONLY_NO_PROMOTION,Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,16790,2025-01-13 17:00:00+00:00,2025-01-16 17:00:00+00:00,2661.72,2717.0,207.68525615015847,199.68525615015847,218.54289707407216,-18.89755496445766,True,True,True,False,False,False,0.9811117107393464,17,NY_13_19,Monday,2025,1,,,,,25.20849781686696,22.6960790857571,-36.90699885461113,-128.50610264911745,-29.890998988650885,78.64594180124529,8.96,145,-76.42,123.1,,DOWN_MODERATE_-200_-75BPS,NEUTRAL_-75_75BPS,ATR24_MID,SEVERITY_HIGH,2025-01-13 17:00:00+00:00
4,RANGE_BOTTOM_REV_LONG_W48_Q0.05 :: weekday=Monday,STRICT_FROZEN_OOS_WATCH_ONLY_NO_PROMOTION,Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,17032,2025-01-27 18:00:00+00:00,2025-01-30 18:00:00+00:00,2734.33,2790.65,205.9736754524888,197.9736754524888,234.49985919768324,-14.482524055252632,True,True,True,False,False,False,0.980492424242429,18,NY_13_19,Monday,2025,1,,,,,26.435303236306407,22.40542249102734,-27.281248518314925,-141.01621091496486,-80.6080063847936,98.722115526666,8.96,145,-76.42,123.1,,DOWN_MODERATE_-200_-75BPS,DOWN_MODERATE_-200_-75BPS,ATR24_MID,SEVERITY_HIGH,2025-01-27 18:00:00+00:00
4,RANGE_BOTTOM_REV_LONG_W48_Q0.05 :: weekday=Monday,STRICT_FROZEN_OOS_WATCH_ONLY_NO_PROMOTION,Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,17758,2025-03-10 18:00:00+00:00,2025-03-13 18:00:00+00:00,2896.01,2980.2,290.7103221328633,282.7103221328633,308.8732428410124,-54.86859506700692,True,True,True,True,False,False,0.9820461669991418,18,NY_13_19,Monday,2025,3,,,,,26.723811277957186,27.644843125606133,-29.505126386601965,-36.46860087868631,-73.79504651178648,20.55313539118364,8.96,145,-76.42,123.1,,NEUTRAL_-75_75BPS,NEUTRAL_-75_75BPS,ATR24_MID,SEVERITY_HIGH,2025-03-10 18:00:00+00:00
4,RANGE_BOTTOM_REV_LONG_W48_Q0.05 :: weekday=Monday,STRICT_FROZEN_OOS_WATCH_ONLY_NO_PROMOTION,Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,19771,2025-07-07 05:00:00+00:00,2025-07-10 05:00:00+00:00,3308.77,3319.04,31.03872435980648,23.03872435980648,111.280022485698,-79.36483950229167,True,True,False,True,False,False,0.9505275903822844,5,ASIA_00_06,Monday,2025,7,,,,,22.34105298240634,24.787524303100625,-22.8865382527832,-65.57357360963967,-87.83465994026574,138.15692714972184,8.96,145,-76.42,123.1,,NEUTRAL_-75_75BPS,DOWN_MODERATE_-200_-75BPS,ATR24_MID,SEVERITY_LOW,2025-07-07 05:00:00+00:00
4,RANGE_BOTTOM_REV_LONG_W48_Q0.05 :: weekday=Monday,STRICT_FROZEN_OOS_WATCH_ONLY_NO_PROMOTION,Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,20380,2025-08-11 09:00:00+00:00,2025-08-14 09:00:00+00:00,3365.67,3362.0,-10.90421817944165,-18.90421817944165,27.839924888655165,-103.39694622467532,False,False,False,True,True,False,0.9540940189803592,9,LONDON_07_12,Monday,2025,8,,,,,33.53018265971833,29.32043886710938,-34.64234004565636,-105.94671503449726,-23.47647461606206,29.3221051125947,8.96,145,-76.42,123.1,,DOWN_MODERATE_-200_-75BPS,NEUTRAL_-75_75BPS,ATR24_HIGH,SEVERITY_LOW,2025-08-11 09:00:00+00:00
4,RANGE_BOTTOM_REV_LONG_W48_Q0.05 :: weekday=Monday,STRICT_FROZEN_OOS_WATCH_ONLY_NO_PROMOTION,Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,21718,2025-10-27 16:00:00+00:00,2025-10-30 16:00:00+00:00,3987.76,3996.16,21.064457239150517,13.064457239150514,106.04951150520624,-254.2028607539082,True,True,False,True,True,True,0.9697664594773988,16,NY_13_19,Monday,2025,10,,,,,60.224059315316616,56.734196536040415,-84.36751713831737,-344.71069917896057,-121.5802459349391,-830.5855625916869,8.96,145,-76.42,123.1,,DOWN_EXTREME_LE_-200BPS,DOWN_MODERATE_-200_-75BPS,ATR24_HIGH,SEVERITY_MID,2025-10-27 16:00:00+00:00
4,RANGE_BOTTOM_REV_LONG_W48_Q0.05 :: weekday=Monday,STRICT_FROZEN_OOS_WATCH_ONLY_NO_PROMOTION,Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,22085,2025-11-17 21:00:00+00:00,2025-11-20 21:00:00+00:00,4010.92,4084.35,183.07520469119208,175.07520469119208,302.69863273263866,-32.311788816531404,True,True,True,False,False,False,0.9981548895427124,21,LATE_20_23,Monday,2025,11,,,,,51.86850113924053,52.35582436260485,-126.91754790177367,-185.6709405892143,-440.6083240581626,-244.3224521266629,8.96,145,-76.42,123.1,,DOWN_MODERATE_-200_-75BPS,DOWN_EXTREME_LE_-200BPS,ATR24_HIGH,SEVERITY_HIGH,2025-11-17 21:00:00+00:00
4,RANGE_BOTTOM_REV_LONG_W48_Q0.05 :: weekday=Monday,STRICT_FROZEN_OOS_WATCH_ONLY_NO_PROMOTION,Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,22775,2025-12-29 16:00:00+00:00,2026-01-02 16:00:00+00:00,4360.45,4353.5,-15.938721920901733,-23.93872192090173,100.28781433109036,-197.70895205770023,True,True,False,True,True,True,0.981907724209436,16,NY_13_19,Monday,2025,12,,,,,64.17461603177628,49.81628830041198,-138.05300927967724,-409.363542186747,-280.9106470997302,74.34841172107909,8.96,145,-76.42,123.1,,DOWN_EXTREME_LE_-200BPS,DOWN_EXTREME_LE_-200BPS,ATR24_HIGH,SEVERITY_HIGH,2025-12-29 16:00:00+00:00
4,RANGE_BOTTOM_REV_LONG_W48_Q0.05 :: weekday=Monday,STRICT_FROZEN_OOS_WATCH_ONLY_NO_PROMOTION,Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,23346,2026-02-02 07:00:00+00:00,2026-02-05 07:00:00+00:00,4548.93,4895.79,762.5089856295864,754.5089856295864,1193.1157437023644,-320.25113598142974,True,True,True,True,True,True,0.953419641446482,7,LONDON_07_12,Monday,2026,2,,,,,261.1890356041435,173.0755250915414,-279.04631040429393,-1177.576074940362,-1367.6973466978882,-1041.7454390774171,8.96,145,-76.42,123.1,,DOWN_EXTREME_LE_-200BPS,DOWN_EXTREME_LE_-200BPS,ATR24_HIGH,SEVERITY_LOW,2026-02-02 07:00:00+00:00
4,RANGE_BOTTOM_REV_LONG_W48_Q0.05 :: weekday=Monday,STRICT_FROZEN_OOS_WATCH_ONLY_NO_PROMOTION,Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,24905,2026-05-04 18:00:00+00:00,2026-05-07 18:00:00+00:00,4521.03,4729.12,460.2712213809679,452.2712213809679,538.5498437303005,-45.18881759244975,True,True,True,False,False,False,0.9500786432332616,18,NY_13_19,Monday,2026,5,,,,,42.57002026590257,41.08291899966432,-88.11239098311496,-253.6912201883723,-53.242630185931226,-332.4081360339393,8.96,145,-76.42,123.1,,DOWN_EXTREME_LE_-200BPS,NEUTRAL_-75_75BPS,ATR24_HIGH,SEVERITY_LOW,2026-05-04 18:00:00+00:00
4,RANGE_BOTTOM_REV_LONG_W48_Q0.05 :: weekday=Monday,STRICT_FROZEN_OOS_WATCH_ONLY_NO_PROMOTION,Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,25015,2026-05-11 07:00:00+00:00,2026-05-14 07:00:00+00:00,4671.79,4702.3,65.30687381068212,57.30687381068212,217.32569314973472,-71.2574837481994,True,True,True,True,False,False,0.963424771404826,7,LONDON_07_12,Monday,2026,5,,,,,40.81320700209138,42.973839683498056,-14.0860725293801,-117.4452278357041,18.893497291432304,158.6932271609376,8.96,145,-76.42,123.1,,DOWN_MODERATE_-200_-75BPS,NEUTRAL_-75_75BPS,ATR24_HIGH,SEVERITY_MID,2026-05-11 07:00:00+00:00
4,RANGE_BOTTOM_REV_LONG_W48_Q0.05 :: weekday=Monday,STRICT_FROZEN_OOS_WATCH_ONLY_NO_PROMOTION,Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,25386,2026-06-01 16:00:00+00:00,2026-06-04 16:00:00+00:00,4450.17,4495.56,101.99610351964152,93.99610351964152,205.13823067433324,-58.96403957601604,True,True,True,True,False,False,0.9900361700675628,16,NY_13_19,Monday,2026,6,,,,,38.08181822265662,40.44326323982076,-114.48982719899804,-249.5579603292664,36.94356295629753,-247.05779219356015,8.96,145,-76.42,123.1,,DOWN_EXTREME_LE_-200BPS,NEUTRAL_-75_75BPS,ATR24_HIGH,SEVERITY_HIGH,2026-06-01 16:00:00+00:00
5,RANGE_BOTTOM_REV_LONG_W48_Q0.05 :: session_utc=LONDON_07_12,FAIL_FROZEN_OOS_NO_PROMOTION,Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,35,2022-05-03 10:00:00+00:00,2022-05-06 10:00:00+00:00,1855.49,1873.94,99.43465068526392,91.43465068526392,291.51329298460206,-28.402201035845344,True,True,True,False,False,False,0.952247795224779,10,LONDON_07_12,Tuesday,2022,5,,,,,30.55997624702192,28.222897837038484,-17.592373410230124,-152.37235962212048,,,8.96,145,-76.42,123.1,,DOWN_MODERATE_-200_-75BPS,,ATR24_HIGH,SEVERITY_LOW,2022-05-03 10:00:00+00:00
5,RANGE_BOTTOM_REV_LONG_W48_Q0.05 :: session_utc=LONDON_07_12,FAIL_FROZEN_OOS_NO_PROMOTION,Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,132,2022-05-09 11:00:00+00:00,2022-05-12 11:00:00+00:00,1865.4,1846.99,-98.69196955076708,-106.69196955076708,31.682212930201903,-179.6397555484075,False,False,False,True,True,True,0.970562390158169,11,LONDON_07_12,Monday,2022,5,,,,,28.153977378505303,31.73855907306408,-22.83825487920277,-86.3603752026143,-15.629014301618003,-75.75918792960378,8.96,145,-76.42,123.1,,DOWN_MODERATE_-200_-75BPS,NEUTRAL_-75_75BPS,ATR24_MID,SEVERITY_MID,2022-05-09 11:00:00+00:00
5,RANGE_BOTTOM_REV_LONG_W48_Q0.05 :: session_utc=LONDON_07_12,FAIL_FROZEN_OOS_NO_PROMOTION,Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,3129,2022-10-31 10:00:00+00:00,2022-11-03 10:00:00+00:00,1636.98,1627.04,-60.72157265207934,-68.72157265207935,197.55891947366376,-76.42121467580587,True,True,True,True,False,False,0.952776005105296,10,LONDON_07_12,Monday,2022,10,,,,,25.9900069628216,25.893898725613592,-24.558046568881053,-81.13332161878817,-214.24899271888177,-64.45739257101124,8.96,145,-76.42,123.1,,DOWN_MODERATE_-200_-75BPS,DOWN_EXTREME_LE_-200BPS,ATR24_MID,SEVERITY_LOW,2022-10-31 10:00:00+00:00
5,RANGE_BOTTOM_REV_LONG_W48_Q0.05 :: session_utc=LONDON_07_12,FAIL_FROZEN_OOS_NO_PROMOTION,Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,3203,2022-11-03 12:00:00+00:00,2022-11-08 12:00:00+00:00,1621.27,1670.3,302.4172408050485,294.4172408050485,372.6091274124621,-29.729779740573782,True,True,True,False,False,False,0.9675795408779722,12,LONDON_07_12,Thursday,2022,11,,,,,32.18351895251852,25.97891807835968,-16.502971150590405,-204.75361898547595,-111.67494114346366,-237.8414831674469,8.96,145,-76.42,123.1,,DOWN_EXTREME_LE_-200BPS,DOWN_MODERATE_-200_-75BPS,ATR24_HIGH,SEVERITY_MID,2022-11-03 12:00:00+00:00
