stage,decision_scope,promotion,spec_id,spec_label,source_stage39d_classification,candidate,spec_type,dimension,bucket,dimension_a,bucket_a,dimension_b,bucket_b,segment,n,mean_final_bps,median_final_bps,cost_mean_bps,hit_rate_pct,median_mae_bps,mean_mae_bps,median_mfe_bps,mean_mfe_bps,touch_stop_50bps_pct,touch_stop_100bps_pct,touch_stop_150bps_pct,touch_target_50bps_pct,touch_target_100bps_pct,touch_target_150bps_pct,mean_after_cost_plus_slip_0bps,mean_after_cost_plus_slip_4bps,mean_after_cost_plus_slip_8bps,mean_after_cost_plus_slip_12bps,mean_after_cost_plus_slip_16bps
Stage39E_FROZEN_RULE_OUT_OF_SAMPLE_AUDIT,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,4,RANGE_BOTTOM_REV_LONG_W48_Q0.05 :: weekday=Monday,STRICT_CONDITION_ROBUSTNESS_WATCH_ONLY_NO_PROMOTION,RANGE_BOTTOM_REV_LONG_W48_Q0.05,single_condition,weekday,Monday,,NA,,NA,q2,10,86.21842991120465,55.43790074696076,78.21842991120465,80.0,-41.9487475398378,-50.17300753749476,151.387793267721,176.81323717771315,40.0,10.0,10.0,90.0,60.0,50.0,78.21842991120465,74.21842991120465,70.21842991120465,66.21842991120465,62.21842991120465
Stage39E_FROZEN_RULE_OUT_OF_SAMPLE_AUDIT,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,4,RANGE_BOTTOM_REV_LONG_W48_Q0.05 :: weekday=Monday,STRICT_CONDITION_ROBUSTNESS_WATCH_ONLY_NO_PROMOTION,RANGE_BOTTOM_REV_LONG_W48_Q0.05,single_condition,weekday,Monday,,NA,,NA,q3,9,45.913376161698594,114.2887640192436,37.913376161698594,66.66666666666666,-65.47322741591644,-122.42614182613534,128.92748496100114,125.39634397339134,66.66666666666666,33.33333333333333,33.33333333333333,66.66666666666666,66.66666666666666,33.33333333333333,37.913376161698594,33.913376161698594,29.913376161698594,25.913376161698594,21.913376161698594
Stage39E_FROZEN_RULE_OUT_OF_SAMPLE_AUDIT,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,4,RANGE_BOTTOM_REV_LONG_W48_Q0.05 :: weekday=Monday,STRICT_CONDITION_ROBUSTNESS_WATCH_ONLY_NO_PROMOTION,RANGE_BOTTOM_REV_LONG_W48_Q0.05,single_condition,weekday,Monday,,NA,,NA,q4,10,188.9128952663547,83.65148866516182,180.9128952663547,80.0,-75.31116162524555,-121.75154593202087,211.23196191203397,311.1158660041034,80.0,40.0,30.0,90.0,90.0,60.0,180.9128952663547,176.9128952663547,172.9128952663547,168.9128952663547,164.9128952663547
Stage39E_FROZEN_RULE_OUT_OF_SAMPLE_AUDIT,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,4,RANGE_BOTTOM_REV_LONG_W48_Q0.05 :: weekday=Monday,STRICT_CONDITION_ROBUSTNESS_WATCH_ONLY_NO_PROMOTION,RANGE_BOTTOM_REV_LONG_W48_Q0.05,single_condition,weekday,Monday,,NA,,NA,recent_third,13,187.40910066209133,133.53042434099294,179.40910066209133,84.61538461538461,-65.47322741591644,-101.25913582737196,217.32569314973472,285.41136090667226,69.23076923076923,30.76923076923077,23.076923076923077,92.3076923076923,92.3076923076923,61.53846153846154,179.40910066209133,175.40910066209133,171.40910066209133,167.40910066209133,163.40910066209133
Stage39E_FROZEN_RULE_OUT_OF_SAMPLE_AUDIT,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,5,RANGE_BOTTOM_REV_LONG_W48_Q0.05 :: session_utc=LONDON_07_12,STRICT_CONDITION_ROBUSTNESS_WATCH_ONLY_NO_PROMOTION,RANGE_BOTTOM_REV_LONG_W48_Q0.05,single_condition,session_utc,LONDON_07_12,,NA,,NA,train,20,48.37964020688062,53.2414012821758,40.37964020688062,65.0,-69.54676596507392,-80.65643494186253,110.5477484035433,137.23981770552118,70.0,25.0,20.0,75.0,50.0,35.0,40.37964020688062,36.37964020688062,32.37964020688062,28.379640206880623,24.379640206880623
Stage39E_FROZEN_RULE_OUT_OF_SAMPLE_AUDIT,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,5,RANGE_BOTTOM_REV_LONG_W48_Q0.05 :: session_utc=LONDON_07_12,STRICT_CONDITION_ROBUSTNESS_WATCH_ONLY_NO_PROMOTION,RANGE_BOTTOM_REV_LONG_W48_Q0.05,single_condition,session_utc,LONDON_07_12,,NA,,NA,oos,11,106.27264292749669,19.201181986909788,98.27264292749669,54.54545454545454,-147.3151683495144,-172.71471707854963,154.7783328412078,259.1925715614376,72.72727272727273,63.63636363636363,45.45454545454545,72.72727272727273,72.72727272727273,63.63636363636363,98.27264292749669,94.27264292749669,90.27264292749669,86.27264292749669,82.27264292749669
Stage39E_FROZEN_RULE_OUT_OF_SAMPLE_AUDIT,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,5,RANGE_BOTTOM_REV_LONG_W48_Q0.05 :: session_utc=LONDON_07_12,STRICT_CONDITION_ROBUSTNESS_WATCH_ONLY_NO_PROMOTION,RANGE_BOTTOM_REV_LONG_W48_Q0.05,single_condition,session_utc,LONDON_07_12,,NA,,NA,first_half,15,39.074981757809766,32.32703762154454,31.07498175780977,60.0,-73.26855611178962,-77.39075566650071,98.21113604875364,145.55755589013572,66.66666666666666,20.0,13.333333333333334,73.33333333333333,46.666666666666664,40.0,31.07498175780977,27.07498175780977,23.07498175780977,19.07498175780977,15.07498175780977
Stage39E_FROZEN_RULE_OUT_OF_SAMPLE_AUDIT,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,5,RANGE_BOTTOM_REV_LONG_W48_Q0.05 :: session_utc=LONDON_07_12,STRICT_CONDITION_ROBUSTNESS_WATCH_ONLY_NO_PROMOTION,RANGE_BOTTOM_REV_LONG_W48_Q0.05,single_condition,session_utc,LONDON_07_12,,NA,,NA,second_half,16,96.90419687330808,65.19038152138722,88.90419687330811,62.5,-125.35605728709487,-147.00807823148662,150.31866999412279,213.28445643338762,75.0,56.25,43.75,75.0,68.75,50.0,88.90419687330811,84.90419687330811,80.90419687330811,76.90419687330811,72.90419687330811
Stage39E_FROZEN_RULE_OUT_OF_SAMPLE_AUDIT,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,5,RANGE_BOTTOM_REV_LONG_W48_Q0.05 :: session_utc=LONDON_07_12,STRICT_CONDITION_ROBUSTNESS_WATCH_ONLY_NO_PROMOTION,RANGE_BOTTOM_REV_LONG_W48_Q0.05,single_condition,session_utc,LONDON_07_12,,NA,,NA,q1,7,19.935883848454715,-12.361971030216967,11.935883848454713,42.857142857142854,-86.16867570429343,-109.24788370248018,197.55891947366376,171.19108667897072,71.42857142857143,28.57142857142857,28.57142857142857,71.42857142857143,57.14285714285714,57.14285714285714,11.935883848454713,7.935883848454713,3.935883848454713,-0.06411615154528683,-4.064116151545287
Stage39E_FROZEN_RULE_OUT_OF_SAMPLE_AUDIT,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,5,RANGE_BOTTOM_REV_LONG_W48_Q0.05 :: session_utc=LONDON_07_12,STRICT_CONDITION_ROBUSTNESS_WATCH_ONLY_NO_PROMOTION,RANGE_BOTTOM_REV_LONG_W48_Q0.05,single_condition,session_utc,LONDON_07_12,,NA,,NA,q2,8,55.82169242849544,41.15694811755111,47.82169242849544,75.0,-63.6641788687442,-49.51576863501867,95.68412112244351,123.12821644990507,62.5,12.5,0.0,75.0,37.5,25.0,47.82169242849544,43.82169242849544,39.82169242849544,35.82169242849544,31.82169242849544
Stage39E_FROZEN_RULE_OUT_OF_SAMPLE_AUDIT,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,5,RANGE_BOTTOM_REV_LONG_W48_Q0.05 :: session_utc=LONDON_07_12,STRICT_CONDITION_ROBUSTNESS_WATCH_ONLY_NO_PROMOTION,RANGE_BOTTOM_REV_LONG_W48_Q0.05,single_condition,session_utc,LONDON_07_12,,NA,,NA,q3,8,4.165910658253658,42.137535609501064,-3.834089341746335,62.5,-163.08970500049645,-161.98450677759394,131.1641918308959,111.4061386855575,87.5,62.5,62.5,75.0,62.5,25.0,-3.834089341746335,-7.834089341746335,-11.834089341746335,-15.834089341746335,-19.834089341746335
Stage39E_FROZEN_RULE_OUT_OF_SAMPLE_AUDIT,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,5,RANGE_BOTTOM_REV_LONG_W48_Q0.05 :: session_utc=LONDON_07_12,STRICT_CONDITION_ROBUSTNESS_WATCH_ONLY_NO_PROMOTION,RANGE_BOTTOM_REV_LONG_W48_Q0.05,single_condition,session_utc,LONDON_07_12,,NA,,NA,q4,8,189.6424830883625,151.22597286468698,181.6424830883625,62.5,-87.32721498643735,-132.03164968537934,235.60914919800945,315.1627741812177,62.5,50.0,25.0,75.0,75.0,75.0,181.6424830883625,177.6424830883625,173.6424830883625,169.6424830883625,165.6424830883625
Stage39E_FROZEN_RULE_OUT_OF_SAMPLE_AUDIT,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,5,RANGE_BOTTOM_REV_LONG_W48_Q0.05 :: session_utc=LONDON_07_12,STRICT_CONDITION_ROBUSTNESS_WATCH_ONLY_NO_PROMOTION,RANGE_BOTTOM_REV_LONG_W48_Q0.05,single_condition,session_utc,LONDON_07_12,,NA,,NA,recent_third,11,106.27264292749669,19.201181986909788,98.27264292749669,54.54545454545454,-147.3151683495144,-172.71471707854963,154.7783328412078,259.1925715614376,72.72727272727273,63.63636363636363,45.45454545454545,72.72727272727273,72.72727272727273,63.63636363636363,98.27264292749669,94.27264292749669,90.27264292749669,86.27264292749669,82.27264292749669
Stage39E_FROZEN_RULE_OUT_OF_SAMPLE_AUDIT,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,6,RANGE_BOTTOM_REV_LONG_W48_Q0.05 :: session_utc=LONDON_07_12 & spread_regime=NA,STRICT_CONDITION_ROBUSTNESS_WATCH_ONLY_NO_PROMOTION,RANGE_BOTTOM_REV_LONG_W48_Q0.05,cross_condition,,NA,session_utc,LONDON_07_12,spread_regime,NA,train,20,48.37964020688062,53.2414012821758,40.37964020688062,65.0,-69.54676596507392,-80.65643494186253,110.5477484035433,137.23981770552118,70.0,25.0,20.0,75.0,50.0,35.0,40.37964020688062,36.37964020688062,32.37964020688062,28.379640206880623,24.379640206880623
Stage39E_FROZEN_RULE_OUT_OF_SAMPLE_AUDIT,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,6,RANGE_BOTTOM_REV_LONG_W48_Q0.05 :: session_utc=LONDON_07_12 & spread_regime=NA,STRICT_CONDITION_ROBUSTNESS_WATCH_ONLY_NO_PROMOTION,RANGE_BOTTOM_REV_LONG_W48_Q0.05,cross_condition,,NA,session_utc,LONDON_07_12,spread_regime,NA,oos,11,106.27264292749669,19.201181986909788,98.27264292749669,54.54545454545454,-147.3151683495144,-172.71471707854963,154.7783328412078,259.1925715614376,72.72727272727273,63.63636363636363,45.45454545454545,72.72727272727273,72.72727272727273,63.63636363636363,98.27264292749669,94.27264292749669,90.27264292749669,86.27264292749669,82.27264292749669
Stage39E_FROZEN_RULE_OUT_OF_SAMPLE_AUDIT,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,6,RANGE_BOTTOM_REV_LONG_W48_Q0.05 :: session_utc=LONDON_07_12 & spread_regime=NA,STRICT_CONDITION_ROBUSTNESS_WATCH_ONLY_NO_PROMOTION,RANGE_BOTTOM_REV_LONG_W48_Q0.05,cross_condition,,NA,session_utc,LONDON_07_12,spread_regime,NA,first_half,15,39.074981757809766,32.32703762154454,31.07498175780977,60.0,-73.26855611178962,-77.39075566650071,98.21113604875364,145.55755589013572,66.66666666666666,20.0,13.333333333333334,73.33333333333333,46.666666666666664,40.0,31.07498175780977,27.07498175780977,23.07498175780977,19.07498175780977,15.07498175780977
Stage39E_FROZEN_RULE_OUT_OF_SAMPLE_AUDIT,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,6,RANGE_BOTTOM_REV_LONG_W48_Q0.05 :: session_utc=LONDON_07_12 & spread_regime=NA,STRICT_CONDITION_ROBUSTNESS_WATCH_ONLY_NO_PROMOTION,RANGE_BOTTOM_REV_LONG_W48_Q0.05,cross_condition,,NA,session_utc,LONDON_07_12,spread_regime,NA,second_half,16,96.90419687330808,65.19038152138722,88.90419687330811,62.5,-125.35605728709487,-147.00807823148662,150.31866999412279,213.28445643338762,75.0,56.25,43.75,75.0,68.75,50.0,88.90419687330811,84.90419687330811,80.90419687330811,76.90419687330811,72.90419687330811
Stage39E_FROZEN_RULE_OUT_OF_SAMPLE_AUDIT,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,6,RANGE_BOTTOM_REV_LONG_W48_Q0.05 :: session_utc=LONDON_07_12 & spread_regime=NA,STRICT_CONDITION_ROBUSTNESS_WATCH_ONLY_NO_PROMOTION,RANGE_BOTTOM_REV_LONG_W48_Q0.05,cross_condition,,NA,session_utc,LONDON_07_12,spread_regime,NA,q1,7,19.935883848454715,-12.361971030216967,11.935883848454713,42.857142857142854,-86.16867570429343,-109.24788370248018,197.55891947366376,171.19108667897072,71.42857142857143,28.57142857142857,28.57142857142857,71.42857142857143,57.14285714285714,57.14285714285714,11.935883848454713,7.935883848454713,3.935883848454713,-0.06411615154528683,-4.064116151545287
Stage39E_FROZEN_RULE_OUT_OF_SAMPLE_AUDIT,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,6,RANGE_BOTTOM_REV_LONG_W48_Q0.05 :: session_utc=LONDON_07_12 & spread_regime=NA,STRICT_CONDITION_ROBUSTNESS_WATCH_ONLY_NO_PROMOTION,RANGE_BOTTOM_REV_LONG_W48_Q0.05,cross_condition,,NA,session_utc,LONDON_07_12,spread_regime,NA,q2,8,55.82169242849544,41.15694811755111,47.82169242849544,75.0,-63.6641788687442,-49.51576863501867,95.68412112244351,123.12821644990507,62.5,12.5,0.0,75.0,37.5,25.0,47.82169242849544,43.82169242849544,39.82169242849544,35.82169242849544,31.82169242849544
Stage39E_FROZEN_RULE_OUT_OF_SAMPLE_AUDIT,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,6,RANGE_BOTTOM_REV_LONG_W48_Q0.05 :: session_utc=LONDON_07_12 & spread_regime=NA,STRICT_CONDITION_ROBUSTNESS_WATCH_ONLY_NO_PROMOTION,RANGE_BOTTOM_REV_LONG_W48_Q0.05,cross_condition,,NA,session_utc,LONDON_07_12,spread_regime,NA,q3,8,4.165910658253658,42.137535609501064,-3.834089341746335,62.5,-163.08970500049645,-161.98450677759394,131.1641918308959,111.4061386855575,87.5,62.5,62.5,75.0,62.5,25.0,-3.834089341746335,-7.834089341746335,-11.834089341746335,-15.834089341746335,-19.834089341746335
Stage39E_FROZEN_RULE_OUT_OF_SAMPLE_AUDIT,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,6,RANGE_BOTTOM_REV_LONG_W48_Q0.05 :: session_utc=LONDON_07_12 & spread_regime=NA,STRICT_CONDITION_ROBUSTNESS_WATCH_ONLY_NO_PROMOTION,RANGE_BOTTOM_REV_LONG_W48_Q0.05,cross_condition,,NA,session_utc,LONDON_07_12,spread_regime,NA,q4,8,189.6424830883625,151.22597286468698,181.6424830883625,62.5,-87.32721498643735,-132.03164968537934,235.60914919800945,315.1627741812177,62.5,50.0,25.0,75.0,75.0,75.0,181.6424830883625,177.6424830883625,173.6424830883625,169.6424830883625,165.6424830883625
Stage39E_FROZEN_RULE_OUT_OF_SAMPLE_AUDIT,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,6,RANGE_BOTTOM_REV_LONG_W48_Q0.05 :: session_utc=LONDON_07_12 & spread_regime=NA,STRICT_CONDITION_ROBUSTNESS_WATCH_ONLY_NO_PROMOTION,RANGE_BOTTOM_REV_LONG_W48_Q0.05,cross_condition,,NA,session_utc,LONDON_07_12,spread_regime,NA,recent_third,11,106.27264292749669,19.201181986909788,98.27264292749669,54.54545454545454,-147.3151683495144,-172.71471707854963,154.7783328412078,259.1925715614376,72.72727272727273,63.63636363636363,45.45454545454545,72.72727272727273,72.72727272727273,63.63636363636363,98.27264292749669,94.27264292749669,90.27264292749669,86.27264292749669,82.27264292749669
Stage39E_FROZEN_RULE_OUT_OF_SAMPLE_AUDIT,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,7,RANGE_BOTTOM_REV_LONG_W48_Q0.05 :: prior_ret72_regime=NEUTRAL_-75_75BPS,STRICT_CONDITION_ROBUSTNESS_WATCH_ONLY_NO_PROMOTION,RANGE_BOTTOM_REV_LONG_W48_Q0.05,single_condition,prior_ret72_regime,NEUTRAL_-75_75BPS,,NA,,NA,train,54,27.60446123413317,29.106410231449775,19.60446123413317,59.25925925925925,-72.30144299959329,-87.22461182909129,94.86916319809134,121.41709289141325,62.96296296296296,37.03703703703704,18.51851851851852,75.92592592592592,44.44444444444444,33.33333333333333,19.60446123413317,15.604461234133169,11.604461234133169,7.6044612341331685,3.6044612341331685
Stage39E_FROZEN_RULE_OUT_OF_SAMPLE_AUDIT,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,7,RANGE_BOTTOM_REV_LONG_W48_Q0.05 :: prior_ret72_regime=NEUTRAL_-75_75BPS,STRICT_CONDITION_ROBUSTNESS_WATCH_ONLY_NO_PROMOTION,RANGE_BOTTOM_REV_LONG_W48_Q0.05,single_condition,prior_ret72_regime,NEUTRAL_-75_75BPS,,NA,,NA,oos,27,94.04070667410932,80.88209758638554,86.04070667410932,66.66666666666666,-58.96403957601604,-97.44656515882542,154.7783328412078,181.265030739887,66.66666666666666,33.33333333333333,22.22222222222222,77.77777777777779,74.07407407407408,51.85185185185185,86.04070667410932,82.04070667410932,78.04070667410932,74.04070667410932,70.04070667410932
Stage39E_FROZEN_RULE_OUT_OF_SAMPLE_AUDIT,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,7,RANGE_BOTTOM_REV_LONG_W48_Q0.05 :: prior_ret72_regime=NEUTRAL_-75_75BPS,STRICT_CONDITION_ROBUSTNESS_WATCH_ONLY_NO_PROMOTION,RANGE_BOTTOM_REV_LONG_W48_Q0.05,single_condition,prior_ret72_regime,NEUTRAL_-75_75BPS,,NA,,NA,first_half,40,9.453041103382436,11.314558500095107,1.4530411033824393,52.5,-77.94026114656572,-99.50017848678935,87.32993153315994,110.980710881092,72.5,42.5,22.5,70.0,37.5,32.5,1.4530411033824393,-2.5469588966175607,-6.546958896617561,-10.54695889661756,-14.54695889661756
Stage39E_FROZEN_RULE_OUT_OF_SAMPLE_AUDIT,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,7,RANGE_BOTTOM_REV_LONG_W48_Q0.05 :: prior_ret72_regime=NEUTRAL_-75_75BPS,STRICT_CONDITION_ROBUSTNESS_WATCH_ONLY_NO_PROMOTION,RANGE_BOTTOM_REV_LONG_W48_Q0.05,single_condition,prior_ret72_regime,NEUTRAL_-75_75BPS,,NA,,NA,second_half,41,89.06386201728893,65.30687381068212,81.06386201728893,70.73170731707317,-54.86859506700692,-81.97997947774738,133.40089870079063,171.01098563096548,56.09756097560976,29.268292682926827,17.073170731707318,82.92682926829268,70.73170731707317,46.34146341463415,81.06386201728893,77.06386201728893,73.06386201728893,69.06386201728893,65.06386201728893
Stage39E_FROZEN_RULE_OUT_OF_SAMPLE_AUDIT,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,7,RANGE_BOTTOM_REV_LONG_W48_Q0.05 :: prior_ret72_regime=NEUTRAL_-75_75BPS,STRICT_CONDITION_ROBUSTNESS_WATCH_ONLY_NO_PROMOTION,RANGE_BOTTOM_REV_LONG_W48_Q0.05,single_condition,prior_ret72_regime,NEUTRAL_-75_75BPS,,NA,,NA,q1,20,18.887165999735885,1.707683483030408,10.887165999735885,50.0,-82.15800844654287,-110.12662302001718,96.08973292223877,133.11441514441805,70.0,45.0,35.0,75.0,45.0,40.0,10.887165999735885,6.887165999735885,2.8871659997358847,-1.1128340002641153,-5.112834000264115
Stage39E_FROZEN_RULE_OUT_OF_SAMPLE_AUDIT,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,7,RANGE_BOTTOM_REV_LONG_W48_Q0.05 :: prior_ret72_regime=NEUTRAL_-75_75BPS,STRICT_CONDITION_ROBUSTNESS_WATCH_ONLY_NO_PROMOTION,RANGE_BOTTOM_REV_LONG_W48_Q0.05,single_condition,prior_ret72_regime,NEUTRAL_-75_75BPS,,NA,,NA,q2,20,0.018916207028988375,13.922136293107457,-7.9810837929710114,55.00000000000001,-77.94026114656572,-88.87373395356153,74.54555752590352,88.84700661776601,75.0,40.0,10.0,65.0,30.0,25.0,-7.9810837929710114,-11.981083792971011,-15.981083792971011,-19.981083792971013,-23.981083792971013
Stage39E_FROZEN_RULE_OUT_OF_SAMPLE_AUDIT,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,7,RANGE_BOTTOM_REV_LONG_W48_Q0.05 :: prior_ret72_regime=NEUTRAL_-75_75BPS,STRICT_CONDITION_ROBUSTNESS_WATCH_ONLY_NO_PROMOTION,RANGE_BOTTOM_REV_LONG_W48_Q0.05,single_condition,prior_ret72_regime,NEUTRAL_-75_75BPS,,NA,,NA,q3,20,36.22334581455017,34.42605814271582,28.223345814550175,65.0,-49.187906746837044,-83.59521932512149,107.01434833548572,124.3624811439078,50.0,30.0,15.0,80.0,55.00000000000001,25.0,28.223345814550175,24.223345814550175,20.223345814550175,16.223345814550175,12.223345814550175
Stage39E_FROZEN_RULE_OUT_OF_SAMPLE_AUDIT,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,7,RANGE_BOTTOM_REV_LONG_W48_Q0.05 :: prior_ret72_regime=NEUTRAL_-75_75BPS,STRICT_CONDITION_ROBUSTNESS_WATCH_ONLY_NO_PROMOTION,RANGE_BOTTOM_REV_LONG_W48_Q0.05,single_condition,prior_ret72_regime,NEUTRAL_-75_75BPS,,NA,,NA,q4,21,139.38816316275438,133.53042434099294,131.38816316275438,76.19047619047619,-55.4683010917445,-80.44165581358158,209.69162995594596,215.43813276149663,61.904761904761905,28.57142857142857,19.047619047619047,85.71428571428571,85.71428571428571,66.66666666666666,131.38816316275438,127.38816316275438,123.38816316275438,119.38816316275438,115.38816316275438
Stage39E_FROZEN_RULE_OUT_OF_SAMPLE_AUDIT,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,7,RANGE_BOTTOM_REV_LONG_W48_Q0.05 :: prior_ret72_regime=NEUTRAL_-75_75BPS,STRICT_CONDITION_ROBUSTNESS_WATCH_ONLY_NO_PROMOTION,RANGE_BOTTOM_REV_LONG_W48_Q0.05,single_condition,prior_ret72_regime,NEUTRAL_-75_75BPS,,NA,,NA,recent_third,27,94.04070667410932,80.88209758638554,86.04070667410932,66.66666666666666,-58.96403957601604,-97.44656515882542,154.7783328412078,181.265030739887,66.66666666666666,33.33333333333333,22.22222222222222,77.77777777777779,74.07407407407408,51.85185185185185,86.04070667410932,82.04070667410932,78.04070667410932,74.04070667410932,70.04070667410932
Stage39E_FROZEN_RULE_OUT_OF_SAMPLE_AUDIT,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,8,RANGE_BOTTOM_REV_LONG_W48_Q0.05 :: trigger_severity_bucket=SEVERITY_LOW,STRICT_CONDITION_ROBUSTNESS_WATCH_ONLY_NO_PROMOTION,RANGE_BOTTOM_REV_LONG_W48_Q0.05,single_condition,trigger_severity_bucket,SEVERITY_LOW,,NA,,NA,train,34,13.594789531140703,12.25690153582093,5.594789531140706,52.94117647058824,-79.60241749196295,-94.28084735363622,116.81181643942605,125.459952315388,64.70588235294117,35.294117647058826,29.411764705882355,79.41176470588235,55.88235294117647,32.35294117647059,5.594789531140706,1.594789531140706,-2.405210468859294,-6.405210468859294,-10.405210468859295
Stage39E_FROZEN_RULE_OUT_OF_SAMPLE_AUDIT,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,8,RANGE_BOTTOM_REV_LONG_W48_Q0.05 :: trigger_severity_bucket=SEVERITY_LOW,STRICT_CONDITION_ROBUSTNESS_WATCH_ONLY_NO_PROMOTION,RANGE_BOTTOM_REV_LONG_W48_Q0.05,single_condition,trigger_severity_bucket,SEVERITY_LOW,,NA,,NA,oos,18,114.26993452158607,158.83939649433017,106.26993452158607,83.33333333333334,-55.9136038747432,-164.34717824602689,189.6928405163556,261.76829356169475,61.111111111111114,22.22222222222222,16.666666666666664,83.33333333333334,77.77777777777779,55.55555555555556,106.26993452158607,102.26993452158607,98.26993452158607,94.26993452158607,90.26993452158607
Stage39E_FROZEN_RULE_OUT_OF_SAMPLE_AUDIT,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,8,RANGE_BOTTOM_REV_LONG_W48_Q0.05 :: trigger_severity_bucket=SEVERITY_LOW,STRICT_CONDITION_ROBUSTNESS_WATCH_ONLY_NO_PROMOTION,RANGE_BOTTOM_REV_LONG_W48_Q0.05,single_condition,trigger_severity_bucket,SEVERITY_LOW,,NA,,NA,first_half,26,4.0737312652954065,-7.697170932757237,-3.9262687347045953,46.15384615384615,-82.48048920369288,-96.10229906149668,121.29960293337017,127.48456855277693,65.38461538461539,38.46153846153847,30.76923076923077,80.76923076923077,53.84615384615385,38.46153846153847,-3.9262687347045953,-7.926268734704595,-11.926268734704596,-15.926268734704596,-19.926268734704596
Stage39E_FROZEN_RULE_OUT_OF_SAMPLE_AUDIT,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,8,RANGE_BOTTOM_REV_LONG_W48_Q0.05 :: trigger_severity_bucket=SEVERITY_LOW,STRICT_CONDITION_ROBUSTNESS_WATCH_ONLY_NO_PROMOTION,RANGE_BOTTOM_REV_LONG_W48_Q0.05,single_condition,trigger_severity_bucket,SEVERITY_LOW,,NA,,NA,second_half,26,92.81402509806354,88.79437215066787,84.81402509806354,80.76923076923077,-58.29409055459479,-140.9668554943539,129.25682303122966,217.80264924851906,61.53846153846154,23.076923076923077,19.230769230769234,80.76923076923077,73.07692307692307,42.30769230769231,84.81402509806354,80.81402509806354,76.81402509806354,72.81402509806354,68.81402509806354
Stage39E_FROZEN_RULE_OUT_OF_SAMPLE_AUDIT,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,8,RANGE_BOTTOM_REV_LONG_W48_Q0.05 :: trigger_severity_bucket=SEVERITY_LOW,STRICT_CONDITION_ROBUSTNESS_WATCH_ONLY_NO_PROMOTION,RANGE_BOTTOM_REV_LONG_W48_Q0.05,single_condition,trigger_severity_bucket,SEVERITY_LOW,,NA,,NA,q1,13,-19.718068458244314,-45.00180007200317,-27.718068458244314,30.76923076923077,-88.5397637315799,-115.08925003444152,147.34478131076534,145.47711940248547,76.92307692307693,46.15384615384615,38.46153846153847,84.61538461538461,53.84615384615385,46.15384615384615,-27.718068458244314,-31.718068458244314,-35.71806845824432,-39.71806845824432,-43.71806845824432
