variant,family,side,horizon_bars,horizon_minutes,cooldown_bars,params_json,decision,score,reasons,events,freq_per_month,total_x1,median_x1,wr_x1,pf_x1,dd_x1,total_x2,pf_x2,total_x4,pf_x4,test20_events,test20_total,test20_median,test20_pf,test30_events,test30_total,test30_pf,events_2026,total_2026,median_2026,pf_2026,pos_years,years,pos_quarters,quarters,boot_total_p05,boot_pf_p05,boot_prob_total_gt_0,boot_prob_pf_gt_1
asia_high_breakout_long_close0.8_range4-25_new_york_only_h24_cool0,asia_high_breakout_refined,LONG,24,360,0,"{""asia_range_max"": 25.0, ""asia_range_min"": 4.0, ""close_above"": 0.8, ""session_set"": ""new_york_only""}",REJECT_REFINED_VARIANT,7.080297,Refinement did not preserve enough robust edge.,435,10.116279,95.87,-0.03,0.494253,1.043488,-200.51,-56.38,0.975297,-360.88,0.852385,87,166.51,2.97,1.322875,131,8.22,1.009962,0,0.0,0.0,0.0,2,4,6,15,-507.1705,0.801009,0.595,0.595
asia_high_breakout_long_close0.8_range4-25_new_york_only_h24_cool4,asia_high_breakout_refined,LONG,24,360,4,"{""asia_range_max"": 25.0, ""asia_range_min"": 4.0, ""close_above"": 0.8, ""session_set"": ""new_york_only""}",REJECT_REFINED_VARIANT,7.080297,Refinement did not preserve enough robust edge.,435,10.116279,95.87,-0.03,0.494253,1.043488,-200.51,-56.38,0.975297,-360.88,0.852385,87,166.51,2.97,1.322875,131,8.22,1.009962,0,0.0,0.0,0.0,2,4,6,15,-507.1705,0.801009,0.595,0.595
asia_high_breakout_long_close1.2_range8-35_london_only_h48_cool0,asia_high_breakout_refined,LONG,48,720,0,"{""asia_range_max"": 35.0, ""asia_range_min"": 8.0, ""close_above"": 1.2, ""session_set"": ""london_only""}",REJECT_REFINED_VARIANT,7.074286,Refinement did not preserve enough robust edge.,213,4.840909,-71.79,-1.15,0.478873,0.954367,-267.98,-146.34,0.909243,-295.44,0.825612,43,56.33,-2.12,1.152776,64,41.97,1.073393,7,118.19,36.25,2.274286,1,5,7,16,-536.16,0.710116,0.355,0.355
asia_high_breakout_long_close1.2_range8-35_london_only_h48_cool4,asia_high_breakout_refined,LONG,48,720,4,"{""asia_range_max"": 35.0, ""asia_range_min"": 8.0, ""close_above"": 1.2, ""session_set"": ""london_only""}",REJECT_REFINED_VARIANT,7.074286,Refinement did not preserve enough robust edge.,213,4.840909,-71.79,-1.15,0.478873,0.954367,-267.98,-146.34,0.909243,-295.44,0.825612,43,56.33,-2.12,1.152776,64,41.97,1.073393,7,118.19,36.25,2.274286,1,5,7,16,-536.16,0.710116,0.355,0.355
asia_high_breakout_long_close2_range4-25_new_york_only_h32_cool0,asia_high_breakout_refined,LONG,32,480,0,"{""asia_range_max"": 25.0, ""asia_range_min"": 4.0, ""close_above"": 2.0, ""session_set"": ""new_york_only""}",REJECT_REFINED_VARIANT,7.051527,Refinement did not preserve enough robust edge.,402,9.348837,71.74,-0.145,0.492537,1.032486,-195.68,-68.96,0.969758,-350.36,0.855868,81,177.22,4.23,1.379868,121,90.93,1.121108,0,0.0,0.0,0.0,2,4,7,15,-438.892,0.816828,0.565,0.565
asia_high_breakout_long_close2_range4-25_new_york_only_h32_cool4,asia_high_breakout_refined,LONG,32,480,4,"{""asia_range_max"": 25.0, ""asia_range_min"": 4.0, ""close_above"": 2.0, ""session_set"": ""new_york_only""}",REJECT_REFINED_VARIANT,7.051527,Refinement did not preserve enough robust edge.,402,9.348837,71.74,-0.145,0.492537,1.032486,-195.68,-68.96,0.969758,-350.36,0.855868,81,177.22,4.23,1.379868,121,90.93,1.121108,0,0.0,0.0,0.0,2,4,7,15,-438.892,0.816828,0.565,0.565
pdl_sweep_reclaim_long_sweep1.25_reclaim1_london_new_york_h4_cool4,pdl_sweep_reclaim_refined,LONG,4,60,4,"{""reclaim_max"": 1.0, ""reclaim_min"": 0.0, ""session_set"": ""london_new_york"", ""sweep_min"": 1.25}",REJECT_REFINED_VARIANT,6.998537,Refinement did not preserve enough robust edge.,133,2.829787,-26.27,-0.23,0.466165,0.917148,-128.75,-72.82,0.787672,-165.92,0.582665,27,24.81,1.03,1.298305,40,22.12,1.18284,9,34.92,3.6,3.492505,1,5,6,17,-145.493,0.608355,0.405,0.405
asia_high_breakout_long_close2_range8-35_london_only_h48_cool0,asia_high_breakout_refined,LONG,48,720,0,"{""asia_range_max"": 35.0, ""asia_range_min"": 8.0, ""close_above"": 2.0, ""session_set"": ""london_only""}",REJECT_REFINED_VARIANT,6.996629,Refinement did not preserve enough robust edge.,192,4.571429,-71.27,-0.045,0.494792,0.95231,-221.56,-138.47,0.909423,-272.87,0.829618,39,-3.95,-2.3,0.989616,58,28.55,1.05148,7,101.59,20.5,2.085363,2,5,7,16,-603.7985,0.65774,0.395,0.395
asia_high_breakout_long_close2_range8-35_london_only_h48_cool4,asia_high_breakout_refined,LONG,48,720,4,"{""asia_range_max"": 35.0, ""asia_range_min"": 8.0, ""close_above"": 2.0, ""session_set"": ""london_only""}",REJECT_REFINED_VARIANT,6.996629,Refinement did not preserve enough robust edge.,192,4.571429,-71.27,-0.045,0.494792,0.95231,-221.56,-138.47,0.909423,-272.87,0.829618,39,-3.95,-2.3,0.989616,58,28.55,1.05148,7,101.59,20.5,2.085363,2,5,7,16,-603.7985,0.65774,0.395,0.395
pdl_sweep_reclaim_long_sweep2_reclaim3_london_new_york_h3_cool4,pdl_sweep_reclaim_refined,LONG,3,45,4,"{""reclaim_max"": 3.0, ""reclaim_min"": 0.0, ""session_set"": ""london_new_york"", ""sweep_min"": 2.0}",REJECT_REFINED_VARIANT,6.97282,Refinement did not preserve enough robust edge.,161,3.354167,-40.31,-0.72,0.447205,0.914046,-137.88,-96.66,0.806881,-209.36,0.631733,33,48.57,1.0,1.341441,49,28.1,1.153812,18,59.84,4.835,2.312281,2,5,6,17,-217.067,0.612962,0.3,0.3
asia_high_breakout_long_close1.6_range4-25_london_new_york_h48_cool0,asia_high_breakout_refined,LONG,48,720,0,"{""asia_range_max"": 25.0, ""asia_range_min"": 4.0, ""close_above"": 1.6, ""session_set"": ""london_new_york""}",REJECT_REFINED_VARIANT,6.967774,Refinement did not preserve enough robust edge.,451,10.25,118.32,-0.08,0.498891,1.043307,-242.36,-39.53,0.985946,-355.23,0.880876,91,202.48,0.98,1.34126,136,225.04,1.251329,0,0.0,0.0,0.0,2,4,7,15,-513.8765,0.827281,0.635,0.635
asia_high_breakout_long_close1.6_range4-25_london_new_york_h48_cool4,asia_high_breakout_refined,LONG,48,720,4,"{""asia_range_max"": 25.0, ""asia_range_min"": 4.0, ""close_above"": 1.6, ""session_set"": ""london_new_york""}",REJECT_REFINED_VARIANT,6.967774,Refinement did not preserve enough robust edge.,451,10.25,118.32,-0.08,0.498891,1.043307,-242.36,-39.53,0.985946,-355.23,0.880876,91,202.48,0.98,1.34126,136,225.04,1.251329,0,0.0,0.0,0.0,2,4,7,15,-513.8765,0.827281,0.635,0.635
asia_high_breakout_long_close1.2_range8-35_london_only_h24_cool0,asia_high_breakout_refined,LONG,24,360,0,"{""asia_range_max"": 35.0, ""asia_range_min"": 8.0, ""close_above"": 1.2, ""session_set"": ""london_only""}",REJECT_REFINED_VARIANT,6.967766,Refinement did not preserve enough robust edge.,213,4.840909,-51.65,-1.46,0.43662,0.942821,-197.36,-126.2,0.866534,-275.3,0.733453,43,139.35,-1.46,1.890985,64,73.44,1.221052,7,6.35,-1.78,1.163618,2,5,8,16,-303.797,0.688847,0.375,0.375
asia_high_breakout_long_close1.2_range8-35_london_only_h24_cool4,asia_high_breakout_refined,LONG,24,360,4,"{""asia_range_max"": 35.0, ""asia_range_min"": 8.0, ""close_above"": 1.2, ""session_set"": ""london_only""}",REJECT_REFINED_VARIANT,6.967766,Refinement did not preserve enough robust edge.,213,4.840909,-51.65,-1.46,0.43662,0.942821,-197.36,-126.2,0.866534,-275.3,0.733453,43,139.35,-1.46,1.890985,64,73.44,1.221052,7,6.35,-1.78,1.163618,2,5,8,16,-303.797,0.688847,0.375,0.375
asia_high_breakout_long_close0.8_range4-35_london_only_h48_cool0,asia_high_breakout_refined,LONG,48,720,0,"{""asia_range_max"": 35.0, ""asia_range_min"": 4.0, ""close_above"": 0.8, ""session_set"": ""london_only""}",REJECT_REFINED_VARIANT,6.958002,Refinement did not preserve enough robust edge.,362,7.387755,56.31,-1.0,0.472376,1.023861,-301.43,-70.39,0.970999,-323.79,0.873789,73,49.08,-2.05,1.076268,109,87.03,1.10518,8,66.04,25.115,1.455763,4,5,5,17,-453.594,0.82365,0.585,0.585
asia_high_breakout_long_close0.8_range4-35_london_only_h48_cool4,asia_high_breakout_refined,LONG,48,720,4,"{""asia_range_max"": 35.0, ""asia_range_min"": 4.0, ""close_above"": 0.8, ""session_set"": ""london_only""}",REJECT_REFINED_VARIANT,6.958002,Refinement did not preserve enough robust edge.,362,7.387755,56.31,-1.0,0.472376,1.023861,-301.43,-70.39,0.970999,-323.79,0.873789,73,49.08,-2.05,1.076268,109,87.03,1.10518,8,66.04,25.115,1.455763,4,5,5,17,-453.594,0.82365,0.585,0.585
asia_high_breakout_long_close1.2_range4-25_new_york_only_h32_cool0,asia_high_breakout_refined,LONG,32,480,0,"{""asia_range_max"": 25.0, ""asia_range_min"": 4.0, ""close_above"": 1.2, ""session_set"": ""new_york_only""}",REJECT_REFINED_VARIANT,6.939722,Refinement did not preserve enough robust edge.,426,9.906977,97.26,-0.06,0.495305,1.041597,-211.42,-51.84,0.978525,-350.04,0.863806,86,143.98,3.105,1.275882,128,13.18,1.015427,0,0.0,0.0,0.0,2,4,7,15,-424.0455,0.838226,0.605,0.605
asia_high_breakout_long_close1.2_range4-25_new_york_only_h32_cool4,asia_high_breakout_refined,LONG,32,480,4,"{""asia_range_max"": 25.0, ""asia_range_min"": 4.0, ""close_above"": 1.2, ""session_set"": ""new_york_only""}",REJECT_REFINED_VARIANT,6.939722,Refinement did not preserve enough robust edge.,426,9.906977,97.26,-0.06,0.495305,1.041597,-211.42,-51.84,0.978525,-350.04,0.863806,86,143.98,3.105,1.275882,128,13.18,1.015427,0,0.0,0.0,0.0,2,4,7,15,-424.0455,0.838226,0.605,0.605
asia_high_breakout_long_close1.2_range4-35_london_only_h24_cool0,asia_high_breakout_refined,LONG,24,360,0,"{""asia_range_max"": 35.0, ""asia_range_min"": 4.0, ""close_above"": 1.2, ""session_set"": ""london_only""}",REJECT_REFINED_VARIANT,6.929594,Refinement did not preserve enough robust edge.,338,6.897959,53.71,-0.595,0.464497,1.044492,-184.62,-64.59,0.949223,-301.19,0.786062,68,80.28,-2.68,1.228809,102,122.66,1.27493,7,6.35,-1.78,1.163618,3,5,9,17,-284.6975,0.786995,0.55,0.55
asia_high_breakout_long_close1.2_range4-35_london_only_h24_cool4,asia_high_breakout_refined,LONG,24,360,4,"{""asia_range_max"": 35.0, ""asia_range_min"": 4.0, ""close_above"": 1.2, ""session_set"": ""london_only""}",REJECT_REFINED_VARIANT,6.929594,Refinement did not preserve enough robust edge.,338,6.897959,53.71,-0.595,0.464497,1.044492,-184.62,-64.59,0.949223,-301.19,0.786062,68,80.28,-2.68,1.228809,102,122.66,1.27493,7,6.35,-1.78,1.163618,3,5,9,17,-284.6975,0.786995,0.55,0.55
pdl_sweep_reclaim_long_sweep1.62_reclaim1.55_new_york_only_h8_cool0,pdl_sweep_reclaim_refined,LONG,8,120,0,"{""reclaim_max"": 1.55, ""reclaim_min"": 0.0, ""session_set"": ""new_york_only"", ""sweep_min"": 1.62}",REJECT_REFINED_VARIANT,6.914038,Refinement did not preserve enough robust edge.,80,2.162162,-24.9,-0.505,0.4625,0.920018,-88.47,-52.9,0.838068,-108.9,0.695436,16,37.9,2.025,1.458117,24,-30.28,0.80496,5,-14.75,2.03,0.736983,2,5,4,17,-169.5075,0.556661,0.395,0.395
asia_high_breakout_long_close0.8_range6-30_new_york_only_h32_cool0,asia_high_breakout_refined,LONG,32,480,0,"{""asia_range_max"": 30.0, ""asia_range_min"": 6.0, ""close_above"": 0.8, ""session_set"": ""new_york_only""}",REJECT_REFINED_VARIANT,6.905045,Refinement did not preserve enough robust edge.,360,8.0,41.03,0.195,0.505556,1.01988,-181.43,-84.97,0.960046,-336.97,0.850763,72,24.57,-0.7,1.044911,109,20.38,1.027322,1,-8.35,-8.35,0.0,2,5,7,16,-389.2065,0.821581,0.595,0.595
asia_high_breakout_long_close0.8_range6-30_new_york_only_h32_cool4,asia_high_breakout_refined,LONG,32,480,4,"{""asia_range_max"": 30.0, ""asia_range_min"": 6.0, ""close_above"": 0.8, ""session_set"": ""new_york_only""}",REJECT_REFINED_VARIANT,6.905045,Refinement did not preserve enough robust edge.,360,8.0,41.03,0.195,0.505556,1.01988,-181.43,-84.97,0.960046,-336.97,0.850763,72,24.57,-0.7,1.044911,109,20.38,1.027322,1,-8.35,-8.35,0.0,2,5,7,16,-389.2065,0.821581,0.595,0.595
pdl_sweep_reclaim_long_sweep1.25_reclaim1.55_new_york_only_h8_cool0,pdl_sweep_reclaim_refined,LONG,8,120,0,"{""reclaim_max"": 1.55, ""reclaim_min"": 0.0, ""session_set"": ""new_york_only"", ""sweep_min"": 1.25}",REJECT_REFINED_VARIANT,6.721428,Refinement did not preserve enough robust edge.,95,2.261905,-0.18,-0.37,0.484211,0.999493,-118.45,-33.43,0.91025,-99.93,0.75523,19,20.58,2.03,1.192516,29,-39.73,0.76924,6,-9.95,3.415,0.822575,2,5,7,17,-158.6215,0.614909,0.465,0.465
pdl_sweep_reclaim_long_sweep2_reclaim3_london_new_york_h8_cool0,pdl_sweep_reclaim_refined,LONG,8,120,0,"{""reclaim_max"": 3.0, ""reclaim_min"": 0.0, ""session_set"": ""london_new_york"", ""sweep_min"": 2.0}",REJECT_REFINED_VARIANT,6.721098,Refinement did not preserve enough robust edge.,158,3.291667,-11.34,-0.095,0.493671,0.981953,-146.72,-66.64,0.898568,-177.24,0.752271,32,29.29,1.89,1.123953,48,18.57,1.067424,18,-5.29,5.235,0.965357,2,5,6,17,-251.8355,0.672,0.55,0.55
pdl_sweep_reclaim_long_sweep2_reclaim1_london_new_york_h6_cool0,pdl_sweep_reclaim_refined,LONG,6,90,0,"{""reclaim_max"": 1.0, ""reclaim_min"": 0.0, ""session_set"": ""london_new_york"", ""sweep_min"": 2.0}",REJECT_REFINED_VARIANT,6.670372,Refinement did not preserve enough robust edge.,92,2.190476,-33.54,-0.575,0.445652,0.868943,-112.87,-65.74,0.760117,-130.14,0.584337,19,34.75,0.42,1.462963,28,41.44,1.466299,7,23.91,4.45,2.164637,2,5,7,17,-130.763,0.536156,0.32,0.32
asia_high_breakout_long_close1.6_range4-35_london_only_h24_cool0,asia_high_breakout_refined,LONG,24,360,0,"{""asia_range_max"": 35.0, ""asia_range_min"": 4.0, ""close_above"": 1.6, ""session_set"": ""london_only""}",REJECT_REFINED_VARIANT,6.640428,Refinement did not preserve enough robust edge.,315,6.428571,15.43,-0.66,0.460317,1.013019,-187.45,-94.82,0.923873,-315.32,0.769947,63,83.19,-3.3,1.258627,95,120.67,1.283756,7,3.56,-4.57,1.085577,3,5,10,17,-334.9885,0.746694,0.515,0.515
asia_high_breakout_long_close1.6_range4-35_london_only_h24_cool4,asia_high_breakout_refined,LONG,24,360,4,"{""asia_range_max"": 35.0, ""asia_range_min"": 4.0, ""close_above"": 1.6, ""session_set"": ""london_only""}",REJECT_REFINED_VARIANT,6.640428,Refinement did not preserve enough robust edge.,315,6.428571,15.43,-0.66,0.460317,1.013019,-187.45,-94.82,0.923873,-315.32,0.769947,63,83.19,-3.3,1.258627,95,120.67,1.283756,7,3.56,-4.57,1.085577,3,5,10,17,-334.9885,0.746694,0.515,0.515
asia_high_breakout_long_close2_range4-35_london_only_h24_cool0,asia_high_breakout_refined,LONG,24,360,0,"{""asia_range_max"": 35.0, ""asia_range_min"": 4.0, ""close_above"": 2.0, ""session_set"": ""london_only""}",REJECT_REFINED_VARIANT,6.639191,Refinement did not preserve enough robust edge.,296,6.040816,5.63,-0.685,0.469595,1.0049,-191.06,-97.97,0.918656,-305.17,0.769078,60,79.2,-2.83,1.252029,89,99.59,1.238049,7,15.63,-4.57,1.375992,3,5,11,17,-322.4145,0.748557,0.48,0.48
asia_high_breakout_long_close2_range4-35_london_only_h24_cool4,asia_high_breakout_refined,LONG,24,360,4,"{""asia_range_max"": 35.0, ""asia_range_min"": 4.0, ""close_above"": 2.0, ""session_set"": ""london_only""}",REJECT_REFINED_VARIANT,6.639191,Refinement did not preserve enough robust edge.,296,6.040816,5.63,-0.685,0.469595,1.0049,-191.06,-97.97,0.918656,-305.17,0.769078,60,79.2,-2.83,1.252029,89,99.59,1.238049,7,15.63,-4.57,1.375992,3,5,11,17,-322.4145,0.748557,0.48,0.48
pdl_sweep_reclaim_long_sweep3_reclaim3_london_new_york_h8_cool0,pdl_sweep_reclaim_refined,LONG,8,120,0,"{""reclaim_max"": 3.0, ""reclaim_min"": 0.0, ""session_set"": ""london_new_york"", ""sweep_min"": 3.0}",REJECT_REFINED_VARIANT,6.575171,Refinement did not preserve enough robust edge.,99,2.2,-19.41,0.03,0.505051,0.958882,-118.42,-54.06,0.889637,-123.36,0.76527,20,52.05,5.3,1.307679,30,8.73,1.039468,14,-24.29,4.095,0.826698,3,5,7,17,-272.569,0.544401,0.405,0.405
pdl_sweep_reclaim_long_sweep3_reclaim3_london_new_york_h8_cool4,pdl_sweep_reclaim_refined,LONG,8,120,4,"{""reclaim_max"": 3.0, ""reclaim_min"": 0.0, ""session_set"": ""london_new_york"", ""sweep_min"": 3.0}",REJECT_REFINED_VARIANT,6.575171,Refinement did not preserve enough robust edge.,99,2.2,-19.41,0.03,0.505051,0.958882,-118.42,-54.06,0.889637,-123.36,0.76527,20,52.05,5.3,1.307679,30,8.73,1.039468,14,-24.29,4.095,0.826698,3,5,7,17,-272.569,0.544401,0.405,0.405
asia_high_breakout_long_close1.2_range6-30_new_york_only_h48_cool0,asia_high_breakout_refined,LONG,48,720,0,"{""asia_range_max"": 30.0, ""asia_range_min"": 6.0, ""close_above"": 1.2, ""session_set"": ""new_york_only""}",REJECT_REFINED_VARIANT,6.572854,Refinement did not preserve enough robust edge.,354,7.866667,80.29,-0.25,0.49435,1.036866,-217.56,-43.61,0.98054,-291.41,0.877106,71,46.38,0.45,1.082928,107,70.27,1.092817,1,0.47,0.47,999.0,4,5,8,16,-392.776,0.830872,0.62,0.62
asia_high_breakout_long_close1.2_range6-30_new_york_only_h48_cool4,asia_high_breakout_refined,LONG,48,720,4,"{""asia_range_max"": 30.0, ""asia_range_min"": 6.0, ""close_above"": 1.2, ""session_set"": ""new_york_only""}",REJECT_REFINED_VARIANT,6.572854,Refinement did not preserve enough robust edge.,354,7.866667,80.29,-0.25,0.49435,1.036866,-217.56,-43.61,0.98054,-291.41,0.877106,71,46.38,0.45,1.082928,107,70.27,1.092817,1,0.47,0.47,999.0,4,5,8,16,-392.776,0.830872,0.62,0.62
asia_high_breakout_long_close0.8_range8-35_london_only_h48_cool0,asia_high_breakout_refined,LONG,48,720,0,"{""asia_range_max"": 35.0, ""asia_range_min"": 8.0, ""close_above"": 0.8, ""session_set"": ""london_only""}",REJECT_REFINED_VARIANT,6.544537,Refinement did not preserve enough robust edge.,223,5.068182,-43.47,-1.39,0.475336,0.972903,-226.41,-121.52,0.926144,-277.62,0.839612,45,14.08,-2.19,1.033389,67,-13.86,0.978068,8,66.04,25.115,1.455763,1,5,6,16,-534.9105,0.708793,0.425,0.425
asia_high_breakout_long_close0.8_range8-35_london_only_h48_cool4,asia_high_breakout_refined,LONG,48,720,4,"{""asia_range_max"": 35.0, ""asia_range_min"": 8.0, ""close_above"": 0.8, ""session_set"": ""london_only""}",REJECT_REFINED_VARIANT,6.544537,Refinement did not preserve enough robust edge.,223,5.068182,-43.47,-1.39,0.475336,0.972903,-226.41,-121.52,0.926144,-277.62,0.839612,45,14.08,-2.19,1.033389,67,-13.86,0.978068,8,66.04,25.115,1.455763,1,5,6,16,-534.9105,0.708793,0.425,0.425
asia_high_breakout_long_close0.8_range6-30_london_new_york_h24_cool4,asia_high_breakout_refined,LONG,24,360,4,"{""asia_range_max"": 30.0, ""asia_range_min"": 6.0, ""close_above"": 0.8, ""session_set"": ""london_new_york""}",REJECT_REFINED_VARIANT,6.541624,Refinement did not preserve enough robust edge.,537,11.673913,34.35,-0.22,0.486034,1.013986,-203.16,-153.6,0.939872,-529.5,0.808202,108,34.65,-0.685,1.046333,162,123.97,1.135371,3,-14.79,-1.78,0.0,1,5,7,17,-443.2105,0.830675,0.62,0.62
asia_high_breakout_long_close0.8_range6-30_london_new_york_h32_cool0,asia_high_breakout_refined,LONG,32,480,0,"{""asia_range_max"": 30.0, ""asia_range_min"": 6.0, ""close_above"": 0.8, ""session_set"": ""london_new_york""}",REJECT_REFINED_VARIANT,6.540096,Refinement did not preserve enough robust edge.,485,10.543478,91.1,-0.32,0.486598,1.035092,-218.07,-78.65,0.970691,-418.15,0.854104,97,112.34,-2.23,1.176035,146,258.22,1.315406,3,-20.91,-4.93,0.0,2,5,6,17,-365.3945,0.872515,0.58,0.58
pdl_sweep_reclaim_long_sweep1.62_reclaim1_london_new_york_h4_cool4,pdl_sweep_reclaim_refined,LONG,4,60,4,"{""reclaim_max"": 1.0, ""reclaim_min"": 0.0, ""session_set"": ""london_new_york"", ""sweep_min"": 1.62}",REJECT_REFINED_VARIANT,6.537159,Refinement did not preserve enough robust edge.,107,2.488372,-28.18,-0.45,0.457944,0.8948,-119.78,-65.63,0.772663,-140.53,0.57715,22,18.32,-0.435,1.222763,33,3.42,1.029168,8,32.77,4.94,3.339044,2,5,8,17,-131.3775,0.567134,0.35,0.35
asia_high_breakout_long_close2_range6-30_london_new_york_h24_cool0,asia_high_breakout_refined,LONG,24,360,0,"{""asia_range_max"": 30.0, ""asia_range_min"": 6.0, ""close_above"": 2.0, ""session_set"": ""london_new_york""}",REJECT_REFINED_VARIANT,6.480518,Refinement did not preserve enough robust edge.,506,11.244444,101.95,-0.415,0.48419,1.042135,-226.88,-75.15,0.970083,-429.35,0.841251,102,15.7,-1.64,1.02239,152,100.68,1.116491,3,-29.8,-11.36,0.0,3,5,7,17,-368.899,0.870953,0.64,0.64
pdl_sweep_reclaim_long_sweep1.25_reclaim1_london_new_york_h8_cool4,pdl_sweep_reclaim_refined,LONG,8,120,4,"{""reclaim_max"": 1.0, ""reclaim_min"": 0.0, ""session_set"": ""london_new_york"", ""sweep_min"": 1.25}",REJECT_REFINED_VARIANT,6.459894,Refinement did not preserve enough robust edge.,128,2.723404,-24.05,-0.5,0.46875,0.940479,-149.8,-68.85,0.839529,-158.45,0.670438,26,11.82,-0.735,1.106095,39,-23.43,0.863803,8,27.48,4.415,2.571184,2,5,7,17,-183.1925,0.629586,0.425,0.425
asia_high_breakout_long_close1.2_range6-30_london_new_york_h32_cool0,asia_high_breakout_refined,LONG,32,480,0,"{""asia_range_max"": 30.0, ""asia_range_min"": 6.0, ""close_above"": 1.2, ""session_set"": ""london_new_york""}",REJECT_REFINED_VARIANT,6.400154,Refinement did not preserve enough robust edge.,459,9.978261,81.27,-0.38,0.485839,1.032569,-223.66,-79.38,0.969212,-400.68,0.854318,92,82.11,-2.21,1.13314,138,239.52,1.303566,3,-20.91,-4.93,0.0,1,5,8,17,-476.138,0.82775,0.58,0.58
pdl_sweep_reclaim_long_sweep2_reclaim1_london_new_york_h6_cool4,pdl_sweep_reclaim_refined,LONG,6,90,4,"{""reclaim_max"": 1.0, ""reclaim_min"": 0.0, ""session_set"": ""london_new_york"", ""sweep_min"": 2.0}",REJECT_REFINED_VARIANT,6.349882,Refinement did not preserve enough robust edge.,89,2.119048,-39.74,-0.37,0.449438,0.841623,-120.44,-70.89,0.73583,-133.19,0.564724,18,38.4,0.935,1.53774,27,25.46,1.271863,7,23.91,4.45,2.164637,2,5,6,17,-151.2695,0.508502,0.255,0.255
asia_high_breakout_long_close1.2_range4-25_new_york_only_h24_cool0,asia_high_breakout_refined,LONG,24,360,0,"{""asia_range_max"": 25.0, ""asia_range_min"": 4.0, ""close_above"": 1.2, ""session_set"": ""new_york_only""}",REJECT_REFINED_VARIANT,6.27154,Refinement did not preserve enough robust edge.,426,9.906977,13.55,-0.01,0.497653,1.006112,-215.19,-135.55,0.940876,-433.75,0.823073,86,143.22,2.545,1.273227,128,-21.37,0.974346,0,0.0,0.0,0.0,2,4,6,15,-471.771,0.804586,0.5,0.5
asia_high_breakout_long_close1.2_range4-25_new_york_only_h24_cool4,asia_high_breakout_refined,LONG,24,360,4,"{""asia_range_max"": 25.0, ""asia_range_min"": 4.0, ""close_above"": 1.2, ""session_set"": ""new_york_only""}",REJECT_REFINED_VARIANT,6.27154,Refinement did not preserve enough robust edge.,426,9.906977,13.55,-0.01,0.497653,1.006112,-215.19,-135.55,0.940876,-433.75,0.823073,86,143.22,2.545,1.273227,128,-21.37,0.974346,0,0.0,0.0,0.0,2,4,6,15,-471.771,0.804586,0.5,0.5
asia_high_breakout_long_close1.6_range4-25_new_york_only_h32_cool0,asia_high_breakout_refined,LONG,32,480,0,"{""asia_range_max"": 25.0, ""asia_range_min"": 4.0, ""close_above"": 1.6, ""session_set"": ""new_york_only""}",REJECT_REFINED_VARIANT,6.23949,Refinement did not preserve enough robust edge.,417,9.697674,-0.28,-0.6,0.484412,0.999882,-207.21,-146.23,0.940105,-438.13,0.83137,84,140.4,3.105,1.270797,126,37.26,1.045052,0,0.0,0.0,0.0,2,4,7,15,-510.552,0.803264,0.485,0.485
asia_high_breakout_long_close1.6_range4-25_new_york_only_h32_cool4,asia_high_breakout_refined,LONG,32,480,4,"{""asia_range_max"": 25.0, ""asia_range_min"": 4.0, ""close_above"": 1.6, ""session_set"": ""new_york_only""}",REJECT_REFINED_VARIANT,6.23949,Refinement did not preserve enough robust edge.,417,9.697674,-0.28,-0.6,0.484412,0.999882,-207.21,-146.23,0.940105,-438.13,0.83137,84,140.4,3.105,1.270797,126,37.26,1.045052,0,0.0,0.0,0.0,2,4,7,15,-510.552,0.803264,0.485,0.485
pdl_sweep_reclaim_long_sweep1.62_reclaim1_london_new_york_h4_cool0,pdl_sweep_reclaim_refined,LONG,4,60,0,"{""reclaim_max"": 1.0, ""reclaim_min"": 0.0, ""session_set"": ""london_new_york"", ""sweep_min"": 1.62}",REJECT_REFINED_VARIANT,6.238716,Refinement did not preserve enough robust edge.,115,2.674419,-27.11,-0.45,0.46087,0.905678,-111.99,-67.36,0.782597,-147.86,0.585815,23,10.15,-1.42,1.112266,35,25.37,1.229427,8,32.77,4.94,3.339044,2,5,9,17,-131.7965,0.611126,0.315,0.315
pdl_sweep_reclaim_long_sweep1.25_reclaim1_london_new_york_h4_cool0,pdl_sweep_reclaim_refined,LONG,4,60,0,"{""reclaim_max"": 1.0, ""reclaim_min"": 0.0, ""session_set"": ""london_new_york"", ""sweep_min"": 1.25}",REJECT_REFINED_VARIANT,6.207578,Refinement did not preserve enough robust edge.,145,3.085106,-31.38,-0.45,0.462069,0.909101,-125.23,-82.13,0.78026,-183.63,0.57686,29,16.1,0.55,1.175229,44,31.65,1.245064,9,34.92,3.6,3.492505,2,5,9,17,-149.12,0.631754,0.295,0.295
asia_high_breakout_long_close0.8_range6-30_new_york_only_h24_cool0,asia_high_breakout_refined,LONG,24,360,0,"{""asia_range_max"": 30.0, ""asia_range_min"": 6.0, ""close_above"": 0.8, ""session_set"": ""new_york_only""}",REJECT_REFINED_VARIANT,6.204344,Refinement did not preserve enough robust edge.,360,8.0,-20.51,0.13,0.505556,0.989605,-222.23,-146.51,0.928043,-398.51,0.816247,72,48.72,1.155,1.095123,109,63.24,1.091031,1,10.11,10.11,999.0,3,5,7,16,-477.518,0.785304,0.5,0.5
