spec_id,stage40b_classification,stage,decision_scope,promotion,ea,paper_live,live,family,candidate,side,trigger,horizon_hours,params_json,year,month,hour_utc,weekday,session_utc,atr24_bps,ret24_bps,ret72_bps,spread,entry_idx,exit_idx,entry_ts,exit_ts,entry_close,exit_close,final_bps,mfe_bps,mae_bps,touch_target_50bps,touch_target_100bps,touch_target_150bps,touch_stop_50bps,touch_stop_100bps,touch_stop_150bps,cost_stressed_final_bps,candidate_classification,_event_time
1,FAIL_STAGE40B_SURVIVOR_AUDIT_NO_PROMOTION,Stage40_PARALLEL_THESIS_MEGASCAN,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,NO_GO,NO_GO,NO_GO,VOL_COMPRESSION_EXPANSION,VOL_COMP_EXP_LONG_L120_Q0.15_M2.0,LONG,Compressed 120H range then bullish expansion,72,"{""compression_q"": 0.15, ""expansion_mult"": 2.0, ""lookback"": 120}",2024,2,15,Thursday,NY_13_17,13.024525350369148,58.90097365913061,73.74718343812425,,11376,11448,2024-02-29T15:00:00+00:00,2024-03-05T14:00:00+00:00,2047.61,2124.38,374.924912458916,388.9900908864497,-41.85367330692857,True,True,True,False,False,False,366.924912458916,STRICT_PARALLEL_THESIS_WATCH_ONLY_NO_PROMOTION,2024-02-29 15:00:00
1,FAIL_STAGE40B_SURVIVOR_AUDIT_NO_PROMOTION,Stage40_PARALLEL_THESIS_MEGASCAN,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,NO_GO,NO_GO,NO_GO,VOL_COMPRESSION_EXPANSION,VOL_COMP_EXP_LONG_L120_Q0.15_M2.0,LONG,Compressed 120H range then bullish expansion,72,"{""compression_q"": 0.15, ""expansion_mult"": 2.0, ""lookback"": 120}",2024,3,14,Tuesday,NY_13_17,15.774954867556213,-9.726409982077078,-25.71062597975682,,11691,11763,2024-03-19T14:00:00+00:00,2024-03-22T14:00:00+00:00,2156.97,2174.54,81.45685846349338,303.8058016569556,-39.63893795462914,True,True,True,False,False,False,73.45685846349338,STRICT_PARALLEL_THESIS_WATCH_ONLY_NO_PROMOTION,2024-03-19 14:00:00
1,FAIL_STAGE40B_SURVIVOR_AUDIT_NO_PROMOTION,Stage40_PARALLEL_THESIS_MEGASCAN,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,NO_GO,NO_GO,NO_GO,VOL_COMPRESSION_EXPANSION,VOL_COMP_EXP_LONG_L120_Q0.15_M2.0,LONG,Compressed 120H range then bullish expansion,72,"{""compression_q"": 0.15, ""expansion_mult"": 2.0, ""lookback"": 120}",2024,5,5,Wednesday,ASIA_00_06,20.35100939595978,-19.167815299792057,64.67557964782378,,12528,12600,2024-05-08T05:00:00+00:00,2024-05-13T04:00:00+00:00,2317.15,2359.25,181.688712426904,264.5491228448726,-58.77910364024741,True,True,True,True,False,False,173.68871242690398,STRICT_PARALLEL_THESIS_WATCH_ONLY_NO_PROMOTION,2024-05-08 05:00:00
1,FAIL_STAGE40B_SURVIVOR_AUDIT_NO_PROMOTION,Stage40_PARALLEL_THESIS_MEGASCAN,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,NO_GO,NO_GO,NO_GO,VOL_COMPRESSION_EXPANSION,VOL_COMP_EXP_LONG_L120_Q0.15_M2.0,LONG,Compressed 120H range then bullish expansion,72,"{""compression_q"": 0.15, ""expansion_mult"": 2.0, ""lookback"": 120}",2024,5,15,Thursday,NY_13_17,25.40690436802923,16.727702101444475,-15.0114931744616,,12924,12996,2024-05-30T15:00:00+00:00,2024-06-04T14:00:00+00:00,2341.35,2327.74,-58.12885728319173,78.62985030004266,-114.50658807952708,True,False,False,True,True,False,-66.12885728319173,STRICT_PARALLEL_THESIS_WATCH_ONLY_NO_PROMOTION,2024-05-30 15:00:00
1,FAIL_STAGE40B_SURVIVOR_AUDIT_NO_PROMOTION,Stage40_PARALLEL_THESIS_MEGASCAN,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,NO_GO,NO_GO,NO_GO,VOL_COMPRESSION_EXPANSION,VOL_COMP_EXP_LONG_L120_Q0.15_M2.0,LONG,Compressed 120H range then bullish expansion,72,"{""compression_q"": 0.15, ""expansion_mult"": 2.0, ""lookback"": 120}",2024,6,17,Monday,NY_13_17,19.51605876121778,-5.847224073364243,-47.22636112966416,,13217,13289,2024-06-17T17:00:00+00:00,2024-06-20T18:00:00+00:00,2324.53,2353.71,125.53075245318234,175.9925662391959,-78.08030010367672,True,True,True,True,False,False,117.53075245318234,STRICT_PARALLEL_THESIS_WATCH_ONLY_NO_PROMOTION,2024-06-17 17:00:00
1,FAIL_STAGE40B_SURVIVOR_AUDIT_NO_PROMOTION,Stage40_PARALLEL_THESIS_MEGASCAN,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,NO_GO,NO_GO,NO_GO,VOL_COMPRESSION_EXPANSION,VOL_COMP_EXP_LONG_L120_Q0.15_M2.0,LONG,Compressed 120H range then bullish expansion,72,"{""compression_q"": 0.15, ""expansion_mult"": 2.0, ""lookback"": 120}",2024,7,16,Tuesday,NY_13_17,20.315202361692567,29.862033110334973,22.842421640190125,,13481,13553,2024-07-02T16:00:00+00:00,2024-07-05T17:00:00+00:00,2334.32,2380.68,198.60173412385552,217.7079406422422,-57.061585386751766,True,True,True,True,False,False,190.60173412385552,STRICT_PARALLEL_THESIS_WATCH_ONLY_NO_PROMOTION,2024-07-02 16:00:00
1,FAIL_STAGE40B_SURVIVOR_AUDIT_NO_PROMOTION,Stage40_PARALLEL_THESIS_MEGASCAN,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,NO_GO,NO_GO,NO_GO,VOL_COMPRESSION_EXPANSION,VOL_COMP_EXP_LONG_L120_Q0.15_M2.0,LONG,Compressed 120H range then bullish expansion,72,"{""compression_q"": 0.15, ""expansion_mult"": 2.0, ""lookback"": 120}",2024,7,16,Wednesday,NY_13_17,20.264803464556454,65.04092510157378,10.333182116033512,,13625,13697,2024-07-10T16:00:00+00:00,2024-07-15T15:00:00+00:00,2383.14,2414.81,132.89189892326857,173.63646281796318,-55.85068439118102,True,True,True,True,False,False,124.89189892326856,STRICT_PARALLEL_THESIS_WATCH_ONLY_NO_PROMOTION,2024-07-10 16:00:00
1,FAIL_STAGE40B_SURVIVOR_AUDIT_NO_PROMOTION,Stage40_PARALLEL_THESIS_MEGASCAN,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,NO_GO,NO_GO,NO_GO,VOL_COMPRESSION_EXPANSION,VOL_COMP_EXP_LONG_L120_Q0.15_M2.0,LONG,Compressed 120H range then bullish expansion,72,"{""compression_q"": 0.15, ""expansion_mult"": 2.0, ""lookback"": 120}",2024,7,23,Sunday,LATE_18_23,25.105624619786976,135.34725307270844,-52.9008254854102,30.0,13923,13995,2024-07-28T23:00:00+00:00,2024-07-31T23:00:00+00:00,2395.54,2447.22,215.7342394616646,231.3048414971153,-108.95247000676234,True,True,True,True,True,False,207.7342394616646,STRICT_PARALLEL_THESIS_WATCH_ONLY_NO_PROMOTION,2024-07-28 23:00:00
1,FAIL_STAGE40B_SURVIVOR_AUDIT_NO_PROMOTION,Stage40_PARALLEL_THESIS_MEGASCAN,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,NO_GO,NO_GO,NO_GO,VOL_COMPRESSION_EXPANSION,VOL_COMP_EXP_LONG_L120_Q0.15_M2.0,LONG,Compressed 120H range then bullish expansion,72,"{""compression_q"": 0.15, ""expansion_mult"": 2.0, ""lookback"": 120}",2024,8,16,Monday,NY_13_17,19.895527627683062,105.28309500183352,231.02833035967492,,14182,14254,2024-08-12T16:00:00+00:00,2024-08-15T16:00:00+00:00,2454.26,2444.39,-40.21578805831649,104.71588177291656,-90.16974566671831,True,True,False,True,False,False,-48.21578805831649,STRICT_PARALLEL_THESIS_WATCH_ONLY_NO_PROMOTION,2024-08-12 16:00:00
1,FAIL_STAGE40B_SURVIVOR_AUDIT_NO_PROMOTION,Stage40_PARALLEL_THESIS_MEGASCAN,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,NO_GO,NO_GO,NO_GO,VOL_COMPRESSION_EXPANSION,VOL_COMP_EXP_LONG_L120_Q0.15_M2.0,LONG,Compressed 120H range then bullish expansion,72,"{""compression_q"": 0.15, ""expansion_mult"": 2.0, ""lookback"": 120}",2024,8,16,Thursday,NY_13_17,25.66514118079121,-53.42784595852801,-40.21578805831649,,14254,14326,2024-08-15T16:00:00+00:00,2024-08-20T15:00:00+00:00,2444.39,2526.76,336.975687185761,346.9168176927595,0.0818200041718952,True,True,True,False,False,False,328.975687185761,STRICT_PARALLEL_THESIS_WATCH_ONLY_NO_PROMOTION,2024-08-15 16:00:00
1,FAIL_STAGE40B_SURVIVOR_AUDIT_NO_PROMOTION,Stage40_PARALLEL_THESIS_MEGASCAN,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,NO_GO,NO_GO,NO_GO,VOL_COMPRESSION_EXPANSION,VOL_COMP_EXP_LONG_L120_Q0.15_M2.0,LONG,Compressed 120H range then bullish expansion,72,"{""compression_q"": 0.15, ""expansion_mult"": 2.0, ""lookback"": 120}",2024,8,17,Friday,NY_13_17,20.47157337450491,118.520490051377,-58.2448104666311,,14400,14472,2024-08-23T17:00:00+00:00,2024-08-28T16:00:00+00:00,2509.13,2506.57,-10.202739594998844,79.6291941828442,-61.65483653696846,True,False,False,True,False,False,-18.20273959499885,STRICT_PARALLEL_THESIS_WATCH_ONLY_NO_PROMOTION,2024-08-23 17:00:00
1,FAIL_STAGE40B_SURVIVOR_AUDIT_NO_PROMOTION,Stage40_PARALLEL_THESIS_MEGASCAN,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,NO_GO,NO_GO,NO_GO,VOL_COMPRESSION_EXPANSION,VOL_COMP_EXP_LONG_L120_Q0.15_M2.0,LONG,Compressed 120H range then bullish expansion,72,"{""compression_q"": 0.15, ""expansion_mult"": 2.0, ""lookback"": 120}",2024,8,16,Thursday,NY_13_17,22.206939517726664,40.65316348635717,3.736356337098457,,14496,14568,2024-08-29T16:00:00+00:00,2024-09-03T16:00:00+00:00,2516.76,2478.92,-150.35203992434742,46.5280757799702,-164.6958788283359,False,False,False,True,True,True,-158.35203992434742,STRICT_PARALLEL_THESIS_WATCH_ONLY_NO_PROMOTION,2024-08-29 16:00:00
1,FAIL_STAGE40B_SURVIVOR_AUDIT_NO_PROMOTION,Stage40_PARALLEL_THESIS_MEGASCAN,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,NO_GO,NO_GO,NO_GO,VOL_COMPRESSION_EXPANSION,VOL_COMP_EXP_LONG_L120_Q0.15_M2.0,LONG,Compressed 120H range then bullish expansion,72,"{""compression_q"": 0.15, ""expansion_mult"": 2.0, ""lookback"": 120}",2024,9,9,Friday,LONDON_07_12,22.71153052093794,115.18662018308534,82.15117673918027,,14875,14947,2024-09-20T09:00:00+00:00,2024-09-25T08:00:00+00:00,2605.49,2657.23,198.58068923695797,249.9721741399896,-11.475768473491188,True,True,True,False,False,False,190.58068923695797,STRICT_PARALLEL_THESIS_WATCH_ONLY_NO_PROMOTION,2024-09-20 09:00:00
1,FAIL_STAGE40B_SURVIVOR_AUDIT_NO_PROMOTION,Stage40_PARALLEL_THESIS_MEGASCAN,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,NO_GO,NO_GO,NO_GO,VOL_COMPRESSION_EXPANSION,VOL_COMP_EXP_LONG_L120_Q0.15_M2.0,LONG,Compressed 120H range then bullish expansion,72,"{""compression_q"": 0.15, ""expansion_mult"": 2.0, ""lookback"": 120}",2024,10,16,Tuesday,NY_13_17,19.27410788231663,121.1854471227003,6.339370114183396,,15052,15124,2024-10-01T16:00:00+00:00,2024-10-04T16:00:00+00:00,2667.57,2651.62,-59.79224537687955,20.6929902495534,-134.01710170679704,False,False,False,True,True,False,-67.79224537687955,STRICT_PARALLEL_THESIS_WATCH_ONLY_NO_PROMOTION,2024-10-01 16:00:00
1,FAIL_STAGE40B_SURVIVOR_AUDIT_NO_PROMOTION,Stage40_PARALLEL_THESIS_MEGASCAN,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,NO_GO,NO_GO,NO_GO,VOL_COMPRESSION_EXPANSION,VOL_COMP_EXP_LONG_L120_Q0.15_M2.0,LONG,Compressed 120H range then bullish expansion,72,"{""compression_q"": 0.15, ""expansion_mult"": 2.0, ""lookback"": 120}",2024,10,16,Friday,NY_13_17,23.18158900320276,18.62703981199143,-59.79224537687955,,15124,15196,2024-10-04T16:00:00+00:00,2024-10-09T15:00:00+00:00,2651.62,2618.67,-124.263657688507,69.99494648554538,-177.3632722637475,True,False,False,True,True,True,-132.263657688507,STRICT_PARALLEL_THESIS_WATCH_ONLY_NO_PROMOTION,2024-10-04 16:00:00
1,FAIL_STAGE40B_SURVIVOR_AUDIT_NO_PROMOTION,Stage40_PARALLEL_THESIS_MEGASCAN,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,NO_GO,NO_GO,NO_GO,VOL_COMPRESSION_EXPANSION,VOL_COMP_EXP_LONG_L120_Q0.15_M2.0,LONG,Compressed 120H range then bullish expansion,72,"{""compression_q"": 0.15, ""expansion_mult"": 2.0, ""lookback"": 120}",2024,10,17,Friday,NY_13_17,20.06648160668456,22.985140180076247,-12.363824688989,,15488,15560,2024-10-25T17:00:00+00:00,2024-10-30T15:00:00+00:00,2738.48,2777.33,141.86702112120474,187.47626420495988,-50.210335660658686,True,True,True,True,False,False,133.86702112120474,STRICT_PARALLEL_THESIS_WATCH_ONLY_NO_PROMOTION,2024-10-25 17:00:00
1,FAIL_STAGE40B_SURVIVOR_AUDIT_NO_PROMOTION,Stage40_PARALLEL_THESIS_MEGASCAN,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,NO_GO,NO_GO,NO_GO,VOL_COMPRESSION_EXPANSION,VOL_COMP_EXP_LONG_L120_Q0.15_M2.0,LONG,Compressed 120H range then bullish expansion,72,"{""compression_q"": 0.15, ""expansion_mult"": 2.0, ""lookback"": 120}",2024,12,15,Tuesday,NY_13_17,22.07720951918867,21.420799709857,21.57224245538325,,16137,16209,2024-12-03T15:00:00+00:00,2024-12-06T15:00:00+00:00,2652.63,2635.45,-64.76591156701184,16.47421615528666,-152.6786623087273,False,False,False,True,True,True,-72.76591156701184,STRICT_PARALLEL_THESIS_WATCH_ONLY_NO_PROMOTION,2024-12-03 15:00:00
1,FAIL_STAGE40B_SURVIVOR_AUDIT_NO_PROMOTION,Stage40_PARALLEL_THESIS_MEGASCAN,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,NO_GO,NO_GO,NO_GO,VOL_COMPRESSION_EXPANSION,VOL_COMP_EXP_LONG_L120_Q0.15_M2.0,LONG,Compressed 120H range then bullish expansion,72,"{""compression_q"": 0.15, ""expansion_mult"": 2.0, ""lookback"": 120}",2024,12,3,Monday,ASIA_00_06,32.14015448591902,82.32004632169333,3.325963301019641,,16222,16294,2024-12-09T03:00:00+00:00,2024-12-12T03:00:00+00:00,2646.73,2710.91,242.48790016359712,299.955038859272,-45.94348497957812,True,True,True,False,False,False,234.48790016359712,STRICT_PARALLEL_THESIS_WATCH_ONLY_NO_PROMOTION,2024-12-09 03:00:00
1,FAIL_STAGE40B_SURVIVOR_AUDIT_NO_PROMOTION,Stage40_PARALLEL_THESIS_MEGASCAN,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,NO_GO,NO_GO,NO_GO,VOL_COMPRESSION_EXPANSION,VOL_COMP_EXP_LONG_L120_Q0.15_M2.0,LONG,Compressed 120H range then bullish expansion,72,"{""compression_q"": 0.15, ""expansion_mult"": 2.0, ""lookback"": 120}",2024,12,17,Thursday,NY_13_17,17.824962019163348,86.96916478227124,102.9726798572872,,16523,16595,2024-12-26T17:00:00+00:00,2024-12-31T16:00:00+00:00,2636.3,2613.7,-85.72620718431234,7.700185866554854,-152.78989492849894,False,False,False,True,True,True,-93.72620718431234,STRICT_PARALLEL_THESIS_WATCH_ONLY_NO_PROMOTION,2024-12-26 17:00:00
1,FAIL_STAGE40B_SURVIVOR_AUDIT_NO_PROMOTION,Stage40_PARALLEL_THESIS_MEGASCAN,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,NO_GO,NO_GO,NO_GO,VOL_COMPRESSION_EXPANSION,VOL_COMP_EXP_LONG_L120_Q0.15_M2.0,LONG,Compressed 120H range then bullish expansion,72,"{""compression_q"": 0.15, ""expansion_mult"": 2.0, ""lookback"": 120}",2024,12,17,Tuesday,NY_13_17,19.13747824688876,92.75097152126044,-23.253693233632468,,16596,16668,2024-12-31T17:00:00+00:00,2025-01-06T16:00:00+00:00,2625.72,2631.6,22.39385768475044,150.51109790838348,-43.188154106300615,True,True,True,False,False,False,14.39385768475044,STRICT_PARALLEL_THESIS_WATCH_ONLY_NO_PROMOTION,2024-12-31 17:00:00
1,FAIL_STAGE40B_SURVIVOR_AUDIT_NO_PROMOTION,Stage40_PARALLEL_THESIS_MEGASCAN,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,NO_GO,NO_GO,NO_GO,VOL_COMPRESSION_EXPANSION,VOL_COMP_EXP_LONG_L120_Q0.15_M2.0,LONG,Compressed 120H range then bullish expansion,72,"{""compression_q"": 0.15, ""expansion_mult"": 2.0, ""lookback"": 120}",2025,1,15,Wednesday,NY_13_17,18.36106619200046,116.94061714903948,22.917775041204624,,16836,16908,2025-01-15T15:00:00+00:00,2025-01-20T14:00:00+00:00,2694.03,2708.1,52.226589904342816,114.43822080674737,-63.73351447459763,True,True,False,True,False,False,44.226589904342816,STRICT_PARALLEL_THESIS_WATCH_ONLY_NO_PROMOTION,2025-01-15 15:00:00
1,FAIL_STAGE40B_SURVIVOR_AUDIT_NO_PROMOTION,Stage40_PARALLEL_THESIS_MEGASCAN,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,NO_GO,NO_GO,NO_GO,VOL_COMPRESSION_EXPANSION,VOL_COMP_EXP_LONG_L120_Q0.15_M2.0,LONG,Compressed 120H range then bullish expansion,72,"{""compression_q"": 0.15, ""expansion_mult"": 2.0, ""lookback"": 120}",2025,2,16,Friday,NY_13_17,21.95868854443048,20.960261265712266,84.96343913773075,,17368,17440,2025-02-14T16:00:00+00:00,2025-02-19T16:00:00+00:00,2921.15,2938.2,58.36742378857451,89.10874142032954,-151.4129709189871,True,False,False,True,True,True,50.36742378857451,STRICT_PARALLEL_THESIS_WATCH_ONLY_NO_PROMOTION,2025-02-14 16:00:00
1,FAIL_STAGE40B_SURVIVOR_AUDIT_NO_PROMOTION,Stage40_PARALLEL_THESIS_MEGASCAN,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,NO_GO,NO_GO,NO_GO,VOL_COMPRESSION_EXPANSION,VOL_COMP_EXP_LONG_L120_Q0.15_M2.0,LONG,Compressed 120H range then bullish expansion,72,"{""compression_q"": 0.15, ""expansion_mult"": 2.0, ""lookback"": 120}",2025,3,11,Monday,LONDON_07_12,28.174390310608445,-25.83164890883505,-6.693417452999784,,17751,17823,2025-03-10T11:00:00+00:00,2025-03-13T11:00:00+00:00,2911.36,2947.89,125.47400527588292,129.1492635744107,-107.30380303363484,True,True,False,True,True,False,117.47400527588292,STRICT_PARALLEL_THESIS_WATCH_ONLY_NO_PROMOTION,2025-03-10 11:00:00
1,FAIL_STAGE40B_SURVIVOR_AUDIT_NO_PROMOTION,Stage40_PARALLEL_THESIS_MEGASCAN,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,NO_GO,NO_GO,NO_GO,VOL_COMPRESSION_EXPANSION,VOL_COMP_EXP_LONG_L120_Q0.15_M2.0,LONG,Compressed 120H range then bullish expansion,72,"{""compression_q"": 0.15, ""expansion_mult"": 2.0, ""lookback"": 120}",2025,3,12,Thursday,LONDON_07_12,18.910196541901588,93.34356518172714,76.71147832231995,,18066,18138,2025-03-27T12:00:00+00:00,2025-04-01T12:00:00+00:00,3051.46,3132.02,264.0047714864369,319.650265774416,-58.98815648902489,True,True,True,True,False,False,256.0047714864369,STRICT_PARALLEL_THESIS_WATCH_ONLY_NO_PROMOTION,2025-03-27 12:00:00
1,FAIL_STAGE40B_SURVIVOR_AUDIT_NO_PROMOTION,Stage40_PARALLEL_THESIS_MEGASCAN,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,NO_GO,NO_GO,NO_GO,VOL_COMPRESSION_EXPANSION,VOL_COMP_EXP_LONG_L120_Q0.15_M2.0,LONG,Compressed 120H range then bullish expansion,72,"{""compression_q"": 0.15, ""expansion_mult"": 2.0, ""lookback"": 120}",2025,4,15,Wednesday,NY_13_17,35.833674382937765,-43.46710536245247,53.18500457177633,,18625,18697,2025-04-30T15:00:00+00:00,2025-05-05T14:00:00+00:00,3298.45,3312.75,43.35369643317266,63.9391229213726,-292.98609953159803,True,False,False,True,True,True,35.35369643317266,STRICT_PARALLEL_THESIS_WATCH_ONLY_NO_PROMOTION,2025-04-30 15:00:00
1,FAIL_STAGE40B_SURVIVOR_AUDIT_NO_PROMOTION,Stage40_PARALLEL_THESIS_MEGASCAN,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,NO_GO,NO_GO,NO_GO,VOL_COMPRESSION_EXPANSION,VOL_COMP_EXP_LONG_L120_Q0.15_M2.0,LONG,Compressed 120H range then bullish expansion,72,"{""compression_q"": 0.15, ""expansion_mult"": 2.0, ""lookback"": 120}",2025,5,4,Tuesday,ASIA_00_06,35.0523010864597,352.2647560643133,426.1351366359612,,18711,18783,2025-05-06T04:00:00+00:00,2025-05-09T04:00:00+00:00,3379.59,3291.16,-261.6589586310769,175.79055447554336,-275.06295142310177,True,True,True,True,True,True,-269.6589586310769,STRICT_PARALLEL_THESIS_WATCH_ONLY_NO_PROMOTION,2025-05-06 04:00:00
1,FAIL_STAGE40B_SURVIVOR_AUDIT_NO_PROMOTION,Stage40_PARALLEL_THESIS_MEGASCAN,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,NO_GO,NO_GO,NO_GO,VOL_COMPRESSION_EXPANSION,VOL_COMP_EXP_LONG_L120_Q0.15_M2.0,LONG,Compressed 120H range then bullish expansion,72,"{""compression_q"": 0.15, ""expansion_mult"": 2.0, ""lookback"": 120}",2025,5,1,Monday,ASIA_00_06,52.36574237125777,5.838378845917092,-46.34054152057199,,18926,18998,2025-05-19T01:00:00+00:00,2025-05-22T01:00:00+00:00,3239.09,3317.76,242.8768573889584,264.2100096014621,-107.06710835450828,True,True,True,True,True,False,234.8768573889584,STRICT_PARALLEL_THESIS_WATCH_ONLY_NO_PROMOTION,2025-05-19 01:00:00
1,FAIL_STAGE40B_SURVIVOR_AUDIT_NO_PROMOTION,Stage40_PARALLEL_THESIS_MEGASCAN,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,NO_GO,NO_GO,NO_GO,VOL_COMPRESSION_EXPANSION,VOL_COMP_EXP_LONG_L120_Q0.15_M2.0,LONG,Compressed 120H range then bullish expansion,72,"{""compression_q"": 0.15, ""expansion_mult"": 2.0, ""lookback"": 120}",2025,6,23,Sunday,LATE_18_23,33.65776069564472,-7.841812544486792,11.24125176777735,31.0,19165,19237,2025-06-01T23:00:00+00:00,2025-06-04T23:00:00+00:00,3312.96,3371.68,177.24331111754975,239.33280208635165,-51.61547377571685,True,True,True,True,False,False,169.24331111754975,STRICT_PARALLEL_THESIS_WATCH_ONLY_NO_PROMOTION,2025-06-01 23:00:00
1,FAIL_STAGE40B_SURVIVOR_AUDIT_NO_PROMOTION,Stage40_PARALLEL_THESIS_MEGASCAN,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,NO_GO,NO_GO,NO_GO,VOL_COMPRESSION_EXPANSION,VOL_COMP_EXP_LONG_L120_Q0.15_M2.0,LONG,Compressed 120H range then bullish expansion,72,"{""compression_q"": 0.15, ""expansion_mult"": 2.0, ""lookback"": 120}",2025,6,15,Wednesday,NY_13_17,28.402702709059863,-1.4683671756998695,-19.2940472629366,,19350,19422,2025-06-11T15:00:00+00:00,2025-06-16T14:00:00+00:00,3336.55,3414.81,234.5536557222272,348.1140699225227,-52.32950203054032,True,True,True,True,False,False,226.5536557222272,STRICT_PARALLEL_THESIS_WATCH_ONLY_NO_PROMOTION,2025-06-11 15:00:00
1,FAIL_STAGE40B_SURVIVOR_AUDIT_NO_PROMOTION,Stage40_PARALLEL_THESIS_MEGASCAN,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,NO_GO,NO_GO,NO_GO,VOL_COMPRESSION_EXPANSION,VOL_COMP_EXP_LONG_L120_Q0.15_M2.0,LONG,Compressed 120H range then bullish expansion,72,"{""compression_q"": 0.15, ""expansion_mult"": 2.0, ""lookback"": 120}",2025,6,16,Monday,NY_13_17,30.72405725414181,33.71860400230409,-34.37418928798785,,19544,19616,2025-06-23T16:00:00+00:00,2025-06-26T16:00:00+00:00,3380.42,3319.72,-179.56348619402428,38.2201028274598,-251.92135888439827,False,False,False,True,True,True,-187.56348619402428,STRICT_PARALLEL_THESIS_WATCH_ONLY_NO_PROMOTION,2025-06-23 16:00:00
1,FAIL_STAGE40B_SURVIVOR_AUDIT_NO_PROMOTION,Stage40_PARALLEL_THESIS_MEGASCAN,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,NO_GO,NO_GO,NO_GO,VOL_COMPRESSION_EXPANSION,VOL_COMP_EXP_LONG_L120_Q0.15_M2.0,LONG,Compressed 120H range then bullish expansion,72,"{""compression_q"": 0.15, ""expansion_mult"": 2.0, ""lookback"": 120}",2025,7,17,Wednesday,NY_13_17,22.39352763108072,-29.66197889907152,-62.2562300890217,,19952,20024,2025-07-16T17:00:00+00:00,2025-07-21T16:00:00+00:00,3337.79,3388.46,151.80703399554795,171.5206768550459,-84.15748144730561,True,True,True,True,False,False,143.80703399554795,STRICT_PARALLEL_THESIS_WATCH_ONLY_NO_PROMOTION,2025-07-16 17:00:00
1,FAIL_STAGE40B_SURVIVOR_AUDIT_NO_PROMOTION,Stage40_PARALLEL_THESIS_MEGASCAN,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,NO_GO,NO_GO,NO_GO,VOL_COMPRESSION_EXPANSION,VOL_COMP_EXP_LONG_L120_Q0.15_M2.0,LONG,Compressed 120H range then bullish expansion,72,"{""compression_q"": 0.15, ""expansion_mult"": 2.0, ""lookback"": 120}",2025,8,15,Friday,NY_13_17,21.95963570305444,102.07444540861532,53.89318857500713,,20240,20312,2025-08-01T15:00:00+00:00,2025-08-06T14:00:00+00:00,3341.15,3365.13,71.77169537434747,146.7758107238515,-7.452523831615876,True,True,False,False,False,False,63.77169537434747,STRICT_PARALLEL_THESIS_WATCH_ONLY_NO_PROMOTION,2025-08-01 15:00:00
1,FAIL_STAGE40B_SURVIVOR_AUDIT_NO_PROMOTION,Stage40_PARALLEL_THESIS_MEGASCAN,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,NO_GO,NO_GO,NO_GO,VOL_COMPRESSION_EXPANSION,VOL_COMP_EXP_LONG_L120_Q0.15_M2.0,LONG,Compressed 120H range then bullish expansion,72,"{""compression_q"": 0.15, ""expansion_mult"": 2.0, ""lookback"": 120}",2025,8,21,Friday,LATE_18_23,33.149397734133764,21.190817705842857,45.65075251256712,,20367,20439,2025-08-08T21:00:00+00:00,2025-08-13T20:00:00+00:00,3395.44,3353.68,-122.98847866550445,28.773884975143996,-190.16681195957008,False,False,False,True,True,True,-130.98847866550443,STRICT_PARALLEL_THESIS_WATCH_ONLY_NO_PROMOTION,2025-08-08 21:00:00
