spec_id,dimension,bucket,n,mean_final_bps,median_final_bps,cost_mean_bps,cost_median_bps,hit_rate_pct,median_mae_bps,mean_mae_bps,median_mfe_bps,mean_mfe_bps,touch_stop_100bps_pct,touch_target_100bps_pct,mean_after_cost_plus_slip16_bps,worst_loss_bps,best_win_bps,positive_sum_bps,negative_sum_bps,top3_win_share_pct
1,session_utc,NY_13_17,58,46.190133771453986,55.297006846458665,38.190133771453986,47.297006846458665,62.06896551724138,-78.42709339138332,-95.3332354455881,104.23106837797789,128.96169823281457,37.93103448275862,51.724137931034484,22.190133771453983,-195.32986485833547,366.924912458916,4284.795397014353,-2069.76763827002,24.171672397584544
1,hour_utc,0,2,116.31074498459681,116.31074498459681,108.31074498459681,108.31074498459681,100.0,-70.87224557601635,-70.87224557601635,279.5742242318333,279.5742242318333,50.0,100.0,92.31074498459681,12.212614856818243,204.40887511237537,216.62148996919362,0.0,100.0
1,hour_utc,1,1,242.8768573889584,242.8768573889584,234.8768573889584,234.8768573889584,100.0,-107.06710835450828,-107.06710835450828,264.2100096014621,264.2100096014621,100.0,100.0,218.8768573889584,234.8768573889584,234.8768573889584,234.8768573889584,0.0,100.0
1,hour_utc,3,3,134.57869586689893,155.62016948731383,126.57869586689891,147.62016948731383,66.66666666666666,-45.94348497957812,-54.69090179406703,199.85586122915456,184.33588140672308,0.0,66.66666666666666,110.57869586689891,-2.3719820502141538,234.48790016359712,382.1080696509109,-2.3719820502141538,100.0
1,hour_utc,4,5,-100.87348268928342,-66.57474038005762,-108.87348268928342,-74.57474038005762,20.0,-163.71371056180251,-184.08268669296035,99.61478884721986,165.25252552077376,100.0,40.0,-124.87348268928342,-269.6589586310769,29.37250243757373,29.37250243757373,-573.7399158839909,100.0
1,hour_utc,5,2,162.62126396810464,162.62126396810464,154.6212639681046,154.6212639681046,100.0,-49.38775541610208,-49.38775541610208,206.64040438502337,206.64040438502337,0.0,100.0,138.6212639681046,135.55381550930525,173.68871242690398,309.2425279362092,0.0,100.0
1,hour_utc,7,1,-334.9637411479489,-334.9637411479489,-342.9637411479489,-342.9637411479489,0.0,-471.8967313867695,-471.8967313867695,34.13223316249603,34.13223316249603,100.0,0.0,-358.9637411479489,-342.9637411479489,-342.9637411479489,0.0,-342.9637411479489,
1,hour_utc,9,1,198.58068923695797,198.58068923695797,190.58068923695797,190.58068923695797,100.0,-11.475768473491188,-11.475768473491188,249.9721741399896,249.9721741399896,0.0,100.0,174.58068923695797,190.58068923695797,190.58068923695797,190.58068923695797,0.0,100.0
1,hour_utc,10,3,41.94943158083071,27.48455513936765,33.94943158083071,19.48455513936765,66.66666666666666,-112.10277983059402,-127.79670694698541,138.7641407537954,115.72211770497795,100.0,66.66666666666666,17.949431580830716,-17.248107364074887,99.61184696719938,119.09640210656704,-17.248107364074887,100.0
1,hour_utc,11,2,124.20440473532855,124.20440473532855,116.20440473532855,116.20440473532855,100.0,-134.25246056374795,-134.25246056374795,247.6101840115408,247.6101840115408,100.0,100.0,100.20440473532855,114.9348041947742,117.47400527588292,232.4088094706571,0.0,100.0
1,hour_utc,12,1,264.0047714864369,264.0047714864369,256.0047714864369,256.0047714864369,100.0,-58.98815648902489,-58.98815648902489,319.650265774416,319.650265774416,0.0,100.0,240.00477148643688,256.0047714864369,256.0047714864369,256.0047714864369,0.0,100.0
1,hour_utc,14,2,-36.30142355961708,-36.30142355961708,-44.30142355961708,-44.30142355961708,50.0,-134.55999216073877,-134.55999216073877,152.26034794119883,152.26034794119883,50.0,50.0,-60.30142355961708,-162.05970558272753,73.45685846349338,73.45685846349338,-162.05970558272753,100.0
1,hour_utc,15,21,58.43398200141432,52.226589904342816,50.43398200141432,44.226589904342816,66.66666666666666,-53.66439727673145,-93.75503763504378,113.78034693846352,133.75774157019083,38.095238095238095,57.14285714285714,34.43398200141432,-195.32986485833547,366.924912458916,1698.9629901373592,-639.8493681076585,54.93260772761758
1,hour_utc,16,21,44.06041155868809,58.36742378857451,36.06041155868808,50.36742378857451,52.38095238095239,-90.16974566671831,-107.05957756789948,89.10874142032954,133.73763698259674,47.61904761904761,42.857142857142854,20.060411558688077,-187.56348619402428,328.975687185761,1732.7535330745573,-975.4848903421076,47.18198317913574
1,hour_utc,17,14,42.80345293581535,56.70134750013433,34.80345293581535,48.70134750013433,71.42857142857143,-59.281831056231525,-74.50719659005892,132.9796524469307,111.27534657230771,21.428571428571427,57.14285714285714,18.80345293581535,-128.48902567196262,143.80703399554795,779.6220153389412,-292.37367423752625,50.691848074367094
1,hour_utc,18,2,200.70314759590423,200.70314759590423,192.70314759590423,192.70314759590423,50.0,-54.09988418916656,-54.09988418916656,229.64491630126483,229.64491630126483,0.0,50.0,176.70314759590423,-40.18289302622246,425.5891882180309,425.5891882180309,-40.18289302622246,100.0
1,hour_utc,20,1,87.349068624476,87.349068624476,79.349068624476,79.349068624476,100.0,-27.98373885079752,-27.98373885079752,128.65724167222982,128.65724167222982,0.0,100.0,63.349068624476004,79.349068624476,79.349068624476,79.349068624476,0.0,100.0
1,hour_utc,21,2,53.14174073550503,53.14174073550503,45.14174073550504,45.14174073550504,50.0,-109.50332444083888,-109.50332444083888,176.80076094364503,176.80076094364503,50.0,50.0,29.14174073550504,-130.98847866550443,221.2719601365145,221.2719601365145,-130.98847866550443,100.0
1,hour_utc,23,4,51.48408765718703,196.4887752896072,43.48408765718703,188.4887752896072,75.0,-111.06276595368837,-249.39282146287655,235.31882179173346,248.01727242907856,75.0,75.0,27.484087657187033,-464.0626424789671,261.0214425285009,637.9989931077153,-464.0626424789671,100.0
