candidate_id,session,session_hour_utc,range_bars,breakout_window_bars,buffer_bps,m15_sma_window,horizon_m5_bars,trade_count,mean_bps,median_bps,win_rate,t_stat,total_bps,max_drawdown_bps,is_count,is_mean_bps,is_win_rate,oos_count,oos_mean_bps,oos_win_rate,positive_year_count,negative_year_count,max_year_share,max_month_share,worst_fold_mean_bps,cost_x1_5_mean_bps,cost_x2_mean_bps,decision,failure_reasons
S50_ORB_LONDON_R12_W24_B5_M1540_H12,london,7,12,24,5.0,40,12,634,-2.9116831171914623,-3.708442295209813,0.38170347003154576,-4.096632618660434,-1846.007096299387,-1964.398593305425,507,-3.2477657675982794,0.3767258382642998,127,-1.5699988356461367,0.4015748031496063,0,5,0.2539432176656151,0.02996845425867508,-5.216137165870943,-4.4026849837683235,-5.893686850345184,HARD_AUDIT_NO_PASS,mean_not_positive;win_rate_lt_52pct;oos_mean_not_positive;oos_win_rate_lt_52pct;has_negative_year;worst_chrono_fold_not_positive;cost_x1_5_mean_not_positive;cost_x2_mean_not_positive
S50_ORB_NEW_YORK_R12_W12_B0_M1540_H48,new_york,13,12,12,0.0,40,48,686,-0.7617413556493577,-1.751100539037431,0.48833819241982507,-0.4189912209073827,-522.5545699754595,-1364.1820136209212,548,-0.5536487548679756,0.4927007299270073,138,-1.5880800891870201,0.47101449275362317,2,3,0.2536443148688047,0.027696793002915453,-2.8153943285168026,-2.252743222226219,-3.74374508880308,HARD_AUDIT_NO_PASS,mean_not_positive;win_rate_lt_52pct;oos_mean_not_positive;oos_win_rate_lt_52pct;has_negative_year;worst_chrono_fold_not_positive;cost_x1_5_mean_not_positive;cost_x2_mean_not_positive
S50_ORB_LONDON_R12_W12_B0_M1520_H12,london,7,12,12,0.0,20,12,669,-1.7190074533755828,-2.867802201711289,0.42451420029895365,-2.484361868903465,-1150.015986308265,-1293.8299071548668,535,-1.729114030855512,0.41495327102803736,134,-1.6786565656758647,0.4626865671641791,1,4,0.24813153961136025,0.029895366218236172,-4.251246980922405,-3.210009319952444,-4.701011186529304,HARD_AUDIT_NO_PASS,mean_not_positive;win_rate_lt_52pct;oos_mean_not_positive;oos_win_rate_lt_52pct;has_negative_year;worst_chrono_fold_not_positive;cost_x1_5_mean_not_positive;cost_x2_mean_not_positive
S50_ORB_NEW_YORK_R12_W24_B0_M1540_H24,new_york,13,12,24,0.0,40,24,808,0.2842991907907388,0.06191234155901326,0.5074257425742574,0.2129243176589309,229.71374615891693,-948.661702818772,646,0.79217802059401,0.5154798761609907,162,-1.7409460194124293,0.47530864197530864,2,3,0.24876237623762376,0.024752475247524754,-1.9447557776720947,-1.2067026757861226,-2.6977045423629833,HARD_AUDIT_NO_PASS,win_rate_lt_52pct;oos_mean_not_positive;oos_win_rate_lt_52pct;has_negative_year;worst_chrono_fold_not_positive;cost_x1_5_mean_not_positive;cost_x2_mean_not_positive
S50_ORB_NEW_YORK_R12_W12_B0_M1520_H48,new_york,13,12,12,0.0,20,48,717,-0.6102063199165306,-2.511204015634954,0.4825662482566248,-0.3491942328582585,-437.51793138015245,-1376.6040917298376,573,-0.30847783675294016,0.4869109947643979,144,-1.8108342425049844,0.4652777777777778,2,3,0.2482566248256625,0.026499302649930265,-3.23516358088581,-2.101208186493392,-3.5922100530702528,HARD_AUDIT_NO_PASS,mean_not_positive;win_rate_lt_52pct;oos_mean_not_positive;oos_win_rate_lt_52pct;has_negative_year;worst_chrono_fold_not_positive;cost_x1_5_mean_not_positive;cost_x2_mean_not_positive
S50_ORB_NEW_YORK_R12_W24_B5_M1540_H12,new_york,13,12,24,5.0,40,12,713,0.20155915195496055,-1.89423532630032,0.46563814866760167,0.16128128204328895,143.71167534388687,-630.1756568535359,570,0.7538182545553134,0.4807017543859649,143,-1.9997533549135786,0.40559440559440557,2,3,0.24684431977559607,0.02664796633941094,-1.932374260635848,-1.2894427146219007,-2.7804445811987613,HARD_AUDIT_NO_PASS,win_rate_lt_52pct;oos_mean_not_positive;oos_win_rate_lt_52pct;has_negative_year;worst_chrono_fold_not_positive;cost_x1_5_mean_not_positive;cost_x2_mean_not_positive
S50_ORB_NEW_YORK_R12_W12_B5_M1540_H48,new_york,13,12,12,5.0,40,48,553,0.33204055833511814,0.07657673925296882,0.5045207956600362,0.16206539570318176,183.61842875932035,-975.882371396348,442,0.9256310629089083,0.5067873303167421,111,-2.0316261355533074,0.4954954954954955,3,2,0.2549728752260398,0.0325497287522604,-3.829384510781099,-1.158961308241743,-2.649963174818604,HARD_AUDIT_NO_PASS,win_rate_lt_52pct;oos_mean_not_positive;oos_win_rate_lt_52pct;has_negative_year;worst_chrono_fold_not_positive;cost_x1_5_mean_not_positive;cost_x2_mean_not_positive
S50_ORB_NEW_YORK_R12_W24_B0_M1520_H24,new_york,13,12,24,0.0,20,24,860,-0.022437964070254415,-0.43283764126683044,0.49534883720930234,-0.01751851241270821,-19.296649100418797,-1081.4782025858156,688,0.5051151324242211,0.501453488372093,172,-2.1326503500481566,0.47093023255813954,3,2,0.24883720930232558,0.02558139534883721,-2.458860101150617,-1.5134398306471157,-3.0044416972239767,HARD_AUDIT_NO_PASS,mean_not_positive;win_rate_lt_52pct;oos_mean_not_positive;oos_win_rate_lt_52pct;has_negative_year;worst_chrono_fold_not_positive;cost_x1_5_mean_not_positive;cost_x2_mean_not_positive
S50_ORB_LONDON_R12_W24_B0_M1540_H12,london,7,12,24,0.0,40,12,793,-2.165009508871826,-2.930278435862623,0.4136191677175284,-3.584902982600405,-1716.852540535358,-1860.6664613819628,634,-2.17235017855701,0.4116719242902208,159,-2.1357391655988285,0.42138364779874216,1,4,0.2509457755359395,0.027742749054224466,-4.492105998825666,-3.656011375448687,-5.147013242025548,HARD_AUDIT_NO_PASS,mean_not_positive;win_rate_lt_52pct;oos_mean_not_positive;oos_win_rate_lt_52pct;has_negative_year;worst_chrono_fold_not_positive;cost_x1_5_mean_not_positive;cost_x2_mean_not_positive
S50_ORB_NEW_YORK_R12_W12_B0_M1540_H24,new_york,13,12,12,0.0,40,24,686,-0.14051164409168748,0.01241952913494182,0.5,-0.09382563985253309,-96.39098784689762,-1132.3438746075576,548,0.3687503046713474,0.5054744525547445,138,-2.162798223237652,0.4782608695652174,2,3,0.2536443148688047,0.027696793002915453,-2.4406632742728673,-1.6315135106685488,-3.1225153772454095,HARD_AUDIT_NO_PASS,mean_not_positive;win_rate_lt_52pct;oos_mean_not_positive;oos_win_rate_lt_52pct;has_negative_year;worst_chrono_fold_not_positive;cost_x1_5_mean_not_positive;cost_x2_mean_not_positive
S50_ORB_NEW_YORK_R6_W12_B5_M1520_H24,new_york,13,6,12,5.0,20,24,827,-0.9840646023715215,-1.8161601520553108,0.4752116082224909,-0.5827706748262792,-813.8214261612483,-1246.7893706810012,661,-0.6805568755092962,0.4720121028744327,166,-2.192610430419298,0.4879518072289157,1,4,0.24425634824667472,0.02539298669891173,-2.481445911067162,-2.475066468948383,-3.966068335525244,HARD_AUDIT_NO_PASS,mean_not_positive;win_rate_lt_52pct;oos_mean_not_positive;oos_win_rate_lt_52pct;has_negative_year;worst_chrono_fold_not_positive;cost_x1_5_mean_not_positive;cost_x2_mean_not_positive
S50_ORB_LONDON_R12_W24_B5_M1520_H12,london,7,12,24,5.0,20,12,673,-3.2496247340607636,-4.177353821311063,0.36701337295690933,-4.656346882200648,-2186.9974460228937,-2305.3889430289323,538,-3.4770532639730356,0.35687732342007433,135,-2.3432799259659305,0.4074074074074074,0,5,0.24814264487369986,0.02823179791976226,-4.401863541912548,-4.740626600637625,-6.2316284672144855,HARD_AUDIT_NO_PASS,mean_not_positive;win_rate_lt_52pct;oos_mean_not_positive;oos_win_rate_lt_52pct;has_negative_year;worst_chrono_fold_not_positive;cost_x1_5_mean_not_positive;cost_x2_mean_not_positive
S50_ORB_NEW_YORK_R12_W12_B0_M1520_H24,new_york,13,12,12,0.0,20,24,717,-0.3866911217543015,-0.45495833057270874,0.49232914923291493,-0.26555175969245043,-277.2575342978342,-1152.0174601837516,573,0.14777482173753512,0.4956369982547993,144,-2.513420188565568,0.4791666666666667,2,3,0.2482566248256625,0.026499302649930265,-3.4431221601798154,-1.8776929883311628,-3.3686948549080236,HARD_AUDIT_NO_PASS,mean_not_positive;win_rate_lt_52pct;oos_mean_not_positive;oos_win_rate_lt_52pct;has_negative_year;worst_chrono_fold_not_positive;cost_x1_5_mean_not_positive;cost_x2_mean_not_positive
S50_ORB_NEW_YORK_R12_W12_B5_M1540_H24,new_york,13,12,12,5.0,40,24,553,0.289556108296462,-0.5348844513819793,0.4918625678119349,0.17189271350431864,160.1245278879435,-984.845346905935,442,1.0021499820314268,0.49547511312217196,111,-2.5479798573869115,0.4774774774774775,3,2,0.2549728752260398,0.0325497287522604,-2.6036418892487347,-1.2014457582803992,-2.69244762485726,HARD_AUDIT_NO_PASS,win_rate_lt_52pct;oos_mean_not_positive;oos_win_rate_lt_52pct;has_negative_year;worst_chrono_fold_not_positive;cost_x1_5_mean_not_positive;cost_x2_mean_not_positive
S50_ORB_LONDON_R12_W12_B5_M1540_H48,london,7,12,12,5.0,40,48,411,-3.7164508333782402,-6.4482815003642715,0.4209245742092457,-1.8554967469175845,-1527.4612925184567,-1738.7447944241233,328,-3.9344641874907778,0.4176829268292683,83,-2.854904084596165,0.43373493975903615,1,4,0.26034063260340634,0.0364963503649635,-6.01191602581743,-5.207452699955102,-6.698454566531963,HARD_AUDIT_NO_PASS,mean_not_positive;win_rate_lt_52pct;oos_mean_not_positive;oos_win_rate_lt_52pct;has_negative_year;worst_chrono_fold_not_positive;cost_x1_5_mean_not_positive;cost_x2_mean_not_positive
S50_ORB_NEW_YORK_R12_W24_B0_M1520_H48,new_york,13,12,24,0.0,20,48,860,-0.15636647891824876,-1.751100539037431,0.4872093023255814,-0.09947003738710342,-134.47517186969395,-1232.8467965001494,688,0.5403257760656794,0.4941860465116279,172,-2.9431354988539615,0.45930232558139533,2,3,0.24883720930232558,0.02558139534883721,-2.9431354988539615,-1.64736834549511,-3.138370212071971,HARD_AUDIT_NO_PASS,mean_not_positive;win_rate_lt_52pct;oos_mean_not_positive;oos_win_rate_lt_52pct;has_negative_year;worst_chrono_fold_not_positive;cost_x1_5_mean_not_positive;cost_x2_mean_not_positive
S50_ORB_LONDON_R12_W24_B0_M1520_H12,london,7,12,24,0.0,20,12,847,-2.2140765467495287,-2.930278435862623,0.41204250295159384,-3.7481547341047086,-1875.322835096851,-2019.1367559434545,677,-2.0070826147592964,0.4091580502215657,170,-3.0383994406165122,0.4235294117647059,0,5,0.2514757969303424,0.02715466351829988,-3.7896063784850855,-3.70507841332639,-5.19608027990325,HARD_AUDIT_NO_PASS,mean_not_positive;win_rate_lt_52pct;oos_mean_not_positive;oos_win_rate_lt_52pct;has_negative_year;worst_chrono_fold_not_positive;cost_x1_5_mean_not_positive;cost_x2_mean_not_positive
S50_ORB_NEW_YORK_R12_W12_B5_M1520_H48,new_york,13,12,12,5.0,20,48,578,-0.40390927115652964,-0.8101203704328039,0.49653979238754326,-0.20226924624938425,-233.45955872847412,-1180.9745975230644,462,0.3090888748488793,0.49783549783549785,116,-3.2436087836953136,0.49137931034482757,2,3,0.24567474048442905,0.0328719723183391,-4.196346469203572,-1.8949111377333907,-3.385913004310252,HARD_AUDIT_NO_PASS,mean_not_positive;win_rate_lt_52pct;oos_mean_not_positive;oos_win_rate_lt_52pct;has_negative_year;worst_chrono_fold_not_positive;cost_x1_5_mean_not_positive;cost_x2_mean_not_positive
S50_ORB_NEW_YORK_R6_W24_B5_M1520_H24,new_york,13,6,24,5.0,20,24,963,-1.1551275714947926,-1.662056861016526,0.47767393561786087,-0.7731944117016903,-1112.3878513494853,-1551.8510245365792,770,-0.6217364257810055,0.4779220779220779,193,-3.283164784964306,0.47668393782383417,1,4,0.24610591900311526,0.023883696780893044,-3.524010538615049,-2.646129438071654,-4.1371313046485145,HARD_AUDIT_NO_PASS,mean_not_positive;win_rate_lt_52pct;oos_mean_not_positive;oos_win_rate_lt_52pct;has_negative_year;worst_chrono_fold_not_positive;cost_x1_5_mean_not_positive;cost_x2_mean_not_positive
S50_ORB_NEW_YORK_R12_W24_B0_M1540_H48,new_york,13,12,24,0.0,40,48,808,-0.34302996699983557,-0.7250390166604015,0.49257425742574257,-0.20768104991076594,-277.1682133358671,-1291.9626310546357,646,0.3969535458652075,0.5,162,-3.293828419535748,0.46296296296296297,3,2,0.24876237623762376,0.024752475247524754,-2.7686055153957114,-1.8340318335766967,-3.3250337001535577,HARD_AUDIT_NO_PASS,mean_not_positive;win_rate_lt_52pct;oos_mean_not_positive;oos_win_rate_lt_52pct;has_negative_year;worst_chrono_fold_not_positive;cost_x1_5_mean_not_positive;cost_x2_mean_not_positive
S50_ORB_LONDON_R12_W24_B5_M1540_H48,london,7,12,24,5.0,40,48,634,-4.01465674627502,-6.305686472949998,0.42902208201892744,-2.1311421173035336,-2545.2923771383626,-2760.5009103982165,507,-4.183324468371133,0.4319526627218935,127,-3.341313950190538,0.41732283464566927,1,4,0.2539432176656151,0.02996845425867508,-10.935917896434587,-5.505658612851881,-6.996660479428742,HARD_AUDIT_NO_PASS,mean_not_positive;win_rate_lt_52pct;oos_mean_not_positive;oos_win_rate_lt_52pct;has_negative_year;worst_chrono_fold_not_positive;cost_x1_5_mean_not_positive;cost_x2_mean_not_positive
S50_ORB_NEW_YORK_R12_W24_B5_M1520_H12,new_york,13,12,24,5.0,20,12,758,-0.5930704365418121,-2.5256953815543266,0.45910290237467016,-0.4905442102968555,-449.5473908986936,-985.3406217914792,606,0.1084245613162972,0.4735973597359736,152,-3.3898202306340113,0.40131578947368424,1,4,0.24538258575197888,0.026385224274406333,-3.4390653684887074,-2.0840723031186736,-3.575074169695534,HARD_AUDIT_NO_PASS,mean_not_positive;win_rate_lt_52pct;oos_mean_not_positive;oos_win_rate_lt_52pct;has_negative_year;worst_chrono_fold_not_positive;cost_x1_5_mean_not_positive;cost_x2_mean_not_positive
S50_ORB_NEW_YORK_R12_W24_B5_M1540_H24,new_york,13,12,24,5.0,40,24,713,-0.3679142546719384,-1.9940669611068491,0.4796633941093969,-0.2614814727263377,-262.32286358109207,-1367.4859027873545,570,0.5073374206507324,0.48947368421052634,143,-3.856679673790276,0.4405594405594406,3,2,0.24684431977559607,0.02664796633941094,-3.7878136972657175,-1.8589161212487997,-3.3499179878256604,HARD_AUDIT_NO_PASS,mean_not_positive;win_rate_lt_52pct;oos_mean_not_positive;oos_win_rate_lt_52pct;has_negative_year;worst_chrono_fold_not_positive;cost_x1_5_mean_not_positive;cost_x2_mean_not_positive
S50_ORB_NEW_YORK_R6_W12_B5_M1520_H48,new_york,13,6,12,5.0,20,48,827,-0.01958907496793592,0.9399875606242203,0.5090689238210399,-0.009495598381428614,-16.200164998483007,-1464.847246600736,661,0.962999163256991,0.518910741301059,166,-3.932184409104542,0.46987951807228917,3,2,0.24425634824667472,0.02539298669891173,-3.4697252131487635,-1.5105909415447973,-3.001592808121658,HARD_AUDIT_NO_PASS,mean_not_positive;win_rate_lt_52pct;oos_mean_not_positive;oos_win_rate_lt_52pct;has_negative_year;worst_chrono_fold_not_positive;cost_x1_5_mean_not_positive;cost_x2_mean_not_positive
S50_ORB_NEW_YORK_R12_W12_B5_M1520_H24,new_york,13,12,12,5.0,20,24,578,-0.6820552150629078,-1.440206180818833,0.4844290657439446,-0.4108688598554074,-394.2279143063607,-1171.2083064392054,462,0.18641344610018928,0.487012987012987,116,-4.140956262109036,0.47413793103448276,2,3,0.24567474048442905,0.0328719723183391,-4.1270763959279835,-2.1730570816397687,-3.66405894821663,HARD_AUDIT_NO_PASS,mean_not_positive;win_rate_lt_52pct;oos_mean_not_positive;oos_win_rate_lt_52pct;has_negative_year;worst_chrono_fold_not_positive;cost_x1_5_mean_not_positive;cost_x2_mean_not_positive
S50_ORB_NEW_YORK_R6_W24_B5_M1520_H48,new_york,13,6,24,5.0,20,48,963,-0.4974546027002268,0.34183033669107843,0.5036344755970924,-0.27071982815196327,-479.04878240031843,-1808.806269893766,770,0.5123680370060066,0.5103896103896104,193,-4.526280678212143,0.47668393782383417,3,2,0.24610591900311526,0.023883696780893044,-3.7851607247183474,-1.988456469277088,-3.479458335853949,HARD_AUDIT_NO_PASS,mean_not_positive;win_rate_lt_52pct;oos_mean_not_positive;oos_win_rate_lt_52pct;has_negative_year;worst_chrono_fold_not_positive;cost_x1_5_mean_not_positive;cost_x2_mean_not_positive
S50_ORB_NEW_YORK_R12_W24_B5_M1520_H24,new_york,13,12,24,5.0,20,24,758,-1.1761509406286401,-2.5853553359955774,0.46965699208443273,-0.8610940677782393,-891.5224129965093,-1648.2745717040182,606,-0.15637490398292783,0.47854785478547857,152,-5.241836981466151,0.4342105263157895,2,3,0.24538258575197888,0.026385224274406333,-5.307092838168988,-2.6671528072055013,-4.158154673782362,HARD_AUDIT_NO_PASS,mean_not_positive;win_rate_lt_52pct;oos_mean_not_positive;oos_win_rate_lt_52pct;has_negative_year;worst_chrono_fold_not_positive;cost_x1_5_mean_not_positive;cost_x2_mean_not_positive
S50_ORB_NEW_YORK_R12_W24_B5_M1540_H48,new_york,13,12,24,5.0,40,48,713,-0.6525633292319256,-1.0584499327446142,0.4908835904628331,-0.37736831587337916,-465.27765374236293,-1466.2177196337607,570,0.649250464458496,0.4982456140350877,143,-5.841611318067872,0.46153846153846156,3,2,0.24684431977559607,0.02664796633941094,-5.88246538358334,-2.1435651958087867,-3.634567062385648,HARD_AUDIT_NO_PASS,mean_not_positive;win_rate_lt_52pct;oos_mean_not_positive;oos_win_rate_lt_52pct;has_negative_year;worst_chrono_fold_not_positive;cost_x1_5_mean_not_positive;cost_x2_mean_not_positive
S50_ORB_NEW_YORK_R12_W24_B5_M1520_H48,new_york,13,12,24,5.0,20,48,758,-1.1665209027974368,-2.0854775051019185,0.48284960422163586,-0.7009444484602839,-884.222844320457,-1781.8432023852956,606,0.16639823615228208,0.4884488448844885,152,-6.48065904887329,0.4605263157894737,3,2,0.24538258575197888,0.026385224274406333,-6.945740977092422,-2.6575227693742978,-4.148524635951159,HARD_AUDIT_NO_PASS,mean_not_positive;win_rate_lt_52pct;oos_mean_not_positive;oos_win_rate_lt_52pct;has_negative_year;worst_chrono_fold_not_positive;cost_x1_5_mean_not_positive;cost_x2_mean_not_positive
