thesis,variant,signal_utc,entry_utc,direction,session,entry_price,tp_price,sl_price,exit_utc,exit_price,exit_reason,net_usd_x1,macro_labels,year
range_mean_reversion,unguarded,2023-03-30T17:00:00+00:00,2023-03-30T18:00:00+00:00,short,new_york,1983.1,1971.1,1993.1,2023-03-31T05:59:00+00:00,1980.78,time_exit,1.97,,2023
range_mean_reversion,unguarded,2023-04-03T01:00:00+00:00,2023-04-03T02:00:00+00:00,long,asia,1962.37,1974.37,1952.37,2023-04-03T04:00:00+00:00,1952.37,stop_loss,-10.35,,2023
range_mean_reversion,unguarded,2023-04-03T03:00:00+00:00,2023-04-03T04:00:00+00:00,long,asia,1952.48,1964.48,1942.48,2023-04-03T09:15:00+00:00,1964.48,take_profit,11.65,,2023
range_mean_reversion,unguarded,2023-04-03T23:00:00+00:00,2023-04-04T00:00:00+00:00,short,asia,1983.88,1971.88,1993.88,2023-04-04T11:59:00+00:00,1982.08,time_exit,1.45,,2023
range_mean_reversion,unguarded,2023-04-06T14:00:00+00:00,2023-04-06T15:00:00+00:00,long,london_ny_overlap,2003.5,2015.5,1993.5,2023-04-06T21:58:00+00:00,2007.16,time_exit,3.31,,2023
range_mean_reversion,unguarded,2023-04-11T17:00:00+00:00,2023-04-11T18:00:00+00:00,short,new_york,2006.14,1994.14,2016.14,2023-04-12T03:04:00+00:00,2016.14,stop_loss,-10.35,,2023
range_mean_reversion,unguarded,2023-04-14T19:00:00+00:00,2023-04-14T20:00:00+00:00,long,new_york,2006.31,2018.31,1996.31,2023-04-14T20:58:00+00:00,2005.0,time_exit,-1.66,,2023
range_mean_reversion,unguarded,2023-04-16T23:00:00+00:00,2023-04-17T00:00:00+00:00,long,asia,2001.14,2013.14,1991.14,2023-04-17T07:08:00+00:00,2013.14,take_profit,11.65,,2023
range_mean_reversion,unguarded,2023-04-19T08:00:00+00:00,2023-04-19T09:00:00+00:00,long,london,1991.28,2003.28,1981.28,2023-04-19T09:39:00+00:00,1981.28,stop_loss,-10.35,,2023
range_mean_reversion,unguarded,2023-04-19T09:00:00+00:00,2023-04-19T10:00:00+00:00,long,london,1979.97,1991.97,1969.97,2023-04-19T12:09:00+00:00,1969.97,stop_loss,-10.35,,2023
range_mean_reversion,unguarded,2023-04-19T12:00:00+00:00,2023-04-19T13:00:00+00:00,long,london_ny_overlap,1970.52,1982.52,1960.52,2023-04-19T14:03:00+00:00,1982.52,take_profit,11.65,,2023
range_mean_reversion,unguarded,2023-04-20T11:00:00+00:00,2023-04-20T12:00:00+00:00,short,london,2003.51,1991.51,2013.51,2023-04-20T23:59:00+00:00,2004.61,time_exit,-1.45,,2023
range_mean_reversion,unguarded,2023-04-21T13:00:00+00:00,2023-04-21T14:00:00+00:00,long,london_ny_overlap,1988.88,2000.88,1978.88,2023-04-21T14:49:00+00:00,1978.88,stop_loss,-10.35,,2023
range_mean_reversion,unguarded,2023-04-21T14:00:00+00:00,2023-04-21T15:00:00+00:00,long,london_ny_overlap,1973.47,1985.47,1963.47,2023-04-21T15:24:00+00:00,1985.47,take_profit,11.65,,2023
range_mean_reversion,unguarded,2023-04-21T15:00:00+00:00,2023-04-21T16:00:00+00:00,long,london_ny_overlap,1978.79,1990.79,1968.79,2023-04-21T20:58:00+00:00,1982.67,time_exit,3.53,,2023
range_mean_reversion,unguarded,2023-04-25T02:00:00+00:00,2023-04-25T03:00:00+00:00,short,asia,1997.07,1985.07,2007.07,2023-04-25T11:20:00+00:00,1985.07,take_profit,11.65,,2023
range_mean_reversion,unguarded,2023-04-27T07:00:00+00:00,2023-04-27T08:00:00+00:00,short,london,2001.95,1989.95,2011.95,2023-04-27T13:35:00+00:00,1989.95,take_profit,11.65,,2023
range_mean_reversion,unguarded,2023-04-27T13:00:00+00:00,2023-04-27T14:00:00+00:00,long,london_ny_overlap,1985.8,1997.8,1975.8,2023-04-27T14:38:00+00:00,1975.8,stop_loss,-10.35,,2023
range_mean_reversion,unguarded,2023-04-27T14:00:00+00:00,2023-04-27T15:00:00+00:00,long,london_ny_overlap,1981.81,1993.81,1971.81,2023-04-28T02:59:00+00:00,1990.39,time_exit,8.23,,2023
range_mean_reversion,unguarded,2023-05-01T13:00:00+00:00,2023-05-01T14:00:00+00:00,short,london_ny_overlap,2004.26,1992.26,2014.26,2023-05-01T15:00:00+00:00,1992.26,take_profit,11.65,,2023
range_mean_reversion,unguarded,2023-05-01T14:00:00+00:00,2023-05-01T15:00:00+00:00,short,london_ny_overlap,1992.19,1980.19,2002.19,2023-05-01T17:17:00+00:00,1980.19,take_profit,11.65,,2023
range_mean_reversion,unguarded,2023-05-02T15:00:00+00:00,2023-05-02T16:00:00+00:00,short,london_ny_overlap,2008.48,1996.48,2018.48,2023-05-02T17:09:00+00:00,2018.48,stop_loss,-10.35,,2023
range_mean_reversion,unguarded,2023-05-02T17:00:00+00:00,2023-05-02T18:00:00+00:00,short,new_york,2015.01,2003.01,2025.01,2023-05-03T05:59:00+00:00,2015.9,time_exit,-1.24,,2023
range_mean_reversion,unguarded,2023-05-05T15:00:00+00:00,2023-05-05T16:00:00+00:00,long,london_ny_overlap,2010.61,2022.61,2000.61,2023-05-05T20:58:00+00:00,2017.78,time_exit,6.82,,2023
range_mean_reversion,unguarded,2023-05-09T10:00:00+00:00,2023-05-09T11:00:00+00:00,short,london,2028.27,2016.27,2038.27,2023-05-09T21:58:00+00:00,2034.34,time_exit,-6.42,,2023
range_mean_reversion,unguarded,2023-05-11T08:00:00+00:00,2023-05-11T09:00:00+00:00,long,london,2025.5,2037.5,2015.5,2023-05-11T12:24:00+00:00,2037.5,take_profit,11.65,,2023
range_mean_reversion,unguarded,2023-05-11T12:00:00+00:00,2023-05-11T13:00:00+00:00,short,london_ny_overlap,2036.81,2024.81,2046.81,2023-05-11T14:44:00+00:00,2024.81,take_profit,11.65,,2023
range_mean_reversion,unguarded,2023-05-11T14:00:00+00:00,2023-05-11T15:00:00+00:00,long,london_ny_overlap,2012.67,2024.67,2002.67,2023-05-12T02:59:00+00:00,2011.9,time_exit,-1.12,,2023
range_mean_reversion,unguarded,2023-05-15T14:00:00+00:00,2023-05-15T15:00:00+00:00,short,london_ny_overlap,2020.74,2008.74,2030.74,2023-05-16T02:59:00+00:00,2017.54,time_exit,2.85,,2023
range_mean_reversion,unguarded,2023-05-16T11:00:00+00:00,2023-05-16T12:00:00+00:00,long,london,2008.17,2020.17,1998.17,2023-05-16T16:09:00+00:00,1998.17,stop_loss,-10.35,,2023
range_mean_reversion,unguarded,2023-05-16T16:00:00+00:00,2023-05-16T17:00:00+00:00,long,new_york,1995.91,2007.91,1985.91,2023-05-16T18:08:00+00:00,1985.91,stop_loss,-10.35,,2023
range_mean_reversion,unguarded,2023-05-21T23:00:00+00:00,2023-05-22T00:00:00+00:00,short,asia,1980.0,1968.0,1990.0,2023-05-22T11:59:00+00:00,1978.08,time_exit,1.57,,2023
range_mean_reversion,unguarded,2023-05-23T04:00:00+00:00,2023-05-23T05:00:00+00:00,long,asia,1962.64,1974.64,1952.64,2023-05-23T16:59:00+00:00,1967.32,time_exit,4.33,,2023
range_mean_reversion,unguarded,2023-05-24T05:00:00+00:00,2023-05-24T06:00:00+00:00,short,asia,1977.57,1965.57,1987.57,2023-05-24T16:48:00+00:00,1965.57,take_profit,11.65,,2023
range_mean_reversion,unguarded,2023-05-24T20:00:00+00:00,2023-05-24T21:00:00+00:00,long,new_york,1958.91,1970.91,1948.91,2023-05-25T08:59:00+00:00,1959.38,time_exit,0.12,,2023
range_mean_reversion,unguarded,2023-05-30T00:00:00+00:00,2023-05-30T01:00:00+00:00,long,asia,1941.43,1953.43,1931.43,2023-05-30T11:01:00+00:00,1953.43,take_profit,11.65,,2023
range_mean_reversion,unguarded,2023-05-30T11:00:00+00:00,2023-05-30T12:00:00+00:00,short,london,1955.38,1943.38,1965.38,2023-05-30T23:59:00+00:00,1958.51,time_exit,-3.48,,2023
range_mean_reversion,unguarded,2023-06-02T19:00:00+00:00,2023-06-02T20:00:00+00:00,long,new_york,1951.04,1963.04,1941.04,2023-06-02T20:58:00+00:00,1948.64,time_exit,-2.75,,2023
range_mean_reversion,unguarded,2023-06-04T23:00:00+00:00,2023-06-05T00:00:00+00:00,long,asia,1948.82,1960.82,1938.82,2023-06-05T08:52:00+00:00,1938.82,stop_loss,-10.35,,2023
range_mean_reversion,unguarded,2023-06-07T16:00:00+00:00,2023-06-07T17:00:00+00:00,long,new_york,1947.12,1959.12,1937.12,2023-06-08T04:59:00+00:00,1946.21,time_exit,-1.26,,2023
range_mean_reversion,unguarded,2023-06-08T21:00:00+00:00,2023-06-08T22:00:00+00:00,short,other,1965.67,1953.67,1975.67,2023-06-09T09:59:00+00:00,1962.11,time_exit,3.21,,2023
range_mean_reversion,unguarded,2023-06-12T09:00:00+00:00,2023-06-12T10:00:00+00:00,short,london,1964.81,1952.81,1974.81,2023-06-12T14:49:00+00:00,1952.81,take_profit,11.65,,2023
range_mean_reversion,unguarded,2023-06-12T14:00:00+00:00,2023-06-12T15:00:00+00:00,long,london_ny_overlap,1952.01,1964.01,1942.01,2023-06-13T02:59:00+00:00,1956.81,time_exit,4.45,,2023
range_mean_reversion,unguarded,2023-06-13T11:00:00+00:00,2023-06-13T12:00:00+00:00,short,london,1965.8,1953.8,1975.8,2023-06-13T13:30:00+00:00,1953.8,take_profit,11.65,,2023
range_mean_reversion,unguarded,2023-06-13T15:00:00+00:00,2023-06-13T16:00:00+00:00,long,london_ny_overlap,1952.49,1964.49,1942.49,2023-06-13T16:40:00+00:00,1942.49,stop_loss,-10.35,,2023
range_mean_reversion,unguarded,2023-06-13T16:00:00+00:00,2023-06-13T17:00:00+00:00,long,new_york,1943.06,1955.06,1933.06,2023-06-14T04:59:00+00:00,1949.16,time_exit,5.75,,2023
range_mean_reversion,unguarded,2023-06-15T23:00:00+00:00,2023-06-16T00:00:00+00:00,short,asia,1958.44,1946.44,1968.44,2023-06-16T11:59:00+00:00,1964.81,time_exit,-6.72,,2023
range_mean_reversion,unguarded,2023-06-19T12:00:00+00:00,2023-06-19T13:00:00+00:00,long,london_ny_overlap,1948.43,1960.43,1938.43,2023-06-20T00:59:00+00:00,1952.34,time_exit,3.56,,2023
range_mean_reversion,unguarded,2023-06-27T15:00:00+00:00,2023-06-27T16:00:00+00:00,long,london_ny_overlap,1917.12,1929.12,1907.12,2023-06-28T03:59:00+00:00,1915.03,time_exit,-2.44,,2023
range_mean_reversion,unguarded,2023-06-30T09:00:00+00:00,2023-06-30T10:00:00+00:00,long,london,1901.85,1913.85,1891.85,2023-06-30T14:20:00+00:00,1913.85,take_profit,11.65,,2023
range_mean_reversion,unguarded,2023-06-30T15:00:00+00:00,2023-06-30T16:00:00+00:00,short,london_ny_overlap,1915.4,1903.4,1925.4,2023-06-30T20:58:00+00:00,1920.02,time_exit,-4.97,,2023
range_mean_reversion,unguarded,2023-07-05T19:00:00+00:00,2023-07-05T20:00:00+00:00,long,new_york,1915.92,1927.92,1905.92,2023-07-06T07:59:00+00:00,1920.37,time_exit,4.1,,2023
range_mean_reversion,unguarded,2023-07-07T15:00:00+00:00,2023-07-07T16:00:00+00:00,short,london_ny_overlap,1933.68,1921.68,1943.68,2023-07-07T20:58:00+00:00,1925.13,time_exit,8.2,,2023
range_mean_reversion,unguarded,2023-07-16T23:00:00+00:00,2023-07-17T00:00:00+00:00,long,asia,1953.03,1965.03,1943.03,2023-07-17T11:59:00+00:00,1957.22,time_exit,3.84,,2023
range_mean_reversion,unguarded,2023-07-18T04:00:00+00:00,2023-07-18T05:00:00+00:00,short,asia,1959.73,1947.73,1969.73,2023-07-18T12:16:00+00:00,1969.73,stop_loss,-10.35,,2023
range_mean_reversion,unguarded,2023-07-20T15:00:00+00:00,2023-07-20T16:00:00+00:00,long,london_ny_overlap,1970.46,1982.46,1960.46,2023-07-21T03:59:00+00:00,1970.83,time_exit,0.02,,2023
range_mean_reversion,unguarded,2023-07-27T16:00:00+00:00,2023-07-27T17:00:00+00:00,long,new_york,1946.89,1958.89,1936.89,2023-07-28T04:59:00+00:00,1954.15,time_exit,6.91,,2023
range_mean_reversion,unguarded,2023-08-01T14:00:00+00:00,2023-08-01T15:00:00+00:00,long,london_ny_overlap,1948.79,1960.79,1938.79,2023-08-02T02:59:00+00:00,1947.57,time_exit,-1.57,,2023
range_mean_reversion,unguarded,2023-08-04T14:00:00+00:00,2023-08-04T15:00:00+00:00,short,london_ny_overlap,1943.17,1931.17,1953.17,2023-08-04T20:58:00+00:00,1940.95,time_exit,1.87,,2023
range_mean_reversion,unguarded,2023-08-14T01:00:00+00:00,2023-08-14T02:00:00+00:00,long,asia,1910.82,1922.82,1900.82,2023-08-14T13:59:00+00:00,1910.18,time_exit,-0.99,,2023
range_mean_reversion,unguarded,2023-08-21T02:00:00+00:00,2023-08-21T03:00:00+00:00,long,asia,1885.25,1897.25,1875.25,2023-08-21T13:43:00+00:00,1897.25,take_profit,11.65,,2023
range_mean_reversion,unguarded,2023-08-21T13:00:00+00:00,2023-08-21T14:00:00+00:00,short,london_ny_overlap,1897.14,1885.14,1907.14,2023-08-21T15:36:00+00:00,1885.14,take_profit,11.65,,2023
range_mean_reversion,unguarded,2023-08-25T15:00:00+00:00,2023-08-25T16:00:00+00:00,long,london_ny_overlap,1904.46,1916.46,1894.46,2023-08-25T20:58:00+00:00,1913.77,time_exit,8.96,,2023
range_mean_reversion,unguarded,2023-08-28T14:00:00+00:00,2023-08-28T15:00:00+00:00,short,london_ny_overlap,1918.04,1906.04,1928.04,2023-08-29T02:59:00+00:00,1921.85,time_exit,-4.16,,2023
range_mean_reversion,unguarded,2023-09-04T14:00:00+00:00,2023-09-04T15:00:00+00:00,long,london_ny_overlap,1938.1,1950.1,1928.1,2023-09-05T02:59:00+00:00,1935.68,time_exit,-2.77,,2023
range_mean_reversion,unguarded,2023-09-05T02:00:00+00:00,2023-09-05T03:00:00+00:00,long,asia,1935.69,1947.69,1925.69,2023-09-05T14:59:00+00:00,1927.65,time_exit,-8.39,,2023
range_mean_reversion,unguarded,2023-09-08T02:00:00+00:00,2023-09-08T03:00:00+00:00,short,asia,1925.75,1913.75,1935.75,2023-09-08T14:59:00+00:00,1928.59,time_exit,-3.19,,2023
range_mean_reversion,unguarded,2023-09-11T06:00:00+00:00,2023-09-11T07:00:00+00:00,short,london,1927.53,1915.53,1937.53,2023-09-11T18:59:00+00:00,1922.58,time_exit,4.6,,2023
range_mean_reversion,unguarded,2023-09-12T06:00:00+00:00,2023-09-12T07:00:00+00:00,long,london,1920.1,1932.1,1910.1,2023-09-12T13:20:00+00:00,1910.1,stop_loss,-10.35,,2023
range_mean_reversion,unguarded,2023-09-15T02:00:00+00:00,2023-09-15T03:00:00+00:00,short,asia,1915.21,1903.21,1925.21,2023-09-15T14:25:00+00:00,1925.21,stop_loss,-10.35,,2023
range_mean_reversion,unguarded,2023-09-20T09:00:00+00:00,2023-09-20T10:00:00+00:00,long,london,1929.03,1941.03,1919.03,2023-09-20T14:45:00+00:00,1941.03,take_profit,11.65,,2023
range_mean_reversion,unguarded,2023-09-20T14:00:00+00:00,2023-09-20T15:00:00+00:00,short,london_ny_overlap,1940.54,1928.54,1950.54,2023-09-21T01:24:00+00:00,1928.54,take_profit,11.65,,2023
range_mean_reversion,unguarded,2023-09-21T01:00:00+00:00,2023-09-21T02:00:00+00:00,long,asia,1924.83,1936.83,1914.83,2023-09-21T13:44:00+00:00,1914.83,stop_loss,-10.35,,2023
range_mean_reversion,unguarded,2023-09-25T15:00:00+00:00,2023-09-25T16:00:00+00:00,long,london_ny_overlap,1916.78,1928.78,1906.78,2023-09-26T03:59:00+00:00,1913.47,time_exit,-3.66,,2023
range_mean_reversion,unguarded,2023-10-05T13:00:00+00:00,2023-10-05T14:00:00+00:00,long,london_ny_overlap,1815.51,1827.51,1805.51,2023-10-06T01:59:00+00:00,1820.47,time_exit,4.61,,2023
range_mean_reversion,unguarded,2023-10-06T13:00:00+00:00,2023-10-06T14:00:00+00:00,long,london_ny_overlap,1814.9,1826.9,1804.9,2023-10-06T15:22:00+00:00,1826.9,take_profit,11.65,,2023
range_mean_reversion,unguarded,2023-10-06T16:00:00+00:00,2023-10-06T17:00:00+00:00,short,new_york,1832.41,1820.41,1842.41,2023-10-06T20:58:00+00:00,1829.31,time_exit,2.75,,2023
range_mean_reversion,unguarded,2023-10-08T23:00:00+00:00,2023-10-09T00:00:00+00:00,short,asia,1849.5,1837.5,1859.5,2023-10-09T11:59:00+00:00,1849.94,time_exit,-0.79,,2023
range_mean_reversion,unguarded,2023-10-13T06:00:00+00:00,2023-10-13T07:00:00+00:00,short,london,1876.77,1864.77,1886.77,2023-10-13T10:32:00+00:00,1886.77,stop_loss,-10.35,,2023
range_mean_reversion,unguarded,2023-10-13T10:00:00+00:00,2023-10-13T11:00:00+00:00,short,london,1887.42,1875.42,1897.42,2023-10-13T12:54:00+00:00,1897.42,stop_loss,-10.35,,2023
range_mean_reversion,unguarded,2023-10-13T12:00:00+00:00,2023-10-13T13:00:00+00:00,short,london_ny_overlap,1896.31,1884.31,1906.31,2023-10-13T13:27:00+00:00,1906.31,stop_loss,-10.35,,2023
range_mean_reversion,unguarded,2023-10-13T13:00:00+00:00,2023-10-13T14:00:00+00:00,short,london_ny_overlap,1913.21,1901.21,1923.21,2023-10-13T17:00:00+00:00,1923.21,stop_loss,-10.35,,2023
range_mean_reversion,unguarded,2023-10-17T14:00:00+00:00,2023-10-17T15:00:00+00:00,short,london_ny_overlap,1927.73,1915.73,1937.73,2023-10-18T02:31:00+00:00,1937.73,stop_loss,-10.35,,2023
range_mean_reversion,unguarded,2023-10-25T14:00:00+00:00,2023-10-25T15:00:00+00:00,short,london_ny_overlap,1985.11,1973.11,1995.11,2023-10-25T16:03:00+00:00,1973.11,take_profit,11.65,,2023
range_mean_reversion,unguarded,2023-10-27T18:00:00+00:00,2023-10-27T19:00:00+00:00,short,new_york,1996.74,1984.74,2006.74,2023-10-27T19:15:00+00:00,2006.74,stop_loss,-10.35,,2023
range_mean_reversion,unguarded,2023-10-27T19:00:00+00:00,2023-10-27T20:00:00+00:00,short,new_york,2005.32,1993.32,2015.32,2023-10-27T21:54:00+00:00,2005.67,time_exit,-0.7,,2023
range_mean_reversion,unguarded,2023-10-31T10:00:00+00:00,2023-10-31T11:00:00+00:00,short,london,2000.0,1988.0,2010.0,2023-10-31T16:10:00+00:00,1988.0,take_profit,11.65,,2023
range_mean_reversion,unguarded,2023-10-31T17:00:00+00:00,2023-10-31T18:00:00+00:00,long,new_york,1984.13,1996.13,1974.13,2023-11-01T05:59:00+00:00,1979.02,time_exit,-5.46,,2023
range_mean_reversion,unguarded,2023-11-02T12:00:00+00:00,2023-11-02T13:00:00+00:00,short,london_ny_overlap,1990.29,1978.29,2000.29,2023-11-03T00:59:00+00:00,1985.49,time_exit,4.45,,2023
range_mean_reversion,unguarded,2023-11-06T15:00:00+00:00,2023-11-06T16:00:00+00:00,long,london_ny_overlap,1981.17,1993.17,1971.17,2023-11-07T03:59:00+00:00,1972.54,time_exit,-8.98,,2023
range_mean_reversion,unguarded,2023-11-10T14:00:00+00:00,2023-11-10T15:00:00+00:00,long,london_ny_overlap,1941.1,1953.1,1931.1,2023-11-10T21:54:00+00:00,1937.78,time_exit,-3.67,,2023
range_mean_reversion,unguarded,2023-11-16T09:00:00+00:00,2023-11-16T10:00:00+00:00,short,london,1966.23,1954.23,1976.23,2023-11-16T14:42:00+00:00,1976.23,stop_loss,-10.35,,2023
range_mean_reversion,unguarded,2023-11-16T14:00:00+00:00,2023-11-16T15:00:00+00:00,short,london_ny_overlap,1979.7,1967.7,1989.7,2023-11-17T02:59:00+00:00,1985.28,time_exit,-5.93,,2023
range_mean_reversion,unguarded,2023-11-20T11:00:00+00:00,2023-11-20T12:00:00+00:00,long,london,1973.34,1985.34,1963.34,2023-11-20T23:59:00+00:00,1981.13,time_exit,7.44,,2023
range_mean_reversion,unguarded,2023-11-21T06:00:00+00:00,2023-11-21T07:00:00+00:00,short,london,1990.71,1978.71,2000.71,2023-11-21T14:26:00+00:00,2000.71,stop_loss,-10.35,,2023
range_mean_reversion,unguarded,2023-11-24T13:00:00+00:00,2023-11-24T14:00:00+00:00,short,london_ny_overlap,1999.69,1987.69,2009.69,2023-11-24T21:00:00+00:00,2002.25,time_exit,-2.91,,2023
range_mean_reversion,unguarded,2023-12-01T15:00:00+00:00,2023-12-01T16:00:00+00:00,short,london_ny_overlap,2049.37,2037.37,2059.37,2023-12-01T16:47:00+00:00,2059.37,stop_loss,-10.35,,2023
range_mean_reversion,unguarded,2023-12-01T16:00:00+00:00,2023-12-01T17:00:00+00:00,short,new_york,2058.76,2046.76,2068.76,2023-12-01T18:15:00+00:00,2068.76,stop_loss,-10.35,,2023
range_mean_reversion,unguarded,2023-12-01T18:00:00+00:00,2023-12-01T19:00:00+00:00,short,new_york,2071.85,2059.85,2081.85,2023-12-01T21:54:00+00:00,2071.42,time_exit,0.08,,2023
range_mean_reversion,unguarded,2023-12-04T21:00:00+00:00,2023-12-04T22:00:00+00:00,long,other,2029.32,2041.32,2019.32,2023-12-05T09:59:00+00:00,2029.03,time_exit,-0.64,,2023
range_mean_reversion,unguarded,2023-12-08T13:00:00+00:00,2023-12-08T14:00:00+00:00,long,london_ny_overlap,2018.74,2030.74,2008.74,2023-12-08T14:18:00+00:00,2008.74,stop_loss,-10.35,,2023
range_mean_reversion,unguarded,2023-12-08T14:00:00+00:00,2023-12-08T15:00:00+00:00,long,london_ny_overlap,2008.75,2020.75,1998.75,2023-12-08T17:04:00+00:00,1998.75,stop_loss,-10.35,,2023
range_mean_reversion,unguarded,2023-12-13T19:00:00+00:00,2023-12-13T20:00:00+00:00,short,new_york,2013.6,2001.6,2023.6,2023-12-13T20:59:00+00:00,2023.6,stop_loss,-10.35,,2023
range_mean_reversion,unguarded,2023-12-13T20:00:00+00:00,2023-12-13T21:00:00+00:00,short,new_york,2022.35,2010.35,2032.35,2023-12-13T23:58:00+00:00,2032.35,stop_loss,-10.35,,2023
range_mean_reversion,unguarded,2023-12-15T20:00:00+00:00,2023-12-15T21:00:00+00:00,long,new_york,2018.12,2030.12,2008.12,2023-12-15T21:54:00+00:00,2018.45,time_exit,-0.02,,2023
range_mean_reversion,unguarded,2023-12-17T23:00:00+00:00,2023-12-18T00:00:00+00:00,long,asia,2017.44,2029.44,2007.44,2023-12-18T11:59:00+00:00,2022.02,time_exit,4.23,,2023
range_mean_reversion,unguarded,2023-12-19T14:00:00+00:00,2023-12-19T15:00:00+00:00,short,london_ny_overlap,2041.41,2029.41,2051.41,2023-12-20T02:59:00+00:00,2039.99,time_exit,1.07,,2023
range_mean_reversion,unguarded,2023-12-21T13:00:00+00:00,2023-12-21T14:00:00+00:00,short,london_ny_overlap,2041.33,2029.33,2051.33,2023-12-21T23:42:00+00:00,2051.33,stop_loss,-10.35,,2023
range_mean_reversion,unguarded,2023-12-21T23:00:00+00:00,2023-12-22T00:00:00+00:00,short,asia,2052.79,2040.79,2062.79,2023-12-22T11:39:00+00:00,2062.79,stop_loss,-10.35,,2023
range_mean_reversion,unguarded,2023-12-29T00:00:00+00:00,2023-12-29T01:00:00+00:00,long,asia,2066.91,2078.91,2056.91,2023-12-29T12:59:00+00:00,2065.29,time_exit,-1.97,,2023
range_mean_reversion,unguarded,2024-01-02T15:00:00+00:00,2024-01-02T16:00:00+00:00,long,london_ny_overlap,2059.36,2071.36,2049.36,2024-01-03T03:59:00+00:00,2065.09,time_exit,5.38,,2024
range_mean_reversion,unguarded,2024-01-05T09:00:00+00:00,2024-01-05T10:00:00+00:00,long,london,2038.87,2050.87,2028.87,2024-01-05T13:30:00+00:00,2028.87,stop_loss,-10.35,,2024
range_mean_reversion,unguarded,2024-01-05T15:00:00+00:00,2024-01-05T16:00:00+00:00,short,london_ny_overlap,2054.77,2042.77,2064.77,2024-01-05T17:09:00+00:00,2042.77,take_profit,11.65,,2024
range_mean_reversion,unguarded,2024-01-08T05:00:00+00:00,2024-01-08T06:00:00+00:00,long,asia,2030.67,2042.67,2020.67,2024-01-08T11:18:00+00:00,2020.67,stop_loss,-10.35,,2024
range_mean_reversion,unguarded,2024-01-10T05:00:00+00:00,2024-01-10T06:00:00+00:00,long,asia,2026.62,2038.62,2016.62,2024-01-10T10:04:00+00:00,2038.62,take_profit,11.65,,2024
range_mean_reversion,unguarded,2024-01-10T17:00:00+00:00,2024-01-10T18:00:00+00:00,long,new_york,2024.02,2036.02,2014.02,2024-01-11T05:59:00+00:00,2032.94,time_exit,8.57,,2024
range_mean_reversion,unguarded,2024-01-11T16:00:00+00:00,2024-01-11T17:00:00+00:00,long,new_york,2016.45,2028.45,2006.45,2024-01-11T20:52:00+00:00,2028.45,take_profit,11.65,,2024
range_mean_reversion,unguarded,2024-01-12T07:00:00+00:00,2024-01-12T08:00:00+00:00,short,london,2037.52,2025.52,2047.52,2024-01-12T12:03:00+00:00,2047.52,stop_loss,-10.35,,2024
range_mean_reversion,unguarded,2024-01-12T12:00:00+00:00,2024-01-12T13:00:00+00:00,short,london_ny_overlap,2047.77,2035.77,2057.77,2024-01-12T14:02:00+00:00,2057.77,stop_loss,-10.35,,2024
range_mean_reversion,unguarded,2024-01-16T10:00:00+00:00,2024-01-16T11:00:00+00:00,long,london,2040.81,2052.81,2030.81,2024-01-16T17:06:00+00:00,2030.81,stop_loss,-10.35,,2024
range_mean_reversion,unguarded,2024-01-19T00:00:00+00:00,2024-01-19T01:00:00+00:00,short,asia,2023.13,2011.13,2033.13,2024-01-19T12:04:00+00:00,2033.13,stop_loss,-10.35,,2024
range_mean_reversion,unguarded,2024-01-23T07:00:00+00:00,2024-01-23T08:00:00+00:00,short,london,2031.67,2019.67,2041.67,2024-01-23T19:59:00+00:00,2029.89,time_exit,1.43,,2024
range_mean_reversion,unguarded,2024-01-24T08:00:00+00:00,2024-01-24T09:00:00+00:00,short,london,2030.88,2018.88,2040.88,2024-01-24T15:34:00+00:00,2018.88,take_profit,11.65,,2024
range_mean_reversion,unguarded,2024-01-24T15:00:00+00:00,2024-01-24T16:00:00+00:00,long,london_ny_overlap,2015.18,2027.18,2005.18,2024-01-25T03:59:00+00:00,2015.53,time_exit,-0.0,,2024
range_mean_reversion,unguarded,2024-01-29T04:00:00+00:00,2024-01-29T05:00:00+00:00,short,asia,2026.14,2014.14,2036.14,2024-01-29T13:47:00+00:00,2036.14,stop_loss,-10.35,,2024
range_mean_reversion,unguarded,2024-02-01T15:00:00+00:00,2024-02-01T16:00:00+00:00,short,london_ny_overlap,2051.92,2039.92,2061.92,2024-02-01T16:43:00+00:00,2061.92,stop_loss,-10.35,,2024
range_mean_reversion,unguarded,2024-02-01T16:00:00+00:00,2024-02-01T17:00:00+00:00,short,new_york,2059.47,2047.47,2069.47,2024-02-02T04:59:00+00:00,2055.06,time_exit,4.06,,2024
range_mean_reversion,unguarded,2024-02-02T18:00:00+00:00,2024-02-02T19:00:00+00:00,long,new_york,2037.19,2049.19,2027.19,2024-02-02T21:54:00+00:00,2039.46,time_exit,1.92,,2024
range_mean_reversion,unguarded,2024-02-05T00:00:00+00:00,2024-02-05T01:00:00+00:00,long,asia,2035.43,2047.43,2025.43,2024-02-05T08:01:00+00:00,2025.43,stop_loss,-10.35,,2024
range_mean_reversion,unguarded,2024-02-06T16:00:00+00:00,2024-02-06T17:00:00+00:00,short,new_york,2036.59,2024.59,2046.59,2024-02-07T04:59:00+00:00,2035.19,time_exit,1.05,,2024
range_mean_reversion,unguarded,2024-02-08T11:00:00+00:00,2024-02-08T12:00:00+00:00,long,london,2029.01,2041.01,2019.01,2024-02-08T23:59:00+00:00,2034.22,time_exit,4.86,,2024
