family,design,guard_variant,direction,session,entry_utc,entry_price,realized_exit_reason,realized_net_x1,horizon_hours,mfe_usd,mae_usd,close_move_usd,hit_plus_10,hit_plus_15,hit_plus_24,hit_minus_10,hit_minus_15,hit_minus_20,first_hit_15_15,first_hit_24_15,bars_checked
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,new_york,2026-03-24T17:00:00+00:00,4421.15,stop_loss,-15.35,6,63.63,-48.68,63.24,True,True,True,True,True,True,sl_first,sl_first,298
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,new_york,2026-03-24T17:00:00+00:00,4421.15,stop_loss,-15.35,12,180.98,-48.68,151.33,True,True,True,True,True,True,sl_first,sl_first,658
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,new_york,2026-03-24T21:00:00+00:00,4476.46,stop_loss,-15.35,3,74.69,-20.71,70.15,True,True,True,True,True,True,sl_first,sl_first,119
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,new_york,2026-03-24T21:00:00+00:00,4476.46,stop_loss,-15.35,6,125.67,-20.71,107.16,True,True,True,True,True,True,sl_first,sl_first,299
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,new_york,2026-03-24T21:00:00+00:00,4476.46,stop_loss,-15.35,12,125.67,-20.71,79.58,True,True,True,True,True,True,sl_first,sl_first,659
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,other,2026-03-24T23:00:00+00:00,4484.35,take_profit,23.65,3,116.54,-11.99,110.43,True,True,True,True,False,False,tp_first,tp_first,180
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,other,2026-03-24T23:00:00+00:00,4484.35,take_profit,23.65,6,117.78,-11.99,88.13,True,True,True,True,False,False,tp_first,tp_first,360
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,other,2026-03-24T23:00:00+00:00,4484.35,take_profit,23.65,12,117.78,-11.99,74.21,True,True,True,True,False,False,tp_first,tp_first,720
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,asia,2026-03-25T00:00:00+00:00,4546.66,take_profit,23.65,3,55.47,-9.28,36.96,True,True,True,False,False,False,tp_first,tp_first,180
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,asia,2026-03-25T00:00:00+00:00,4546.66,take_profit,23.65,6,55.47,-9.28,8.96,True,True,True,False,False,False,tp_first,tp_first,360
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,asia,2026-03-25T00:00:00+00:00,4546.66,take_profit,23.65,12,55.47,-18.94,32.15,True,True,True,True,True,False,tp_first,tp_first,720
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,asia,2026-03-25T01:00:00+00:00,4563.22,take_profit,23.65,3,38.91,-10.65,6.71,True,True,True,True,False,False,tp_first,tp_first,180
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,asia,2026-03-25T01:00:00+00:00,4563.22,take_profit,23.65,6,38.91,-30.31,-17.97,True,True,True,True,True,True,tp_first,tp_first,360
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,asia,2026-03-25T01:00:00+00:00,4563.22,take_profit,23.65,12,38.91,-41.09,-19.55,True,True,True,True,True,True,tp_first,tp_first,720
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,asia,2026-03-25T02:00:00+00:00,4594.9,stop_loss,-15.35,3,7.23,-29.32,-22.42,False,False,False,True,True,True,sl_first,sl_first,180
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,asia,2026-03-25T02:00:00+00:00,4594.9,stop_loss,-15.35,6,7.23,-61.99,-55.69,False,False,False,True,True,True,sl_first,sl_first,360
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,asia,2026-03-25T02:00:00+00:00,4594.9,stop_loss,-15.35,12,7.23,-72.77,-50.32,False,False,False,True,True,True,sl_first,sl_first,720
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,asia,2026-03-25T03:00:00+00:00,4583.61,stop_loss,-15.35,3,2.56,-34.39,-27.99,False,False,False,True,True,True,sl_first,sl_first,180
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,asia,2026-03-25T03:00:00+00:00,4583.61,stop_loss,-15.35,6,2.56,-50.7,-27.57,False,False,False,True,True,True,sl_first,sl_first,360
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,asia,2026-03-25T03:00:00+00:00,4583.61,stop_loss,-15.35,12,2.56,-61.48,-16.7,False,False,False,True,True,True,sl_first,sl_first,720
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,asia,2026-03-25T04:00:00+00:00,4569.85,stop_loss,-15.35,3,4.66,-36.94,-24.6,False,False,False,True,True,True,sl_first,sl_first,180
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,asia,2026-03-25T04:00:00+00:00,4569.85,stop_loss,-15.35,6,4.66,-42.13,-18.33,False,False,False,True,True,True,sl_first,sl_first,360
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,asia,2026-03-25T04:00:00+00:00,4569.85,stop_loss,-15.35,12,15.5,-47.72,-10.92,True,True,False,True,True,True,sl_first,sl_first,720
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,asia,2026-03-25T06:00:00+00:00,4555.69,stop_loss,-15.35,3,11.69,-22.78,0.35,True,False,False,True,True,True,sl_first,sl_first,180
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,asia,2026-03-25T06:00:00+00:00,4555.69,stop_loss,-15.35,6,29.66,-27.97,23.12,True,True,True,True,True,True,sl_first,sl_first,360
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,asia,2026-03-25T06:00:00+00:00,4555.69,stop_loss,-15.35,12,29.66,-33.56,-5.14,True,True,True,True,True,True,sl_first,sl_first,720
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,london,2026-03-25T12:00:00+00:00,4578.75,stop_loss,-15.35,3,4.77,-56.62,-11.84,False,False,False,True,True,True,sl_first,sl_first,180
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,london,2026-03-25T12:00:00+00:00,4578.75,stop_loss,-15.35,6,4.77,-56.62,-28.2,False,False,False,True,True,True,sl_first,sl_first,360
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,london,2026-03-25T12:00:00+00:00,4578.75,stop_loss,-15.35,12,4.77,-91.9,-80.62,False,False,False,True,True,True,sl_first,sl_first,658
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,london_ny_overlap,2026-03-25T15:00:00+00:00,4566.89,stop_loss,-15.35,3,1.63,-41.67,-16.34,False,False,False,True,True,True,sl_first,sl_first,180
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,london_ny_overlap,2026-03-25T15:00:00+00:00,4566.89,stop_loss,-15.35,6,1.79,-80.04,-60.59,False,False,False,True,True,True,sl_first,sl_first,359
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,london_ny_overlap,2026-03-25T15:00:00+00:00,4566.89,stop_loss,-15.35,12,1.79,-80.04,-58.14,False,False,False,True,True,True,sl_first,sl_first,658
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,london_ny_overlap,2026-03-26T15:00:00+00:00,4465.15,stop_loss,-15.35,3,3.51,-97.75,-83.74,False,False,False,True,True,True,sl_first,sl_first,180
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,london_ny_overlap,2026-03-26T15:00:00+00:00,4465.15,stop_loss,-15.35,6,3.51,-114.04,-86.94,False,False,False,True,True,True,sl_first,sl_first,359
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,london_ny_overlap,2026-03-26T15:00:00+00:00,4465.15,stop_loss,-15.35,12,3.51,-114.04,-33.28,False,False,False,True,True,True,sl_first,sl_first,658
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,asia,2026-03-27T02:00:00+00:00,4417.38,take_profit,23.65,3,31.86,-0.56,28.54,True,True,True,False,False,False,tp_first,tp_first,180
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,asia,2026-03-27T02:00:00+00:00,4417.38,take_profit,23.65,6,57.56,-0.56,30.16,True,True,True,False,False,False,tp_first,tp_first,360
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,asia,2026-03-27T02:00:00+00:00,4417.38,take_profit,23.65,12,57.56,-13.23,14.9,True,True,True,True,False,False,tp_first,tp_first,720
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,asia,2026-03-27T04:00:00+00:00,4437.49,take_profit,23.65,3,37.45,-6.15,21.8,True,True,True,False,False,False,tp_first,tp_first,180
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,asia,2026-03-27T04:00:00+00:00,4437.49,take_profit,23.65,6,37.45,-16.85,-8.73,True,True,True,True,True,False,tp_first,tp_first,360
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,asia,2026-03-27T04:00:00+00:00,4437.49,take_profit,23.65,12,117.49,-33.34,86.28,True,True,True,True,True,True,tp_first,tp_first,720
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,asia,2026-03-27T06:00:00+00:00,4453.99,stop_loss,-15.35,3,18.64,-30.46,-30.0,True,True,False,True,True,True,tp_first,sl_first,180
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,asia,2026-03-27T06:00:00+00:00,4453.99,stop_loss,-15.35,6,18.64,-49.84,-34.09,True,True,False,True,True,True,tp_first,sl_first,360
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,asia,2026-03-27T06:00:00+00:00,4453.99,stop_loss,-15.35,12,100.99,-49.84,32.66,True,True,True,True,True,True,tp_first,sl_first,720
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,london_ny_overlap,2026-03-27T15:00:00+00:00,4509.6,take_profit,23.65,3,45.38,-23.26,-22.95,True,True,True,True,True,True,tp_first,tp_first,180
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,london_ny_overlap,2026-03-27T15:00:00+00:00,4509.6,take_profit,23.65,6,45.38,-23.26,-14.43,True,True,True,True,True,True,tp_first,tp_first,355
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,london_ny_overlap,2026-03-27T15:00:00+00:00,4509.6,take_profit,23.65,12,45.38,-23.26,-14.43,True,True,True,True,True,True,tp_first,tp_first,355
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,london_ny_overlap,2026-03-27T16:00:00+00:00,4524.28,stop_loss,-15.35,3,9.17,-37.94,-7.67,False,False,False,True,True,True,sl_first,sl_first,180
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,london_ny_overlap,2026-03-27T16:00:00+00:00,4524.28,stop_loss,-15.35,6,9.17,-37.94,-29.11,False,False,False,True,True,True,sl_first,sl_first,295
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,london_ny_overlap,2026-03-27T16:00:00+00:00,4524.28,stop_loss,-15.35,12,9.17,-37.94,-29.11,False,False,False,True,True,True,sl_first,sl_first,295
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,new_york,2026-03-27T17:00:00+00:00,4515.98,stop_loss,-15.35,3,12.46,-29.64,-1.63,True,False,False,True,True,True,sl_first,sl_first,180
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,new_york,2026-03-27T17:00:00+00:00,4515.98,stop_loss,-15.35,6,12.46,-29.64,-20.81,True,False,False,True,True,True,sl_first,sl_first,235
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,new_york,2026-03-27T17:00:00+00:00,4515.98,stop_loss,-15.35,12,12.46,-29.64,-20.81,True,False,False,True,True,True,sl_first,sl_first,235
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,new_york,2026-03-27T18:00:00+00:00,4486.47,take_profit,23.65,3,41.97,0.0,8.7,True,True,True,False,False,False,tp_first,tp_first,175
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,new_york,2026-03-27T18:00:00+00:00,4486.47,take_profit,23.65,6,41.97,0.0,8.7,True,True,True,False,False,False,tp_first,tp_first,175
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,new_york,2026-03-27T18:00:00+00:00,4486.47,take_profit,23.65,12,41.97,0.0,8.7,True,True,True,False,False,False,tp_first,tp_first,175
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,new_york,2026-03-27T19:00:00+00:00,4516.48,stop_loss,-15.35,3,9.5,-25.03,-21.31,False,False,False,True,True,True,sl_first,sl_first,115
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,new_york,2026-03-27T19:00:00+00:00,4516.48,stop_loss,-15.35,6,9.5,-25.03,-21.31,False,False,False,True,True,True,sl_first,sl_first,115
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,new_york,2026-03-27T19:00:00+00:00,4516.48,stop_loss,-15.35,12,9.5,-25.03,-21.31,False,False,False,True,True,True,sl_first,sl_first,115
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,new_york,2026-03-27T20:00:00+00:00,4514.74,stop_loss,-15.35,3,5.18,-23.29,-19.57,False,False,False,True,True,True,sl_first,sl_first,55
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,new_york,2026-03-27T20:00:00+00:00,4514.74,stop_loss,-15.35,6,5.18,-23.29,-19.57,False,False,False,True,True,True,sl_first,sl_first,55
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,new_york,2026-03-27T20:00:00+00:00,4514.74,stop_loss,-15.35,12,5.18,-23.29,-19.57,False,False,False,True,True,True,sl_first,sl_first,55
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,asia,2026-03-30T05:00:00+00:00,4496.0,take_profit,23.65,3,54.32,-9.7,36.33,True,True,True,False,False,False,tp_first,tp_first,180
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,asia,2026-03-30T05:00:00+00:00,4496.0,take_profit,23.65,6,54.32,-9.7,36.18,True,True,True,False,False,False,tp_first,tp_first,360
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,asia,2026-03-30T05:00:00+00:00,4496.0,take_profit,23.65,12,84.41,-9.7,52.06,True,True,True,False,False,False,tp_first,tp_first,720
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,london,2026-03-30T07:00:00+00:00,4522.17,take_profit,23.65,3,28.15,-6.5,15.79,True,True,True,False,False,False,tp_first,tp_first,180
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,london,2026-03-30T07:00:00+00:00,4522.17,take_profit,23.65,6,58.24,-6.5,37.23,True,True,True,False,False,False,tp_first,tp_first,360
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,london,2026-03-30T07:00:00+00:00,4522.17,take_profit,23.65,12,58.24,-10.96,-7.32,True,True,True,True,False,False,tp_first,tp_first,720
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,london,2026-03-30T08:00:00+00:00,4531.6,stop_loss,-15.35,3,8.91,-15.93,0.58,False,False,False,True,True,False,sl_first,sl_first,180
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,london,2026-03-30T08:00:00+00:00,4531.6,stop_loss,-15.35,6,48.81,-15.93,37.56,True,True,True,True,True,False,sl_first,sl_first,360
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,london,2026-03-30T08:00:00+00:00,4531.6,stop_loss,-15.35,12,48.81,-33.35,-32.73,True,True,True,True,True,True,sl_first,sl_first,720
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,london,2026-03-30T09:00:00+00:00,4527.24,take_profit,23.65,3,13.27,-3.65,5.22,True,False,False,False,False,False,none,none,180
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,london,2026-03-30T09:00:00+00:00,4527.24,take_profit,23.65,6,53.17,-10.27,-4.4,True,True,True,True,False,False,tp_first,tp_first,360
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,london,2026-03-30T09:00:00+00:00,4527.24,take_profit,23.65,12,53.17,-34.31,-13.76,True,True,True,True,True,True,tp_first,tp_first,720
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,london_ny_overlap,2026-03-30T13:00:00+00:00,4559.32,stop_loss,-15.35,3,19.18,-47.01,-20.89,True,True,False,True,True,True,tp_first,sl_first,180
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,london_ny_overlap,2026-03-30T13:00:00+00:00,4559.32,stop_loss,-15.35,6,19.18,-48.11,-44.47,True,True,False,True,True,True,tp_first,sl_first,360
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,london_ny_overlap,2026-03-30T13:00:00+00:00,4559.32,stop_loss,-15.35,12,19.18,-66.66,-45.7,True,True,False,True,True,True,tp_first,sl_first,658
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,asia,2026-03-31T02:00:00+00:00,4547.58,stop_loss,-15.35,3,71.63,-15.4,9.49,True,True,True,True,True,False,sl_first,sl_first,180
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,asia,2026-03-31T02:00:00+00:00,4547.58,stop_loss,-15.35,6,71.63,-15.4,9.46,True,True,True,True,True,False,sl_first,sl_first,360
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,asia,2026-03-31T02:00:00+00:00,4547.58,stop_loss,-15.35,12,71.63,-17.98,27.09,True,True,True,True,True,False,sl_first,sl_first,720
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,asia,2026-03-31T03:00:00+00:00,4605.15,stop_loss,-15.35,3,2.11,-54.87,-40.59,False,False,False,True,True,True,sl_first,sl_first,180
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,asia,2026-03-31T03:00:00+00:00,4605.15,stop_loss,-15.35,6,2.11,-61.64,-40.9,False,False,False,True,True,True,sl_first,sl_first,360
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,asia,2026-03-31T03:00:00+00:00,4605.15,stop_loss,-15.35,12,4.35,-75.55,2.47,False,False,False,True,True,True,sl_first,sl_first,720
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,asia,2026-03-31T04:00:00+00:00,4567.85,stop_loss,-15.35,3,13.51,-20.09,0.9,True,False,False,True,True,True,sl_first,sl_first,180
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,asia,2026-03-31T04:00:00+00:00,4567.85,stop_loss,-15.35,6,13.51,-24.34,0.58,True,False,False,True,True,True,sl_first,sl_first,360
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,asia,2026-03-31T04:00:00+00:00,4567.85,stop_loss,-15.35,12,62.11,-38.25,31.21,True,True,True,True,True,True,sl_first,sl_first,720
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,asia,2026-03-31T05:00:00+00:00,4557.07,take_profit,23.65,3,24.29,-9.31,-0.03,True,True,True,False,False,False,tp_first,tp_first,180
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,asia,2026-03-31T05:00:00+00:00,4557.07,take_profit,23.65,6,24.29,-13.56,-1.53,True,True,True,True,False,False,tp_first,tp_first,360
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,asia,2026-03-31T05:00:00+00:00,4557.07,take_profit,23.65,12,72.89,-27.47,52.18,True,True,True,True,True,True,tp_first,tp_first,720
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,london,2026-03-31T07:00:00+00:00,4568.94,stop_loss,-15.35,3,5.97,-25.43,-0.51,False,False,False,True,True,True,sl_first,sl_first,180
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,london,2026-03-31T07:00:00+00:00,4568.94,stop_loss,-15.35,6,24.15,-39.34,13.21,True,True,True,True,True,True,sl_first,sl_first,360
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,london,2026-03-31T07:00:00+00:00,4568.94,stop_loss,-15.35,12,98.2,-39.34,85.88,True,True,True,True,True,True,sl_first,sl_first,720
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,london_ny_overlap,2026-03-31T13:00:00+00:00,4582.79,stop_loss,-15.35,3,47.17,-15.01,16.27,True,True,True,True,True,False,sl_first,sl_first,180
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,london_ny_overlap,2026-03-31T13:00:00+00:00,4582.79,stop_loss,-15.35,6,84.35,-15.01,72.03,True,True,True,True,True,False,sl_first,sl_first,360
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,london_ny_overlap,2026-03-31T13:00:00+00:00,4582.79,stop_loss,-15.35,12,117.02,-15.01,112.93,True,True,True,True,True,False,sl_first,sl_first,658
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,london_ny_overlap,2026-03-31T15:00:00+00:00,4607.98,take_profit,23.65,3,42.96,-13.05,29.93,True,True,True,True,False,False,tp_first,tp_first,180
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,london_ny_overlap,2026-03-31T15:00:00+00:00,4607.98,take_profit,23.65,6,77.37,-13.05,74.7,True,True,True,True,False,False,tp_first,tp_first,360
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,london_ny_overlap,2026-03-31T15:00:00+00:00,4607.98,take_profit,23.65,12,116.02,-13.05,84.67,True,True,True,True,False,False,tp_first,tp_first,658
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,new_york,2026-03-31T18:00:00+00:00,4638.04,take_profit,23.65,3,47.31,-1.82,44.64,True,True,True,False,False,False,tp_first,tp_first,180
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,new_york,2026-03-31T18:00:00+00:00,4638.04,take_profit,23.65,6,57.8,-1.82,42.43,True,True,True,False,False,False,tp_first,tp_first,298
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,new_york,2026-03-31T18:00:00+00:00,4638.04,take_profit,23.65,12,85.96,-1.82,38.31,True,True,True,False,False,False,tp_first,tp_first,658
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,new_york,2026-03-31T19:00:00+00:00,4654.32,take_profit,23.65,3,32.56,-0.88,12.52,True,True,True,False,False,False,tp_first,tp_first,179
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,new_york,2026-03-31T19:00:00+00:00,4654.32,take_profit,23.65,6,45.49,-0.88,41.4,True,True,True,False,False,False,tp_first,tp_first,298
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,new_york,2026-03-31T19:00:00+00:00,4654.32,take_profit,23.65,12,69.68,-0.88,29.92,True,True,True,False,False,False,tp_first,tp_first,658
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,new_york,2026-03-31T21:00:00+00:00,4682.84,stop_loss,-15.35,3,13.0,-21.0,-2.37,True,False,False,True,True,True,sl_first,sl_first,118
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,new_york,2026-03-31T21:00:00+00:00,4682.84,stop_loss,-15.35,6,41.16,-21.0,9.81,True,True,True,True,True,True,sl_first,sl_first,298
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,new_york,2026-03-31T21:00:00+00:00,4682.84,stop_loss,-15.35,12,64.68,-21.0,29.93,True,True,True,True,True,True,sl_first,sl_first,658
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,other,2026-03-31T22:00:00+00:00,4681.54,stop_loss,-15.35,3,18.27,-19.7,14.18,True,True,False,True,True,False,sl_first,sl_first,119
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,other,2026-03-31T22:00:00+00:00,4681.54,stop_loss,-15.35,6,42.46,-19.7,3.04,True,True,True,True,True,False,sl_first,sl_first,299
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,other,2026-03-31T22:00:00+00:00,4681.54,stop_loss,-15.35,12,65.98,-19.7,47.06,True,True,True,True,True,False,sl_first,sl_first,659
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,asia,2026-04-01T00:00:00+00:00,4680.94,take_profit,23.65,3,43.06,-9.09,11.71,True,True,True,False,False,False,tp_first,tp_first,180
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,asia,2026-04-01T00:00:00+00:00,4680.94,take_profit,23.65,6,43.06,-14.09,-4.59,True,True,True,True,False,False,tp_first,tp_first,360
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,asia,2026-04-01T00:00:00+00:00,4680.94,take_profit,23.65,12,66.58,-14.09,50.4,True,True,True,True,False,False,tp_first,tp_first,720
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,asia,2026-04-01T02:00:00+00:00,4711.19,stop_loss,-15.35,3,12.81,-33.23,-29.51,True,False,False,True,True,True,sl_first,sl_first,180
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,asia,2026-04-01T02:00:00+00:00,4711.19,stop_loss,-15.35,6,21.66,-44.34,19.24,True,True,False,True,True,True,sl_first,sl_first,360
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,asia,2026-04-01T02:00:00+00:00,4711.19,stop_loss,-15.35,12,51.66,-44.34,13.76,True,True,True,True,True,True,sl_first,sl_first,720
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,asia,2026-04-01T03:00:00+00:00,4692.66,stop_loss,-15.35,3,7.68,-25.81,-16.31,False,False,False,True,True,True,sl_first,sl_first,180
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,asia,2026-04-01T03:00:00+00:00,4692.66,stop_loss,-15.35,6,54.86,-25.81,20.11,True,True,True,True,True,True,sl_first,sl_first,360
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,asia,2026-04-01T03:00:00+00:00,4692.66,stop_loss,-15.35,12,70.19,-25.81,45.64,True,True,True,True,True,True,sl_first,sl_first,720
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,london,2026-04-01T08:00:00+00:00,4730.62,stop_loss,-15.35,3,16.9,-21.17,-7.44,True,True,False,True,True,True,sl_first,sl_first,180
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,london,2026-04-01T08:00:00+00:00,4730.62,stop_loss,-15.35,6,32.23,-21.17,-5.67,True,True,True,True,True,True,sl_first,sl_first,360
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,london,2026-04-01T08:00:00+00:00,4730.62,stop_loss,-15.35,12,62.35,-21.17,22.47,True,True,True,True,True,True,sl_first,sl_first,720
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,london,2026-04-01T09:00:00+00:00,4712.15,take_profit,23.65,3,28.24,-1.89,19.19,True,True,True,False,False,False,tp_first,tp_first,180
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,london,2026-04-01T09:00:00+00:00,4712.15,take_profit,23.65,6,50.7,-1.89,26.15,True,True,True,False,False,False,tp_first,tp_first,360
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,london,2026-04-01T09:00:00+00:00,4712.15,take_profit,23.65,12,80.82,-1.89,54.02,True,True,True,False,False,False,tp_first,tp_first,720
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,london,2026-04-01T10:00:00+00:00,4728.7,stop_loss,-15.35,3,34.15,-15.52,23.82,True,True,True,True,True,False,sl_first,sl_first,180
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,london,2026-04-01T10:00:00+00:00,4728.7,stop_loss,-15.35,6,40.01,-15.52,32.05,True,True,True,True,True,False,sl_first,sl_first,360
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,london,2026-04-01T10:00:00+00:00,4728.7,stop_loss,-15.35,12,64.27,-15.52,29.34,True,True,True,True,True,False,sl_first,sl_first,719
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,london,2026-04-01T11:00:00+00:00,4723.13,take_profit,23.65,3,39.72,-7.8,1.82,True,True,True,False,False,False,tp_first,tp_first,180
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,long,london,2026-04-01T11:00:00+00:00,4723.13,take_profit,23.65,6,64.95,-7.8,63.38,True,True,True,False,False,False,tp_first,tp_first,360
