variant,family,side,trend_dist,pullback,horizon_bars,horizon_minutes,cooldown_bars,signal_dt,entry_dt,exit_dt,entry_price,entry_price_source,exit_price,gross_ret,net_x1,net_x2,net_x4,mfe,mae,session,hour,ema20_m15,sma20_h1,sma20_slope5,h1_close_minus_sma20,signal_close,signal_high
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2024-07-19 12:00:00+00:00,2024-07-19 12:15:00+00:00,2024-07-19 14:15:00+00:00,2420.59,m15_exact_open,2412.61,7.98,7.63,7.28,6.58,10.32,-0.87,new_york,12,2421.2750970548036,2439.4965,-10.840500000000247,-18.896500000000287,2420.6,2421.42
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2024-07-25 12:00:00+00:00,2024-07-25 12:15:00+00:00,2024-07-25 14:15:00+00:00,2374.07,m15_exact_open,2375.52,-1.45,-1.8,-2.15,-2.85,3.79,8.26,new_york,12,2375.1414631146868,2394.6835,-10.336999999999534,-20.603500000000167,2374.08,2377.4
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2024-07-25 15:30:00+00:00,2024-07-25 15:45:00+00:00,2024-07-25 17:45:00+00:00,2371.5,m15_exact_open,2364.36,7.14,6.79,6.44,5.74,13.62,4.62,new_york,15,2372.885107370339,2386.9575,-12.290500000000065,-18.9375,2371.13,2375.59
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2024-08-22 15:45:00+00:00,2024-08-22 16:00:00+00:00,2024-08-22 18:00:00+00:00,2501.88,m15_exact_open,2480.2,21.68,21.33,20.98,20.28,31.28,-0.48,new_york,15,2503.442229371137,2508.2195,-0.3589999999999236,-6.899499999999989,2501.94,2504.09
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2024-08-27 13:00:00+00:00,2024-08-27 13:15:00+00:00,2024-08-27 15:15:00+00:00,2508.38,m15_exact_open,2512.91,-4.53,-4.88,-5.23,-5.93,1.42,5.9,new_york,13,2510.8890464338033,2513.7865,-2.9849999999996726,-5.416500000000269,2508.37,2510.53
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2024-08-28 12:15:00+00:00,2024-08-28 12:30:00+00:00,2024-08-28 14:30:00+00:00,2509.24,m15_exact_open,2504.29,4.95,4.6,4.25,3.55,7.49,2.17,new_york,12,2509.813680269075,2516.8115000000003,-0.3934999999996762,-8.29150000000027,2509.25,2509.79
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2024-09-03 15:15:00+00:00,2024-09-03 15:30:00+00:00,2024-09-03 17:30:00+00:00,2496.49,m15_exact_open,2478.74,17.75,17.4,17.05,16.35,23.06,0.96,new_york,15,2497.158614033633,2497.3355,-0.38049999999975626,-6.125500000000102,2496.5,2502.05
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2024-09-04 13:00:00+00:00,2024-09-04 13:15:00+00:00,2024-09-04 15:15:00+00:00,2481.72,m15_exact_open,2489.84,-8.12,-8.47,-8.82,-9.52,-0.74,9.4,new_york,13,2482.7939489243863,2488.832,-2.27599999999984,-7.101999999999862,2481.73,2483.07
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2024-09-27 13:00:00+00:00,2024-09-27 13:15:00+00:00,2024-09-27 15:15:00+00:00,2663.75,m15_exact_open,2663.37,0.38,0.03,-0.32,-1.02,1.06,5.43,new_york,13,2664.66893590917,2669.585,-2.2039999999997235,-5.885000000000218,2663.7,2664.91
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2024-10-02 13:00:00+00:00,2024-10-02 13:15:00+00:00,2024-10-02 15:15:00+00:00,2652.49,m15_exact_open,2648.54,3.95,3.6,3.25,2.55,4.71,1.15,new_york,13,2652.7604324852787,2657.9855,-0.5400000000004184,-5.475499999999556,2652.51,2653.28
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2024-10-03 13:45:00+00:00,2024-10-03 14:00:00+00:00,2024-10-03 16:00:00+00:00,2647.47,m15_exact_open,2642.3,5.17,4.82,4.47,3.77,6.07,6.32,new_york,13,2647.969243875443,2653.745,-0.7925000000000182,-8.784999999999854,2647.49,2647.87
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2024-10-25 14:00:00+00:00,2024-10-25 14:15:00+00:00,2024-10-25 16:15:00+00:00,2721.29,m15_exact_open,2726.53,-5.24,-5.59,-5.94,-6.64,-0.83,11.23,new_york,14,2722.662932690755,2729.8995,-3.1089999999999236,-8.599499999999807,2721.3,2722.46
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2024-10-31 12:45:00+00:00,2024-10-31 13:00:00+00:00,2024-10-31 15:00:00+00:00,2779.86,m15_exact_open,2770.67,9.19,8.84,8.49,7.79,9.22,2.77,new_york,12,2779.939956071075,2784.696,-0.10300000000006548,-7.415999999999713,2779.89,2780.4
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2024-11-06 12:00:00+00:00,2024-11-06 12:15:00+00:00,2024-11-06 14:15:00+00:00,2724.39,m15_exact_open,2706.49,17.9,17.55,17.2,16.5,28.4,2.56,new_york,12,2726.4042268524336,2736.8165,-4.3215000000000146,-12.446500000000015,2724.37,2725.91
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2024-11-11 12:45:00+00:00,2024-11-11 13:00:00+00:00,2024-11-11 15:00:00+00:00,2668.26,m15_exact_open,2653.69,14.57,14.22,13.87,13.17,15.2,-1.48,new_york,12,2669.696384065271,2678.5525000000002,-5.376499999999851,-11.482500000000073,2668.25,2671.12
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2024-11-12 13:15:00+00:00,2024-11-12 13:30:00+00:00,2024-11-12 15:30:00+00:00,2596.42,m15_exact_open,2613.29,-16.87,-17.22,-17.57,-18.27,3.3,19.94,new_york,13,2599.4791212926084,2613.9139999999998,-11.933000000000447,-16.68399999999974,2596.42,2599.17
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2024-11-14 15:00:00+00:00,2024-11-14 15:15:00+00:00,2024-11-14 17:15:00+00:00,2551.06,m15_exact_open,2566.22,-15.16,-15.51,-15.86,-16.56,-0.42,17.34,new_york,15,2551.6065533483015,2563.5305,-12.996500000000196,-12.430499999999938,2551.1,2553.83
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2024-11-20 12:30:00+00:00,2024-11-20 12:45:00+00:00,2024-11-20 14:45:00+00:00,2623.9,m15_exact_open,2631.95,-8.05,-8.4,-8.75,-9.45,2.62,8.05,new_york,12,2626.093328676961,2630.9610000000002,-1.9159999999997126,-9.511000000000422,2623.91,2625.98
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2024-11-25 12:15:00+00:00,2024-11-25 12:30:00+00:00,2024-11-25 14:30:00+00:00,2670.53,m15_exact_open,2681.94,-11.41,-11.76,-12.11,-12.81,1.05,18.2,new_york,12,2672.77117024429,2695.4000000000005,-7.352499999999509,-21.870000000000346,2670.53,2674.04
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2024-11-25 16:00:00+00:00,2024-11-25 16:15:00+00:00,2024-11-25 18:15:00+00:00,2675.81,m15_exact_open,2631.86,43.95,43.6,43.25,42.55,49.66,-19.79,new_york,16,2679.330100470545,2689.6655,-7.198499999999967,-13.845499999999902,2675.82,2681.37
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2024-12-13 15:15:00+00:00,2024-12-13 15:30:00+00:00,2024-12-13 17:30:00+00:00,2666.33,m15_exact_open,2655.92,10.41,10.06,9.71,9.01,11.86,-0.73,new_york,15,2671.101282971445,2680.7095,-5.402000000000044,-8.959499999999935,2666.33,2672.69
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2024-12-17 14:15:00+00:00,2024-12-17 14:30:00+00:00,2024-12-17 16:30:00+00:00,2641.39,m15_exact_open,2640.45,0.94,0.59,0.24,-0.46,8.57,5.27,new_york,14,2643.2089931798337,2650.59,-3.813499999999749,-8.269999999999982,2641.4,2643.99
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2024-12-23 15:45:00+00:00,2024-12-23 16:00:00+00:00,2024-12-23 18:00:00+00:00,2619.18,m15_exact_open,2610.23,8.95,8.6,8.25,7.55,10.12,0.43,new_york,15,2619.800794269482,2623.919,-0.8580000000001746,-8.578999999999724,2619.13,2619.42
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2024-12-27 15:00:00+00:00,2024-12-27 15:15:00+00:00,2024-12-27 17:15:00+00:00,2625.7,m15_exact_open,2615.07,10.63,10.28,9.93,9.23,14.05,1.56,new_york,15,2627.973322568496,2631.0715,-0.9149999999999636,-5.401499999999942,2625.67,2628.34
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2025-01-06 12:15:00+00:00,2025-01-06 12:30:00+00:00,2025-01-06 14:30:00+00:00,2631.97,m15_exact_open,2642.3,-10.33,-10.68,-11.03,-11.73,0.91,17.54,new_york,12,2632.7376867092607,2638.2585000000004,-4.7654999999999745,-5.408500000000458,2631.96,2633.35
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2025-01-17 16:00:00+00:00,2025-01-17 16:15:00+00:00,2025-01-17 18:15:00+00:00,2703.91,m15_exact_open,2715.83,-11.92,-12.27,-12.62,-13.32,1.11,13.01,new_york,16,2707.996702121264,2712.317,-3.043499999999767,-8.416999999999916,2703.9,2708.88
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2025-01-23 12:45:00+00:00,2025-01-23 13:00:00+00:00,2025-01-23 15:00:00+00:00,2749.96,m15_exact_open,2743.19,6.77,6.42,6.07,5.37,7.86,4.59,new_york,12,2750.2262289407945,2754.068,-1.7559999999998581,-7.298000000000229,2749.98,2750.02
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2025-01-23 16:30:00+00:00,2025-01-23 16:45:00+00:00,2025-01-23 18:45:00+00:00,2744.81,m15_exact_open,2756.37,-11.56,-11.91,-12.26,-12.96,3.84,11.7,new_york,16,2746.038063760622,2752.2145,-2.413000000000011,-9.834499999999935,2744.72,2746.45
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2025-02-06 12:00:00+00:00,2025-02-06 12:15:00+00:00,2025-02-06 14:15:00+00:00,2859.89,m15_exact_open,2866.94,-7.05,-7.4,-7.75,-8.45,2.41,10.37,new_york,12,2860.5743874754585,2867.5170000000003,-1.918999999999869,-7.597000000000207,2859.92,2860.15
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2025-02-11 16:15:00+00:00,2025-02-11 16:30:00+00:00,2025-02-11 18:30:00+00:00,2898.92,m15_exact_open,2905.66,-6.74,-7.09,-7.44,-8.14,8.12,9.59,new_york,16,2900.2172385580734,2911.139,-1.4769999999998618,-15.84900000000016,2898.82,2902.25
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2025-02-12 12:30:00+00:00,2025-02-12 12:45:00+00:00,2025-02-12 14:45:00+00:00,2887.76,m15_exact_open,2881.99,5.77,5.42,5.07,4.37,9.0,-1.89,new_york,12,2890.0904996199106,2895.4970000000003,-2.132499999999709,-7.247000000000298,2887.77,2889.82
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2025-02-21 14:00:00+00:00,2025-02-21 14:15:00+00:00,2025-02-21 16:15:00+00:00,2928.41,m15_exact_open,2934.01,-5.6,-5.95,-6.3,-7.0,1.41,6.94,new_york,14,2929.947809988006,2934.8645,-2.826499999999669,-6.444500000000062,2928.42,2932.01
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2025-02-25 12:00:00+00:00,2025-02-25 12:15:00+00:00,2025-02-25 14:15:00+00:00,2938.76,m15_exact_open,2940.33,-1.57,-1.92,-2.27,-2.97,1.52,2.82,new_york,12,2938.927327720005,2943.7200000000003,-2.5679999999997563,-5.100000000000364,2938.62,2941.96
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2025-02-25 15:45:00+00:00,2025-02-25 16:00:00+00:00,2025-02-25 18:00:00+00:00,2933.56,m15_exact_open,2905.13,28.43,28.08,27.73,27.03,33.14,11.47,new_york,15,2935.0213533844935,2943.002,-1.8780000000001564,-15.851999999999862,2933.58,2935.44
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2025-02-27 13:30:00+00:00,2025-02-27 13:45:00+00:00,2025-02-27 15:45:00+00:00,2888.52,m15_exact_open,2887.63,0.89,0.54,0.19,-0.51,7.49,3.59,new_york,13,2891.278827384404,2905.931,-5.119500000000244,-13.90099999999984,2888.53,2893.84
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2025-02-27 16:45:00+00:00,2025-02-27 17:00:00+00:00,2025-02-27 19:00:00+00:00,2880.56,m15_exact_open,2877.26,3.3,2.95,2.6,1.9,9.7,1.84,new_york,16,2887.8333210388755,2901.8455000000004,-5.433999999999287,-13.645500000000538,2880.59,2890.97
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2025-02-28 12:30:00+00:00,2025-02-28 12:45:00+00:00,2025-02-28 14:45:00+00:00,2861.15,m15_exact_open,2857.45,3.7,3.35,3.0,2.3,4.93,3.75,new_york,12,2861.4096447115285,2871.671,-6.646500000000287,-9.540999999999713,2861.16,2863.01
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2025-02-28 15:30:00+00:00,2025-02-28 15:45:00+00:00,2025-02-28 17:45:00+00:00,2857.38,m15_exact_open,2840.43,16.95,16.6,16.25,15.55,24.77,-1.04,new_york,15,2860.9215208264563,2869.6585000000005,-4.779999999999745,-11.068500000000313,2857.35,2862.25
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2025-03-06 13:30:00+00:00,2025-03-06 13:45:00+00:00,2025-03-06 15:45:00+00:00,2903.38,m15_exact_open,2903.71,-0.33,-0.68,-1.03,-1.73,4.23,5.98,new_york,13,2904.974762526075,2916.308,-1.3279999999995198,-17.53800000000001,2903.42,2905.0
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2025-03-10 16:00:00+00:00,2025-03-10 16:15:00+00:00,2025-03-10 18:15:00+00:00,2903.25,m15_exact_open,2905.58,-2.33,-2.68,-3.03,-3.73,2.52,7.35,new_york,16,2904.4833290270703,2909.647,-0.7345000000000255,-6.516999999999825,2903.13,2904.37
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2025-03-21 13:00:00+00:00,2025-03-21 13:15:00+00:00,2025-03-21 15:15:00+00:00,3030.08,m15_exact_open,3035.7,-5.62,-5.97,-6.32,-7.02,-0.06,8.19,new_york,13,3031.3225175928824,3037.446,-1.2205000000003565,-7.335999999999785,3030.11,3033.55
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2025-04-04 12:30:00+00:00,2025-04-04 12:45:00+00:00,2025-04-04 14:45:00+00:00,3091.39,m15_exact_open,3096.38,-4.99,-5.34,-5.69,-6.39,5.01,45.06,new_york,12,3095.0071088688355,3106.047,-0.9500000000002728,-20.286999999999807,3091.3,3095.72
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2025-04-14 13:00:00+00:00,2025-04-14 13:15:00+00:00,2025-04-14 15:15:00+00:00,3222.44,m15_exact_open,3224.19,-1.75,-2.1,-2.45,-3.15,16.07,5.25,new_york,13,3226.7252701505126,3227.7835,-0.1799999999998363,-5.363499999999931,3222.42,3226.32
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2025-04-23 13:00:00+00:00,2025-04-23 13:15:00+00:00,2025-04-23 15:15:00+00:00,3321.29,m15_exact_open,3317.11,4.18,3.83,3.48,2.78,7.68,17.57,new_york,13,3325.1152025682777,3354.554,-32.19599999999991,-33.24400000000014,3321.31,3329.64
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2025-04-25 13:45:00+00:00,2025-04-25 14:00:00+00:00,2025-04-25 16:00:00+00:00,3302.03,m15_exact_open,3289.43,12.6,12.25,11.9,11.2,14.22,0.83,new_york,13,3305.6232769826047,3331.316,-7.350500000000466,-37.735999999999876,3301.98,3306.16
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2025-04-29 16:00:00+00:00,2025-04-29 16:15:00+00:00,2025-04-29 18:15:00+00:00,3310.17,m15_exact_open,3311.35,-1.18,-1.53,-1.88,-2.58,10.44,11.06,new_york,16,3312.3197500363876,3325.4184999999998,-1.2825000000002547,-14.658499999999549,3310.76,3314.58
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2025-05-01 12:00:00+00:00,2025-05-01 12:15:00+00:00,2025-05-01 14:15:00+00:00,3234.8,m15_exact_open,3223.4,11.4,11.05,10.7,10.0,21.35,-4.62,new_york,12,3235.2778251154405,3269.0635,-12.111499999999978,-34.22350000000006,3234.84,3235.47
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2025-05-01 16:30:00+00:00,2025-05-01 16:45:00+00:00,2025-05-01 18:45:00+00:00,3222.65,m15_exact_open,3205.28,17.37,17.02,16.67,15.97,17.72,8.66,new_york,16,3223.558606874868,3250.81,-21.583999999999833,-26.670000000000073,3222.54,3230.08
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2025-05-07 15:00:00+00:00,2025-05-07 15:15:00+00:00,2025-05-07 17:15:00+00:00,3384.88,m15_exact_open,3383.52,1.36,1.01,0.66,-0.04,3.37,13.21,new_york,15,3386.0230333843083,3392.285,-1.554500000000644,-7.414999999999964,3384.87,3389.51
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2025-05-08 13:30:00+00:00,2025-05-08 13:45:00+00:00,2025-05-08 15:45:00+00:00,3345.12,m15_exact_open,3350.76,-5.64,-5.99,-6.34,-7.04,6.99,13.26,new_york,13,3346.8985750036554,3373.0294999999996,-11.294499999999971,-41.62949999999955,3344.47,3346.48
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2025-05-12 15:00:00+00:00,2025-05-12 15:15:00+00:00,2025-05-12 17:15:00+00:00,3224.05,m15_exact_open,3234.94,-10.89,-11.24,-11.59,-12.29,3.17,24.38,new_york,15,3227.869264643483,3269.6365,-29.146500000000287,-45.546499999999924,3224.09,3229.02
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2025-05-14 12:00:00+00:00,2025-05-14 12:15:00+00:00,2025-05-14 14:15:00+00:00,3232.2,m15_exact_open,3237.16,-4.96,-5.31,-5.66,-6.36,3.03,5.64,new_york,12,3232.9082639653393,3241.8419999999996,-4.725500000000466,-9.591999999999643,3232.25,3235.71
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2025-05-16 16:45:00+00:00,2025-05-16 17:00:00+00:00,2025-05-16 19:00:00+00:00,3184.21,m15_exact_open,3184.42,-0.21,-0.56,-0.91,-1.61,18.2,3.35,new_york,16,3184.905045202416,3216.4545,-4.856000000000222,-35.454499999999825,3184.19,3186.43
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2025-05-22 16:00:00+00:00,2025-05-22 16:15:00+00:00,2025-05-22 18:15:00+00:00,3306.35,m15_exact_open,3291.32,15.03,14.68,14.33,13.63,27.19,8.96,new_york,16,3307.6733784851726,3320.5375,-0.375,-14.06750000000011,3306.47,3307.82
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2025-05-26 15:30:00+00:00,2025-05-26 15:45:00+00:00,2025-05-26 17:45:00+00:00,3328.54,m15_exact_open,3337.92,-9.38,-9.73,-10.08,-10.78,-2.8,12.84,new_york,15,3332.833837745694,3345.5075000000006,-5.651999999999589,-11.9975000000004,3328.55,3333.67
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2025-05-27 16:15:00+00:00,2025-05-27 16:30:00+00:00,2025-05-27 18:30:00+00:00,3297.43,m15_exact_open,3294.86,2.57,2.22,1.87,1.17,12.34,7.25,new_york,16,3298.444167845005,3325.821,-10.759500000000116,-29.101000000000113,3297.45,3299.25
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2025-05-30 13:00:00+00:00,2025-05-30 13:15:00+00:00,2025-05-30 15:15:00+00:00,3296.5,m15_exact_open,3300.98,-4.48,-4.83,-5.18,-5.88,13.43,10.32,new_york,13,3296.822344195869,3309.335,-1.0584999999996398,-12.865000000000236,3296.47,3298.22
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2025-06-03 14:45:00+00:00,2025-06-03 15:00:00+00:00,2025-06-03 17:00:00+00:00,3358.22,m15_exact_open,3339.79,18.43,18.08,17.73,17.03,20.57,4.69,new_york,14,3358.881397699184,3371.6055,-0.9130000000004657,-16.275500000000193,3358.23,3359.57
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2025-06-06 16:00:00+00:00,2025-06-06 16:15:00+00:00,2025-06-06 18:15:00+00:00,3349.09,m15_exact_open,3325.36,23.73,23.38,23.03,22.33,32.83,11.63,new_york,16,3357.607685462825,3359.9559999999997,-1.4664999999999964,-10.845999999999549,3349.11,3359.32
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2025-06-16 12:30:00+00:00,2025-06-16 12:45:00+00:00,2025-06-16 14:45:00+00:00,3417.49,m15_exact_open,3414.59,2.9,2.55,2.2,1.5,6.93,4.92,new_york,12,3419.3974801759005,3432.3065,-2.644000000000233,-18.846500000000106,3417.48,3419.35
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2025-06-16 15:30:00+00:00,2025-06-16 15:45:00+00:00,2025-06-16 17:45:00+00:00,3414.02,m15_exact_open,3395.42,18.6,18.25,17.9,17.2,31.32,3.76,new_york,15,3417.1832573725073,3430.4515,-3.8274999999998727,-15.311500000000251,3413.93,3417.46
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2025-06-18 13:45:00+00:00,2025-06-18 14:00:00+00:00,2025-06-18 16:00:00+00:00,3377.56,m15_exact_open,3386.71,-9.15,-9.5,-9.85,-10.55,-1.19,12.11,new_york,13,3381.6876639665907,3385.3165,-1.7404999999998836,-7.356499999999869,3377.55,3382.28
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2025-06-19 16:00:00+00:00,2025-06-19 16:15:00+00:00,2025-06-19 18:15:00+00:00,3366.64,m15_exact_open,3366.27,0.37,0.02,-0.33,-1.03,5.27,6.09,new_york,16,3369.204923643061,3371.9315,-4.94649999999956,-5.301500000000033,3366.63,3369.73
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2025-06-20 12:00:00+00:00,2025-06-20 12:15:00+00:00,2025-06-20 14:15:00+00:00,3349.83,m15_exact_open,3353.76,-3.93,-4.28,-4.63,-5.33,-2.29,9.19,new_york,12,3350.322858492706,3360.9785,-5.486499999999978,-11.138500000000022,3349.84,3351.92
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2025-06-20 15:00:00+00:00,2025-06-20 15:15:00+00:00,2025-06-20 17:15:00+00:00,3347.63,m15_exact_open,3369.04,-21.41,-21.76,-22.11,-22.81,5.81,26.68,new_york,15,3352.6711524146003,3358.7925000000005,-4.186999999999443,-11.1525000000006,3347.64,3353.86
trend_pullback_continuation_short_trend5_pull0.5_new_york_only_h8,trend_pullback_continuation_short,SHORT,5.0,0.5,8,120,4,2025-06-24 13:45:00+00:00,2025-06-24 14:00:00+00:00,2025-06-24 16:00:00+00:00,3326.48,m15_exact_open,3316.81,9.67,9.32,8.97,8.27,22.04,2.23,new_york,13,3327.630746897803,3354.9735,-11.529499999999643,-34.62350000000015,3326.49,3327.46
