signal_time,entry_time,exit_time,direction,entry,exit,tp,sl,gross,net_x1,net_x4,exit_reason,family,candidate,stage24a_decision
2025-09-22 16:00:00,2025-09-22 16:01:00,2025-09-22 16:47:00,short,3721.27,3715.34629,3715.34629,3727.68736,5.92371,5.57371,4.52371,tp,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.0_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2025-09-24 16:00:00,2025-09-24 16:01:00,2025-09-24 16:37:00,long,3768.36,3762.08471,3774.15257,3762.08471,-6.27529,-6.62529,-7.67529,sl_conservative,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.0_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2025-09-29 16:00:00,2025-09-29 16:01:00,2025-09-29 16:40:00,short,3816.27,3826.27954,3807.03043,3826.27954,-10.00954,-10.35954,-11.40954,sl_conservative,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.0_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2025-10-17 16:00:00,2025-10-17 16:01:00,2025-10-17 16:35:00,long,4308.28,4284.70775,4330.039,4284.70775,-23.57225,-23.92225,-24.97225,sl_conservative,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.0_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2025-10-22 16:00:00,2025-10-22 16:01:00,2025-10-22 16:39:00,long,4050.78,4077.09643,4077.09643,4022.27054,26.31643,25.96643,24.91643,tp,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.0_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2025-10-24 16:00:00,2025-10-24 16:01:00,2025-10-24 16:06:00,long,4081.54,4095.35286,4095.35286,4066.57607,13.81286,13.46286,12.41286,tp,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.0_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2025-10-31 16:00:00,2025-10-31 16:01:00,2025-10-31 17:04:00,short,4020.93,4009.63029,4009.63029,4033.17136,11.29971,10.94971,9.89971,tp,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.0_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2025-11-04 16:00:00,2025-11-04 16:01:00,2025-11-04 16:29:00,long,3972.84,3962.09039,3982.76271,3962.09039,-10.74961,-11.09961,-12.14961,sl_conservative,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.0_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2025-11-06 16:00:00,2025-11-06 16:01:00,2025-11-06 16:18:00,short,4011.3,4004.16729,4004.16729,4019.02711,7.13271,6.78271,5.73271,tp,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.0_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2025-11-13 16:00:00,2025-11-13 16:01:00,2025-11-13 16:08:00,short,4228.88,4217.48643,4217.48643,4241.22304,11.39357,11.04357,9.99357,tp,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.0_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2025-12-01 16:00:00,2025-12-01 16:01:00,2025-12-01 16:35:00,short,4247.9,4237.36786,4237.36786,4259.30982,10.53214,10.18214,9.13214,tp,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.0_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2025-12-08 16:00:00,2025-12-08 16:01:00,2025-12-08 16:06:00,long,4197.94,4204.603,4204.603,4190.72175,6.663,6.313,5.263,tp,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.0_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2025-12-17 16:00:00,2025-12-17 16:01:00,2025-12-17 16:12:00,short,4343.91,4335.51257,4335.51257,4353.00721,8.39743,8.04743,6.99743,tp,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.0_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2025-12-19 16:00:00,2025-12-19 16:01:00,2025-12-19 16:35:00,short,4327.72,4334.35929,4321.59143,4334.35929,-6.63929,-6.98929,-8.03929,sl_conservative,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.0_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2025-12-24 16:00:00,2025-12-24 16:01:00,2025-12-24 16:36:00,long,4488.47,4476.97707,4499.07886,4476.97707,-11.49293,-11.84293,-12.89293,sl_conservative,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.0_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2025-12-30 16:00:00,2025-12-30 16:01:00,2025-12-30 16:36:00,short,4389.01,4376.47643,4376.47643,4402.58804,12.53357,12.18357,11.13357,tp,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.0_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2025-12-31 16:00:00,2025-12-31 16:01:00,2025-12-31 17:31:00,short,4344.63,4338.22,4327.18371,4363.53014,6.41,6.06,5.01,horizon_close,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.0_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2026-01-05 16:00:00,2026-01-05 16:01:00,2026-01-05 16:21:00,long,4418.99,4429.14886,4429.14886,4407.98457,10.15886,9.80886,8.75886,tp,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.0_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2026-01-07 16:00:00,2026-01-07 16:01:00,2026-01-07 16:37:00,long,4451.91,4440.12179,4462.79143,4440.12179,-11.78821,-12.13821,-13.18821,sl_conservative,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.0_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2026-01-08 16:00:00,2026-01-08 16:01:00,2026-01-08 16:32:00,long,4423.23,4432.248,4432.248,4413.4605,9.018,8.668,7.618,tp,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.0_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2026-01-12 16:00:00,2026-01-12 16:01:00,2026-01-12 16:03:00,short,4612.09,4601.818,4601.818,4623.218,10.272,9.922,8.872,tp,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.0_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2026-01-14 16:00:00,2026-01-14 16:01:00,2026-01-14 16:32:00,short,4635.62,4626.95429,4626.95429,4645.00786,8.66571,8.31571,7.26571,tp,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.0_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2026-01-15 16:00:00,2026-01-15 16:01:00,2026-01-15 16:10:00,short,4585.49,4597.15146,4574.72557,4597.15146,-11.66146,-12.01146,-13.06146,sl_conservative,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.0_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2026-01-16 16:00:00,2026-01-16 16:01:00,2026-01-16 16:36:00,long,4601.15,4609.62114,4609.62114,4591.97293,8.47114,8.12114,7.07114,tp,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.0_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2026-01-19 16:00:00,2026-01-19 16:01:00,2026-01-19 17:31:00,long,4666.54,4666.19,4673.63671,4658.85189,-0.35,-0.7,-1.75,horizon_close,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.0_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2026-02-02 16:00:00,2026-02-02 16:01:00,2026-02-02 17:30:00,short,4723.95,4653.01286,4653.01286,4800.79857,70.93714,70.58714,69.53714,tp,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.0_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2026-02-04 16:00:00,2026-02-04 16:01:00,2026-02-04 16:30:00,long,5052.89,5028.40264,5075.49371,5028.40264,-24.48736,-24.83736,-25.88736,sl_conservative,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.0_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2026-02-12 16:00:00,2026-02-12 16:01:00,2026-02-12 16:14:00,short,5073.99,5061.63729,5061.63729,5087.37211,12.35271,12.00271,10.95271,tp,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.0_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2026-02-17 16:00:00,2026-02-17 16:01:00,2026-02-17 16:01:00,long,4865.85,4844.84896,4885.23557,4844.84896,-21.00104,-21.35104,-22.40104,sl_conservative,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.0_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2026-02-25 16:00:00,2026-02-25 16:01:00,2026-02-25 16:35:00,long,5184.26,5170.50786,5196.95429,5170.50786,-13.75214,-14.10214,-15.15214,sl_conservative,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.0_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2026-02-26 16:00:00,2026-02-26 16:01:00,2026-02-26 16:30:00,long,5163.47,5151.15621,5174.83657,5151.15621,-12.31379,-12.66379,-13.71379,sl_conservative,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.0_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2026-03-04 16:00:00,2026-03-04 16:01:00,2026-03-04 16:48:00,short,5177.21,5158.74071,5158.74071,5197.21839,18.46929,18.11929,17.06929,tp,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.0_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2026-03-06 16:00:00,2026-03-06 16:01:00,2026-03-06 16:24:00,long,5087.6,5104.97771,5104.97771,5068.77414,17.37771,17.02771,15.97771,tp,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.0_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2026-03-11 16:00:00,2026-03-11 16:01:00,2026-03-11 16:14:00,long,5177.39,5189.63557,5189.63557,5164.12396,12.24557,11.89557,10.84557,tp,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.0_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2026-03-13 16:00:00,2026-03-13 16:01:00,2026-03-13 16:17:00,short,5099.28,5086.04143,5086.04143,5113.62179,13.23857,12.88857,11.83857,tp,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.0_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2026-03-27 16:00:00,2026-03-27 16:01:00,2026-03-27 16:03:00,long,4436.88,4454.80029,4454.80029,4417.46636,17.92029,17.57029,16.52029,tp,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.0_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2026-04-01 16:00:00,2026-04-01 16:01:00,2026-04-01 16:19:00,short,4720.44,4739.38936,4702.94829,4739.38936,-18.94936,-19.29936,-20.34936,sl_conservative,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.0_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2026-04-08 16:00:00,2026-04-08 16:01:00,2026-04-08 16:31:00,long,4802.89,4784.37568,4819.98014,4784.37568,-18.51432,-18.86432,-19.91432,sl_conservative,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.0_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2026-04-13 16:00:00,2026-04-13 16:01:00,2026-04-13 16:19:00,long,4724.79,4736.51014,4736.51014,4712.09318,11.72014,11.37014,10.32014,tp,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.0_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2026-05-06 16:00:00,2026-05-06 16:01:00,2026-05-06 16:08:00,short,4685.04,4671.13029,4671.13029,4700.10886,13.90971,13.55971,12.50971,tp,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.0_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2026-05-12 16:00:00,2026-05-12 16:01:00,2026-05-12 16:05:00,long,4707.15,4694.45411,4718.86929,4694.45411,-12.69589,-13.04589,-14.09589,sl_conservative,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.0_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2026-05-13 16:00:00,2026-05-13 16:01:00,2026-05-13 16:36:00,long,4688.29,4678.01257,4697.77686,4678.01257,-10.27743,-10.62743,-11.67743,sl_conservative,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.0_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2026-05-25 16:00:00,2026-05-25 16:01:00,2026-05-25 17:31:00,short,4564.42,4565.86,4557.41886,4572.00457,-1.44,-1.79,-2.84,horizon_close,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.0_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2026-05-26 16:00:00,2026-05-26 16:01:00,2026-05-26 17:00:00,long,4522.59,4510.92389,4533.35871,4510.92389,-11.66611,-12.01611,-13.06611,sl_conservative,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.0_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2026-05-29 16:00:00,2026-05-29 16:01:00,2026-05-29 16:30:00,short,4518.37,4529.24775,4508.329,4529.24775,-10.87775,-11.22775,-12.27775,sl_conservative,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.0_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2026-06-11 16:00:00,2026-06-11 16:01:00,2026-06-11 17:09:00,long,4080.79,4063.18289,4097.04271,4063.18289,-17.60711,-17.95711,-19.00711,sl_conservative,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.0_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2022-05-06 16:00:00,2022-05-06 16:01:00,2022-05-06 16:47:00,short,1877.16,1880.86268,1873.74214,1880.86268,-3.70268,-4.05268,-5.10268,sl_conservative,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2022-05-09 16:00:00,2022-05-09 16:01:00,2022-05-09 16:05:00,long,1864.37,1867.73771,1867.73771,1860.72164,3.36771,3.01771,1.96771,tp,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2022-05-10 16:00:00,2022-05-10 16:01:00,2022-05-10 16:40:00,long,1861.7,1858.24246,1864.89157,1858.24246,-3.45754,-3.80754,-4.85754,sl_conservative,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2022-05-11 16:00:00,2022-05-11 16:01:00,2022-05-11 16:04:00,long,1838.06,1841.909,1841.909,1833.89025,3.849,3.499,2.449,tp,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2022-05-12 16:00:00,2022-05-12 16:01:00,2022-05-12 16:23:00,long,1844.57,1848.31829,1848.31829,1840.50936,3.74829,3.39829,2.34829,tp,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2022-05-17 16:00:00,2022-05-17 16:01:00,2022-05-17 16:15:00,short,1831.11,1827.89314,1827.89314,1834.59493,3.21686,2.86686,1.81686,tp,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2022-05-18 16:00:00,2022-05-18 16:01:00,2022-05-18 16:06:00,long,1811.17,1814.25914,1814.25914,1807.82343,3.08914,2.73914,1.68914,tp,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2022-05-20 16:00:00,2022-05-20 16:01:00,2022-05-20 16:30:00,long,1841.59,1838.68961,1844.26729,1838.68961,-2.90039,-3.25039,-4.30039,sl_conservative,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2022-05-26 16:00:00,2022-05-26 16:01:00,2022-05-26 16:09:00,long,1843.91,1846.60357,1846.60357,1840.99196,2.69357,2.34357,1.29357,tp,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2022-05-30 16:00:00,2022-05-30 16:01:00,2022-05-30 16:10:00,long,1855.25,1857.52529,1857.52529,1852.78511,2.27529,1.92529,0.87529,tp,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2022-05-31 16:00:00,2022-05-31 16:01:00,2022-05-31 16:18:00,long,1848.87,1851.38486,1851.38486,1846.14557,2.51486,2.16486,1.11486,tp,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2022-06-06 16:00:00,2022-06-06 16:01:00,2022-06-06 16:36:00,short,1853.57,1851.65214,1851.65214,1855.64768,1.91786,1.56786,0.51786,tp,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2022-06-07 16:00:00,2022-06-07 16:01:00,2022-06-07 16:31:00,short,1843.59,1846.66079,1840.75543,1846.66079,-3.07079,-3.42079,-4.47079,sl_conservative,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2022-06-16 16:00:00,2022-06-16 16:01:00,2022-06-16 17:13:00,long,1828.92,1825.15511,1832.39529,1825.15511,-3.76489,-4.11489,-5.16489,sl_conservative,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2022-06-20 16:00:00,2022-06-20 16:01:00,2022-06-20 16:08:00,long,1838.4,1840.75114,1840.75114,1835.85293,2.35114,2.00114,0.95114,tp,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2022-06-21 16:00:00,2022-06-21 16:01:00,2022-06-21 16:34:00,long,1836.27,1833.55857,1838.77286,1833.55857,-2.71143,-3.06143,-4.11143,sl_conservative,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2022-06-23 16:00:00,2022-06-23 16:01:00,2022-06-23 16:21:00,long,1834.1,1836.83729,1836.83729,1831.13461,2.73729,2.38729,1.33729,tp,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2022-06-24 16:00:00,2022-06-24 16:01:00,2022-06-24 16:01:00,long,1821.4,1818.38075,1824.187,1818.38075,-3.01925,-3.36925,-4.41925,sl_conservative,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2022-07-04 16:00:00,2022-07-04 16:01:00,2022-07-04 17:31:00,long,1808.17,1809.23,1810.25329,1805.91311,1.06,0.71,-0.34,horizon_close,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2022-07-06 16:00:00,2022-07-06 16:01:00,2022-07-06 16:02:00,long,1763.7,1766.76686,1766.76686,1760.37757,3.06686,2.71686,1.66686,tp,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2022-07-07 16:00:00,2022-07-07 16:01:00,2022-07-07 16:18:00,long,1740.11,1743.02129,1743.02129,1736.95611,2.91129,2.56129,1.51129,tp,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2022-07-08 16:00:00,2022-07-08 16:01:00,2022-07-08 16:18:00,short,1738.29,1741.67232,1735.16786,1741.67232,-3.38232,-3.73232,-4.78232,sl_conservative,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2022-07-11 16:00:00,2022-07-11 16:01:00,2022-07-11 16:51:00,long,1736.99,1739.096,1739.096,1734.7085,2.106,1.756,0.706,tp,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2022-07-19 16:00:00,2022-07-19 16:01:00,2022-07-19 16:34:00,short,1709.72,1712.08507,1707.53686,1712.08507,-2.36507,-2.71507,-3.76507,sl_conservative,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2022-07-28 16:00:00,2022-07-28 16:01:00,2022-07-28 16:11:00,short,1742.34,1745.96746,1738.99157,1745.96746,-3.62746,-3.97746,-5.02746,sl_conservative,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2022-08-01 16:00:00,2022-08-01 16:01:00,2022-08-01 16:12:00,short,1769.3,1772.36011,1766.47529,1772.36011,-3.06011,-3.41011,-4.46011,sl_conservative,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2022-08-04 16:00:00,2022-08-04 16:01:00,2022-08-04 16:18:00,short,1779.14,1776.45586,1776.45586,1782.04782,2.68414,2.33414,1.28414,tp,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2022-08-15 16:00:00,2022-08-15 16:01:00,2022-08-15 16:23:00,long,1778.91,1781.87657,1781.87657,1775.69621,2.96657,2.61657,1.56657,tp,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2022-08-16 16:00:00,2022-08-16 16:01:00,2022-08-16 16:04:00,long,1773.59,1775.54514,1775.54514,1771.47193,1.95514,1.60514,0.55514,tp,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2022-08-18 16:00:00,2022-08-18 16:01:00,2022-08-18 16:07:00,short,1767.1,1765.19843,1765.19843,1769.16004,1.90157,1.55157,0.50157,tp,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2022-08-19 16:00:00,2022-08-19 16:01:00,2022-08-19 16:37:00,long,1756.37,1753.83361,1758.71129,1753.83361,-2.53639,-2.88639,-3.93639,sl_conservative,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2022-08-22 16:00:00,2022-08-22 16:01:00,2022-08-22 16:11:00,long,1731.01,1733.43443,1733.43443,1728.38354,2.42443,2.07443,1.02443,tp,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2022-08-23 16:00:00,2022-08-23 16:01:00,2022-08-23 16:24:00,long,1736.09,1738.77286,1738.77286,1733.18357,2.68286,2.33286,1.28286,tp,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2022-08-24 16:00:00,2022-08-24 16:01:00,2022-08-24 16:13:00,long,1745.61,1743.35589,1747.69071,1743.35589,-2.25411,-2.60411,-3.65411,sl_conservative,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2022-08-26 16:00:00,2022-08-26 16:01:00,2022-08-26 16:11:00,long,1748.23,1750.534,1750.534,1745.734,2.304,1.954,0.904,tp,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2022-08-30 16:00:00,2022-08-30 16:01:00,2022-08-30 17:06:00,long,1730.98,1728.64325,1733.137,1728.64325,-2.33675,-2.68675,-3.73675,sl_conservative,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2022-08-31 16:00:00,2022-08-31 16:01:00,2022-08-31 16:46:00,long,1712.78,1715.30043,1715.30043,1710.04954,2.52043,2.17043,1.12043,tp,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2022-09-05 16:00:00,2022-09-05 16:01:00,2022-09-05 17:00:00,short,1712.48,1710.63543,1710.63543,1714.47829,1.84457,1.49457,0.44457,tp,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
