variant_id,session_family,direction_mode,horizon_hours,entry_ts,exit_ts,direction,net_x4
stage36b_ny_open_continuation_h4_atr075,ny_open,continuation,4,2024-09-24 13:00:00+00:00,2024-09-24 17:00:00+00:00,1,10.807575757575803
stage36b_ny_open_reversal_h4_atr075,ny_open,reversal,4,2024-09-24 13:00:00+00:00,2024-09-24 17:00:00+00:00,-1,-10.807575757575803
stage36b_ny_late_reversal_h8_atr075,ny_late,reversal,8,2024-09-24 18:00:00+00:00,2024-09-25 02:00:00+00:00,1,10.838248436103695
stage36b_ny_late_continuation_h8_atr075,ny_late,continuation,8,2024-09-24 18:00:00+00:00,2024-09-25 02:00:00+00:00,-1,-10.838248436103695
stage36b_london_open_continuation_h4_atr075,london_open,continuation,4,2024-09-25 08:00:00+00:00,2024-09-25 12:00:00+00:00,-1,0.2710531291360823
stage36b_london_open_reversal_h4_atr075,london_open,reversal,4,2024-09-25 08:00:00+00:00,2024-09-25 12:00:00+00:00,1,-0.2710531291360823
stage36b_ny_open_continuation_h4_atr075,ny_open,continuation,4,2024-09-25 13:00:00+00:00,2024-09-25 17:00:00+00:00,-1,-3.2981715893107935
stage36b_ny_open_reversal_h4_atr075,ny_open,reversal,4,2024-09-25 13:00:00+00:00,2024-09-25 17:00:00+00:00,1,3.2981715893107935
stage36b_ny_late_reversal_h8_atr075,ny_late,reversal,8,2024-09-25 18:00:00+00:00,2024-09-26 02:00:00+00:00,1,-1.2162300975860674
stage36b_ny_late_continuation_h8_atr075,ny_late,continuation,8,2024-09-25 18:00:00+00:00,2024-09-26 02:00:00+00:00,-1,1.2162300975860674
stage36b_london_open_continuation_h4_atr075,london_open,continuation,4,2024-09-26 08:00:00+00:00,2024-09-26 12:00:00+00:00,1,8.92517006802757
stage36b_london_open_reversal_h4_atr075,london_open,reversal,4,2024-09-26 08:00:00+00:00,2024-09-26 12:00:00+00:00,-1,-8.92517006802757
stage36b_ny_open_continuation_h4_atr075,ny_open,continuation,4,2024-09-26 13:00:00+00:00,2024-09-26 17:00:00+00:00,1,-8.07655300026409
stage36b_ny_open_reversal_h4_atr075,ny_open,reversal,4,2024-09-26 13:00:00+00:00,2024-09-26 17:00:00+00:00,-1,8.07655300026409
stage36b_ny_late_reversal_h8_atr075,ny_late,reversal,8,2024-09-26 18:00:00+00:00,2024-09-27 02:00:00+00:00,-1,-0.7955924714041887
stage36b_ny_late_continuation_h8_atr075,ny_late,continuation,8,2024-09-26 18:00:00+00:00,2024-09-27 02:00:00+00:00,1,0.7955924714041887
stage36b_london_open_continuation_h4_atr075,london_open,continuation,4,2024-09-27 08:00:00+00:00,2024-09-27 12:00:00+00:00,-1,1.1600438203370698
stage36b_london_open_reversal_h4_atr075,london_open,reversal,4,2024-09-27 08:00:00+00:00,2024-09-27 12:00:00+00:00,1,-1.1600438203370698
stage36b_ny_open_continuation_h4_atr075,ny_open,continuation,4,2024-09-27 13:00:00+00:00,2024-09-27 17:00:00+00:00,1,-17.641414141414277
stage36b_ny_open_reversal_h4_atr075,ny_open,reversal,4,2024-09-27 13:00:00+00:00,2024-09-27 17:00:00+00:00,-1,17.641414141414277
stage36b_ny_late_reversal_h8_atr075,ny_late,reversal,8,2024-09-27 18:00:00+00:00,2024-09-30 01:00:00+00:00,-1,-9.67596121698427
stage36b_ny_late_continuation_h8_atr075,ny_late,continuation,8,2024-09-27 18:00:00+00:00,2024-09-30 01:00:00+00:00,1,9.67596121698427
stage36b_london_open_continuation_h4_atr075,london_open,continuation,4,2024-09-30 08:00:00+00:00,2024-09-30 12:00:00+00:00,1,-6.805359608852991
stage36b_london_open_reversal_h4_atr075,london_open,reversal,4,2024-09-30 08:00:00+00:00,2024-09-30 12:00:00+00:00,-1,6.805359608852991
stage36b_ny_open_continuation_h4_atr075,ny_open,continuation,4,2024-09-30 13:00:00+00:00,2024-09-30 17:00:00+00:00,-1,2.8788690157437458
stage36b_ny_open_reversal_h4_atr075,ny_open,reversal,4,2024-09-30 13:00:00+00:00,2024-09-30 17:00:00+00:00,1,-2.8788690157437458
stage36b_ny_late_reversal_h8_atr075,ny_late,reversal,8,2024-09-30 18:00:00+00:00,2024-10-01 02:00:00+00:00,-1,-1.315126327594317
stage36b_ny_late_continuation_h8_atr075,ny_late,continuation,8,2024-09-30 18:00:00+00:00,2024-10-01 02:00:00+00:00,1,1.315126327594317
stage36b_london_open_continuation_h4_atr075,london_open,continuation,4,2024-10-01 08:00:00+00:00,2024-10-01 12:00:00+00:00,1,6.3292243697054085
stage36b_london_open_reversal_h4_atr075,london_open,reversal,4,2024-10-01 08:00:00+00:00,2024-10-01 12:00:00+00:00,-1,-6.3292243697054085
stage36b_ny_open_continuation_h4_atr075,ny_open,continuation,4,2024-10-01 13:00:00+00:00,2024-10-01 17:00:00+00:00,1,13.172102890479525
stage36b_ny_open_reversal_h4_atr075,ny_open,reversal,4,2024-10-01 13:00:00+00:00,2024-10-01 17:00:00+00:00,-1,-13.172102890479525
stage36b_ny_late_reversal_h8_atr075,ny_late,reversal,8,2024-10-01 18:00:00+00:00,2024-10-02 02:00:00+00:00,-1,2.4656672607192274
stage36b_ny_late_continuation_h8_atr075,ny_late,continuation,8,2024-10-01 18:00:00+00:00,2024-10-02 02:00:00+00:00,1,-2.4656672607192274
stage36b_london_open_continuation_h4_atr075,london_open,continuation,4,2024-10-02 08:00:00+00:00,2024-10-02 12:00:00+00:00,-1,-4.475633528264714
stage36b_london_open_reversal_h4_atr075,london_open,reversal,4,2024-10-02 08:00:00+00:00,2024-10-02 12:00:00+00:00,1,4.475633528264714
stage36b_ny_open_continuation_h4_atr075,ny_open,continuation,4,2024-10-02 13:00:00+00:00,2024-10-02 17:00:00+00:00,-1,0.9945126209716066
stage36b_ny_open_reversal_h4_atr075,ny_open,reversal,4,2024-10-02 13:00:00+00:00,2024-10-02 17:00:00+00:00,1,-0.9945126209716066
stage36b_ny_late_reversal_h8_atr075,ny_late,reversal,8,2024-10-02 18:00:00+00:00,2024-10-03 02:00:00+00:00,-1,-7.77289377289386
stage36b_ny_late_continuation_h8_atr075,ny_late,continuation,8,2024-10-02 18:00:00+00:00,2024-10-03 02:00:00+00:00,1,7.77289377289386
stage36b_london_open_continuation_h4_atr075,london_open,continuation,4,2024-10-03 08:00:00+00:00,2024-10-03 12:00:00+00:00,-1,12.425357873210977
stage36b_london_open_reversal_h4_atr075,london_open,reversal,4,2024-10-03 08:00:00+00:00,2024-10-03 12:00:00+00:00,1,-12.425357873210977
stage36b_ny_open_continuation_h4_atr075,ny_open,continuation,4,2024-10-03 13:00:00+00:00,2024-10-03 17:00:00+00:00,1,3.908892608938378
stage36b_ny_open_reversal_h4_atr075,ny_open,reversal,4,2024-10-03 13:00:00+00:00,2024-10-03 17:00:00+00:00,-1,-3.908892608938378
stage36b_ny_late_reversal_h8_atr075,ny_late,reversal,8,2024-10-03 18:00:00+00:00,2024-10-04 02:00:00+00:00,1,5.355084717663166
stage36b_ny_late_continuation_h8_atr075,ny_late,continuation,8,2024-10-03 18:00:00+00:00,2024-10-04 02:00:00+00:00,-1,-5.355084717663166
stage36b_london_open_continuation_h4_atr075,london_open,continuation,4,2024-10-04 08:00:00+00:00,2024-10-04 12:00:00+00:00,1,-12.947752126366742
stage36b_london_open_reversal_h4_atr075,london_open,reversal,4,2024-10-04 08:00:00+00:00,2024-10-04 12:00:00+00:00,-1,12.947752126366742
stage36b_ny_open_continuation_h4_atr075,ny_open,continuation,4,2024-10-04 13:00:00+00:00,2024-10-04 17:00:00+00:00,1,0.20589587026440107
stage36b_ny_open_reversal_h4_atr075,ny_open,reversal,4,2024-10-04 13:00:00+00:00,2024-10-04 17:00:00+00:00,-1,-0.20589587026440107
stage36b_ny_late_reversal_h8_atr075,ny_late,reversal,8,2024-10-04 18:00:00+00:00,2024-10-07 01:00:00+00:00,1,-1.4021365200070124
stage36b_ny_late_continuation_h8_atr075,ny_late,continuation,8,2024-10-04 18:00:00+00:00,2024-10-07 01:00:00+00:00,-1,1.4021365200070124
stage36b_london_open_continuation_h4_atr075,london_open,continuation,4,2024-10-07 08:00:00+00:00,2024-10-07 12:00:00+00:00,-1,-18.66666666666693
stage36b_london_open_reversal_h4_atr075,london_open,reversal,4,2024-10-07 08:00:00+00:00,2024-10-07 12:00:00+00:00,1,18.66666666666693
stage36b_ny_open_continuation_h4_atr075,ny_open,continuation,4,2024-10-07 13:00:00+00:00,2024-10-07 17:00:00+00:00,-1,16.555052790346544
stage36b_ny_open_reversal_h4_atr075,ny_open,reversal,4,2024-10-07 13:00:00+00:00,2024-10-07 17:00:00+00:00,1,-16.555052790346544
stage36b_ny_late_reversal_h8_atr075,ny_late,reversal,8,2024-10-07 18:00:00+00:00,2024-10-08 02:00:00+00:00,-1,1.9143481150886574
stage36b_ny_late_continuation_h8_atr075,ny_late,continuation,8,2024-10-07 18:00:00+00:00,2024-10-08 02:00:00+00:00,1,-1.9143481150886574
stage36b_london_open_continuation_h4_atr075,london_open,continuation,4,2024-10-08 08:00:00+00:00,2024-10-08 12:00:00+00:00,1,-3.3058385896815197
stage36b_london_open_reversal_h4_atr075,london_open,reversal,4,2024-10-08 08:00:00+00:00,2024-10-08 12:00:00+00:00,-1,3.3058385896815197
stage36b_ny_open_continuation_h4_atr075,ny_open,continuation,4,2024-10-08 13:00:00+00:00,2024-10-08 17:00:00+00:00,1,-18.58223533267822
stage36b_ny_open_reversal_h4_atr075,ny_open,reversal,4,2024-10-08 13:00:00+00:00,2024-10-08 17:00:00+00:00,-1,18.58223533267822
stage36b_ny_late_reversal_h8_atr075,ny_late,reversal,8,2024-10-08 18:00:00+00:00,2024-10-09 02:00:00+00:00,1,4.644611250115754
stage36b_ny_late_continuation_h8_atr075,ny_late,continuation,8,2024-10-08 18:00:00+00:00,2024-10-09 02:00:00+00:00,-1,-4.644611250115754
stage36b_london_open_continuation_h4_atr075,london_open,continuation,4,2024-10-09 08:00:00+00:00,2024-10-09 12:00:00+00:00,1,-1.7057911536708363
stage36b_london_open_reversal_h4_atr075,london_open,reversal,4,2024-10-09 08:00:00+00:00,2024-10-09 12:00:00+00:00,-1,1.7057911536708363
stage36b_ny_open_continuation_h4_atr075,ny_open,continuation,4,2024-10-09 13:00:00+00:00,2024-10-09 17:00:00+00:00,1,-12.740830067329899
stage36b_ny_open_reversal_h4_atr075,ny_open,reversal,4,2024-10-09 13:00:00+00:00,2024-10-09 17:00:00+00:00,-1,12.740830067329899
stage36b_ny_late_reversal_h8_atr075,ny_late,reversal,8,2024-10-09 18:00:00+00:00,2024-10-10 02:00:00+00:00,-1,5.2454466608845465
stage36b_ny_late_continuation_h8_atr075,ny_late,continuation,8,2024-10-09 18:00:00+00:00,2024-10-10 02:00:00+00:00,1,-5.2454466608845465
stage36b_london_open_continuation_h4_atr075,london_open,continuation,4,2024-10-10 08:00:00+00:00,2024-10-10 12:00:00+00:00,-1,-4.820460819108447
stage36b_london_open_reversal_h4_atr075,london_open,reversal,4,2024-10-10 08:00:00+00:00,2024-10-10 12:00:00+00:00,1,4.820460819108447
stage36b_ny_open_continuation_h4_atr075,ny_open,continuation,4,2024-10-10 13:00:00+00:00,2024-10-10 17:00:00+00:00,1,9.770659396830665
stage36b_ny_open_reversal_h4_atr075,ny_open,reversal,4,2024-10-10 13:00:00+00:00,2024-10-10 17:00:00+00:00,-1,-9.770659396830665
stage36b_ny_late_reversal_h8_atr075,ny_late,reversal,8,2024-10-10 18:00:00+00:00,2024-10-11 02:00:00+00:00,1,7.744530035080132
stage36b_ny_late_continuation_h8_atr075,ny_late,continuation,8,2024-10-10 18:00:00+00:00,2024-10-11 02:00:00+00:00,-1,-7.744530035080132
stage36b_london_open_continuation_h4_atr075,london_open,continuation,4,2024-10-11 08:00:00+00:00,2024-10-11 12:00:00+00:00,-1,6.219948849104533
stage36b_london_open_reversal_h4_atr075,london_open,reversal,4,2024-10-11 08:00:00+00:00,2024-10-11 12:00:00+00:00,1,-6.219948849104533
stage36b_ny_open_continuation_h4_atr075,ny_open,continuation,4,2024-10-11 13:00:00+00:00,2024-10-11 17:00:00+00:00,1,10.415624744627118
stage36b_ny_open_reversal_h4_atr075,ny_open,reversal,4,2024-10-11 13:00:00+00:00,2024-10-11 17:00:00+00:00,-1,-10.415624744627118
stage36b_ny_late_reversal_h8_atr075,ny_late,reversal,8,2024-10-11 18:00:00+00:00,2024-10-14 01:00:00+00:00,-1,6.685271317829761
stage36b_ny_late_continuation_h8_atr075,ny_late,continuation,8,2024-10-11 18:00:00+00:00,2024-10-14 01:00:00+00:00,1,-6.685271317829761
stage36b_london_open_continuation_h4_atr075,london_open,continuation,4,2024-10-14 08:00:00+00:00,2024-10-14 12:00:00+00:00,-1,0.4758312741143276
stage36b_london_open_reversal_h4_atr075,london_open,reversal,4,2024-10-14 08:00:00+00:00,2024-10-14 12:00:00+00:00,1,-0.4758312741143276
stage36b_ny_open_continuation_h4_atr075,ny_open,continuation,4,2024-10-14 13:00:00+00:00,2024-10-14 17:00:00+00:00,-1,9.571221351900702
stage36b_ny_open_reversal_h4_atr075,ny_open,reversal,4,2024-10-14 13:00:00+00:00,2024-10-14 17:00:00+00:00,1,-9.571221351900702
stage36b_ny_late_reversal_h8_atr075,ny_late,reversal,8,2024-10-14 18:00:00+00:00,2024-10-15 02:00:00+00:00,-1,-2.106873385012613
stage36b_ny_late_continuation_h8_atr075,ny_late,continuation,8,2024-10-14 18:00:00+00:00,2024-10-15 02:00:00+00:00,1,2.106873385012613
stage36b_london_open_continuation_h4_atr075,london_open,continuation,4,2024-10-15 08:00:00+00:00,2024-10-15 12:00:00+00:00,-1,-15.448724652837944
stage36b_london_open_reversal_h4_atr075,london_open,reversal,4,2024-10-15 08:00:00+00:00,2024-10-15 12:00:00+00:00,1,15.448724652837944
stage36b_ny_open_continuation_h4_atr075,ny_open,continuation,4,2024-10-15 13:00:00+00:00,2024-10-15 17:00:00+00:00,-1,-7.9160170460452814
stage36b_ny_open_reversal_h4_atr075,ny_open,reversal,4,2024-10-15 13:00:00+00:00,2024-10-15 17:00:00+00:00,1,7.9160170460452814
stage36b_ny_late_reversal_h8_atr075,ny_late,reversal,8,2024-10-15 18:00:00+00:00,2024-10-16 02:00:00+00:00,-1,3.1275950548169225
stage36b_ny_late_continuation_h8_atr075,ny_late,continuation,8,2024-10-15 18:00:00+00:00,2024-10-16 02:00:00+00:00,1,-3.1275950548169225
stage36b_london_open_continuation_h4_atr075,london_open,continuation,4,2024-10-16 08:00:00+00:00,2024-10-16 12:00:00+00:00,1,13.90326888463101
stage36b_london_open_reversal_h4_atr075,london_open,reversal,4,2024-10-16 08:00:00+00:00,2024-10-16 12:00:00+00:00,-1,-13.90326888463101
stage36b_ny_open_continuation_h4_atr075,ny_open,continuation,4,2024-10-16 13:00:00+00:00,2024-10-16 17:00:00+00:00,-1,2.4617901139907996
stage36b_ny_open_reversal_h4_atr075,ny_open,reversal,4,2024-10-16 13:00:00+00:00,2024-10-16 17:00:00+00:00,1,-2.4617901139907996
stage36b_ny_late_reversal_h8_atr075,ny_late,reversal,8,2024-10-16 18:00:00+00:00,2024-10-17 02:00:00+00:00,1,3.2598257913746695
stage36b_ny_late_continuation_h8_atr075,ny_late,continuation,8,2024-10-16 18:00:00+00:00,2024-10-17 02:00:00+00:00,-1,-3.2598257913746695
stage36b_london_open_continuation_h4_atr075,london_open,continuation,4,2024-10-17 08:00:00+00:00,2024-10-17 12:00:00+00:00,1,-5.259474554055326
stage36b_london_open_reversal_h4_atr075,london_open,reversal,4,2024-10-17 08:00:00+00:00,2024-10-17 12:00:00+00:00,-1,5.259474554055326
stage36b_ny_open_continuation_h4_atr075,ny_open,continuation,4,2024-10-17 13:00:00+00:00,2024-10-17 17:00:00+00:00,1,8.798131464798033
stage36b_ny_open_reversal_h4_atr075,ny_open,reversal,4,2024-10-17 13:00:00+00:00,2024-10-17 17:00:00+00:00,-1,-8.798131464798033
stage36b_ny_late_reversal_h8_atr075,ny_late,reversal,8,2024-10-17 18:00:00+00:00,2024-10-18 02:00:00+00:00,1,0.25481019240763025
stage36b_ny_late_continuation_h8_atr075,ny_late,continuation,8,2024-10-17 18:00:00+00:00,2024-10-18 02:00:00+00:00,-1,-0.25481019240763025
stage36b_london_open_continuation_h4_atr075,london_open,continuation,4,2024-10-18 08:00:00+00:00,2024-10-18 12:00:00+00:00,1,0.011719771883267376
stage36b_london_open_reversal_h4_atr075,london_open,reversal,4,2024-10-18 08:00:00+00:00,2024-10-18 12:00:00+00:00,-1,-0.011719771883267376
stage36b_ny_open_continuation_h4_atr075,ny_open,continuation,4,2024-10-18 13:00:00+00:00,2024-10-18 17:00:00+00:00,1,4.8769670958510805
stage36b_ny_open_reversal_h4_atr075,ny_open,reversal,4,2024-10-18 13:00:00+00:00,2024-10-18 17:00:00+00:00,-1,-4.8769670958510805
stage36b_ny_late_reversal_h8_atr075,ny_late,reversal,8,2024-10-18 18:00:00+00:00,2024-10-21 01:00:00+00:00,1,7.399247554551974
stage36b_ny_late_continuation_h8_atr075,ny_late,continuation,8,2024-10-18 18:00:00+00:00,2024-10-21 01:00:00+00:00,-1,-7.399247554551974
stage36b_london_open_continuation_h4_atr075,london_open,continuation,4,2024-10-21 08:00:00+00:00,2024-10-21 12:00:00+00:00,-1,-11.382041975697883
stage36b_london_open_reversal_h4_atr075,london_open,reversal,4,2024-10-21 08:00:00+00:00,2024-10-21 12:00:00+00:00,1,11.382041975697883
stage36b_ny_open_continuation_h4_atr075,ny_open,continuation,4,2024-10-21 13:00:00+00:00,2024-10-21 17:00:00+00:00,-1,8.64474532559638
stage36b_ny_open_reversal_h4_atr075,ny_open,reversal,4,2024-10-21 13:00:00+00:00,2024-10-21 17:00:00+00:00,1,-8.64474532559638
stage36b_ny_late_reversal_h8_atr075,ny_late,reversal,8,2024-10-21 18:00:00+00:00,2024-10-22 02:00:00+00:00,1,0.874063330916193
stage36b_ny_late_continuation_h8_atr075,ny_late,continuation,8,2024-10-21 18:00:00+00:00,2024-10-22 02:00:00+00:00,-1,-0.874063330916193
stage36b_london_open_continuation_h4_atr075,london_open,continuation,4,2024-10-22 08:00:00+00:00,2024-10-22 12:00:00+00:00,-1,-1.466562743569481
stage36b_london_open_reversal_h4_atr075,london_open,reversal,4,2024-10-22 08:00:00+00:00,2024-10-22 12:00:00+00:00,1,1.466562743569481
stage36b_ny_open_continuation_h4_atr075,ny_open,continuation,4,2024-10-22 13:00:00+00:00,2024-10-22 17:00:00+00:00,1,3.14043231584357
stage36b_ny_open_reversal_h4_atr075,ny_open,reversal,4,2024-10-22 13:00:00+00:00,2024-10-22 17:00:00+00:00,-1,-3.14043231584357
stage36b_ny_late_reversal_h8_atr075,ny_late,reversal,8,2024-10-22 18:00:00+00:00,2024-10-23 02:00:00+00:00,1,7.326306639139665
stage36b_ny_late_continuation_h8_atr075,ny_late,continuation,8,2024-10-22 18:00:00+00:00,2024-10-23 02:00:00+00:00,-1,-7.326306639139665
stage36b_london_open_continuation_h4_atr075,london_open,continuation,4,2024-10-23 08:00:00+00:00,2024-10-23 12:00:00+00:00,1,-1.0533290584590445
stage36b_london_open_reversal_h4_atr075,london_open,reversal,4,2024-10-23 08:00:00+00:00,2024-10-23 12:00:00+00:00,-1,1.0533290584590445
stage36b_ny_open_continuation_h4_atr075,ny_open,continuation,4,2024-10-23 13:00:00+00:00,2024-10-23 17:00:00+00:00,1,-38.32550473836
stage36b_ny_open_reversal_h4_atr075,ny_open,reversal,4,2024-10-23 13:00:00+00:00,2024-10-23 17:00:00+00:00,-1,38.32550473836
stage36b_ny_late_reversal_h8_atr075,ny_late,reversal,8,2024-10-23 18:00:00+00:00,2024-10-24 02:00:00+00:00,-1,0.27944621938253195
stage36b_ny_late_continuation_h8_atr075,ny_late,continuation,8,2024-10-23 18:00:00+00:00,2024-10-24 02:00:00+00:00,1,-0.27944621938253195
stage36b_london_open_continuation_h4_atr075,london_open,continuation,4,2024-10-24 08:00:00+00:00,2024-10-24 12:00:00+00:00,1,8.766809728182983
stage36b_london_open_reversal_h4_atr075,london_open,reversal,4,2024-10-24 08:00:00+00:00,2024-10-24 12:00:00+00:00,-1,-8.766809728182983
stage36b_ny_open_continuation_h4_atr075,ny_open,continuation,4,2024-10-24 13:00:00+00:00,2024-10-24 17:00:00+00:00,1,-5.300268650548039
stage36b_ny_open_reversal_h4_atr075,ny_open,reversal,4,2024-10-24 13:00:00+00:00,2024-10-24 17:00:00+00:00,-1,5.300268650548039
stage36b_ny_late_reversal_h8_atr075,ny_late,reversal,8,2024-10-24 18:00:00+00:00,2024-10-25 02:00:00+00:00,1,2.640166397041743
stage36b_ny_late_continuation_h8_atr075,ny_late,continuation,8,2024-10-24 18:00:00+00:00,2024-10-25 02:00:00+00:00,-1,-2.640166397041743
stage36b_london_open_continuation_h4_atr075,london_open,continuation,4,2024-10-25 08:00:00+00:00,2024-10-25 12:00:00+00:00,1,-10.286850608998106
stage36b_london_open_reversal_h4_atr075,london_open,reversal,4,2024-10-25 08:00:00+00:00,2024-10-25 12:00:00+00:00,-1,10.286850608998106
stage36b_ny_open_continuation_h4_atr075,ny_open,continuation,4,2024-10-25 13:00:00+00:00,2024-10-25 17:00:00+00:00,1,19.535714285714178
stage36b_ny_open_reversal_h4_atr075,ny_open,reversal,4,2024-10-25 13:00:00+00:00,2024-10-25 17:00:00+00:00,-1,-19.535714285714178
stage36b_ny_late_reversal_h8_atr075,ny_late,reversal,8,2024-10-25 18:00:00+00:00,2024-10-28 00:00:00+00:00,1,-2.100974573166208
stage36b_ny_late_continuation_h8_atr075,ny_late,continuation,8,2024-10-25 18:00:00+00:00,2024-10-28 00:00:00+00:00,-1,2.100974573166208
stage36b_london_open_continuation_h4_atr075,london_open,continuation,4,2024-10-28 08:00:00+00:00,2024-10-28 12:00:00+00:00,1,-7.359587222095973
stage36b_london_open_reversal_h4_atr075,london_open,reversal,4,2024-10-28 08:00:00+00:00,2024-10-28 12:00:00+00:00,-1,7.359587222095973
stage36b_ny_open_continuation_h4_atr075,ny_open,continuation,4,2024-10-28 13:00:00+00:00,2024-10-28 17:00:00+00:00,1,7.742561094819287
stage36b_ny_open_reversal_h4_atr075,ny_open,reversal,4,2024-10-28 13:00:00+00:00,2024-10-28 17:00:00+00:00,-1,-7.742561094819287
stage36b_ny_late_reversal_h8_atr075,ny_late,reversal,8,2024-10-28 18:00:00+00:00,2024-10-29 02:00:00+00:00,-1,-2.635394132604605
stage36b_ny_late_continuation_h8_atr075,ny_late,continuation,8,2024-10-28 18:00:00+00:00,2024-10-29 02:00:00+00:00,1,2.635394132604605
stage36b_london_open_continuation_h4_atr075,london_open,continuation,4,2024-10-29 08:00:00+00:00,2024-10-29 12:00:00+00:00,1,-6.900992645168157
stage36b_london_open_reversal_h4_atr075,london_open,reversal,4,2024-10-29 08:00:00+00:00,2024-10-29 12:00:00+00:00,-1,6.900992645168157
stage36b_ny_open_continuation_h4_atr075,ny_open,continuation,4,2024-10-29 13:00:00+00:00,2024-10-29 17:00:00+00:00,1,11.441304169738828
stage36b_ny_open_reversal_h4_atr075,ny_open,reversal,4,2024-10-29 13:00:00+00:00,2024-10-29 17:00:00+00:00,-1,-11.441304169738828
stage36b_ny_late_reversal_h8_atr075,ny_late,reversal,8,2024-10-29 18:00:00+00:00,2024-10-30 02:00:00+00:00,-1,-6.285677634532767
stage36b_ny_late_continuation_h8_atr075,ny_late,continuation,8,2024-10-29 18:00:00+00:00,2024-10-30 02:00:00+00:00,1,6.285677634532767
stage36b_london_open_continuation_h4_atr075,london_open,continuation,4,2024-10-30 08:00:00+00:00,2024-10-30 12:00:00+00:00,1,-8.074003189792325
stage36b_london_open_reversal_h4_atr075,london_open,reversal,4,2024-10-30 08:00:00+00:00,2024-10-30 12:00:00+00:00,-1,8.074003189792325
stage36b_ny_open_continuation_h4_atr075,ny_open,continuation,4,2024-10-30 13:00:00+00:00,2024-10-30 17:00:00+00:00,-1,-6.454000671172801
stage36b_ny_open_reversal_h4_atr075,ny_open,reversal,4,2024-10-30 13:00:00+00:00,2024-10-30 17:00:00+00:00,1,6.454000671172801
stage36b_ny_late_reversal_h8_atr075,ny_late,reversal,8,2024-10-30 18:00:00+00:00,2024-10-31 02:00:00+00:00,-1,-1.5744079876505743
stage36b_ny_late_continuation_h8_atr075,ny_late,continuation,8,2024-10-30 18:00:00+00:00,2024-10-31 02:00:00+00:00,1,1.5744079876505743
stage36b_london_open_continuation_h4_atr075,london_open,continuation,4,2024-10-31 08:00:00+00:00,2024-10-31 12:00:00+00:00,-1,-1.39933993399334
stage36b_london_open_reversal_h4_atr075,london_open,reversal,4,2024-10-31 08:00:00+00:00,2024-10-31 12:00:00+00:00,1,1.39933993399334
stage36b_ny_open_continuation_h4_atr075,ny_open,continuation,4,2024-10-31 13:00:00+00:00,2024-10-31 17:00:00+00:00,-1,42.84892227623157
stage36b_ny_open_reversal_h4_atr075,ny_open,reversal,4,2024-10-31 13:00:00+00:00,2024-10-31 17:00:00+00:00,1,-42.84892227623157
stage36b_ny_late_reversal_h8_atr075,ny_late,reversal,8,2024-10-31 18:00:00+00:00,2024-11-01 02:00:00+00:00,-1,-2.8528765920069925
stage36b_ny_late_continuation_h8_atr075,ny_late,continuation,8,2024-10-31 18:00:00+00:00,2024-11-01 02:00:00+00:00,1,2.8528765920069925
stage36b_london_open_continuation_h4_atr075,london_open,continuation,4,2024-11-01 08:00:00+00:00,2024-11-01 12:00:00+00:00,-1,2.9326379834852796
stage36b_london_open_reversal_h4_atr075,london_open,reversal,4,2024-11-01 08:00:00+00:00,2024-11-01 12:00:00+00:00,1,-2.9326379834852796
stage36b_ny_open_continuation_h4_atr075,ny_open,continuation,4,2024-11-01 13:00:00+00:00,2024-11-01 17:00:00+00:00,1,-9.029765424798288
stage36b_ny_open_reversal_h4_atr075,ny_open,reversal,4,2024-11-01 13:00:00+00:00,2024-11-01 17:00:00+00:00,-1,9.029765424798288
stage36b_ny_late_reversal_h8_atr075,ny_late,reversal,8,2024-11-01 18:00:00+00:00,2024-11-04 02:00:00+00:00,1,-2.083857442347777
stage36b_ny_late_continuation_h8_atr075,ny_late,continuation,8,2024-11-01 18:00:00+00:00,2024-11-04 02:00:00+00:00,-1,2.083857442347777
stage36b_london_open_continuation_h4_atr075,london_open,continuation,4,2024-11-04 08:00:00+00:00,2024-11-04 12:00:00+00:00,-1,2.5455637034179306
stage36b_london_open_reversal_h4_atr075,london_open,reversal,4,2024-11-04 08:00:00+00:00,2024-11-04 12:00:00+00:00,1,-2.5455637034179306
stage36b_ny_open_continuation_h4_atr075,ny_open,continuation,4,2024-11-04 13:00:00+00:00,2024-11-04 17:00:00+00:00,1,-1.5669178743960879
stage36b_ny_open_reversal_h4_atr075,ny_open,reversal,4,2024-11-04 13:00:00+00:00,2024-11-04 17:00:00+00:00,-1,1.5669178743960879
stage36b_ny_late_reversal_h8_atr075,ny_late,reversal,8,2024-11-04 18:00:00+00:00,2024-11-05 02:00:00+00:00,1,0.7398194019887229
stage36b_ny_late_continuation_h8_atr075,ny_late,continuation,8,2024-11-04 18:00:00+00:00,2024-11-05 02:00:00+00:00,-1,-0.7398194019887229
stage36b_london_open_continuation_h4_atr075,london_open,continuation,4,2024-11-05 08:00:00+00:00,2024-11-05 12:00:00+00:00,1,-0.15458937198080508
stage36b_london_open_reversal_h4_atr075,london_open,reversal,4,2024-11-05 08:00:00+00:00,2024-11-05 12:00:00+00:00,-1,0.15458937198080508
stage36b_ny_open_continuation_h4_atr075,ny_open,continuation,4,2024-11-05 13:00:00+00:00,2024-11-05 17:00:00+00:00,1,0.3390942348935223
stage36b_ny_open_reversal_h4_atr075,ny_open,reversal,4,2024-11-05 13:00:00+00:00,2024-11-05 17:00:00+00:00,-1,-0.3390942348935223
