stage,family,candidate,side,horizon_bars,horizon_minutes,description,event_clock_n,raw_mean_bps,cost_stressed_mean_bps,slip16_mean_bps,median_cost_bps,win_rate_cost_pct,intraday_benchmark_cost_mean_bps,intraday_benchmark_cost_adjusted_residual_bps,train_n,oos_n,train_cost_mean_bps,oos_cost_mean_bps,train_win_rate_cost_pct,oos_win_rate_cost_pct,worst_quarter_cost_mean_bps,worst_quarter_slip16_mean_bps,positive_quarter_pct,quarters_n,worst_year_cost_mean_bps,positive_year_pct,years_n,top_quarter_event_share_pct,top_year_event_share_pct,ex2025_n,ex2025_cost_mean_bps,median_mae_bps,median_mfe_bps,touch_stop_35bps_pct,touch_stop_50bps_pct,oos_median_mae_bps,oos_touch_stop_35bps_pct,oos_touch_stop_50bps_pct,boot_p10_bps,boot_p50_bps,boot_prob_mean_gt_0_pct,promotion,EA,paper_live,live,classification,failed_reasons
Stage42_PARALLEL_INTRADAY_EXECUTION_MEGASCAN_V3,42B_NY_IMPULSE_PULLBACK_CONTINUATION,NY_IMPULSE_PULLBACK_SHORT_I35,SHORT,32,480,NY overlap continuation after a one-hour impulse and controlled pullback to micro mean.,199,2.8993388739904318,-5.100661126009568,-21.10066112600957,-10.645232269429254,41.20603015075377,-10.792788120657931,5.692126994648364,139,60,-13.216547790916927,13.701142981025805,41.007194244604314,41.66666666666667,-46.60459553840756,-62.60459553840756,29.411764705882355,17,-22.594084379716392,20.0,5,14.07035175879397,29.64824120603015,140,-3.589484764070609,-49.51616663437797,46.524626816597525,63.31658291457286,49.74874371859296,-64.30026324267368,76.66666666666667,66.66666666666666,-13.195295896619164,-5.219261303693223,21.6,NO_GO,NO_GO,NO_GO,NO_GO,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,cost_mean_gt_15;train_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage42_PARALLEL_INTRADAY_EXECUTION_MEGASCAN_V3,42E_LONDON_RANGE_ACCEPTANCE_REJECTION,LONDON_RANGE_REJECT_SHORT_TOL10,SHORT,16,240,NY-overlap rejection below London morning range low.,391,2.8162985535117055,-5.183701446488295,-21.183701446488296,-11.043505216229203,39.89769820971867,-9.394202417771766,4.21050097128347,273,118,-5.900318992118707,-3.5257642434619987,39.56043956043956,40.67796610169492,-22.417302558713487,-38.41730255871349,29.411764705882355,17,-12.21745649388736,20.0,5,7.672634271099745,23.273657289002557,302,-4.426302801686053,-36.5000824330064,31.241300380462356,52.17391304347826,33.75959079283887,-45.39155697652342,62.71186440677966,46.61016949152542,-9.529763641623264,-5.4294900069461765,4.8,NO_GO,NO_GO,NO_GO,NO_GO,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,cost_mean_gt_15;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage42_PARALLEL_INTRADAY_EXECUTION_MEGASCAN_V3,42D_INTRADAY_COMPRESSION_EXPANSION_CONFIRM,INTRADAY_COMP_EXPAND_SHORT_C24H,SHORT,4,60,Intraday compression followed by two-bar expansion confirmation with trend gate.,590,2.702774893170718,-5.297225106829282,-21.297225106829284,-8.890327291241944,27.45762711864407,-8.352158956279048,3.0549338494497658,413,177,-7.8130958816224645,0.5731400343548082,22.033898305084744,40.11299435028249,-14.389850501934482,-30.389850501934482,11.76470588235294,17,-8.556530392998786,20.0,5,7.796610169491526,27.11864406779661,462,-6.421554485582802,-9.351430268849658,9.503101948278303,6.101694915254238,2.3728813559322033,-13.593273846719267,14.689265536723164,6.779661016949152,-6.724963693715932,-5.349616602067423,0.0,NO_GO,NO_GO,NO_GO,NO_GO,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,cost_mean_gt_15;train_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage42_PARALLEL_INTRADAY_EXECUTION_MEGASCAN_V3,42D_INTRADAY_COMPRESSION_EXPANSION_CONFIRM,INTRADAY_COMP_EXPAND_SHORT_C12H,SHORT,16,240,Intraday compression followed by two-bar expansion confirmation with trend gate.,292,2.7026156741266316,-5.297384325873368,-21.29738432587337,-10.946934042273863,34.58904109589041,-9.394202417771766,4.096818091898397,204,88,-8.449385939753807,2.0095285063040147,30.88235294117647,43.18181818181818,-17.89549842942214,-33.89549842942214,23.52941176470588,17,-12.394114985606679,40.0,5,9.246575342465754,25.34246575342466,218,-7.54583450697962,-20.128538329387546,21.586849911165995,26.71232876712329,16.78082191780822,-25.938116108218942,38.63636363636363,29.545454545454547,-9.283279434905527,-5.121810443214674,6.2,NO_GO,NO_GO,NO_GO,NO_GO,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,cost_mean_gt_15;train_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage42_PARALLEL_INTRADAY_EXECUTION_MEGASCAN_V3,42D_INTRADAY_COMPRESSION_EXPANSION_CONFIRM,INTRADAY_COMP_EXPAND_SHORT_C8H,SHORT,16,240,Intraday compression followed by two-bar expansion confirmation with trend gate.,316,2.6515881736542064,-5.348411826345794,-21.348411826345796,-11.08380818845655,32.594936708860764,-9.394202417771766,4.0457905914259715,221,95,-9.214659490249831,3.6457011602099167,28.50678733031674,42.10526315789473,-26.18932724961945,-42.189327249619446,29.411764705882355,17,-15.87169840228772,40.0,5,9.49367088607595,25.63291139240506,238,-7.581139613419817,-19.715361423918164,19.78205897270047,26.89873417721519,17.088607594936708,-23.073091647785038,34.73684210526316,28.421052631578945,-9.389122515558483,-5.4228491790469775,4.1000000000000005,NO_GO,NO_GO,NO_GO,NO_GO,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,cost_mean_gt_15;train_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage42_PARALLEL_INTRADAY_EXECUTION_MEGASCAN_V3,42A_LONDON_ASIA_RANGE_MICRO_RETEST,LONDON_ASIA_BREAK_HOLD_LONG_TOL15,LONG,16,240,"M15 London-open Asia range break, retest, and hold continuation.",453,2.5953225633848174,-5.4046774366151835,-21.404677436615184,-6.747133386716168,37.969094922737305,-6.605797582228234,1.201120145613051,317,136,-7.4214408067405575,-0.7038392871317722,35.01577287066246,44.85294117647059,-13.792182540048374,-29.792182540048373,17.647058823529413,17,-11.429241726561955,0.0,5,8.167770419426049,28.47682119205298,341,-7.154726416468822,-18.732747869737445,18.999745672696466,19.205298013245034,8.167770419426049,-21.91613024872696,28.676470588235293,14.705882352941178,-7.108935666991242,-5.483196734720789,0.0,NO_GO,NO_GO,NO_GO,NO_GO,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,cost_mean_gt_15;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage42_PARALLEL_INTRADAY_EXECUTION_MEGASCAN_V3,42D_INTRADAY_COMPRESSION_EXPANSION_CONFIRM,INTRADAY_COMP_EXPAND_SHORT_C8H,SHORT,4,60,Intraday compression followed by two-bar expansion confirmation with trend gate.,332,2.4758144215227667,-5.5241855784772325,-21.52418557847723,-8.54195741658325,29.518072289156628,-8.352158956279048,2.8279733778018157,232,100,-9.368366306354796,3.394313710198711,25.43103448275862,39.0,-17.233852612619337,-33.23385261261934,17.647058823529413,17,-10.254523066854006,20.0,5,9.63855421686747,25.602409638554217,249,-7.304140732270921,-8.800525816508586,10.476575746065642,9.63855421686747,4.216867469879518,-12.986499863595903,15.0,8.0,-7.883410745432515,-5.568616089644866,0.3,NO_GO,NO_GO,NO_GO,NO_GO,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,cost_mean_gt_15;train_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage42_PARALLEL_INTRADAY_EXECUTION_MEGASCAN_V3,42F_MICROTREND_PULLBACK_HOLD,MICROTREND_PULLBACK_LONG_P8,LONG,16,240,Micro trend pullback to two-hour mean with hold confirmation.,1314,2.3886093995274167,-5.611390600472584,-21.611390600472582,-6.629995846105567,41.78082191780822,-6.605797582228234,0.9944069817556507,919,395,-6.478529117617113,-3.5939214934958197,40.58759521218716,44.55696202531645,-21.109642910308732,-37.10964291030873,11.76470588235294,17,-8.63427232073543,0.0,5,7.4581430745814306,26.40791476407915,967,-6.915836286575385,-24.29004833880033,25.2559523059126,34.93150684931507,21.080669710806696,-29.811743954355485,42.53164556962025,29.873417721518987,-7.203549870461639,-5.684413718936119,0.0,NO_GO,NO_GO,NO_GO,NO_GO,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,cost_mean_gt_15;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage42_PARALLEL_INTRADAY_EXECUTION_MEGASCAN_V3,42E_LONDON_RANGE_ACCEPTANCE_REJECTION,LONDON_RANGE_ACCEPT_LONG_TOL20,LONG,32,480,NY-overlap acceptance above London morning range high.,425,2.3623240286251903,-5.63767597137481,-21.637675971374808,-6.852152214596778,45.64705882352941,-5.207211879342069,-0.4304640920327403,297,128,-6.546827141640168,-3.5281611466184692,44.107744107744104,49.21875,-46.2669514699289,-62.2669514699289,29.411764705882355,17,-13.062519435831348,20.0,5,8.941176470588236,28.47058823529412,306,-6.292211830383938,-43.897202591661745,44.221045933785504,61.411764705882355,44.94117647058823,-42.51378352345569,64.0625,44.53125,-10.34855780864339,-5.446687306739091,6.5,NO_GO,NO_GO,NO_GO,NO_GO,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,cost_mean_gt_15;residual_gt_0;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage42_PARALLEL_INTRADAY_EXECUTION_MEGASCAN_V3,42D_INTRADAY_COMPRESSION_EXPANSION_CONFIRM,INTRADAY_COMP_EXPAND_LONG_C12H,LONG,8,120,Intraday compression followed by two-bar expansion confirmation with trend gate.,451,2.3138905112533217,-5.686109488746678,-21.686109488746677,-7.5908388825816004,36.58536585365854,-7.300883461446238,1.6147739726995605,315,136,-5.954955226482766,-5.063415316784415,36.507936507936506,36.76470588235294,-12.268975465471689,-28.268975465471687,17.647058823529413,17,-8.918066876326451,0.0,5,14.855875831485587,32.8159645232816,303,-5.708613714611471,-14.373031679535409,13.906430084817956,16.4079822616408,7.982261640798225,-24.397523367962748,32.35294117647059,16.911764705882355,-7.51892173593007,-5.7535909345630465,0.0,NO_GO,NO_GO,NO_GO,NO_GO,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,cost_mean_gt_15;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage42_PARALLEL_INTRADAY_EXECUTION_MEGASCAN_V3,42F_MICROTREND_PULLBACK_HOLD,MICROTREND_PULLBACK_SHORT_P15,SHORT,32,480,Micro trend pullback to two-hour mean with hold confirmation.,817,2.2943916197456464,-5.705608380254353,-21.705608380254354,-9.57177871320302,43.696450428396574,-10.792788120657931,5.087179740403578,571,246,-8.47992480419793,0.7339634818260605,43.78283712784589,43.49593495934959,-16.798740474571616,-32.79874047457161,23.52941176470588,17,-11.762748247292386,20.0,5,7.9559363525091795,26.193390452876375,643,-6.613476302608726,-34.19655284999767,36.24413187580666,49.08200734394125,35.49571603427172,-42.156468920971356,58.94308943089431,41.46341463414634,-8.961201128892021,-5.69604359240863,1.2,NO_GO,NO_GO,NO_GO,NO_GO,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,cost_mean_gt_15;train_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage42_PARALLEL_INTRADAY_EXECUTION_MEGASCAN_V3,42A_LONDON_ASIA_RANGE_MICRO_RETEST,LONDON_ASIA_BREAK_HOLD_SHORT_TOL8,SHORT,16,240,"M15 London-open Asia range break, retest, and hold continuation.",361,2.273601013958314,-5.726398986041688,-21.726398986041684,-9.569510366885574,37.396121883656505,-9.394202417771766,3.6678034317300776,252,109,-8.673429252851394,1.086918695022956,36.11111111111111,40.36697247706422,-27.000455967317006,-43.00045596731701,17.647058823529413,17,-11.856326636911362,20.0,5,8.310249307479225,24.099722991689752,279,-5.838957344794744,-22.13866535474507,20.17628246795411,28.254847645429365,12.742382271468145,-26.17228592013854,33.02752293577982,20.18348623853211,-8.608082492002906,-5.8231996101380235,0.4,NO_GO,NO_GO,NO_GO,NO_GO,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,cost_mean_gt_15;train_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage42_PARALLEL_INTRADAY_EXECUTION_MEGASCAN_V3,42A_LONDON_ASIA_RANGE_MICRO_RETEST,LONDON_ASIA_BREAK_HOLD_LONG_TOL25,LONG,16,240,"M15 London-open Asia range break, retest, and hold continuation.",465,2.2043825857545554,-5.795617414245444,-21.795617414245445,-7.072492444676108,37.634408602150536,-6.605797582228234,0.8101801679827902,325,140,-7.913980943987291,-0.8779877916304449,34.76923076923077,44.285714285714285,-16.89201450993073,-32.892014509930725,17.647058823529413,17,-12.446604131492156,0.0,5,8.172043010752688,28.602150537634408,349,-7.619509395630319,-18.650389962699965,18.88291096557637,19.13978494623656,8.172043010752688,-20.297858163608186,27.857142857142858,14.285714285714285,-7.481179232959125,-5.849531274396783,0.0,NO_GO,NO_GO,NO_GO,NO_GO,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,cost_mean_gt_15;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage42_PARALLEL_INTRADAY_EXECUTION_MEGASCAN_V3,42D_INTRADAY_COMPRESSION_EXPANSION_CONFIRM,INTRADAY_COMP_EXPAND_LONG_C8H,LONG,8,120,Intraday compression followed by two-bar expansion confirmation with trend gate.,431,2.1599069957855996,-5.840093004214401,-21.8400930042144,-7.9403024279009955,36.65893271461717,-7.300883461446238,1.4607904572318375,301,130,-6.6893032915340385,-3.873844569728161,36.544850498338874,36.92307692307693,-14.252702239805519,-30.252702239805522,5.88235294117647,17,-8.432516586455362,0.0,5,12.296983758700696,34.106728538283065,284,-6.044373816205994,-14.136645751788857,14.50651002023795,15.777262180974477,6.960556844547564,-21.210107103124543,29.230769230769234,13.846153846153847,-7.692478573291929,-5.886897495487318,0.0,NO_GO,NO_GO,NO_GO,NO_GO,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,cost_mean_gt_15;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage42_PARALLEL_INTRADAY_EXECUTION_MEGASCAN_V3,42B_NY_IMPULSE_PULLBACK_CONTINUATION,NY_IMPULSE_PULLBACK_SHORT_I35,SHORT,4,60,NY overlap continuation after a one-hour impulse and controlled pullback to micro mean.,234,2.15305010739685,-5.846949892603151,-21.846949892603146,-10.020939303258862,38.88888888888889,-8.352158956279048,2.5052090636758972,163,71,-9.230436446675398,1.920772759703557,36.809815950920246,43.66197183098591,-25.086678233863008,-41.086678233863005,23.52941176470588,17,-12.551728315837977,0.0,5,17.52136752136752,29.48717948717949,165,-3.1231915569381368,-22.405809043251068,22.424895599442163,29.914529914529915,17.094017094017094,-28.650780766683592,40.845070422535215,26.76056338028169,-9.987609990528023,-5.6959172844539285,4.0,NO_GO,NO_GO,NO_GO,NO_GO,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,cost_mean_gt_15;train_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage42_PARALLEL_INTRADAY_EXECUTION_MEGASCAN_V3,42A_LONDON_ASIA_RANGE_MICRO_RETEST,LONDON_ASIA_BREAK_HOLD_LONG_TOL8,LONG,16,240,"M15 London-open Asia range break, retest, and hold continuation.",435,2.129971829439973,-5.870028170560026,-21.870028170560026,-6.776714765562623,37.01149425287356,-6.605797582228234,0.7357694116682083,304,131,-8.13627016093675,-0.6109627883117542,33.881578947368425,44.274809160305345,-13.973756856766474,-29.973756856766474,23.52941176470588,17,-11.402816071221455,0.0,5,8.275862068965518,27.586206896551722,326,-7.797034684785204,-18.85866899220656,18.9645550490658,19.54022988505747,8.505747126436782,-21.613215916370663,29.00763358778626,15.267175572519085,-7.523900850612632,-5.86773909094818,0.0,NO_GO,NO_GO,NO_GO,NO_GO,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,cost_mean_gt_15;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage42_PARALLEL_INTRADAY_EXECUTION_MEGASCAN_V3,42E_LONDON_RANGE_ACCEPTANCE_REJECTION,LONDON_RANGE_ACCEPT_LONG_TOL35,LONG,32,480,NY-overlap acceptance above London morning range high.,429,2.109883036354172,-5.890116963645826,-21.890116963645827,-7.501042820506669,45.22144522144522,-5.207211879342069,-0.6829050843037567,300,129,-7.1387988260904525,-2.986205655635063,44.0,48.06201550387597,-46.2669514699289,-62.2669514699289,29.411764705882355,17,-14.146634245167723,20.0,5,8.857808857808857,28.438228438228435,308,-6.836790009272388,-43.897202591661745,44.221045933785504,61.53846153846154,45.22144522144522,-41.45481814773255,63.565891472868216,44.96124031007752,-10.991690699635107,-5.645905403650946,6.6000000000000005,NO_GO,NO_GO,NO_GO,NO_GO,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,cost_mean_gt_15;residual_gt_0;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage42_PARALLEL_INTRADAY_EXECUTION_MEGASCAN_V3,42E_LONDON_RANGE_ACCEPTANCE_REJECTION,LONDON_RANGE_ACCEPT_LONG_TOL20,LONG,16,240,NY-overlap acceptance above London morning range high.,490,2.055209458763965,-5.944790541236035,-21.944790541236035,-6.906775762735899,44.69387755102041,-6.605797582228234,0.6610070409921995,343,147,-7.290936532772803,-2.8037832276502446,42.565597667638485,49.65986394557823,-37.416038813951054,-53.41603881395106,29.411764705882355,17,-12.958403699938923,20.0,5,8.979591836734693,28.97959183673469,348,-6.823277848060135,-34.96790828173057,33.904793337992125,50.0,31.63265306122449,-35.551930472129676,53.06122448979592,34.01360544217687,-9.44618535029402,-5.928396192634646,0.8999999999999999,NO_GO,NO_GO,NO_GO,NO_GO,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,cost_mean_gt_15;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage42_PARALLEL_INTRADAY_EXECUTION_MEGASCAN_V3,42A_LONDON_ASIA_RANGE_MICRO_RETEST,LONDON_ASIA_BREAK_HOLD_LONG_TOL40,LONG,16,240,"M15 London-open Asia range break, retest, and hold continuation.",470,2.0391925398350526,-5.960807460164947,-21.960807460164943,-7.188321975965854,37.4468085106383,-6.605797582228234,0.6449901220632874,329,141,-7.8926910689305725,-1.4530790397118183,34.954407294832826,43.262411347517734,-16.89201450993073,-32.892014509930725,17.647058823529413,17,-12.446604131492156,0.0,5,8.085106382978724,28.297872340425535,350,-7.66303338183688,-18.663618586111653,18.838620995071942,19.574468085106382,8.51063829787234,-21.613215916370663,29.078014184397162,14.893617021276595,-7.54809933458848,-5.973349758928606,0.0,NO_GO,NO_GO,NO_GO,NO_GO,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,cost_mean_gt_15;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage42_PARALLEL_INTRADAY_EXECUTION_MEGASCAN_V3,42A_LONDON_ASIA_RANGE_MICRO_RETEST,LONDON_ASIA_BREAK_HOLD_SHORT_TOL15,SHORT,16,240,"M15 London-open Asia range break, retest, and hold continuation.",375,1.9867984520459818,-6.0132015479540195,-22.01320154795402,-9.569510366885574,37.06666666666666,-9.394202417771766,3.381000869817746,262,113,-8.691733181870296,0.19719923156868072,35.87786259541985,39.823008849557525,-27.000455967317006,-43.00045596731701,17.647058823529413,17,-11.787764728659042,20.0,5,8.266666666666666,24.8,290,-6.3175575679011695,-22.13016248326816,20.17628246795411,28.26666666666667,12.8,-26.822341432629628,33.6283185840708,21.238938053097346,-8.616949094460466,-6.101725507373304,0.6,NO_GO,NO_GO,NO_GO,NO_GO,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,cost_mean_gt_15;train_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage42_PARALLEL_INTRADAY_EXECUTION_MEGASCAN_V3,42F_MICROTREND_PULLBACK_HOLD,MICROTREND_PULLBACK_SHORT_P15,SHORT,8,120,Micro trend pullback to two-hour mean with hold confirmation.,1600,1.9484666480805783,-6.051533351919421,-22.051533351919424,-8.78615077723554,32.875,-8.699116538553762,2.647583186634341,1120,480,-7.072181206418048,-3.6700216914226274,32.142857142857146,34.583333333333336,-11.728039769212987,-27.728039769212984,11.76470588235294,17,-8.797166348185435,0.0,5,8.5625,25.687500000000004,1254,-6.323458071048574,-16.652980682731467,17.17948731154717,17.1875,7.5,-22.63100517990113,28.125,12.916666666666668,-7.21033094996496,-6.057539522524284,0.0,NO_GO,NO_GO,NO_GO,NO_GO,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,cost_mean_gt_15;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage42_PARALLEL_INTRADAY_EXECUTION_MEGASCAN_V3,42F_MICROTREND_PULLBACK_HOLD,MICROTREND_PULLBACK_SHORT_P8,SHORT,8,120,Micro trend pullback to two-hour mean with hold confirmation.,1493,1.898388089789945,-6.101611910210055,-22.101611910210053,-8.699317709156322,32.752846617548556,-8.699116538553762,2.5975046283437067,1045,448,-7.391587332742536,-3.0926290607760305,31.770334928229666,35.044642857142854,-12.025489285729302,-28.025489285729304,11.76470588235294,17,-10.013032393138424,0.0,5,8.774279973208305,25.78700602813128,1172,-6.449843789425232,-16.30160136063985,17.117160102106954,16.744809109176156,7.166778298727394,-21.986183668222246,27.901785714285715,12.276785714285714,-7.312656347985143,-6.102152604443787,0.0,NO_GO,NO_GO,NO_GO,NO_GO,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,cost_mean_gt_15;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage42_PARALLEL_INTRADAY_EXECUTION_MEGASCAN_V3,42B_NY_IMPULSE_PULLBACK_CONTINUATION,NY_IMPULSE_PULLBACK_SHORT_I20,SHORT,32,480,NY overlap continuation after a one-hour impulse and controlled pullback to micro mean.,524,1.8937771926052382,-6.106222807394762,-22.10622280739476,-8.3697184887419,42.93893129770993,-10.792788120657931,4.686565313263169,366,158,-8.287137662703921,-1.054230167881137,44.26229508196721,39.87341772151899,-22.851506017604542,-38.85150601760454,29.411764705882355,17,-12.719405974060907,20.0,5,9.16030534351145,26.14503816793893,387,-5.988394944024433,-42.41836760566942,43.908682886738546,58.96946564885496,42.74809160305343,-57.37813298264949,70.25316455696202,55.69620253164557,-10.7547472429707,-6.109129720924338,4.1000000000000005,NO_GO,NO_GO,NO_GO,NO_GO,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,cost_mean_gt_15;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage42_PARALLEL_INTRADAY_EXECUTION_MEGASCAN_V3,42F_MICROTREND_PULLBACK_HOLD,MICROTREND_PULLBACK_SHORT_P40,SHORT,8,120,Micro trend pullback to two-hour mean with hold confirmation.,1668,1.8435832588419883,-6.1564167411580115,-22.15641674115801,-8.901049356797357,33.15347721822542,-8.699116538553762,2.54269979739575,1167,501,-7.414610522398651,-3.225653981262151,32.13367609254499,35.528942115768466,-13.86236224869303,-29.86236224869303,11.76470588235294,17,-8.824209937519333,0.0,5,8.453237410071942,24.940047961630697,1300,-6.4980806201078245,-17.05533954312166,17.22381814668661,18.10551558752998,8.03357314148681,-22.91643893374107,28.74251497005988,13.17365269461078,-7.3764285772637885,-6.227209768192592,0.0,NO_GO,NO_GO,NO_GO,NO_GO,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,cost_mean_gt_15;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage42_PARALLEL_INTRADAY_EXECUTION_MEGASCAN_V3,42F_MICROTREND_PULLBACK_HOLD,MICROTREND_PULLBACK_SHORT_P25,SHORT,8,120,Micro trend pullback to two-hour mean with hold confirmation.,1653,1.8354638452659853,-6.164536154734015,-22.164536154734016,-8.833589488435926,33.09134906231095,-8.699116538553762,2.5345803838197467,1157,496,-7.337583195134951,-3.4282147318632834,32.32497839239412,34.87903225806452,-13.177149710759874,-29.177149710759878,11.76470588235294,17,-8.693127464914756,0.0,5,8.469449485783425,25.16636418632789,1292,-6.561165656282065,-16.88059001314968,17.207696901602176,17.846339987900787,7.80399274047187,-22.794872049398116,28.42741935483871,12.903225806451612,-7.359833773807933,-6.210517131575005,0.0,NO_GO,NO_GO,NO_GO,NO_GO,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,cost_mean_gt_15;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
