probe_utc,session,year,h1_trend,h4_trend,vol_bucket,compression_bucket,impulse_bucket,macro_bucket,direction,horizon_hours,entry_price,mfe_usd,mae_usd,close_move_usd,hit_plus_10,hit_plus_15,hit_plus_24,hit_minus_10,hit_minus_15,first_hit_15_15,first_hit_24_15
2024-09-19T02:00:00+00:00,asia,2024,down,neutral,mid_high,high,normal,normal,long,3,2555.06,11.5,0.0,9.0,True,False,False,False,False,none,none
2024-09-19T02:00:00+00:00,asia,2024,down,neutral,mid_high,high,normal,normal,short,3,2555.06,0.0,-11.5,-9.0,False,False,False,True,False,none,none
2024-09-19T02:00:00+00:00,asia,2024,down,neutral,mid_high,high,normal,normal,long,6,2555.06,29.56,0.0,29.29,True,True,True,False,False,tp_first,tp_first
2024-09-19T02:00:00+00:00,asia,2024,down,neutral,mid_high,high,normal,normal,short,6,2555.06,0.0,-29.56,-29.29,False,False,False,True,True,sl_first,sl_first
2024-09-19T02:00:00+00:00,asia,2024,down,neutral,mid_high,high,normal,normal,long,12,2555.06,39.87,0.0,18.9,True,True,True,False,False,tp_first,tp_first
2024-09-19T02:00:00+00:00,asia,2024,down,neutral,mid_high,high,normal,normal,short,12,2555.06,0.0,-39.87,-18.9,False,False,False,True,True,sl_first,sl_first
2024-09-19T05:00:00+00:00,asia,2024,down,neutral,mid_high,high,normal,normal,long,3,2564.09,20.53,-0.16,20.26,True,True,False,False,False,tp_first,none
2024-09-19T05:00:00+00:00,asia,2024,down,neutral,mid_high,high,normal,normal,short,3,2564.09,0.16,-20.53,-20.26,False,False,False,True,True,sl_first,sl_first
2024-09-19T05:00:00+00:00,asia,2024,down,neutral,mid_high,high,normal,normal,long,6,2564.09,30.84,-0.16,24.54,True,True,True,False,False,tp_first,tp_first
2024-09-19T05:00:00+00:00,asia,2024,down,neutral,mid_high,high,normal,normal,short,6,2564.09,0.16,-30.84,-24.54,False,False,False,True,True,sl_first,sl_first
2024-09-19T05:00:00+00:00,asia,2024,down,neutral,mid_high,high,normal,normal,long,12,2564.09,30.84,-0.16,27.64,True,True,True,False,False,tp_first,tp_first
2024-09-19T05:00:00+00:00,asia,2024,down,neutral,mid_high,high,normal,normal,short,12,2564.09,0.16,-30.84,-27.64,False,False,False,True,True,sl_first,sl_first
2024-09-19T08:00:00+00:00,london,2024,neutral,up,high,high,normal,normal,long,3,2584.34,10.59,-3.03,4.29,True,False,False,False,False,none,none
2024-09-19T08:00:00+00:00,london,2024,neutral,up,high,high,normal,normal,short,3,2584.34,3.03,-10.59,-4.29,False,False,False,True,False,none,none
2024-09-19T08:00:00+00:00,london,2024,neutral,up,high,high,normal,normal,long,6,2584.34,10.59,-14.61,-10.38,True,False,False,True,False,none,none
2024-09-19T08:00:00+00:00,london,2024,neutral,up,high,high,normal,normal,short,6,2584.34,14.61,-10.59,10.38,True,False,False,True,False,none,none
2024-09-19T08:00:00+00:00,london,2024,neutral,up,high,high,normal,normal,long,12,2584.34,10.59,-14.61,4.07,True,False,False,True,False,none,none
