stage,decision_scope,promotion,candidate,family,side,horizon_hours,horizon_bars,lookback_hours,trigger_type,threshold,event_source,bar_index,entry_ts,exit_ts,entry_close,exit_close,final_bps,cost_stressed_final_bps,mfe_bps,mae_bps,touch_target_50bps,touch_target_100bps,touch_target_150bps,touch_stop_50bps,touch_stop_100bps,touch_stop_150bps,trigger_severity,hour_utc,session_utc,weekday,year,month,spread,spread_roll_median_24,spread_roll_median_120,spread_z240,atr24_bps,atr72_bps,ret1_bps,ret24_bps,ret72_bps,ret120_bps,source_stage39b_residual_bps,source_stage39b_event_clock_n,source_stage39b_median_mae_bps,source_stage39b_median_mfe_bps,spread_regime,prior_ret24_regime,prior_ret72_regime,atr24_bucket,trigger_severity_bucket
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,BB_LOWER_REV_LONG_W120_K2.5,BOLLINGER_REVERSAL,LONG,72,72,120,bb_lower,2.5,recomputed_from_h1,12954,2024-05-31 21:00:00+00:00,2024-06-05 20:00:00+00:00,2322.73,2355.0,138.9313437205364,130.9313437205364,149.0487486707437,-35.26023257115596,True,True,False,False,False,False,2.6676499666347873,21,LATE_20_23,Friday,2024,5,,,,,25.550774018771733,24.721037551267067,-13.070939946769888,-84.77795943805822,-145.8983844691819,-50.84382763642537,12.93,80,-87.0,153.37,NA,DOWN_MODERATE_-200_-75BPS,DOWN_MODERATE_-200_-75BPS,ATR24_MID,SEVERITY_MID
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,BB_LOWER_REV_LONG_W120_K2.5,BOLLINGER_REVERSAL,LONG,72,72,120,bb_lower,2.5,recomputed_from_h1,13076,2024-06-07 22:00:00+00:00,2024-06-12 21:00:00+00:00,2287.98,2322.74,151.92440493360772,143.92440493360772,234.3551954125478,-6.031521254556971,True,True,True,False,False,False,2.761145683861774,22,LATE_20_23,Friday,2024,6,,,,,43.30574267566578,29.998348838877853,-57.621108619699825,-356.6145014520006,-167.85272277227702,-168.8666597916888,12.93,80,-87.0,153.37,NA,DOWN_EXTREME_LE_-200BPS,DOWN_MODERATE_-200_-75BPS,ATR24_HIGH,SEVERITY_MID
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,BB_LOWER_REV_LONG_W120_K2.5,BOLLINGER_REVERSAL,LONG,72,72,120,bb_lower,2.5,recomputed_from_h1,13895,2024-07-25 20:00:00+00:00,2024-07-30 19:00:00+00:00,2355.93,2399.88,186.55053418395352,178.55053418395352,199.36925120865422,-7.937417495426091,True,True,True,False,False,False,2.670121770297493,20,LATE_20_23,Thursday,2024,7,,,,,38.071143768806344,27.783880767817838,-27.429616366337896,-220.21768549344566,-158.3236904876295,-388.9020340559568,12.93,80,-87.0,153.37,NA,DOWN_EXTREME_LE_-200BPS,DOWN_MODERATE_-200_-75BPS,ATR24_HIGH,SEVERITY_MID
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,BB_LOWER_REV_LONG_W120_K2.5,BOLLINGER_REVERSAL,LONG,72,72,120,bb_lower,2.5,recomputed_from_h1,14523,2024-08-30 19:00:00+00:00,2024-09-04 19:00:00+00:00,2497.51,2496.76,-3.002990979015241,-11.002990979015241,38.35820477195328,-103.50308907672189,False,False,False,True,True,False,2.6795343981020046,19,NY_13_19,Friday,2024,8,,,,,22.339774354370363,22.218225897159666,-19.102502108068187,-109.02797579444234,-67.13357911859231,-53.248263556999746,12.93,80,-87.0,153.37,NA,DOWN_MODERATE_-200_-75BPS,NEUTRAL_-75_75BPS,ATR24_LOW,SEVERITY_MID
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,BB_LOWER_REV_LONG_W120_K2.5,BOLLINGER_REVERSAL,LONG,72,72,120,bb_lower,2.5,recomputed_from_h1,15167,2024-10-08 10:00:00+00:00,2024-10-11 10:00:00+00:00,2633.81,2645.41,44.04266063231521,36.04266063231521,72.6324222324326,-110.94194342036734,True,False,False,True,True,False,2.5206065704367577,10,LONDON_07_12,Tuesday,2024,10,,,,,27.330129195203394,25.9655176406739,-8.990281392013966,-68.92677096177025,-42.193295198054145,-47.53645532215578,12.93,80,-87.0,153.37,NA,NEUTRAL_-75_75BPS,NEUTRAL_-75_75BPS,ATR24_MID,SEVERITY_LOW
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,BB_LOWER_REV_LONG_W120_K2.5,BOLLINGER_REVERSAL,LONG,72,72,120,bb_lower,2.5,recomputed_from_h1,15678,2024-11-06 13:00:00+00:00,2024-11-11 12:00:00+00:00,2698.98,2661.7,-138.12625510378095,-146.12625510378095,42.23817886757297,-206.55951507606574,False,False,False,True,True,True,2.59914465598343,13,NY_13_19,Wednesday,2024,11,,,,,42.43174584485332,29.597550952234535,-77.49829047888568,-155.09757432062733,-195.36755837777474,-286.7918824473581,12.93,80,-87.0,153.37,NA,DOWN_MODERATE_-200_-75BPS,DOWN_MODERATE_-200_-75BPS,ATR24_HIGH,SEVERITY_LOW
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,BB_LOWER_REV_LONG_W120_K2.5,BOLLINGER_REVERSAL,LONG,72,72,120,bb_lower,2.5,recomputed_from_h1,15755,2024-11-11 17:00:00+00:00,2024-11-14 17:00:00+00:00,2614.34,2570.05,-169.41178270615143,-177.41178270615143,48.42522395709814,-297.55119839041555,False,False,False,True,True,True,2.5592838764510066,17,NY_13_19,Monday,2024,11,,,,,27.894463320968722,28.749508366555094,-30.24097442292262,-256.19810069025027,-193.8470078994148,-437.5338337064183,12.93,80,-87.0,153.37,NA,DOWN_EXTREME_LE_-200BPS,DOWN_MODERATE_-200_-75BPS,ATR24_MID,SEVERITY_LOW
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,BB_LOWER_REV_LONG_W120_K2.5,BOLLINGER_REVERSAL,LONG,72,72,120,bb_lower,2.5,recomputed_from_h1,16197,2024-12-06 03:00:00+00:00,2024-12-11 02:00:00+00:00,2617.43,2700.88,318.82419014071183,310.82419014071183,322.1862666814412,-2.674379066488486,True,True,True,False,False,False,2.8390063178355,3,ASIA_00_06,Friday,2024,12,,,,,26.43433734662521,23.47888458364508,-40.940723463677166,-112.01021502939112,-72.48135814362789,-70.71132405436997,12.93,80,-87.0,153.37,NA,DOWN_MODERATE_-200_-75BPS,NEUTRAL_-75_75BPS,ATR24_MID,SEVERITY_HIGH
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,BB_LOWER_REV_LONG_W120_K2.5,BOLLINGER_REVERSAL,LONG,72,72,120,bb_lower,2.5,recomputed_from_h1,16410,2024-12-18 22:00:00+00:00,2024-12-23 21:00:00+00:00,2592.32,2610.87,71.55752376249768,63.55752376249768,157.69658066905112,-38.22830514751408,True,True,True,False,False,False,2.8039552480781524,22,LATE_20_23,Wednesday,2024,12,,,,,24.714068909257335,22.56376813271278,-46.00084475674837,-193.6069604690749,-211.7135316173213,-460.85459014704287,12.93,80,-87.0,153.37,NA,DOWN_MODERATE_-200_-75BPS,DOWN_EXTREME_LE_-200BPS,ATR24_MID,SEVERITY_MID
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,BB_LOWER_REV_LONG_W120_K2.5,BOLLINGER_REVERSAL,LONG,72,72,120,bb_lower,2.5,recomputed_from_h1,16572,2024-12-30 17:00:00+00:00,2025-01-03 17:00:00+00:00,2601.59,2643.9,162.63131392725282,154.63131392725282,244.6580744852178,-21.4099838944648,True,True,True,False,False,False,2.84821315429749,17,NY_13_19,Monday,2024,12,,,,,24.797052020079622,20.362355122892026,-37.94753972812481,-62.41572540136575,-48.00814034443324,-59.30205455636162,12.93,80,-87.0,153.37,NA,NEUTRAL_-75_75BPS,NEUTRAL_-75_75BPS,ATR24_MID,SEVERITY_HIGH
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,BB_LOWER_REV_LONG_W120_K2.5,BOLLINGER_REVERSAL,LONG,72,72,120,bb_lower,2.5,recomputed_from_h1,17538,2025-02-25 17:00:00+00:00,2025-02-28 17:00:00+00:00,2905.62,2850.08,-191.14681204011498,-199.14681204011498,83.94077683936851,-251.27167351546186,True,False,False,True,True,True,4.151969196670791,17,NY_13_19,Tuesday,2025,2,,,,,27.13314674039945,28.20207178067725,-93.01374066623569,-105.5972322015375,-127.58352388751004,-93.21640936119202,12.93,80,-87.0,153.37,NA,DOWN_MODERATE_-200_-75BPS,DOWN_MODERATE_-200_-75BPS,ATR24_MID,SEVERITY_HIGH
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,BB_LOWER_REV_LONG_W120_K2.5,BOLLINGER_REVERSAL,LONG,72,72,120,bb_lower,2.5,recomputed_from_h1,17759,2025-03-10 19:00:00+00:00,2025-03-13 19:00:00+00:00,2886.03,2979.58,324.1477046323138,316.1477046323138,344.5217132185041,-20.47795760958926,True,True,True,False,False,False,2.5842503009703166,19,NY_13_19,Monday,2025,3,,,,,27.955744229827058,28.052459545450677,-34.46120697097044,-66.42963105740085,-118.87357699221002,15.02585279522739,12.93,80,-87.0,153.37,NA,NEUTRAL_-75_75BPS,DOWN_MODERATE_-200_-75BPS,ATR24_MID,SEVERITY_LOW
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,BB_LOWER_REV_LONG_W120_K2.5,BOLLINGER_REVERSAL,LONG,72,72,120,bb_lower,2.5,recomputed_from_h1,18214,2025-04-04 16:00:00+00:00,2025-04-09 15:00:00+00:00,3061.87,3047.23,-47.81391763856724,-55.81391763856724,36.77491206354411,-345.540470366148,False,False,False,True,True,True,2.856219127192502,16,NY_13_19,Friday,2025,4,,,,,53.888941109124005,47.86062119524516,-29.892056462774708,-76.96994445200667,-228.87486876075113,-27.586521362455983,12.93,80,-87.0,153.37,NA,DOWN_MODERATE_-200_-75BPS,DOWN_EXTREME_LE_-200BPS,ATR24_HIGH,SEVERITY_HIGH
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,BB_LOWER_REV_LONG_W120_K2.5,BOLLINGER_REVERSAL,LONG,72,72,120,bb_lower,2.5,recomputed_from_h1,18637,2025-05-01 03:00:00+00:00,2025-05-06 02:00:00+00:00,3246.42,3334.07,269.9897117440142,261.9897117440142,281.44848787279517,-137.41290406047324,True,True,True,True,True,False,2.956207621792096,3,ASIA_00_06,Thursday,2025,5,,,,,45.63421081779461,42.35444899410754,-80.05817968477768,-200.75884488956808,-203.89319219430212,-330.0925760446072,12.93,80,-87.0,153.37,NA,DOWN_EXTREME_LE_-200BPS,DOWN_EXTREME_LE_-200BPS,ATR24_HIGH,SEVERITY_HIGH
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,BB_LOWER_REV_LONG_W120_K2.5,BOLLINGER_REVERSAL,LONG,72,72,120,bb_lower,2.5,recomputed_from_h1,18814,2025-05-12 10:00:00+00:00,2025-05-15 10:00:00+00:00,3222.56,3142.12,-249.61521275011168,-257.6152127501117,133.03088227992532,-316.7978253314141,True,True,False,True,True,True,3.078280653906521,10,LONDON_07_12,Monday,2025,5,,,,,53.96938531717842,50.69722741233267,-167.1477478686989,-317.786998284425,-473.7185948959588,-181.49799063413187,12.93,80,-87.0,153.37,NA,DOWN_EXTREME_LE_-200BPS,DOWN_EXTREME_LE_-200BPS,ATR24_HIGH,SEVERITY_HIGH
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,BB_LOWER_REV_LONG_W120_K2.5,BOLLINGER_REVERSAL,LONG,72,72,120,bb_lower,2.5,recomputed_from_h1,19117,2025-05-29 00:00:00+00:00,2025-06-02 23:00:00+00:00,3259.69,3381.43,373.47109694480184,365.47109694480184,378.07276152026725,-44.11462439679825,True,True,True,False,False,False,2.7200577051835477,0,ASIA_00_06,Thursday,2025,5,31.0,,,,35.84686879589153,30.685126756281004,-85.76929276830958,-149.7322648100463,-252.5895890148788,-181.24258251854042,12.93,80,-87.0,153.37,NA,DOWN_MODERATE_-200_-75BPS,DOWN_EXTREME_LE_-200BPS,ATR24_HIGH,SEVERITY_MID
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,BB_LOWER_REV_LONG_W120_K2.5,BOLLINGER_REVERSAL,LONG,72,72,120,bb_lower,2.5,recomputed_from_h1,19290,2025-06-09 03:00:00+00:00,2025-06-12 03:00:00+00:00,3305.23,3365.57,182.5591562463136,174.5591562463136,205.79505813513643,-35.912780653690746,True,True,True,False,False,False,2.6667499818006637,3,ASIA_00_06,Monday,2025,6,,,,,33.04364137222793,32.34077517262447,-38.09673073387421,-173.65116362036304,-194.20356069528856,5.02486703777949,12.93,80,-87.0,153.37,NA,DOWN_MODERATE_-200_-75BPS,DOWN_MODERATE_-200_-75BPS,ATR24_MID,SEVERITY_MID
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,BB_LOWER_REV_LONG_W120_K2.5,BOLLINGER_REVERSAL,LONG,72,72,120,bb_lower,2.5,recomputed_from_h1,19560,2025-06-24 08:00:00+00:00,2025-06-27 08:00:00+00:00,3331.88,3296.96,-104.80569528314332,-112.80569528314332,54.62381598376753,-128.3959806475632,True,False,False,True,True,False,2.8394410494870685,8,LONDON_07_12,Tuesday,2025,6,,,,,39.69238872422611,33.05203089604805,-49.18840622993304,-73.58680561762255,-96.54139271659368,-178.48562829594016,12.93,80,-87.0,153.37,NA,NEUTRAL_-75_75BPS,DOWN_MODERATE_-200_-75BPS,ATR24_HIGH,SEVERITY_HIGH
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,BB_LOWER_REV_LONG_W120_K2.5,BOLLINGER_REVERSAL,LONG,72,72,120,bb_lower,2.5,recomputed_from_h1,19639,2025-06-27 15:00:00+00:00,2025-07-02 14:00:00+00:00,3269.87,3342.21,221.23203674763835,213.23203674763835,268.5427861046463,-66.51640585099705,True,True,True,True,False,False,2.6219295584896205,15,NY_13_19,Friday,2025,6,,,,,29.43069766121137,25.785967352307033,-34.5300499817136,-156.41980474617955,-134.65077688942563,-297.5535213566172,12.93,80,-87.0,153.37,NA,DOWN_MODERATE_-200_-75BPS,DOWN_MODERATE_-200_-75BPS,ATR24_MID,SEVERITY_MID
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,BB_LOWER_REV_LONG_W120_K2.5,BOLLINGER_REVERSAL,LONG,72,72,120,bb_lower,2.5,recomputed_from_h1,19807,2025-07-08 17:00:00+00:00,2025-07-11 17:00:00+00:00,3296.4,3360.92,195.7286737046471,187.7286737046471,203.52505763863604,-42.136876592646644,True,True,True,False,False,False,2.844266184949341,17,NY_13_19,Tuesday,2025,7,,,,,22.903294731238873,24.680460217734222,-56.25857830198644,-64.44068021387861,-147.8244756206182,-156.50335492309208,12.93,80,-87.0,153.37,NA,NEUTRAL_-75_75BPS,DOWN_MODERATE_-200_-75BPS,ATR24_LOW,SEVERITY_HIGH
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,BB_LOWER_REV_LONG_W120_K2.5,BOLLINGER_REVERSAL,LONG,72,72,120,bb_lower,2.5,recomputed_from_h1,20199,2025-07-30 22:00:00+00:00,2025-08-04 21:00:00+00:00,3269.21,3375.69,325.70559860027436,317.70559860027436,355.19284475454384,-1.1011834663421372,True,True,True,False,False,False,2.7325364912880223,22,LATE_20_23,Wednesday,2025,7,,,,,25.034240963427454,25.083792879414773,-33.291363452058185,-167.64161867095729,-201.09102898420494,-347.6853943199965,12.93,80,-87.0,153.37,NA,DOWN_MODERATE_-200_-75BPS,DOWN_EXTREME_LE_-200BPS,ATR24_MID,SEVERITY_MID
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,BB_LOWER_REV_LONG_W120_K2.5,BOLLINGER_REVERSAL,LONG,72,72,120,bb_lower,2.5,recomputed_from_h1,20388,2025-08-11 17:00:00+00:00,2025-08-14 17:00:00+00:00,3346.1,3340.4,-17.03475688114464,-25.03475688114464,86.48874809479734,-45.5156749648844,True,False,False,False,False,False,2.6694090416760714,17,NY_13_19,Monday,2025,8,,,,,32.92489764484079,30.25932836218315,-36.120218091078016,-144.87716807695338,-92.02944468461816,-83.48472410328766,12.93,80,-87.0,153.37,NA,DOWN_MODERATE_-200_-75BPS,DOWN_MODERATE_-200_-75BPS,ATR24_MID,SEVERITY_MID
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,BB_LOWER_REV_LONG_W120_K2.5,BOLLINGER_REVERSAL,LONG,72,72,120,bb_lower,2.5,recomputed_from_h1,20535,2025-08-19 19:00:00+00:00,2025-08-22 19:00:00+00:00,3317.26,3370.59,160.7652098418577,152.7652098418577,185.60498724851104,-17.87619903173221,True,True,True,False,False,False,2.5593823154500805,19,NY_13_19,Tuesday,2025,8,,,,,17.705815195538328,19.08945720761205,-15.621002573400489,-50.56806593643826,-61.090887300945255,-94.44920555766178,12.93,80,-87.0,153.37,NA,NEUTRAL_-75_75BPS,NEUTRAL_-75_75BPS,ATR24_LOW,SEVERITY_LOW
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,BB_LOWER_REV_LONG_W120_K2.5,BOLLINGER_REVERSAL,LONG,72,72,120,bb_lower,2.5,recomputed_from_h1,21641,2025-10-22 13:00:00+00:00,2025-10-27 11:00:00+00:00,4034.59,4039.48,12.12019065134129,4.120190651341289,297.0809921206352,-59.08902763353985,True,True,True,True,False,False,2.553372706668974,13,NY_13_19,Wednesday,2025,10,,,,,103.86473526571523,77.40688253600635,-85.3946831672947,-515.3943622570712,-589.0654120588835,-390.2182249512909,12.93,80,-87.0,153.37,NA,DOWN_EXTREME_LE_-200BPS,DOWN_EXTREME_LE_-200BPS,ATR24_HIGH,SEVERITY_LOW
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,BB_LOWER_REV_LONG_W120_K2.5,BOLLINGER_REVERSAL,LONG,72,72,120,bb_lower,2.5,recomputed_from_h1,21735,2025-10-28 09:00:00+00:00,2025-10-31 09:00:00+00:00,3932.15,4020.96,225.8560838218271,217.8560838218271,288.51900359853965,-116.37399387103842,True,True,True,True,True,False,2.5993452878131826,9,LONDON_07_12,Tuesday,2025,10,,,,,61.399991962963405,55.48593181332152,-26.277675896827503,-334.9695091226834,-446.3697833021929,-799.5348467193586,12.93,80,-87.0,153.37,NA,DOWN_EXTREME_LE_-200BPS,DOWN_EXTREME_LE_-200BPS,ATR24_HIGH,SEVERITY_MID
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,BB_LOWER_REV_LONG_W120_K2.5,BOLLINGER_REVERSAL,LONG,72,72,120,bb_lower,2.5,recomputed_from_h1,22085,2025-11-17 21:00:00+00:00,2025-11-20 21:00:00+00:00,4010.92,4084.35,183.07520469119208,175.07520469119208,302.69863273263866,-32.311788816531404,True,True,True,False,False,False,2.5563299297757833,21,LATE_20_23,Monday,2025,11,,,,,51.86850113924053,52.35582436260485,-126.91754790177367,-185.6709405892143,-440.6083240581626,-244.32245212666294,12.93,80,-87.0,153.37,NA,DOWN_MODERATE_-200_-75BPS,DOWN_EXTREME_LE_-200BPS,ATR24_HIGH,SEVERITY_LOW
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,BB_LOWER_REV_LONG_W120_K2.5,BOLLINGER_REVERSAL,LONG,72,72,120,bb_lower,2.5,recomputed_from_h1,22776,2025-12-29 17:00:00+00:00,2026-01-02 17:00:00+00:00,4325.15,4335.35,23.58299712148959,15.58299712148959,182.72198652069972,-117.70690033871657,True,True,True,True,True,False,2.5964494950705026,17,NY_13_19,Monday,2025,12,,,,,68.00883484419707,50.9155956246334,-80.95494731048424,-465.42541465694364,-342.88814661331935,-16.734373557381055,12.93,80,-87.0,153.37,NA,DOWN_EXTREME_LE_-200BPS,DOWN_EXTREME_LE_-200BPS,ATR24_HIGH,SEVERITY_LOW
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,BB_LOWER_REV_LONG_W120_K2.5,BOLLINGER_REVERSAL,LONG,72,72,120,bb_lower,2.5,recomputed_from_h1,23338,2026-02-01 23:00:00+00:00,2026-02-04 23:00:00+00:00,4740.48,4964.76,473.1166464155545,465.1166464155545,740.8321520183625,-711.3836573511534,True,True,True,True,True,True,2.5041808602205577,23,LATE_20_23,Sunday,2026,2,59.0,,,,213.7971691370451,145.39874400503908,-293.5593845019824,-1232.0983681147047,-834.2855817029116,-597.2520573866591,12.93,80,-87.0,153.37,NA,DOWN_EXTREME_LE_-200BPS,DOWN_EXTREME_LE_-200BPS,ATR24_HIGH,SEVERITY_LOW
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,BB_LOWER_REV_LONG_W120_K2.5,BOLLINGER_REVERSAL,LONG,72,72,120,bb_lower,2.5,recomputed_from_h1,23611,2026-02-17 07:00:00+00:00,2026-02-20 07:00:00+00:00,4888.75,5011.7,251.49578113014437,243.49578113014437,272.6054717463566,-93.33674252109402,True,True,True,True,False,False,2.7129954315736478,7,LONDON_07_12,Tuesday,2026,2,,,,,50.56443563781162,59.77448122417469,-129.55993636077358,-176.8419614367589,-367.77324393497236,-299.31006292178597,12.93,80,-87.0,153.37,NA,DOWN_MODERATE_-200_-75BPS,DOWN_EXTREME_LE_-200BPS,ATR24_HIGH,SEVERITY_MID
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,BB_LOWER_REV_LONG_W120_K2.5,BOLLINGER_REVERSAL,LONG,72,72,120,bb_lower,2.5,recomputed_from_h1,24061,2026-03-13 21:00:00+00:00,2026-03-18 20:00:00+00:00,5016.22,4852.71,-325.9625773989183,-333.9625773989183,55.99834138056092,-363.0024201490367,True,False,False,True,True,True,2.533763746261711,21,LATE_20_23,Friday,2026,3,,,,,46.92254595589312,42.63546976124268,-59.805009511729736,-134.7561527236385,-350.80666103693426,-299.773361901593,12.93,80,-87.0,153.37,NA,DOWN_MODERATE_-200_-75BPS,DOWN_EXTREME_LE_-200BPS,ATR24_HIGH,SEVERITY_LOW
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,BB_LOWER_REV_LONG_W120_K2.5,BOLLINGER_REVERSAL,LONG,72,72,120,bb_lower,2.5,recomputed_from_h1,24133,2026-03-18 20:00:00+00:00,2026-03-23 19:00:00+00:00,4852.71,4426.09,-879.1376364958958,-887.1376364958958,29.36503520713174,-1553.297023724889,False,False,False,True,True,True,2.5411271741568098,20,LATE_20_23,Wednesday,2026,3,,,,,46.42485956739787,46.58184439606617,-77.10994147741901,-301.64040578458895,-325.9625773989183,-637.2022218920814,12.93,80,-87.0,153.37,NA,DOWN_EXTREME_LE_-200BPS,DOWN_EXTREME_LE_-200BPS,ATR24_HIGH,SEVERITY_LOW
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,BB_LOWER_REV_LONG_W120_K2.5,BOLLINGER_REVERSAL,LONG,72,72,120,bb_lower,2.5,recomputed_from_h1,24686,2026-04-21 17:00:00+00:00,2026-04-24 17:00:00+00:00,4738.92,4726.2,-26.84155883619144,-34.84155883619144,69.55171220446755,-171.55807652376564,True,False,False,True,True,True,2.8789351391609497,17,NY_13_19,Tuesday,2026,4,,,,,34.64367163858685,40.24303239568258,-83.57641780675662,-137.8723333409637,-141.64730258518276,-144.02568960748096,12.93,80,-87.0,153.37,NA,DOWN_MODERATE_-200_-75BPS,DOWN_MODERATE_-200_-75BPS,ATR24_HIGH,SEVERITY_HIGH
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,BB_LOWER_REV_LONG_W120_K2.5,BOLLINGER_REVERSAL,LONG,72,72,120,bb_lower,2.5,recomputed_from_h1,24798,2026-04-28 08:00:00+00:00,2026-05-01 08:00:00+00:00,4631.9,4604.7,-58.72320214166948,-66.72320214166947,32.12504587750242,-263.06699194714844,False,False,False,True,True,True,2.6699771202127773,8,LONDON_07_12,Tuesday,2026,4,,,,,26.379538604676355,36.083674799829254,-76.16578645727401,-165.52508991774738,-171.451609480765,-306.91254269068713,12.93,80,-87.0,153.37,NA,DOWN_MODERATE_-200_-75BPS,DOWN_MODERATE_-200_-75BPS,ATR24_MID,SEVERITY_MID
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,BB_LOWER_REV_LONG_W120_K2.5,BOLLINGER_REVERSAL,LONG,72,72,120,bb_lower,2.5,recomputed_from_h1,25107,2026-05-15 03:00:00+00:00,2026-05-20 02:00:00+00:00,4629.95,4489.12,-304.171751314809,-312.171751314809,2.8726012159951964,-356.61292238577056,False,False,False,True,True,True,2.866458903440578,3,ASIA_00_06,Friday,2026,5,,,,,42.58047283014267,37.3411870446747,-47.16362596708157,-159.21834018440495,-251.54650462582805,-196.24658294213225,12.93,80,-87.0,153.37,NA,DOWN_MODERATE_-200_-75BPS,DOWN_EXTREME_LE_-200BPS,ATR24_HIGH,SEVERITY_HIGH
