stage,decision_scope,promotion,ea,paper_live,live,family,candidate,side,trigger,horizon_hours,params_json,raw_trigger_count,event_clock_n,round_trip_cost_bps,directional_h1_all_drift_bps,directional_daily_anchor_drift_bps,n,event_clock_mean_bps,event_clock_median_bps,cost_stressed_mean_bps,event_clock_hit_rate_pct,median_mae_bps,median_mfe_bps,touch_stop_100bps_pct,touch_target_100bps_pct,mean_after_cost_plus_slip16_bps,h1_drift_adjusted_residual_bps,daily_anchor_adjusted_residual_bps,h1_benchmark_cost_adjusted_residual_bps,daily_anchor_cost_adjusted_residual_bps,pre2025_n,pre2025_cost_mean_bps,ex2025_n,ex2025_cost_mean_bps,y2025_n,y2025_cost_mean_bps,leave_one_year_out_min_cost_mean_bps,leave_one_year_out_json,year_cost_mean_json,year_counts_json,train_n,train_cost_mean_bps,train_slip16_mean_bps,train_hit_rate_pct,train_median_mae_bps,oos_n,oos_cost_mean_bps,oos_slip16_mean_bps,oos_hit_rate_pct,oos_median_mae_bps,first_half_n,first_half_cost_mean_bps,first_half_slip16_mean_bps,first_half_hit_rate_pct,first_half_median_mae_bps,second_half_n,second_half_cost_mean_bps,second_half_slip16_mean_bps,second_half_hit_rate_pct,second_half_median_mae_bps,q1_n,q1_cost_mean_bps,q1_slip16_mean_bps,q1_hit_rate_pct,q1_median_mae_bps,q2_n,q2_cost_mean_bps,q2_slip16_mean_bps,q2_hit_rate_pct,q2_median_mae_bps,q3_n,q3_cost_mean_bps,q3_slip16_mean_bps,q3_hit_rate_pct,q3_median_mae_bps,q4_n,q4_cost_mean_bps,q4_slip16_mean_bps,q4_hit_rate_pct,q4_median_mae_bps,recent_third_n,recent_third_cost_mean_bps,recent_third_slip16_mean_bps,recent_third_hit_rate_pct,recent_third_median_mae_bps,worst_quarter_cost_mean_bps,worst_quarter_slip16_mean_bps,hard_fail_reasons,classification
Stage40_PARALLEL_THESIS_MEGASCAN,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,NO_GO,NO_GO,NO_GO,VOL_COMPRESSION_EXPANSION,VOL_COMP_EXP_SHORT_L72_Q0.15_M2.0,SHORT,Compressed 72H range then bearish expansion,72,"{""compression_q"": 0.15, ""expansion_mult"": 2.0, ""lookback"": 72}",207,107,8.0,-25.002508867881485,-23.30868059339869,107,-22.72835814308913,-6.2203957599327175,-30.72835814308913,45.794392523364486,-101.10095704108701,95.28166048955899,50.467289719626166,47.66355140186916,-46.72835814308913,2.274150724792353,0.5803224503095592,-5.725849275207647,-7.419677549690441,74,-41.80562954808625,84,-28.98079640881874,23,-37.11075752042448,-40.69241246936232,"{""2022"": -34.75521492226974, ""2023"": -30.097860485630783, ""2024"": -16.271069364625134, ""2025"": -28.98079640881874, ""2026"": -40.69241246936232}","{""2022"": -10.817788512696145, ""2023"": -32.59649935037313, ""2024"": -69.6134796851647, ""2025"": -37.11075752042448, ""2026"": 65.92296882176076}","{""2022"": 18, ""2023"": 27, ""2024"": 29, ""2025"": 23, ""2026"": 10}",71,-40.02209972372415,-56.02209972372415,45.07042253521127,-108.01107309937885,36,-12.399034470170076,-28.399034470170076,47.22222222222222,-94.49685702900834,53,-28.2224673849031,-44.2224673849031,49.056603773584904,-108.01107309937885,54,-33.18784351686431,-49.18784351686431,42.592592592592595,-99.19071372310296,26,-31.569365132616912,-47.56936513261691,46.15384615384615,-125.74339508432232,27,-24.999528813030537,-40.99952881303054,51.85185185185185,-81.47554756648078,27,-69.8456880958424,-85.8456880958424,29.629629629629626,-101.10095704108701,27,3.470001062113779,-12.529998937886221,55.55555555555556,-91.71324365289779,36,-12.399034470170076,-28.399034470170076,47.22222222222222,-94.49685702900834,-69.8456880958424,-85.8456880958424,h1_cost_residual_floor;ex2025_floor;loyo_floor;train_cost_floor;oos_cost_floor;worst_quarter_cost_floor;worst_quarter_slip16_floor,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY
Stage40_PARALLEL_THESIS_MEGASCAN,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,NO_GO,NO_GO,NO_GO,VOL_COMPRESSION_EXPANSION,VOL_COMP_EXP_LONG_L120_Q0.15_M2.0,LONG,Compressed 120H range then bullish expansion,4,"{""compression_q"": 0.15, ""expansion_mult"": 2.0, ""lookback"": 120}",205,165,8.0,1.3958339209070354,1.2296768282992119,165,3.6170241161118954,1.768820247431968,-4.382975883888103,44.84848484848485,-23.646369168105473,25.069637883008422,8.484848484848486,5.454545454545454,-20.382975883888104,2.2211901952048603,2.3873472878126836,-5.778809804795139,-5.612652712187315,115,-5.902644033401196,129,-6.938052317627153,36,4.772714670343491,-6.938052317627153,"{""2022"": -3.014672660133394, ""2023"": -3.3111898609346886, ""2024"": -5.616448489852959, ""2025"": -6.938052317627153, ""2026"": -3.3575254020448484}","{""2022"": -12.421757323447018, ""2023"": -7.241071945097211, ""2024"": -1.192035881500759, ""2025"": 4.77271467034349, ""2026"": -15.443191795197496}","{""2022"": 24, ""2023"": 45, ""2024"": 46, ""2025"": 36, ""2026"": 14}",110,-5.7549473965690225,-21.754947396569023,45.45454545454545,-23.51328384281315,55,-1.6390328585262635,-17.639032858526264,43.63636363636363,-23.646369168105473,82,-10.301617021130285,-26.301617021130284,37.80487804878049,-25.149537254134934,83,1.4643563239897164,-14.535643676010285,51.80722891566265,-19.946398338486215,41,-11.582060957080952,-27.58206095708095,43.90243902439025,-28.335770818994632,41,-9.021173085179623,-25.021173085179623,31.70731707317073,-22.76398518849976,41,-0.504408363955219,-16.504408363955218,56.09756097560976,-20.103183070333543,42,3.3862456622216786,-12.613754337778321,47.61904761904761,-18.129449899225158,55,-1.6390328585262635,-17.639032858526264,43.63636363636363,-23.646369168105473,-11.582060957080952,-27.58206095708095,h1_cost_residual_floor;ex2025_floor;loyo_floor;train_cost_floor;oos_cost_floor;worst_quarter_cost_floor;worst_quarter_slip16_floor,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY
Stage40_PARALLEL_THESIS_MEGASCAN,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,NO_GO,NO_GO,NO_GO,PULLBACK_CONTINUATION_AFTER_TREND,DOWNTREND_PULLBACK_CONT_SHORT_TL72_T150,SHORT,Downtrend 72H then controlled pullback continuation,24,"{""mean_lookback"": 24, ""trend_bps"": 150, ""trend_lookback"": 72}",412,129,8.0,-8.502590481085887,-8.612916361476685,129,-6.288214631843301,-7.4774741092453745,-14.2882146318433,42.63565891472868,-69.25323820240914,57.71264695114575,34.10852713178294,34.10852713178294,-30.2882146318433,2.214375849242586,2.324701729633384,-5.785624150757412,-5.675298270366614,75,-14.733738031992727,103,-16.05424595964701,26,-7.292013602467066,-17.964962418194723,"{""2022"": -15.726941929119238, ""2023"": -8.980872965710441, ""2024"": -17.964962418194723, ""2025"": -16.05424595964701, ""2026"": -12.818046594689095}","{""2022"": -7.65755839222377, ""2023"": -37.50783442117457, ""2024"": -1.0256601167899435, ""2025"": -7.292013602467067, ""2026"": -19.591320765863834}","{""2022"": 23, ""2023"": 24, ""2024"": 28, ""2025"": 26, ""2026"": 28}",86,-12.99863154009879,-28.998631540098792,41.86046511627907,-65.15932166578753,43,-16.867380815332318,-32.86738081533232,44.18604651162791,-97.16219922053959,64,-24.047437120086833,-40.04743712008683,34.375,-66.50182436768847,65,-4.679134028034285,-20.679134028034284,50.76923076923077,-89.47966220674175,32,-15.138966383559016,-31.138966383559016,46.875,-72.84942763199354,32,-32.95590785661465,-48.95590785661465,21.875,-65.15932166578753,32,12.666217010757958,-3.3337829892420423,59.375,-56.19931843552139,33,-21.498868368681308,-37.49886836868131,42.42424242424242,-121.73339077375722,43,-16.867380815332318,-32.86738081533232,44.18604651162791,-97.16219922053959,-32.95590785661465,-48.95590785661465,h1_cost_residual_floor;ex2025_floor;loyo_floor;train_cost_floor;oos_cost_floor;worst_quarter_cost_floor;worst_quarter_slip16_floor,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY
Stage40_PARALLEL_THESIS_MEGASCAN,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,NO_GO,NO_GO,NO_GO,FALSE_BREAKOUT_SWEEP_REVERSAL,SWEEP_LOW_REV_LONG_L72_T15,LONG,Sweep below prior 72H low by 15bps then close back inside,4,"{""lookback"": 72, ""threshold_bps"": 15}",52,51,8.0,1.3958339209070354,1.2296768282992119,51,3.5666497080958526,7.050563895736328,-4.433350291904145,49.01960784313725,-35.10172887649987,40.692966666837634,17.647058823529413,17.647058823529413,-20.433350291904144,2.1708157871888174,2.3369728797966407,-5.829184212811181,-5.663027120203357,21,8.370291046715613,35,-12.215465244704367,16,12.59002616734633,-12.215465244704367,"{""2022"": -9.124498360836197, ""2023"": -7.305483839993648, ""2024"": -3.2791121388901225, ""2025"": -12.215465244704367, ""2026"": 10.19504136915052}","{""2022"": 10.81288093212502, ""2023"": 41.52078647752786, ""2024"": -13.090136439509322, ""2025"": 12.59002616734633, ""2026"": -43.09409968183433}","{""2022"": 12, ""2023"": 3, ""2024"": 6, ""2025"": 16, ""2026"": 14}",34,7.25307977196744,-8.746920228032561,47.05882352941176,-30.29128739425846,17,-27.806210419647314,-43.806210419647314,52.94117647058824,-88.26003440007058,25,10.592982750274125,-5.407017249725875,48.0,-28.084697535198934,26,-18.88174744784479,-34.88174744784479,50.0,-47.43710785060862,12,10.812880932125026,-5.187119067874974,50.0,-30.82724515368007,13,10.389999813180989,-5.610000186819011,46.15384615384615,-25.96593897550847,13,-13.773894587125172,-29.77389458712517,53.84615384615385,-32.49787725331799,13,-23.98960030856441,-39.989600308564405,46.15384615384615,-90.59570710501342,17,-27.806210419647314,-43.806210419647314,52.94117647058824,-88.26003440007058,-23.98960030856441,-39.989600308564405,h1_cost_residual_floor;ex2025_floor;loyo_floor;oos_cost_floor;worst_quarter_cost_floor;worst_quarter_slip16_floor,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY
Stage40_PARALLEL_THESIS_MEGASCAN,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,NO_GO,NO_GO,NO_GO,VOL_COMPRESSION_EXPANSION,VOL_COMP_EXP_LONG_L72_Q0.15_M1.5,LONG,Compressed 72H range then bullish expansion,4,"{""compression_q"": 0.15, ""expansion_mult"": 1.5, ""lookback"": 72}",429,315,8.0,1.3958339209070354,1.2296768282992119,315,3.5084675426778493,2.6260354286433696,-4.49153245732215,45.714285714285715,-23.99494285893922,26.40389239516594,4.761904761904762,4.761904761904762,-20.49153245732215,2.112633621770814,2.2787907143786374,-5.887366378229186,-5.721209285621362,210,-6.658005055071894,240,-6.996330370850361,75,3.5238208659681267,-6.996330370850361,"{""2022"": -3.554458912721515, ""2023"": -3.449041244562489, ""2024"": -4.691281139828293, ""2025"": -6.996330370850361, ""2026"": -3.9785771811139936}","{""2022"": -9.57850312801131, ""2023"": -7.8866727583367195, ""2024"": -3.9680531514439794, ""2025"": 3.5238208659681267, ""2026"": -9.364607581299639}","{""2022"": 49, ""2023"": 74, ""2024"": 87, ""2025"": 75, ""2026"": 30}",211,-6.687234815461145,-22.687234815461146,45.497630331753555,-23.121387283236984,104,-0.03679017302092,-16.03679017302092,46.15384615384615,-28.549245912141142,157,-8.915185219831486,-24.915185219831486,43.31210191082803,-23.239122032996384,158,-0.09587749710718005,-16.09587749710718,48.10126582278481,-26.101751529679085,78,-7.541226647780838,-23.54122664778084,46.15384615384615,-26.03109352132038,79,-10.271751911223262,-26.271751911223262,40.50632911392405,-22.339325786037143,79,-1.6815023683605512,-17.68150236836055,50.63291139240506,-20.505582997800698,79,1.4897473741461915,-14.51025262585381,45.56962025316456,-29.2299683466668,104,-0.03679017302092,-16.03679017302092,46.15384615384615,-28.549245912141142,-10.271751911223262,-26.271751911223262,h1_cost_residual_floor;ex2025_floor;loyo_floor;train_cost_floor;oos_cost_floor;worst_quarter_cost_floor;worst_quarter_slip16_floor,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY
Stage40_PARALLEL_THESIS_MEGASCAN,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,NO_GO,NO_GO,NO_GO,VOL_COMPRESSION_EXPANSION,VOL_COMP_EXP_SHORT_L24_Q0.25_M1.5,SHORT,Compressed 24H range then bearish expansion,4,"{""compression_q"": 0.25, ""expansion_mult"": 1.5, ""lookback"": 24}",573,436,8.0,-1.3958339209070354,-1.2296768282992119,436,0.7126131334739577,-0.6400671277062564,-7.287386866526043,37.38532110091743,-26.22202462313261,22.782957989398447,4.587155963302752,6.192660550458716,-23.28738686652604,2.108447054380993,1.9422899617731697,-5.891552945619007,-6.057710038226831,275,-8.37254537664069,330,-6.30111439187969,106,-10.357857778160916,-8.924889509347105,"{""2022"": -7.135055085589882, ""2023"": -7.769909445479034, ""2024"": -6.084882687221726, ""2025"": -6.30111439187969, ""2026"": -8.924889509347105}","{""2022"": -8.206291480560294, ""2023"": -5.8398191296670685, ""2024"": -11.12615020815136, ""2025"": -10.357857778160913, ""2026"": 4.0560405319253166}","{""2022"": 62, ""2023"": 109, ""2024"": 104, ""2025"": 106, ""2026"": 55}",292,-8.277398366540364,-24.277398366540364,35.95890410958904,-22.838608509556657,144,-5.279863547052559,-21.279863547052557,40.27777777777778,-32.531714407751934,218,-8.350798155732077,-24.35079815573208,36.69724770642202,-22.424162213532384,218,-6.223975577320005,-22.223975577320005,38.07339449541284,-29.688205473958895,109,-6.883487564585034,-22.883487564585035,38.53211009174312,-24.2678010151387,109,-9.81810874687912,-25.81810874687912,34.862385321100916,-19.91643105561991,109,-7.406669065707619,-23.406669065707618,36.69724770642202,-26.397611813373523,109,-5.041282088932395,-21.041282088932395,39.44954128440367,-32.98689258097287,144,-5.279863547052559,-21.279863547052557,40.27777777777778,-32.531714407751934,-9.81810874687912,-25.81810874687912,h1_cost_residual_floor;ex2025_floor;loyo_floor;train_cost_floor;oos_cost_floor;worst_quarter_slip16_floor,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY
Stage40_PARALLEL_THESIS_MEGASCAN,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,NO_GO,NO_GO,NO_GO,VOL_COMPRESSION_EXPANSION,VOL_COMP_EXP_LONG_L120_Q0.15_M2.0,LONG,Compressed 120H range then bullish expansion,8,"{""compression_q"": 0.15, ""expansion_mult"": 2.0, ""lookback"": 120}",205,150,8.0,2.7951299583446616,1.1310753012648225,150,4.743887901423163,4.36582296012511,-3.256112098576835,44.666666666666664,-31.89511972172543,32.2277049441011,14.000000000000002,10.0,-19.256112098576835,1.9487579430785011,3.6128126001583403,-6.051242056921497,-4.3871873998416575,104,-5.483404492945719,118,-5.029669711488854,32,3.2838815990362265,-6.455056632461541,"{""2022"": -1.6604424429710243, ""2023"": 0.1839971891759772, ""2024"": -6.455056632461541, ""2025"": -5.029669711488854, ""2026"": -3.420513647773496}","{""2022"": -14.257834460911637, ""2023"": -11.816384047171042, ""2024"": 4.969745274269552, ""2025"": 3.2838815990362265, ""2026"": -1.6590684778092688}","{""2022"": 19, ""2023"": 43, ""2024"": 42, ""2025"": 32, ""2026"": 14}",100,-6.026531703701703,-22.026531703701703,41.0,-30.91095316156922,50,2.284727111672898,-13.715272888327101,52.0,-33.76797939686705,75,-10.809379220397677,-26.809379220397677,37.333333333333336,-31.586155103483506,75,4.2971550232440086,-11.70284497675599,52.0,-32.659409020218135,37,-8.68800128178652,-24.68800128178652,48.64864864864865,-27.73477486926801,38,-12.874931423782225,-28.874931423782225,26.31578947368421,-32.866019658887026,37,-1.4221020224595216,-17.422102022459523,48.64864864864865,-32.659409020218135,38,9.86590530458692,-6.134094695413079,55.26315789473685,-33.403517767829904,50,2.284727111672898,-13.715272888327101,52.0,-33.76797939686705,-12.874931423782225,-28.874931423782225,h1_cost_residual_floor;ex2025_floor;loyo_floor;train_cost_floor;worst_quarter_cost_floor;worst_quarter_slip16_floor,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY
Stage40_PARALLEL_THESIS_MEGASCAN,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,NO_GO,NO_GO,NO_GO,SESSION_TRANSITION_IMBALANCE,ASIA_COMP_LONDON_BREAKOUT_LONG_Q0.4,LONG,Asia compression then London breakout up,4,"{""asia_range_q"": 0.4, ""direction"": ""breakout_up""}",671,282,8.0,1.3958339209070354,1.2296768282992119,282,3.035912250815451,2.957462503728747,-4.96408774918455,42.90780141843972,-19.76027577760442,20.653039790634597,1.0638297872340425,1.773049645390071,-20.96408774918455,1.6400783299084154,1.806235422516239,-6.359921670091586,-6.193764577483762,188,-4.830489650726426,210,-5.993361575491038,72,-1.9620390891239583,-6.346465777449146,"{""2022"": -4.813194593579442, ""2023"": -4.030452312956448, ""2024"": -6.346465777449146, ""2025"": -5.993361575491038, ""2026"": -4.036149495205743}","{""2022"": -5.758791702038122, ""2023"": -8.649490786927057, ""2024"": -1.8135517777908177, ""2025"": -1.9620390891239592, ""2026"": -15.93063075075227}","{""2022"": 45, ""2023"": 57, ""2024"": 86, ""2025"": 72, ""2026"": 22}",188,-4.830489650726426,-20.830489650726427,41.48936170212766,-17.762145937606498,94,-5.231283946100799,-21.2312839461008,45.744680851063826,-27.481290948281334,141,-7.615669735894958,-23.615669735894958,39.00709219858156,-20.12259662917404,141,-2.3125057624741427,-18.312505762474142,46.808510638297875,-18.920552768615373,70,-8.341181565382097,-24.341181565382097,37.142857142857146,-27.452214795828933,71,-6.900376382879467,-22.900376382879468,40.845070422535215,-16.509213754001273,70,0.9431645022993885,-15.056835497700611,48.57142857142857,-14.318234360226612,71,-5.522321516476215,-21.522321516476214,45.07042253521127,-30.584459787998952,94,-5.231283946100799,-21.2312839461008,45.744680851063826,-27.481290948281334,-8.341181565382097,-24.341181565382097,h1_cost_residual_floor;ex2025_floor;loyo_floor;train_cost_floor;oos_cost_floor,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY
Stage40_PARALLEL_THESIS_MEGASCAN,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,NO_GO,NO_GO,NO_GO,VOL_COMPRESSION_EXPANSION,VOL_COMP_EXP_LONG_L120_Q0.15_M1.5,LONG,Compressed 120H range then bullish expansion,4,"{""compression_q"": 0.15, ""expansion_mult"": 1.5, ""lookback"": 120}",429,319,8.0,1.3958339209070354,1.2296768282992119,319,2.9881388205496107,1.768820247431968,-5.0118611794503884,44.20062695924764,-23.643483549024012,24.296794692084678,5.6426332288401255,4.38871473354232,-21.01186117945039,1.5923048996425753,1.7584619922503988,-6.407695100357424,-6.2415380077496,207,-7.168580255862224,239,-7.357272495418258,80,1.9950551270036179,-7.357272495418258,"{""2022"": -3.732913482860213, ""2023"": -4.980530303292445, ""2024"": -4.647112922089586, ""2025"": -7.357272495418258, ""2026"": -4.614256804192303}","{""2022"": -13.44682574981893, ""2023"": -5.108665553220448, ""2024"": -5.984523199079197, ""2025"": 1.9950551270036185, ""2026"": -8.577875420046357}","{""2022"": 42, ""2023"": 78, ""2024"": 87, ""2025"": 80, ""2026"": 32}",213,-6.950311451221638,-22.950311451221637,44.13145539906103,-21.89174907526126,106,-1.1166733691930693,-17.11667336919307,44.339622641509436,-27.263579947722214,159,-9.660415623514167,-25.66041562351417,40.25157232704403,-22.76398518849976,160,-0.39236020066200916,-16.392360200662008,48.125,-25.378329639730303,79,-9.254338618660608,-25.254338618660608,44.303797468354425,-24.1570308077943,80,-10.061416665807059,-26.06141666580706,36.25,-17.7057729433322,80,-2.2741445816862678,-18.27414458168627,48.75,-24.449614313163394,80,1.4894241803622497,-14.51057581963775,47.5,-26.362839053962194,106,-1.1166733691930693,-17.11667336919307,44.339622641509436,-27.263579947722214,-10.061416665807059,-26.06141666580706,h1_cost_residual_floor;ex2025_floor;loyo_floor;train_cost_floor;oos_cost_floor;worst_quarter_cost_floor;worst_quarter_slip16_floor,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY
Stage40_PARALLEL_THESIS_MEGASCAN,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,NO_GO,NO_GO,NO_GO,FALSE_BREAKOUT_SWEEP_REVERSAL,SWEEP_LOW_REV_LONG_L72_T8,LONG,Sweep below prior 72H low by 8bps then close back inside,24,"{""lookback"": 72, ""threshold_bps"": 8}",98,79,8.0,8.502590481085887,8.612916361476685,79,10.07746163323213,15.03397239879467,2.07746163323213,51.89873417721519,-63.02940540180768,72.9687089140163,30.37974683544304,36.708860759493675,-13.92253836676787,1.5748711521462422,1.4645452717554441,-6.425128847853758,-6.535454728244556,50,11.447876685920122,63,7.201978677050913,16,-18.100324226804336,-3.3330247321502267,"{""2022"": 2.6717227978048768, ""2023"": -3.3330247321502267, ""2024"": -0.3335656405393772, ""2025"": 7.201978677050913, ""2026"": 4.284676464653586}","{""2022"": 0.43616889298359257, ""2023"": 25.162203458863527, ""2024"": 13.271516832885544, ""2025"": -18.100324226804332, ""2026"": -9.128398280138335}","{""2022"": 21, ""2023"": 15, ""2024"": 14, ""2025"": 16, ""2026"": 13}",52,9.487641110829262,-6.512358889170738,55.769230769230774,-53.94365836824178,27,-12.193995138436419,-28.19399513843642,44.44444444444444,-90.59570710501342,39,12.708235002410204,-3.2917649975897962,56.41025641025641,-44.23567813941487,40,-8.287542401716497,-24.287542401716497,47.5,-86.77946852586217,19,-13.622825863975253,-29.62282586397525,42.10526315789473,-68.77785272430548,20,37.722742825476395,21.722742825476395,70.0,-28.269115877953,20,-7.586274817340192,-23.586274817340193,50.0,-81.59762175526774,20,-8.988809986092795,-24.988809986092797,45.0,-97.54800082317271,27,-12.193995138436419,-28.19399513843642,44.44444444444444,-90.59570710501342,-13.622825863975253,-29.62282586397525,h1_cost_residual_floor;loyo_floor;oos_cost_floor;worst_quarter_cost_floor;worst_quarter_slip16_floor,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY
Stage40_PARALLEL_THESIS_MEGASCAN,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,NO_GO,NO_GO,NO_GO,VOL_COMPRESSION_EXPANSION,VOL_COMP_EXP_SHORT_L24_Q0.25_M1.5,SHORT,Compressed 24H range then bearish expansion,8,"{""compression_q"": 0.25, ""expansion_mult"": 1.5, ""lookback"": 24}",573,368,8.0,-2.7951299583446616,-1.1310753012648225,368,-1.2339168847895072,-1.707533499237801,-9.233916884789506,39.40217391304348,-35.11238348762213,31.298431008737747,10.869565217391305,11.684782608695652,-25.233916884789508,1.5612130735551544,-0.10284158352468475,-6.438786926444845,-8.102841583524684,229,-9.925810225774036,272,-7.706982576460428,96,-13.560230758388565,-10.999362136946326,"{""2022"": -10.513830180801572, ""2023"": -8.567313998726352, ""2024"": -7.890213773402634, ""2025"": -7.706982576460428, ""2026"": -10.999362136946326}","{""2022"": -1.455982239793111, ""2023"": -11.292979132851254, ""2024"": -13.573923485935621, ""2025"": -13.560230758388565, ""2026"": 4.109564672209706}","{""2022"": 52, ""2023"": 90, ""2024"": 87, ""2025"": 96, ""2026"": 43}",246,-10.216780944808562,-26.216780944808562,41.05691056910569,-32.8688075989203,122,-7.252076239177315,-23.252076239177313,36.0655737704918,-40.659308248645054,184,-10.23450237313991,-26.23450237313991,42.391304347826086,-28.704027535719767,184,-8.233331396439104,-24.233331396439105,36.41304347826087,-41.193911580914566,92,-5.310721544851188,-21.310721544851187,43.47826086956522,-33.93710449633214,92,-15.158283201428631,-31.15828320142863,41.30434782608695,-25.128499823316996,92,-13.002264245003477,-29.002264245003477,33.69565217391305,-42.19799741397634,92,-3.4643985478747332,-19.464398547874733,39.130434782608695,-39.29706576536462,122,-7.252076239177315,-23.252076239177313,36.0655737704918,-40.659308248645054,-15.158283201428631,-31.15828320142863,h1_cost_residual_floor;ex2025_floor;loyo_floor;train_cost_floor;oos_cost_floor;worst_quarter_cost_floor;worst_quarter_slip16_floor,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY
Stage40_PARALLEL_THESIS_MEGASCAN,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,NO_GO,NO_GO,NO_GO,SESSION_TRANSITION_IMBALANCE,ASIA_COMP_LONDON_BREAKOUT_SHORT_Q0.4,SHORT,Asia compression then London breakout down,8,"{""asia_range_q"": 0.4, ""direction"": ""breakout_down""}",586,193,8.0,-2.7951299583446616,-1.1310753012648225,193,-1.3481868566611948,-4.163419038443195,-9.348186856661195,39.37823834196891,-42.68270934144836,36.26615259495702,8.290155440414509,11.398963730569948,-25.348186856661194,1.4469431016834668,-0.21711155539637228,-6.553056898316534,-8.217111555396373,142,-11.562245682307642,156,-9.483370136512567,37,-8.778224919990548,-10.986777703504668,"{""2022"": -8.306212218435736, ""2023"": -9.38165783525429, ""2024"": -8.277573065680501, ""2025"": -9.483370136512567, ""2026"": -10.986777703504668}","{""2022"": -13.462650812730955, ""2023"": -9.270280268556577, ""2024"": -12.869316658108808, ""2025"": -8.778224919990548, ""2026"": 11.602367542266057}","{""2022"": 39, ""2023"": 58, ""2024"": 45, ""2025"": 37, ""2026"": 14}",129,-13.329395054968272,-29.329395054968273,37.98449612403101,-34.94804624615932,64,-1.3235640819484926,-17.323564081948494,42.1875,-45.34344185913474,96,-10.943293939941098,-26.9432939399411,38.54166666666667,-33.97597015014075,97,-7.769524176301704,-23.769524176301704,40.20618556701031,-45.4392384886515,48,-14.499336072118718,-30.499336072118716,37.5,-36.22762182297401,48,-7.387251807763481,-23.38725180776348,39.58333333333333,-31.687750081307307,48,-14.15535076347859,-30.155350763478587,37.5,-45.04607094252378,49,-1.5140205806998515,-17.514020580699853,42.857142857142854,-45.4392384886515,64,-1.3235640819484926,-17.323564081948494,42.1875,-45.34344185913474,-14.499336072118718,-30.499336072118716,h1_cost_residual_floor;ex2025_floor;loyo_floor;train_cost_floor;oos_cost_floor;worst_quarter_cost_floor;worst_quarter_slip16_floor,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY
