utc_time,open,high,low,close,event_risk,nearest_event_dir
2023-03-28 03:00:00+00:00,1958.08,1960.6,1957.64,1959.28,False,
2023-03-28 04:00:00+00:00,1959.31,1963.92,1958.99,1962.55,False,
2023-03-28 05:00:00+00:00,1962.55,1962.6,1959.23,1960.13,False,
2023-03-28 06:00:00+00:00,1960.18,1961.08,1958.86,1959.64,False,
2023-03-28 07:00:00+00:00,1959.62,1960.06,1957.35,1957.71,False,
2023-03-28 08:00:00+00:00,1957.71,1960.73,1956.57,1959.41,False,
2023-03-28 09:00:00+00:00,1959.42,1959.46,1953.08,1954.91,False,
2023-03-28 10:00:00+00:00,1954.9,1956.82,1951.81,1953.88,False,
2023-03-28 11:00:00+00:00,1953.87,1955.86,1949.7,1950.2,False,
2023-03-28 12:00:00+00:00,1950.2,1953.78,1949.1,1953.71,False,
2023-03-28 13:00:00+00:00,1953.69,1957.24,1953.41,1956.64,False,
2023-03-28 14:00:00+00:00,1956.64,1958.49,1955.66,1956.91,False,
2023-03-28 15:00:00+00:00,1957.01,1967.31,1956.91,1965.19,False,
2023-03-28 16:00:00+00:00,1965.19,1965.91,1960.67,1963.25,False,
2023-03-28 17:00:00+00:00,1963.27,1969.95,1958.86,1969.06,False,
2023-03-28 18:00:00+00:00,1969.09,1969.87,1965.98,1966.57,False,
2023-03-28 19:00:00+00:00,1966.6,1969.23,1965.59,1968.95,False,
2023-03-28 20:00:00+00:00,1968.95,1975.04,1968.8,1974.47,False,
2023-03-28 21:00:00+00:00,1974.56,1975.08,1971.03,1973.17,False,
2023-03-28 22:00:00+00:00,1973.18,1975.2,1972.44,1973.31,False,
2023-03-28 23:00:00+00:00,1973.34,1974.05,1971.44,1973.49,False,
2023-03-29 00:00:00+00:00,1972.88,1973.63,1971.41,1971.9,False,
2023-03-29 01:00:00+00:00,1972.84,1974.34,1972.32,1972.95,False,
2023-03-29 02:00:00+00:00,1972.88,1973.63,1971.41,1971.9,False,
2023-03-29 03:00:00+00:00,1971.94,1972.86,1969.97,1970.4,False,
2023-03-29 04:00:00+00:00,1970.4,1971.79,1966.81,1969.08,False,
2023-03-29 05:00:00+00:00,1969.08,1970.19,1967.43,1968.41,False,
2023-03-29 06:00:00+00:00,1968.43,1969.09,1965.82,1966.49,False,
2023-03-29 07:00:00+00:00,1966.5,1968.8,1965.77,1966.12,False,
2023-03-29 08:00:00+00:00,1966.13,1967.58,1962.95,1962.98,False,
2023-03-29 09:00:00+00:00,1962.98,1963.51,1960.11,1961.96,False,
2023-03-29 10:00:00+00:00,1961.96,1964.65,1958.58,1961.6,False,
2023-03-29 11:00:00+00:00,1961.59,1964.43,1960.73,1964.22,False,
2023-03-29 12:00:00+00:00,1964.21,1967.95,1964.21,1967.3,False,
2023-03-29 13:00:00+00:00,1967.3,1969.08,1965.77,1967.76,False,
2023-03-29 14:00:00+00:00,1967.77,1968.45,1963.17,1966.64,False,
2023-03-29 15:00:00+00:00,1966.64,1968.61,1962.34,1964.76,False,
2023-03-29 16:00:00+00:00,1964.79,1968.07,1961.01,1965.58,False,
2023-03-29 17:00:00+00:00,1965.55,1971.67,1963.19,1969.1,False,
2023-03-29 18:00:00+00:00,1969.08,1969.32,1960.6,1961.76,False,
2023-03-29 19:00:00+00:00,1961.78,1965.57,1961.56,1964.99,False,
2023-03-29 20:00:00+00:00,1964.99,1969.1,1963.45,1969.0,False,
2023-03-29 21:00:00+00:00,1968.94,1969.05,1966.53,1966.84,False,
2023-03-29 22:00:00+00:00,1966.81,1966.81,1961.04,1963.06,False,
2023-03-29 23:00:00+00:00,1963.36,1964.5,1962.61,1964.26,False,
2023-03-30 00:00:00+00:00,1964.28,1964.35,1962.84,1963.17,False,
2023-03-30 01:00:00+00:00,1963.25,1964.83,1963.01,1964.28,False,
2023-03-30 02:00:00+00:00,1964.28,1964.35,1962.84,1963.17,False,
2023-03-30 03:00:00+00:00,1963.16,1963.48,1960.7,1961.37,False,
2023-03-30 04:00:00+00:00,1961.38,1961.9,1955.29,1959.07,False,
2023-03-30 05:00:00+00:00,1959.07,1960.19,1957.95,1958.32,False,
2023-03-30 06:00:00+00:00,1958.33,1960.82,1957.57,1959.56,False,
2023-03-30 07:00:00+00:00,1959.56,1961.33,1958.9,1960.78,False,
2023-03-30 08:00:00+00:00,1960.78,1965.33,1960.16,1964.47,False,
2023-03-30 09:00:00+00:00,1964.41,1969.37,1963.65,1968.63,False,
2023-03-30 10:00:00+00:00,1968.75,1971.46,1965.96,1966.61,False,
2023-03-30 11:00:00+00:00,1966.57,1968.5,1964.88,1967.84,False,
2023-03-30 12:00:00+00:00,1967.85,1968.52,1966.86,1967.3,True,
2023-03-30 13:00:00+00:00,1967.32,1970.93,1966.84,1968.75,True,
2023-03-30 14:00:00+00:00,1968.73,1971.12,1968.17,1968.55,True,
2023-03-30 15:00:00+00:00,1968.58,1975.22,1967.66,1970.25,True,
2023-03-30 16:00:00+00:00,1970.2,1970.98,1965.15,1966.55,False,
2023-03-30 17:00:00+00:00,1966.58,1972.29,1963.89,1972.06,False,
2023-03-30 18:00:00+00:00,1972.01,1975.12,1971.02,1974.64,False,
2023-03-30 19:00:00+00:00,1974.74,1984.2,1974.7,1983.07,False,
2023-03-30 20:00:00+00:00,1983.1,1983.36,1978.1,1979.79,False,
2023-03-30 21:00:00+00:00,1979.79,1981.8,1979.42,1981.37,False,
2023-03-30 22:00:00+00:00,1981.37,1983.0,1980.38,1981.21,False,
2023-03-30 23:00:00+00:00,1981.21,1981.89,1979.72,1980.12,False,
2023-03-31 00:00:00+00:00,1979.09,1980.05,1977.9,1978.42,False,
2023-03-31 01:00:00+00:00,1979.66,1980.43,1979.01,1979.06,False,
2023-03-31 02:00:00+00:00,1979.09,1980.05,1977.9,1978.42,False,
2023-03-31 03:00:00+00:00,1978.4,1979.73,1977.57,1979.56,False,
2023-03-31 04:00:00+00:00,1979.56,1983.54,1979.03,1982.37,False,
2023-03-31 05:00:00+00:00,1982.33,1983.25,1980.75,1981.62,False,
2023-03-31 06:00:00+00:00,1981.58,1981.85,1980.72,1981.13,False,
2023-03-31 07:00:00+00:00,1981.13,1982.03,1980.19,1980.78,False,
2023-03-31 08:00:00+00:00,1980.76,1980.82,1978.0,1978.96,False,
2023-03-31 09:00:00+00:00,1978.94,1984.96,1978.94,1984.12,False,
2023-03-31 10:00:00+00:00,1984.11,1984.12,1974.75,1975.19,False,
2023-03-31 11:00:00+00:00,1975.21,1978.64,1973.12,1975.08,False,
2023-03-31 12:00:00+00:00,1975.09,1980.33,1975.09,1978.41,False,
2023-03-31 13:00:00+00:00,1978.34,1980.92,1976.92,1979.33,False,
2023-03-31 14:00:00+00:00,1979.36,1981.87,1979.26,1980.16,False,
2023-03-31 15:00:00+00:00,1980.18,1987.55,1976.11,1979.53,False,
2023-03-31 16:00:00+00:00,1979.54,1984.02,1974.85,1979.63,False,
2023-03-31 17:00:00+00:00,1979.58,1980.96,1975.15,1977.87,False,
2023-03-31 18:00:00+00:00,1977.93,1981.01,1974.84,1979.62,False,
2023-03-31 19:00:00+00:00,1979.6,1979.7,1975.19,1977.04,False,
2023-03-31 20:00:00+00:00,1977.04,1977.14,1966.78,1967.33,False,
2023-03-31 21:00:00+00:00,1967.37,1972.02,1967.15,1971.11,False,
2023-03-31 22:00:00+00:00,1971.23,1971.36,1968.24,1970.21,False,
2023-04-02 23:00:00+00:00,1972.11,1972.24,1960.05,1962.43,False,
2023-04-03 00:00:00+00:00,1962.43,1962.54,1956.87,1956.94,False,
2023-04-03 01:00:00+00:00,1972.11,1972.24,1960.05,1962.43,False,
2023-04-03 02:00:00+00:00,1962.43,1962.54,1956.87,1956.94,False,
2023-04-03 03:00:00+00:00,1956.97,1964.08,1956.7,1962.39,False,
2023-04-03 04:00:00+00:00,1962.37,1964.45,1958.38,1960.17,False,
2023-04-03 05:00:00+00:00,1960.17,1960.31,1952.41,1952.48,False,
2023-04-03 06:00:00+00:00,1952.48,1953.68,1949.69,1951.75,False,
2023-04-03 07:00:00+00:00,1951.74,1952.69,1950.42,1952.5,False,
2023-04-03 08:00:00+00:00,1952.54,1954.02,1951.36,1953.63,False,
2023-04-03 09:00:00+00:00,1953.65,1957.09,1950.75,1954.65,False,
2023-04-03 10:00:00+00:00,1954.65,1961.93,1953.18,1961.78,False,
2023-04-03 11:00:00+00:00,1961.74,1966.38,1961.15,1965.7,False,
2023-04-03 12:00:00+00:00,1965.71,1966.96,1963.02,1966.06,True,
2023-04-03 13:00:00+00:00,1966.07,1972.42,1965.89,1972.4,True,
2023-04-03 14:00:00+00:00,1972.39,1978.72,1971.12,1978.58,True,
2023-04-03 15:00:00+00:00,1978.54,1979.83,1975.67,1978.94,True,
2023-04-03 16:00:00+00:00,1978.95,1980.66,1972.33,1975.89,False,
2023-04-03 17:00:00+00:00,1975.91,1989.75,1975.91,1985.99,False,
2023-04-03 18:00:00+00:00,1985.99,1990.36,1983.8,1987.88,False,
2023-04-03 19:00:00+00:00,1987.88,1990.41,1986.76,1986.91,False,
2023-04-03 20:00:00+00:00,1986.91,1986.92,1981.8,1984.97,False,
2023-04-03 21:00:00+00:00,1984.97,1985.19,1982.08,1982.3,False,
2023-04-03 22:00:00+00:00,1982.3,1986.01,1982.15,1985.06,False,
2023-04-03 23:00:00+00:00,1984.99,1985.8,1983.51,1984.3,False,
2023-04-04 00:00:00+00:00,1983.88,1985.42,1983.51,1984.86,False,
2023-04-04 01:00:00+00:00,1983.7,1985.43,1983.52,1983.89,False,
2023-04-04 02:00:00+00:00,1983.88,1985.42,1983.51,1984.86,False,
2023-04-04 03:00:00+00:00,1984.88,1985.23,1982.12,1982.79,False,
2023-04-04 04:00:00+00:00,1982.84,1983.55,1977.75,1978.19,False,
2023-04-04 05:00:00+00:00,1978.17,1981.36,1978.01,1980.78,False,
2023-04-04 06:00:00+00:00,1980.76,1980.8,1977.8,1978.08,False,
2023-04-04 07:00:00+00:00,1978.04,1980.67,1977.78,1979.68,False,
2023-04-04 08:00:00+00:00,1979.67,1980.8,1978.04,1978.74,False,
2023-04-04 09:00:00+00:00,1978.74,1982.33,1976.88,1981.5,False,
2023-04-04 10:00:00+00:00,1981.49,1983.77,1978.66,1982.09,False,
2023-04-04 11:00:00+00:00,1982.04,1984.14,1980.17,1980.58,False,
2023-04-04 12:00:00+00:00,1980.57,1983.74,1980.12,1982.89,False,
2023-04-04 13:00:00+00:00,1982.88,1984.26,1981.3,1982.08,False,
2023-04-04 14:00:00+00:00,1982.08,1982.44,1978.41,1981.92,False,
2023-04-04 15:00:00+00:00,1981.92,1985.61,1981.4,1983.59,False,
2023-04-04 16:00:00+00:00,1983.55,1993.17,1983.37,1992.41,False,
2023-04-04 17:00:00+00:00,1992.3,2024.85,1992.3,2016.02,False,
2023-04-04 18:00:00+00:00,2016.51,2023.13,2015.55,2020.23,False,
2023-04-04 19:00:00+00:00,2020.15,2024.9,2019.56,2020.66,False,
2023-04-04 20:00:00+00:00,2020.67,2020.86,2017.76,2018.25,False,
2023-04-04 21:00:00+00:00,2018.25,2021.53,2017.78,2021.15,False,
2023-04-04 22:00:00+00:00,2021.25,2022.38,2020.24,2021.77,False,
2023-04-04 23:00:00+00:00,2021.75,2021.95,2019.66,2020.42,False,
2023-04-05 00:00:00+00:00,2020.58,2023.54,2020.55,2021.68,False,
2023-04-05 01:00:00+00:00,2020.0,2021.46,2019.7,2020.53,False,
2023-04-05 02:00:00+00:00,2020.58,2023.54,2020.55,2021.68,False,
2023-04-05 03:00:00+00:00,2021.66,2022.41,2019.33,2019.47,False,
2023-04-05 04:00:00+00:00,2019.48,2021.79,2019.48,2020.48,False,
2023-04-05 05:00:00+00:00,2020.5,2025.24,2020.1,2023.94,False,
2023-04-05 06:00:00+00:00,2023.95,2024.04,2021.84,2022.96,False,
2023-04-05 07:00:00+00:00,2022.93,2023.63,2022.04,2023.33,False,
2023-04-05 08:00:00+00:00,2023.31,2024.71,2022.71,2024.21,False,
2023-04-05 09:00:00+00:00,2024.15,2026.21,2022.85,2024.32,False,
2023-04-05 10:00:00+00:00,2024.32,2028.31,2022.84,2025.31,False,
2023-04-05 11:00:00+00:00,2025.31,2028.09,2023.19,2023.96,False,
2023-04-05 12:00:00+00:00,2023.97,2025.07,2021.7,2024.42,True,
2023-04-05 13:00:00+00:00,2024.45,2025.1,2021.7,2022.2,True,
2023-04-05 14:00:00+00:00,2022.26,2024.46,2021.46,2022.87,True,
2023-04-05 15:00:00+00:00,2022.89,2031.93,2022.12,2031.47,True,
2023-04-05 16:00:00+00:00,2031.64,2031.98,2020.95,2022.64,False,
2023-04-05 17:00:00+00:00,2022.65,2031.41,2009.91,2018.68,False,
2023-04-05 18:00:00+00:00,2018.69,2022.91,2015.81,2021.66,False,
2023-04-05 19:00:00+00:00,2021.7,2023.86,2019.54,2021.29,False,
2023-04-05 20:00:00+00:00,2021.28,2021.92,2019.0,2020.94,False,
2023-04-05 21:00:00+00:00,2021.01,2023.22,2020.58,2023.01,False,
2023-04-05 22:00:00+00:00,2023.05,2023.2,2020.61,2020.97,False,
2023-04-05 23:00:00+00:00,2021.11,2021.6,2020.02,2020.63,False,
2023-04-06 00:00:00+00:00,2020.31,2020.97,2020.05,2020.23,False,
2023-04-06 01:00:00+00:00,2020.51,2021.32,2018.68,2020.34,False,
2023-04-06 02:00:00+00:00,2020.31,2020.97,2020.05,2020.23,False,
2023-04-06 03:00:00+00:00,2020.24,2020.42,2016.95,2017.0,False,
2023-04-06 04:00:00+00:00,2016.98,2017.07,2012.43,2012.63,False,
2023-04-06 05:00:00+00:00,2012.64,2013.22,2007.77,2010.87,False,
2023-04-06 06:00:00+00:00,2010.88,2012.17,2010.07,2011.28,False,
2023-04-06 07:00:00+00:00,2011.32,2013.82,2010.43,2013.52,False,
2023-04-06 08:00:00+00:00,2013.53,2015.89,2011.92,2015.56,False,
2023-04-06 09:00:00+00:00,2015.57,2016.78,2011.75,2013.68,False,
2023-04-06 10:00:00+00:00,2013.59,2018.04,2012.57,2016.28,False,
2023-04-06 11:00:00+00:00,2016.28,2019.55,2014.73,2017.29,False,
2023-04-06 12:00:00+00:00,2017.3,2020.31,2017.05,2019.51,True,
2023-04-06 13:00:00+00:00,2019.49,2020.76,2017.5,2020.22,True,
2023-04-06 14:00:00+00:00,2020.22,2020.88,2017.0,2018.45,True,
2023-04-06 15:00:00+00:00,2018.4,2020.6,2011.14,2012.85,True,
2023-04-06 16:00:00+00:00,2012.75,2014.11,2000.78,2003.49,False,
2023-04-06 17:00:00+00:00,2003.5,2011.99,2001.32,2011.74,False,
2023-04-06 18:00:00+00:00,2011.71,2012.96,2009.07,2011.12,False,
2023-04-06 19:00:00+00:00,2011.13,2014.89,2010.69,2011.62,False,
2023-04-06 20:00:00+00:00,2011.79,2012.43,2008.62,2009.86,False,
2023-04-06 21:00:00+00:00,2009.85,2011.48,2008.16,2009.14,False,
2023-04-06 22:00:00+00:00,2009.14,2009.39,2006.11,2006.36,False,
2023-04-06 23:00:00+00:00,2006.35,2008.07,2005.67,2007.16,False,
2023-04-09 23:00:00+00:00,1992.86,2006.46,1989.43,2005.44,False,
2023-04-10 00:00:00+00:00,2005.5,2005.96,2004.71,2005.46,False,
2023-04-10 01:00:00+00:00,1992.86,2006.46,1989.43,2005.44,False,
2023-04-10 02:00:00+00:00,2005.5,2005.96,2004.71,2005.46,False,
2023-04-10 03:00:00+00:00,2005.48,2005.8,1997.6,1998.25,False,
2023-04-10 04:00:00+00:00,1998.29,2000.62,1995.53,1997.03,False,
2023-04-10 05:00:00+00:00,1997.07,1997.25,1988.81,1991.08,False,
2023-04-10 06:00:00+00:00,1991.06,1992.85,1990.31,1990.9,False,
2023-04-10 07:00:00+00:00,1990.93,1993.69,1989.57,1992.12,False,
2023-04-10 08:00:00+00:00,1992.06,1995.08,1991.28,1994.43,False,
2023-04-10 09:00:00+00:00,1994.41,1996.28,1991.58,1995.74,False,
2023-04-10 10:00:00+00:00,1995.77,1997.49,1994.94,1997.37,False,
2023-04-10 11:00:00+00:00,1997.37,1999.28,1995.87,1997.24,False,
2023-04-10 12:00:00+00:00,1997.23,2001.79,1996.86,2000.54,False,
2023-04-10 13:00:00+00:00,2000.55,2002.74,1999.8,2001.82,False,
2023-04-10 14:00:00+00:00,2001.81,2002.92,1999.94,2001.49,False,
2023-04-10 15:00:00+00:00,2001.5,2001.92,1989.06,1989.42,False,
2023-04-10 16:00:00+00:00,1989.42,1994.26,1986.16,1988.01,False,
2023-04-10 17:00:00+00:00,1988.01,1991.89,1981.6,1987.52,False,
2023-04-10 18:00:00+00:00,1987.47,1989.96,1987.16,1988.56,False,
2023-04-10 19:00:00+00:00,1988.6,1990.85,1987.08,1989.7,False,
2023-04-10 20:00:00+00:00,1989.62,1991.06,1988.05,1988.92,False,
2023-04-10 21:00:00+00:00,1988.95,1990.76,1987.53,1990.35,False,
2023-04-10 22:00:00+00:00,1990.34,1992.74,1990.13,1991.45,False,
2023-04-10 23:00:00+00:00,1991.48,1991.63,1990.74,1991.12,False,
2023-04-11 00:00:00+00:00,1991.33,1992.48,1991.0,1992.37,False,
2023-04-11 01:00:00+00:00,1991.06,1991.53,1990.23,1991.32,False,
2023-04-11 02:00:00+00:00,1991.33,1992.48,1991.0,1992.37,False,
2023-04-11 03:00:00+00:00,1992.36,1995.36,1992.26,1993.12,False,
2023-04-11 04:00:00+00:00,1993.14,1993.35,1988.77,1991.13,False,
2023-04-11 05:00:00+00:00,1991.09,1997.93,1991.03,1997.69,False,
2023-04-11 06:00:00+00:00,1997.66,1998.12,1996.41,1997.49,False,
2023-04-11 07:00:00+00:00,1997.46,1999.96,1997.28,1999.74,False,
2023-04-11 08:00:00+00:00,1999.75,2001.48,1998.63,1998.99,False,
2023-04-11 09:00:00+00:00,1998.99,2001.8,1998.28,1999.15,False,
2023-04-11 10:00:00+00:00,1999.17,2003.62,1997.69,2002.0,False,
2023-04-11 11:00:00+00:00,2001.96,2007.38,2001.17,2004.53,False,
2023-04-11 12:00:00+00:00,2004.52,2005.32,2002.46,2004.45,True,
2023-04-11 13:00:00+00:00,2004.47,2004.91,2001.44,2004.34,True,
2023-04-11 14:00:00+00:00,2004.28,2004.29,1999.3,2000.37,True,
2023-04-11 15:00:00+00:00,2000.34,2002.47,1998.31,1998.49,True,
2023-04-11 16:00:00+00:00,1998.51,2002.35,1995.5,2001.33,False,
2023-04-11 17:00:00+00:00,2001.33,2004.6,1999.68,2002.39,False,
2023-04-11 18:00:00+00:00,2002.39,2006.15,2001.55,2004.04,False,
2023-04-11 19:00:00+00:00,2004.05,2006.54,2003.83,2006.13,False,
2023-04-11 20:00:00+00:00,2006.14,2006.36,2000.91,2005.48,False,
2023-04-11 21:00:00+00:00,2005.48,2005.8,2003.9,2004.38,False,
2023-04-11 22:00:00+00:00,2004.4,2006.66,2003.46,2004.05,False,
2023-04-11 23:00:00+00:00,2003.99,2004.6,2002.81,2003.43,False,
2023-04-12 00:00:00+00:00,2003.81,2004.96,2003.4,2004.61,False,
2023-04-12 01:00:00+00:00,2003.05,2004.22,2002.88,2003.81,False,
2023-04-12 02:00:00+00:00,2003.81,2004.96,2003.4,2004.61,False,
2023-04-12 03:00:00+00:00,2004.67,2005.42,2003.9,2005.36,False,
2023-04-12 04:00:00+00:00,2005.36,2015.03,2003.86,2014.61,False,
2023-04-12 05:00:00+00:00,2014.61,2019.25,2013.74,2014.82,False,
2023-04-12 06:00:00+00:00,2014.83,2018.24,2014.04,2017.19,False,
2023-04-12 07:00:00+00:00,2017.19,2021.04,2016.97,2020.26,False,
2023-04-12 08:00:00+00:00,2020.32,2020.8,2017.5,2018.17,False,
2023-04-12 09:00:00+00:00,2018.13,2018.7,2013.43,2015.57,False,
2023-04-12 10:00:00+00:00,2015.57,2016.53,2011.54,2012.93,False,
2023-04-12 11:00:00+00:00,2012.89,2013.61,2008.9,2008.99,False,
2023-04-12 12:00:00+00:00,2008.97,2011.5,2008.5,2010.95,False,
2023-04-12 13:00:00+00:00,2010.74,2011.46,2007.25,2008.68,False,
2023-04-12 14:00:00+00:00,2008.75,2010.19,2007.22,2007.73,False,
2023-04-12 15:00:00+00:00,2007.62,2028.25,2006.2,2022.16,False,
2023-04-12 16:00:00+00:00,2022.44,2023.76,2001.12,2007.71,False,
2023-04-12 17:00:00+00:00,2007.82,2013.07,2003.11,2006.92,False,
2023-04-12 18:00:00+00:00,2006.94,2009.41,2005.55,2005.74,False,
2023-04-12 19:00:00+00:00,2005.68,2009.27,2005.17,2007.8,False,
2023-04-12 20:00:00+00:00,2007.8,2012.5,2006.57,2011.41,False,
2023-04-12 21:00:00+00:00,2011.45,2016.86,2011.22,2015.66,False,
2023-04-12 22:00:00+00:00,2015.7,2018.01,2013.04,2013.58,False,
2023-04-12 23:00:00+00:00,2013.83,2015.03,2013.13,2014.69,False,
2023-04-13 00:00:00+00:00,2015.09,2018.39,2015.0,2018.13,False,
2023-04-13 01:00:00+00:00,2014.32,2015.1,2013.59,2015.1,False,
2023-04-13 02:00:00+00:00,2015.09,2018.39,2015.0,2018.13,False,
2023-04-13 03:00:00+00:00,2018.13,2019.73,2016.45,2017.82,False,
2023-04-13 04:00:00+00:00,2017.8,2019.12,2015.75,2017.77,False,
2023-04-13 05:00:00+00:00,2017.77,2019.26,2016.24,2017.79,False,
2023-04-13 06:00:00+00:00,2017.79,2017.82,2015.62,2017.36,False,
2023-04-13 07:00:00+00:00,2017.36,2019.36,2017.3,2018.41,False,
2023-04-13 08:00:00+00:00,2018.44,2019.06,2015.22,2015.27,False,
2023-04-13 09:00:00+00:00,2015.26,2023.22,2015.18,2020.35,False,
2023-04-13 10:00:00+00:00,2020.43,2025.58,2020.43,2024.47,False,
2023-04-13 11:00:00+00:00,2024.49,2029.13,2024.42,2026.52,False,
2023-04-13 12:00:00+00:00,2026.48,2028.57,2025.65,2026.52,False,
2023-04-13 13:00:00+00:00,2026.54,2027.9,2024.92,2026.62,False,
2023-04-13 14:00:00+00:00,2026.62,2028.59,2025.38,2028.53,False,
2023-04-13 15:00:00+00:00,2028.5,2045.7,2026.49,2044.99,False,
2023-04-13 16:00:00+00:00,2045.11,2046.94,2039.74,2046.41,False,
2023-04-13 17:00:00+00:00,2046.42,2048.6,2033.58,2034.09,False,
2023-04-13 18:00:00+00:00,2034.09,2042.3,2033.95,2038.87,False,
2023-04-13 19:00:00+00:00,2038.89,2040.47,2037.22,2040.09,False,
2023-04-13 20:00:00+00:00,2040.11,2044.02,2039.11,2043.65,False,
2023-04-13 21:00:00+00:00,2043.66,2043.97,2037.42,2038.32,False,
2023-04-13 22:00:00+00:00,2038.31,2040.83,2036.58,2040.66,False,
2023-04-13 23:00:00+00:00,2040.62,2040.99,2039.73,2040.02,False,
2023-04-14 00:00:00+00:00,2040.06,2040.14,2038.64,2039.63,False,
2023-04-14 01:00:00+00:00,2039.86,2040.68,2039.84,2040.06,False,
2023-04-14 02:00:00+00:00,2040.06,2040.14,2038.64,2039.63,False,
2023-04-14 03:00:00+00:00,2039.62,2043.52,2038.53,2041.79,False,
2023-04-14 04:00:00+00:00,2041.78,2045.89,2041.03,2045.86,False,
2023-04-14 05:00:00+00:00,2045.86,2047.34,2044.8,2045.98,False,
2023-04-14 06:00:00+00:00,2045.98,2045.98,2042.86,2044.99,False,
2023-04-14 07:00:00+00:00,2044.99,2046.41,2042.35,2043.13,False,
2023-04-14 08:00:00+00:00,2043.15,2043.56,2039.5,2042.72,False,
2023-04-14 09:00:00+00:00,2042.66,2044.25,2040.58,2041.23,False,
2023-04-14 10:00:00+00:00,2041.22,2041.23,2036.55,2039.16,False,
2023-04-14 11:00:00+00:00,2039.16,2039.25,2031.72,2035.7,False,
2023-04-14 12:00:00+00:00,2035.66,2038.71,2034.42,2038.59,False,
2023-04-14 13:00:00+00:00,2038.61,2042.14,2037.58,2038.22,False,
2023-04-14 14:00:00+00:00,2038.21,2038.22,2032.19,2033.2,False,
2023-04-14 15:00:00+00:00,2033.17,2040.1,2017.15,2024.6,False,
2023-04-14 16:00:00+00:00,2024.4,2028.0,2019.85,2023.41,False,
2023-04-14 17:00:00+00:00,2023.39,2023.39,1997.83,1998.43,False,
2023-04-14 18:00:00+00:00,1998.44,2000.75,1993.77,1995.59,False,
2023-04-14 19:00:00+00:00,1995.61,1999.59,1992.31,1999.48,False,
2023-04-14 20:00:00+00:00,1999.48,2004.07,1998.51,2003.85,False,
2023-04-14 21:00:00+00:00,2003.84,2006.74,2003.24,2006.37,False,
2023-04-14 22:00:00+00:00,2006.31,2007.93,2004.94,2005.0,False,
2023-04-16 23:00:00+00:00,1999.96,2004.95,1997.95,2001.26,False,
2023-04-17 00:00:00+00:00,2001.14,2004.93,2001.11,2002.84,False,
2023-04-17 01:00:00+00:00,1999.96,2004.95,1997.95,2001.26,False,
2023-04-17 02:00:00+00:00,2001.14,2004.93,2001.11,2002.84,False,
2023-04-17 03:00:00+00:00,2002.82,2004.6,2001.47,2002.02,False,
2023-04-17 04:00:00+00:00,2002.09,2004.93,1995.39,2003.13,False,
2023-04-17 05:00:00+00:00,2003.13,2006.15,2003.04,2003.98,False,
2023-04-17 06:00:00+00:00,2003.93,2005.11,2003.9,2004.44,False,
2023-04-17 07:00:00+00:00,2004.44,2005.99,2003.66,2004.31,False,
2023-04-17 08:00:00+00:00,2004.31,2012.7,2003.7,2011.42,False,
2023-04-17 09:00:00+00:00,2011.23,2013.46,2010.46,2011.32,False,
2023-04-17 10:00:00+00:00,2011.32,2014.99,2010.04,2010.74,False,
2023-04-17 11:00:00+00:00,2010.74,2012.67,2008.24,2009.83,False,
2023-04-17 12:00:00+00:00,2009.83,2012.06,2009.67,2010.35,False,
2023-04-17 13:00:00+00:00,2010.35,2011.0,2006.9,2007.53,False,
2023-04-17 14:00:00+00:00,2007.62,2010.04,2004.82,2008.99,False,
2023-04-17 15:00:00+00:00,2009.0,2010.53,1999.08,2000.48,False,
2023-04-17 16:00:00+00:00,2000.53,2002.1,1992.04,1995.87,False,
2023-04-17 17:00:00+00:00,1995.85,1996.95,1981.1,1985.17,False,
2023-04-17 18:00:00+00:00,1985.24,1991.99,1985.08,1989.89,False,
2023-04-17 19:00:00+00:00,1989.91,1992.05,1987.18,1991.49,False,
2023-04-17 20:00:00+00:00,1991.46,1995.86,1991.26,1995.17,False,
2023-04-17 21:00:00+00:00,1995.17,1997.06,1994.01,1995.45,False,
2023-04-17 22:00:00+00:00,1995.45,1996.62,1994.52,1996.19,False,
2023-04-17 23:00:00+00:00,1996.2,1996.35,1994.45,1995.01,False,
2023-04-18 00:00:00+00:00,1994.59,1995.24,1993.75,1993.84,False,
2023-04-18 01:00:00+00:00,1994.8,1995.25,1993.89,1994.61,False,
2023-04-18 02:00:00+00:00,1994.59,1995.24,1993.75,1993.84,False,
2023-04-18 03:00:00+00:00,1993.85,1996.02,1993.25,1995.14,False,
2023-04-18 04:00:00+00:00,1995.12,1999.32,1994.44,1997.57,False,
2023-04-18 05:00:00+00:00,1997.6,2000.79,1996.12,2000.37,False,
2023-04-18 06:00:00+00:00,2000.34,2001.75,1999.38,2000.19,False,
2023-04-18 07:00:00+00:00,2000.2,2000.39,1998.15,1998.31,False,
2023-04-18 08:00:00+00:00,1998.34,2001.72,1996.38,2000.44,False,
2023-04-18 09:00:00+00:00,2000.47,2001.12,1998.03,1999.69,False,
2023-04-18 10:00:00+00:00,1999.71,2004.02,1998.49,2002.21,False,
2023-04-18 11:00:00+00:00,2002.27,2005.08,2001.87,2003.14,False,
2023-04-18 12:00:00+00:00,2003.11,2004.04,1999.01,2001.15,False,
2023-04-18 13:00:00+00:00,2001.1,2004.7,1999.6,2003.44,False,
2023-04-18 14:00:00+00:00,2003.46,2004.89,2002.89,2003.84,False,
