time_utc,timeframe,weekday,hour_utc,session,range_bps,abs_return_bps,signed_return_bps,spread_points,spread_cost_bps,tick_volume,spread_regime,range_regime,abs_return_regime,is_spread_p95_or_worse,is_range_p90_or_higher,is_rollover_like_hour
2022-12-20T04:30:00Z,M15,1,4,asia,18.732351049849914,7.822321553290212,-7.822321553290212,42.0,2.3485335644588585,1445,spread_le_90,range_le_90,absret_le_75,False,False,False
2022-12-20T04:45:00Z,M15,1,4,asia,11.684855532694774,1.6216065087948373,1.6216065087948373,42.0,2.34815278647464,1284,spread_le_90,range_le_75,absret_le_25,False,False,False
2022-12-20T05:00:00Z,M15,1,5,asia,8.605948163132808,4.58448877359352,4.58448877359352,42.0,2.3470767717635486,1301,spread_le_90,range_le_50,absret_le_75,False,False,False
2022-12-20T05:15:00Z,M15,1,5,asia,16.29982751209968,11.008907715177596,11.008907715177596,47.0,2.6236023735228278,1214,spread_le_99,range_le_75,absret_le_90,True,False,False
2022-12-20T05:30:00Z,M15,1,5,asia,13.387552922670654,7.145129868317834,7.145129868317834,47.0,2.621729114022904,1260,spread_le_99,range_le_75,absret_le_75,True,False,False
2022-12-20T05:45:00Z,M15,1,5,asia,11.880127836867896,1.115629410222141,1.115629410222141,47.0,2.6214366588395404,1304,spread_le_99,range_le_75,absret_le_25,True,False,False
2022-12-20T06:00:00Z,M15,1,6,asia,11.095313763207098,3.569615875866905,3.569615875866905,42.0,2.3417245128376685,1342,spread_le_90,range_le_75,absret_le_50,False,False,False
2022-12-20T06:15:00Z,M15,1,6,asia,8.691582536604631,7.192439575143261,7.192439575143261,42.0,2.340041452162867,1491,spread_le_90,range_le_50,absret_le_75,False,False,False
2022-12-20T06:30:00Z,M15,1,6,asia,8.751588664185176,4.90294399500768,-4.90294399500768,42.0,2.3411893241766815,1340,spread_le_90,range_le_50,absret_le_75,False,False,False
2022-12-20T06:45:00Z,M15,1,6,asia,14.604480565450471,0.05574260295571065,0.05574260295571065,42.0,2.341176273850733,1398,spread_le_90,range_le_75,absret_le_25,False,False,False
2022-12-20T07:00:00Z,M15,1,7,london,20.972524324234012,20.178709788902793,20.178709788902793,42.0,2.3364615958032697,1627,spread_le_90,range_le_90,absret_gt_90,False,False,False
2022-12-20T07:15:00Z,M15,1,7,london,14.195847018871872,7.17627490139594,-7.17627490139594,42.0,2.3381395089907033,1564,spread_le_90,range_le_75,absret_le_75,False,False,False
2022-12-20T07:30:00Z,M15,1,7,london,32.63838007060482,29.28241385069308,29.28241385069308,42.0,2.3313128621861052,1590,spread_le_90,range_gt_90,absret_gt_90,False,True,False
2022-12-20T07:45:00Z,M15,1,7,london,21.907445203655037,8.215102466750945,8.215102466750945,42.0,2.3293992368444405,1843,spread_le_90,range_le_90,absret_le_75,False,False,False
2022-12-20T08:00:00Z,M15,1,8,london,14.089194586199044,1.3310852781966975,-1.3310852781966975,42.0,2.329709341025072,1501,spread_le_90,range_le_75,absret_le_25,False,False,False
2022-12-20T08:15:00Z,M15,1,8,london,12.030492030492432,5.269580652318417,5.269580652318417,42.0,2.3284823284823286,1280,spread_le_90,range_le_75,absret_le_75,False,False,False
2022-12-20T08:30:00Z,M15,1,8,london,22.528257187454678,15.911295911295031,15.911295911295031,42.0,2.324783296985531,1403,spread_le_90,range_le_90,absret_gt_90,False,False,False
2022-12-20T08:45:00Z,M15,1,8,london,7.858154772445949,2.3247832969852666,2.3247832969852666,42.0,2.3242429608641757,1324,spread_le_90,range_le_50,absret_le_50,False,False,False
2022-12-20T09:00:00Z,M15,1,9,london,10.348529623357189,0.11067823623145401,-0.11067823623145401,42.0,2.324268685460039,1291,spread_le_90,range_le_50,absret_le_25,False,False,False
2022-12-20T09:15:00Z,M15,1,9,london,6.752568189869085,1.6601919181857827,-1.6601919181857827,42.0,2.324654622741764,1087,spread_le_90,range_le_25,absret_le_25,False,False,False
2022-12-20T09:30:00Z,M15,1,9,london,13.076023780633784,10.460945802338584,-10.460945802338584,42.0,2.327088977909277,1116,spread_le_90,range_le_75,absret_le_90,False,False,False
2022-12-20T09:45:00Z,M15,1,9,london,10.40755544237581,8.588066466095334,8.588066466095334,42.0,2.32509217329687,865,spread_le_90,range_le_50,absret_le_75,False,False,False
2022-12-20T10:00:00Z,M15,1,10,london,13.063791156477095,0.7750307244314136,0.7750307244314136,42.0,2.3249119854748357,1136,spread_le_90,range_le_75,absret_le_25,False,False,False
2022-12-20T10:15:00Z,M15,1,10,london,9.405568096312011,5.092664349135578,5.092664349135578,42.0,2.323728588500863,1043,spread_le_90,range_le_50,absret_le_75,False,False,False
2022-12-20T10:30:00Z,M15,1,10,london,10.948662936011248,5.532687115479273,5.532687115479273,42.0,2.3224436530932735,1176,spread_le_90,range_le_50,absret_le_75,False,False,False
2022-12-20T10:45:00Z,M15,1,10,london,10.84352680176836,5.031961248369576,-5.031961248369576,42.0,2.323612886093177,1336,spread_le_90,range_le_50,absret_le_75,False,False,False
2022-12-20T11:00:00Z,M15,1,11,london,9.131106081317153,2.876854049448374,-2.876854049448374,42.0,2.324281547971511,1548,spread_le_90,range_le_50,absret_le_50,False,False,False
2022-12-20T11:15:00Z,M15,1,11,london,17.17461038565386,11.178687445005941,-11.178687445005941,42.0,2.3268826974110657,1238,spread_le_90,range_le_75,absret_le_90,False,False,False
2022-12-20T11:30:00Z,M15,1,11,london,7.536630239621215,2.6038925423410575,-2.6038925423410575,42.0,2.3274887504710393,1306,spread_le_90,range_le_50,absret_le_50,False,False,False
2022-12-20T11:45:00Z,M15,1,11,london,38.82190243983721,22.111143129475153,-22.111143129475153,42.0,2.332646498530988,1686,spread_le_90,range_gt_90,absret_gt_90,False,True,False
2022-12-20T12:00:00Z,M15,1,12,london,14.615170880799566,5.720537841635842,-5.720537841635842,42.0,2.333981661572659,1975,spread_le_90,range_le_75,absret_le_75,False,False,False
2022-12-20T12:15:00Z,M15,1,12,london,19.210055853513932,9.113642678522105,9.113642678522105,42.0,2.3318564908891033,1718,spread_le_90,range_le_90,absret_le_90,False,False,False
2022-12-20T12:30:00Z,M15,1,12,london,20.788983501862692,14.990506012857452,14.990506012857452,42.0,2.3283661522086216,1755,spread_le_90,range_le_90,absret_le_90,False,False,False
2022-12-20T12:45:00Z,M15,1,12,london,14.123589718026434,9.147152740820452,9.147152740820452,42.0,2.326238306498513,1607,spread_le_90,range_le_75,absret_le_90,False,False,False
2022-12-20T13:00:00Z,M15,1,13,london_ny_overlap,10.640951034999157,6.314075403354158,-6.314075403354158,42.0,2.3277080389059774,1538,spread_le_90,range_le_50,absret_le_75,False,False,False
2022-12-20T13:15:00Z,M15,1,13,london_ny_overlap,21.92059872019151,12.026491534347095,12.026491534347095,42.0,2.3249119854748357,1520,spread_le_90,range_le_90,absret_le_90,False,False,False
2022-12-20T13:30:00Z,M15,1,13,london_ny_overlap,17.03200690128032,10.185328698271157,10.185328698271157,42.0,2.322546395629189,2095,spread_le_90,range_le_75,absret_le_90,False,False,False
2022-12-20T13:45:00Z,M15,1,13,london_ny_overlap,30.790963569544136,21.345307350306708,21.345307350306708,42.0,2.3175994084603415,2220,spread_le_90,range_gt_90,absret_gt_90,False,True,False
2022-12-20T14:00:00Z,M15,1,14,london_ny_overlap,46.531302876480694,44.47583626711938,44.47583626711938,42.0,2.3073373327180433,2352,spread_le_90,range_gt_90,absret_gt_90,False,True,False
2022-12-20T14:15:00Z,M15,1,14,london_ny_overlap,23.871074198338476,11.976179488870642,-11.976179488870642,42.0,2.3101039546779605,2273,spread_le_90,range_le_90,absret_le_90,False,False,False
2022-12-20T14:30:00Z,M15,1,14,london_ny_overlap,26.88794119915745,17.380782135195673,-17.380782135195673,42.0,2.314126086812787,2071,spread_le_90,range_gt_90,absret_gt_90,False,True,False
2022-12-20T14:45:00Z,M15,1,14,london_ny_overlap,7.437278947541891,1.3223577638932227,1.3223577638932227,42.0,2.3138201170131887,2214,spread_le_90,range_le_50,absret_le_25,False,False,False
2022-12-20T15:00:00Z,M15,1,15,london_ny_overlap,15.630245626007397,9.971462885223215,9.971462885223215,42.0,2.3115151982124282,2069,spread_le_90,range_le_75,absret_le_90,False,False,False
2022-12-20T15:15:00Z,M15,1,15,london_ny_overlap,19.39992504574529,14.03419941771844,-14.03419941771844,42.0,2.3147637838671984,1834,spread_le_90,range_le_90,absret_le_90,False,False,False
2022-12-20T15:30:00Z,M15,1,15,london_ny_overlap,16.795524130487205,8.377240360661897,8.377240360661897,42.0,2.3128262737064693,1769,spread_le_90,range_le_75,absret_le_75,False,False,False
2022-12-20T15:45:00Z,M15,1,15,london_ny_overlap,12.267238771075823,10.40771823167752,10.40771823167752,42.0,2.310421651951481,1576,spread_le_90,range_le_75,absret_le_90,False,False,False
2022-12-20T16:00:00Z,M15,1,16,london_ny_overlap,16.216364785751836,7.151305113184403,7.151305113184403,42.0,2.308770579666328,1534,spread_le_90,range_le_75,absret_le_75,False,False,False
2022-12-20T16:15:00Z,M15,1,16,london_ny_overlap,6.267214223277053,0.8795316493970251,-0.8795316493970251,42.0,2.308973661207593,1537,spread_le_90,range_le_25,absret_le_25,False,False,False
2022-12-20T16:30:00Z,M15,1,16,london_ny_overlap,5.772878467163068,0.7696578870697302,-0.7696578870697302,42.0,2.3091513868653273,1388,spread_le_90,range_le_25,absret_le_25,False,False,False
2022-12-20T16:45:00Z,M15,1,16,london_ny_overlap,10.066726443584676,5.38801990268567,-5.38801990268567,42.0,2.3103962329539516,1508,spread_le_90,range_le_50,absret_le_75,False,False,False
2022-12-20T17:00:00Z,M15,1,17,new_york,19.01098779990547,17.217952878918474,-17.217952878918474,42.0,2.314381123466722,1322,spread_le_90,range_le_90,absret_gt_90,False,False,False
2022-12-20T17:15:00Z,M15,1,17,new_york,9.199023911954175,3.6919889350550683,3.6919889350550683,42.0,2.3135269718686136,1445,spread_le_90,range_le_50,absret_le_50,False,False,False
2022-12-20T17:30:00Z,M15,1,17,new_york,7.165416393370085,6.279573209357903,-6.279573209357903,42.0,2.3149806809350317,1120,spread_le_90,range_le_25,absret_le_75,False,False,False
2022-12-20T17:45:00Z,M15,1,17,new_york,9.14434290184199,5.842570289977811,5.842570289977811,42.0,2.3136289269719557,853,spread_le_90,range_le_50,absret_le_75,False,False,False
2022-12-20T18:00:00Z,M15,1,18,new_york,11.337494083588952,9.089256498819864,9.089256498819864,42.0,2.31152791995509,1105,spread_le_90,range_le_75,absret_le_90,False,False,False
2022-12-20T18:15:00Z,M15,1,18,new_york,8.260867170763138,6.549329106539936,-6.549329106539936,42.0,2.313042807813679,1035,spread_le_90,range_le_50,absret_le_75,False,False,False
2022-12-20T18:30:00Z,M15,1,18,new_york,6.715731877157303,4.626085615628828,4.626085615628828,42.0,2.3119732691852493,1039,spread_le_90,range_le_25,absret_le_75,False,False,False
2022-12-20T18:45:00Z,M15,1,18,new_york,12.592727012773995,10.34883272873266,10.34883272873266,42.0,2.309583120246795,1167,spread_le_90,range_le_75,absret_le_90,False,False,False
2022-12-20T19:00:00Z,M15,1,19,new_york,10.620968984568426,7.423660029364232,-7.423660029364232,42.0,2.3112989500099053,1292,spread_le_90,range_le_50,absret_le_75,False,False,False
2022-12-20T19:15:00Z,M15,1,19,new_york,4.346127820169134,3.026701005965915,3.026701005965915,42.0,2.3105996005963547,898,spread_le_90,range_le_25,absret_le_50,False,False,False
2022-12-20T19:30:00Z,M15,1,19,new_york,4.839924981162142,2.750713810233396,2.750713810233396,42.0,2.3099641955549686,874,spread_le_90,range_le_25,absret_le_50,False,False,False
2022-12-20T19:45:00Z,M15,1,19,new_york,8.52890197265349,4.729926686136698,-4.729926686136698,42.0,2.311057308718739,1140,spread_le_90,range_le_50,absret_le_75,False,False,False
2022-12-20T20:00:00Z,M15,1,20,new_york,4.840004840004189,4.567089443421324,4.567089443421324,38.0,2.09000209000209,633,spread_le_90,range_le_25,absret_le_50,False,False,False
2022-12-20T20:15:00Z,M15,1,20,new_york,3.1341584784481866,2.6950026950034456,2.6950026950034456,42.0,2.309379931488395,389,spread_le_90,range_le_25,absret_le_50,False,False,False
2022-12-20T20:30:00Z,M15,1,20,new_york,4.565632340079951,4.068907498336882,-4.068907498336882,42.0,2.310319979317135,361,spread_le_90,range_le_25,absret_le_50,False,False,False
2022-12-20T20:45:00Z,M15,1,20,new_york,3.3561662677775024,2.0902895050967096,-2.0902895050967096,42.0,2.310803004043905,444,spread_le_90,range_le_25,absret_le_50,False,False,False
2022-12-20T22:00:00Z,M15,1,22,late_us,4.181407043470078,0.11003823828792392,0.11003823828792392,42.0,2.3107775766545444,597,spread_le_90,range_le_25,absret_le_25,False,False,True
2022-12-20T22:15:00Z,M15,1,22,late_us,8.85666505302942,1.4854998707058975,1.4854998707058975,42.0,2.310434361659992,433,spread_le_90,range_le_50,absret_le_25,False,False,True
2022-12-20T22:30:00Z,M15,1,22,late_us,8.034515397652429,3.740703252210764,-3.740703252210764,42.0,2.3112989500099053,457,spread_le_90,range_le_50,absret_le_50,False,False,True
2022-12-20T22:45:00Z,M15,1,22,late_us,5.558307192779655,0.33018556428787704,-0.33018556428787704,42.0,2.311375268284629,658,spread_le_90,range_le_25,absret_le_25,False,False,True
2022-12-20T23:00:00Z,M15,1,23,late_us,7.1500071500069,5.943536404160454,5.943536404160454,42.0,2.31000231000231,904,spread_le_90,range_le_25,absret_le_75,False,False,True
2022-12-20T23:15:00Z,M15,1,23,late_us,6.93473642497821,6.820006820006386,-6.820006820006386,42.0,2.3115788083260864,763,spread_le_90,range_le_25,absret_le_75,False,False,True
2022-12-20T23:30:00Z,M15,1,23,late_us,6.822821236581376,2.696841943046202,2.696841943046202,42.0,2.3109555801323847,596,spread_le_90,range_le_25,absret_le_50,False,False,True
2022-12-20T23:45:00Z,M15,1,23,late_us,8.856080441814601,2.9162058511200684,2.9162058511200684,42.0,2.310281854386235,999,spread_le_90,range_le_50,absret_le_50,False,False,True
2022-12-21T00:00:00Z,M15,2,0,asia,13.691173317057933,4.015489889765966,4.015489889765966,42.0,2.3093545354073535,1568,spread_le_90,range_le_75,absret_le_50,False,False,False
2022-12-21T00:15:00Z,M15,2,0,asia,5.995137888170977,3.0241547487475096,-3.0241547487475096,42.0,2.3100531312220176,1089,spread_le_90,range_le_25,absret_le_50,False,False,False
2022-12-21T00:30:00Z,M15,2,0,asia,13.601770983622957,12.100278306401702,-12.100278306401702,42.0,2.312851746203068,1536,spread_le_90,range_le_75,absret_le_90,False,False,False
2022-12-21T00:45:00Z,M15,2,0,asia,4.789746638919819,2.422987543642119,2.422987543642119,42.0,2.3122914808575294,1533,spread_le_90,range_le_25,absret_le_50,False,False,False
2022-12-21T01:00:00Z,M15,2,1,asia,9.684590495896256,5.175128552394881,5.175128552394881,42.0,2.3110954592476833,1395,spread_le_90,range_le_50,absret_le_75,False,False,False
2022-12-21T01:15:00Z,M15,2,1,asia,7.375646057056226,2.916382365241166,-2.916382365241166,42.0,2.311769659674481,1048,spread_le_90,range_le_50,absret_le_50,False,False,False
2022-12-21T01:30:00Z,M15,2,1,asia,13.700740610315771,3.467654489512917,3.467654489512917,42.0,2.310968295715905,1373,spread_le_90,range_le_75,absret_le_50,False,False,False
2022-12-21T01:45:00Z,M15,2,1,asia,7.92838029797526,6.382674340549288,-6.382674340549288,42.0,2.3124442535760297,833,spread_le_90,range_le_50,absret_le_75,False,False,False
2022-12-21T02:00:00Z,M15,2,2,asia,7.435599447011215,3.688899166419679,-3.688899166419679,42.0,2.313297605736978,1251,spread_le_90,range_le_50,absret_le_50,False,False,False
2022-12-21T02:15:00Z,M15,2,2,asia,4.737143612567201,0.8261777163343087,-0.8261777163343087,42.0,2.31348874102146,1027,spread_le_90,range_le_25,absret_le_25,False,False,False
2022-12-21T02:30:00Z,M15,2,2,asia,6.7781665885984514,4.35156215573107,-4.35156215573107,42.0,2.3144959083018763,847,spread_le_90,range_le_25,absret_le_50,False,False,False
2022-12-21T02:45:00Z,M15,2,2,asia,5.013608365564124,2.2593888628663628,2.2593888628663628,42.0,2.3139730917986183,660,spread_le_90,range_le_25,absret_le_50,False,False,False
2022-12-21T03:00:00Z,M15,2,3,asia,10.08614560425893,3.801527222241363,-3.801527222241363,42.0,2.314853089502141,767,spread_le_90,range_le_50,absret_le_50,False,False,False
2022-12-21T03:15:00Z,M15,2,3,asia,5.677683945935069,1.377888743750999,-1.377888743750999,42.0,2.3151720944590215,664,spread_le_90,range_le_25,absret_le_25,False,False,False
2022-12-21T03:30:00Z,M15,2,3,asia,6.175528366077152,2.81128040041434,-2.81128040041434,42.0,2.315823137278687,707,spread_le_90,range_le_25,absret_le_50,False,False,False
2022-12-21T03:45:00Z,M15,2,3,asia,5.8988918904027985,1.5990207376459509,1.5990207376459509,42.0,2.3154528915596226,621,spread_le_90,range_le_25,absret_le_25,False,False,False
2022-12-21T04:00:00Z,M15,2,4,asia,4.9067442924645635,0.3859088152613488,-0.3859088152613488,42.0,2.3155422503762755,666,spread_le_90,range_le_25,absret_le_25,False,False,False
2022-12-21T04:15:00Z,M15,2,4,asia,5.01814251524663,2.260410292033166,-2.260410292033166,42.0,2.316065776268046,764,spread_le_90,range_le_25,absret_le_50,False,False,False
2022-12-21T04:30:00Z,M15,2,4,asia,10.416838902760187,5.238720208224912,5.238720208224912,42.0,2.314853089502141,1095,spread_le_90,range_le_50,absret_le_75,False,False,False
2022-12-21T04:45:00Z,M15,2,4,asia,5.953660674418303,1.9841597910008613,-1.9841597910008613,42.0,2.315312484495675,879,spread_le_90,range_le_25,absret_le_25,False,False,False
2022-12-21T05:00:00Z,M15,2,5,asia,10.035122930255543,2.0948065335901767,-2.0948065335901767,42.0,2.315797599289822,978,spread_le_90,range_le_50,absret_le_50,False,False,False
2022-12-21T05:15:00Z,M15,2,5,asia,6.613975329872271,3.914800703559429,3.914800703559429,47.0,2.5904736708665412,809,spread_le_95,range_le_25,absret_le_50,False,False,False
2022-12-21T05:30:00Z,M15,2,5,asia,9.762877897837175,7.440722246105924,-7.440722246105924,47.0,2.5924026056404066,825,spread_le_95,range_le_50,absret_le_75,False,False,False
2022-12-21T05:45:00Z,M15,2,5,asia,10.142602790317772,6.28795525623449,6.28795525623449,47.0,2.5907735388312854,829,spread_le_95,range_le_50,absret_le_75,False,False,False
2022-12-21T06:00:00Z,M15,2,6,asia,13.461103479474877,8.268426187759692,-8.268426187759692,42.0,2.317075189089886,1215,spread_le_90,range_le_75,absret_le_75,False,False,False
2022-12-21T06:15:00Z,M15,2,6,asia,14.380719917573279,12.688745083111463,12.688745083111463,42.0,2.3141388373105296,924,spread_le_90,range_le_75,absret_le_90,False,False,False
2022-12-21T06:30:00Z,M15,2,6,asia,7.601923617192917,2.2039417498187497,2.2039417498187497,42.0,2.3136289269719557,1029,spread_le_90,range_le_50,absret_le_50,False,False,False
2022-12-21T06:45:00Z,M15,2,6,asia,8.644184445973497,5.0679490781302405,5.0679490781302405,42.0,2.312456985547144,1108,spread_le_90,range_le_50,absret_le_75,False,False,False
2022-12-21T07:00:00Z,M15,2,7,london,14.376917610897262,4.624913971094102,-4.624913971094102,42.0,2.3135269718686136,1305,spread_le_90,range_le_75,absret_le_75,False,False,False
2022-12-21T07:15:00Z,M15,2,7,london,12.727693477470028,2.5889468494721957,-2.5889468494721957,42.0,2.314126086812787,1288,spread_le_90,range_le_75,absret_le_50,False,False,False
2022-12-21T07:30:00Z,M15,2,7,london,7.825286697564091,1.7080454450280058,-1.7080454450280058,42.0,2.3145214175892606,1249,spread_le_90,range_le_50,absret_le_25,False,False,False
2022-12-21T07:45:00Z,M15,2,7,london,14.65056206385582,5.510765279974628,5.510765279974628,42.0,2.313246641661572,1226,spread_le_90,range_le_75,absret_le_75,False,False,False
2022-12-21T08:00:00Z,M15,2,8,london,10.524633704174336,4.626493283323985,-4.626493283323985,42.0,2.3143173590332764,1177,spread_le_90,range_le_50,absret_le_75,False,False,False
2022-12-21T08:15:00Z,M15,2,8,london,10.473570771020682,3.8571955983890405,-3.8571955983890405,42.0,2.315210380962356,1055,spread_le_90,range_le_50,absret_le_50,False,False,False
2022-12-21T08:30:00Z,M15,2,8,london,13.84560222853513,6.835383029507591,-6.835383029507591,42.0,2.3167939984003088,1156,spread_le_90,range_le_75,absret_le_75,False,False,False
2022-12-21T08:45:00Z,M15,2,8,london,9.376154783769575,1.434205808532596,1.434205808532596,42.0,2.3164617701077157,1036,spread_le_90,range_le_50,absret_le_25,False,False,False
2022-12-21T09:00:00Z,M15,2,9,london,6.505606951074728,3.9159234685159916,3.9159234685159916,42.0,2.3155550164845464,983,spread_le_90,range_le_25,absret_le_50,False,False,False
2022-12-21T09:15:00Z,M15,2,9,london,8.434492111268993,0.8821161967564883,0.8821161967564883,42.0,2.31535077564251,1075,spread_le_90,range_le_50,absret_le_25,False,False,False
2022-12-21T09:30:00Z,M15,2,9,london,11.41785487741065,5.678122140265751,-5.678122140265751,42.0,2.316666207010673,992,spread_le_90,range_le_75,absret_le_75,False,False,False
2022-12-21T09:45:00Z,M15,2,9,london,6.012234068958218,0.11031743842870867,0.11031743842870867,42.0,2.3166406504244414,907,spread_le_90,range_le_25,absret_le_25,False,False,False
2022-12-21T10:00:00Z,M15,2,10,london,9.047377363903722,1.5995852110073372,-1.5995852110073372,42.0,2.317011276121544,1134,spread_le_90,range_le_50,absret_le_25,False,False,False
2022-12-21T10:15:00Z,M15,2,10,london,5.462943036403116,2.5928459518509417,-2.5928459518509417,42.0,2.317612197261907,1047,spread_le_90,range_le_25,absret_le_50,False,False,False
2022-12-21T10:30:00Z,M15,2,10,london,5.186006609400214,1.98652474050931,1.98652474050931,42.0,2.317151889306344,1001,spread_le_90,range_le_25,absret_le_25,False,False,False
2022-12-21T10:45:00Z,M15,2,10,london,9.925448850853337,5.241176892478716,5.241176892478716,42.0,2.3159380651991706,1069,spread_le_90,range_le_50,absret_le_75,False,False,False
2022-12-21T11:00:00Z,M15,2,11,london,7.057240839370432,1.2131104151036354,1.2131104151036354,42.0,2.315657150418472,1041,spread_le_90,range_le_25,absret_le_25,False,False,False
2022-12-21T11:15:00Z,M15,2,11,london,4.852200859060709,0.7167510227490403,-0.7167510227490403,42.0,2.315823137278687,1118,spread_le_90,range_le_25,absret_le_25,False,False,False
2022-12-21T11:30:00Z,M15,2,11,london,10.36075258743323,5.127894089689278,5.127894089689278,42.0,2.3146362163413317,1322,spread_le_90,range_le_50,absret_le_75,False,False,False
2022-12-21T11:45:00Z,M15,2,11,london,8.371749750775113,6.007032085266761,6.007032085266761,42.0,2.313246641661572,1267,spread_le_90,range_le_50,absret_le_75,False,False,False
2022-12-21T12:00:00Z,M15,2,12,london,10.292992508682392,6.278812313080806,6.278812313080806,42.0,2.311795108902062,1758,spread_le_90,range_le_50,absret_le_75,False,False,False
2022-12-21T12:15:00Z,M15,2,12,london,14.464298481522997,8.256411103222394,8.256411103222394,42.0,2.309887970433434,1632,spread_le_90,range_le_75,absret_le_75,False,False,False
2022-12-21T12:30:00Z,M15,2,12,london,11.217851781383667,1.429930648364497,1.429930648364497,42.0,2.309557719696678,1584,spread_le_90,range_le_75,absret_le_25,False,False,False
2022-12-21T12:45:00Z,M15,2,12,london,9.023483064463433,5.7738942992413556,-5.7738942992413556,42.0,2.310892004313665,1443,spread_le_90,range_le_50,absret_le_75,False,False,False
2022-12-21T13:00:00Z,M15,2,13,london_ny_overlap,13.265081461911503,3.741444197460364,-3.741444197460364,42.0,2.3117569352708056,1780,spread_le_90,range_le_75,absret_le_50,False,False,False
2022-12-21T13:15:00Z,M15,2,13,london_ny_overlap,10.020646937370607,3.0273007485681624,-3.0273007485681624,42.0,2.312456985547144,1533,spread_le_90,range_le_50,absret_le_50,False,False,False
2022-12-21T13:30:00Z,M15,2,13,london_ny_overlap,13.697876554076407,8.53406744666163,8.53406744666163,42.0,2.3104852018923974,2063,spread_le_90,range_le_75,absret_le_75,False,False,False
2022-12-21T13:45:00Z,M15,2,13,london_ny_overlap,10.612617467378923,4.345912641654515,4.345912641654515,42.0,2.309481521398446,1774,spread_le_90,range_le_50,absret_le_50,False,False,False
2022-12-21T14:00:00Z,M15,2,14,london_ny_overlap,25.631153401903536,2.6943951082980533,-2.6943951082980533,42.0,2.3101039546779605,2122,spread_le_90,range_le_90,absret_le_50,False,False,False
2022-12-21T14:15:00Z,M15,2,14,london_ny_overlap,11.104148113943852,5.72025741158555,5.72025741158555,42.0,2.3087832712160687,1405,spread_le_90,range_le_75,absret_le_75,False,False,False
2022-12-21T14:30:00Z,M15,2,14,london_ny_overlap,24.37497941302444,13.193047264090652,13.193047264090652,42.0,2.305741295826608,1555,spread_le_90,range_le_90,absret_le_90,False,False,False
2022-12-21T14:45:00Z,M15,2,14,london_ny_overlap,26.186795473425303,21.026164673847436,-21.026164673847436,42.0,2.3105996005963547,1609,spread_le_90,range_le_90,absret_gt_90,False,False,False
2022-12-21T15:00:00Z,M15,2,15,london_ny_overlap,12.607563436964737,7.371913011426923,-7.371913011426923,42.0,2.312304211146407,1499,spread_le_90,range_le_75,absret_le_75,False,False,False
2022-12-21T15:15:00Z,M15,2,15,london_ny_overlap,11.50760658301249,0.9909875190616813,-0.9909875190616813,42.0,2.3125333803181385,1322,spread_le_90,range_le_75,absret_le_25,False,False,False
2022-12-21T15:30:00Z,M15,2,15,london_ny_overlap,10.950371157052585,6.056635043689695,6.056635043689695,42.0,2.311133611036213,1107,spread_le_90,range_le_50,absret_le_75,False,False,False
2022-12-21T15:45:00Z,M15,2,15,london_ny_overlap,11.011457421447016,5.502699073896,-5.502699073896,42.0,2.312406058503873,1427,spread_le_90,range_le_75,absret_le_75,False,False,False
2022-12-21T16:00:00Z,M15,2,16,london_ny_overlap,8.088344530463496,6.276530730224827,6.276530730224827,42.0,2.3109555801323847,1336,spread_le_90,range_le_50,absret_le_75,False,False,False
2022-12-21T16:15:00Z,M15,2,16,london_ny_overlap,6.271627487333513,1.5406370534210012,1.5406370534210012,42.0,2.3105996005963547,1311,spread_le_90,range_le_25,absret_le_25,False,False,False
2022-12-21T16:30:00Z,M15,2,16,london_ny_overlap,5.282445772392818,2.0355282195738678,-2.0355282195738678,42.0,2.3110700254217704,1059,spread_le_90,range_le_25,absret_le_50,False,False,False
2022-12-21T16:45:00Z,M15,2,16,london_ny_overlap,5.724539559870777,3.301528607745352,-3.301528607745352,42.0,2.3118332837940487,1028,spread_le_90,range_le_25,absret_le_50,False,False,False
2022-12-21T17:00:00Z,M15,2,17,new_york,13.16681082212615,8.641852989420551,-8.641852989420551,42.0,2.3138328641394468,1238,spread_le_90,range_le_75,absret_le_75,False,False,False
2022-12-21T17:15:00Z,M15,2,17,new_york,5.838740594669921,1.5976465014300167,1.5976465014300167,42.0,2.313463254491974,1312,spread_le_90,range_le_25,absret_le_25,False,False,False
2022-12-21T17:30:00Z,M15,2,17,new_york,12.436852705840868,9.47418285172974,9.47418285172974,42.0,2.311273511704949,1152,spread_le_90,range_le_75,absret_le_90,False,False,False
2022-12-21T17:45:00Z,M15,2,17,new_york,4.898588215868675,1.816000616340352,-1.816000616340352,42.0,2.311693315353496,953,spread_le_90,range_le_25,absret_le_25,False,False,False
2022-12-21T18:00:00Z,M15,2,18,new_york,7.318066269767883,3.1372980708388454,3.1372980708388454,42.0,2.310968295715905,989,spread_le_90,range_le_50,absret_le_50,False,False,False
2022-12-21T18:15:00Z,M15,2,18,new_york,10.517563229277823,7.758250707046166,-7.758250707046166,42.0,2.3127625949196315,798,spread_le_90,range_le_50,absret_le_75,False,False,False
2022-12-21T18:30:00Z,M15,2,18,new_york,8.925619834710142,5.561643383020787,-5.561643383020787,42.0,2.3140495867768593,872,spread_le_90,range_le_50,absret_le_75,False,False,False
