variant,family,side,trend_dist,pullback,slope_min,sma50_dist,horizon_bars,horizon_minutes,cooldown_bars,signal_dt,entry_dt,exit_dt,entry_price,entry_price_source,exit_price,gross_ret,net_x1,net_x2,net_x4,mfe,mae,hour,ema20_m15,sma20_slope5,h1_close_minus_sma20,h1_close_minus_sma50
trend_pullback_short_td7.5_pb2_slope0_sma5010_ny_h8,trend_pullback_short_refined,SHORT,7.5,2.0,0.0,10.0,8,120,4,2026-04-29 12:30:00+00:00,2026-04-29 12:45:00+00:00,2026-04-29 14:45:00+00:00,4565.06,m15_exact_open,4565.82,-0.76,-1.11,-1.46,-2.16,13.66,11.32,12,4579.28876335097,-2.964499999999134,-18.639500000000226,-64.11959999999908
trend_pullback_short_td7.5_pb2_slope0_sma5010_ny_h8,trend_pullback_short_refined,SHORT,7.5,2.0,0.0,10.0,8,120,4,2026-04-29 15:30:00+00:00,2026-04-29 15:45:00+00:00,2026-04-29 17:45:00+00:00,4554.7,m15_exact_open,4535.82,18.88,18.53,18.18,17.48,44.65,5.05,15,4568.993086801985,-2.7050000000008367,-25.766999999999825,-65.14300000000003
trend_pullback_short_td7.5_pb2_slope0_sma5010_ny_h8,trend_pullback_short_refined,SHORT,7.5,2.0,0.0,10.0,8,120,4,2026-05-01 14:30:00+00:00,2026-05-01 14:45:00+00:00,2026-05-01 16:45:00+00:00,4572.51,m15_exact_open,4603.73,-31.22,-31.57,-31.92,-32.62,-0.08,36.62,14,4577.2513174547,-13.806499999999687,-41.65549999999985,-20.76640000000043
trend_pullback_short_td7.5_pb2_slope0_sma5010_ny_h8,trend_pullback_short_refined,SHORT,7.5,2.0,0.0,10.0,8,120,4,2026-05-04 15:30:00+00:00,2026-05-04 15:45:00+00:00,2026-05-04 17:45:00+00:00,4569.25,m15_exact_open,4575.76,-6.51,-6.86,-7.21,-7.91,15.87,13.75,15,4569.775375475887,-14.152500000000146,-41.71799999999985,-48.92860000000019
trend_pullback_short_td7.5_pb2_slope0_sma5010_ny_h8,trend_pullback_short_refined,SHORT,7.5,2.0,0.0,10.0,8,120,4,2026-05-11 12:00:00+00:00,2026-05-11 12:15:00+00:00,2026-05-11 14:15:00+00:00,4666.54,m15_exact_open,4668.28,-1.74,-2.09,-2.44,-3.14,16.16,5.48,12,4672.834895301329,-14.160499999999956,-25.344500000000153,-42.34280000000035
trend_pullback_short_td7.5_pb2_slope0_sma5010_ny_h8,trend_pullback_short_refined,SHORT,7.5,2.0,0.0,10.0,8,120,4,2026-05-11 15:15:00+00:00,2026-05-11 15:30:00+00:00,2026-05-11 17:30:00+00:00,4668.57,m15_exact_open,4727.01,-58.44,-58.79,-59.14,-59.84,-17.58,79.95,15,4668.638223995001,-13.854999999999563,-11.93249999999989,-32.13140000000021
trend_pullback_short_td7.5_pb2_slope0_sma5010_ny_h8,trend_pullback_short_refined,SHORT,7.5,2.0,0.0,10.0,8,120,4,2026-05-12 14:30:00+00:00,2026-05-12 14:45:00+00:00,2026-05-12 16:45:00+00:00,4700.92,m15_exact_open,4699.71,1.21,0.86,0.51,-0.19,21.54,10.41,14,4701.11328369259,-0.2110000000011496,-33.061499999999796,-15.437600000000202
trend_pullback_short_td7.5_pb2_slope0_sma5010_ny_h8,trend_pullback_short_refined,SHORT,7.5,2.0,0.0,10.0,8,120,4,2026-05-15 14:30:00+00:00,2026-05-15 14:45:00+00:00,2026-05-15 16:45:00+00:00,4559.58,m15_exact_open,4511.94,47.64,47.29,46.94,46.24,48.0,-0.99,14,4564.854447107643,-32.64899999999943,-54.03200000000015,-96.74319999999989
trend_pullback_short_td7.5_pb2_slope0_sma5010_ny_h8,trend_pullback_short_refined,SHORT,7.5,2.0,0.0,10.0,8,120,4,2026-05-19 15:00:00+00:00,2026-05-19 15:15:00+00:00,2026-05-19 17:15:00+00:00,4528.48,m15_exact_open,4496.19,32.29,31.94,31.59,30.89,63.64,18.37,15,4540.340985431589,-3.979000000000269,-24.511999999999716,-18.823999999999614
trend_pullback_short_td7.5_pb2_slope0_sma5010_ny_h8,trend_pullback_short_refined,SHORT,7.5,2.0,0.0,10.0,8,120,4,2026-05-26 14:30:00+00:00,2026-05-26 14:45:00+00:00,2026-05-26 16:45:00+00:00,4519.7,m15_exact_open,4528.0,-8.3,-8.65,-9.0,-9.7,19.28,11.56,14,4528.574939713122,-9.16400000000067,-14.542499999999563,-12.22320000000036
trend_pullback_short_td7.5_pb2_slope0_sma5010_ny_h8,trend_pullback_short_refined,SHORT,7.5,2.0,0.0,10.0,8,120,4,2026-05-27 12:15:00+00:00,2026-05-27 12:30:00+00:00,2026-05-27 14:30:00+00:00,4493.05,m15_exact_open,4434.21,58.84,58.49,58.14,57.44,59.18,-0.03,12,4493.34062386889,-7.107999999999265,-9.142000000000735,-36.362600000000384
trend_pullback_short_td7.5_pb2_slope0_sma5010_ny_h8,trend_pullback_short_refined,SHORT,7.5,2.0,0.0,10.0,8,120,4,2026-05-27 15:30:00+00:00,2026-05-27 15:45:00+00:00,2026-05-27 17:45:00+00:00,4458.76,m15_exact_open,4444.3,14.46,14.11,13.76,13.06,57.47,-3.53,15,4464.624575935231,-10.902000000000044,-66.65849999999955,-95.86599999999999
trend_pullback_short_td7.5_pb2_slope0_sma5010_ny_h8,trend_pullback_short_refined,SHORT,7.5,2.0,0.0,10.0,8,120,4,2026-05-28 12:00:00+00:00,2026-05-28 12:15:00+00:00,2026-05-28 14:15:00+00:00,4387.81,m15_exact_open,4389.24,-1.43,-1.78,-2.13,-2.83,12.32,16.01,12,4389.85425854702,-18.398999999999432,-35.31800000000021,-82.42119999999977
trend_pullback_short_td7.5_pb2_slope0_sma5010_ny_h8,trend_pullback_short_refined,SHORT,7.5,2.0,0.0,10.0,8,120,4,2026-05-28 15:00:00+00:00,2026-05-28 15:15:00+00:00,2026-05-28 17:15:00+00:00,4388.29,m15_exact_open,4455.63,-67.34,-67.69,-68.04,-68.74,8.75,78.59,15,4389.520449489698,-10.693499999999403,-28.209500000000844,-73.55360000000019
trend_pullback_short_td7.5_pb2_slope0_sma5010_ny_h8,trend_pullback_short_refined,SHORT,7.5,2.0,0.0,10.0,8,120,4,2026-06-01 13:30:00+00:00,2026-06-01 13:45:00+00:00,2026-06-01 15:45:00+00:00,4503.48,m15_exact_open,4506.91,-3.43,-3.78,-4.13,-4.83,6.08,9.23,13,4503.895086865234,-9.017000000000735,-32.43149999999969,-10.385800000000017
trend_pullback_short_td7.5_pb2_slope0_sma5010_ny_h8,trend_pullback_short_refined,SHORT,7.5,2.0,0.0,10.0,8,120,4,2026-06-03 12:15:00+00:00,2026-06-03 12:30:00+00:00,2026-06-03 14:30:00+00:00,4448.98,m15_exact_open,4465.9,-16.92,-17.27,-17.62,-18.32,10.19,18.88,12,4460.307973433716,-17.310999999998785,-36.0,-47.09439999999995
trend_pullback_short_td7.5_pb2_slope0_sma5010_ny_h8,trend_pullback_short_refined,SHORT,7.5,2.0,0.0,10.0,8,120,4,2026-06-03 15:15:00+00:00,2026-06-03 15:30:00+00:00,2026-06-03 17:30:00+00:00,4458.01,m15_exact_open,4450.46,7.55,7.2,6.85,6.15,31.73,8.88,15,4458.511837825567,-14.673499999999876,-11.721999999999753,-27.422999999999774
trend_pullback_short_td7.5_pb2_slope0_sma5010_ny_h8,trend_pullback_short_refined,SHORT,7.5,2.0,0.0,10.0,8,120,4,2026-06-08 12:45:00+00:00,2026-06-08 13:00:00+00:00,2026-06-08 15:00:00+00:00,4297.09,m15_exact_open,4333.79,-36.7,-37.05,-37.4,-38.1,11.05,36.86,12,4297.965863730615,-33.70250000000033,-31.89350000000013,-114.94460000000072
trend_pullback_short_td7.5_pb2_slope0_sma5010_ny_h8,trend_pullback_short_refined,SHORT,7.5,2.0,0.0,10.0,8,120,4,2026-06-10 14:00:00+00:00,2026-06-10 14:15:00+00:00,2026-06-10 16:15:00+00:00,4173.93,m15_exact_open,4142.63,31.3,30.95,30.6,29.9,42.63,-0.3,14,4177.019936549266,-39.60749999999916,-45.022500000000036,-110.69979999999941
trend_pullback_short_td7.5_pb2_slope0_sma5010_ny_h8,trend_pullback_short_refined,SHORT,7.5,2.0,0.0,10.0,8,120,4,2026-06-11 12:00:00+00:00,2026-06-11 12:15:00+00:00,2026-06-11 14:15:00+00:00,4084.05,m15_exact_open,4085.99,-1.94,-2.29,-2.64,-3.34,6.67,12.18,12,4091.819300628877,-19.149999999999636,-13.527999999999793,-105.7813999999994
trend_pullback_short_td7.5_pb2_slope0_sma5010_ny_h12,trend_pullback_short_refined,SHORT,7.5,2.0,0.0,10.0,12,180,4,2022-05-09 15:00:00+00:00,2022-05-09 15:15:00+00:00,2022-05-09 18:15:00+00:00,1860.72,m15_exact_open,1860.51,0.21,-0.14,-0.49,-1.19,3.02,10.59,15,1863.7846992297889,-4.612999999999829,-14.111000000000104,-17.455000000000155
trend_pullback_short_td7.5_pb2_slope0_sma5010_ny_h12,trend_pullback_short_refined,SHORT,7.5,2.0,0.0,10.0,12,180,4,2022-05-16 12:45:00+00:00,2022-05-16 13:00:00+00:00,2022-05-16 16:00:00+00:00,1801.78,m15_exact_open,1807.67,-5.89,-6.24,-6.59,-7.29,3.84,8.48,12,1803.3320656446017,-3.4909999999999854,-10.333000000000084,-21.730400000000145
trend_pullback_short_td7.5_pb2_slope0_sma5010_ny_h12,trend_pullback_short_refined,SHORT,7.5,2.0,0.0,10.0,12,180,4,2022-06-01 12:00:00+00:00,2022-06-01 12:15:00+00:00,2022-06-01 15:15:00+00:00,1828.73,m15_exact_open,1833.17,-4.44,-4.79,-5.14,-5.84,0.45,4.84,12,1833.471011601597,-4.474999999999909,-8.694999999999936,-18.409400000000005
trend_pullback_short_td7.5_pb2_slope0_sma5010_ny_h12,trend_pullback_short_refined,SHORT,7.5,2.0,0.0,10.0,12,180,4,2022-07-01 12:00:00+00:00,2022-07-01 12:15:00+00:00,2022-07-01 15:15:00+00:00,1794.46,m15_exact_open,1786.98,7.48,7.13,6.78,6.08,9.51,2.39,12,1797.15089485087,-4.022500000000036,-10.293999999999869,-18.00720000000001
trend_pullback_short_td7.5_pb2_slope0_sma5010_ny_h12,trend_pullback_short_refined,SHORT,7.5,2.0,0.0,10.0,12,180,4,2022-07-01 16:00:00+00:00,2022-07-01 16:15:00+00:00,2022-07-01 19:15:00+00:00,1789.43,m15_exact_open,1803.74,-14.31,-14.66,-15.01,-15.71,-1.61,19.14,16,1791.1914634596546,-5.5479999999997744,-11.362500000000182,-21.012400000000298
trend_pullback_short_td7.5_pb2_slope0_sma5010_ny_h12,trend_pullback_short_refined,SHORT,7.5,2.0,0.0,10.0,12,180,4,2022-07-14 14:30:00+00:00,2022-07-14 14:45:00+00:00,2022-07-14 17:45:00+00:00,1715.22,m15_exact_open,1706.93,8.29,7.94,7.59,6.89,17.81,0.09,14,1716.8859391346598,-2.752499999999827,-17.664999999999964,-17.701399999999694
trend_pullback_short_td7.5_pb2_slope0_sma5010_ny_h12,trend_pullback_short_refined,SHORT,7.5,2.0,0.0,10.0,12,180,4,2022-07-21 13:00:00+00:00,2022-07-21 13:15:00+00:00,2022-07-21 16:15:00+00:00,1683.84,m15_exact_open,1703.04,-19.2,-19.55,-19.9,-20.6,3.1,26.22,13,1687.9772017142102,-5.315499999999929,-10.913999999999987,-20.573599999999942
trend_pullback_short_td7.5_pb2_slope0_sma5010_ny_h12,trend_pullback_short_refined,SHORT,7.5,2.0,0.0,10.0,12,180,4,2022-08-15 15:45:00+00:00,2022-08-15 16:00:00+00:00,2022-08-15 19:00:00+00:00,1779.58,m15_exact_open,1779.9,-0.32,-0.67,-1.02,-1.72,3.99,2.96,15,1780.548102108802,-2.9890000000000327,-18.614500000000135,-16.810600000000022
trend_pullback_short_td7.5_pb2_slope0_sma5010_ny_h12,trend_pullback_short_refined,SHORT,7.5,2.0,0.0,10.0,12,180,4,2022-08-22 13:00:00+00:00,2022-08-22 13:15:00+00:00,2022-08-22 16:15:00+00:00,1737.19,m15_exact_open,1734.25,2.94,2.59,2.24,1.54,9.58,-0.74,13,1737.973520406284,-3.4895000000001346,-7.6574999999998,-15.711799999999812
trend_pullback_short_td7.5_pb2_slope0_sma5010_ny_h12,trend_pullback_short_refined,SHORT,7.5,2.0,0.0,10.0,12,180,4,2022-08-29 12:00:00+00:00,2022-08-29 12:15:00+00:00,2022-08-29 15:15:00+00:00,1722.23,m15_exact_open,1727.33,-5.1,-5.45,-5.8,-6.5,0.81,7.32,12,1723.1084657471388,-6.376500000000306,-9.735499999999774,-23.95399999999995
trend_pullback_short_td7.5_pb2_slope0_sma5010_ny_h12,trend_pullback_short_refined,SHORT,7.5,2.0,0.0,10.0,12,180,4,2022-08-31 14:30:00+00:00,2022-08-31 14:45:00+00:00,2022-08-31 17:45:00+00:00,1715.07,m15_exact_open,1720.87,-5.8,-6.15,-6.5,-7.2,5.44,8.21,14,1715.081042459675,-3.7345000000000255,-10.962999999999965,-18.7804000000001
trend_pullback_short_td7.5_pb2_slope0_sma5010_ny_h12,trend_pullback_short_refined,SHORT,7.5,2.0,0.0,10.0,12,180,4,2022-09-15 12:00:00+00:00,2022-09-15 12:15:00+00:00,2022-09-15 15:15:00+00:00,1686.27,m15_exact_open,1686.18,0.09,-0.26,-0.61,-1.31,2.32,4.81,12,1688.701743189226,-4.054000000000087,-8.975500000000011,-15.885400000000118
