ts_utc,year,close,candidate,family,side,horizon_hours,signed_forward_bps
2024-01-16 10:00:00+00:00,2024,2042.93,RET_Z_DOWNSIDE_EXTREME_REV_LONG_L24_T1.5,RETURN_ZSCORE_REVERSAL,LONG,24,-106.31788656488506
2024-01-17 16:00:00+00:00,2024,2011.94,RET_Z_DOWNSIDE_EXTREME_REV_LONG_L24_T1.5,RETURN_ZSCORE_REVERSAL,LONG,24,4.572700975178368
2024-01-24 21:00:00+00:00,2024,2012.07,RET_Z_DOWNSIDE_EXTREME_REV_LONG_L24_T1.5,RETURN_ZSCORE_REVERSAL,LONG,24,28.279334217995444
2024-02-01 12:00:00+00:00,2024,2031.87,RET_Z_DOWNSIDE_EXTREME_REV_LONG_L24_T1.5,RETURN_ZSCORE_REVERSAL,LONG,24,111.91660883816512
2024-02-02 15:00:00+00:00,2024,2031.44,RET_Z_DOWNSIDE_EXTREME_REV_LONG_L24_T1.5,RETURN_ZSCORE_REVERSAL,LONG,24,-44.20509589256882
2024-02-04 23:00:00+00:00,2024,2039.05,RET_Z_DOWNSIDE_EXTREME_REV_LONG_L24_T1.5,RETURN_ZSCORE_REVERSAL,LONG,24,-69.54218876437545
2024-02-13 15:00:00+00:00,2024,2004.15,RET_Z_DOWNSIDE_EXTREME_REV_LONG_L24_T1.5,RETURN_ZSCORE_REVERSAL,LONG,24,-75.99231594441535
2024-02-21 17:00:00+00:00,2024,2024.14,RET_Z_DOWNSIDE_EXTREME_REV_LONG_L24_T1.5,RETURN_ZSCORE_REVERSAL,LONG,24,-5.088580829389899
2024-02-22 18:00:00+00:00,2024,2020.76,RET_Z_DOWNSIDE_EXTREME_REV_LONG_L24_T1.5,RETURN_ZSCORE_REVERSAL,LONG,24,87.04645776836495
2024-02-26 17:00:00+00:00,2024,2029.17,RET_Z_DOWNSIDE_EXTREME_REV_LONG_L24_T1.5,RETURN_ZSCORE_REVERSAL,LONG,24,22.521523578604707
2024-02-28 10:00:00+00:00,2024,2026.61,RET_Z_DOWNSIDE_EXTREME_REV_LONG_L24_T1.5,RETURN_ZSCORE_REVERSAL,LONG,24,52.254750544011856
2024-03-08 04:00:00+00:00,2024,2155.26,RET_Z_DOWNSIDE_EXTREME_REV_LONG_L24_T1.5,RETURN_ZSCORE_REVERSAL,LONG,24,146.01486595584578
2024-03-11 16:00:00+00:00,2024,2181.98,RET_Z_DOWNSIDE_EXTREME_REV_LONG_L24_T1.5,RETURN_ZSCORE_REVERSAL,LONG,24,-91.56820869118843
2024-03-12 16:00:00+00:00,2024,2162.0,RET_Z_DOWNSIDE_EXTREME_REV_LONG_L24_T1.5,RETURN_ZSCORE_REVERSAL,LONG,24,31.59111933394909
2024-03-18 06:00:00+00:00,2024,2147.31,RET_Z_DOWNSIDE_EXTREME_REV_LONG_L24_T1.5,RETURN_ZSCORE_REVERSAL,LONG,24,59.749174548620054
2024-03-22 03:00:00+00:00,2024,2173.5,RET_Z_DOWNSIDE_EXTREME_REV_LONG_L24_T1.5,RETURN_ZSCORE_REVERSAL,LONG,24,-36.80699332873294
2024-04-02 06:00:00+00:00,2024,2251.42,RET_Z_DOWNSIDE_EXTREME_REV_LONG_L24_T1.5,RETURN_ZSCORE_REVERSAL,LONG,24,149.150314024038
2024-04-04 19:00:00+00:00,2024,2286.89,RET_Z_DOWNSIDE_EXTREME_REV_LONG_L24_T1.5,RETURN_ZSCORE_REVERSAL,LONG,24,176.09067335988993
2024-04-10 12:00:00+00:00,2024,2347.66,RET_Z_DOWNSIDE_EXTREME_REV_LONG_L24_T1.5,RETURN_ZSCORE_REVERSAL,LONG,24,-72.83848598178544
2024-04-12 21:00:00+00:00,2024,2338.77,RET_Z_DOWNSIDE_EXTREME_REV_LONG_L24_T1.5,RETURN_ZSCORE_REVERSAL,LONG,24,113.30742227752211
