stage,promotion,decision_scope,candidate,family,side,lookback_hours,trigger,horizon_hours,raw_n,raw_mean_bps,raw_median_bps,raw_hit_rate_pct,event_clock_n,event_clock_mean_bps,event_clock_median_bps,event_clock_hit_rate_pct,round_trip_cost_bps,event_clock_cost_stressed_mean_bps,directional_h1_all_drift_bps,directional_daily_anchor_drift_bps,h1_drift_adjusted_residual_bps,daily_anchor_adjusted_residual_bps,h1_benchmark_cost_adjusted_residual_bps,pre2025_n,pre2025_mean_bps,ex2025_n,ex2025_mean_bps,y2025_n,y2025_mean_bps,first_half_n,first_half_mean_bps,second_half_n,second_half_mean_bps,leave_one_year_out_min_mean_bps,median_mfe_bps,median_mae_bps,mean_mfe_bps,mean_mae_bps,classification,year_means_json,year_counts_json,leave_one_year_out_json
Stage39A_BENCHMARK_FIRST_REVERSAL_OR_MEAN_REVERSION_SCAN,NO_GO,RESEARCH_STAGE_ONLY_NO_PROMOTION,RSI_OVERSOLD_REV_LONG_RSI14_T30,RSI_REVERSAL,LONG,14,Long when RSI14 <= 30,120,1172,28.313880042415374,27.41018768988357,54.60750853242321,138,33.263085496862665,18.909593096574362,54.347826086956516,8.0,25.263085496862665,41.34868880772282,34.35585536444943,-8.085603310860158,-1.0927698675867674,-16.085603310860158,94,19.11690666002844,109,1.441085947418233,29,152.86991138960204,73,14.832505725989456,65,53.96204431645873,1.441085947418233,160.7598456872028,-103.38166157512984,197.50719904839247,-180.92214926600573,FAIL_BENCHMARK_RESEARCH_ONLY,"{""2022"": -10.044779860067225, ""2023"": 6.741317725511381, ""2024"": 54.709735891695274, ""2025"": 152.86991138960204, ""2026"": -109.32739051827242}","{""2022"": 25, ""2023"": 36, ""2024"": 33, ""2025"": 29, ""2026"": 15}","{""2022"": 42.844471637776344, ""2023"": 42.62370941616311, ""2024"": 26.5227096584867, ""2025"": 1.441085947418233, ""2026"": 50.65216793773278}"
Stage39A_BENCHMARK_FIRST_REVERSAL_OR_MEAN_REVERSION_SCAN,NO_GO,RESEARCH_STAGE_ONLY_NO_PROMOTION,RSI_OVERBOUGHT_REV_SHORT_RSI14_T75,RSI_REVERSAL,SHORT,14,Short when RSI14 >= 75,120,789,-26.45264133794634,-40.86736083024789,42.20532319391635,114,-49.62448079929759,-43.45043508980684,40.35087719298245,8.0,-57.62448079929759,-41.34868880772282,-34.35585536444943,-8.275791991574764,-15.268625434848154,-16.275791991574764,72,-27.5851563187851,80,-30.16989060985573,34,-95.39998712739606,51,-58.12146737835167,63,-42.74596785434904,-66.78299508162645,113.47779649198087,-157.83371654194912,149.65253987070366,-203.5505111806834,FAIL_BENCHMARK_RESEARCH_ONLY,"{""2022"": -52.72344934727001, ""2023"": -41.03914421785354, ""2024"": -5.655787950829826, ""2025"": -95.39998712739606, ""2026"": -53.43249922949143}","{""2022"": 14, ""2023"": 26, ""2024"": 32, ""2025"": 34, ""2026"": 8}","{""2022"": -49.19062520258143, ""2023"": -52.16105751654242, ""2024"": -66.78299508162645, ""2025"": -30.16989060985573, ""2026"": -49.33708318192447}"
Stage39A_BENCHMARK_FIRST_REVERSAL_OR_MEAN_REVERSION_SCAN,NO_GO,RESEARCH_STAGE_ONLY_NO_PROMOTION,RANGE_TOP_REV_SHORT_W120_Q0.05,ROLLING_RANGE_REVERSAL,SHORT,120,Short near top 0.95 of rolling 120H range,120,2105,-44.29217202784278,-45.26204038766801,40.61757719714964,128,-51.00569138442573,-59.064036117703054,37.5,8.0,-59.00569138442573,-41.34868880772282,-34.35585536444943,-9.657002576702908,-16.6498360199763,-17.657002576702908,74,-43.08527462197593,87,-39.387884613334585,41,-75.6581106303996,53,-51.22876654546104,75,-50.848051603960755,-62.75305650900958,91.69637708988488,-186.26891093116328,152.11487246706136,-220.7643208749567,FAIL_BENCHMARK_RESEARCH_ONLY,"{""2022"": 20.78376215469789, ""2023"": -58.90111600580772, ""2024"": -68.0030313328956, ""2025"": -75.6581106303996, ""2026"": -18.34120302568389}","{""2022"": 18, ""2023"": 27, ""2024"": 29, ""2025"": 41, ""2026"": 13}","{""2022"": -62.75305650900958, ""2023"": -48.89503331732361, ""2024"": -46.02667261164163, ""2025"": -39.387884613334585, ""2026"": -54.69819876410959}"
Stage39A_BENCHMARK_FIRST_REVERSAL_OR_MEAN_REVERSION_SCAN,NO_GO,RESEARCH_STAGE_ONLY_NO_PROMOTION,RET_Z_UPSIDE_EXTREME_REV_SHORT_L72_T2,RETURN_ZSCORE_REVERSAL,SHORT,72,Short after 72H upside move with z >= +2,120,1099,-90.74134517990221,-114.56065539170001,34.48589626933576,66,-52.674173792848606,-56.754413198724095,42.42424242424242,8.0,-60.674173792848606,-41.34868880772282,-34.35585536444943,-11.325484985125783,-18.318318428399174,-19.325484985125783,41,-33.42173868368757,47,-42.534520179392494,19,-77.75647483666116,32,-50.3477284197847,34,-54.86376943808523,-62.00374048500498,144.50366372813383,-186.43771954687193,195.66181991456068,-233.8799287696041,FAIL_BENCHMARK_RESEARCH_ONLY,"{""2022"": -32.28872192102086, ""2023"": -23.519277879859928, ""2024"": -45.629064201585834, ""2025"": -77.75647483666116, ""2026"": -104.80519373337604}","{""2022"": 11, ""2023"": 16, ""2024"": 14, ""2025"": 19, ""2026"": 6}","{""2022"": -56.75126416721416, ""2023"": -62.00374048500498, ""2024"": -54.570934067419344, ""2025"": -42.534520179392494, ""2026"": -47.46107179879587}"
Stage39A_BENCHMARK_FIRST_REVERSAL_OR_MEAN_REVERSION_SCAN,NO_GO,RESEARCH_STAGE_ONLY_NO_PROMOTION,BB_UPPER_REV_SHORT_W24_K2,BOLLINGER_REVERSAL,SHORT,24,Short when close is >= +2 sigma vs 24H rolling mean,120,1742,-42.8260791783539,-41.2783562539365,42.88174512055109,202,-53.01046102175459,-48.77603729790736,42.57425742574257,8.0,-61.01046102175459,-41.34868880772282,-34.35585536444943,-11.661772214031764,-18.654605657305154,-19.661772214031764,132,-33.061190556579824,152,-41.59330956657123,50,-87.71860144551205,102,-23.48373543702594,100,-83.1277211181778,-66.8691644737827,104.24122410009784,-161.90407283166064,154.58916218312729,-204.87850707773802,FAIL_BENCHMARK_RESEARCH_ONLY,"{""2022"": 15.467838388266614, ""2023"": -33.40329149912091, ""2024"": -65.73251333423596, ""2025"": -87.71860144551205, ""2026"": -97.90529503251447}","{""2022"": 34, ""2023"": 48, ""2024"": 50, ""2025"": 50, ""2026"": 20}","{""2022"": -66.8691644737827, ""2023"": -59.12178658725082, ""2024"": -48.82557539264889, ""2025"": -41.59330956657123, ""2026"": -48.07696277881395}"
Stage39A_BENCHMARK_FIRST_REVERSAL_OR_MEAN_REVERSION_SCAN,NO_GO,RESEARCH_STAGE_ONLY_NO_PROMOTION,RANGE_TOP_REV_SHORT_W48_Q0.05,ROLLING_RANGE_REVERSAL,SHORT,48,Short near top 0.95 of rolling 48H range,120,1723,-50.05149791238148,-38.74012943062333,42.25188624492165,165,-53.79038025089987,-41.93298701713033,38.78787878787879,8.0,-61.79038025089987,-41.34868880772282,-34.35585536444943,-12.44169144317705,-19.43452488645044,-20.44169144317705,102,-32.762139964177926,118,-33.689118475424145,47,-104.25737789996657,76,-30.314943517029434,89,-73.83682060791283,-67.66115454449697,96.60015934046973,-162.64355354481341,151.3449885563756,-210.653169503755,FAIL_BENCHMARK_RESEARCH_ONLY,"{""2022"": -20.84509665030326, ""2023"": -8.977109456201438, ""2024"": -61.78143612799073, ""2025"": -104.25737789996657, ""2026"": -39.59860648461884}","{""2022"": 22, ""2023"": 39, ""2024"": 41, ""2025"": 47, ""2026"": 16}","{""2022"": -58.85888542022243, ""2023"": -67.66115454449697, ""2024"": -51.14817629153918, ""2025"": -33.689118475424145, ""2026"": -55.314329111708574}"
Stage39A_BENCHMARK_FIRST_REVERSAL_OR_MEAN_REVERSION_SCAN,NO_GO,RESEARCH_STAGE_ONLY_NO_PROMOTION,RANGE_BOTTOM_REV_LONG_W72_Q0.1,ROLLING_RANGE_REVERSAL,LONG,72,Long near bottom 0.1 of rolling 72H range,120,1984,23.881578546879922,17.34976509736752,52.11693548387096,146,28.69759791061811,41.24222674707689,60.273972602739725,8.0,20.69759791061811,41.34868880772282,34.35585536444943,-12.651090897104712,-5.658257453831322,-20.651090897104712,103,14.575716211753772,117,0.5913311815455037,29,142.0918464382559,77,2.47885760953411,69,57.95619215965391,0.5913311815455037,153.59775504595552,-109.30657800921395,188.14991423766384,-173.5398187703847,FAIL_BENCHMARK_RESEARCH_ONLY,"{""2022"": 16.267229509445347, ""2023"": -18.811857918009455, ""2024"": 43.06889011131986, ""2025"": 142.0918464382559, ""2026"": -102.29378725498673}","{""2022"": 31, ""2023"": 34, ""2024"": 38, ""2025"": 29, ""2026"": 14}","{""2022"": 32.04839287093426, ""2023"": 43.12011128716578, ""2024"": 23.641032136297138, ""2025"": 0.5913311815455037, ""2026"": 42.59062361000044}"
Stage39A_BENCHMARK_FIRST_REVERSAL_OR_MEAN_REVERSION_SCAN,NO_GO,RESEARCH_STAGE_ONLY_NO_PROMOTION,RANGE_TOP_REV_SHORT_W48_Q0.1,ROLLING_RANGE_REVERSAL,SHORT,48,Short near top 0.9 of rolling 48H range,120,3550,-51.24270418903031,-45.33139620383597,40.845070422535215,191,-54.964396062086344,-58.69987704755664,37.696335078534034,8.0,-62.964396062086344,-41.34868880772282,-34.35585536444943,-13.615707254363521,-20.60854069763691,-21.61570725436352,122,-33.69741821579292,142,-41.365671992624236,49,-94.37294336542553,90,-26.86294405174552,101,-80.0052938930831,-66.6368330074696,107.25415649404324,-162.64355354481341,154.66836403206975,-207.8820980195923,FAIL_BENCHMARK_RESEARCH_ONLY,"{""2022"": 7.67768221147058, ""2023"": -33.60298129681984, ""2024"": -59.64342315855794, ""2025"": -94.37294336542553, ""2026"": -88.14202003129526}","{""2022"": 30, ""2023"": 44, ""2024"": 48, ""2025"": 49, ""2026"": 20}","{""2022"": -66.6368330074696, ""2023"": -61.358288916996045, ""2024"": -53.39381354019379, ""2025"": -41.365671992624236, ""2026"": -51.083972206038524}"
Stage39A_BENCHMARK_FIRST_REVERSAL_OR_MEAN_REVERSION_SCAN,NO_GO,RESEARCH_STAGE_ONLY_NO_PROMOTION,BB_UPPER_REV_SHORT_W48_K2.5,BOLLINGER_REVERSAL,SHORT,48,Short when close is >= +2.5 sigma vs 48H rolling mean,120,830,-59.78450467466318,-56.883465544737,37.46987951807229,145,-55.1566657431718,-45.216973595583184,37.24137931034483,8.0,-63.1566657431718,-41.34868880772282,-34.35585536444943,-13.807976935448977,-20.800810378722367,-21.807976935448977,98,-49.541684872994175,110,-48.19030090413717,35,-77.05095523728059,76,-36.735638513762304,69,-75.44649283643443,-64.39572443215852,102.87558553914388,-167.8532647941422,165.66580041360976,-210.56156261836978,FAIL_BENCHMARK_RESEARCH_ONLY,"{""2022"": -8.576411519530401, ""2023"": -35.07564473098477, ""2024"": -92.12157614742438, ""2025"": -77.05095523728059, ""2026"": -37.153998491805034}","{""2022"": 24, ""2023"": 38, ""2024"": 36, ""2025"": 35, ""2026"": 12}","{""2022"": -64.39572443215852, ""2023"": -62.28824329890176, ""2024"": -42.948071481216815, ""2025"": -48.19030090413717, ""2026"": -56.7809665478064}"
Stage39A_BENCHMARK_FIRST_REVERSAL_OR_MEAN_REVERSION_SCAN,NO_GO,RESEARCH_STAGE_ONLY_NO_PROMOTION,RANGE_BOTTOM_REV_LONG_W72_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,Long near bottom 0.05 of rolling 72H range,120,815,20.763396224984547,20.024968370604412,53.128834355828225,121,26.851465033132296,41.75476311406578,58.67768595041323,8.0,18.851465033132296,41.34868880772282,34.35585536444943,-14.497223774590527,-7.504390331317136,-22.497223774590527,87,5.870762294735035,97,-4.311868016175227,24,152.80326944075017,67,-3.3027599813491504,54,64.26504051406297,-4.311868016175227,134.7920529068336,-109.03741747631645,189.6698887998567,-169.17311659829974,FAIL_BENCHMARK_RESEARCH_ONLY,"{""2022"": -14.065909023257195, ""2023"": -13.171426016067606, ""2024"": 40.99091134585402, ""2025"": 152.80326944075017, ""2026"": -92.90075172109448}","{""2022"": 25, ""2023"": 31, ""2024"": 31, ""2025"": 24, ""2026"": 10}","{""2022"": 37.507031193650405, ""2023"": 40.637127505634496, ""2024"": 21.98121130319482, ""2025"": -4.311868016175227, ""2026"": 37.63995302900859}"
Stage39A_BENCHMARK_FIRST_REVERSAL_OR_MEAN_REVERSION_SCAN,NO_GO,RESEARCH_STAGE_ONLY_NO_PROMOTION,RANGE_TOP_REV_SHORT_W24_Q0.05,ROLLING_RANGE_REVERSAL,SHORT,24,Short near top 0.95 of rolling 24H range,120,1503,-55.35917832948638,-44.66798723250287,41.91616766467065,191,-56.46420972561845,-53.34139993470765,38.21989528795812,8.0,-64.46420972561845,-41.34868880772282,-34.35585536444943,-15.11552091789563,-22.10835436116902,-23.11552091789563,121,-25.595988370603393,142,-36.304580448866645,49,-114.88599252763393,89,-21.53796162401264,102,-86.93907326525492,-68.30971056855668,99.34912729715917,-165.91818803085025,150.8858204718215,-211.32840142854036,FAIL_BENCHMARK_RESEARCH_ONLY,"{""2022"": 7.1066447981500085, ""2023"": -18.97307196818267, ""2024"": -51.29479416579264, ""2025"": -114.88599252763393, ""2026"": -98.00646813790722}","{""2022"": 30, ""2023"": 42, ""2024"": 49, ""2025"": 49, ""2026"": 21}","{""2022"": -68.30971056855668, ""2023"": -67.03218144247955, ""2024"": -58.248022137107654, ""2025"": -36.304580448866645, ""2026"": -51.332518980571024}"
Stage39A_BENCHMARK_FIRST_REVERSAL_OR_MEAN_REVERSION_SCAN,NO_GO,RESEARCH_STAGE_ONLY_NO_PROMOTION,RANGE_TOP_REV_SHORT_W120_Q0.1,ROLLING_RANGE_REVERSAL,SHORT,120,Short near top 0.9 of rolling 120H range,120,4010,-48.287954361929046,-50.30356814320625,39.925187032418954,139,-57.0837579873332,-51.82395648761995,40.28776978417266,8.0,-65.0837579873332,-41.34868880772282,-34.35585536444943,-15.735069179610377,-22.727902622883768,-23.735069179610377,81,-50.20993343412805,95,-43.528682414981255,44,-86.3503984276385,60,-63.23184110134932,79,-52.414327774156405,-62.93137711184373,99.86903277311443,-173.47052705188216,153.20676678570237,-221.61821717546508,FAIL_BENCHMARK_RESEARCH_ONLY,"{""2022"": -22.570043929526218, ""2023"": -63.752200841849195, ""2024"": -55.47097290915364, ""2025"": -86.3503984276385, ""2026"": -4.872872947060573}","{""2022"": 20, ""2023"": 28, ""2024"": 33, ""2025"": 44, ""2026"": 14}","{""2022"": -62.884382198729334, ""2023"": -55.40162825826609, ""2024"": -57.585851455068344, ""2025"": -43.528682414981255, ""2026"": -62.93137711184373}"
Stage39A_BENCHMARK_FIRST_REVERSAL_OR_MEAN_REVERSION_SCAN,NO_GO,RESEARCH_STAGE_ONLY_NO_PROMOTION,RET_Z_UPSIDE_EXTREME_REV_SHORT_L72_T1.5,RETURN_ZSCORE_REVERSAL,SHORT,72,Short after 72H upside move with z >= +1.5,120,2654,-61.64341893776442,-65.57955547872308,38.13112283345893,95,-59.58009056287059,-57.26344155265073,36.84210526315789,8.0,-67.5800905628706,-41.34868880772282,-34.35585536444943,-18.231401755147765,-25.224235198421155,-26.231401755147765,62,-52.01242805937429,68,-55.00407063635301,27,-71.10488148891487,47,-68.26777141214203,48,-51.073403064625644,-65.09337674967095,104.9154319679646,-173.95025531595,165.99067549991057,-224.4900934608231,FAIL_BENCHMARK_RESEARCH_ONLY,"{""2022"": -30.175897566602075, ""2023"": -67.48463907870907, ""2024"": -50.832724057161094, ""2025"": -71.10488148891487, ""2026"": -85.91771059846674}","{""2022"": 15, ""2023"": 23, ""2024"": 24, ""2025"": 27, ""2026"": 6}","{""2022"": -65.09337674967095, ""2023"": -57.05502645364444, ""2024"": -62.53694684649069, ""2025"": -55.00407063635301, ""2026"": -57.80452067283041}"
Stage39A_BENCHMARK_FIRST_REVERSAL_OR_MEAN_REVERSION_SCAN,NO_GO,RESEARCH_STAGE_ONLY_NO_PROMOTION,RANGE_TOP_REV_SHORT_W72_Q0.1,ROLLING_RANGE_REVERSAL,SHORT,72,Short near top 0.9 of rolling 72H range,120,3762,-52.521518242329726,-48.48115010252063,40.35087719298245,166,-59.713314266334315,-39.93391821202508,39.75903614457831,8.0,-67.71331426633432,-41.34868880772282,-34.35585536444943,-18.364625458611492,-25.357458901884883,-26.364625458611492,105,-39.85983564000299,121,-43.78339217221199,45,-102.54710478608546,78,-37.466292780382354,88,-79.43226512888265,-68.38758639238544,96.39348370383604,-169.00897014327734,152.41462993670737,-216.37483634285533,FAIL_BENCHMARK_RESEARCH_ONLY,"{""2022"": -13.00569512605906, ""2023"": -32.96872803614285, ""2024"": -64.03385688783017, ""2025"": -102.54710478608546, ""2026"": -69.53173191483359}","{""2022"": 26, ""2023"": 39, ""2024"": 40, ""2025"": 45, ""2026"": 16}","{""2022"": -68.38758639238544, ""2023"": -67.92621869922776, ""2024"": -58.341713434113416, ""2025"": -43.78339217221199, ""2026"": -58.66601638382774}"
Stage39A_BENCHMARK_FIRST_REVERSAL_OR_MEAN_REVERSION_SCAN,NO_GO,RESEARCH_STAGE_ONLY_NO_PROMOTION,RET_Z_UPSIDE_EXTREME_REV_SHORT_L120_T2,RETURN_ZSCORE_REVERSAL,SHORT,120,Short after 120H upside move with z >= +2,120,1213,-54.79298864389854,-95.64592254555748,29.925803792250615,45,-60.158594894313005,-73.97561518761808,33.33333333333333,8.0,-68.15859489431301,-41.34868880772282,-34.35585536444943,-18.809906086590182,-25.802739529863572,-26.809906086590182,31,-54.6474323280174,34,-43.64327854304719,11,-111.20593634368007,25,-87.0364219382362,20,-26.561311089409013,-76.78267246088936,122.6909820210298,-180.7260936586408,204.1845313416939,-246.69645210403803,FAIL_BENCHMARK_RESEARCH_ONLY,"{""2022"": -65.38107878160739, ""2023"": -88.55988752328633, ""2024"": -1.9743234112957737, ""2025"": -111.20593634368007, ""2026"": 70.06631056831152}","{""2022"": 8, ""2023"": 13, ""2024"": 10, ""2025"": 11, ""2026"": 3}","{""2022"": -59.02940918895205, ""2023"": -48.62056976379259, ""2024"": -76.78267246088936, ""2025"": -43.64327854304719, ""2026"": -69.46037385592905}"
Stage39A_BENCHMARK_FIRST_REVERSAL_OR_MEAN_REVERSION_SCAN,NO_GO,RESEARCH_STAGE_ONLY_NO_PROMOTION,RET_Z_DOWNSIDE_EXTREME_REV_LONG_L120_T2,RETURN_ZSCORE_REVERSAL,LONG,120,Long after 120H downside move with z <= -2,120,1121,44.861354943150225,15.02585279522739,52.09634255129348,40,20.51558900902708,-2.832164313105179,47.5,8.0,12.515589009027082,41.34868880772282,34.35585536444943,-20.83309979869574,-13.84026635542235,-28.83309979869574,26,-44.48012294036698,30,-26.989242636034092,10,163.03008394421062,20,-47.05629822511349,20,88.08747624316763,-26.989242636034092,137.3317842001509,-156.47503333428847,175.4894297547668,-231.9341527668778,FAIL_BENCHMARK_RESEARCH_ONLY,"{""2022"": -48.302674360512626, ""2023"": -51.71037930163971, ""2024"": -32.71614144747797, ""2025"": 163.03008394421062, ""2026"": 86.7014793421297}","{""2022"": 5, ""2023"": 12, ""2024"": 9, ""2025"": 10, ""2026"": 4}","{""2022"": 30.346769490389892, ""2023"": 51.46957542788429, ""2024"": 35.96996236736726, ""2025"": -26.989242636034092, ""2026"": 13.161601194237907}"
Stage39A_BENCHMARK_FIRST_REVERSAL_OR_MEAN_REVERSION_SCAN,NO_GO,RESEARCH_STAGE_ONLY_NO_PROMOTION,RANGE_BOTTOM_REV_LONG_W120_Q0.05,ROLLING_RANGE_REVERSAL,LONG,120,Long near bottom 0.05 of rolling 120H range,120,833,35.25407224164753,37.4479062230737,55.942376950780314,90,19.06007163252565,15.151032892536387,53.333333333333336,8.0,11.060071632525649,41.34868880772282,34.35585536444943,-22.288617175197174,-15.295783731923784,-30.288617175197174,62,0.8352947620677657,73,-7.677064972272371,17,133.87248175901127,50,6.01235844399617,40,35.369713118187505,-7.677064972272371,130.30079384657168,-135.4848681178139,183.63794050082151,-185.38142846324672,FAIL_BENCHMARK_RESEARCH_ONLY,"{""2022"": -6.318757514125224, ""2023"": 0.1338827974068361, ""2024"": 8.11563616823457, ""2025"": 133.87248175901127, ""2026"": -55.65581983855313}","{""2022"": 18, ""2023"": 24, ""2024"": 20, ""2025"": 17, ""2026"": 11}","{""2022"": 25.40477891918837, ""2023"": 25.942322118023405, ""2024"": 22.187053193751673, ""2025"": -7.677064972272371, ""2026"": 29.463550191789786}"
Stage39A_BENCHMARK_FIRST_REVERSAL_OR_MEAN_REVERSION_SCAN,NO_GO,RESEARCH_STAGE_ONLY_NO_PROMOTION,BB_UPPER_REV_SHORT_W120_K2.5,BOLLINGER_REVERSAL,SHORT,120,Short when close is >= +2.5 sigma vs 120H rolling mean,120,922,-76.45448552460185,-81.1722986675556,37.310195227765725,89,-64.56967062151266,-53.17355893130981,37.07865168539326,8.0,-72.56967062151266,-41.34868880772282,-34.35585536444943,-23.220981813789834,-30.213815257063224,-31.220981813789834,54,-44.816686465136236,62,-41.8179365747621,27,-116.81439324738425,40,-69.39123039119366,49,-60.633703462589374,-74.21348506762655,101.89095250826784,-175.94925710313623,167.37692483328706,-215.4211826327132,FAIL_BENCHMARK_RESEARCH_ONLY,"{""2022"": -88.22466452469868, ""2023"": -36.896116123968355, ""2024"": -35.33947352471802, ""2025"": -116.81439324738425, ""2026"": -21.576374814736717}","{""2022"": 9, ""2023"": 23, ""2024"": 22, ""2025"": 27, ""2026"": 8}","{""2022"": -61.90848380740422, ""2023"": -74.21348506762655, ""2024"": -74.1676457876243, ""2025"": -41.8179365747621, ""2026"": -68.8159220592189}"
Stage39A_BENCHMARK_FIRST_REVERSAL_OR_MEAN_REVERSION_SCAN,NO_GO,RESEARCH_STAGE_ONLY_NO_PROMOTION,RET_Z_DOWNSIDE_EXTREME_REV_LONG_L120_T1.5,RETURN_ZSCORE_REVERSAL,LONG,120,Long after 120H downside move with z <= -1.5,120,2252,26.53332918921594,6.9226220858242815,51.15452930728242,63,14.966473741938266,5.433669524219642,52.38095238095239,8.0,6.966473741938266,41.34868880772282,34.35585536444943,-26.382215065784557,-19.389381622511166,-34.38221506578456,39,-26.989386903796948,48,-24.384455640504886,15,140.8894477657564,29,-50.36079556986267,34,70.6867916843567,-24.384455640504886,133.31797411972434,-151.51285987612619,188.60788411377453,-235.9267336996997,FAIL_BENCHMARK_RESEARCH_ONLY,"{""2022"": -17.822657881384703, ""2023"": -83.5139416625521, ""2024"": 27.024972464574834, ""2025"": 140.8894477657564, ""2026"": -13.096420166239284}","{""2022"": 10, ""2023"": 15, ""2024"": 14, ""2025"": 15, ""2026"": 9}","{""2022"": 21.153102350112416, ""2023"": 45.741603555841515, ""2024"": 11.521188392613539, ""2025"": -24.384455640504886, ""2026"": 19.64362272663453}"
Stage39A_BENCHMARK_FIRST_REVERSAL_OR_MEAN_REVERSION_SCAN,NO_GO,RESEARCH_STAGE_ONLY_NO_PROMOTION,RET_Z_DOWNSIDE_EXTREME_REV_LONG_L24_T2,RETURN_ZSCORE_REVERSAL,LONG,24,Long after 24H downside move with z <= -2,120,1077,7.5257218234250916,5.141343748515936,51.25348189415042,112,13.631778566006773,-5.250933931710833,48.214285714285715,8.0,5.631778566006773,41.34868880772282,34.35585536444943,-27.71691024171605,-20.72407679844266,-35.71691024171605,75,20.183071123851473,86,-7.712864992366048,26,84.23329187447072,59,27.22970960516422,53,-1.5055408926779297,-7.712864992366048,133.55314438363686,-128.24263778487165,188.51060955773485,-189.98466320626434,FAIL_BENCHMARK_RESEARCH_ONLY,"{""2022"": 1.670474867611477, ""2023"": 27.486329609003036, ""2024"": 25.512428012453817, ""2025"": 84.23329187447072, ""2026"": -197.9124294211219}","{""2022"": 19, ""2023"": 27, ""2024"": 29, ""2025"": 26, ""2026"": 11}","{""2022"": 16.075485773205813, ""2023"": 9.230921175878544, ""2024"": 9.480708277489134, ""2025"": -7.712864992366048, ""2026"": 36.67124676262474}"
Stage39A_BENCHMARK_FIRST_REVERSAL_OR_MEAN_REVERSION_SCAN,NO_GO,RESEARCH_STAGE_ONLY_NO_PROMOTION,BB_UPPER_REV_SHORT_W120_K2,BOLLINGER_REVERSAL,SHORT,120,Short when close is >= +2 sigma vs 120H rolling mean,120,2434,-51.54083326272966,-49.62306975822561,40.468364831553,119,-69.70811956769799,-71.33475579686355,36.97478991596639,8.0,-77.70811956769799,-41.34868880772282,-34.35585536444943,-28.35943075997517,-35.35226420324856,-36.35943075997517,73,-46.23429909357185,84,-48.11933734681541,35,-121.5211968978163,54,-47.51190612580132,65,-88.14805073481219,-79.07782665818698,84.6431622475774,-193.3003265564093,148.6737297708267,-226.9895932509562,FAIL_BENCHMARK_RESEARCH_ONLY,"{""2022"": -17.804392297717943, ""2023"": -40.62971825238745, ""2024"": -66.54400413950827, ""2025"": -121.5211968978163, ""2026"": -60.62913666379547}","{""2022"": 15, ""2023"": 29, ""2024"": 29, ""2025"": 35, ""2026"": 11}","{""2022"": -77.19423407779131, ""2023"": -79.07782665818698, ""2024"": -70.72766787233694, ""2025"": -48.11933734681541, ""2026"": -70.63283078939179}"
Stage39A_BENCHMARK_FIRST_REVERSAL_OR_MEAN_REVERSION_SCAN,NO_GO,RESEARCH_STAGE_ONLY_NO_PROMOTION,RANGE_BOTTOM_REV_LONG_W120_Q0.1,ROLLING_RANGE_REVERSAL,LONG,120,Long near bottom 0.1 of rolling 120H range,120,2042,28.32883060232225,19.744816259382738,52.74240940254652,103,10.433120734818651,10.522397319765453,50.48543689320388,8.0,2.433120734818651,41.34868880772282,34.35585536444943,-30.915568072904172,-23.92273462963078,-38.91556807290417,71,5.654618434244183,83,-14.523908185067638,20,114.00479075234678,55,-6.344409416499079,48,29.657374033203553,-14.523908185067638,132.7915167825533,-135.9170552813882,175.58527695070939,-195.03072511389115,FAIL_BENCHMARK_RESEARCH_ONLY,"{""2022"": -0.049518890190613264, ""2023"": -21.13084845896357, ""2024"": 40.541716459465235, ""2025"": 114.00479075234678, ""2026"": -133.91352401599593}","{""2022"": 20, ""2023"": 27, ""2024"": 24, ""2025"": 20, ""2026"": 12}","{""2022"": 12.95905799385703, ""2023"": 21.64663610629391, ""2024"": 1.286205577963999, ""2025"": -14.523908185067638, ""2026"": 29.467843119541453}"
Stage39A_BENCHMARK_FIRST_REVERSAL_OR_MEAN_REVERSION_SCAN,NO_GO,RESEARCH_STAGE_ONLY_NO_PROMOTION,RET_Z_DOWNSIDE_EXTREME_REV_LONG_L72_T1.5,RETURN_ZSCORE_REVERSAL,LONG,72,Long after 72H downside move with z <= -1.5,120,2407,22.953188753112048,11.454472160223883,51.76568342334856,91,4.7878221013094855,-11.095095868562943,49.45054945054945,8.0,-3.2121778986905145,41.34868880772282,34.35585536444943,-36.560866706413336,-29.568033263139945,-44.560866706413336,60,-5.804590079424743,69,-33.861055023702285,22,126.00475490248276,50,-3.9963049380834086,41,15.500172149349593,-33.861055023702285,132.7915167825533,-118.92395139161071,182.7468044725647,-195.34501913816,FAIL_BENCHMARK_RESEARCH_ONLY,"{""2022"": -20.954112456810943, ""2023"": -14.178059383606273, ""2024"": 14.26350734381073, ""2025"": 126.00475490248276, ""2026"": -220.9041546522192}","{""2022"": 14, ""2023"": 25, ""2024"": 21, ""2025"": 22, ""2026"": 9}","{""2022"": 9.468173839149564, ""2023"": 11.971868118323036, ""2024"": 1.9451165285591059, ""2025"": -33.861055023702285, ""2026"": 29.55889272059922}"
