candidate_id,base_candidate_id,context_variant,cw,pct,buffer_bps,m30_sma,horizon_m5_bars,params,trade_count,oos_trade_count,mean_stress_bps,median_stress_bps,win_rate,t_stat,is_mean_stress_bps,is_win_rate,oos_mean_stress_bps,oos_win_rate,positive_year_count,negative_year_count,worst_year_mean_stress_bps,cost_x15_mean_stress_bps,cost_x2_mean_stress_bps,declustered_trade_count,declustered_mean_stress_bps,declustered_win_rate,max_direction_share,max_day_share,first_entry_utc,last_entry_utc,span_days,status,failures
S58A_S51_VSQ_CW96_P20_B3_M3020_H12_CTX_ALL,S51_VSQ_CW96_P20_B3_M3020_H12,CTX_ALL,96,20.0,3.0,20,12,"{""range_filter"": ""all"", ""session_filter"": ""all"", ""spread_filter"": ""all""}",3749,750,1.6578967916193796,-0.24032636301874577,0.49159775940250733,4.133440473114029,0.6247981845958226,0.4774924974991664,5.788913754904242,0.548,3,2,-0.38739404041658226,0.16689492504251824,-1.3241069415343425,1705,2.0279684717696753,0.5114369501466276,0.5556148306214991,0.0040010669511869835,2022-05-02T12:05:00Z,2026-06-19T15:35:00Z,1509.1458333333333,NO_PASS,mean_stress_lt_min;median_stress_lt_min;win_rate_lt_min;positive_years_lt_min;negative_years_gt_max;worst_year_lt_min;cost_x2_mean_lt_min
S58A_S51_VSQ_CW48_P20_B5_M3040_H24_CTX_RANGE_GT50,S51_VSQ_CW48_P20_B5_M3040_H24,CTX_RANGE_GT50,48,20.0,5.0,40,24,"{""range_filter"": ""range_gt_50""}",1861,373,4.771259642776408,0.8204612298493497,0.5115529285330468,4.4813038349644465,4.516442376229976,0.5073924731182796,5.787796084119818,0.5281501340482574,4,1,-0.9570346019533204,3.280257776199547,1.7892559096226863,1034,5.276485886442196,0.5203094777562862,0.5464803868887694,0.005910800644814616,2022-05-02T12:05:00Z,2026-06-19T02:05:00Z,1508.5833333333333,NO_PASS,win_rate_lt_min;worst_year_lt_min
S58A_S51_VSQ_CW96_P20_B5_M3020_H12_CTX_RANGE_50_90,S51_VSQ_CW96_P20_B5_M3020_H12,CTX_RANGE_50_90,96,20.0,5.0,20,12,"{""range_filter"": ""range_50_to_90""}",1548,310,2.6599914489656915,1.0778077695803234,0.5232558139534884,4.461124984285193,1.8893125446074452,0.5153473344103393,5.737734944435077,0.5548387096774193,5,0,0.4093256788830216,1.1689895823888312,-0.3220122841880295,984,2.1865157235319677,0.5182926829268293,0.5755813953488372,0.005813953488372093,2022-05-02T12:05:00Z,2026-06-19T03:35:00Z,1508.6458333333333,NO_PASS,win_rate_lt_min;cost_x2_mean_lt_min
S58A_S51_VSQ_CW96_P20_B5_M3020_H12_CTX_SPREAD_LE90,S51_VSQ_CW96_P20_B5_M3020_H12,CTX_SPREAD_LE90,96,20.0,5.0,20,12,"{""spread_filter"": ""spread_le_90""}",2252,451,3.1591565403740782,0.8999861663386777,0.5253108348134992,5.290085622961302,2.527242696718104,0.5191560244308717,5.682608496969221,0.549889135254989,5,0,0.7773376293590525,1.6681546737972175,0.17715280722035676,1233,2.708169647375373,0.5239253852392538,0.5719360568383659,0.0066607460035523975,2022-05-30T17:50:00Z,2026-06-19T03:35:00Z,1480.40625,NO_PASS,win_rate_lt_min
S58A_S51_VSQ_CW96_P20_B5_M3040_H12_CTX_OVERLAP_NY,S51_VSQ_CW96_P20_B5_M3040_H12,CTX_OVERLAP_NY,96,20.0,5.0,40,12,"{""session_filter"": ""overlap_new_york""}",571,115,1.7639157778281171,0.3017479087211661,0.5026269702276708,1.3753493176497036,0.7822692187110083,0.4758771929824561,5.6563577861533485,0.6086956521739131,2,3,-1.4172785762000086,0.27291391125125664,-1.218087955325604,437,2.537636357341981,0.5034324942791762,0.5359019264448336,0.008756567425569177,2022-05-02T12:05:00Z,2026-06-18T18:50:00Z,1508.28125,NO_PASS,mean_stress_lt_min;win_rate_lt_min;positive_years_lt_min;negative_years_gt_max;worst_year_lt_min;cost_x2_mean_lt_min
S58A_S51_VSQ_CW48_P20_B5_M3020_H24_CTX_SPREAD_LE90,S51_VSQ_CW48_P20_B5_M3020_H24,CTX_SPREAD_LE90,48,20.0,5.0,20,24,"{""spread_filter"": ""spread_le_90""}",2309,462,3.499784639211639,0.2416338194602896,0.5032481593763534,4.155960621141031,2.9848903330871432,0.5002707092582567,5.558247373869526,0.5151515151515151,5,0,0.0723531509684839,2.0087827726347784,0.5177809060579177,1250,3.946888083060128,0.5264,0.5560848852317021,0.00519705500216544,2022-05-30T17:50:00Z,2026-06-19T02:05:00Z,1480.34375,NO_PASS,win_rate_lt_min;oos_win_rate_lt_min
S58A_S51_VSQ_CW96_P20_B5_M3040_H24_CTX_NO_ASIA_LATEUS,S51_VSQ_CW96_P20_B5_M3040_H24,CTX_NO_ASIA_LATEUS,96,20.0,5.0,40,24,"{""session_filter"": ""exclude_asia_late_us""}",997,200,2.366419294343345,-0.7220898477685656,0.485456369107322,1.7970112826540015,1.5672348642217,0.4755332496863237,5.551169248378101,0.525,4,1,-1.4948506983407799,0.8754174277664832,-0.6155844388103775,665,2.50603400180959,0.49473684210526314,0.5626880641925778,0.009027081243731194,2022-05-02T12:05:00Z,2026-06-18T18:50:00Z,1508.28125,NO_PASS,median_stress_lt_min;win_rate_lt_min;worst_year_lt_min;cost_x2_mean_lt_min;declustered_win_rate_lt_min
S58A_S51_VSQ_CW96_P20_B5_M3040_H24_CTX_LONDON_OVERLAP_NY,S51_VSQ_CW96_P20_B5_M3040_H24,CTX_LONDON_OVERLAP_NY,96,20.0,5.0,40,24,"{""session_filter"": ""london_overlap_new_york""}",997,200,2.366419294343345,-0.7220898477685656,0.485456369107322,1.7970112826540015,1.5672348642217,0.4755332496863237,5.551169248378101,0.525,4,1,-1.4948506983407799,0.8754174277664832,-0.6155844388103775,665,2.50603400180959,0.49473684210526314,0.5626880641925778,0.009027081243731194,2022-05-02T12:05:00Z,2026-06-18T18:50:00Z,1508.28125,NO_PASS,median_stress_lt_min;win_rate_lt_min;worst_year_lt_min;cost_x2_mean_lt_min;declustered_win_rate_lt_min
S58A_S51_VSQ_CW96_P20_B5_M3040_H24_CTX_LON_OV_NY_NO_ROLLOVER,S51_VSQ_CW96_P20_B5_M3040_H24,CTX_LON_OV_NY_NO_ROLLOVER,96,20.0,5.0,40,24,"{""combo_filter"": ""CTX_LONDON_OVERLAP_NY+CTX_NO_ROLLOVER""}",997,200,2.366419294343345,-0.7220898477685656,0.485456369107322,1.7970112826540015,1.5672348642217,0.4755332496863237,5.551169248378101,0.525,4,1,-1.4948506983407799,0.8754174277664832,-0.6155844388103775,665,2.50603400180959,0.49473684210526314,0.5626880641925778,0.009027081243731194,2022-05-02T12:05:00Z,2026-06-18T18:50:00Z,1508.28125,NO_PASS,median_stress_lt_min;win_rate_lt_min;worst_year_lt_min;cost_x2_mean_lt_min;declustered_win_rate_lt_min
S58A_S51_VSQ_CW96_P20_B3_M3020_H12_CTX_SPREAD_LE75,S51_VSQ_CW96_P20_B3_M3020_H12,CTX_SPREAD_LE75,96,20.0,3.0,20,12,"{""spread_filter"": ""spread_le_75""}",2867,574,2.2012512691349055,-0.13737515776458098,0.4959888385071503,4.386517832365502,1.3651191332534163,0.48451809856083733,5.541409784076116,0.5418118466898955,2,2,-0.33094662812437065,0.7102494025580439,-0.7807524640188168,1294,2.1577819109277327,0.500772797527048,0.5678409487268922,0.005231949773282177,2023-02-06T23:05:00Z,2026-06-19T15:35:00Z,1228.6875,NO_PASS,median_stress_lt_min;win_rate_lt_min;positive_years_lt_min;negative_years_gt_max;worst_year_lt_min;cost_x2_mean_lt_min
S58A_S51_VSQ_CW96_P20_B3_M3040_H24_CTX_NO_ROLLOVER,S51_VSQ_CW96_P20_B3_M3040_H24,CTX_NO_ROLLOVER,96,20.0,3.0,40,24,"{""rollover_filter"": ""exclude_rollover_like""}",2652,531,1.8512366960656605,-0.724009146234279,0.48227752639517346,2.8180287956433854,0.9296907706366453,0.4724186704384724,5.532213923626754,0.5216572504708098,3,2,-0.9413268372312732,0.3602348294887987,-1.130767037088062,1288,2.168068499908972,0.4968944099378882,0.5542986425339367,0.005279034690799397,2022-05-02T12:05:00Z,2026-06-19T10:35:00Z,1508.9375,NO_PASS,mean_stress_lt_min;median_stress_lt_min;win_rate_lt_min;positive_years_lt_min;negative_years_gt_max;worst_year_lt_min;cost_x2_mean_lt_min;declustered_win_rate_lt_min
S58A_S51_VSQ_CW48_P20_B3_M3020_H24_CTX_LON_OV_NY_SPREAD_LE90,S51_VSQ_CW48_P20_B3_M3020_H24,CTX_LON_OV_NY_SPREAD_LE90,48,20.0,3.0,20,24,"{""combo_filter"": ""CTX_LONDON_OVERLAP_NY+CTX_SPREAD_LE90""}",1900,380,1.5140797526990368,-1.525831260153716,0.4636842105263158,1.8010439543538566,0.5138986182479266,0.45723684210526316,5.514804290503475,0.48947368421052634,3,2,-3.1401271031075857,0.02307788612217543,-1.4679239804546853,1063,2.0525752666385864,0.48071495766698025,0.5384210526315789,0.004210526315789474,2022-05-30T17:50:00Z,2026-06-19T10:35:00Z,1480.6979166666667,NO_PASS,mean_stress_lt_min;median_stress_lt_min;win_rate_lt_min;oos_win_rate_lt_min;positive_years_lt_min;negative_years_gt_max;worst_year_lt_min;cost_x2_mean_lt_min;declustered_win_rate_lt_min
S58A_S51_VSQ_CW48_P20_B3_M3020_H24_CTX_NO_ASIA_LATEUS_SPREAD_LE90,S51_VSQ_CW48_P20_B3_M3020_H24,CTX_NO_ASIA_LATEUS_SPREAD_LE90,48,20.0,3.0,20,24,"{""combo_filter"": ""CTX_NO_ASIA_LATEUS+CTX_SPREAD_LE90""}",1900,380,1.5140797526990368,-1.525831260153716,0.4636842105263158,1.8010439543538566,0.5138986182479266,0.45723684210526316,5.514804290503475,0.48947368421052634,3,2,-3.1401271031075857,0.02307788612217543,-1.4679239804546853,1063,2.0525752666385864,0.48071495766698025,0.5384210526315789,0.004210526315789474,2022-05-30T17:50:00Z,2026-06-19T10:35:00Z,1480.6979166666667,NO_PASS,mean_stress_lt_min;median_stress_lt_min;win_rate_lt_min;oos_win_rate_lt_min;positive_years_lt_min;negative_years_gt_max;worst_year_lt_min;cost_x2_mean_lt_min;declustered_win_rate_lt_min
S58A_S51_VSQ_CW96_P20_B5_M3020_H24_CTX_RANGE_50_90,S51_VSQ_CW96_P20_B5_M3020_H24,CTX_RANGE_50_90,96,20.0,5.0,20,24,"{""range_filter"": ""range_50_to_90""}",1548,310,2.6684401993854787,0.7683125208793817,0.5135658914728682,3.089047177748109,1.974577779456244,0.5121163166397416,5.439413347360938,0.5193548387096775,5,0,0.19696536233821113,1.1774383328086175,-0.3135635337682432,984,2.2433006478508655,0.5121951219512195,0.5755813953488372,0.005813953488372093,2022-05-02T12:05:00Z,2026-06-19T03:35:00Z,1508.6458333333333,NO_PASS,win_rate_lt_min;oos_win_rate_lt_min;cost_x2_mean_lt_min
S58A_S51_VSQ_CW96_P20_B3_M3040_H24_CTX_ALL,S51_VSQ_CW96_P20_B3_M3040_H24,CTX_ALL,96,20.0,3.0,40,24,"{""range_filter"": ""all"", ""session_filter"": ""all"", ""spread_filter"": ""all""}",3373,675,1.717335817287583,-0.7259284446999925,0.48324933293803735,2.8883078698906437,0.7895181197807661,0.47368421052631576,5.425857517840757,0.5214814814814814,2,3,-0.5361095183583271,0.22633395071072204,-1.2646679158661387,1529,2.77692751644974,0.5029431000654022,0.5650756003557664,0.004447079750963534,2022-05-02T12:05:00Z,2026-06-19T10:35:00Z,1508.9375,NO_PASS,mean_stress_lt_min;median_stress_lt_min;win_rate_lt_min;positive_years_lt_min;negative_years_gt_max;worst_year_lt_min;cost_x2_mean_lt_min
S58A_S51_VSQ_CW48_P20_B3_M3020_H24_CTX_SPREAD_LE75,S51_VSQ_CW48_P20_B3_M3020_H24,CTX_SPREAD_LE75,48,20.0,3.0,20,24,"{""spread_filter"": ""spread_le_75""}",2940,588,2.6427967177341904,-0.3419744293972138,0.49183673469387756,3.7323350045631596,1.9515367369429049,0.4893707482993197,5.407836640899333,0.5017006802721088,4,0,0.31938489372056317,1.1517948511573302,-0.3392070154195306,1308,4.418721277861859,0.5259938837920489,0.5612244897959183,0.004421768707482994,2023-02-06T23:05:00Z,2026-06-19T10:35:00Z,1228.4791666666667,NO_PASS,median_stress_lt_min;win_rate_lt_min;oos_win_rate_lt_min;cost_x2_mean_lt_min
S58A_S51_VSQ_CW48_P20_B5_M3020_H24_CTX_RANGE_50_90,S51_VSQ_CW48_P20_B5_M3020_H24,CTX_RANGE_50_90,48,20.0,5.0,20,24,"{""range_filter"": ""range_50_to_90""}",1588,318,2.11377469867206,0.23963957227956412,0.5031486146095718,2.5413152782728594,1.2945777867305854,0.5,5.385410164601849,0.5157232704402516,5,0,0.3898749421526687,0.6227728320951993,-0.8682290344816614,1003,2.2799405855297192,0.518444666001994,0.5617128463476071,0.005667506297229219,2022-05-02T04:05:00Z,2026-06-19T02:05:00Z,1508.9166666666667,NO_PASS,win_rate_lt_min;oos_win_rate_lt_min;cost_x2_mean_lt_min
S58A_S51_VSQ_CW48_P20_B5_M3040_H12_CTX_LON_OV_NY_SPREAD_LE90_RANGE_GT50,S51_VSQ_CW48_P20_B5_M3040_H12,CTX_LON_OV_NY_SPREAD_LE90_RANGE_GT50,48,20.0,5.0,40,12,"{""combo_filter"": ""CTX_LONDON_OVERLAP_NY+CTX_SPREAD_LE90+CTX_RANGE_GT50""}",963,193,2.4271895156944447,0.8406662709307056,0.5150571131879543,2.4313637771117924,1.7091747248881277,0.5025974025974026,5.2918081111393365,0.5647668393782384,4,1,-2.8186873395600327,0.936187649117584,-0.5548142174592767,624,2.657381667508704,0.5160256410256411,0.5524402907580478,0.007268951194184839,2022-07-05T20:20:00Z,2026-06-18T08:35:00Z,1443.5104166666667,NO_PASS,win_rate_lt_min;worst_year_lt_min;cost_x2_mean_lt_min
S58A_S51_VSQ_CW96_P20_B5_M3040_H12_CTX_NO_ASIA_LATEUS,S51_VSQ_CW96_P20_B5_M3040_H12,CTX_NO_ASIA_LATEUS,96,20.0,5.0,40,12,"{""session_filter"": ""exclude_asia_late_us""}",997,200,2.029404417033863,0.3017479087211661,0.5055165496489469,2.1755586219099294,1.2124496540651357,0.48557089084065247,5.284969147464241,0.585,3,2,-1.3778153434574996,0.5384025504570022,-0.9525993161198585,665,2.5242656889650257,0.5112781954887218,0.5626880641925778,0.009027081243731194,2022-05-02T12:05:00Z,2026-06-18T18:50:00Z,1508.28125,NO_PASS,win_rate_lt_min;positive_years_lt_min;negative_years_gt_max;worst_year_lt_min;cost_x2_mean_lt_min
S58A_S51_VSQ_CW96_P20_B5_M3040_H12_CTX_LONDON_OVERLAP_NY,S51_VSQ_CW96_P20_B5_M3040_H12,CTX_LONDON_OVERLAP_NY,96,20.0,5.0,40,12,"{""session_filter"": ""london_overlap_new_york""}",997,200,2.029404417033863,0.3017479087211661,0.5055165496489469,2.1755586219099294,1.2124496540651357,0.48557089084065247,5.284969147464241,0.585,3,2,-1.3778153434574996,0.5384025504570022,-0.9525993161198585,665,2.5242656889650257,0.5112781954887218,0.5626880641925778,0.009027081243731194,2022-05-02T12:05:00Z,2026-06-18T18:50:00Z,1508.28125,NO_PASS,win_rate_lt_min;positive_years_lt_min;negative_years_gt_max;worst_year_lt_min;cost_x2_mean_lt_min
S58A_S51_VSQ_CW96_P20_B5_M3040_H12_CTX_LON_OV_NY_NO_ROLLOVER,S51_VSQ_CW96_P20_B5_M3040_H12,CTX_LON_OV_NY_NO_ROLLOVER,96,20.0,5.0,40,12,"{""combo_filter"": ""CTX_LONDON_OVERLAP_NY+CTX_NO_ROLLOVER""}",997,200,2.029404417033863,0.3017479087211661,0.5055165496489469,2.1755586219099294,1.2124496540651357,0.48557089084065247,5.284969147464241,0.585,3,2,-1.3778153434574996,0.5384025504570022,-0.9525993161198585,665,2.5242656889650257,0.5112781954887218,0.5626880641925778,0.009027081243731194,2022-05-02T12:05:00Z,2026-06-18T18:50:00Z,1508.28125,NO_PASS,win_rate_lt_min;positive_years_lt_min;negative_years_gt_max;worst_year_lt_min;cost_x2_mean_lt_min
S58A_S51_VSQ_CW48_P20_B5_M3040_H12_CTX_SPREAD_LE75,S51_VSQ_CW48_P20_B5_M3040_H12,CTX_SPREAD_LE75,48,20.0,5.0,40,12,"{""spread_filter"": ""spread_le_75""}",1812,363,4.093412260814824,1.1626746209384353,0.5242825607064018,5.366495350649134,3.805429646019816,0.5203588681849551,5.242962698384982,0.5399449035812672,4,0,0.6484053579458819,2.602410394237964,1.1114085276611032,955,3.4888547452701055,0.5089005235602094,0.5513245033112583,0.006070640176600441,2023-02-07T16:35:00Z,2026-06-19T02:05:00Z,1227.3958333333333,NO_PASS,win_rate_lt_min
S58A_S51_VSQ_CW96_P20_B5_M3020_H24_CTX_ALL,S51_VSQ_CW96_P20_B5_M3020_H24,CTX_ALL,96,20.0,5.0,20,24,"{""range_filter"": ""all"", ""session_filter"": ""all"", ""spread_filter"": ""all""}",2446,490,2.5062917875637143,0.03652038872014485,0.5,3.330195452856597,1.8227940001878817,0.49642126789366053,5.2347033632925495,0.5142857142857142,4,1,-1.0075880985435064,1.0152899209868531,-0.4757119455900076,1351,2.2973210038878427,0.5085122131754256,0.562142273098937,0.006132461161079314,2022-05-02T12:05:00Z,2026-06-19T03:35:00Z,1508.6458333333333,NO_PASS,win_rate_lt_min;oos_win_rate_lt_min;worst_year_lt_min;cost_x2_mean_lt_min
S58A_S51_VSQ_CW48_P20_B5_M3020_H12_CTX_SPREAD_LE90,S51_VSQ_CW48_P20_B5_M3020_H12,CTX_SPREAD_LE90,48,20.0,5.0,20,12,"{""spread_filter"": ""spread_le_90""}",2309,462,3.2244161985715865,0.7946391064820246,0.5201385881333911,5.296719174636483,2.727959530717264,0.513264753654575,5.2091682884567225,0.5476190476190477,5,0,0.664466112810646,1.7334143319947257,0.242412465417865,1250,2.599118016014496,0.5184,0.5560848852317021,0.00519705500216544,2022-05-30T17:50:00Z,2026-06-19T02:05:00Z,1480.34375,NO_PASS,win_rate_lt_min
S58A_S51_VSQ_CW96_P20_B3_M3040_H24_CTX_SPREAD_LE90,S51_VSQ_CW96_P20_B3_M3040_H24,CTX_SPREAD_LE90,96,20.0,3.0,40,24,"{""spread_filter"": ""spread_le_90""}",3064,613,1.9574730793527266,-0.5900946629302584,0.48596605744125326,3.0524632224127406,1.1806637378753864,0.4769481844145247,5.063443219582678,0.5220228384991843,2,3,-0.3140721023786525,0.46647121277586656,-1.0245306538009942,1394,3.105819305310873,0.5071736011477762,0.5783289817232375,0.00489556135770235,2022-05-30T17:50:00Z,2026-06-19T10:35:00Z,1480.6979166666667,NO_PASS,mean_stress_lt_min;median_stress_lt_min;win_rate_lt_min;positive_years_lt_min;negative_years_gt_max;worst_year_lt_min;cost_x2_mean_lt_min
S58A_S51_VSQ_CW96_P20_B5_M3040_H12_CTX_LON_OV_NY_SPREAD_LE90_RANGE_GT50,S51_VSQ_CW96_P20_B5_M3040_H12,CTX_LON_OV_NY_SPREAD_LE90_RANGE_GT50,96,20.0,5.0,40,12,"{""combo_filter"": ""CTX_LONDON_OVERLAP_NY+CTX_SPREAD_LE90+CTX_RANGE_GT50""}",790,158,2.5972023402758664,1.655709569399526,0.5265822784810127,2.276189171458086,1.9906767448714546,0.5126582278481012,5.023304721893513,0.5822784810126582,3,2,-1.6057357071419596,1.1062004736990048,-0.384801392877856,523,3.5077551830869727,0.5372848948374761,0.5822784810126582,0.01139240506329114,2022-07-06T19:50:00Z,2026-06-18T18:50:00Z,1442.9583333333333,NO_PASS,win_rate_lt_min;positive_years_lt_min;negative_years_gt_max;worst_year_lt_min;cost_x2_mean_lt_min
S58A_S51_VSQ_CW48_P20_B5_M3040_H24_CTX_SPREAD_LE75,S51_VSQ_CW48_P20_B5_M3040_H24,CTX_SPREAD_LE75,48,20.0,5.0,40,24,"{""spread_filter"": ""spread_le_75""}",1812,363,4.976726869485186,0.8755236490912632,0.5126931567328918,4.60061216151043,4.970674694980935,0.5100069013112492,5.000885549531086,0.5234159779614325,4,0,0.5133792328044327,3.4857250029083255,1.9947231363314648,955,5.767669430488949,0.5256544502617801,0.5513245033112583,0.006070640176600441,2023-02-07T16:35:00Z,2026-06-19T02:05:00Z,1227.3958333333333,NO_PASS,win_rate_lt_min
S58A_S51_VSQ_CW96_P20_B5_M3040_H12_CTX_RANGE_GT50,S51_VSQ_CW96_P20_B5_M3040_H12,CTX_RANGE_GT50,96,20.0,5.0,40,12,"{""range_filter"": ""range_gt_50""}",1758,352,3.955519440314151,1.8161963619592814,0.537542662116041,5.261275675751034,3.7148670323713335,0.534850640113798,4.916761728858474,0.5482954545454546,4,1,-0.23807400641952442,2.4645175737372895,0.9735157071604288,995,3.6517404895270804,0.5316582914572864,0.571103526734926,0.008532423208191127,2022-05-02T12:05:00Z,2026-06-19T03:35:00Z,1508.6458333333333,NO_PASS,worst_year_lt_min
S58A_S51_VSQ_CW96_P20_B3_M3040_H24_CTX_RANGE_50_90,S51_VSQ_CW96_P20_B3_M3040_H24,CTX_RANGE_50_90,96,20.0,3.0,40,24,"{""range_filter"": ""range_50_to_90""}",1765,353,2.3385977036165158,0.39297108046542517,0.5065155807365439,3.001641568754503,1.7069028491699239,0.5021246458923513,4.865377121402883,0.5240793201133145,4,1,-0.6426854709128991,0.8475958370396537,-0.643406029537207,1012,2.3445784387229547,0.5049407114624506,0.5773371104815864,0.0056657223796034,2022-05-02T12:05:00Z,2026-06-19T10:35:00Z,1508.9375,NO_PASS,win_rate_lt_min;worst_year_lt_min;cost_x2_mean_lt_min
S58A_S51_VSQ_CW48_P20_B5_M3040_H12_CTX_RANGE_50_90,S51_VSQ_CW48_P20_B5_M3040_H12,CTX_RANGE_50_90,48,20.0,5.0,40,12,"{""range_filter"": ""range_50_to_90""}",1446,290,2.295167805855992,0.9602227877079028,0.5200553250345782,3.6738984510520085,1.6629815030853612,0.5112456747404844,4.815193205865816,0.5551724137931034,5,0,0.21107796765303333,0.8041659392791312,-0.6868359272977296,896,2.2589395026233636,0.5178571428571429,0.5629322268326418,0.005532503457814661,2022-05-02T12:05:00Z,2026-06-19T02:05:00Z,1508.5833333333333,NO_PASS,win_rate_lt_min;cost_x2_mean_lt_min
S58A_S51_VSQ_CW96_P20_B3_M3020_H12_CTX_RANGE_50_90,S51_VSQ_CW96_P20_B3_M3020_H12,CTX_RANGE_50_90,96,20.0,3.0,20,12,"{""range_filter"": ""range_50_to_90""}",1954,391,1.9714669897229804,0.5128632623672069,0.5112589559877175,3.7857881741767065,1.2699810268637963,0.5015994881637876,4.775616759413273,0.5498721227621484,5,0,0.08952794069106768,0.48046512314611967,-1.010536743430741,1124,1.8228175254700425,0.5186832740213523,0.5726714431934493,0.00511770726714432,2022-05-02T12:05:00Z,2026-06-19T15:35:00Z,1509.1458333333333,NO_PASS,mean_stress_lt_min;win_rate_lt_min;cost_x2_mean_lt_min
S58A_S51_VSQ_CW48_P20_B3_M3020_H24_CTX_NO_ASIA_LATEUS,S51_VSQ_CW48_P20_B3_M3020_H24,CTX_NO_ASIA_LATEUS,48,20.0,3.0,20,24,"{""session_filter"": ""exclude_asia_late_us""}",2076,416,1.185115406154166,-1.7319426114778058,0.4576107899807322,1.4985646786930296,0.29016377872685417,0.45240963855421684,4.756316611753533,0.47836538461538464,3,2,-2.6935355516491803,-0.30588646042269474,-1.7968883269995555,1158,1.8487457838654766,0.4775474956822107,0.5250481695568401,0.0038535645472061657,2022-05-02T12:05:00Z,2026-06-19T10:35:00Z,1508.9375,NO_PASS,mean_stress_lt_min;median_stress_lt_min;win_rate_lt_min;oos_win_rate_lt_min;positive_years_lt_min;negative_years_gt_max;worst_year_lt_min;cost_x2_mean_lt_min;declustered_win_rate_lt_min
S58A_S51_VSQ_CW48_P20_B3_M3020_H24_CTX_LONDON_OVERLAP_NY,S51_VSQ_CW48_P20_B3_M3020_H24,CTX_LONDON_OVERLAP_NY,48,20.0,3.0,20,24,"{""session_filter"": ""london_overlap_new_york""}",2076,416,1.185115406154166,-1.7319426114778058,0.4576107899807322,1.4985646786930296,0.29016377872685417,0.45240963855421684,4.756316611753533,0.47836538461538464,3,2,-2.6935355516491803,-0.30588646042269474,-1.7968883269995555,1158,1.8487457838654766,0.4775474956822107,0.5250481695568401,0.0038535645472061657,2022-05-02T12:05:00Z,2026-06-19T10:35:00Z,1508.9375,NO_PASS,mean_stress_lt_min;median_stress_lt_min;win_rate_lt_min;oos_win_rate_lt_min;positive_years_lt_min;negative_years_gt_max;worst_year_lt_min;cost_x2_mean_lt_min;declustered_win_rate_lt_min
S58A_S51_VSQ_CW48_P20_B3_M3020_H24_CTX_LON_OV_NY_NO_ROLLOVER,S51_VSQ_CW48_P20_B3_M3020_H24,CTX_LON_OV_NY_NO_ROLLOVER,48,20.0,3.0,20,24,"{""combo_filter"": ""CTX_LONDON_OVERLAP_NY+CTX_NO_ROLLOVER""}",2076,416,1.185115406154166,-1.7319426114778058,0.4576107899807322,1.4985646786930296,0.29016377872685417,0.45240963855421684,4.756316611753533,0.47836538461538464,3,2,-2.6935355516491803,-0.30588646042269474,-1.7968883269995555,1158,1.8487457838654766,0.4775474956822107,0.5250481695568401,0.0038535645472061657,2022-05-02T12:05:00Z,2026-06-19T10:35:00Z,1508.9375,NO_PASS,mean_stress_lt_min;median_stress_lt_min;win_rate_lt_min;oos_win_rate_lt_min;positive_years_lt_min;negative_years_gt_max;worst_year_lt_min;cost_x2_mean_lt_min;declustered_win_rate_lt_min
S58A_S51_VSQ_CW96_P20_B5_M3020_H12_CTX_NO_ASIA_LATEUS,S51_VSQ_CW96_P20_B5_M3020_H12,CTX_NO_ASIA_LATEUS,96,20.0,5.0,20,12,"{""session_filter"": ""exclude_asia_late_us""}",1103,221,1.6443813676034988,-0.18429868642944713,0.4941069809610154,1.9018879537020787,0.9078325460075315,0.47619047619047616,4.583911053791929,0.5656108597285068,3,2,-1.506332875035463,0.1533795010266381,-1.3376223655502226,750,2.0096795227362034,0.49466666666666664,0.5466908431550317,0.008159564823209429,2022-05-02T12:05:00Z,2026-06-18T18:50:00Z,1508.28125,NO_PASS,mean_stress_lt_min;median_stress_lt_min;win_rate_lt_min;positive_years_lt_min;negative_years_gt_max;worst_year_lt_min;cost_x2_mean_lt_min;declustered_win_rate_lt_min
