candidate_id,time_utc,entry_time_utc,exit_time_utc,direction,entry_price,exit_price,entry_spread_cost_bps,gross_bps,stress_bps,horizon_m5_bars,session,spread_regime,range_regime,p95_spread_flag,rollover_like,hour_utc,weekday,range_bps,spread_cost_bps,entry_date_utc,entry_year
S51_VSQ_CW48_P20_B5_M3040_H24,2022-05-23 19:15:00+00:00,2022-05-23 19:20:00,2022-05-23 22:20:00,-1,1855.17,1853.67,2.6951707929731508,8.08551237891919,5.103508645765469,24,new_york,spread_le_99,range_le_50,True,False,19,0,9.546925566342944,2.6968716289104635,2022-05-23,2022
S51_VSQ_CW48_P20_B5_M3040_H24,2022-05-25 05:30:00+00:00,2022-05-25 05:35:00,2022-05-25 07:35:00,-1,1858.84,1858.09,2.958834541972413,4.03477437541655,1.052770642262828,24,asia,spread_gt_99,range_le_75,True,False,5,2,14.578435749982711,2.9587231226901785,2022-05-25,2022
S51_VSQ_CW48_P20_B5_M3040_H24,2022-05-25 16:30:00+00:00,2022-05-25 16:35:00,2022-05-25 18:35:00,-1,1844.15,1851.44,2.71127619770626,-39.53040696255794,-42.512410695711665,24,new_york,spread_le_99,range_le_90,True,False,16,2,17.519404231776935,2.7119820792224205,2022-05-25,2022
S51_VSQ_CW48_P20_B5_M3040_H24,2022-05-26 00:00:00+00:00,2022-05-26 00:05:00,2022-05-26 02:05:00,-1,1853.01,1850.05,2.6983124753778984,15.974009854237137,12.992006121083415,24,asia,spread_le_99,range_le_75,True,True,0,3,11.715670924619351,2.6994633466866786,2022-05-26,2022
S51_VSQ_CW48_P20_B5_M3040_H24,2022-05-26 00:45:00+00:00,2022-05-26 00:50:00,2022-05-26 02:50:00,-1,1853.08,1851.15,2.6982105467653854,10.415092710513996,7.433088977360274,24,asia,spread_le_99,range_le_50,True,True,0,3,10.581896319011978,2.6994633466866786,2022-05-26,2022
S51_VSQ_CW48_P20_B5_M3040_H24,2022-05-26 19:00:00+00:00,2022-05-26 19:05:00,2022-05-26 22:05:00,1,1852.98,1850.56,2.6983561614264593,-13.060043821304657,-16.042047554458378,24,new_york,spread_le_99,range_le_50,True,False,19,3,10.900476491125724,2.6981377453281743,2022-05-26,2022
S51_VSQ_CW48_P20_B5_M3040_H24,2022-05-26 23:00:00+00:00,2022-05-26 23:05:00,2022-05-27 01:05:00,1,1851.72,1848.66,2.754196098762232,-16.525176592573352,-19.507180325727074,24,late_us,spread_le_99,range_le_25,True,True,23,3,6.262957843815231,2.6995507947477537,2022-05-26,2022
S51_VSQ_CW48_P20_B5_M3040_H24,2022-05-27 16:15:00+00:00,2022-05-27 16:20:00,2022-05-27 18:20:00,-1,1853.71,1853.01,2.6972935356663124,3.7762109499328567,0.7942072167791348,24,new_york,spread_le_99,range_le_50,True,False,16,4,8.473478551844392,2.698560048358196,2022-05-27,2022
S51_VSQ_CW48_P20_B5_M3040_H24,2022-05-29 22:45:00+00:00,2022-05-29 22:50:00,2022-05-30 00:50:00,-1,1851.07,1849.95,2.971254463634547,6.050554544128062,3.06855081097434,24,late_us,spread_gt_99,range_le_50,True,True,22,6,7.348610518238603,2.971864547817301,2022-05-29,2022
S51_VSQ_CW48_P20_B5_M3040_H24,2022-05-30 07:00:00+00:00,2022-05-30 07:05:00,2022-05-30 09:05:00,1,1861.02,1858.45,2.6866986921150766,-13.80963127747159,-16.791635010625313,24,london,spread_le_99,range_le_90,True,False,7,0,25.497469040704694,2.683944109547863,2022-05-30,2022
S51_VSQ_CW48_P20_B5_M3040_H24,2022-05-30 13:00:00+00:00,2022-05-30 13:05:00,2022-05-30 15:05:00,1,1857.46,1857.09,2.6918480074941047,-1.991967525546423,-4.973971258700145,24,london_ny_overlap,spread_le_99,range_le_75,True,False,13,0,15.829088912099172,2.692021923826548,2022-05-30,2022
S51_VSQ_CW48_P20_B5_M3040_H24,2022-05-30 17:45:00+00:00,2022-05-30 17:50:00,2022-05-30 23:20:00,-1,1855.12,1853.11,2.2100996161973354,10.83487860623622,7.852874873082499,24,new_york,spread_le_90,range_le_50,False,False,17,0,8.575866755840856,2.2113870250911525,2022-05-30,2022
S51_VSQ_CW48_P20_B5_M3040_H24,2022-05-31 19:45:00+00:00,2022-05-31 19:50:00,2022-05-31 22:50:00,-1,1836.66,1838.11,2.7223329304280592,-7.894765498239753,-10.876769231393475,24,new_york,spread_le_99,range_le_90,True,False,19,1,25.98152424942253,2.7234302148241754,2022-05-31,2022
S51_VSQ_CW48_P20_B5_M3040_H24,2022-06-01 18:30:00+00:00,2022-06-01 18:35:00,2022-06-01 20:35:00,1,1848.57,1846.65,2.704793434925375,-10.386406790112712,-13.368410523266434,24,new_york,spread_le_99,range_le_75,True,False,18,2,13.301251723485557,2.7035064478628783,2022-06-01,2022
S51_VSQ_CW48_P20_B5_M3040_H24,2022-06-03 19:00:00+00:00,2022-06-03 19:05:00,2022-06-05 23:05:00,-1,1848.3,1852.55,2.7051885516420495,-22.994102688957962,-25.976106422111684,24,new_york,spread_le_99,range_le_75,True,False,19,4,14.118868975814689,2.704764171611877,2022-06-03,2022
S51_VSQ_CW96_P20_B3_M3020_H24,2022-05-02 12:00:00+00:00,2022-05-02 12:05:00,2022-05-02 14:05:00,-1,1875.77,1861.14,2.665572005096574,77.99463686912533,75.01263313597161,24,london_ny_overlap,spread_le_99,range_le_90,True,False,12,0,18.304364763831344,2.66827474691414,2022-05-02,2022
S51_VSQ_CW96_P20_B3_M3020_H24,2022-05-02 16:45:00+00:00,2022-05-02 16:50:00,2022-05-02 18:50:00,-1,1866.94,1861.65,2.6781792666073896,28.335136640705862,25.35313290755214,24,new_york,spread_le_99,range_le_90,True,False,16,0,17.79235464664457,2.67957148292845,2022-05-02,2022
S51_VSQ_CW96_P20_B3_M3020_H24,2022-05-02 18:30:00+00:00,2022-05-02 18:35:00,2022-05-02 20:35:00,-1,1862.52,1862.04,2.6845349311685247,2.577153533921406,-0.40485019923231613,24,new_york,spread_le_99,range_le_75,True,False,18,0,14.661890363431155,2.685327905390527,2022-05-02,2022
S51_VSQ_CW96_P20_B3_M3020_H24,2022-05-02 23:00:00+00:00,2022-05-02 23:05:00,2022-05-03 01:05:00,-1,1862.21,1864.14,2.6849818226730604,-10.364029835518984,-13.346033568672706,24,late_us,spread_le_99,range_le_50,True,True,23,0,7.571201512092884,2.6848232312384557,2022-05-02,2022
S51_VSQ_CW96_P20_B3_M3020_H24,2022-05-03 00:00:00+00:00,2022-05-03 00:05:00,2022-05-03 02:05:00,1,1865.17,1860.67,2.6807207922066083,-24.126487129859655,-27.108490863013376,24,asia,spread_le_99,range_le_75,True,True,0,1,15.49473232715799,2.680749537570705,2022-05-03,2022
S51_VSQ_CW96_P20_B3_M3020_H24,2022-05-03 02:45:00+00:00,2022-05-03 02:50:00,2022-05-03 04:50:00,1,1862.93,1858.43,2.683944109547863,-24.155496985930334,-27.137500719084056,24,asia,spread_le_99,range_le_90,True,False,2,1,19.141475341275545,2.680878899338359,2022-05-03,2022
S51_VSQ_CW96_P20_B3_M3020_H24,2022-05-03 04:30:00+00:00,2022-05-03 04:35:00,2022-05-03 06:35:00,-1,1862.3,1860.06,2.6848520646512375,12.028137249637805,9.046133516484083,24,asia,spread_le_99,range_le_90,True,False,4,1,20.474844423427157,2.68698745714255,2022-05-03,2022
S51_VSQ_CW96_P20_B3_M3020_H24,2022-05-03 23:30:00+00:00,2022-05-03 23:35:00,2022-05-04 01:35:00,-1,1868.28,1863.99,2.6762583766887187,22.96229687198892,19.980293138835197,24,late_us,spread_le_99,range_le_50,True,True,23,1,9.906291834002191,2.677376171352075,2022-05-03,2022
S51_VSQ_CW96_P20_B3_M3020_H24,2022-05-04 00:15:00+00:00,2022-05-04 00:20:00,2022-05-04 02:20:00,-1,1865.67,1862.78,2.680002358402075,15.490413631564781,12.50840989841106,24,asia,spread_le_99,range_le_75,True,True,0,2,12.435144290553236,2.6799879936537883,2022-05-04,2022
S51_VSQ_CW96_P20_B3_M3020_H24,2022-05-04 01:00:00+00:00,2022-05-04 01:05:00,2022-05-04 03:05:00,-1,1864.41,1863.77,2.681813549594778,3.432721343481493,0.450717610327771,24,asia,spread_le_99,range_le_75,True,False,1,2,16.265749056532727,2.6841170060285267,2022-05-04,2022
S51_VSQ_CW96_P20_B3_M3020_H24,2022-05-04 04:15:00+00:00,2022-05-04 04:20:00,2022-05-04 06:20:00,-1,1863.97,1864.78,2.6824466059003096,-4.345563501557681,-7.3275672347114025,24,asia,spread_le_99,range_le_75,True,False,4,2,11.162870575103335,2.683382349784256,2022-05-04,2022
S51_VSQ_CW96_P20_B3_M3020_H24,2022-05-04 23:00:00+00:00,2022-05-04 23:05:00,2022-05-05 01:05:00,1,1884.21,1898.33,2.6536320261541975,74.93856841859437,71.95656468544065,24,late_us,spread_le_99,range_le_90,True,True,23,2,22.737632106172356,2.650073672048083,2022-05-04,2022
S51_VSQ_CW96_P20_B3_M3020_H24,2022-05-05 02:30:00+00:00,2022-05-05 02:35:00,2022-05-05 04:35:00,1,1900.88,1900.29,2.6303606750557633,-3.103825596566523,-6.085829329720244,24,asia,spread_le_99,range_le_50,True,False,2,3,9.676927365194329,2.6295998274982515,2022-05-05,2022
S51_VSQ_CW96_P20_B3_M3020_H24,2022-05-05 10:30:00+00:00,2022-05-05 10:35:00,2022-05-05 12:35:00,-1,1896.34,1904.47,2.6366579832730417,-42.87205880802114,-45.85406254117486,24,london,spread_le_99,range_le_75,True,False,10,3,14.351820095714121,2.638202223476834,2022-05-05,2022
S51_VSQ_CW96_P20_B3_M3020_H24,2022-05-05 23:45:00+00:00,2022-05-05 23:50:00,2022-05-06 01:50:00,-1,1874.98,1869.42,2.666695111414522,29.653649638928805,26.671645905775083,24,late_us,spread_le_99,range_le_75,True,True,23,3,12.165774687718292,2.6679330455522887,2022-05-05,2022
S51_VSQ_CW96_P20_B3_M3020_H24,2022-05-06 00:45:00+00:00,2022-05-06 00:50:00,2022-05-06 02:50:00,-1,1872.17,1875.24,2.6706976396374262,-16.39808350737404,-19.38008724052776,24,asia,spread_le_99,range_le_75,True,True,0,4,15.222244773696689,2.670569258543151,2022-05-06,2022
S51_VSQ_CW96_P20_B3_M3020_H24,2022-05-06 03:45:00+00:00,2022-05-06 03:50:00,2022-05-06 05:50:00,1,1876.99,1874.69,2.6638394450689664,-12.253661447316766,-15.235665180470487,24,asia,spread_le_99,range_le_50,True,False,3,4,10.017317170641316,2.664180098574664,2022-05-06,2022
S51_VSQ_CW96_P20_B3_M3020_H24,2022-05-08 22:30:00+00:00,2022-05-08 22:35:00,2022-05-09 00:35:00,-1,1881.87,1879.79,2.9226248359344695,11.052835743170508,8.070832010016787,24,late_us,spread_gt_99,range_le_90,True,True,22,6,17.70381987825383,2.924054334245993,2022-05-08,2022
S51_VSQ_CW96_P20_B3_M3020_H24,2022-05-09 01:00:00+00:00,2022-05-09 01:05:00,2022-05-09 03:05:00,-1,1877.52,1876.01,2.663087477097448,8.04252418083462,5.060520447680899,24,asia,spread_le_99,range_le_90,True,False,1,0,19.045997680431178,2.660055541959716,2022-05-09,2022
S51_VSQ_CW96_P20_B3_M3020_H24,2022-05-09 02:30:00+00:00,2022-05-09 02:35:00,2022-05-09 04:35:00,-1,1875.55,1873.97,2.6658846738290105,8.424195569298742,5.442191836145021,24,asia,spread_le_99,range_le_90,True,False,2,0,19.42327805169512,2.6680326994087635,2022-05-09,2022
S51_VSQ_CW96_P20_B3_M3020_H24,2022-05-09 04:30:00+00:00,2022-05-09 04:35:00,2022-05-09 06:35:00,-1,1873.97,1871.9,2.66813236071015,11.04606797333929,8.06406424018557,24,asia,spread_le_99,range_le_75,True,False,4,0,12.486126526081694,2.667975753436353,2022-05-09,2022
S51_VSQ_CW96_P20_B3_M3020_H24,2022-05-09 18:30:00+00:00,2022-05-09 18:35:00,2022-05-09 20:35:00,-1,1854.98,1853.61,2.6954468511789886,7.385524372230945,4.4035206390772235,24,new_york,spread_le_99,range_le_75,True,False,18,0,16.392293465190445,2.6961008988800397,2022-05-09,2022
S51_VSQ_CW96_P20_B3_M3020_H24,2022-05-09 22:15:00+00:00,2022-05-09 22:20:00,2022-05-10 00:20:00,-1,1852.85,1852.52,2.9684000323825463,1.7810400194295806,-1.2009637137241413,24,late_us,spread_gt_99,range_le_25,True,True,22,0,5.3986352250151155,2.969249373758314,2022-05-09,2022
S51_VSQ_CW96_P20_B3_M3020_H24,2022-05-10 00:00:00+00:00,2022-05-10 00:05:00,2022-05-10 02:05:00,-1,1853.02,1854.9,2.698297913676053,-10.145600155422319,-13.12760388857604,24,asia,spread_le_99,range_le_50,True,True,0,1,9.930165035026205,2.69841441169169,2022-05-10,2022
S51_VSQ_CW96_P20_B3_M3020_H24,2022-05-10 03:45:00+00:00,2022-05-10 03:50:00,2022-05-10 05:50:00,1,1863.26,1863.58,2.6834687590567072,1.7174200057956668,-1.2645837273580551,24,asia,spread_le_99,range_le_90,True,False,3,1,23.066070882571996,2.6821012654153766,2022-05-10,2022
S51_VSQ_CW96_P20_B3_M3020_H24,2022-05-10 08:15:00+00:00,2022-05-10 08:20:00,2022-05-10 10:20:00,1,1861.8,1856.49,2.6855731012998176,-28.520786335803905,-31.502790068957626,24,london,spread_le_99,range_le_75,True,False,8,1,16.216158166608725,2.6847943984449674,2022-05-10,2022
S51_VSQ_CW96_P20_B3_M3020_H24,2022-05-10 09:45:00+00:00,2022-05-10 09:50:00,2022-05-10 11:50:00,-1,1859.94,1861.13,2.688258761035302,-6.398055851264406,-9.380059584418127,24,london,spread_le_99,range_le_90,True,False,9,1,26.649295274191882,2.6918480074941047,2022-05-10,2022
S51_VSQ_CW96_P20_B3_M3020_H24,2022-05-10 11:15:00+00:00,2022-05-10 11:20:00,2022-05-10 13:20:00,1,1859.89,1862.18,2.6883310303297505,12.31255611890969,9.330552385755968,24,london,spread_le_99,range_le_90,True,False,11,1,19.873347692274884,2.6855875259830597,2022-05-10,2022
S51_VSQ_CW96_P20_B3_M3020_H24,2022-05-10 23:30:00+00:00,2022-05-10 23:35:00,2022-05-11 01:35:00,-1,1836.23,1834.59,2.7229704339870278,8.93134302347831,5.949339290324589,24,late_us,spread_le_99,range_le_90,True,True,23,1,21.472910887420117,2.724988691296931,2022-05-10,2022
S51_VSQ_CW96_P20_B3_M3020_H24,2022-05-11 04:15:00+00:00,2022-05-11 04:20:00,2022-05-11 06:20:00,1,1836.8,1842.97,2.7221254355400695,33.59102787456436,30.60902414141064,24,asia,spread_le_99,range_le_75,True,False,4,2,15.501093234997317,2.719490041227469,2022-05-11,2022
S51_VSQ_CW96_P20_B3_M3020_H24,2022-05-11 06:00:00+00:00,2022-05-11 06:05:00,2022-05-11 08:05:00,1,1838.49,1849.36,2.7196231690137016,59.12460769435634,56.14260396120262,24,asia,spread_le_99,range_le_75,True,False,6,2,13.646273371283122,2.718381149657756,2022-05-11,2022
S51_VSQ_CW96_P20_B3_M3020_H24,2022-05-11 22:30:00+00:00,2022-05-11 22:35:00,2022-05-12 00:35:00,1,1852.08,1856.6,2.96963414107382,24.40499330482515,21.42298957167143,24,late_us,spread_gt_99,range_le_25,True,True,22,2,6.908984918981209,2.9687044573748014,2022-05-11,2022
S51_VSQ_CW96_P20_B3_M3020_H24,2022-05-11 23:30:00+00:00,2022-05-11 23:35:00,2022-05-12 01:35:00,1,1854.06,1857.51,2.69678435433589,18.60781204491735,15.625808311763628,24,late_us,spread_le_99,range_le_25,True,True,23,2,6.5794086082395085,2.696478937803017,2022-05-11,2022
S51_VSQ_CW96_P20_B3_M3020_H24,2022-05-12 04:30:00+00:00,2022-05-12 04:35:00,2022-05-12 06:35:00,-1,1850.83,1853.25,2.701490682558636,-13.075214903583987,-16.05721863673771,24,asia,spread_le_99,range_le_75,True,False,4,3,16.269654661715453,2.7026004421454326,2022-05-12,2022
S51_VSQ_CW96_P20_B3_M3020_H24,2022-05-12 20:45:00+00:00,2022-05-12 20:50:00,2022-05-12 23:50:00,-1,1821.7,1821.88,2.744689026733271,-0.9880880496249134,-3.9700917827786353,24,new_york,spread_le_99,range_le_50,True,False,20,3,10.101453730950775,2.7449602529755373,2022-05-12,2022
S51_VSQ_CW96_P20_B3_M3020_H24,2022-05-12 22:15:00+00:00,2022-05-12 22:20:00,2022-05-13 00:20:00,-1,1822.4,1822.96,3.0179982440737487,-3.0728709394201026,-6.054874672573824,24,late_us,spread_gt_99,range_gt_90,True,True,22,3,26.928255433736506,3.0225592833786714,2022-05-12,2022
S51_VSQ_CW96_P20_B3_M3020_H24,2022-05-13 01:30:00+00:00,2022-05-13 01:35:00,2022-05-13 03:35:00,-1,1822.53,1826.75,2.7434390654749166,-23.154625712609178,-26.1366294457629,24,asia,spread_le_99,range_le_75,True,False,1,4,15.851859165282233,2.742536187764997,2022-05-13,2022
S51_VSQ_CW96_P20_B3_M3020_H24,2022-05-13 03:15:00+00:00,2022-05-13 03:20:00,2022-05-13 05:20:00,1,1826.28,1827.15,2.737805812909302,4.763782114463044,1.7817783813093224,24,asia,spread_le_99,range_le_75,True,False,3,4,11.174408413672019,2.7388255915863278,2022-05-13,2022
S51_VSQ_CW96_P20_B3_M3020_H24,2022-05-13 17:15:00+00:00,2022-05-13 17:20:00,2022-05-13 19:20:00,-1,1811.36,1807.81,2.760356858934723,19.598533698436114,16.616529965282393,24,new_york,spread_gt_99,range_le_75,True,False,17,4,13.7086253786456,2.7638357618236897,2022-05-13,2022
S51_VSQ_CW96_P20_B3_M3020_H24,2022-05-16 03:15:00+00:00,2022-05-16 03:20:00,2022-05-16 05:20:00,-1,1810.51,1807.49,2.8168858498434144,16.680382875543522,13.6983791423898,24,asia,spread_gt_99,range_le_75,True,False,3,0,14.145991048239738,2.7628888766093826,2022-05-16,2022
S51_VSQ_CW96_P20_B3_M3020_H24,2022-05-16 04:30:00+00:00,2022-05-16 04:35:00,2022-05-16 06:35:00,-1,1809.6,1805.38,2.7630415561450046,23.32007073386322,20.338067000709497,24,asia,spread_gt_99,range_le_75,True,False,4,0,12.056921945256246,2.765349070013108,2022-05-16,2022
S51_VSQ_CW96_P20_B3_M3020_H24,2022-05-16 06:00:00+00:00,2022-05-16 06:05:00,2022-05-16 08:05:00,-1,1806.0,1797.32,2.768549280177187,48.062015503875784,45.08001177072206,24,asia,spread_gt_99,range_le_90,True,False,6,0,22.38152748385075,2.7699910252290785,2022-05-16,2022
S51_VSQ_CW96_P20_B3_M3020_H24,2022-05-16 16:00:00+00:00,2022-05-16 16:05:00,2022-05-16 18:05:00,1,1813.97,1815.64,2.7563851662375893,9.206326455233338,6.2243227220796165,24,new_york,spread_le_99,range_le_50,True,False,16,0,10.691002474361184,2.7554130088558972,2022-05-16,2022
S51_VSQ_CW96_P20_B3_M3020_H24,2022-05-16 23:15:00+00:00,2022-05-16 23:20:00,2022-05-17 01:20:00,1,1825.54,1824.03,2.73891560853227,-8.27152513776741,-11.253528870921132,24,late_us,spread_le_99,range_le_50,True,True,23,0,8.049854335969309,2.7380456925065166,2022-05-16,2022
S51_VSQ_CW96_P20_B3_M3020_H24,2022-05-17 03:30:00+00:00,2022-05-17 03:35:00,2022-05-17 05:35:00,-1,1822.48,1825.11,2.743514332118871,-14.430885386944592,-17.412889120098313,24,asia,spread_le_99,range_le_75,True,False,3,1,12.239297475301965,2.7442371020856204,2022-05-17,2022
S51_VSQ_CW96_P20_B3_M3020_H24,2022-05-17 04:00:00+00:00,2022-05-17 04:05:00,2022-05-17 06:05:00,1,1823.67,1829.5,2.7417241057866826,31.968503073471766,28.986499340318044,24,asia,spread_le_99,range_le_25,True,False,4,1,6.581292675569943,2.7422052814873723,2022-05-17,2022
S51_VSQ_CW96_P20_B3_M3020_H24,2022-05-17 05:45:00+00:00,2022-05-17 05:50:00,2022-05-17 07:50:00,1,1827.47,1823.5,3.009625329006769,-21.724022829375798,-24.70602656252952,24,asia,spread_gt_99,range_le_75,True,False,5,1,14.98709141031817,3.0083577648448783,2022-05-17,2022
S51_VSQ_CW96_P20_B3_M3020_H24,2022-05-17 20:15:00+00:00,2022-05-17 20:20:00,2022-05-17 23:20:00,-1,1814.18,1813.78,2.756066101489378,2.2048528811924317,-0.7771508519612902,24,new_york,spread_gt_99,range_le_75,True,False,20,1,14.397299265240727,2.758103307517487,2022-05-17,2022
S51_VSQ_CW96_P20_B3_M3020_H24,2022-05-18 22:30:00+00:00,2022-05-18 22:35:00,2022-05-19 00:35:00,1,1816.53,1815.1,3.0277507115214175,-7.872151849955822,-10.854155583109543,24,late_us,spread_gt_99,range_le_25,True,True,22,2,4.568874405496711,3.0275673771358114,2022-05-18,2022
S51_VSQ_CW96_P20_B3_M3020_H24,2022-05-19 23:15:00+00:00,2022-05-19 23:20:00,2022-05-20 01:20:00,1,1842.75,1838.83,2.71333604666938,-21.27255460588784,-24.254558339041562,24,late_us,spread_le_99,range_le_75,True,True,23,3,14.316314633551693,2.7114232260513544,2022-05-19,2022
S51_VSQ_CW96_P20_B3_M3040_H24,2022-05-02 12:00:00+00:00,2022-05-02 12:05:00,2022-05-02 14:05:00,-1,1875.77,1861.14,2.665572005096574,77.99463686912533,75.01263313597161,24,london_ny_overlap,spread_le_99,range_le_90,True,False,12,0,18.304364763831344,2.66827474691414,2022-05-02,2022
S51_VSQ_CW96_P20_B3_M3040_H24,2022-05-02 16:45:00+00:00,2022-05-02 16:50:00,2022-05-02 18:50:00,-1,1866.94,1861.65,2.6781792666073896,28.335136640705862,25.35313290755214,24,new_york,spread_le_99,range_le_90,True,False,16,0,17.79235464664457,2.67957148292845,2022-05-02,2022
S51_VSQ_CW96_P20_B3_M3040_H24,2022-05-02 18:30:00+00:00,2022-05-02 18:35:00,2022-05-02 20:35:00,-1,1862.52,1862.04,2.6845349311685247,2.577153533921406,-0.40485019923231613,24,new_york,spread_le_99,range_le_75,True,False,18,0,14.661890363431155,2.685327905390527,2022-05-02,2022
S51_VSQ_CW96_P20_B3_M3040_H24,2022-05-02 23:00:00+00:00,2022-05-02 23:05:00,2022-05-03 01:05:00,-1,1862.21,1864.14,2.6849818226730604,-10.364029835518984,-13.346033568672706,24,late_us,spread_le_99,range_le_50,True,True,23,0,7.571201512092884,2.6848232312384557,2022-05-02,2022
S51_VSQ_CW96_P20_B3_M3040_H24,2022-05-03 04:30:00+00:00,2022-05-03 04:35:00,2022-05-03 06:35:00,-1,1862.3,1860.06,2.6848520646512375,12.028137249637805,9.046133516484083,24,asia,spread_le_99,range_le_90,True,False,4,1,20.474844423427157,2.68698745714255,2022-05-03,2022
S51_VSQ_CW96_P20_B3_M3040_H24,2022-05-04 01:00:00+00:00,2022-05-04 01:05:00,2022-05-04 03:05:00,-1,1864.41,1863.77,2.681813549594778,3.432721343481493,0.450717610327771,24,asia,spread_le_99,range_le_75,True,False,1,2,16.265749056532727,2.6841170060285267,2022-05-04,2022
S51_VSQ_CW96_P20_B3_M3040_H24,2022-05-04 03:15:00+00:00,2022-05-04 03:20:00,2022-05-04 05:20:00,1,1864.76,1864.28,2.681310195413887,-2.5740577875976722,-5.556061520751394,24,asia,spread_le_99,range_le_25,True,False,3,2,6.863601996879059,2.6810945300309394,2022-05-04,2022
S51_VSQ_CW96_P20_B3_M3040_H24,2022-05-04 04:15:00+00:00,2022-05-04 04:20:00,2022-05-04 06:20:00,-1,1863.97,1864.78,2.6824466059003096,-4.345563501557681,-7.3275672347114025,24,asia,spread_le_99,range_le_75,True,False,4,2,11.162870575103335,2.683382349784256,2022-05-04,2022
S51_VSQ_CW96_P20_B3_M3040_H24,2022-05-04 23:00:00+00:00,2022-05-04 23:05:00,2022-05-05 01:05:00,1,1884.21,1898.33,2.6536320261541975,74.93856841859437,71.95656468544065,24,late_us,spread_le_99,range_le_90,True,True,23,2,22.737632106172356,2.650073672048083,2022-05-04,2022
S51_VSQ_CW96_P20_B3_M3040_H24,2022-05-05 02:30:00+00:00,2022-05-05 02:35:00,2022-05-05 04:35:00,1,1900.88,1900.29,2.6303606750557633,-3.103825596566523,-6.085829329720244,24,asia,spread_le_99,range_le_50,True,False,2,3,9.676927365194329,2.6295998274982515,2022-05-05,2022
S51_VSQ_CW96_P20_B3_M3040_H24,2022-05-05 09:45:00+00:00,2022-05-05 09:50:00,2022-05-05 11:50:00,1,1897.71,1897.39,2.634754519921379,-1.6862428927488793,-4.668246625902601,24,london,spread_le_99,range_le_90,True,False,9,3,18.60568079398279,2.6353655515556564,2022-05-05,2022
S51_VSQ_CW96_P20_B3_M3040_H24,2022-05-05 11:00:00+00:00,2022-05-05 11:05:00,2022-05-05 13:05:00,1,1899.92,1905.63,2.63168975535812,30.053897006190322,27.0718932730366,24,london,spread_le_99,range_le_90,True,False,11,3,25.532631756276075,2.6322300779666548,2022-05-05,2022
S51_VSQ_CW96_P20_B3_M3040_H24,2022-05-05 23:45:00+00:00,2022-05-05 23:50:00,2022-05-06 01:50:00,-1,1874.98,1869.42,2.666695111414522,29.653649638928805,26.671645905775083,24,late_us,spread_le_99,range_le_75,True,True,23,3,12.165774687718292,2.6679330455522887,2022-05-05,2022
S51_VSQ_CW96_P20_B3_M3040_H24,2022-05-06 00:45:00+00:00,2022-05-06 00:50:00,2022-05-06 02:50:00,-1,1872.17,1875.24,2.6706976396374262,-16.39808350737404,-19.38008724052776,24,asia,spread_le_99,range_le_75,True,True,0,4,15.222244773696689,2.670569258543151,2022-05-06,2022
S51_VSQ_CW96_P20_B3_M3040_H24,2022-05-06 04:45:00+00:00,2022-05-06 04:50:00,2022-05-06 06:50:00,-1,1876.37,1873.86,2.6647196448461656,13.376892617127378,10.394888883973657,24,asia,spread_le_99,range_le_25,True,False,4,4,5.118252969653218,2.665756755027617,2022-05-06,2022
S51_VSQ_CW96_P20_B3_M3040_H24,2022-05-09 01:00:00+00:00,2022-05-09 01:05:00,2022-05-09 03:05:00,-1,1877.52,1876.01,2.663087477097448,8.04252418083462,5.060520447680899,24,asia,spread_le_99,range_le_90,True,False,1,0,19.045997680431178,2.660055541959716,2022-05-09,2022
S51_VSQ_CW96_P20_B3_M3040_H24,2022-05-09 02:30:00+00:00,2022-05-09 02:35:00,2022-05-09 04:35:00,-1,1875.55,1873.97,2.6658846738290105,8.424195569298742,5.442191836145021,24,asia,spread_le_99,range_le_90,True,False,2,0,19.42327805169512,2.6680326994087635,2022-05-09,2022
S51_VSQ_CW96_P20_B3_M3040_H24,2022-05-09 04:30:00+00:00,2022-05-09 04:35:00,2022-05-09 06:35:00,-1,1873.97,1871.9,2.66813236071015,11.04606797333929,8.06406424018557,24,asia,spread_le_99,range_le_75,True,False,4,0,12.486126526081694,2.667975753436353,2022-05-09,2022
S51_VSQ_CW96_P20_B3_M3040_H24,2022-05-09 18:30:00+00:00,2022-05-09 18:35:00,2022-05-09 20:35:00,-1,1854.98,1853.61,2.6954468511789886,7.385524372230945,4.4035206390772235,24,new_york,spread_le_99,range_le_75,True,False,18,0,16.392293465190445,2.6961008988800397,2022-05-09,2022
S51_VSQ_CW96_P20_B3_M3040_H24,2022-05-09 22:15:00+00:00,2022-05-09 22:20:00,2022-05-10 00:20:00,-1,1852.85,1852.52,2.9684000323825463,1.7810400194295806,-1.2009637137241413,24,late_us,spread_gt_99,range_le_25,True,True,22,0,5.3986352250151155,2.969249373758314,2022-05-09,2022
S51_VSQ_CW96_P20_B3_M3040_H24,2022-05-10 00:00:00+00:00,2022-05-10 00:05:00,2022-05-10 02:05:00,-1,1853.02,1854.9,2.698297913676053,-10.145600155422319,-13.12760388857604,24,asia,spread_le_99,range_le_50,True,True,0,1,9.930165035026205,2.69841441169169,2022-05-10,2022
