source_stage,family,candidate,direction_label,reason,entry_hour,timestamp,source_decision,original_net_x1,original_net_x4,original_net_x6,mirror_net_x1,mirror_net_x4,mirror_net_x6
stage26a,htf_bias_pullback_continuation,htf_bias_pullback_cont_lm0.6_eff0.7_pb0.15_h90_e13_tp0.8_sl0.8,long,bias=1;london_eff=0.75,13,2024-07-16 13:00:00+00:00,unknown,-2.654571428571308,-3.7045714285713074,-4.404571428571307,1.9545714285713074,0.9045714285713076,0.20457142857130783
stage26a,htf_bias_pullback_continuation,htf_bias_pullback_cont_lm0.6_eff0.7_pb0.15_h90_e13_tp0.8_sl0.8,long,bias=1;london_eff=0.84,13,2024-08-12 13:00:00+00:00,unknown,1.6494285714287795,0.5994285714287799,-0.1005714285712198,-2.34942857142878,-3.3994285714287797,-4.0994285714287795
stage26a,htf_bias_pullback_continuation,htf_bias_pullback_cont_lm0.6_eff0.7_pb0.15_h90_e13_tp0.8_sl0.8,long,bias=1;london_eff=0.71,13,2024-08-20 13:00:00+00:00,unknown,2.962571428571573,1.9125714285715727,1.2125714285715734,-3.662571428571573,-4.7125714285715725,-5.412571428571573
stage26a,htf_bias_pullback_continuation,htf_bias_pullback_cont_lm0.6_eff0.7_pb0.15_h90_e13_tp0.8_sl0.8,long,bias=1;london_eff=0.89,13,2024-08-26 13:00:00+00:00,unknown,1.686000000000058,0.6360000000000583,-0.0639999999999414,-2.3860000000000583,-3.436000000000058,-4.136000000000058
stage26a,htf_bias_pullback_continuation,htf_bias_pullback_cont_lm0.6_eff0.7_pb0.15_h90_e13_tp0.8_sl0.8,long,bias=1;london_eff=0.73,13,2024-08-30 13:00:00+00:00,unknown,1.997428571428736,0.9474285714287364,0.2474285714287365,-2.6974285714287363,-3.747428571428736,-4.447428571428736
stage26a,htf_bias_pullback_continuation,htf_bias_pullback_cont_lm0.6_eff0.7_pb0.15_h90_e13_tp0.8_sl0.8,long,bias=1;london_eff=0.88,13,2024-09-05 13:00:00+00:00,unknown,-2.5340000000001965,-3.5840000000001964,-4.284000000000196,1.8340000000001964,0.7840000000001965,0.0840000000001968
stage26a,htf_bias_pullback_continuation,htf_bias_pullback_cont_lm0.6_eff0.7_pb0.15_h90_e13_tp0.8_sl0.8,long,bias=1;london_eff=0.76,13,2024-10-16 13:00:00+00:00,unknown,1.6362857142857137,0.5862857142857139,-0.1137142857142858,-2.3362857142857134,-3.3862857142857137,-4.086285714285713
stage26a,htf_bias_pullback_continuation,htf_bias_pullback_cont_lm0.6_eff0.7_pb0.15_h90_e13_tp0.8_sl0.8,short,bias=-1;london_eff=0.72,13,2024-11-11 13:00:00+00:00,unknown,2.81628571428555,1.76628571428555,1.0662857142855504,-3.51628571428555,-4.5662857142855495,-5.26628571428555
stage26a,htf_bias_pullback_continuation,htf_bias_pullback_cont_lm0.6_eff0.7_pb0.15_h90_e13_tp0.8_sl0.8,short,bias=-1;london_eff=0.74,13,2024-11-12 13:00:00+00:00,unknown,-4.447142857142898,-5.497142857142899,-6.197142857142898,3.7471428571428986,2.6971428571428993,1.997142857142899
stage26a,htf_bias_pullback_continuation,htf_bias_pullback_cont_lm0.6_eff0.7_pb0.15_h90_e13_tp0.8_sl0.8,long,bias=1;london_eff=0.76,13,2024-11-21 13:00:00+00:00,unknown,-3.0334285714285216,-4.083428571428522,-4.783428571428521,2.333428571428521,1.283428571428522,0.5834285714285219
stage26a,htf_bias_pullback_continuation,htf_bias_pullback_cont_lm0.6_eff0.7_pb0.15_h90_e13_tp0.8_sl0.8,long,bias=1;london_eff=0.74,13,2024-11-22 13:00:00+00:00,unknown,3.191714285714079,2.141714285714079,1.4417142857140792,-3.891714285714079,-4.941714285714079,-5.6417142857140785
stage26a,htf_bias_pullback_continuation,htf_bias_pullback_cont_lm0.6_eff0.7_pb0.15_h90_e13_tp0.8_sl0.8,long,bias=1;london_eff=0.84,13,2024-11-28 13:00:00+00:00,unknown,-2.5334285714285216,-3.583428571428521,-4.283428571428521,1.833428571428521,0.7834285714285212,0.08342857142852189
stage26a,htf_bias_pullback_continuation,htf_bias_pullback_cont_lm0.6_eff0.7_pb0.15_h90_e13_tp0.8_sl0.8,long,bias=1;london_eff=0.96,13,2024-12-09 13:00:00+00:00,unknown,-2.5991428571429425,-3.6491428571429423,-4.349142857142942,1.8991428571429423,0.8491428571429425,0.14914285714294273
stage26a,htf_bias_pullback_continuation,htf_bias_pullback_cont_lm0.6_eff0.7_pb0.15_h90_e13_tp0.8_sl0.8,short,bias=-1;london_eff=0.81,13,2024-12-13 13:00:00+00:00,unknown,-3.256857142857007,-4.306857142857007,-5.006857142857006,2.5568571428570066,1.5068571428570072,0.806857142857007
stage26a,htf_bias_pullback_continuation,htf_bias_pullback_cont_lm0.6_eff0.7_pb0.15_h90_e13_tp0.8_sl0.8,short,bias=-1;london_eff=0.72,13,2024-12-17 13:00:00+00:00,unknown,-3.405428571428365,-4.4554285714283655,-5.155428571428365,2.705428571428365,1.6554285714283656,0.9554285714283655
stage26a,htf_bias_pullback_continuation,htf_bias_pullback_cont_lm0.6_eff0.7_pb0.15_h90_e13_tp0.8_sl0.8,short,bias=-1;london_eff=0.76,13,2024-12-30 13:00:00+00:00,unknown,1.949428571428507,0.8994285714285071,0.1994285714285073,-2.649428571428507,-3.699428571428507,-4.399428571428507
stage26a,htf_bias_pullback_continuation,htf_bias_pullback_cont_lm0.6_eff0.7_pb0.15_h90_e13_tp0.8_sl0.8,long,bias=1;london_eff=0.73,13,2025-01-08 13:00:00+00:00,unknown,-2.049428571428598,-3.099428571428598,-3.7994285714285976,1.3494285714285978,0.299428571428598,-0.4005714285714017
stage26a,htf_bias_pullback_continuation,htf_bias_pullback_cont_lm0.6_eff0.7_pb0.15_h90_e13_tp0.8_sl0.8,long,bias=1;london_eff=0.78,13,2025-01-09 13:00:00+00:00,unknown,2.1025714285714456,1.0525714285714458,0.3525714285714461,-2.802571428571446,-3.8525714285714456,-4.552571428571445
stage26a,htf_bias_pullback_continuation,htf_bias_pullback_cont_lm0.6_eff0.7_pb0.15_h90_e13_tp0.8_sl0.8,long,bias=1;london_eff=0.83,13,2025-01-10 13:00:00+00:00,unknown,-2.601999999999953,-3.6519999999999526,-4.351999999999952,1.9019999999999526,0.8519999999999528,0.15199999999995306
stage26a,htf_bias_pullback_continuation,htf_bias_pullback_cont_lm0.6_eff0.7_pb0.15_h90_e13_tp0.8_sl0.8,long,bias=1;london_eff=0.88,13,2025-01-15 13:00:00+00:00,unknown,1.717428571428536,0.6674285714285362,-0.0325714285714635,-2.417428571428536,-3.467428571428536,-4.167428571428536
