stage,family,candidate,side,horizon_h,description,event_clock_n,raw_mean_bps,cost_stressed_mean_bps,slip16_mean_bps,median_cost_bps,win_rate_cost_pct,h1_benchmark_cost_mean_bps,h1_benchmark_cost_adjusted_residual_bps,train_n,oos_n,train_cost_mean_bps,oos_cost_mean_bps,train_win_rate_cost_pct,oos_win_rate_cost_pct,worst_quarter_cost_mean_bps,worst_quarter_slip16_mean_bps,positive_quarter_pct,quarters_n,worst_year_cost_mean_bps,positive_year_pct,years_n,top_quarter_event_share_pct,top_year_event_share_pct,ex2025_n,ex2025_cost_mean_bps,median_mae_bps,median_mfe_bps,touch_stop_100bps_pct,oos_median_mae_bps,oos_touch_stop_100bps_pct,boot_p10_bps,boot_p50_bps,boot_prob_mean_gt_0_pct,promotion,EA,paper_live,live,classification,failed_reasons
Stage41_PARALLEL_THESIS_MEGASCAN_V2,41C_SHOCK_COOLDOWN_CONTINUATION,SHOCK_COOLDOWN_CONT_LONG_M1.6,LONG,24,Continuation only after a shock bar cools down and holds above the prior shock midpoint.,52,18.848228213905536,10.848228213905536,-5.151771786094462,8.768629413097536,53.84615384615385,0.5020487823169345,10.3461794315886,36,16,-4.034400186232393,44.33414211421589,50.0,62.5,-92.13027905736392,-108.13027905736392,62.5,16,-20.509534933464863,40.0,5,15.384615384615385,30.76923076923077,37,-12.797558055538312,-46.59787335090316,50.45564710340899,26.923076923076923,-54.90719449520842,31.25,-24.022457325552825,9.073378049764475,64.5,NO_GO,NO_GO,NO_GO,NO_GO,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,train_gt_0;worst_quarter_slip16_gt_minus10;boot_p10_gt_minus5;boot_prob_gt_70
Stage41_PARALLEL_THESIS_MEGASCAN_V2,41F_MULTIBAR_VOL_REGIME_EXPANSION_CONFIRMATION,MULTIBAR_VOL_EXPAND_LONG_W168_NO_HTF,LONG,48,Compression-to-expansion candidate requiring two-bar confirmation and explicit trend/volatility gate.,75,18.648898232770883,10.648898232770883,-5.351101767229119,0.8785565336246819,50.66666666666667,8.925949996548983,1.7229482362218995,52,23,-14.23512759887539,66.90843489562332,48.07692307692308,56.52173913043478,-134.36626016082647,-150.36626016082647,52.94117647058824,17,-86.1343313048588,60.0,5,12.0,32.0,62,-3.523530156265535,-81.07490662572215,94.85648867446184,44.0,-80.76053805964322,43.47826086956522,-11.14764957630335,10.678207909316974,73.9,NO_GO,NO_GO,NO_GO,NO_GO,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,train_gt_0;worst_quarter_slip16_gt_minus10;boot_p10_gt_minus5
Stage41_PARALLEL_THESIS_MEGASCAN_V2,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_HIGH_RECLAIM_LONG_TOL25,LONG,48,Reclaim/hold above prior-day high during liquid hours after tolerance-controlled retest.,207,18.454819694906966,10.454819694906968,-5.545180305093032,7.841695794338584,51.690821256038646,8.925949996548983,1.528869698357985,144,63,12.901933585692742,4.861416515968057,53.47222222222222,47.61904761904761,-89.15136739383134,-105.15136739383135,70.58823529411765,17,-15.078791285004229,80.0,5,7.729468599033816,27.536231884057973,150,7.368403486041294,-71.27162520520258,93.88453757974924,37.19806763285024,-95.51849088777598,49.2063492063492,-2.5764549766243854,10.520569130452174,84.8,NO_GO,NO_GO,NO_GO,NO_GO,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,worst_quarter_slip16_gt_minus10
Stage41_PARALLEL_THESIS_MEGASCAN_V2,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W240_TOL20,LONG,72,H1 retest/hold of prior multi-day structure high with H4/D1 proxy trend agreement.,61,16.932056349870088,8.932056349870082,-7.067943650129919,5.10652152918701,50.81967213114754,16.979631301670224,-8.047574951800142,42,19,13.37544777373744,-0.8901773239419771,45.23809523809524,63.1578947368421,-282.7823816524703,-298.7823816524703,50.0,14,-282.7823816524703,60.0,5,14.754098360655737,45.90163934426229,33,-28.716067022161816,-82.98614447955654,154.95973799371177,42.62295081967213,-68.13749731742091,42.10526315789473,-35.96636473596325,9.070838528904767,61.1,NO_GO,NO_GO,NO_GO,NO_GO,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,residual_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus10;boot_p10_gt_minus5;boot_prob_gt_70
Stage41_PARALLEL_THESIS_MEGASCAN_V2,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W240_TOL35,LONG,72,H1 retest/hold of prior multi-day structure high with H4/D1 proxy trend agreement.,61,16.932056349870088,8.932056349870082,-7.067943650129919,5.10652152918701,50.81967213114754,16.979631301670224,-8.047574951800142,42,19,13.37544777373744,-0.8901773239419771,45.23809523809524,63.1578947368421,-282.7823816524703,-298.7823816524703,50.0,14,-282.7823816524703,60.0,5,14.754098360655737,45.90163934426229,33,-28.716067022161816,-82.98614447955654,154.95973799371177,42.62295081967213,-68.13749731742091,42.10526315789473,-35.96636473596325,9.070838528904767,61.1,NO_GO,NO_GO,NO_GO,NO_GO,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,residual_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus10;boot_p10_gt_minus5;boot_prob_gt_70
Stage41_PARALLEL_THESIS_MEGASCAN_V2,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W240_TOL50,LONG,72,H1 retest/hold of prior multi-day structure high with H4/D1 proxy trend agreement.,61,16.932056349870088,8.932056349870082,-7.067943650129919,5.10652152918701,50.81967213114754,16.979631301670224,-8.047574951800142,42,19,13.37544777373744,-0.8901773239419771,45.23809523809524,63.1578947368421,-282.7823816524703,-298.7823816524703,50.0,14,-282.7823816524703,60.0,5,14.754098360655737,45.90163934426229,33,-28.716067022161816,-82.98614447955654,154.95973799371177,42.62295081967213,-68.13749731742091,42.10526315789473,-35.96636473596325,9.070838528904767,61.1,NO_GO,NO_GO,NO_GO,NO_GO,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,residual_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus10;boot_p10_gt_minus5;boot_prob_gt_70
Stage41_PARALLEL_THESIS_MEGASCAN_V2,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_SHORT_W96_TOL20,SHORT,72,H1 retest/hold of prior multi-day structure low with H4/D1 proxy trend agreement.,50,16.73574775704605,8.735747757046049,-7.264252242953953,-11.889347706561574,48.0,-32.979631301670224,41.71537905871627,35,15,-15.111886241116327,64.3802270860916,45.714285714285715,53.333333333333336,-91.70484942225254,-107.70484942225254,29.411764705882355,17,-42.905934281599016,40.0,5,14.000000000000002,32.0,41,20.07172674113887,-101.91515028394605,116.11945915370625,50.0,-104.9366633168325,53.333333333333336,-33.87680163612196,3.9387312793432203,54.1,NO_GO,NO_GO,NO_GO,NO_GO,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,train_gt_0;worst_quarter_slip16_gt_minus10;boot_p10_gt_minus5;boot_prob_gt_70;positive_quarter_pct_ge_50
Stage41_PARALLEL_THESIS_MEGASCAN_V2,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_SHORT_W96_TOL35,SHORT,72,H1 retest/hold of prior multi-day structure low with H4/D1 proxy trend agreement.,50,16.73574775704605,8.735747757046049,-7.264252242953953,-11.889347706561574,48.0,-32.979631301670224,41.71537905871627,35,15,-15.111886241116327,64.3802270860916,45.714285714285715,53.333333333333336,-91.70484942225254,-107.70484942225254,29.411764705882355,17,-42.905934281599016,40.0,5,14.000000000000002,32.0,41,20.07172674113887,-101.91515028394605,116.11945915370625,50.0,-104.9366633168325,53.333333333333336,-33.87680163612196,3.9387312793432203,54.1,NO_GO,NO_GO,NO_GO,NO_GO,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,train_gt_0;worst_quarter_slip16_gt_minus10;boot_p10_gt_minus5;boot_prob_gt_70;positive_quarter_pct_ge_50
Stage41_PARALLEL_THESIS_MEGASCAN_V2,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_SHORT_W96_TOL50,SHORT,72,H1 retest/hold of prior multi-day structure low with H4/D1 proxy trend agreement.,50,16.73574775704605,8.735747757046049,-7.264252242953953,-11.889347706561574,48.0,-32.979631301670224,41.71537905871627,35,15,-15.111886241116327,64.3802270860916,45.714285714285715,53.333333333333336,-91.70484942225254,-107.70484942225254,29.411764705882355,17,-42.905934281599016,40.0,5,14.000000000000002,32.0,41,20.07172674113887,-101.91515028394605,116.11945915370625,50.0,-104.9366633168325,53.333333333333336,-33.87680163612196,3.9387312793432203,54.1,NO_GO,NO_GO,NO_GO,NO_GO,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,train_gt_0;worst_quarter_slip16_gt_minus10;boot_p10_gt_minus5;boot_prob_gt_70;positive_quarter_pct_ge_50
Stage41_PARALLEL_THESIS_MEGASCAN_V2,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_HIGH_RECLAIM_LONG_TOL40,LONG,24,Reclaim/hold above prior-day high during liquid hours after tolerance-controlled retest.,263,16.18211146266689,8.182111462666885,-7.81788853733311,-4.767268594519695,49.42965779467681,0.5020487823169345,7.680062680349951,184,79,5.982912446307123,13.30429651342888,51.08695652173913,45.56962025316456,-41.37303464164301,-57.373034641643,64.70588235294117,17,-13.365927104136896,80.0,5,9.885931558935361,29.65779467680608,185,2.697165345362686,-52.719452269912594,62.601127043464544,23.193916349809886,-69.07366160691986,34.177215189873415,1.5629542311997395,8.611285197811448,93.7,NO_GO,NO_GO,NO_GO,NO_GO,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,worst_quarter_slip16_gt_minus10
Stage41_PARALLEL_THESIS_MEGASCAN_V2,41C_SHOCK_COOLDOWN_CONTINUATION,SHOCK_COOLDOWN_CONT_LONG_M1.6,LONG,48,Continuation only after a shock bar cools down and holds above the prior shock midpoint.,46,15.47181114989512,7.471811149895118,-8.528188850104886,29.823317296887815,58.69565217391305,8.925949996548983,-1.4541388466538647,32,14,-3.8241656383841196,33.29118666596194,53.125,71.42857142857143,-237.6007151159629,-253.6007151159629,62.5,16,-162.47717590022611,20.0,5,13.043478260869565,28.26086956521739,33,-43.42600408777802,-67.75034846101923,103.26445372607185,41.30434782608695,-64.0253124977519,35.714285714285715,-49.49599282762339,10.174153793732245,60.4,NO_GO,NO_GO,NO_GO,NO_GO,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,cost_mean_gt_8;residual_gt_0;train_gt_0;worst_quarter_slip16_gt_minus10;boot_p10_gt_minus5;boot_prob_gt_70
Stage41_PARALLEL_THESIS_MEGASCAN_V2,41F_MULTIBAR_VOL_REGIME_EXPANSION_CONFIRMATION,MULTIBAR_VOL_EXPAND_SHORT_W168_NO_HTF,SHORT,72,Compression-to-expansion candidate requiring two-bar confirmation and explicit trend/volatility gate.,58,15.419077717609918,7.419077717609918,-8.580922282390084,16.35235584456408,53.44827586206896,-32.979631301670224,40.39870901928014,40,18,-17.657572974414137,63.144968144330036,50.0,61.111111111111114,-122.49879184284731,-138.4987918428473,53.333333333333336,15,-21.447976145983212,20.0,5,10.344827586206897,31.03448275862069,48,11.146127651620105,-91.83988407820421,98.63645089380202,46.55172413793103,-113.54566055471304,55.55555555555556,-34.28777388824112,5.899776652848925,58.5,NO_GO,NO_GO,NO_GO,NO_GO,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,cost_mean_gt_8;train_gt_0;worst_quarter_slip16_gt_minus10;boot_p10_gt_minus5;boot_prob_gt_70
Stage41_PARALLEL_THESIS_MEGASCAN_V2,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_HIGH_RECLAIM_LONG_TOL25,LONG,24,Reclaim/hold above prior-day high during liquid hours after tolerance-controlled retest.,251,15.336563367443086,7.336563367443086,-8.663436632556914,-4.767268594519695,49.40239043824701,0.5020487823169345,6.8345145851261515,175,76,5.747506059190741,10.995576906182036,50.857142857142854,46.05263157894737,-54.95492392509451,-70.9549239250945,64.70588235294117,17,-13.621406878051154,80.0,5,9.163346613545817,27.88844621513944,181,2.3234365931486747,-53.24730414592249,61.84862895881827,23.107569721115535,-67.98221582413223,32.89473684210527,0.03281404389595409,6.757386629260415,90.10000000000001,NO_GO,NO_GO,NO_GO,NO_GO,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,cost_mean_gt_8;worst_quarter_slip16_gt_minus10
Stage41_PARALLEL_THESIS_MEGASCAN_V2,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_HIGH_RECLAIM_LONG_TOL10,LONG,48,Reclaim/hold above prior-day high during liquid hours after tolerance-controlled retest.,194,14.490023990804012,6.490023990804015,-9.509976009195988,4.058047545087103,50.51546391752577,8.925949996548983,-2.4359260057449683,135,59,9.546772702492685,-0.5042315359412654,52.59259259259259,45.76271186440678,-133.75283458443295,-149.75283458443297,58.82352941176471,17,-29.96619336460289,60.0,5,8.24742268041237,29.381443298969074,137,1.837334829975215,-71.49150528614423,90.7760109874034,37.11340206185567,-104.15312352995531,52.54237288135594,-7.757456528213162,6.144925150472861,72.0,NO_GO,NO_GO,NO_GO,NO_GO,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,cost_mean_gt_8;residual_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus10;boot_p10_gt_minus5
Stage41_PARALLEL_THESIS_MEGASCAN_V2,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_HIGH_RECLAIM_LONG_TOL10,LONG,24,Reclaim/hold above prior-day high during liquid hours after tolerance-controlled retest.,236,13.869078988184372,5.869078988184369,-10.130921011815628,-6.044180925006463,48.30508474576271,0.5020487823169345,5.367030205867435,165,71,5.2896835707349155,7.215561296341551,50.303030303030305,43.66197183098591,-76.17734844408903,-92.17734844408903,64.70588235294117,17,-20.32287278967105,60.0,5,9.322033898305085,29.23728813559322,167,-0.6637241637859489,-53.48170969495858,61.4996475196683,23.728813559322035,-68.13749731742091,35.2112676056338,-2.0716161845099426,5.513832560591344,83.5,NO_GO,NO_GO,NO_GO,NO_GO,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,cost_mean_gt_8;worst_quarter_slip16_gt_minus10
Stage41_PARALLEL_THESIS_MEGASCAN_V2,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W240_TOL20,LONG,48,H1 retest/hold of prior multi-day structure high with H4/D1 proxy trend agreement.,67,12.726531057365808,4.72653105736581,-11.273468942634189,26.713807113835315,61.19402985074627,8.925949996548983,-4.199418939183173,46,21,1.0724161438316537,12.730782772726343,60.86956521739131,61.904761904761905,-254.9690824419357,-270.9690824419357,64.28571428571429,14,-87.8857377957593,60.0,5,16.417910447761194,49.25373134328358,34,-5.223365295132035,-55.05706435315783,103.8819026790594,37.3134328358209,-68.13749731742091,38.095238095238095,-20.02323485924478,5.541801632562581,61.199999999999996,NO_GO,NO_GO,NO_GO,NO_GO,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,cost_mean_gt_8;residual_gt_0;worst_quarter_slip16_gt_minus10;boot_p10_gt_minus5;boot_prob_gt_70
Stage41_PARALLEL_THESIS_MEGASCAN_V2,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W240_TOL35,LONG,48,H1 retest/hold of prior multi-day structure high with H4/D1 proxy trend agreement.,67,12.726531057365808,4.72653105736581,-11.273468942634189,26.713807113835315,61.19402985074627,8.925949996548983,-4.199418939183173,46,21,1.0724161438316537,12.730782772726343,60.86956521739131,61.904761904761905,-254.9690824419357,-270.9690824419357,64.28571428571429,14,-87.8857377957593,60.0,5,16.417910447761194,49.25373134328358,34,-5.223365295132035,-55.05706435315783,103.8819026790594,37.3134328358209,-68.13749731742091,38.095238095238095,-20.02323485924478,5.541801632562581,61.199999999999996,NO_GO,NO_GO,NO_GO,NO_GO,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,cost_mean_gt_8;residual_gt_0;worst_quarter_slip16_gt_minus10;boot_p10_gt_minus5;boot_prob_gt_70
Stage41_PARALLEL_THESIS_MEGASCAN_V2,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W240_TOL50,LONG,48,H1 retest/hold of prior multi-day structure high with H4/D1 proxy trend agreement.,67,12.726531057365808,4.72653105736581,-11.273468942634189,26.713807113835315,61.19402985074627,8.925949996548983,-4.199418939183173,46,21,1.0724161438316537,12.730782772726343,60.86956521739131,61.904761904761905,-254.9690824419357,-270.9690824419357,64.28571428571429,14,-87.8857377957593,60.0,5,16.417910447761194,49.25373134328358,34,-5.223365295132035,-55.05706435315783,103.8819026790594,37.3134328358209,-68.13749731742091,38.095238095238095,-20.02323485924478,5.541801632562581,61.199999999999996,NO_GO,NO_GO,NO_GO,NO_GO,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,cost_mean_gt_8;residual_gt_0;worst_quarter_slip16_gt_minus10;boot_p10_gt_minus5;boot_prob_gt_70
Stage41_PARALLEL_THESIS_MEGASCAN_V2,41B_NY_IMPULSE_EXHAUSTION_REVERSAL,NY_EXHAUST_REV_LONG_L12_M1.0,LONG,48,Late-NY reversal after a volatility-normalized downside impulse and rejection wick.,164,12.590997745168558,4.5909977451685595,-11.40900225483144,23.717615569953892,56.09756097560976,8.925949996548983,-4.3349522513804235,114,50,9.852347197187711,-7.404879005435105,57.01754385964912,54.0,-95.98185964578374,-111.98185964578374,64.70588235294117,17,-64.19453749049646,60.0,5,7.926829268292683,25.609756097560975,135,-1.1347635999603898,-66.66408696689996,99.52579805180828,34.756097560975604,-108.16879309145655,50.0,-9.781645293978851,4.398612531087438,65.0,NO_GO,NO_GO,NO_GO,NO_GO,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,cost_mean_gt_8;residual_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus10;boot_p10_gt_minus5;boot_prob_gt_70
Stage41_PARALLEL_THESIS_MEGASCAN_V2,41F_MULTIBAR_VOL_REGIME_EXPANSION_CONFIRMATION,MULTIBAR_VOL_EXPAND_LONG_W120_NO_HTF,LONG,24,Compression-to-expansion candidate requiring two-bar confirmation and explicit trend/volatility gate.,74,11.576385837154104,3.5763858371541075,-12.423614162845894,13.578971291447147,52.702702702702695,0.5020487823169345,3.074337054837173,51,23,-2.480539984276019,17.006960484673076,50.98039215686274,56.52173913043478,-126.70143737592099,-142.701437375921,43.75,16,-86.35670654380702,60.0,5,14.864864864864865,29.72972972972973,59,-4.724548817384907,-52.8539741503975,76.6159105165931,27.027027027027028,-58.648035895539905,30.434782608695656,-14.621168243811185,3.4754676019514017,60.4,NO_GO,NO_GO,NO_GO,NO_GO,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,cost_mean_gt_8;train_gt_0;worst_quarter_slip16_gt_minus10;boot_p10_gt_minus5;boot_prob_gt_70;positive_quarter_pct_ge_50
Stage41_PARALLEL_THESIS_MEGASCAN_V2,41F_MULTIBAR_VOL_REGIME_EXPANSION_CONFIRMATION,MULTIBAR_VOL_EXPAND_LONG_W168_NO_HTF,LONG,24,Compression-to-expansion candidate requiring two-bar confirmation and explicit trend/volatility gate.,92,11.34760987337409,3.34760987337409,-12.65239012662591,11.474126670110392,54.347826086956516,0.5020487823169345,2.8455610910571556,64,28,-6.97277777566913,26.93706735690145,53.125,57.14285714285714,-126.70143737592099,-142.701437375921,47.05882352941176,17,-69.84276452896955,60.0,5,13.043478260869565,30.434782608695656,76,1.2201050168908132,-48.88669621453179,70.15622777424734,26.08695652173913,-53.86399422115717,28.57142857142857,-11.497992589872357,2.559353979713636,59.0,NO_GO,NO_GO,NO_GO,NO_GO,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,cost_mean_gt_8;train_gt_0;worst_quarter_slip16_gt_minus10;boot_p10_gt_minus5;boot_prob_gt_70;positive_quarter_pct_ge_50
Stage41_PARALLEL_THESIS_MEGASCAN_V2,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W168_TOL20,LONG,72,H1 retest/hold of prior multi-day structure high with H4/D1 proxy trend agreement.,72,10.293777978469633,2.2937779784696324,-13.706222021530364,3.889702513765421,51.388888888888886,16.979631301670224,-14.685853323200591,50,22,9.345175300366364,-13.732125025841105,48.0,59.09090909090909,-259.12308916446136,-275.12308916446136,43.75,16,-232.54582604264806,40.0,5,12.5,41.66666666666667,42,-36.241269312108955,-90.20895648991169,148.9134129348302,45.83333333333333,-91.65514797764784,45.45454545454545,-31.34345778838372,3.8928785163432065,56.00000000000001,NO_GO,NO_GO,NO_GO,NO_GO,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,cost_mean_gt_8;residual_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus10;boot_p10_gt_minus5;boot_prob_gt_70;positive_quarter_pct_ge_50
Stage41_PARALLEL_THESIS_MEGASCAN_V2,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W168_TOL35,LONG,72,H1 retest/hold of prior multi-day structure high with H4/D1 proxy trend agreement.,72,10.293777978469633,2.2937779784696324,-13.706222021530364,3.889702513765421,51.388888888888886,16.979631301670224,-14.685853323200591,50,22,9.345175300366364,-13.732125025841105,48.0,59.09090909090909,-259.12308916446136,-275.12308916446136,43.75,16,-232.54582604264806,40.0,5,12.5,41.66666666666667,42,-36.241269312108955,-90.20895648991169,148.9134129348302,45.83333333333333,-91.65514797764784,45.45454545454545,-31.34345778838372,3.8928785163432065,56.00000000000001,NO_GO,NO_GO,NO_GO,NO_GO,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,cost_mean_gt_8;residual_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus10;boot_p10_gt_minus5;boot_prob_gt_70;positive_quarter_pct_ge_50
Stage41_PARALLEL_THESIS_MEGASCAN_V2,41A_MTF_STRUCTURE_BREAK_RETEST,MTF_BREAK_RETEST_LONG_W168_TOL50,LONG,72,H1 retest/hold of prior multi-day structure high with H4/D1 proxy trend agreement.,72,10.293777978469633,2.2937779784696324,-13.706222021530364,3.889702513765421,51.388888888888886,16.979631301670224,-14.685853323200591,50,22,9.345175300366364,-13.732125025841105,48.0,59.09090909090909,-259.12308916446136,-275.12308916446136,43.75,16,-232.54582604264806,40.0,5,12.5,41.66666666666667,42,-36.241269312108955,-90.20895648991169,148.9134129348302,45.83333333333333,-91.65514797764784,45.45454545454545,-31.34345778838372,3.8928785163432065,56.00000000000001,NO_GO,NO_GO,NO_GO,NO_GO,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,cost_mean_gt_8;residual_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus10;boot_p10_gt_minus5;boot_prob_gt_70;positive_quarter_pct_ge_50
Stage41_PARALLEL_THESIS_MEGASCAN_V2,41D_ASIA_RANGE_BREAK_RETEST,ASIA_BREAK_RETEST_SHORT_TOL15,SHORT,12,London/early-NY break and retest/hold of a completed Asia range low.,235,10.09939196947111,2.099391969471108,-13.900608030528891,-2.378676196858935,48.51063829787234,-12.196281253688282,14.29567322315939,164,71,-2.384727652822141,12.45707673082453,46.95121951219512,52.112676056338024,-31.339436122668058,-47.33943612266806,52.94117647058824,17,-16.925081468413204,80.0,5,9.787234042553191,24.680851063829788,178,1.8858352842116508,-45.77897653254115,56.22297186184788,16.595744680851062,-58.724080457367435,21.12676056338028,-5.86504111411249,1.695610128747101,61.7,NO_GO,NO_GO,NO_GO,NO_GO,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,cost_mean_gt_8;train_gt_0;worst_quarter_slip16_gt_minus10;boot_p10_gt_minus5;boot_prob_gt_70
Stage41_PARALLEL_THESIS_MEGASCAN_V2,41D_ASIA_RANGE_BREAK_RETEST,ASIA_BREAK_RETEST_SHORT_TOL15,SHORT,48,London/early-NY break and retest/hold of a completed Asia range low.,168,10.09704655419546,2.0970465541954617,-13.902953445804542,2.6121042781387454,51.19047619047619,-24.925949996548983,27.022996550744445,117,51,-0.4148433317946968,7.859617469114059,52.991452991452995,47.05882352941176,-45.4108682969905,-61.4108682969905,52.94117647058824,17,-5.820939117939919,60.0,5,7.738095238095238,26.190476190476193,127,4.65324665307381,-71.13357336377803,84.54529436024316,40.476190476190474,-116.84765951025966,54.90196078431373,-12.079912626299045,1.8364964405215929,58.3,NO_GO,NO_GO,NO_GO,NO_GO,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,cost_mean_gt_8;train_gt_0;worst_quarter_slip16_gt_minus10;boot_p10_gt_minus5;boot_prob_gt_70
Stage41_PARALLEL_THESIS_MEGASCAN_V2,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_HIGH_RECLAIM_LONG_TOL40,LONG,12,Reclaim/hold above prior-day high during liquid hours after tolerance-controlled retest.,283,9.41851520027447,1.4185152002744683,-14.58148479972553,-0.8143136948621716,49.82332155477032,-3.8037187463117164,5.222233946586185,198,85,-1.0435992782810906,7.15379363267448,50.0,49.411764705882355,-26.56983207219387,-42.56983207219386,47.05882352941176,17,-3.3712655360202413,60.0,5,9.89399293286219,29.328621908127207,200,-0.47613410093718017,-43.47591404919804,52.40663228503806,13.427561837455832,-46.76194215571306,16.470588235294116,-4.214605564721839,1.8151979356180115,65.9,NO_GO,NO_GO,NO_GO,NO_GO,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,cost_mean_gt_8;train_gt_0;worst_quarter_slip16_gt_minus10;boot_prob_gt_70;positive_quarter_pct_ge_50
Stage41_PARALLEL_THESIS_MEGASCAN_V2,41E_PRIOR_DAY_LEVEL_RECLAIM_REJECT,PREVDAY_HIGH_RECLAIM_LONG_TOL25,LONG,12,Reclaim/hold above prior-day high during liquid hours after tolerance-controlled retest.,273,8.702354707347187,0.7023547073471867,-15.297645292652815,-2.954439792651524,49.45054945054945,-3.8037187463117164,4.506073453658903,191,82,-0.8294047531468169,4.270233450692974,50.26178010471204,47.5609756097561,-26.713676262155435,-42.71367626215543,47.05882352941176,17,-3.0279460602237047,60.0,5,8.791208791208792,28.205128205128204,197,-0.958281589280762,-43.842698216784996,52.17110590707064,13.553113553113553,-47.503924636159155,17.073170731707318,-5.180338114704935,0.7181735367935995,56.3,NO_GO,NO_GO,NO_GO,NO_GO,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,cost_mean_gt_8;train_gt_0;worst_quarter_slip16_gt_minus10;boot_p10_gt_minus5;boot_prob_gt_70;positive_quarter_pct_ge_50
Stage41_PARALLEL_THESIS_MEGASCAN_V2,41D_ASIA_RANGE_BREAK_RETEST,ASIA_BREAK_RETEST_SHORT_TOL30,SHORT,12,London/early-NY break and retest/hold of a completed Asia range low.,241,8.565913849009185,0.565913849009186,-15.434086150990817,-2.527261984327282,48.13278008298755,-12.196281253688282,12.762195102697468,168,73,-4.392714623707838,11.977551978001786,46.42857142857143,52.054794520547944,-31.339436122668058,-47.33943612266806,47.05882352941176,17,-20.117836869834964,80.0,5,9.54356846473029,24.896265560165975,181,-0.39083000991877587,-45.967213415275545,56.16828371617366,17.42738589211618,-58.724080457367435,20.54794520547945,-7.095250683678362,0.5619638884351537,53.6,NO_GO,NO_GO,NO_GO,NO_GO,FAIL_BENCHMARK_OR_STABILITY_RESEARCH_ONLY,cost_mean_gt_8;train_gt_0;worst_quarter_slip16_gt_minus10;boot_p10_gt_minus5;boot_prob_gt_70;positive_quarter_pct_ge_50
