ts_utc,family,candidate,side,horizon_h,entry_close,raw_return_bps,cost_return_bps,slip16_return_bps,hour_utc,weekday,session_utc,year,quarter,mae_bps,mfe_bps,touch_stop_100bps
2025-08-29 21:00:00+00:00,41B_NY_IMPULSE_EXHAUSTION_REVERSAL,NY_EXHAUST_REV_SHORT_L12_M1.0,SHORT,24,3442.94,-101.59921462471021,-109.59921462471021,-125.59921462471021,21,Friday,NY_LATE,2025,2025Q3,-134.50319208683447,16.87449449251366,True
2025-09-03 21:00:00+00:00,41B_NY_IMPULSE_EXHAUSTION_REVERSAL,NY_EXHAUST_REV_SHORT_L12_M1.0,SHORT,24,3570.41,67.49925078632369,59.499250786323685,43.499250786323685,21,Wednesday,NY_LATE,2025,2025Q3,-3.3318400716764174,167.8209757709004,False
2025-09-05 17:00:00+00:00,41B_NY_IMPULSE_EXHAUSTION_REVERSAL,NY_EXHAUST_REV_SHORT_L12_M1.0,SHORT,24,3590.08,-120.97223460201478,-128.9722346020148,-144.9722346020148,17,Friday,NY_LATE,2025,2025Q3,-128.76315333621102,32.2758227540354,True
2025-09-08 18:00:00+00:00,41B_NY_IMPULSE_EXHAUSTION_REVERSAL,NY_EXHAUST_REV_SHORT_L12_M1.0,SHORT,24,3639.31,-16.294297545413894,-24.294297545413894,-40.2942975454139,18,Monday,NY_LATE,2025,2025Q3,-95.36380584321047,35.01892952371355,False
2025-09-10 17:00:00+00:00,41B_NY_IMPULSE_EXHAUSTION_REVERSAL,NY_EXHAUST_REV_SHORT_L12_M1.0,SHORT,24,3647.56,49.84153790479118,41.84153790479118,25.84153790479118,17,Wednesday,NY_LATE,2025,2025Q3,-5.890879001345661,96.10168177943024,False
2025-09-15 19:00:00+00:00,41B_NY_IMPULSE_EXHAUSTION_REVERSAL,NY_EXHAUST_REV_SHORT_L12_M1.0,SHORT,24,3679.18,-28.21280828880335,-36.212808288803345,-52.212808288803345,19,Monday,NY_LATE,2025,2025Q3,-64.72867693720241,12.191471412632549,False
2025-09-23 19:00:00+00:00,41B_NY_IMPULSE_EXHAUSTION_REVERSAL,NY_EXHAUST_REV_SHORT_L12_M1.0,SHORT,24,3778.97,114.76672214915662,106.76672214915662,90.76672214915662,19,Tuesday,NY_LATE,2025,2025Q3,-17.065432460777743,125.53186928608851,False
2025-10-03 20:00:00+00:00,41B_NY_IMPULSE_EXHAUSTION_REVERSAL,NY_EXHAUST_REV_SHORT_L12_M1.0,SHORT,24,3881.79,-185.53296288567944,-193.53296288567944,-209.53296288567944,20,Friday,NY_LATE,2025,2025Q4,-221.37860325921355,4.845473219738938,True
2025-10-06 19:00:00+00:00,41B_NY_IMPULSE_EXHAUSTION_REVERSAL,NY_EXHAUST_REV_SHORT_L12_M1.0,SHORT,24,3953.81,-56.95771926319093,-64.95771926319094,-80.95771926319094,19,Monday,NY_LATE,2025,2025Q4,-92.6881828204873,33.19181978973518,False
2025-10-08 18:00:00+00:00,41B_NY_IMPULSE_EXHAUSTION_REVERSAL,NY_EXHAUST_REV_SHORT_L12_M1.0,SHORT,24,4045.52,76.85044197037749,68.85044197037749,52.85044197037749,18,Wednesday,NY_LATE,2025,2025Q4,-33.3329227282253,111.07001109700309,False
2025-10-13 20:00:00+00:00,41B_NY_IMPULSE_EXHAUSTION_REVERSAL,NY_EXHAUST_REV_SHORT_L12_M1.0,SHORT,24,4103.71,-107.92672971530637,-115.92672971530637,-131.92672971530635,20,Monday,NY_LATE,2025,2025Q4,-181.2670027539387,32.44149773618421,True
2025-10-23 19:00:00+00:00,41B_NY_IMPULSE_EXHAUSTION_REVERSAL,NY_EXHAUST_REV_SHORT_L12_M1.0,SHORT,24,4132.79,9.170560323655819,1.1705603236558186,-14.829439676344181,19,Thursday,NY_LATE,2025,2025Q4,-26.978959789767387,219.66092641865887,False
2025-11-05 19:00:00+00:00,41B_NY_IMPULSE_EXHAUSTION_REVERSAL,NY_EXHAUST_REV_SHORT_L12_M1.0,SHORT,24,3982.02,-10.497184845881247,-18.497184845881247,-34.49718484588125,19,Wednesday,NY_LATE,2025,2025Q4,-93.41795266657904,43.660192044310264,False
2025-11-24 19:00:00+00:00,41B_NY_IMPULSE_EXHAUSTION_REVERSAL,NY_EXHAUST_REV_SHORT_L12_M1.0,SHORT,24,4093.03,-128.7310378863582,-136.7310378863582,-152.7310378863582,19,Monday,NY_LATE,2025,2025Q4,-158.97479052210062,12.941136177937462,True
2025-12-09 18:00:00+00:00,41B_NY_IMPULSE_EXHAUSTION_REVERSAL,NY_EXHAUST_REV_SHORT_L12_M1.0,SHORT,24,4212.35,18.16088406708993,10.160884067089931,-5.839115932910069,18,Tuesday,NY_LATE,2025,2025Q4,-15.004693411209136,58.81482047510378,False
2025-12-11 20:00:00+00:00,41B_NY_IMPULSE_EXHAUSTION_REVERSAL,NY_EXHAUST_REV_SHORT_L12_M1.0,SHORT,24,4268.29,-62.27318200028531,-70.27318200028532,-86.27318200028532,20,Thursday,NY_LATE,2025,2025Q4,-195.3897573133345,24.84903856768028,True
2025-12-16 17:00:00+00:00,41B_NY_IMPULSE_EXHAUSTION_REVERSAL,NY_EXHAUST_REV_SHORT_L12_M1.0,SHORT,24,4319.47,-24.771557621652285,-32.771557621652285,-48.771557621652285,17,Tuesday,NY_LATE,2025,2025Q4,-67.35253267598162,65.85555123147068,False
2025-12-19 20:00:00+00:00,41B_NY_IMPULSE_EXHAUSTION_REVERSAL,NY_EXHAUST_REV_SHORT_L12_M1.0,SHORT,24,4348.52,-206.7140084442509,-214.7140084442509,-230.7140084442509,20,Friday,NY_LATE,2025,2025Q4,-210.5118605682521,27.510094336795632,True
2025-12-22 19:00:00+00:00,41B_NY_IMPULSE_EXHAUSTION_REVERSAL,NY_EXHAUST_REV_SHORT_L12_M1.0,SHORT,24,4438.41,-77.122212684273,-85.122212684273,-101.122212684273,19,Monday,NY_LATE,2025,2025Q4,-131.7132280190758,21.608366976453297,True
2026-01-05 18:00:00+00:00,41B_NY_IMPULSE_EXHAUSTION_REVERSAL,NY_EXHAUST_REV_SHORT_L12_M1.0,SHORT,24,4441.76,-104.6206908973013,-112.6206908973013,-128.6206908973013,18,Monday,NY_LATE,2026,2026Q1,-109.26710652596428,31.324174719786768,True
2026-01-06 20:00:00+00:00,41B_NY_IMPULSE_EXHAUSTION_REVERSAL,NY_EXHAUST_REV_SHORT_L12_M1.0,SHORT,24,4488.39,81.12040174762191,73.12040174762191,57.12040174762191,20,Tuesday,NY_LATE,2026,2026Q1,-26.730838455076842,146.8314253160452,False
2026-01-12 18:00:00+00:00,41B_NY_IMPULSE_EXHAUSTION_REVERSAL,NY_EXHAUST_REV_SHORT_L12_M1.0,SHORT,24,4616.85,7.321008913003801,-0.6789910869961986,-16.6789910869962,18,Monday,NY_LATE,2026,2026Q1,-38.23439930780936,94.56445688297954,False
2026-01-20 17:00:00+00:00,41B_NY_IMPULSE_EXHAUSTION_REVERSAL,NY_EXHAUST_REV_SHORT_L12_M1.0,SHORT,24,4737.37,-232.70295543729836,-240.70295543729836,-256.70295543729833,17,Tuesday,NY_LATE,2026,2026Q1,-308.6585178744949,17.36037689568537,True
2026-01-22 21:00:00+00:00,41B_NY_IMPULSE_EXHAUSTION_REVERSAL,NY_EXHAUST_REV_SHORT_L12_M1.0,SHORT,24,4911.67,-147.79087357253306,-155.79087357253306,-171.79087357253306,21,Thursday,NY_LATE,2026,2026Q1,-156.36241930861328,24.30731301124922,True
2026-01-28 17:00:00+00:00,41B_NY_IMPULSE_EXHAUSTION_REVERSAL,NY_EXHAUST_REV_SHORT_L12_M1.0,SHORT,24,5278.18,180.74412013231898,172.74412013231898,156.74412013231898,17,Wednesday,NY_LATE,2026,2026Q1,-568.9188754560814,345.8833491449953,True
2026-02-18 21:00:00+00:00,41B_NY_IMPULSE_EXHAUSTION_REVERSAL,NY_EXHAUST_REV_SHORT_L12_M1.0,SHORT,24,4980.66,-14.174828235615777,-22.174828235615777,-38.17482823561578,21,Wednesday,NY_LATE,2026,2026Q1,-82.35729845759377,40.23625697986199,False
2026-02-20 17:00:00+00:00,41B_NY_IMPULSE_EXHAUSTION_REVERSAL,NY_EXHAUST_REV_SHORT_L12_M1.0,SHORT,24,5042.37,-297.10235464672553,-305.10235464672553,-321.10235464672553,17,Friday,NY_LATE,2026,2026Q1,-303.283795633913,7.422652586119849,True
2026-02-23 19:00:00+00:00,41B_NY_IMPULSE_EXHAUSTION_REVERSAL,NY_EXHAUST_REV_SHORT_L12_M1.0,SHORT,24,5207.71,84.77814624854196,76.77814624854196,60.77814624854196,19,Monday,NY_LATE,2026,2026Q1,-79.81545295745684,222.902303814565,False
2026-02-27 18:00:00+00:00,41B_NY_IMPULSE_EXHAUSTION_REVERSAL,NY_EXHAUST_REV_SHORT_L12_M1.0,SHORT,24,5229.02,-166.4747887749507,-174.4747887749507,-190.4747887749507,18,Friday,NY_LATE,2026,2026Q1,-350.4032183653494,13.711589357050524,True
2026-03-27 18:00:00+00:00,41B_NY_IMPULSE_EXHAUSTION_REVERSAL,NY_EXHAUST_REV_SHORT_L12_M1.0,SHORT,24,4515.81,-71.41575929899614,-79.41575929899614,-95.41575929899614,18,Friday,NY_LATE,2026,2026Q1,-141.03540949390924,217.78186063771133,True
2026-04-09 19:00:00+00:00,41B_NY_IMPULSE_EXHAUSTION_REVERSAL,NY_EXHAUST_REV_SHORT_L12_M1.0,SHORT,24,4788.64,52.64542751177825,44.64542751177825,28.64542751177825,19,Thursday,NY_LATE,2026,2026Q2,-25.557654694630116,122.4337944329834,False
2026-04-17 18:00:00+00:00,41B_NY_IMPULSE_EXHAUSTION_REVERSAL,NY_EXHAUST_REV_SHORT_L12_M1.0,SHORT,24,4867.34,127.72890326132935,119.72890326132935,103.72890326132935,18,Friday,NY_LATE,2026,2026Q2,-12.373367915835543,275.41335224873677,False
2026-05-01 19:00:00+00:00,41B_NY_IMPULSE_EXHAUSTION_REVERSAL,NY_EXHAUST_REV_SHORT_L12_M1.0,SHORT,24,4638.71,253.6912201883723,245.6912201883723,229.6912201883723,19,Friday,NY_LATE,2026,2026Q2,-8.142182320263203,276.8885157065237,False
2026-05-20 18:00:00+00:00,41B_NY_IMPULSE_EXHAUSTION_REVERSAL,NY_EXHAUST_REV_SHORT_L12_M1.0,SHORT,24,4528.99,38.19836210722571,30.198362107225712,14.198362107225712,18,Wednesday,NY_LATE,2026,2026Q2,-90.71316828758613,90.07343112267475,False
2026-05-28 21:00:00+00:00,41B_NY_IMPULSE_EXHAUSTION_REVERSAL,NY_EXHAUST_REV_SHORT_L12_M1.0,SHORT,24,4501.04,-115.63994099141661,-123.63994099141661,-139.6399409914166,21,Thursday,NY_LATE,2026,2026Q2,-204.9947336809388,26.62009449576619,True
2026-06-12 21:00:00+00:00,41B_NY_IMPULSE_EXHAUSTION_REVERSAL,NY_EXHAUST_REV_SHORT_L12_M1.0,SHORT,24,4215.35,-250.4418375698325,-258.4418375698325,-274.4418375698325,21,Friday,NY_LATE,2026,2026Q2,-351.90313794603026,32.534605205536415,True
2022-05-02 20:00:00+00:00,41B_NY_IMPULSE_EXHAUSTION_REVERSAL,NY_EXHAUST_REV_LONG_L12_M1.0,LONG,48,1865.99,3.161860460130228,-4.838139539869772,-20.838139539869772,20,Monday,NY_LATE,2022,2022Q2,-84.51277873943619,63.719526899930216,False
2022-05-09 18:00:00+00:00,41B_NY_IMPULSE_EXHAUSTION_REVERSAL,NY_EXHAUST_REV_LONG_L12_M1.0,LONG,48,1861.12,-48.35797799174646,-56.35797799174646,-72.35797799174645,18,Monday,NY_LATE,2022,2022Q2,-157.05596629986164,25.253610729023546,True
2022-05-12 17:00:00+00:00,41B_NY_IMPULSE_EXHAUSTION_REVERSAL,NY_EXHAUST_REV_LONG_L12_M1.0,LONG,48,1841.99,-162.1072861416184,-170.1072861416184,-186.1072861416184,17,Thursday,NY_LATE,2022,2022Q2,-300.7616762305987,6.0260913468579425,True
2022-05-25 17:00:00+00:00,41B_NY_IMPULSE_EXHAUSTION_REVERSAL,NY_EXHAUST_REV_LONG_L12_M1.0,LONG,48,1850.29,23.45578260705139,15.45578260705139,-0.5442173929486103,17,Wednesday,NY_LATE,2022,2022Q2,-52.748488074841895,62.04432818639249,False
2022-05-31 19:00:00+00:00,41B_NY_IMPULSE_EXHAUSTION_REVERSAL,NY_EXHAUST_REV_LONG_L12_M1.0,LONG,48,1845.78,118.32396060202255,110.32396060202255,94.32396060202255,19,Tuesday,NY_LATE,2022,2022Q2,-94.81086586700438,132.7352122138059,False
2022-06-03 21:00:00+00:00,41B_NY_IMPULSE_EXHAUSTION_REVERSAL,NY_EXHAUST_REV_LONG_L12_M1.0,LONG,48,1850.64,18.750270176801642,10.750270176801642,-5.249729823198358,21,Friday,NY_LATE,2022,2022Q2,-74.51476246055466,37.82475251804751,False
2022-06-13 18:00:00+00:00,41B_NY_IMPULSE_EXHAUSTION_REVERSAL,NY_EXHAUST_REV_LONG_L12_M1.0,LONG,48,1828.77,-41.940757995811985,-49.940757995811985,-65.94075799581199,18,Monday,NY_LATE,2022,2022Q2,-130.47020675098554,41.44862393849369,True
2022-06-27 19:00:00+00:00,41B_NY_IMPULSE_EXHAUSTION_REVERSAL,NY_EXHAUST_REV_LONG_L12_M1.0,LONG,48,1825.11,-46.024623173397394,-54.024623173397394,-70.0246231733974,19,Monday,NY_LATE,2022,2022Q2,-72.32440784391004,42.40840278120217,False
2022-07-05 18:00:00+00:00,41B_NY_IMPULSE_EXHAUSTION_REVERSAL,NY_EXHAUST_REV_LONG_L12_M1.0,LONG,48,1768.83,-165.42007993984754,-173.42007993984754,-189.42007993984754,18,Tuesday,NY_LATE,2022,2022Q3,-207.76445446990422,22.105007264690002,True
2022-07-11 20:00:00+00:00,41B_NY_IMPULSE_EXHAUSTION_REVERSAL,NY_EXHAUST_REV_LONG_L12_M1.0,LONG,48,1735.98,20.8527748015519,12.852774801551899,-3.1472251984481012,20,Monday,NY_LATE,2022,2022Q3,-165.72771575709356,53.45683706033499,True
2022-07-14 17:00:00+00:00,41B_NY_IMPULSE_EXHAUSTION_REVERSAL,NY_EXHAUST_REV_LONG_L12_M1.0,LONG,48,1707.13,44.69489728374354,36.69489728374354,20.694897283743543,17,Thursday,NY_LATE,2022,2022Q3,-48.15099025850422,97.18064822245465,False
2022-07-25 19:00:00+00:00,41B_NY_IMPULSE_EXHAUSTION_REVERSAL,NY_EXHAUST_REV_LONG_L12_M1.0,LONG,48,1717.85,15.775533370201433,7.775533370201433,-8.224466629798567,19,Monday,NY_LATE,2022,2022Q3,-38.0126320691565,59.49297086474292,False
2022-08-03 19:00:00+00:00,41B_NY_IMPULSE_EXHAUSTION_REVERSAL,NY_EXHAUST_REV_LONG_L12_M1.0,LONG,48,1759.23,84.63930242208262,76.63930242208262,60.63930242208262,19,Wednesday,NY_LATE,2022,2022Q3,-2.9558386339478826,201.96335896954798,False
2022-08-05 19:00:00+00:00,41B_NY_IMPULSE_EXHAUSTION_REVERSAL,NY_EXHAUST_REV_LONG_L12_M1.0,LONG,48,1774.12,118.14307938583735,110.14307938583735,94.14307938583735,19,Friday,NY_LATE,2022,2022Q3,-20.855410006086483,147.1715554753916,False
2022-08-15 17:00:00+00:00,41B_NY_IMPULSE_EXHAUSTION_REVERSAL,NY_EXHAUST_REV_LONG_L12_M1.0,LONG,48,1778.87,-72.57416224906721,-80.57416224906721,-96.57416224906721,17,Monday,NY_LATE,2022,2022Q3,-80.44432701658889,28.388808625701145,False
2022-08-17 19:00:00+00:00,41B_NY_IMPULSE_EXHAUSTION_REVERSAL,NY_EXHAUST_REV_LONG_L12_M1.0,LONG,48,1762.34,-72.23350772268655,-80.23350772268655,-96.23350772268655,19,Wednesday,NY_LATE,2022,2022Q3,-95.04408910879891,56.175312368782485,False
2022-08-22 20:00:00+00:00,41B_NY_IMPULSE_EXHAUSTION_REVERSAL,NY_EXHAUST_REV_LONG_L12_M1.0,LONG,48,1735.92,78.05659246969965,70.05659246969965,54.05659246969965,20,Monday,NY_LATE,2022,2022Q3,-30.30093552698232,114.46380017512192,False
2022-09-09 17:00:00+00:00,41B_NY_IMPULSE_EXHAUSTION_REVERSAL,NY_EXHAUST_REV_LONG_L12_M1.0,LONG,48,1714.28,-49.87516625055366,-57.87516625055366,-73.87516625055366,17,Friday,NY_LATE,2022,2022Q3,-101.38367127890402,120.40040133467267,True
2022-09-15 19:00:00+00:00,41B_NY_IMPULSE_EXHAUSTION_REVERSAL,NY_EXHAUST_REV_LONG_L12_M1.0,LONG,48,1664.73,35.200903449807974,27.200903449807974,11.200903449807974,19,Thursday,NY_LATE,2022,2022Q3,-64.87538519759917,92.44742390657868,False
2022-09-20 17:00:00+00:00,41B_NY_IMPULSE_EXHAUSTION_REVERSAL,NY_EXHAUST_REV_LONG_L12_M1.0,LONG,48,1665.13,34.111450757596806,26.111450757596806,10.111450757596806,17,Tuesday,NY_LATE,2022,2022Q3,-68.8234552257183,136.2055815461849,False
2022-09-26 21:00:00+00:00,41B_NY_IMPULSE_EXHAUSTION_REVERSAL,NY_EXHAUST_REV_LONG_L12_M1.0,LONG,48,1627.15,212.27299265587084,204.27299265587084,188.27299265587084,21,Monday,NY_LATE,2022,2022Q3,-77.06726484958514,217.8041360661265,False
2022-10-05 17:00:00+00:00,41B_NY_IMPULSE_EXHAUSTION_REVERSAL,NY_EXHAUST_REV_LONG_L12_M1.0,LONG,48,1707.05,-31.164875076886702,-39.1648750768867,-55.1648750768867,17,Wednesday,NY_LATE,2022,2022Q4,-97.47810550364555,107.31964500161118,False
2022-10-07 17:00:00+00:00,41B_NY_IMPULSE_EXHAUSTION_REVERSAL,NY_EXHAUST_REV_LONG_L12_M1.0,LONG,48,1701.73,-191.15840938339178,-199.15840938339178,-215.15840938339178,17,Friday,NY_LATE,2022,2022Q4,-240.28488655662207,31.438594841719514,True
2022-10-13 17:00:00+00:00,41B_NY_IMPULSE_EXHAUSTION_REVERSAL,NY_EXHAUST_REV_LONG_L12_M1.0,LONG,48,1648.9,77.38492328218882,69.38492328218882,53.38492328218882,17,Thursday,NY_LATE,2022,2022Q4,-53.67214506640905,142.09472981987938,False
2022-10-18 19:00:00+00:00,41B_NY_IMPULSE_EXHAUSTION_REVERSAL,NY_EXHAUST_REV_LONG_L12_M1.0,LONG,48,1650.14,-85.56849721841897,-93.56849721841897,-109.56849721841897,19,Tuesday,NY_LATE,2022,2022Q4,-168.5917558510197,25.14938126461974,True
2022-11-17 20:00:00+00:00,41B_NY_IMPULSE_EXHAUSTION_REVERSAL,NY_EXHAUST_REV_LONG_L12_M1.0,LONG,48,1760.73,-134.60326114736577,-142.60326114736577,-158.60326114736577,20,Thursday,NY_LATE,2022,2022Q4,-161.06955637718468,38.620344970552445,True
2022-11-21 20:00:00+00:00,41B_NY_IMPULSE_EXHAUSTION_REVERSAL,NY_EXHAUST_REV_LONG_L12_M1.0,LONG,48,1737.03,37.24748565079538,29.247485650795383,13.247485650795383,20,Monday,NY_LATE,2022,2022Q4,-63.38405208891062,72.36489870641182,False
