family,design,guard_variant,geometry,direction,session,entry_utc,entry_price,tp_usd,sl_usd,horizon_hours,exit_utc,exit_price,exit_reason,gross_usd_x1,net_x1,net_x3,net_x4,year,reason,regime_note,macro_labels
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,tp18_sl15_h12,long,london,2025-11-13T09:00:00+00:00,4232.49,18.0,15.0,12,2025-11-13T14:08:00+00:00,4217.49,stop_loss,-15.0,-15.35,-16.05,-16.4,2025,close_minus_sma10_ge_10,baseline_control,
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,tp24_sl15_h12_control,long,london,2025-11-13T09:00:00+00:00,4232.49,24.0,15.0,12,2025-11-13T14:08:00+00:00,4217.49,stop_loss,-15.0,-15.35,-16.05,-16.4,2025,close_minus_sma10_ge_10,baseline_control,
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,tp10_sl8_h3,long,asia,2025-11-14T03:00:00+00:00,4206.97,10.0,8.0,3,2025-11-14T04:13:00+00:00,4198.97,stop_loss,-8.0,-8.35,-9.05,-9.4,2025,close_minus_sma10_ge_10,baseline_control,
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,tp12_sl8_h3,long,asia,2025-11-14T03:00:00+00:00,4206.97,12.0,8.0,3,2025-11-14T04:13:00+00:00,4198.97,stop_loss,-8.0,-8.35,-9.05,-9.4,2025,close_minus_sma10_ge_10,baseline_control,
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,tp12_sl10_h6,long,asia,2025-11-14T03:00:00+00:00,4206.97,12.0,10.0,6,2025-11-14T04:29:00+00:00,4196.97,stop_loss,-10.0,-10.35,-11.05,-11.4,2025,close_minus_sma10_ge_10,baseline_control,
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,tp15_sl10_h6,long,asia,2025-11-14T03:00:00+00:00,4206.97,15.0,10.0,6,2025-11-14T04:29:00+00:00,4196.97,stop_loss,-10.0,-10.35,-11.05,-11.4,2025,close_minus_sma10_ge_10,baseline_control,
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,tp15_sl12_h6,long,asia,2025-11-14T03:00:00+00:00,4206.97,15.0,12.0,6,2025-11-14T05:09:00+00:00,4194.97,stop_loss,-12.0,-12.35,-13.05,-13.4,2025,close_minus_sma10_ge_10,baseline_control,
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,tp18_sl12_h12,long,asia,2025-11-14T03:00:00+00:00,4206.97,18.0,12.0,12,2025-11-14T05:09:00+00:00,4194.97,stop_loss,-12.0,-12.35,-13.05,-13.4,2025,close_minus_sma10_ge_10,baseline_control,
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,tp18_sl15_h12,long,asia,2025-11-14T03:00:00+00:00,4206.97,18.0,15.0,12,2025-11-14T05:13:00+00:00,4191.97,stop_loss,-15.0,-15.35,-16.05,-16.4,2025,close_minus_sma10_ge_10,baseline_control,
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,tp24_sl15_h12_control,long,asia,2025-11-14T03:00:00+00:00,4206.97,24.0,15.0,12,2025-11-14T05:13:00+00:00,4191.97,stop_loss,-15.0,-15.35,-16.05,-16.4,2025,close_minus_sma10_ge_10,baseline_control,
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,tp10_sl8_h3,long,london,2025-11-18T09:00:00+00:00,4036.23,10.0,8.0,3,2025-11-18T09:55:00+00:00,4046.23,take_profit,10.0,9.65,8.95,8.6,2025,close_minus_sma10_ge_10,baseline_control,
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,tp12_sl8_h3,long,london,2025-11-18T09:00:00+00:00,4036.23,12.0,8.0,3,2025-11-18T10:46:00+00:00,4048.23,take_profit,12.0,11.65,10.95,10.6,2025,close_minus_sma10_ge_10,baseline_control,
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,tp12_sl10_h6,long,london,2025-11-18T09:00:00+00:00,4036.23,12.0,10.0,6,2025-11-18T10:46:00+00:00,4048.23,take_profit,12.0,11.65,10.95,10.6,2025,close_minus_sma10_ge_10,baseline_control,
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,tp15_sl10_h6,long,london,2025-11-18T09:00:00+00:00,4036.23,15.0,10.0,6,2025-11-18T13:25:00+00:00,4051.23,take_profit,15.0,14.65,13.95,13.6,2025,close_minus_sma10_ge_10,baseline_control,
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,tp15_sl12_h6,long,london,2025-11-18T09:00:00+00:00,4036.23,15.0,12.0,6,2025-11-18T13:25:00+00:00,4051.23,take_profit,15.0,14.65,13.95,13.6,2025,close_minus_sma10_ge_10,baseline_control,
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,tp18_sl12_h12,long,london,2025-11-18T09:00:00+00:00,4036.23,18.0,12.0,12,2025-11-18T13:34:00+00:00,4054.23,take_profit,18.0,17.65,16.95,16.6,2025,close_minus_sma10_ge_10,baseline_control,
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,tp18_sl15_h12,long,london,2025-11-18T09:00:00+00:00,4036.23,18.0,15.0,12,2025-11-18T13:34:00+00:00,4054.23,take_profit,18.0,17.65,16.95,16.6,2025,close_minus_sma10_ge_10,baseline_control,
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,tp24_sl15_h12_control,long,london,2025-11-18T09:00:00+00:00,4036.23,24.0,15.0,12,2025-11-18T13:35:00+00:00,4060.23,take_profit,24.0,23.65,22.95,22.6,2025,close_minus_sma10_ge_10,baseline_control,
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,tp10_sl8_h3,long,london_ny_overlap,2025-11-18T14:00:00+00:00,4064.99,10.0,8.0,3,2025-11-18T14:15:00+00:00,4074.99,take_profit,10.0,9.65,8.95,8.6,2025,close_minus_sma10_ge_10,baseline_control,
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,tp12_sl8_h3,long,london_ny_overlap,2025-11-18T14:00:00+00:00,4064.99,12.0,8.0,3,2025-11-18T14:15:00+00:00,4076.99,take_profit,12.0,11.65,10.95,10.6,2025,close_minus_sma10_ge_10,baseline_control,
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,tp12_sl10_h6,long,london_ny_overlap,2025-11-18T14:00:00+00:00,4064.99,12.0,10.0,6,2025-11-18T14:15:00+00:00,4076.99,take_profit,12.0,11.65,10.95,10.6,2025,close_minus_sma10_ge_10,baseline_control,
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,tp15_sl10_h6,long,london_ny_overlap,2025-11-18T14:00:00+00:00,4064.99,15.0,10.0,6,2025-11-18T14:18:00+00:00,4079.99,take_profit,15.0,14.65,13.95,13.6,2025,close_minus_sma10_ge_10,baseline_control,
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,tp15_sl12_h6,long,london_ny_overlap,2025-11-18T14:00:00+00:00,4064.99,15.0,12.0,6,2025-11-18T14:18:00+00:00,4079.99,take_profit,15.0,14.65,13.95,13.6,2025,close_minus_sma10_ge_10,baseline_control,
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,tp18_sl12_h12,long,london_ny_overlap,2025-11-18T14:00:00+00:00,4064.99,18.0,12.0,12,2025-11-18T15:50:00+00:00,4052.99,stop_loss,-12.0,-12.35,-13.05,-13.4,2025,close_minus_sma10_ge_10,baseline_control,
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,tp18_sl15_h12,long,london_ny_overlap,2025-11-18T14:00:00+00:00,4064.99,18.0,15.0,12,2025-11-18T15:51:00+00:00,4049.99,stop_loss,-15.0,-15.35,-16.05,-16.4,2025,close_minus_sma10_ge_10,baseline_control,
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,tp24_sl15_h12_control,long,london_ny_overlap,2025-11-18T14:00:00+00:00,4064.99,24.0,15.0,12,2025-11-18T15:51:00+00:00,4049.99,stop_loss,-15.0,-15.35,-16.05,-16.4,2025,close_minus_sma10_ge_10,baseline_control,
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,tp10_sl8_h3,long,london_ny_overlap,2025-11-18T16:00:00+00:00,4052.76,10.0,8.0,3,2025-11-18T16:02:00+00:00,4044.76,stop_loss,-8.0,-8.35,-9.05,-9.4,2025,close_minus_sma10_ge_10,baseline_control,
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,tp12_sl8_h3,long,london_ny_overlap,2025-11-18T16:00:00+00:00,4052.76,12.0,8.0,3,2025-11-18T16:02:00+00:00,4044.76,stop_loss,-8.0,-8.35,-9.05,-9.4,2025,close_minus_sma10_ge_10,baseline_control,
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,tp12_sl10_h6,long,london_ny_overlap,2025-11-18T16:00:00+00:00,4052.76,12.0,10.0,6,2025-11-18T16:03:00+00:00,4042.76,stop_loss,-10.0,-10.35,-11.05,-11.4,2025,close_minus_sma10_ge_10,baseline_control,
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,tp15_sl10_h6,long,london_ny_overlap,2025-11-18T16:00:00+00:00,4052.76,15.0,10.0,6,2025-11-18T16:03:00+00:00,4042.76,stop_loss,-10.0,-10.35,-11.05,-11.4,2025,close_minus_sma10_ge_10,baseline_control,
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,tp15_sl12_h6,long,london_ny_overlap,2025-11-18T16:00:00+00:00,4052.76,15.0,12.0,6,2025-11-18T16:03:00+00:00,4040.76,stop_loss,-12.0,-12.35,-13.05,-13.4,2025,close_minus_sma10_ge_10,baseline_control,
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,tp18_sl12_h12,long,london_ny_overlap,2025-11-18T16:00:00+00:00,4052.76,18.0,12.0,12,2025-11-18T16:03:00+00:00,4040.76,stop_loss,-12.0,-12.35,-13.05,-13.4,2025,close_minus_sma10_ge_10,baseline_control,
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,tp18_sl15_h12,long,london_ny_overlap,2025-11-18T16:00:00+00:00,4052.76,18.0,15.0,12,2025-11-18T17:37:00+00:00,4070.76,take_profit,18.0,17.65,16.95,16.6,2025,close_minus_sma10_ge_10,baseline_control,
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,tp24_sl15_h12_control,long,london_ny_overlap,2025-11-18T16:00:00+00:00,4052.76,24.0,15.0,12,2025-11-18T19:12:00+00:00,4076.76,take_profit,24.0,23.65,22.95,22.6,2025,close_minus_sma10_ge_10,baseline_control,
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,tp10_sl8_h3,long,new_york,2025-11-18T20:00:00+00:00,4080.98,10.0,8.0,3,2025-11-18T20:23:00+00:00,4072.98,stop_loss,-8.0,-8.35,-9.05,-9.4,2025,close_minus_sma10_ge_10,baseline_control,
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,tp12_sl8_h3,long,new_york,2025-11-18T20:00:00+00:00,4080.98,12.0,8.0,3,2025-11-18T20:23:00+00:00,4072.98,stop_loss,-8.0,-8.35,-9.05,-9.4,2025,close_minus_sma10_ge_10,baseline_control,
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,tp12_sl10_h6,long,new_york,2025-11-18T20:00:00+00:00,4080.98,12.0,10.0,6,2025-11-18T20:25:00+00:00,4070.98,stop_loss,-10.0,-10.35,-11.05,-11.4,2025,close_minus_sma10_ge_10,baseline_control,
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,tp15_sl10_h6,long,new_york,2025-11-18T20:00:00+00:00,4080.98,15.0,10.0,6,2025-11-18T20:25:00+00:00,4070.98,stop_loss,-10.0,-10.35,-11.05,-11.4,2025,close_minus_sma10_ge_10,baseline_control,
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,tp15_sl12_h6,long,new_york,2025-11-18T20:00:00+00:00,4080.98,15.0,12.0,6,2025-11-18T20:43:00+00:00,4068.98,stop_loss,-12.0,-12.35,-13.05,-13.4,2025,close_minus_sma10_ge_10,baseline_control,
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,tp18_sl12_h12,long,new_york,2025-11-18T20:00:00+00:00,4080.98,18.0,12.0,12,2025-11-18T20:43:00+00:00,4068.98,stop_loss,-12.0,-12.35,-13.05,-13.4,2025,close_minus_sma10_ge_10,baseline_control,
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,tp18_sl15_h12,long,new_york,2025-11-18T20:00:00+00:00,4080.98,18.0,15.0,12,2025-11-18T21:20:00+00:00,4065.98,stop_loss,-15.0,-15.35,-16.05,-16.4,2025,close_minus_sma10_ge_10,baseline_control,
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,tp24_sl15_h12_control,long,new_york,2025-11-18T20:00:00+00:00,4080.98,24.0,15.0,12,2025-11-18T21:20:00+00:00,4065.98,stop_loss,-15.0,-15.35,-16.05,-16.4,2025,close_minus_sma10_ge_10,baseline_control,
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,tp10_sl8_h3,long,asia,2025-11-19T06:00:00+00:00,4095.36,10.0,8.0,3,2025-11-19T07:07:00+00:00,4087.36,stop_loss,-8.0,-8.35,-9.05,-9.4,2025,close_minus_sma10_ge_10,baseline_control,
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,tp12_sl8_h3,long,asia,2025-11-19T06:00:00+00:00,4095.36,12.0,8.0,3,2025-11-19T07:07:00+00:00,4087.36,stop_loss,-8.0,-8.35,-9.05,-9.4,2025,close_minus_sma10_ge_10,baseline_control,
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,tp12_sl10_h6,long,asia,2025-11-19T06:00:00+00:00,4095.36,12.0,10.0,6,2025-11-19T07:08:00+00:00,4085.36,stop_loss,-10.0,-10.35,-11.05,-11.4,2025,close_minus_sma10_ge_10,baseline_control,
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,tp15_sl10_h6,long,asia,2025-11-19T06:00:00+00:00,4095.36,15.0,10.0,6,2025-11-19T07:08:00+00:00,4085.36,stop_loss,-10.0,-10.35,-11.05,-11.4,2025,close_minus_sma10_ge_10,baseline_control,
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,tp15_sl12_h6,long,asia,2025-11-19T06:00:00+00:00,4095.36,15.0,12.0,6,2025-11-19T08:01:00+00:00,4083.36,stop_loss,-12.0,-12.35,-13.05,-13.4,2025,close_minus_sma10_ge_10,baseline_control,
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,tp18_sl12_h12,long,asia,2025-11-19T06:00:00+00:00,4095.36,18.0,12.0,12,2025-11-19T08:01:00+00:00,4083.36,stop_loss,-12.0,-12.35,-13.05,-13.4,2025,close_minus_sma10_ge_10,baseline_control,
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,tp18_sl15_h12,long,asia,2025-11-19T06:00:00+00:00,4095.36,18.0,15.0,12,2025-11-19T08:11:00+00:00,4080.36,stop_loss,-15.0,-15.35,-16.05,-16.4,2025,close_minus_sma10_ge_10,baseline_control,
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,tp24_sl15_h12_control,long,asia,2025-11-19T06:00:00+00:00,4095.36,24.0,15.0,12,2025-11-19T08:11:00+00:00,4080.36,stop_loss,-15.0,-15.35,-16.05,-16.4,2025,close_minus_sma10_ge_10,baseline_control,
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,tp10_sl8_h3,long,london,2025-11-19T10:00:00+00:00,4113.19,10.0,8.0,3,2025-11-19T12:59:00+00:00,4114.29,time_exit,1.1,0.75,0.05,-0.3,2025,close_minus_sma10_ge_10,baseline_control,
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,tp12_sl8_h3,long,london,2025-11-19T10:00:00+00:00,4113.19,12.0,8.0,3,2025-11-19T12:59:00+00:00,4114.29,time_exit,1.1,0.75,0.05,-0.3,2025,close_minus_sma10_ge_10,baseline_control,
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,tp12_sl10_h6,long,london,2025-11-19T10:00:00+00:00,4113.19,12.0,10.0,6,2025-11-19T13:11:00+00:00,4103.19,stop_loss,-10.0,-10.35,-11.05,-11.4,2025,close_minus_sma10_ge_10,baseline_control,
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,tp15_sl10_h6,long,london,2025-11-19T10:00:00+00:00,4113.19,15.0,10.0,6,2025-11-19T13:11:00+00:00,4103.19,stop_loss,-10.0,-10.35,-11.05,-11.4,2025,close_minus_sma10_ge_10,baseline_control,
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,tp15_sl12_h6,long,london,2025-11-19T10:00:00+00:00,4113.19,15.0,12.0,6,2025-11-19T13:14:00+00:00,4101.19,stop_loss,-12.0,-12.35,-13.05,-13.4,2025,close_minus_sma10_ge_10,baseline_control,
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,tp18_sl12_h12,long,london,2025-11-19T10:00:00+00:00,4113.19,18.0,12.0,12,2025-11-19T13:14:00+00:00,4101.19,stop_loss,-12.0,-12.35,-13.05,-13.4,2025,close_minus_sma10_ge_10,baseline_control,
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,tp18_sl15_h12,long,london,2025-11-19T10:00:00+00:00,4113.19,18.0,15.0,12,2025-11-19T15:15:00+00:00,4131.19,take_profit,18.0,17.65,16.95,16.6,2025,close_minus_sma10_ge_10,baseline_control,
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,tp24_sl15_h12_control,long,london,2025-11-19T10:00:00+00:00,4113.19,24.0,15.0,12,2025-11-19T15:53:00+00:00,4098.19,stop_loss,-15.0,-15.35,-16.05,-16.4,2025,close_minus_sma10_ge_10,baseline_control,
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,tp10_sl8_h3,long,asia,2025-11-20T00:00:00+00:00,4104.76,10.0,8.0,3,2025-11-20T01:13:00+00:00,4096.76,stop_loss,-8.0,-8.35,-9.05,-9.4,2025,close_minus_sma10_ge_10,baseline_control,
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,tp12_sl8_h3,long,asia,2025-11-20T00:00:00+00:00,4104.76,12.0,8.0,3,2025-11-20T01:13:00+00:00,4096.76,stop_loss,-8.0,-8.35,-9.05,-9.4,2025,close_minus_sma10_ge_10,baseline_control,
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,tp12_sl10_h6,long,asia,2025-11-20T00:00:00+00:00,4104.76,12.0,10.0,6,2025-11-20T01:20:00+00:00,4094.76,stop_loss,-10.0,-10.35,-11.05,-11.4,2025,close_minus_sma10_ge_10,baseline_control,
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,tp15_sl10_h6,long,asia,2025-11-20T00:00:00+00:00,4104.76,15.0,10.0,6,2025-11-20T01:20:00+00:00,4094.76,stop_loss,-10.0,-10.35,-11.05,-11.4,2025,close_minus_sma10_ge_10,baseline_control,
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,tp15_sl12_h6,long,asia,2025-11-20T00:00:00+00:00,4104.76,15.0,12.0,6,2025-11-20T01:21:00+00:00,4092.76,stop_loss,-12.0,-12.35,-13.05,-13.4,2025,close_minus_sma10_ge_10,baseline_control,
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,tp18_sl12_h12,long,asia,2025-11-20T00:00:00+00:00,4104.76,18.0,12.0,12,2025-11-20T01:21:00+00:00,4092.76,stop_loss,-12.0,-12.35,-13.05,-13.4,2025,close_minus_sma10_ge_10,baseline_control,
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,tp18_sl15_h12,long,asia,2025-11-20T00:00:00+00:00,4104.76,18.0,15.0,12,2025-11-20T01:32:00+00:00,4089.76,stop_loss,-15.0,-15.35,-16.05,-16.4,2025,close_minus_sma10_ge_10,baseline_control,
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,tp24_sl15_h12_control,long,asia,2025-11-20T00:00:00+00:00,4104.76,24.0,15.0,12,2025-11-20T01:32:00+00:00,4089.76,stop_loss,-15.0,-15.35,-16.05,-16.4,2025,close_minus_sma10_ge_10,baseline_control,
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,tp10_sl8_h3,long,london_ny_overlap,2025-11-20T13:00:00+00:00,4081.59,10.0,8.0,3,2025-11-20T13:06:00+00:00,4091.59,take_profit,10.0,9.65,8.95,8.6,2025,close_minus_sma10_ge_10,baseline_control,
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,tp12_sl8_h3,long,london_ny_overlap,2025-11-20T13:00:00+00:00,4081.59,12.0,8.0,3,2025-11-20T13:06:00+00:00,4093.59,take_profit,12.0,11.65,10.95,10.6,2025,close_minus_sma10_ge_10,baseline_control,
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,tp12_sl10_h6,long,london_ny_overlap,2025-11-20T13:00:00+00:00,4081.59,12.0,10.0,6,2025-11-20T13:06:00+00:00,4093.59,take_profit,12.0,11.65,10.95,10.6,2025,close_minus_sma10_ge_10,baseline_control,
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,tp15_sl10_h6,long,london_ny_overlap,2025-11-20T13:00:00+00:00,4081.59,15.0,10.0,6,2025-11-20T13:30:00+00:00,4071.59,stop_loss,-10.0,-10.35,-11.05,-11.4,2025,close_minus_sma10_ge_10,baseline_control,
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,tp15_sl12_h6,long,london_ny_overlap,2025-11-20T13:00:00+00:00,4081.59,15.0,12.0,6,2025-11-20T13:30:00+00:00,4069.59,stop_loss,-12.0,-12.35,-13.05,-13.4,2025,close_minus_sma10_ge_10,baseline_control,
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,tp18_sl12_h12,long,london_ny_overlap,2025-11-20T13:00:00+00:00,4081.59,18.0,12.0,12,2025-11-20T13:30:00+00:00,4069.59,stop_loss,-12.0,-12.35,-13.05,-13.4,2025,close_minus_sma10_ge_10,baseline_control,
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,tp18_sl15_h12,long,london_ny_overlap,2025-11-20T13:00:00+00:00,4081.59,18.0,15.0,12,2025-11-20T13:30:00+00:00,4066.59,stop_loss,-15.0,-15.35,-16.05,-16.4,2025,close_minus_sma10_ge_10,baseline_control,
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,tp24_sl15_h12_control,long,london_ny_overlap,2025-11-20T13:00:00+00:00,4081.59,24.0,15.0,12,2025-11-20T13:30:00+00:00,4066.59,stop_loss,-15.0,-15.35,-16.05,-16.4,2025,close_minus_sma10_ge_10,baseline_control,
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,tp10_sl8_h3,long,london_ny_overlap,2025-11-20T14:00:00+00:00,4080.08,10.0,8.0,3,2025-11-20T14:06:00+00:00,4072.08,stop_loss,-8.0,-8.35,-9.05,-9.4,2025,close_minus_sma10_ge_10,baseline_control,
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,tp12_sl8_h3,long,london_ny_overlap,2025-11-20T14:00:00+00:00,4080.08,12.0,8.0,3,2025-11-20T14:06:00+00:00,4072.08,stop_loss,-8.0,-8.35,-9.05,-9.4,2025,close_minus_sma10_ge_10,baseline_control,
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,tp12_sl10_h6,long,london_ny_overlap,2025-11-20T14:00:00+00:00,4080.08,12.0,10.0,6,2025-11-20T14:46:00+00:00,4092.08,take_profit,12.0,11.65,10.95,10.6,2025,close_minus_sma10_ge_10,baseline_control,
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,tp15_sl10_h6,long,london_ny_overlap,2025-11-20T14:00:00+00:00,4080.08,15.0,10.0,6,2025-11-20T14:48:00+00:00,4095.08,take_profit,15.0,14.65,13.95,13.6,2025,close_minus_sma10_ge_10,baseline_control,
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,tp15_sl12_h6,long,london_ny_overlap,2025-11-20T14:00:00+00:00,4080.08,15.0,12.0,6,2025-11-20T14:48:00+00:00,4095.08,take_profit,15.0,14.65,13.95,13.6,2025,close_minus_sma10_ge_10,baseline_control,
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,tp18_sl12_h12,long,london_ny_overlap,2025-11-20T14:00:00+00:00,4080.08,18.0,12.0,12,2025-11-20T14:49:00+00:00,4098.08,take_profit,18.0,17.65,16.95,16.6,2025,close_minus_sma10_ge_10,baseline_control,
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,tp18_sl15_h12,long,london_ny_overlap,2025-11-20T14:00:00+00:00,4080.08,18.0,15.0,12,2025-11-20T14:49:00+00:00,4098.08,take_profit,18.0,17.65,16.95,16.6,2025,close_minus_sma10_ge_10,baseline_control,
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,tp24_sl15_h12_control,long,london_ny_overlap,2025-11-20T14:00:00+00:00,4080.08,24.0,15.0,12,2025-11-20T14:50:00+00:00,4104.08,take_profit,24.0,23.65,22.95,22.6,2025,close_minus_sma10_ge_10,baseline_control,
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,tp10_sl8_h3,long,london_ny_overlap,2025-11-20T15:00:00+00:00,4093.17,10.0,8.0,3,2025-11-20T15:07:00+00:00,4085.17,stop_loss,-8.0,-8.35,-9.05,-9.4,2025,close_minus_sma10_ge_10,baseline_control,
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,tp12_sl8_h3,long,london_ny_overlap,2025-11-20T15:00:00+00:00,4093.17,12.0,8.0,3,2025-11-20T15:07:00+00:00,4085.17,stop_loss,-8.0,-8.35,-9.05,-9.4,2025,close_minus_sma10_ge_10,baseline_control,
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,tp12_sl10_h6,long,london_ny_overlap,2025-11-20T15:00:00+00:00,4093.17,12.0,10.0,6,2025-11-20T15:08:00+00:00,4083.17,stop_loss,-10.0,-10.35,-11.05,-11.4,2025,close_minus_sma10_ge_10,baseline_control,
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,tp15_sl10_h6,long,london_ny_overlap,2025-11-20T15:00:00+00:00,4093.17,15.0,10.0,6,2025-11-20T15:08:00+00:00,4083.17,stop_loss,-10.0,-10.35,-11.05,-11.4,2025,close_minus_sma10_ge_10,baseline_control,
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,tp15_sl12_h6,long,london_ny_overlap,2025-11-20T15:00:00+00:00,4093.17,15.0,12.0,6,2025-11-20T15:34:00+00:00,4081.17,stop_loss,-12.0,-12.35,-13.05,-13.4,2025,close_minus_sma10_ge_10,baseline_control,
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,tp18_sl12_h12,long,london_ny_overlap,2025-11-20T15:00:00+00:00,4093.17,18.0,12.0,12,2025-11-20T15:34:00+00:00,4081.17,stop_loss,-12.0,-12.35,-13.05,-13.4,2025,close_minus_sma10_ge_10,baseline_control,
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,tp18_sl15_h12,long,london_ny_overlap,2025-11-20T15:00:00+00:00,4093.17,18.0,15.0,12,2025-11-20T15:35:00+00:00,4078.17,stop_loss,-15.0,-15.35,-16.05,-16.4,2025,close_minus_sma10_ge_10,baseline_control,
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,tp24_sl15_h12_control,long,london_ny_overlap,2025-11-20T15:00:00+00:00,4093.17,24.0,15.0,12,2025-11-20T15:35:00+00:00,4078.17,stop_loss,-15.0,-15.35,-16.05,-16.4,2025,close_minus_sma10_ge_10,baseline_control,
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,tp10_sl8_h3,long,new_york,2025-11-20T20:00:00+00:00,4084.42,10.0,8.0,3,2025-11-20T20:12:00+00:00,4076.42,stop_loss,-8.0,-8.35,-9.05,-9.4,2025,close_minus_sma10_ge_10,baseline_control,
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,tp12_sl8_h3,long,new_york,2025-11-20T20:00:00+00:00,4084.42,12.0,8.0,3,2025-11-20T20:12:00+00:00,4076.42,stop_loss,-8.0,-8.35,-9.05,-9.4,2025,close_minus_sma10_ge_10,baseline_control,
