candidate,side,horizon_hours,path_hour,n,mean_bps,p10_bps,p25_bps,median_bps,p75_bps,p90_bps
BB_LOWER_REV_LONG_W120_K2.5,LONG,72,0,80,0.0,0.0,0.0,0.0,0.0,0.0
BB_LOWER_REV_LONG_W120_K2.5,LONG,72,1,80,3.715581545227623,-26.18510325606327,-10.728451756087942,3.51119303205083,16.875466962033016,37.72161471905311
BB_LOWER_REV_LONG_W120_K2.5,LONG,72,2,80,-1.4644368439027673,-55.614779296600524,-9.017921238105853,0.7711569887414171,12.098152150304408,42.20746521449331
BB_LOWER_REV_LONG_W120_K2.5,LONG,72,3,80,0.4588502940074538,-49.11335607887113,-15.035034351309207,4.134123688994684,21.459751517109993,65.6657390047124
BB_LOWER_REV_LONG_W120_K2.5,LONG,72,4,80,4.205765506674397,-59.140183754022196,-22.54552535733201,6.407662856295904,27.5313181694542,63.99057583098777
BB_LOWER_REV_LONG_W120_K2.5,LONG,72,5,80,2.8798923192162045,-76.01721500163815,-16.912047588918956,4.975085094685028,28.995897147121585,63.11529704104494
BB_LOWER_REV_LONG_W120_K2.5,LONG,72,6,80,4.82583938238136,-70.83825746592065,-13.372386229913435,14.102621366030021,35.25814064669952,75.98882441112893
BB_LOWER_REV_LONG_W120_K2.5,LONG,72,7,80,6.014956644589079,-67.60759690864403,-16.185294486918412,7.846884796174347,44.677770623122726,85.3793165060719
BB_LOWER_REV_LONG_W120_K2.5,LONG,72,8,80,6.292638677498587,-90.5402194217202,-22.518489560430233,7.054683971255971,44.96536613000812,83.1818124716504
BB_LOWER_REV_LONG_W120_K2.5,LONG,72,9,80,7.43911839087526,-86.64919534340743,-17.000876425479206,6.777687406672728,45.48660053222297,77.94801902903656
BB_LOWER_REV_LONG_W120_K2.5,LONG,72,10,80,9.3130904749196,-76.15271463438232,-17.38377481784098,6.049335217892526,41.992940245764714,83.37901892188135
BB_LOWER_REV_LONG_W120_K2.5,LONG,72,11,80,14.407159166913942,-64.61436640404727,-16.331961097477418,6.607833126229812,55.19133847367741,93.19373033697192
BB_LOWER_REV_LONG_W120_K2.5,LONG,72,12,80,16.39503674420309,-56.984772875065204,-20.97084456692988,11.570267975200554,54.9926660674821,101.20357609016196
BB_LOWER_REV_LONG_W120_K2.5,LONG,72,13,80,20.72302066852841,-67.6253937987814,-21.6912240300543,17.03321085555709,56.5855951924249,108.54422055496539
BB_LOWER_REV_LONG_W120_K2.5,LONG,72,14,80,18.068355030449236,-79.42736403788508,-25.428036957245716,16.43273171131998,62.73360241345283,116.26761473156867
BB_LOWER_REV_LONG_W120_K2.5,LONG,72,15,80,14.104230061677479,-82.61527680055558,-22.169116857136963,21.98309842616375,65.69557158408513,96.58513740131102
BB_LOWER_REV_LONG_W120_K2.5,LONG,72,16,80,18.697060009929253,-83.88978326279096,-23.417052442893937,22.79875773994022,73.76912924161427,109.36202524161124
BB_LOWER_REV_LONG_W120_K2.5,LONG,72,17,80,20.795931175817657,-83.31531171964113,-26.317813410567936,27.124954483698225,74.04635254685599,117.62574280117806
BB_LOWER_REV_LONG_W120_K2.5,LONG,72,18,80,22.62678600304853,-81.47654445925434,-27.56604850091743,26.088729370049577,74.12506781159288,137.31384028818715
BB_LOWER_REV_LONG_W120_K2.5,LONG,72,19,80,25.427706742816515,-70.68288926763877,-25.419891600692026,28.59145554048648,74.0641850934165,138.77255694673602
BB_LOWER_REV_LONG_W120_K2.5,LONG,72,20,80,26.85590598636916,-87.40045454289267,-14.547706581399812,26.933419962338334,77.69438644726235,129.6807871608255
BB_LOWER_REV_LONG_W120_K2.5,LONG,72,21,80,29.073224000782613,-77.38461791342577,-16.04775447339779,25.56669984067006,83.25839676564362,144.68132099891133
BB_LOWER_REV_LONG_W120_K2.5,LONG,72,22,80,32.943291885585616,-81.50413755566521,-13.04318254035708,39.297204332904286,89.85619633392727,150.49604231747594
BB_LOWER_REV_LONG_W120_K2.5,LONG,72,23,80,32.867816429834974,-81.33038488581688,-16.769558829332063,28.65936801020652,93.04629944155263,147.6771375316619
BB_LOWER_REV_LONG_W120_K2.5,LONG,72,24,80,28.33608443271918,-89.93385477091165,-21.531587237494374,25.359037781306213,91.21238488474904,144.350078398243
BB_LOWER_REV_LONG_W120_K2.5,LONG,72,25,80,25.582280505422744,-95.43559052032546,-24.529750078894352,21.37886476955453,90.07188803280607,132.70187600616345
BB_LOWER_REV_LONG_W120_K2.5,LONG,72,26,80,30.01768376652177,-66.8341391058781,-25.095612754983122,20.13104964502577,100.16032144757826,129.38937035392206
BB_LOWER_REV_LONG_W120_K2.5,LONG,72,27,80,34.11514651237521,-67.04112445988841,-19.183851015114605,21.974375423996495,93.69250744519664,136.3490446608898
BB_LOWER_REV_LONG_W120_K2.5,LONG,72,28,80,36.05791679602039,-64.59756155234285,-15.3499245501737,28.22185549424816,90.77061865033708,155.50700860523398
BB_LOWER_REV_LONG_W120_K2.5,LONG,72,29,80,35.33723987150614,-59.99692355403508,-22.699916283850932,27.542941617350046,87.87984034695384,146.73254208681607
BB_LOWER_REV_LONG_W120_K2.5,LONG,72,30,80,35.38628872692309,-76.83678328232068,-26.136413281111768,34.96729709335678,99.49468657954652,146.1039974272229
BB_LOWER_REV_LONG_W120_K2.5,LONG,72,31,80,37.80697320996818,-92.6490318475015,-24.416752295117472,39.86249264772424,97.27329640679406,155.20260964163705
BB_LOWER_REV_LONG_W120_K2.5,LONG,72,32,80,38.27175689278659,-85.1991209759606,-22.373806134139972,45.132783218034824,100.44567334416831,144.7588237202487
BB_LOWER_REV_LONG_W120_K2.5,LONG,72,33,80,41.08782362029614,-97.59572937281114,-22.602553846045037,50.190805600941474,98.41934337978809,160.24693427496288
BB_LOWER_REV_LONG_W120_K2.5,LONG,72,34,80,47.21224076116448,-94.61155158408529,-19.46265388237306,55.55939185004299,104.51721079474785,169.56190251277636
BB_LOWER_REV_LONG_W120_K2.5,LONG,72,35,80,42.62538935649384,-97.36706407860007,-16.993393548108415,51.184613172828854,102.93043592128792,165.81767027720252
BB_LOWER_REV_LONG_W120_K2.5,LONG,72,36,80,40.52109355766095,-94.74606212092829,-16.892680928183022,47.272589814321144,97.89222070276826,166.74478997050701
BB_LOWER_REV_LONG_W120_K2.5,LONG,72,37,80,41.41052416968642,-90.62321026584397,-16.507387146483808,22.33257048688153,93.07566615618268,180.6948455053803
BB_LOWER_REV_LONG_W120_K2.5,LONG,72,38,80,42.05140954698835,-91.55604653215066,-21.86825444883328,42.41482591579859,97.89163936028467,189.61355915623594
BB_LOWER_REV_LONG_W120_K2.5,LONG,72,39,80,39.98539523537638,-81.90626290833403,-24.602042925724046,23.499160501045946,105.95904094695352,194.6280692032394
BB_LOWER_REV_LONG_W120_K2.5,LONG,72,40,80,41.28774923294998,-77.18458362581958,-22.666998906011592,31.1496464244021,101.99704277711052,181.54795468320265
BB_LOWER_REV_LONG_W120_K2.5,LONG,72,41,80,40.990393693123366,-75.88168582327903,-28.228005144568804,33.172621147853356,99.7703939481237,180.44298117704145
BB_LOWER_REV_LONG_W120_K2.5,LONG,72,42,80,42.734027499583874,-81.39645265246453,-32.95015363821208,27.27423557798425,100.48855554155357,180.2124580201601
BB_LOWER_REV_LONG_W120_K2.5,LONG,72,43,80,42.78415661903024,-87.9072801151085,-34.65503236475737,16.484553842792682,109.30291559647142,174.5681281293655
BB_LOWER_REV_LONG_W120_K2.5,LONG,72,44,80,42.23465092659694,-89.7993418907378,-37.46632154216611,9.877553829364949,118.30762575393227,191.47454225847096
BB_LOWER_REV_LONG_W120_K2.5,LONG,72,45,80,43.429406198467646,-78.63006157480622,-38.90423328445441,10.062930145005033,105.66661578933545,180.44195151403758
BB_LOWER_REV_LONG_W120_K2.5,LONG,72,46,80,45.34000302814683,-90.33315263063479,-35.79961018599531,21.07831840315044,104.33440561369467,188.61389127542338
BB_LOWER_REV_LONG_W120_K2.5,LONG,72,47,80,46.71356332912627,-90.10777856307726,-37.85271375204485,18.81752914355106,104.45932380083956,192.22844450285683
BB_LOWER_REV_LONG_W120_K2.5,LONG,72,48,80,52.27220475913647,-97.31595596095232,-39.18069570772398,30.143696950897247,117.55553718440892,202.7794552132674
BB_LOWER_REV_LONG_W120_K2.5,LONG,72,49,80,53.41073249998262,-92.07819660409311,-50.33294126739279,25.091337909927127,118.55088040140127,209.8276865798824
BB_LOWER_REV_LONG_W120_K2.5,LONG,72,50,80,57.818890744521056,-100.20988047233226,-38.36116904229886,32.72858811533386,128.25704210372933,208.79664833445102
BB_LOWER_REV_LONG_W120_K2.5,LONG,72,51,80,59.5924036001255,-92.25025391265396,-36.74883355289593,43.4596453498326,131.69268716125114,209.57573913384326
BB_LOWER_REV_LONG_W120_K2.5,LONG,72,52,80,54.67868203464739,-107.1569177478806,-43.801408202552295,25.37458103139878,126.01783102004215,215.5224467707422
BB_LOWER_REV_LONG_W120_K2.5,LONG,72,53,80,53.919744653215695,-115.70488684196934,-44.7221152040278,36.1256900753526,118.65803337835379,220.22196740410996
BB_LOWER_REV_LONG_W120_K2.5,LONG,72,54,80,51.94812927052847,-100.85332127846068,-43.3087357612727,40.36252869563994,121.12469251095936,202.19481458819342
BB_LOWER_REV_LONG_W120_K2.5,LONG,72,55,80,50.264330523896604,-114.35264603616345,-45.093937016266736,45.49662426125867,126.10529457534602,204.50837601157338
BB_LOWER_REV_LONG_W120_K2.5,LONG,72,56,80,51.99144644878591,-107.78289929677287,-43.35134980849031,44.110768335353654,133.68591945113806,218.85959921433476
BB_LOWER_REV_LONG_W120_K2.5,LONG,72,57,80,51.046302741307464,-106.78570526454301,-52.57054637839265,43.24828438679429,129.00888770219055,224.77923987496555
BB_LOWER_REV_LONG_W120_K2.5,LONG,72,58,80,52.69648314405153,-111.55087918153494,-51.93658036784732,48.20444129440493,134.7317816015542,221.6381280442863
BB_LOWER_REV_LONG_W120_K2.5,LONG,72,59,80,51.814585440322865,-114.5081542258448,-50.5409779660812,39.86853322530348,134.91173923040944,218.3995874039677
BB_LOWER_REV_LONG_W120_K2.5,LONG,72,60,80,46.573369971089775,-130.79230246157948,-45.8333749485354,44.675125579101135,129.22743805377502,230.77113876230038
BB_LOWER_REV_LONG_W120_K2.5,LONG,72,61,80,47.90154651020221,-140.98559358115583,-30.81480759188071,39.74907485035261,135.1988215895522,225.65512055319635
BB_LOWER_REV_LONG_W120_K2.5,LONG,72,62,80,45.38038704494796,-116.20383220213004,-54.15311555100111,37.13162110250745,132.54489277647107,219.73821926225503
BB_LOWER_REV_LONG_W120_K2.5,LONG,72,63,80,44.8058093958629,-124.58223634771903,-48.89923752705444,34.78769233381196,136.75749845793618,232.13376018431575
BB_LOWER_REV_LONG_W120_K2.5,LONG,72,64,80,44.17455352709925,-142.40819155846438,-58.281286976735736,37.59267874102301,133.16580836305604,222.01047157187136
BB_LOWER_REV_LONG_W120_K2.5,LONG,72,65,80,45.49025173500023,-119.08940624134499,-54.84923727873014,36.8901161926205,138.15163591074042,231.9966413098427
BB_LOWER_REV_LONG_W120_K2.5,LONG,72,66,80,45.3839857576805,-135.40644218049567,-56.47458623402518,41.38369354702465,149.18371057459302,217.47676154207943
BB_LOWER_REV_LONG_W120_K2.5,LONG,72,67,80,46.817984993416,-126.15686513624945,-59.73097824061219,39.71960979960221,137.6752659970415,236.27883314271662
BB_LOWER_REV_LONG_W120_K2.5,LONG,72,68,80,45.88541422975144,-136.21847831423972,-53.588734704750614,43.37419495914596,148.30317639798363,224.72060704068056
BB_LOWER_REV_LONG_W120_K2.5,LONG,72,69,80,49.5031059950447,-133.849060022988,-65.15243383125646,51.75953516614262,155.2120957657649,245.7300156739246
BB_LOWER_REV_LONG_W120_K2.5,LONG,72,70,80,46.815949353686506,-145.22778537271594,-69.76237697434634,47.78968965024278,154.3475839786007,263.192572817278
BB_LOWER_REV_LONG_W120_K2.5,LONG,72,71,80,37.67933098200772,-167.99312965711874,-57.93411470430443,28.574108814114485,156.6130739817273,254.89945914213877
BB_LOWER_REV_LONG_W120_K2.5,LONG,72,72,80,45.251489490437194,-141.25480786401798,-55.438699118067476,26.107394696788244,162.58247543679937,271.3686020123639
RANGE_BOTTOM_REV_LONG_W48_Q0.05,LONG,72,0,145,0.0,0.0,0.0,0.0,0.0,0.0
RANGE_BOTTOM_REV_LONG_W48_Q0.05,LONG,72,1,145,-6.268190140738267,-42.20515396719726,-16.435213923818857,-0.6576063130203647,12.64227921009331,21.32775317982016
RANGE_BOTTOM_REV_LONG_W48_Q0.05,LONG,72,2,145,-1.4588071542016803,-43.08156510130856,-15.230782872671655,0.0,17.9197777391904,38.11070070373379
RANGE_BOTTOM_REV_LONG_W48_Q0.05,LONG,72,3,145,-2.1139177406621714,-52.98397482380302,-22.269465583323324,1.1828783732203973,23.559627589953003,50.05395404153878
RANGE_BOTTOM_REV_LONG_W48_Q0.05,LONG,72,4,145,2.6676854260253835,-54.2145136342822,-20.286234555824123,2.9920484046952467,30.534742892334155,53.90583601632314
RANGE_BOTTOM_REV_LONG_W48_Q0.05,LONG,72,5,145,1.101287489092627,-52.01880999938702,-25.534893130729763,3.556499373746913,33.33844267320529,54.622254368490445
RANGE_BOTTOM_REV_LONG_W48_Q0.05,LONG,72,6,145,2.5971493008170503,-67.9800574222975,-25.25244924679093,4.090000460124088,34.77080075714012,67.62212694689306
RANGE_BOTTOM_REV_LONG_W48_Q0.05,LONG,72,7,145,3.0383200208779098,-65.87343228712705,-25.188765087649223,2.2353361945626204,41.166681264781516,69.94460990052342
RANGE_BOTTOM_REV_LONG_W48_Q0.05,LONG,72,8,145,2.19841515403305,-68.45335704685529,-25.25244924679093,4.664618865901637,45.14360506754134,72.4646020508763
RANGE_BOTTOM_REV_LONG_W48_Q0.05,LONG,72,9,145,4.395306881574823,-67.72462059211892,-24.2805479002961,7.049362455660013,39.14286889967755,78.2098562050395
RANGE_BOTTOM_REV_LONG_W48_Q0.05,LONG,72,10,145,2.47659577683235,-82.5481143252802,-30.36178073673068,6.417781951943979,43.669245329602816,81.69926893134868
RANGE_BOTTOM_REV_LONG_W48_Q0.05,LONG,72,11,145,4.842902383699921,-74.28065991396204,-24.706704995727247,3.0386635405244,50.48885153070337,79.30547644571772
RANGE_BOTTOM_REV_LONG_W48_Q0.05,LONG,72,12,145,3.2516760021451496,-93.24230614056495,-23.798668276625577,8.6027518052334,41.97265970624642,70.81722309970925
RANGE_BOTTOM_REV_LONG_W48_Q0.05,LONG,72,13,145,3.526084444595985,-89.15930706559205,-29.19234511839064,9.8640946953088,48.84021938523553,78.04721019917513
RANGE_BOTTOM_REV_LONG_W48_Q0.05,LONG,72,14,145,5.138268422035201,-84.36200687618388,-27.245293161798358,10.016832409101006,54.46793021865126,78.81036208654767
RANGE_BOTTOM_REV_LONG_W48_Q0.05,LONG,72,15,145,5.897346630099317,-100.82860678457939,-30.50845781476408,9.756900362063448,58.984218676596534,88.0394723217277
RANGE_BOTTOM_REV_LONG_W48_Q0.05,LONG,72,16,145,8.135276771468275,-96.72070394439203,-31.17487694127341,13.722574417573963,59.59663318403585,96.37179939551463
RANGE_BOTTOM_REV_LONG_W48_Q0.05,LONG,72,17,145,10.800690727822362,-102.02707023290291,-31.062710130098647,13.543675316196602,58.73569924157884,94.84467955934761
RANGE_BOTTOM_REV_LONG_W48_Q0.05,LONG,72,18,145,11.688446761720742,-101.41095573097036,-29.055430470676935,14.354017575926026,61.36152748630552,102.7831552856
RANGE_BOTTOM_REV_LONG_W48_Q0.05,LONG,72,19,145,13.503777547856853,-107.60413093014986,-40.73294385829374,17.21064943745132,61.15310375309324,119.93588151039117
RANGE_BOTTOM_REV_LONG_W48_Q0.05,LONG,72,20,145,14.542298051871775,-130.39947370453598,-30.31528899410163,17.48475196703403,62.06292892328102,110.96689120615848
RANGE_BOTTOM_REV_LONG_W48_Q0.05,LONG,72,21,145,11.306949513045584,-126.25172769260985,-47.93520066731727,14.988009592327156,66.62569489063408,118.0030080371095
RANGE_BOTTOM_REV_LONG_W48_Q0.05,LONG,72,22,145,13.189898796077893,-125.58097218963192,-42.55127878579068,22.971106159326293,68.49826142756976,125.92395087514507
RANGE_BOTTOM_REV_LONG_W48_Q0.05,LONG,72,23,145,12.427152974008475,-112.94547450604165,-43.00377761666696,21.15133144919845,68.29612635665727,132.6645285773629
RANGE_BOTTOM_REV_LONG_W48_Q0.05,LONG,72,24,145,12.826072230515253,-101.47194032485851,-60.90912062085674,19.374944784453785,69.47997851745046,119.51069147938618
RANGE_BOTTOM_REV_LONG_W48_Q0.05,LONG,72,25,145,11.84105250291242,-114.10776007036993,-46.56952921431534,19.792692166940018,69.14615546297797,125.4664784768282
RANGE_BOTTOM_REV_LONG_W48_Q0.05,LONG,72,26,145,12.551715466645465,-110.33244225171025,-53.36233201710172,18.159021142289955,67.53898146118598,121.7295064363308
RANGE_BOTTOM_REV_LONG_W48_Q0.05,LONG,72,27,145,15.213410888626727,-103.41450391581519,-52.484482142277635,22.222477037920907,74.69092937168797,123.24420366408661
RANGE_BOTTOM_REV_LONG_W48_Q0.05,LONG,72,28,145,15.591536684846774,-119.6464736755778,-55.59583317434114,15.753789243333483,76.94088091016793,135.36400422773235
RANGE_BOTTOM_REV_LONG_W48_Q0.05,LONG,72,29,145,13.466662441178897,-125.64777432792317,-56.34002908595947,17.337671798358656,75.40566434052431,133.69075835761853
RANGE_BOTTOM_REV_LONG_W48_Q0.05,LONG,72,30,145,13.15888487388629,-134.43992560938332,-55.24150603326117,17.54105596395883,75.20692262802831,134.37227075200425
RANGE_BOTTOM_REV_LONG_W48_Q0.05,LONG,72,31,145,15.447890942846177,-121.79228752272019,-57.33351953831289,19.69429310848092,74.04014307149876,134.52335700409486
RANGE_BOTTOM_REV_LONG_W48_Q0.05,LONG,72,32,145,14.19082606385784,-139.59844589707959,-53.30659785568348,24.110055311303835,76.0650769775273,141.47709406676864
RANGE_BOTTOM_REV_LONG_W48_Q0.05,LONG,72,33,145,12.542620769156283,-131.4106148453813,-54.36337625178811,16.596036017297866,72.87810480274715,149.71208976708226
RANGE_BOTTOM_REV_LONG_W48_Q0.05,LONG,72,34,145,14.511785247525074,-128.74856544713387,-52.65323222906182,19.941708851050066,71.27865837814218,157.47155199282844
RANGE_BOTTOM_REV_LONG_W48_Q0.05,LONG,72,35,145,18.349362591994716,-126.72532729764296,-54.40739853510124,17.67822455579493,78.94349833818649,163.29398945355675
RANGE_BOTTOM_REV_LONG_W48_Q0.05,LONG,72,36,145,20.07751608882773,-130.86137971316302,-48.132234509637996,23.237293128088865,77.0560022570188,166.01381460031328
RANGE_BOTTOM_REV_LONG_W48_Q0.05,LONG,72,37,145,19.80111810211803,-131.22486606827798,-49.4754411063425,16.59588195971118,85.00791620996262,165.13702810042383
RANGE_BOTTOM_REV_LONG_W48_Q0.05,LONG,72,38,145,23.808069257028556,-131.25192664629924,-52.916655524754,17.144371191222252,78.29971512464118,174.96464952393964
RANGE_BOTTOM_REV_LONG_W48_Q0.05,LONG,72,39,145,23.460861163102127,-141.19044509784652,-54.17618191535966,27.200360622483544,89.00432065659602,173.70414292070484
RANGE_BOTTOM_REV_LONG_W48_Q0.05,LONG,72,40,145,24.30829116510293,-141.27227560182988,-49.979311396154415,27.342042639988406,90.46930086567207,172.22630464306386
RANGE_BOTTOM_REV_LONG_W48_Q0.05,LONG,72,41,145,28.8558984908454,-137.06909360250518,-56.6647940359255,27.100003941817885,96.25860751446558,173.76229634651793
RANGE_BOTTOM_REV_LONG_W48_Q0.05,LONG,72,42,145,29.22354469749851,-141.09109805843167,-55.007380933882466,28.01135654222575,96.3442278013349,180.04328469752195
RANGE_BOTTOM_REV_LONG_W48_Q0.05,LONG,72,43,145,31.328725997119562,-136.606227961515,-50.97144921482499,27.005368140251562,100.5364951985932,183.049172697451
RANGE_BOTTOM_REV_LONG_W48_Q0.05,LONG,72,44,145,32.018741534240135,-131.1929924925561,-57.646789341070374,27.050731207378664,90.9929598719117,188.7929247021893
RANGE_BOTTOM_REV_LONG_W48_Q0.05,LONG,72,45,145,31.83616210467799,-141.17133706353258,-48.69262218273551,27.071250931980373,89.63804661471065,191.62312274295388
RANGE_BOTTOM_REV_LONG_W48_Q0.05,LONG,72,46,145,32.060473882140435,-135.1155499595771,-52.20035166552783,27.70308562333401,102.37430792878533,184.8303396600852
RANGE_BOTTOM_REV_LONG_W48_Q0.05,LONG,72,47,145,30.677949366330495,-131.87446410864533,-48.13414914277337,23.142265131423922,96.39308892871456,188.653501371967
RANGE_BOTTOM_REV_LONG_W48_Q0.05,LONG,72,48,145,34.23282596630429,-132.8053838651153,-45.92317625613962,36.68480784590589,111.40013571590224,184.18196966905452
RANGE_BOTTOM_REV_LONG_W48_Q0.05,LONG,72,49,145,34.16621355808045,-131.14313182919022,-44.5973054203963,19.768907244044343,114.55950201081811,189.6972872065876
RANGE_BOTTOM_REV_LONG_W48_Q0.05,LONG,72,50,145,32.99320811036844,-138.8321706596023,-45.21317589315732,28.599112333562715,101.3805448111249,199.47851059781385
RANGE_BOTTOM_REV_LONG_W48_Q0.05,LONG,72,51,145,32.95869121151341,-140.89696592912904,-52.435832290735895,27.97195798701857,111.92709254999045,207.2602678706703
RANGE_BOTTOM_REV_LONG_W48_Q0.05,LONG,72,52,145,34.313815003726575,-136.1989757818882,-54.458436344472226,25.882191041268765,108.30486032937792,222.3504326578651
RANGE_BOTTOM_REV_LONG_W48_Q0.05,LONG,72,53,145,34.114257442298424,-131.77893178168597,-59.47152607877704,23.727906792423425,98.65443173401323,220.1254181155673
RANGE_BOTTOM_REV_LONG_W48_Q0.05,LONG,72,54,145,32.63738497500062,-144.37224651140502,-57.34737018355474,26.44179969176985,102.32854117827816,216.77941298166866
RANGE_BOTTOM_REV_LONG_W48_Q0.05,LONG,72,55,145,32.61711744217777,-144.63280078005593,-59.93163622735942,25.619360220121568,101.27563486847623,207.89504852240535
RANGE_BOTTOM_REV_LONG_W48_Q0.05,LONG,72,56,145,32.6803840252885,-136.15768245646586,-59.37865711996282,26.997305223110946,102.32854117827816,215.07502930933845
RANGE_BOTTOM_REV_LONG_W48_Q0.05,LONG,72,57,145,31.24697831430799,-143.5184425582572,-72.41361593583129,28.633684386958347,112.09976879422712,211.7298989614559
RANGE_BOTTOM_REV_LONG_W48_Q0.05,LONG,72,58,145,31.669818978336963,-135.64595934428047,-68.02830492119716,23.22495023225013,108.8772119081982,210.08163357957375
RANGE_BOTTOM_REV_LONG_W48_Q0.05,LONG,72,59,145,31.50589583448161,-136.99379319813175,-63.85607556494644,26.464408017656815,101.6999286621556,224.81521021236262
RANGE_BOTTOM_REV_LONG_W48_Q0.05,LONG,72,60,145,29.795291881212776,-147.10140956867824,-70.60147957542617,24.947039085414513,110.05167643937108,228.05976375258595
