stage,decision_scope,promotion,candidate,family,side,horizon_hours,lookback_hours,trigger_type,threshold,entry_idx,entry_utc,exit_idx,exit_utc,year,entry_close,exit_close,final_bps,mfe_bps,mae_bps,max_adverse_hour,max_favorable_hour,source_stage39a_residual_bps,source_stage39a_event_clock_n
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,2875,2022-10-14T21:00:00+00:00,2947,2022-10-19T21:00:00+00:00,2022,1642.2,1628.14,-85.61685543782671,158.62866885884674,-88.5397637315799,72,19,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,3129,2022-10-31T10:00:00+00:00,3201,2022-11-03T10:00:00+00:00,2022,1636.98,1627.04,-60.72157265207934,197.55891947366376,-76.42121467580587,72,58,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,3203,2022-11-03T12:00:00+00:00,3275,2022-11-08T12:00:00+00:00,2022,1621.27,1670.3,302.4172408050485,372.6091274124621,-29.729779740573782,1,52,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,3436,2022-11-17T05:00:00+00:00,3508,2022-11-22T05:00:00+00:00,2022,1763.81,1744.14,-111.51994829375012,39.63011889035695,-178.25049183302076,61,5,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,3615,2022-11-28T19:00:00+00:00,3687,2022-12-01T19:00:00+00:00,2022,1742.45,1801.39,338.2593474705153,352.4921805503744,-17.618869981921303,6,70,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,3734,2022-12-05T18:00:00+00:00,3806,2022-12-08T18:00:00+00:00,2022,1773.21,1789.68,92.88239971577016,121.13624443805371,-42.40896453324705,3,71,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,3856,2022-12-12T20:00:00+00:00,3928,2022-12-15T20:00:00+00:00,2022,1780.29,1778.31,-11.121783529649543,247.43159822276039,-37.184953013272846,67,20,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,4045,2022-12-22T17:00:00+00:00,4117,2022-12-28T17:00:00+00:00,2022,1795.4,1798.01,14.53715049571036,210.03676061044808,-59.70814303219329,3,48,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,4238,2023-01-05T17:00:00+00:00,4310,2023-01-10T17:00:00+00:00,2023,1826.72,1875.55,267.30971358500443,298.786896732941,-9.90846982569793,0,47,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,4441,2023-01-18T05:00:00+00:00,4513,2023-01-23T05:00:00+00:00,2023,1899.95,1930.5,160.7937050975017,196.79465249085482,-18.52680333693013,2,53,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,4659,2023-01-31T07:00:00+00:00,4731,2023-02-03T07:00:00+00:00,2023,1917.17,1914.8,-12.361971030216967,221.26363337627853,-86.16867570429343,7,50,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,4734,2023-02-03T10:00:00+00:00,4806,2023-02-08T10:00:00+00:00,2023,1911.97,1883.86,-147.02113526885995,25.47111094839405,-273.1737422658309,13,4,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,4848,2023-02-10T04:00:00+00:00,4920,2023-02-15T04:00:00+00:00,2023,1859.87,1852.16,-41.4545102614694,65.48844811734122,-89.62992037077733,60,6,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,4967,2023-02-17T03:00:00+00:00,5039,2023-02-22T04:00:00+00:00,2023,1828.87,1835.96,38.767107558219664,101.15535822666556,-55.11600059052824,7,31,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,5056,2023-02-22T21:00:00+00:00,5128,2023-02-27T21:00:00+00:00,2023,1824.8,1817.32,-40.99079351161827,48.71766768961061,-100.17536168347219,56,12,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,5265,2023-03-07T14:00:00+00:00,5337,2023-03-10T14:00:00+00:00,2023,1839.56,1836.59,-16.14516514818809,12.448629019983226,-164.27841440344483,15,0,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,5508,2023-03-21T15:00:00+00:00,5580,2023-03-24T15:00:00+00:00,2023,1952.79,1989.47,187.8338172563354,258.29710311912726,-95.29954577809141,18,53,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,5601,2023-03-27T12:00:00+00:00,5673,2023-03-30T12:00:00+00:00,2023,1955.99,1967.3,57.82238150501718,98.21113604875364,-61.503381919130184,4,34,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,5714,2023-04-03T05:00:00+00:00,5786,2023-04-06T05:00:00+00:00,2023,1952.48,2010.87,299.05556010817014,407.174465295419,-14.289518970744819,1,59,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,5812,2023-04-10T06:00:00+00:00,5884,2023-04-13T06:00:00+00:00,2023,1990.9,2017.36,132.90471645989177,187.6035963634526,-46.71254206640274,11,57,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,5919,2023-04-14T17:00:00+00:00,5991,2023-04-19T17:00:00+00:00,2023,1998.43,1992.73,-28.522390076209938,124.89804496529811,-146.51501428621484,69,0,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,6277,2023-05-05T15:00:00+00:00,6349,2023-05-10T15:00:00+00:00,2023,2010.27,2045.47,175.10085709879775,188.1836768195311,-54.072338541588664,2,72,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,6369,2023-05-11T11:00:00+00:00,6441,2023-05-16T11:00:00+00:00,2023,2022.39,2010.04,-61.066362076553915,93.15710619613338,-106.75487912816139,25,4,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,6448,2023-05-16T18:00:00+00:00,6520,2023-05-19T18:00:00+00:00,2023,1995.91,1974.7,-106.26731666257494,38.578893837897255,-220.60112930943788,48,0,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,6620,2023-05-25T22:00:00+00:00,6692,2023-05-30T23:00:00+00:00,2023,1940.11,1959.27,98.7572869579556,120.25091360799101,-42.265644731482865,57,68,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,6760,2023-06-02T19:00:00+00:00,6832,2023-06-07T19:00:00+00:00,2023,1952.18,1942.12,-51.53213330738038,91.79481400280577,-72.32939585489095,20,69,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,6927,2023-06-13T18:00:00+00:00,6999,2023-06-16T18:00:00+00:00,2023,1943.07,1956.16,67.36761928288759,127.42721569475091,-95.10722722290032,45,69,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,7043,2023-06-20T15:00:00+00:00,7115,2023-06-23T15:00:00+00:00,2023,1944.6,1928.82,-81.14779389077454,50.65309060989564,-178.28859405533248,62,0,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,7168,2023-06-27T20:00:00+00:00,7240,2023-06-30T20:00:00+00:00,2023,1912.04,1918.6,34.308905671429635,55.59507123281904,-100.10250831572476,44,72,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,7311,2023-07-05T20:00:00+00:00,7383,2023-07-10T20:00:00+00:00,2023,1919.64,1925.6,31.04748807067903,78.92104769644304,-88.66245754412417,19,46,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,7498,2023-07-17T15:00:00+00:00,7570,2023-07-20T15:00:00+00:00,2023,1948.6,1973.94,130.0420814944081,199.11731499538288,-14.677204146565925,1,63,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,7589,2023-07-21T10:00:00+00:00,7661,2023-07-26T10:00:00+00:00,2023,1964.3,1970.65,32.32703762154454,34.92338237540249,-65.82497581835823,55,0,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,7697,2023-07-27T22:00:00+00:00,7769,2023-08-01T22:00:00+00:00,2023,1944.16,1944.25,0.46292486215016027,145.10122623652367,-15.739445313144307,70,42,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,7909,2023-08-09T18:00:00+00:00,7981,2023-08-14T18:00:00+00:00,2023,1916.55,1910.51,-31.51496178028235,69.86512222483255,-73.10010174532367,70,21,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,8053,2023-08-17T18:00:00+00:00,8125,2023-08-22T18:00:00+00:00,2023,1889.33,1897.66,44.089703757417276,79.81665458125508,-24.982401168668346,35,67,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,8196,2023-08-25T17:00:00+00:00,8268,2023-08-30T17:00:00+00:00,2023,1904.47,1946.49,220.63881289807742,233.55579242518854,-4.568200076662254,0,72,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,8358,2023-09-05T12:00:00+00:00,8430,2023-09-08T12:00:00+00:00,2023,1930.65,1925.11,-28.694999093570317,20.925595006862086,-80.02486209307769,29,3,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,8479,2023-09-12T13:00:00+00:00,8551,2023-09-15T13:00:00+00:00,2023,1915.48,1917.03,8.091966504479853,21.300144089209105,-75.85566020005375,52,0,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,8637,2023-09-21T03:00:00+00:00,8709,2023-09-26T03:00:00+00:00,2023,1924.83,1914.68,-52.73192957299999,28.98957310515815,-57.04399869079335,13,6,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,8798,2023-09-29T20:00:00+00:00,8870,2023-10-04T20:00:00+00:00,2023,1849.8,1818.2,-170.82927884095488,20.110282192669082,-187.9662666234183,33,0,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,9200,2023-10-24T13:00:00+00:00,9272,2023-10-27T13:00:00+00:00,2023,1961.83,1980.67,96.03278571537865,161.22701763149783,-42.05257336262535,1,46,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,9328,2023-10-31T19:00:00+00:00,9400,2023-11-03T19:00:00+00:00,2023,1984.13,1993.06,45.0071315891587,100.44704732048659,-72.27349014429562,25,67,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,9426,2023-11-06T21:00:00+00:00,9498,2023-11-09T21:00:00+00:00,2023,1980.29,1958.37,-110.69085840962778,5.756732599770942,-180.933095657706,61,0,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,9520,2023-11-10T19:00:00+00:00,9592,2023-11-15T18:00:00+00:00,2023,1936.74,1962.29,131.92271549097967,198.16805559858207,-98.67096254530749,5,69,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,9904,2023-12-04T17:00:00+00:00,9976,2023-12-07T17:00:00+00:00,2023,2022.62,2029.34,33.22423391442841,152.1788571259064,-62.78984683232514,24,0,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,10001,2023-12-08T18:00:00+00:00,10073,2023-12-13T17:00:00+00:00,2023,2002.29,1981.92,-101.7335151251808,37.007626267924195,-146.4323349764518,63,0,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,10337,2023-12-29T15:00:00+00:00,10409,2024-01-04T14:00:00+00:00,2023,2059.1,2045.99,-63.668593074643894,95.76999660045882,-139.23558836384743,55,21,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,10459,2024-01-08T15:00:00+00:00,10531,2024-01-11T15:00:00+00:00,2024,2018.72,2029.43,53.05341998890434,115.17199017198942,-2.6254260125224693,0,24,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,10535,2024-01-11T19:00:00+00:00,10607,2024-01-16T19:00:00+00:00,2024,2014.13,2025.08,54.36590488200777,238.61419074240553,-5.213168961288872,0,21,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,10607,2024-01-16T19:00:00+00:00,10679,2024-01-19T19:00:00+00:00,2024,2025.08,2029.08,19.75230608173506,70.17006735536401,-115.99541746498909,25,68,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,10750,2024-01-24T17:00:00+00:00,10822,2024-01-29T16:00:00+00:00,2024,2015.17,2024.71,47.340919128411315,111.00800428747837,-26.499005046721756,22,71,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,10934,2024-02-05T07:00:00+00:00,11006,2024-02-08T07:00:00+00:00,2024,2029.52,2033.41,19.16709369703229,73.85982892506692,-73.26855611178962,9,57,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,11014,2024-02-08T15:00:00+00:00,11086,2024-02-13T14:00:00+00:00,2024,2020.89,2028.28,36.56804675167713,80.50908263190992,-45.42553033564434,52,24,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,11275,2024-02-23T11:00:00+00:00,11347,2024-02-28T10:00:00+00:00,2024,2016.53,2026.61,49.98685861355767,122.88436075833297,-3.570489900968088,0,9,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,11348,2024-02-28T11:00:00+00:00,11420,2024-03-04T10:00:00+00:00,2024,2024.65,2083.9,292.64317289408035,314.37532413009615,-2.0250413651745625,1,57,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,11576,2024-03-12T20:00:00+00:00,11648,2024-03-15T20:00:00+00:00,2024,2153.48,2159.33,27.16533239222052,122.36008692906309,-13.930939688318045,1,23,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,11657,2024-03-18T04:00:00+00:00,11729,2024-03-21T04:00:00+00:00,2024,2147.82,2203.39,258.72745388347164,347.7013902468551,-8.240914043076142,1,68,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,11768,2024-03-22T19:00:00+00:00,11840,2024-03-27T18:00:00+00:00,2024,2159.18,2192.41,153.90101797904788,189.2848210894882,-9.91116998119601,0,42,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,12247,2024-04-22T14:00:00+00:00,12319,2024-04-25T14:00:00+00:00,2024,2341.91,2328.51,-57.21825347686171,66.44149433582047,-216.1483575372236,22,0,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,12393,2024-04-30T15:00:00+00:00,12465,2024-05-03T15:00:00+00:00,2024,2305.92,2304.61,-5.681029697474083,96.83770469053555,-106.2482653344432,16,30,8.961150568044353,177
Stage39B_EVENT_PATH_AND_TRADABILITY_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,48,range_bottom,0.05,12527,2024-05-08T04:00:00+00:00,12599,2024-05-13T03:00:00+00:00,2024,2307.78,2364.07,243.91406459887799,306.2250301155212,-18.41596685992597,7,57,8.961150568044353,177
