signal_time,entry_time,exit_time,direction,entry,exit,tp,sl,gross,net_x1,net_x4,exit_reason,family,candidate,entry_time_dt,year,month,net_x2,net_x6,net_x8,entry_timestamp,direction_norm,pnl_x1_norm,pnl_x4_norm,pnl_x6_norm,date,day_open,day_high,day_low,day_close,day_range,day_dir,prior_day_range,prior_day_dir,prior_day_close,asia_open,asia_high,asia_low,asia_close,asia_range,asia_dir,london_open,london_high,london_low,london_close,london_range,london_move,london_dir,london_eff,early_ny_high,early_ny_low,early_ny_range,trade_dir_num,align_london,align_prior_day,entry_hour
2025-01-10 13:00:00,2025-01-10 13:01:00,2025-01-10 14:05:00,long,2681.07,2678.81914,2683.14771,2678.81914,-2.25086,-2.60086,-3.65086,sl_conservative,london_oneway_continuation,S23B_A_dup_pb0.3_eff0.72_h180_tp0.6_sl0.65,2025-01-10 13:01:00,2025,2025-01,-2.95086,-4.350859999999999,-5.05086,2025-01-10 13:01:00+00:00,long,-2.60086,-3.65086,-4.350859999999999,2025-01-10,2670.39,2698.08,2663.93,2689.07,34.15000000000009,1.0,22.809999999999945,1.0,2670.21,2670.39,2674.86,2668.51,2671.87,6.349999999999909,1.0,2671.81,2682.77,2671.67,2680.99,11.099999999999909,9.179999999999836,1.0,0.827027027027019,2683.09,2674.98,8.110000000000127,1,1.0,1.0,13
2025-02-03 13:00:00,2025-02-03 13:01:00,2025-02-03 13:12:00,long,2798.47,2803.50271,2803.50271,2793.01789,5.03271,4.68271,3.63271,tp,london_oneway_continuation,S23B_A_dup_pb0.3_eff0.72_h180_tp0.6_sl0.65,2025-02-03 13:01:00,2025,2025-02,4.33271,2.93271,2.23271,2025-02-03 13:01:00+00:00,long,4.68271,3.63271,2.93271,2025-02-03,2800.87,2830.5,2772.3,2814.58,58.19999999999982,1.0,26.039999999999964,1.0,2800.81,2800.87,2804.27,2772.3,2780.92,31.9699999999998,-1.0,2780.93,2800.87,2780.06,2798.16,20.809999999999945,17.230000000000018,1.0,0.8279673234022136,2811.01,2797.98,13.0300000000002,1,1.0,1.0,13
2025-03-17 13:00:00,2025-03-17 13:01:00,2025-03-17 14:03:00,long,2999.56,2996.06068,3002.79014,2996.06068,-3.49932,-3.84932,-4.89932,sl_conservative,london_oneway_continuation,S23B_A_dup_pb0.3_eff0.72_h180_tp0.6_sl0.65,2025-03-17 13:01:00,2025,2025-03,-4.19932,-5.59932,-6.29932,2025-03-17 13:01:00+00:00,long,-3.84932,-4.89932,-5.59932,2025-03-17,2984.29,3002.11,2982.2,3000.76,19.91000000000031,1.0,26.360000000000127,-1.0,2984.55,2984.29,2994.08,2982.42,2982.6,11.659999999999854,-1.0,2982.61,2999.62,2982.2,2999.1,17.420000000000073,16.48999999999978,1.0,0.9466130884041167,3001.28,2984.82,16.460000000000036,1,1.0,0.0,13
2025-04-30 13:00:00,2025-04-30 13:01:00,2025-04-30 14:03:00,short,3275.66,3269.13714,3269.13714,3282.72643,6.52286,6.17286,5.122859999999999,tp,london_oneway_continuation,S23B_A_dup_pb0.3_eff0.72_h180_tp0.6_sl0.65,2025-04-30 13:01:00,2025,2025-04,5.82286,4.42286,3.72286,2025-04-30 13:01:00+00:00,short,6.17286,5.122859999999999,4.42286,2025-04-30,3314.31,3327.85,3266.98,3287.84,60.86999999999989,-1.0,48.690000000000055,-1.0,3316.92,3314.31,3327.85,3303.58,3304.57,24.269999999999982,-1.0,3304.62,3314.5,3274.92,3275.84,39.57999999999993,-28.779999999999745,-1.0,0.7271349166245528,3281.37,3268.12,13.25,-1,1.0,1.0,13
2025-05-05 13:00:00,2025-05-05 13:01:00,2025-05-05 15:19:00,long,3311.75,3319.42957,3319.42957,3303.43046,7.67957,7.32957,6.27957,tp,london_oneway_continuation,S23B_A_dup_pb0.3_eff0.72_h180_tp0.6_sl0.65,2025-05-05 13:01:00,2025,2025-05,6.97957,5.57957,4.87957,2025-05-05 13:01:00+00:00,long,7.32957,6.27957,5.57957,2025-05-05,3238.45,3337.55,3237.37,3333.41,100.18000000000029,1.0,46.460000000000036,1.0,3240.54,3238.45,3272.12,3237.37,3254.43,34.75,1.0,3254.38,3308.83,3253.47,3308.36,55.36000000000013,53.98000000000002,1.0,0.9750722543352582,3318.71,3308.25,10.460000000000036,1,1.0,1.0,13
2025-07-01 13:00:00,2025-07-01 13:01:00,2025-07-01 14:03:00,long,3345.45,3349.69714,3349.69714,3340.84893,4.24714,3.89714,2.84714,tp,london_oneway_continuation,S23B_A_dup_pb0.3_eff0.72_h180_tp0.6_sl0.65,2025-07-01 13:01:00,2025,2025-07,3.54714,2.1471400000000003,1.44714,2025-07-01 13:01:00+00:00,long,3.89714,2.84714,2.1471400000000003,2025-07-01,3303.93,3357.68,3302.19,3338.74,55.48999999999978,1.0,61.070000000000164,1.0,3302.34,3303.93,3322.47,3302.19,3321.04,20.279999999999745,1.0,3321.01,3347.87,3318.78,3345.58,29.08999999999969,24.56999999999971,1.0,0.8446201443795108,3352.82,3344.22,8.600000000000364,1,1.0,1.0,13
2025-07-21 13:00:00,2025-07-21 13:01:00,2025-07-21 14:16:00,long,3366.45,3370.00886,3370.00886,3362.59457,3.55886,3.20886,2.15886,tp,london_oneway_continuation,S23B_A_dup_pb0.3_eff0.72_h180_tp0.6_sl0.65,2025-07-21 13:01:00,2025,2025-07,2.85886,1.4588600000000005,0.7588600000000003,2025-07-21 13:01:00+00:00,long,3.20886,2.15886,1.4588600000000005,2025-07-21,3349.38,3401.54,3344.82,3396.93,56.7199999999998,1.0,29.470000000000255,1.0,3350.65,3349.38,3358.39,3344.82,3351.06,13.569999999999709,1.0,3351.05,3370.56,3350.53,3365.86,20.029999999999745,14.809999999999945,1.0,0.7393909136295623,3375.43,3362.64,12.789999999999964,1,1.0,1.0,13
2025-08-05 13:00:00,2025-08-05 13:01:00,2025-08-05 13:11:00,short,3359.6,3356.01671,3356.01671,3363.48189,3.58329,3.23329,2.18329,tp,london_oneway_continuation,S23B_A_dup_pb0.3_eff0.72_h180_tp0.6_sl0.65,2025-08-05 13:01:00,2025,2025-08,2.88329,1.4832900000000002,0.78329,2025-08-05 13:01:00+00:00,short,3.23329,2.18329,1.4832900000000002,2025-08-05,3374.74,3390.19,3349.97,3380.52,40.220000000000255,1.0,40.25999999999976,1.0,3373.28,3374.74,3382.41,3371.98,3372.12,10.429999999999836,-1.0,3372.08,3375.47,3358.95,3359.72,16.519999999999982,-12.360000000000127,-1.0,0.7481840193704686,3361.79,3349.97,11.820000000000164,-1,1.0,0.0,13
2025-09-08 13:00:00,2025-09-08 13:01:00,2025-09-08 13:14:00,long,3614.36,3620.21986,3620.21986,3608.01182,5.85986,5.509860000000001,4.459860000000001,tp,london_oneway_continuation,S23B_A_dup_pb0.3_eff0.72_h180_tp0.6_sl0.65,2025-09-08 13:01:00,2025,2025-09,5.15986,3.7598600000000006,3.0598600000000005,2025-09-08 13:01:00+00:00,long,5.509860000000001,4.459860000000001,3.7598600000000006,2025-09-08,3581.27,3646.35,3578.53,3635.65,67.81999999999971,1.0,60.289999999999964,1.0,3587.22,3581.27,3597.09,3578.53,3583.54,18.559999999999945,1.0,3583.55,3617.33,3579.65,3613.76,37.679999999999836,30.210000000000036,1.0,0.8017515923566924,3622.38,3612.99,9.390000000000327,1,1.0,1.0,13
2025-10-21 13:00:00,2025-10-21 13:01:00,2025-10-21 14:56:00,short,4264.4,4248.58614,4248.58614,4281.53168,15.81386,15.46386,14.41386,tp,london_oneway_continuation,S23B_A_dup_pb0.3_eff0.72_h180_tp0.6_sl0.65,2025-10-21 13:01:00,2025,2025-10,15.11386,13.71386,13.01386,2025-10-21 13:01:00+00:00,short,15.46386,14.41386,13.71386,2025-10-21,4354.46,4375.43,4080.37,4124.49,295.0600000000004,-1.0,162.71999999999935,1.0,4355.71,4354.46,4375.43,4333.07,4346.59,42.36000000000058,-1.0,4346.58,4346.93,4244.68,4265.14,102.25,-81.4399999999996,-1.0,0.796479217603908,4272.34,4245.29,27.050000000000182,-1,1.0,0.0,13
2025-11-14 13:00:00,2025-11-14 13:01:00,2025-11-14 13:09:00,short,4169.41,4158.35071,4158.35071,4181.39089,11.05929,10.70929,9.65929,tp,london_oneway_continuation,S23B_A_dup_pb0.3_eff0.72_h180_tp0.6_sl0.65,2025-11-14 13:01:00,2025,2025-11,10.35929,8.959290000000001,8.25929,2025-11-14 13:01:00+00:00,short,10.70929,9.65929,8.959290000000001,2025-11-14,4171.12,4211.08,4031.88,4084.89,179.19999999999982,-1.0,100.11999999999989,-1.0,4170.81,4171.12,4211.08,4169.88,4203.07,41.19999999999982,1.0,4203.1,4203.45,4158.6,4167.64,44.849999999999454,-35.460000000000036,-1.0,0.7906354515050271,4169.65,4107.14,62.50999999999931,-1,1.0,1.0,13
2025-12-12 13:00:00,2025-12-12 13:01:00,2025-12-12 13:04:00,long,4326.91,4333.62057,4333.62057,4319.64021,6.71057,6.36057,5.31057,tp,london_oneway_continuation,S23B_A_dup_pb0.3_eff0.72_h180_tp0.6_sl0.65,2025-12-12 13:01:00,2025,2025-12,6.01057,4.61057,3.91057,2025-12-12 13:01:00+00:00,long,6.36057,5.31057,4.61057,2025-12-12,4281.72,4353.35,4257.71,4300.29,95.64000000000033,1.0,81.61000000000058,1.0,4279.65,4281.72,4283.39,4264.59,4266.3,18.800000000000182,-1.0,4266.36,4330.75,4266.01,4329.81,64.73999999999978,63.45000000000073,1.0,0.9800741427247597,4339.17,4324.7,14.470000000000255,1,1.0,1.0,13
2026-03-03 13:00:00,2026-03-03 13:01:00,2026-03-03 13:07:00,short,5255.58,5226.94629,5226.94629,5286.59986,28.63371,28.28371,27.23371,tp,london_oneway_continuation,S23B_A_dup_pb0.3_eff0.72_h180_tp0.6_sl0.65,2026-03-03 13:01:00,2026,2026-03,27.93371,26.53371,25.83371,2026-03-03 13:01:00+00:00,short,28.28371,27.23371,26.53371,2026-03-03,5331.13,5379.65,4996.85,5088.17,382.7999999999993,-1.0,158.2599999999993,1.0,5321.81,5331.13,5379.65,5329.19,5360.59,50.460000000000036,1.0,5360.84,5366.7,5226.6,5248.15,140.09999999999945,-112.69000000000051,-1.0,0.804354032833697,5263.87,5074.49,189.3800000000001,-1,1.0,0.0,13
2026-05-04 13:00:00,2026-05-04 13:01:00,2026-05-04 13:03:00,short,4573.89,4563.17743,4563.17743,4585.49529,10.71257,10.36257,9.31257,tp,london_oneway_continuation,S23B_A_dup_pb0.3_eff0.72_h180_tp0.6_sl0.65,2026-05-04 13:01:00,2026,2026-05,10.01257,8.61257,7.91257,2026-05-04 13:01:00+00:00,short,10.36257,9.31257,8.61257,2026-05-04,4620.28,4629.11,4500.6,4523.61,128.5099999999993,-1.0,99.77999999999975,-1.0,4616.26,4620.28,4629.11,4590.93,4614.81,38.17999999999938,-1.0,4615.02,4615.12,4572.38,4575.13,42.73999999999978,-39.89000000000033,-1.0,0.9333177351427359,4575.47,4525.87,49.600000000000364,-1,1.0,1.0,13
2022-05-02 13:00:00,2022-05-02 13:01:00,2022-05-02 13:26:00,short,1880.02,1877.14277,1877.14277,1883.137,2.87723,2.52723,1.47723,tp,london_oneway_continuation,S23B_B_pb0.1_eff0.60_h180_tp0.6_sl0.65,2022-05-02 13:01:00,2022,2022-05,2.17723,0.7772300000000003,0.0772300000000001,2022-05-02 13:01:00+00:00,short,2.52723,1.47723,0.7772300000000003,2022-05-02,1896.19,1899.76,1854.43,1862.61,45.32999999999993,-1.0,,,,1896.19,1899.76,1884.19,1888.46,15.569999999999936,-1.0,1888.45,1888.45,1876.63,1880.64,11.819999999999936,-7.809999999999945,-1.0,0.6607445008460227,1882.15,1875.66,6.490000000000009,-1,1.0,,13
2022-05-09 13:00:00,2022-05-09 13:01:00,2022-05-09 13:17:00,short,1863.37,1860.56457,1860.56457,1866.40921,2.80543,2.45543,1.40543,tp,london_oneway_continuation,S23B_B_pb0.1_eff0.60_h180_tp0.6_sl0.65,2022-05-09 13:01:00,2022,2022-05,2.10543,0.7054300000000002,0.00543,2022-05-09 13:01:00+00:00,short,2.45543,1.40543,0.7054300000000002,2022-05-09,1882.94,1885.49,1851.49,1853.47,34.0,-1.0,26.449999999999818,1.0,1881.34,1882.94,1885.49,1873.64,1874.84,11.849999999999909,-1.0,1874.89,1876.02,1862.13,1863.59,13.889999999999873,-11.300000000000182,-1.0,0.8135349172066441,1863.9,1855.98,7.920000000000073,-1,1.0,0.0,13
2022-05-10 13:00:00,2022-05-10 13:01:00,2022-05-10 14:25:00,short,1857.5,1860.18729,1855.01943,1860.18729,-2.68729,-3.03729,-4.087289999999999,sl_conservative,london_oneway_continuation,S23B_B_pb0.1_eff0.60_h180_tp0.6_sl0.65,2022-05-10 13:01:00,2022,2022-05,-3.38729,-4.78729,-5.48729,2022-05-10 13:01:00+00:00,short,-3.03729,-4.087289999999999,-4.78729,2022-05-10,1853.96,1865.24,1835.3,1838.03,29.940000000000055,-1.0,34.0,-1.0,1853.47,1853.96,1864.27,1852.11,1864.21,12.160000000000082,1.0,1864.2,1865.24,1857.33,1857.46,7.910000000000082,-6.740000000000009,-1.0,0.8520859671302072,1864.32,1856.07,8.25,-1,1.0,1.0,13
2022-05-25 13:00:00,2022-05-25 13:01:00,2022-05-25 13:12:00,short,1856.62,1854.58686,1854.58686,1858.82257,2.03314,1.68314,0.63314,tp,london_oneway_continuation,S23B_B_pb0.1_eff0.60_h180_tp0.6_sl0.65,2022-05-25 13:01:00,2022,2022-05,1.33314,-0.0668599999999997,-0.7668599999999999,2022-05-25 13:01:00+00:00,short,1.68314,0.63314,-0.0668599999999997,2022-05-25,1864.53,1867.86,1841.24,1853.0,26.61999999999989,-1.0,20.420000000000073,1.0,1866.17,1864.53,1867.86,1859.47,1862.41,8.389999999999873,-1.0,1862.47,1863.11,1854.91,1856.74,8.199999999999818,-5.730000000000018,-1.0,0.6987804878048958,1856.76,1851.1,5.660000000000082,-1,1.0,0.0,13
2022-06-02 13:00:00,2022-06-02 13:01:00,2022-06-02 13:20:00,long,1853.68,1855.321,1855.321,1851.90225,1.641,1.291,0.2410000000000001,tp,london_oneway_continuation,S23B_B_pb0.1_eff0.60_h180_tp0.6_sl0.65,2022-06-02 13:01:00,2022,2022-06,0.941,-0.4589999999999996,-1.1589999999999998,2022-06-02 13:01:00+00:00,long,1.291,0.2410000000000001,-0.4589999999999996,2022-06-02,1846.6,1870.28,1843.92,1868.36,26.3599999999999,1.0,21.49000000000001,1.0,1846.08,1846.6,1848.77,1843.92,1844.65,4.849999999999909,-1.0,1844.64,1854.78,1843.92,1853.88,10.8599999999999,9.240000000000009,1.0,0.8508287292817767,1856.8,1853.6,3.2000000000000455,1,1.0,1.0,13
2022-06-30 13:00:00,2022-06-30 13:01:00,2022-06-30 13:19:00,short,1812.22,1810.53143,1810.53143,1814.04929,1.68857,1.3385699999999998,0.28857,tp,london_oneway_continuation,S23B_B_pb0.1_eff0.60_h180_tp0.6_sl0.65,2022-06-30 13:01:00,2022,2022-06,0.98857,-0.4114299999999997,-1.11143,2022-06-30 13:01:00+00:00,short,1.3385699999999998,0.28857,-0.4114299999999997,2022-06-30,1817.61,1824.81,1802.5,1806.91,22.309999999999945,-1.0,20.939999999999827,-1.0,1817.61,1817.61,1821.77,1817.02,1817.19,4.75,-1.0,1817.19,1817.6,1810.83,1812.81,6.769999999999982,-4.380000000000109,-1.0,0.6469719350074034,1812.96,1802.5,10.460000000000036,-1,1.0,1.0,13
2022-07-04 13:00:00,2022-07-04 13:01:00,2022-07-04 14:19:00,short,1805.07,1807.40071,1802.91857,1807.40071,-2.33071,-2.68071,-3.73071,sl_conservative,london_oneway_continuation,S23B_B_pb0.1_eff0.60_h180_tp0.6_sl0.65,2022-07-04 13:01:00,2022,2022-07,-3.03071,-4.43071,-5.13071,2022-07-04 13:01:00+00:00,short,-2.68071,-3.73071,-4.43071,2022-07-04,1810.3,1814.09,1803.74,1807.18,10.349999999999909,-1.0,24.809999999999945,-1.0,1805.82,1810.3,1814.09,1805.35,1811.23,8.740000000000009,1.0,1811.24,1813.21,1804.97,1805.6,8.240000000000009,-5.6400000000001,-1.0,0.6844660194174871,1807.6,1803.74,3.8599999999999,-1,1.0,1.0,13
2022-07-05 13:00:00,2022-07-05 13:01:00,2022-07-05 13:52:00,short,1802.97,1801.128,1801.128,1804.9655,1.842,1.492,0.4420000000000001,tp,london_oneway_continuation,S23B_B_pb0.1_eff0.60_h180_tp0.6_sl0.65,2022-07-05 13:01:00,2022,2022-07,1.142,-0.2579999999999995,-0.9579999999999996,2022-07-05 13:01:00+00:00,short,1.492,0.4420000000000001,-0.2579999999999995,2022-07-05,1807.31,1811.98,1763.73,1764.63,48.25,-1.0,10.349999999999909,-1.0,1807.18,1807.31,1811.98,1806.32,1810.71,5.660000000000082,1.0,1810.69,1811.87,1800.12,1803.3,11.75,-7.3900000000001,-1.0,0.6289361702127745,1803.59,1797.28,6.309999999999945,-1,1.0,1.0,13
2022-07-06 13:00:00,2022-07-06 13:01:00,2022-07-06 13:12:00,short,1763.59,1761.13771,1761.13771,1766.24664,2.45229,2.10229,1.0522900000000002,tp,london_oneway_continuation,S23B_B_pb0.1_eff0.60_h180_tp0.6_sl0.65,2022-07-06 13:01:00,2022,2022-07,1.75229,0.3522900000000004,-0.3477099999999997,2022-07-06 13:01:00+00:00,short,2.10229,1.0522900000000002,0.3522900000000004,2022-07-06,1766.26,1772.74,1732.08,1738.99,40.66000000000008,-1.0,48.25,-1.0,1764.63,1766.26,1772.74,1765.68,1769.18,7.059999999999945,1.0,1769.16,1771.59,1762.87,1763.81,8.720000000000027,-5.350000000000136,-1.0,0.6135321100917569,1764.1,1759.9,4.199999999999818,-1,1.0,1.0,13
2022-07-14 13:00:00,2022-07-14 13:01:00,2022-07-14 13:11:00,short,1716.51,1713.693,1713.693,1719.56175,2.817,2.467,1.4170000000000005,tp,london_oneway_continuation,S23B_B_pb0.1_eff0.60_h180_tp0.6_sl0.65,2022-07-14 13:01:00,2022,2022-07,2.117,0.7170000000000005,0.0170000000000003,2022-07-14 13:01:00+00:00,short,2.467,1.4170000000000005,0.7170000000000005,2022-07-14,1735.23,1736.22,1697.41,1709.68,38.809999999999945,-1.0,38.049999999999955,1.0,1735.34,1735.23,1736.22,1725.3,1731.83,10.920000000000073,-1.0,1731.82,1732.09,1712.06,1716.42,20.029999999999973,-15.399999999999864,-1.0,0.7688467299051365,1716.51,1709.77,6.740000000000009,-1,1.0,0.0,13
2022-07-21 13:00:00,2022-07-21 13:01:00,2022-07-21 13:43:00,short,1683.84,1681.58657,1681.58657,1686.28121,2.25343,1.90343,0.8534299999999999,tp,london_oneway_continuation,S23B_B_pb0.1_eff0.60_h180_tp0.6_sl0.65,2022-07-21 13:01:00,2022,2022-07,1.55343,0.1534300000000001,-0.54657,2022-07-21 13:01:00+00:00,short,1.90343,0.8534299999999999,0.1534300000000001,2022-07-21,1696.27,1720.09,1680.74,1718.17,39.34999999999991,1.0,21.980000000000018,-1.0,1696.33,1696.27,1697.15,1689.81,1691.45,7.3400000000001455,-1.0,1691.44,1693.66,1682.13,1684.37,11.529999999999973,-7.070000000000164,-1.0,0.6131830008673184,1685.75,1680.74,5.009999999999991,-1,1.0,1.0,13
2022-08-05 13:00:00,2022-08-05 13:01:00,2022-08-05 13:42:00,short,1786.5,1784.60571,1784.60571,1788.55214,1.89429,1.5442900000000002,0.4942900000000001,tp,london_oneway_continuation,S23B_B_pb0.1_eff0.60_h180_tp0.6_sl0.65,2022-08-05 13:01:00,2022,2022-08,1.19429,-0.2057099999999996,-0.9057099999999998,2022-08-05 13:01:00+00:00,short,1.5442900000000002,0.4942900000000001,-0.2057099999999996,2022-08-05,1790.51,1794.72,1764.78,1773.8,29.940000000000055,-1.0,31.680000000000064,1.0,1791.0,1790.51,1794.72,1788.62,1791.99,6.100000000000136,1.0,1791.97,1792.75,1785.18,1786.38,7.569999999999936,-5.589999999999918,-1.0,0.7384412153236414,1788.36,1783.69,4.669999999999845,-1,1.0,0.0,13
2022-08-11 13:00:00,2022-08-11 13:01:00,2022-08-11 14:09:00,long,1790.13,1791.86914,1791.86914,1788.24593,1.73914,1.3891399999999998,0.33914,tp,london_oneway_continuation,S23B_B_pb0.1_eff0.60_h180_tp0.6_sl0.65,2022-08-11 13:01:00,2022,2022-08,1.03914,-0.3608599999999997,-1.06086,2022-08-11 13:01:00+00:00,long,1.3891399999999998,0.33914,-0.3608599999999997,2022-08-11,1791.92,1799.07,1783.39,1789.29,15.679999999999836,-1.0,20.269999999999982,-1.0,1792.04,1791.92,1792.71,1784.32,1785.66,8.3900000000001,-1.0,1785.69,1790.18,1783.39,1790.08,6.789999999999964,4.389999999999873,1.0,0.6465390279823117,1794.93,1788.88,6.0499999999999545,1,1.0,0.0,13
2022-08-15 13:00:00,2022-08-15 13:01:00,2022-08-15 13:10:00,short,1779.9,1777.72843,1777.72843,1782.25254,2.17157,1.82157,0.7715700000000001,tp,london_oneway_continuation,S23B_B_pb0.1_eff0.60_h180_tp0.6_sl0.65,2022-08-15 13:01:00,2022,2022-08,1.47157,0.0715700000000003,-0.6284299999999998,2022-08-15 13:01:00+00:00,short,1.82157,0.7715700000000001,0.0715700000000003,2022-08-15,1802.09,1802.09,1772.78,1779.29,29.309999999999945,-1.0,17.24000000000001,1.0,1801.4,1802.09,1802.09,1793.75,1795.25,8.339999999999918,-1.0,1795.25,1795.29,1777.63,1779.41,17.659999999999854,-15.839999999999918,-1.0,0.8969422423556086,1780.73,1772.78,7.9500000000000455,-1,1.0,0.0,13
2022-08-18 13:00:00,2022-08-18 13:01:00,2022-08-18 14:16:00,long,1769.27,1770.84157,1770.84157,1767.56746,1.57157,1.2215699999999998,0.17157,tp,london_oneway_continuation,S23B_B_pb0.1_eff0.60_h180_tp0.6_sl0.65,2022-08-18 13:01:00,2022,2022-08,0.87157,-0.5284299999999997,-1.22843,2022-08-18 13:01:00+00:00,long,1.2215699999999998,0.17157,-0.5284299999999997,2022-08-18,1762.16,1772.24,1755.15,1758.23,17.089999999999918,-1.0,22.449999999999818,-1.0,1761.9,1762.16,1767.38,1761.62,1762.24,5.760000000000218,1.0,1762.27,1768.86,1760.72,1768.75,8.139999999999873,6.480000000000018,1.0,0.7960687960688108,1772.24,1768.28,3.9600000000000364,1,1.0,0.0,13
2022-08-22 13:00:00,2022-08-22 13:01:00,2022-08-22 13:04:00,short,1737.19,1735.258,1735.258,1739.283,1.932,1.582,0.532,tp,london_oneway_continuation,S23B_B_pb0.1_eff0.60_h180_tp0.6_sl0.65,2022-08-22 13:01:00,2022,2022-08,1.232,-0.1679999999999997,-0.8679999999999999,2022-08-22 13:01:00+00:00,short,1.582,0.532,-0.1679999999999997,2022-08-22,1746.67,1748.95,1727.61,1735.98,21.340000000000146,-1.0,13.649999999999864,-1.0,1746.24,1746.67,1748.95,1744.78,1746.36,4.170000000000073,-1.0,1746.36,1746.38,1731.59,1737.32,14.790000000000191,-9.039999999999964,-1.0,0.6112237998647632,1737.34,1730.48,6.8599999999999,-1,1.0,1.0,13
2022-08-26 13:00:00,2022-08-26 13:01:00,2022-08-26 13:05:00,short,1749.58,1747.918,1747.918,1751.3805,1.662,1.3119999999999998,0.262,tp,london_oneway_continuation,S23B_B_pb0.1_eff0.60_h180_tp0.6_sl0.65,2022-08-26 13:01:00,2022,2022-08,0.962,-0.4379999999999997,-1.138,2022-08-26 13:01:00+00:00,short,1.3119999999999998,0.262,-0.4379999999999997,2022-08-26,1758.35,1758.71,1733.97,1736.57,24.74000000000001,-1.0,15.519999999999982,1.0,1758.46,1758.35,1758.71,1752.13,1757.34,6.579999999999927,-1.0,1757.32,1758.61,1749.11,1749.68,9.5,-7.639999999999873,-1.0,0.804210526315776,1749.87,1743.55,6.319999999999936,-1,1.0,0.0,13
2022-09-13 13:00:00,2022-09-13 13:01:00,2022-09-13 13:25:00,long,1726.69,1724.79479,1728.43943,1724.79479,-1.89521,-2.24521,-3.29521,sl_conservative,london_oneway_continuation,S23B_B_pb0.1_eff0.60_h180_tp0.6_sl0.65,2022-09-13 13:01:00,2022,2022-09,-2.59521,-3.99521,-4.695209999999999,2022-09-13 13:01:00+00:00,long,-2.24521,-3.29521,-3.99521,2022-09-13,1724.6,1731.63,1696.9,1702.16,34.73000000000002,-1.0,23.170000000000073,1.0,1724.48,1724.6,1727.4,1720.57,1721.24,6.830000000000155,-1.0,1721.22,1727.96,1719.8,1726.59,8.160000000000082,5.369999999999891,1.0,0.6580882352940977,1731.26,1724.27,6.990000000000009,1,1.0,1.0,13
2022-09-20 13:00:00,2022-09-20 13:01:00,2022-09-20 14:18:00,short,1667.52,1669.56564,1665.63171,1669.56564,-2.04564,-2.39564,-3.44564,sl_conservative,london_oneway_continuation,S23B_B_pb0.1_eff0.60_h180_tp0.6_sl0.65,2022-09-20 13:01:00,2022,2022-09,-2.74564,-4.14564,-4.84564,2022-09-20 13:01:00+00:00,short,-2.39564,-3.44564,-4.14564,2022-09-20,1675.56,1679.28,1659.79,1664.7,19.49000000000001,-1.0,20.230000000000018,1.0,1675.52,1675.56,1679.28,1673.25,1676.81,6.029999999999973,1.0,1676.85,1677.05,1666.42,1667.6,10.629999999999882,-9.25,-1.0,0.8701787394167547,1670.12,1665.97,4.149999999999864,-1,1.0,0.0,13
2022-09-21 13:00:00,2022-09-21 13:01:00,2022-09-21 13:26:00,long,1673.38,1675.31243,1675.31243,1671.28654,1.93243,1.58243,0.5324300000000002,tp,london_oneway_continuation,S23B_B_pb0.1_eff0.60_h180_tp0.6_sl0.65,2022-09-21 13:01:00,2022,2022-09,1.23243,-0.1675699999999995,-0.8675699999999997,2022-09-21 13:01:00+00:00,long,1.58243,0.5324300000000002,-0.1675699999999995,2022-09-21,1664.79,1687.81,1653.67,1673.6,34.13999999999987,1.0,19.49000000000001,-1.0,1664.7,1664.79,1667.29,1662.69,1663.65,4.599999999999909,-1.0,1663.65,1676.01,1661.57,1673.19,14.440000000000055,9.539999999999964,1.0,0.6606648199445934,1677.32,1672.89,4.429999999999836,1,1.0,0.0,13
2022-10-10 13:00:00,2022-10-10 13:01:00,2022-10-10 14:41:00,short,1679.99,1677.39329,1677.39329,1682.80311,2.59671,2.24671,1.19671,tp,london_oneway_continuation,S23B_B_pb0.1_eff0.60_h180_tp0.6_sl0.65,2022-10-10 13:01:00,2022,2022-10,1.89671,0.4967100000000002,-0.2032899999999999,2022-10-10 13:01:00+00:00,short,2.24671,1.19671,0.4967100000000002,2022-10-10,1696.11,1699.72,1665.49,1667.89,34.23000000000002,-1.0,24.230000000000018,-1.0,1694.83,1696.11,1699.72,1687.02,1688.71,12.700000000000045,-1.0,1688.69,1689.4,1677.88,1680.3,11.519999999999982,-8.3900000000001,-1.0,0.7282986111111209,1681.44,1673.94,7.5,-1,1.0,1.0,13
2022-10-17 13:00:00,2022-10-17 13:01:00,2022-10-17 13:08:00,long,1656.65,1659.07743,1659.07743,1654.02029,2.42743,2.07743,1.0274300000000005,tp,london_oneway_continuation,S23B_B_pb0.1_eff0.60_h180_tp0.6_sl0.65,2022-10-17 13:01:00,2022,2022-10,1.7274300000000002,0.3274300000000005,-0.3725699999999996,2022-10-17 13:01:00+00:00,long,2.07743,1.0274300000000005,0.3274300000000005,2022-10-17,1644.1,1668.25,1642.97,1650.4,25.279999999999973,1.0,31.49000000000001,-1.0,1642.45,1644.1,1652.5,1642.97,1649.99,9.529999999999973,1.0,1649.98,1657.83,1648.21,1656.79,9.61999999999989,6.809999999999945,1.0,0.7079002079002102,1660.43,1654.69,5.740000000000009,1,1.0,0.0,13
