candidate_id,family_id,direction,hold_bars,news_mode,entry_time,entry_close,exit_close,gross_bps,round_trip_cost_bps,net_bps,year,quarter,is_news_blackout
EXTCTX_A_LONG_H4_Q0.25_confirm_exclude,EXTCTX_A_DXY_YIELD_TREND_FILTER,long,4,exclude,2022-05-20T12:00:00Z,1844.82,1846.82,10.841166075823416,0.0,10.841166075823416,2022,2022Q2,False
EXTCTX_A_LONG_H4_Q0.25_confirm_exclude,EXTCTX_A_DXY_YIELD_TREND_FILTER,long,4,exclude,2022-05-20T13:00:00Z,1846.82,1845.75,-5.793742757821407,0.0,-5.793742757821407,2022,2022Q2,False
EXTCTX_A_LONG_H4_Q0.25_confirm_exclude,EXTCTX_A_DXY_YIELD_TREND_FILTER,long,4,exclude,2022-05-20T14:00:00Z,1845.75,1843.57,-11.810916971420893,0.0,-11.810916971420893,2022,2022Q2,False
EXTCTX_A_LONG_H4_Q0.25_confirm_exclude,EXTCTX_A_DXY_YIELD_TREND_FILTER,long,4,exclude,2022-05-20T15:00:00Z,1843.57,1841.82,-9.492452144480579,0.0,-9.492452144480579,2022,2022Q2,False
EXTCTX_A_LONG_H4_Q0.25_confirm_exclude,EXTCTX_A_DXY_YIELD_TREND_FILTER,long,4,exclude,2022-05-20T16:00:00Z,1841.82,1833.76,-43.76106242738098,0.0,-43.76106242738098,2022,2022Q2,False
EXTCTX_A_LONG_H4_Q0.25_confirm_exclude,EXTCTX_A_DXY_YIELD_TREND_FILTER,long,4,exclude,2022-05-20T17:00:00Z,1833.76,1843.72,54.314632231045046,0.0,54.314632231045046,2022,2022Q2,False
EXTCTX_A_LONG_H4_Q0.25_confirm_exclude,EXTCTX_A_DXY_YIELD_TREND_FILTER,long,4,exclude,2022-05-20T18:00:00Z,1843.72,1840.39,-18.061310828108024,0.0,-18.061310828108024,2022,2022Q2,False
EXTCTX_A_LONG_H4_Q0.25_confirm_exclude,EXTCTX_A_DXY_YIELD_TREND_FILTER,long,4,exclude,2022-05-20T19:00:00Z,1840.39,1840.82,2.33646129352838,0.0,2.33646129352838,2022,2022Q2,False
EXTCTX_A_LONG_H4_Q0.25_confirm_exclude,EXTCTX_A_DXY_YIELD_TREND_FILTER,long,4,exclude,2022-05-20T20:00:00Z,1840.82,1842.37,8.420160580611125,0.0,8.420160580611125,2022,2022Q2,False
EXTCTX_A_LONG_H4_Q0.25_confirm_exclude,EXTCTX_A_DXY_YIELD_TREND_FILTER,long,4,exclude,2022-05-20T21:00:00Z,1842.37,1842.54,0.922724534160313,0.0,0.922724534160313,2022,2022Q2,False
EXTCTX_A_LONG_H4_Q0.25_confirm_exclude,EXTCTX_A_DXY_YIELD_TREND_FILTER,long,4,exclude,2022-05-20T22:00:00Z,1842.54,1844.57,11.017399893624713,0.0,11.017399893624713,2022,2022Q2,False
EXTCTX_A_LONG_H4_Q0.25_confirm_exclude,EXTCTX_A_DXY_YIELD_TREND_FILTER,long,4,exclude,2022-05-22T23:00:00Z,1844.57,1847.46,15.667608168841163,200.0,-184.33239183115884,2022,2022Q2,False
EXTCTX_A_LONG_H4_Q0.25_confirm_exclude,EXTCTX_A_DXY_YIELD_TREND_FILTER,long,4,exclude,2022-05-23T00:00:00Z,1847.46,1844.57,-15.643099174001973,200.0,-215.64309917400197,2022,2022Q2,False
EXTCTX_A_LONG_H4_Q0.25_confirm_exclude,EXTCTX_A_DXY_YIELD_TREND_FILTER,long,4,exclude,2022-05-23T01:00:00Z,1844.57,1847.46,15.667608168841163,200.0,-184.33239183115884,2022,2022Q2,False
EXTCTX_A_LONG_H4_Q0.25_confirm_exclude,EXTCTX_A_DXY_YIELD_TREND_FILTER,long,4,exclude,2022-05-23T02:00:00Z,1847.46,1847.4,-0.324770225065274,0.0,-0.324770225065274,2022,2022Q2,False
EXTCTX_A_LONG_H4_Q0.25_confirm_exclude,EXTCTX_A_DXY_YIELD_TREND_FILTER,long,4,exclude,2022-05-23T03:00:00Z,1847.4,1851.78,23.708996427411755,0.0,23.708996427411755,2022,2022Q2,False
EXTCTX_A_LONG_H4_Q0.25_confirm_exclude,EXTCTX_A_DXY_YIELD_TREND_FILTER,long,4,exclude,2022-05-23T04:00:00Z,1851.78,1852.41,3.4021320027233237,0.0,3.4021320027233237,2022,2022Q2,False
EXTCTX_A_LONG_H4_Q0.25_confirm_exclude,EXTCTX_A_DXY_YIELD_TREND_FILTER,long,4,exclude,2022-05-23T05:00:00Z,1852.41,1854.48,11.174631965924497,0.0,11.174631965924497,2022,2022Q2,False
EXTCTX_A_LONG_H4_Q0.25_confirm_exclude,EXTCTX_A_DXY_YIELD_TREND_FILTER,long,4,exclude,2022-05-23T06:00:00Z,1854.48,1855.23,4.044260385660525,0.0,4.044260385660525,2022,2022Q2,False
