candidate_id,family_id,direction,hold_bars,news_mode,params_json,event_count,mean_gross_bps,mean_cost_bps,mean_net_bps,median_net_bps,win_rate,total_net_bps,train_event_count,train_mean_net_bps,oos_event_count,oos_mean_net_bps,quarter_count,worst_quarter_mean_net_bps,best_quarter_mean_net_bps,max_year_event_pct,benchmark_mean_net_bps,residual_vs_benchmark_bps,bootstrap_mean_p05_bps,classification
EXTCTX_D_SHORT_H8_T3_REAL0_exclude,EXTCTX_D_COMPOSITE_CONTEXT_SCORE,short,8,exclude,"{""threshold"": 3, ""use_real_yield"": false}",2075,-1.264861784516185,15.605740897265612,-16.870602681781797,-2.599457936567351,0.43614457831325304,-35006.50056469723,1443,-16.84699887011805,632,-16.924495561893803,17,-25.4265267974928,-3.2617957019583796,0.2862650602409639,-12.595160444202493,-4.275442237579304,-19.26026340039412,FAIL_EXTERNAL_CONTEXT_BASELINE_RESEARCH_ONLY
EXTCTX_D_SHORT_H8_T3_REAL0_tag_only,EXTCTX_D_COMPOSITE_CONTEXT_SCORE,short,8,tag_only,"{""threshold"": 3, ""use_real_yield"": false}",2075,-1.264861784516185,15.605740897265612,-16.870602681781797,-2.599457936567351,0.43614457831325304,-35006.50056469723,1443,-16.84699887011805,632,-16.924495561893803,17,-25.4265267974928,-3.2617957019583796,0.2862650602409639,-12.595160444202493,-4.275442237579304,-18.83596174463122,FAIL_EXTERNAL_CONTEXT_BASELINE_RESEARCH_ONLY
EXTCTX_A_SHORT_H16_Q0.25_avoid_exclude,EXTCTX_A_DXY_YIELD_TREND_FILTER,short,16,exclude,"{""context_mode"": ""avoid"", ""dxy_slope_quantile"": 0.25}",5528,-1.7000529762420797,15.604393543696403,-17.304446519938484,-5.0879496444455885,0.4346960926193922,-95658.98036221994,3546,-19.190023629551877,1982,-13.93095689799645,17,-30.666214981040717,-5.83442946199467,0.2594066570188133,-13.899402945585589,-3.405043574352895,-18.808738258902963,FAIL_EXTERNAL_CONTEXT_BASELINE_RESEARCH_ONLY
EXTCTX_A_SHORT_H16_Q0.25_avoid_tag_only,EXTCTX_A_DXY_YIELD_TREND_FILTER,short,16,tag_only,"{""context_mode"": ""avoid"", ""dxy_slope_quantile"": 0.25}",5528,-1.7000529762420797,15.604393543696403,-17.304446519938484,-5.0879496444455885,0.4346960926193922,-95658.98036221994,3546,-19.190023629551877,1982,-13.93095689799645,17,-30.666214981040717,-5.83442946199467,0.2594066570188133,-13.899402945585589,-3.405043574352895,-18.87425532211125,FAIL_EXTERNAL_CONTEXT_BASELINE_RESEARCH_ONLY
EXTCTX_A_SHORT_H16_Q0.50_avoid_exclude,EXTCTX_A_DXY_YIELD_TREND_FILTER,short,16,exclude,"{""context_mode"": ""avoid"", ""dxy_slope_quantile"": 0.5}",4749,-1.9795959985756308,18.859433708212467,-20.8390297067881,-5.902015806671379,0.42598441777216256,-98964.55207753669,3086,-22.552323472831123,1663,-17.659700445207363,17,-32.67092890721275,-8.571061018039478,0.25900189513581806,-13.899402945585589,-6.939626761202511,-22.384791288856093,FAIL_EXTERNAL_CONTEXT_BASELINE_RESEARCH_ONLY
EXTCTX_A_SHORT_H16_Q0.50_avoid_tag_only,EXTCTX_A_DXY_YIELD_TREND_FILTER,short,16,tag_only,"{""context_mode"": ""avoid"", ""dxy_slope_quantile"": 0.5}",4749,-1.9795959985756308,18.859433708212467,-20.8390297067881,-5.902015806671379,0.42598441777216256,-98964.55207753669,3086,-22.552323472831123,1663,-17.659700445207363,17,-32.67092890721275,-8.571061018039478,0.25900189513581806,-13.899402945585589,-6.939626761202511,-22.49277891358488,FAIL_EXTERNAL_CONTEXT_BASELINE_RESEARCH_ONLY
EXTCTX_A_LONG_H16_Q0.25_avoid_exclude,EXTCTX_A_DXY_YIELD_TREND_FILTER,long,16,exclude,"{""context_mode"": ""avoid"", ""dxy_slope_quantile"": 0.25}",4062,0.6688917033907751,22.369989788994165,-21.701098085603387,-3.06913751917548,0.4569177744953225,-88149.86042372097,2578,-24.96440358988585,1484,-16.032094318729943,17,-34.24141098819702,-10.700952395996412,0.2604628261939931,-11.119379095238125,-10.581718990365262,-23.758952222656976,FAIL_EXTERNAL_CONTEXT_BASELINE_RESEARCH_ONLY
EXTCTX_A_LONG_H16_Q0.25_avoid_tag_only,EXTCTX_A_DXY_YIELD_TREND_FILTER,long,16,tag_only,"{""context_mode"": ""avoid"", ""dxy_slope_quantile"": 0.25}",4062,0.6688917033907751,22.369989788994165,-21.701098085603387,-3.06913751917548,0.4569177744953225,-88149.86042372097,2578,-24.96440358988585,1484,-16.032094318729943,17,-34.24141098819702,-10.700952395996412,0.2604628261939931,-11.119379095238125,-10.581718990365262,-23.611955573159893,FAIL_EXTERNAL_CONTEXT_BASELINE_RESEARCH_ONLY
EXTCTX_C_LONG_H16_lagged_reference_sign_exclude,EXTCTX_C_REFERENCE_FEED_SANITY,long,16,exclude,"{""confirm_mode"": ""lagged_reference_sign""}",3573,0.7491819339338595,24.45059285072466,-23.701410916790802,-3.6131265728656103,0.4531206269241534,-84685.14120569354,2250,-25.678604651226728,1323,-20.338836538498406,17,-36.003994507328834,-9.020276799591441,0.2689616568709768,-11.119379095238125,-12.582031821552677,-25.94013110655026,FAIL_EXTERNAL_CONTEXT_BASELINE_RESEARCH_ONLY
EXTCTX_C_LONG_H16_lagged_reference_sign_tag_only,EXTCTX_C_REFERENCE_FEED_SANITY,long,16,tag_only,"{""confirm_mode"": ""lagged_reference_sign""}",3573,0.7491819339338595,24.45059285072466,-23.701410916790802,-3.6131265728656103,0.4531206269241534,-84685.14120569354,2250,-25.678604651226728,1323,-20.338836538498406,17,-36.003994507328834,-9.020276799591441,0.2689616568709768,-11.119379095238125,-12.582031821552677,-25.66556084456257,FAIL_EXTERNAL_CONTEXT_BASELINE_RESEARCH_ONLY
EXTCTX_A_SHORT_H16_Q0.75_avoid_exclude,EXTCTX_A_DXY_YIELD_TREND_FILTER,short,16,exclude,"{""context_mode"": ""avoid"", ""dxy_slope_quantile"": 0.75}",4107,-2.3799521872589766,22.136985970018905,-24.516938157277885,-6.841950933436092,0.4129534940345751,-100691.06501194027,2682,-24.889360182178653,1425,-23.81600070409622,17,-35.10154187837784,-13.94662605115548,0.24762600438276114,-13.899402945585589,-10.617535211692296,-26.43352601189376,FAIL_EXTERNAL_CONTEXT_BASELINE_RESEARCH_ONLY
EXTCTX_A_SHORT_H16_Q0.75_avoid_tag_only,EXTCTX_A_DXY_YIELD_TREND_FILTER,short,16,tag_only,"{""context_mode"": ""avoid"", ""dxy_slope_quantile"": 0.75}",4107,-2.3799521872589766,22.136985970018905,-24.516938157277885,-6.841950933436092,0.4129534940345751,-100691.06501194027,2682,-24.889360182178653,1425,-23.81600070409622,17,-35.10154187837784,-13.94662605115548,0.24762600438276114,-13.899402945585589,-10.617535211692296,-26.414630213771904,FAIL_EXTERNAL_CONTEXT_BASELINE_RESEARCH_ONLY
EXTCTX_A_SHORT_H16_Q0.75_confirm_exclude,EXTCTX_A_DXY_YIELD_TREND_FILTER,short,16,exclude,"{""context_mode"": ""confirm"", ""dxy_slope_quantile"": 0.75}",929,1.0162657574767875,25.932181287012984,-24.915915529536193,-5.097526607269476,0.44671689989235736,-23146.885526939124,684,-27.18884250552423,245,-18.570274502696126,17,-32.70748971848207,-5.897015573095445,0.27341227125941875,-13.899402945585589,-11.016512583950604,-28.9944939958869,FAIL_EXTERNAL_CONTEXT_BASELINE_RESEARCH_ONLY
EXTCTX_A_SHORT_H16_Q0.75_confirm_tag_only,EXTCTX_A_DXY_YIELD_TREND_FILTER,short,16,tag_only,"{""context_mode"": ""confirm"", ""dxy_slope_quantile"": 0.75}",929,1.0162657574767875,25.932181287012984,-24.915915529536193,-5.097526607269476,0.44671689989235736,-23146.885526939124,684,-27.18884250552423,245,-18.570274502696126,17,-32.70748971848207,-5.897015573095445,0.27341227125941875,-13.899402945585589,-11.016512583950604,-29.690977952383825,FAIL_EXTERNAL_CONTEXT_BASELINE_RESEARCH_ONLY
EXTCTX_A_LONG_H16_Q0.75_confirm_exclude,EXTCTX_A_DXY_YIELD_TREND_FILTER,long,16,exclude,"{""context_mode"": ""confirm"", ""dxy_slope_quantile"": 0.75}",2643,0.03184924327063372,26.440228536130977,-26.408379292860342,-4.128237142051461,0.4498675747256905,-69797.34647102989,1632,-27.674458341075862,1011,-24.364619642328467,17,-34.04215994805824,-18.56850413422859,0.2777147181233447,-11.119379095238125,-15.289000197622217,-28.92091635660877,FAIL_EXTERNAL_CONTEXT_BASELINE_RESEARCH_ONLY
EXTCTX_A_LONG_H16_Q0.75_confirm_tag_only,EXTCTX_A_DXY_YIELD_TREND_FILTER,long,16,tag_only,"{""context_mode"": ""confirm"", ""dxy_slope_quantile"": 0.75}",2643,0.03184924327063372,26.440228536130977,-26.408379292860342,-4.128237142051461,0.4498675747256905,-69797.34647102989,1632,-27.674458341075862,1011,-24.364619642328467,17,-34.04215994805824,-18.56850413422859,0.2777147181233447,-11.119379095238125,-15.289000197622217,-29.099367028953353,FAIL_EXTERNAL_CONTEXT_BASELINE_RESEARCH_ONLY
EXTCTX_D_LONG_H16_T2_REAL1_exclude,EXTCTX_D_COMPOSITE_CONTEXT_SCORE,long,16,exclude,"{""threshold"": 2, ""use_real_yield"": true}",2448,-0.025055047400224854,27.264483883929774,-27.289538931329993,-4.381350664844907,0.4383169934640523,-66804.79130389582,1558,-29.43714169994803,890,-23.53002756783911,17,-35.212448566950854,-14.82592517387464,0.26429738562091504,-11.119379095238125,-16.17015983609187,-30.135304871801022,FAIL_EXTERNAL_CONTEXT_BASELINE_RESEARCH_ONLY
EXTCTX_D_LONG_H16_T2_REAL1_tag_only,EXTCTX_D_COMPOSITE_CONTEXT_SCORE,long,16,tag_only,"{""threshold"": 2, ""use_real_yield"": true}",2448,-0.025055047400224854,27.264483883929774,-27.289538931329993,-4.381350664844907,0.4383169934640523,-66804.79130389582,1558,-29.43714169994803,890,-23.53002756783911,17,-35.212448566950854,-14.82592517387464,0.26429738562091504,-11.119379095238125,-16.17015983609187,-29.984624863166054,FAIL_EXTERNAL_CONTEXT_BASELINE_RESEARCH_ONLY
EXTCTX_A_SHORT_H16_Q0.25_confirm_exclude,EXTCTX_A_DXY_YIELD_TREND_FILTER,short,16,exclude,"{""context_mode"": ""confirm"", ""dxy_slope_quantile"": 0.25}",2688,-2.609582601441403,24.764684192242353,-27.374266793683756,-7.303521786430345,0.40625,-73582.02914142194,1758,-28.105821184338698,930,-25.991393010058605,17,-34.461335089005544,-19.049099058897564,0.2663690476190476,-13.899402945585589,-13.474863848098167,-29.835761973372634,FAIL_EXTERNAL_CONTEXT_BASELINE_RESEARCH_ONLY
EXTCTX_A_SHORT_H16_Q0.25_confirm_tag_only,EXTCTX_A_DXY_YIELD_TREND_FILTER,short,16,tag_only,"{""context_mode"": ""confirm"", ""dxy_slope_quantile"": 0.25}",2688,-2.609582601441403,24.764684192242353,-27.374266793683756,-7.303521786430345,0.40625,-73582.02914142194,1758,-28.105821184338698,930,-25.991393010058605,17,-34.461335089005544,-19.049099058897564,0.2663690476190476,-13.899402945585589,-13.474863848098167,-29.796892430568988,FAIL_EXTERNAL_CONTEXT_BASELINE_RESEARCH_ONLY
EXTCTX_A_SHORT_H16_Q0.50_confirm_exclude,EXTCTX_A_DXY_YIELD_TREND_FILTER,short,16,exclude,"{""context_mode"": ""confirm"", ""dxy_slope_quantile"": 0.5}",1883,-1.9284528292742429,25.4828644175992,-27.41131724687344,-6.789669293425504,0.41476367498672334,-51615.51037586269,1275,-27.724257078390078,608,-26.75507006729496,17,-37.265773387872365,-18.183968310420802,0.275092936802974,-13.899402945585589,-13.511914301287852,-30.192937312311717,FAIL_EXTERNAL_CONTEXT_BASELINE_RESEARCH_ONLY
EXTCTX_A_SHORT_H16_Q0.50_confirm_tag_only,EXTCTX_A_DXY_YIELD_TREND_FILTER,short,16,tag_only,"{""context_mode"": ""confirm"", ""dxy_slope_quantile"": 0.5}",1883,-1.9284528292742429,25.4828644175992,-27.41131724687344,-6.789669293425504,0.41476367498672334,-51615.51037586269,1275,-27.724257078390078,608,-26.75507006729496,17,-37.265773387872365,-18.183968310420802,0.275092936802974,-13.899402945585589,-13.511914301287852,-30.381935827261263,FAIL_EXTERNAL_CONTEXT_BASELINE_RESEARCH_ONLY
EXTCTX_A_LONG_H16_Q0.50_confirm_exclude,EXTCTX_A_DXY_YIELD_TREND_FILTER,long,16,exclude,"{""context_mode"": ""confirm"", ""dxy_slope_quantile"": 0.5}",1876,-0.08547449717285391,27.46703903506709,-27.552513532239942,-4.5267539229293385,0.43869936034115137,-51688.51538648213,1154,-28.906139297741383,722,-25.388962100953705,17,-34.137395257199486,-18.890589852793994,0.2857142857142857,-11.119379095238125,-16.43313443700182,-30.647159345679476,FAIL_EXTERNAL_CONTEXT_BASELINE_RESEARCH_ONLY
EXTCTX_A_LONG_H16_Q0.50_confirm_tag_only,EXTCTX_A_DXY_YIELD_TREND_FILTER,long,16,tag_only,"{""context_mode"": ""confirm"", ""dxy_slope_quantile"": 0.5}",1876,-0.08547449717285391,27.46703903506709,-27.552513532239942,-4.5267539229293385,0.43869936034115137,-51688.51538648213,1154,-28.906139297741383,722,-25.388962100953705,17,-34.137395257199486,-18.890589852793994,0.2857142857142857,-11.119379095238125,-16.43313443700182,-30.164171961011448,FAIL_EXTERNAL_CONTEXT_BASELINE_RESEARCH_ONLY
EXTCTX_A_LONG_H16_Q0.25_confirm_exclude,EXTCTX_A_DXY_YIELD_TREND_FILTER,long,16,exclude,"{""context_mode"": ""confirm"", ""dxy_slope_quantile"": 0.25}",957,-0.2033691272508133,27.517259983570966,-27.720629110821775,-4.169282933567109,0.44618599791013586,-26528.642059056438,621,-27.90408460377739,336,-27.381564047948455,17,-44.12359891970934,-15.09784378364486,0.25705329153605017,-11.119379095238125,-16.601250015583652,-31.44739898165063,FAIL_EXTERNAL_CONTEXT_BASELINE_RESEARCH_ONLY
EXTCTX_A_LONG_H16_Q0.25_confirm_tag_only,EXTCTX_A_DXY_YIELD_TREND_FILTER,long,16,tag_only,"{""context_mode"": ""confirm"", ""dxy_slope_quantile"": 0.25}",957,-0.2033691272508133,27.517259983570966,-27.720629110821775,-4.169282933567109,0.44618599791013586,-26528.642059056438,621,-27.90408460377739,336,-27.381564047948455,17,-44.12359891970934,-15.09784378364486,0.25705329153605017,-11.119379095238125,-16.601250015583652,-32.32572615194836,FAIL_EXTERNAL_CONTEXT_BASELINE_RESEARCH_ONLY
EXTCTX_D_LONG_H16_T2_REAL0_exclude,EXTCTX_D_COMPOSITE_CONTEXT_SCORE,long,16,exclude,"{""threshold"": 2, ""use_real_yield"": false}",1246,-1.1613993080382004,27.745265797467784,-28.906665105505983,-4.893622372000306,0.4261637239165329,-36017.70472146045,793,-28.584994369817764,453,-29.46976641544143,17,-42.004517961800545,-20.085162190005654,0.26484751203852325,-11.119379095238125,-17.787286010267856,-32.206227082558236,FAIL_EXTERNAL_CONTEXT_BASELINE_RESEARCH_ONLY
EXTCTX_D_LONG_H16_T2_REAL0_tag_only,EXTCTX_D_COMPOSITE_CONTEXT_SCORE,long,16,tag_only,"{""threshold"": 2, ""use_real_yield"": false}",1246,-1.1613993080382004,27.745265797467784,-28.906665105505983,-4.893622372000306,0.4261637239165329,-36017.70472146045,793,-28.584994369817764,453,-29.46976641544143,17,-42.004517961800545,-20.085162190005654,0.26484751203852325,-11.119379095238125,-17.787286010267856,-33.10387460361445,FAIL_EXTERNAL_CONTEXT_BASELINE_RESEARCH_ONLY
EXTCTX_D_LONG_H16_T3_REAL0_exclude,EXTCTX_D_COMPOSITE_CONTEXT_SCORE,long,16,exclude,"{""threshold"": 3, ""use_real_yield"": false}",1146,-1.1411317643175594,27.822822538540066,-28.963954302857623,-4.893622372000306,0.42670157068062825,-33192.691631074835,736,-28.494037714239223,410,-29.80751188632869,17,-45.76872763822184,-18.32311436206052,0.27225130890052357,-11.119379095238125,-17.8445752076195,-33.20800850882677,FAIL_EXTERNAL_CONTEXT_BASELINE_RESEARCH_ONLY
EXTCTX_D_LONG_H16_T3_REAL0_tag_only,EXTCTX_D_COMPOSITE_CONTEXT_SCORE,long,16,tag_only,"{""threshold"": 3, ""use_real_yield"": false}",1146,-1.1411317643175594,27.822822538540066,-28.963954302857623,-4.893622372000306,0.42670157068062825,-33192.691631074835,736,-28.494037714239223,410,-29.80751188632869,17,-45.76872763822184,-18.32311436206052,0.27225130890052357,-11.119379095238125,-17.8445752076195,-32.57340239945999,FAIL_EXTERNAL_CONTEXT_BASELINE_RESEARCH_ONLY
EXTCTX_D_SHORT_H16_T2_REAL1_exclude,EXTCTX_D_COMPOSITE_CONTEXT_SCORE,short,16,exclude,"{""threshold"": 2, ""use_real_yield"": true}",2295,-1.9734071261908201,27.101741462902858,-29.075148589093683,-6.97620056393955,0.41350762527233115,-66727.46601197,1591,-29.67124377073722,704,-27.728007347623688,17,-39.18577318338257,-21.698765015869014,0.26884531590413946,-13.899402945585589,-15.175745643508094,-32.29748716965511,FAIL_EXTERNAL_CONTEXT_BASELINE_RESEARCH_ONLY
EXTCTX_D_SHORT_H16_T2_REAL1_tag_only,EXTCTX_D_COMPOSITE_CONTEXT_SCORE,short,16,tag_only,"{""threshold"": 2, ""use_real_yield"": true}",2295,-1.9734071261908201,27.101741462902858,-29.075148589093683,-6.97620056393955,0.41350762527233115,-66727.46601197,1591,-29.67124377073722,704,-27.728007347623688,17,-39.18577318338257,-21.698765015869014,0.26884531590413946,-13.899402945585589,-15.175745643508094,-31.862634304616424,FAIL_EXTERNAL_CONTEXT_BASELINE_RESEARCH_ONLY
EXTCTX_D_LONG_H16_T3_REAL1_exclude,EXTCTX_D_COMPOSITE_CONTEXT_SCORE,long,16,exclude,"{""threshold"": 3, ""use_real_yield"": true}",1116,-1.870871182675874,27.835913553771345,-29.706784736447215,-4.866527592853331,0.4274193548387097,-33152.77176587509,700,-28.644225594319256,416,-31.49474483137407,17,-44.11728900349667,-21.8013026060087,0.26881720430107525,-11.119379095238125,-18.587405641209088,-34.00208990192664,FAIL_EXTERNAL_CONTEXT_BASELINE_RESEARCH_ONLY
EXTCTX_D_LONG_H16_T3_REAL1_tag_only,EXTCTX_D_COMPOSITE_CONTEXT_SCORE,long,16,tag_only,"{""threshold"": 3, ""use_real_yield"": true}",1116,-1.870871182675874,27.835913553771345,-29.706784736447215,-4.866527592853331,0.4274193548387097,-33152.77176587509,700,-28.644225594319256,416,-31.49474483137407,17,-44.11728900349667,-21.8013026060087,0.26881720430107525,-11.119379095238125,-18.587405641209088,-33.86021395858944,FAIL_EXTERNAL_CONTEXT_BASELINE_RESEARCH_ONLY
EXTCTX_D_SHORT_H16_T3_REAL1_exclude,EXTCTX_D_COMPOSITE_CONTEXT_SCORE,short,16,exclude,"{""threshold"": 3, ""use_real_yield"": true}",1008,-2.52953839386382,27.294284384572318,-29.823822778436142,-6.4836747990393295,0.42063492063492064,-30062.41336066363,707,-30.047502544779,301,-29.29843542028199,17,-45.56474639394086,-5.951572081612776,0.2986111111111111,-13.899402945585589,-15.924419832850553,-33.713544884904096,FAIL_EXTERNAL_CONTEXT_BASELINE_RESEARCH_ONLY
EXTCTX_D_SHORT_H16_T3_REAL1_tag_only,EXTCTX_D_COMPOSITE_CONTEXT_SCORE,short,16,tag_only,"{""threshold"": 3, ""use_real_yield"": true}",1008,-2.52953839386382,27.294284384572318,-29.823822778436142,-6.4836747990393295,0.42063492063492064,-30062.41336066363,707,-30.047502544779,301,-29.29843542028199,17,-45.56474639394086,-5.951572081612776,0.2986111111111111,-13.899402945585589,-15.924419832850553,-34.13168971366039,FAIL_EXTERNAL_CONTEXT_BASELINE_RESEARCH_ONLY
EXTCTX_C_SHORT_H16_lagged_reference_sign_exclude,EXTCTX_C_REFERENCE_FEED_SANITY,short,16,exclude,"{""confirm_mode"": ""lagged_reference_sign""}",2923,-2.540124893408248,27.490872397751826,-30.03099729116007,-7.82728079427919,0.4026684912760862,-87780.60508206088,1937,-29.959402409022335,986,-30.171645654953995,17,-43.51205578954454,-15.553272615185186,0.2582962709544988,-13.899402945585589,-16.13159434557448,-32.74323681975644,FAIL_EXTERNAL_CONTEXT_BASELINE_RESEARCH_ONLY
EXTCTX_C_SHORT_H16_lagged_reference_sign_tag_only,EXTCTX_C_REFERENCE_FEED_SANITY,short,16,tag_only,"{""confirm_mode"": ""lagged_reference_sign""}",2923,-2.540124893408248,27.490872397751826,-30.03099729116007,-7.82728079427919,0.4026684912760862,-87780.60508206088,1937,-29.959402409022335,986,-30.171645654953995,17,-43.51205578954454,-15.553272615185186,0.2582962709544988,-13.899402945585589,-16.13159434557448,-32.174515636135936,FAIL_EXTERNAL_CONTEXT_BASELINE_RESEARCH_ONLY
EXTCTX_D_SHORT_H16_T2_REAL0_exclude,EXTCTX_D_COMPOSITE_CONTEXT_SCORE,short,16,exclude,"{""threshold"": 2, ""use_real_yield"": false}",1121,-2.540233744850936,27.59852241760166,-30.138756162452598,-6.715238542440716,0.4174843889384478,-33785.54565810936,781,-30.652876774813333,340,-28.95779087347103,17,-44.291122467356615,-7.076964705160867,0.28456735057983945,-13.899402945585589,-16.23935321686701,-34.05093145046103,FAIL_EXTERNAL_CONTEXT_BASELINE_RESEARCH_ONLY
EXTCTX_D_SHORT_H16_T2_REAL0_tag_only,EXTCTX_D_COMPOSITE_CONTEXT_SCORE,short,16,tag_only,"{""threshold"": 2, ""use_real_yield"": false}",1121,-2.540233744850936,27.59852241760166,-30.138756162452598,-6.715238542440716,0.4174843889384478,-33785.54565810936,781,-30.652876774813333,340,-28.95779087347103,17,-44.291122467356615,-7.076964705160867,0.28456735057983945,-13.899402945585589,-16.23935321686701,-33.877976761646345,FAIL_EXTERNAL_CONTEXT_BASELINE_RESEARCH_ONLY
EXTCTX_D_SHORT_H16_T3_REAL0_exclude,EXTCTX_D_COMPOSITE_CONTEXT_SCORE,short,16,exclude,"{""threshold"": 3, ""use_real_yield"": false}",1050,-2.56519605782495,28.256069642447596,-30.821265700272544,-7.086448053400529,0.4142857142857143,-32362.32898528617,730,-31.261609958824128,320,-29.816730360451743,17,-44.291122467356615,-6.390576341684018,0.2857142857142857,-13.899402945585589,-16.921862754686956,-34.387202053021184,FAIL_EXTERNAL_CONTEXT_BASELINE_RESEARCH_ONLY
EXTCTX_D_SHORT_H16_T3_REAL0_tag_only,EXTCTX_D_COMPOSITE_CONTEXT_SCORE,short,16,tag_only,"{""threshold"": 3, ""use_real_yield"": false}",1050,-2.56519605782495,28.256069642447596,-30.821265700272544,-7.086448053400529,0.4142857142857143,-32362.32898528617,730,-31.261609958824128,320,-29.816730360451743,17,-44.291122467356615,-6.390576341684018,0.2857142857142857,-13.899402945585589,-16.921862754686956,-34.92451858507376,FAIL_EXTERNAL_CONTEXT_BASELINE_RESEARCH_ONLY
