signal_time,entry_time,exit_time,direction,entry,exit,tp,sl,gross,net_x1,net_x4,exit_reason,family,candidate,entry_time_dt,year,month,net_x2,net_x6,net_x8,date,day_open,day_high,day_low,day_close,day_range,prior_day_range,prior_day_direction,asia_open,asia_high,asia_low,asia_close,asia_range,asia_eff,asia_direction,london_open,london_high,london_low,london_close,london_range,london_eff,london_direction,early_ny_open,early_ny_high,early_ny_low,early_ny_close,early_ny_range,early_ny_eff,early_ny_direction,entry_hour,london_aligned,prior_day_aligned,timestamp,direction_num,entry_price_norm,day_open_daily,day_high_daily,day_low_daily,day_close_daily,day_atr,prior_high,prior_low,prior_range,prior_range_atr,dow,asia_open_daily,asia_high_daily,asia_low_daily,asia_close_daily,asia_atr,asia_range_daily,asia_range_atr,asia_eff_daily,asia_dir,london_open_daily,london_high_daily,london_low_daily,london_close_daily,london_atr,london_range_daily,london_range_atr,london_eff_daily,london_dir,london_range_atr_q20,london_range_atr_q30,london_range_atr_q40,london_range_atr_q60,london_range_atr_q70,london_range_atr_q80,london_eff_q20,london_eff_q30,london_eff_q40,london_eff_q60,london_eff_q70,london_eff_q80,asia_range_atr_q20,asia_range_atr_q30,asia_range_atr_q40,asia_range_atr_q60,asia_range_atr_q70,asia_range_atr_q80,prior_range_atr_q20,prior_range_atr_q30,prior_range_atr_q40,prior_range_atr_q60,prior_range_atr_q70,prior_range_atr_q80,h1_bias_at_entry,h1_atr_at_entry,h1_atr_q30_at_entry,h1_atr_q70_at_entry,h1_aligned,asia_aligned
2022-07-21 13:00:00,2022-07-21 13:01:00+00:00,2022-07-21 13:43:00,short,1683.84,1681.58657,1681.58657,1686.28121,2.25343,1.90343,0.8534299999999999,tp,london_oneway_continuation,S23B_B_pb0.1_eff0.60_h180_tp0.6_sl0.65,2022-07-21 13:01:00,2022,2022-07,1.55343,0.1534300000000001,-0.54657,2022-07-21 00:00:00+00:00,1695.82,1720.09,1680.74,1717.1,39.34999999999991,21.980000000000015,short,1695.82,1697.15,1689.81,1691.45,7.3400000000001455,0.5953678474114175,short,1691.44,1693.66,1682.13,1684.37,11.529999999999973,0.6131830008673184,short,1684.35,1706.85,1680.74,1706.5,26.1099999999999,0.8483339716583752,long,13,True,True,2022-07-21 13:01:00+00:00,-1,,1696.22,1720.0,1680.74,1718.82,1.9576562500000243,1714.22,1692.24,21.980000000000018,11.227711708835372,3,1696.22,1697.15,1689.81,1691.57,1.583281249999974,7.3400000000001455,4.635941971775555,0.6335149863760217,-1.0,1691.55,1693.66,1682.13,1685.96,1.533593750000005,11.529999999999973,7.518288334182332,0.48482220294882317,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,-1,3.901999999999987,3.9793499999999753,5.252399999999998,True,True
2022-08-05 13:00:00,2022-08-05 13:01:00+00:00,2022-08-05 13:42:00,short,1786.5,1784.60571,1784.60571,1788.55214,1.89429,1.5442900000000002,0.4942900000000001,tp,london_oneway_continuation,S23B_B_pb0.1_eff0.60_h180_tp0.6_sl0.65,2022-08-05 13:01:00,2022,2022-08,1.19429,-0.2057099999999996,-0.9057099999999998,2022-08-05 00:00:00+00:00,1790.82,1794.72,1764.78,1773.8,29.94000000000005,31.680000000000064,long,1790.82,1794.72,1788.62,1791.99,6.100000000000136,0.1918032786885322,long,1791.97,1792.75,1785.18,1786.38,7.569999999999936,0.7384412153236414,short,1786.44,1789.03,1767.28,1768.74,21.75,0.8137931034482779,short,13,True,False,2022-08-05 13:01:00+00:00,-1,,1791.12,1794.72,1764.78,1773.8,1.7575000000000074,1794.76,1763.08,31.680000000000064,18.025604551920303,4,1791.12,1794.72,1788.62,1792.29,1.498437500000012,6.100000000000136,4.070907194994844,0.19180327868853222,1.0,1792.31,1792.76,1785.34,1786.46,1.4881250000000215,7.420000000000073,4.986140277194433,0.7884097035040232,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,1,3.409500000000037,4.003300000000022,5.158999999999996,False,False
2022-08-11 13:00:00,2022-08-11 13:01:00+00:00,2022-08-11 14:09:00,long,1790.13,1791.86914,1791.86914,1788.24593,1.73914,1.3891399999999998,0.33914,tp,london_oneway_continuation,S23B_B_pb0.1_eff0.60_h180_tp0.6_sl0.65,2022-08-11 13:01:00,2022,2022-08,1.03914,-0.3608599999999997,-1.06086,2022-08-11 00:00:00+00:00,1791.01,1799.07,1783.39,1787.63,15.679999999999836,20.269999999999985,short,1791.01,1792.71,1784.32,1785.66,8.3900000000001,0.6376638855780506,short,1785.69,1790.18,1783.39,1790.08,6.789999999999964,0.6465390279823117,long,1790.07,1799.03,1788.88,1796.61,10.149999999999864,0.6443349753694632,long,13,True,False,2022-08-11 13:01:00+00:00,1,,1791.16,1799.07,1783.39,1788.99,1.7079687499999991,1807.68,1787.41,20.269999999999982,11.867898636904213,3,1791.16,1792.71,1784.32,1786.4,1.433593750000039,8.3900000000001,5.852425068119802,0.5673420738974891,-1.0,1786.39,1790.18,1783.39,1788.33,1.4410937500000003,6.789999999999964,4.711699013336198,0.2857142857142618,1.0,,,,,,,,,,,,,,,,,,,,,,,,,-1,3.184500000000014,3.9595999999999947,5.083250000000005,False,False
2022-08-15 13:00:00,2022-08-15 13:01:00+00:00,2022-08-15 13:10:00,short,1779.9,1777.72843,1777.72843,1782.25254,2.17157,1.82157,0.7715700000000001,tp,london_oneway_continuation,S23B_B_pb0.1_eff0.60_h180_tp0.6_sl0.65,2022-08-15 13:01:00,2022,2022-08,1.47157,0.0715700000000003,-0.6284299999999998,2022-08-15 00:00:00+00:00,1800.13,1802.09,1772.78,1778.27,29.309999999999945,2.5799999999999272,short,1800.13,1802.09,1793.75,1795.25,8.339999999999918,0.5851318944844313,short,1795.25,1795.29,1777.63,1779.41,17.659999999999854,0.8969422423556086,short,1779.42,1786.01,1772.78,1779.66,13.230000000000018,0.0181405895691616,long,13,True,True,2022-08-15 13:01:00+00:00,-1,,1800.0,1802.09,1772.78,1778.79,1.7399999999999913,1802.09,1800.0,2.089999999999918,1.2011494252873152,0,1800.0,1802.09,1793.75,1794.72,1.3412499999999916,8.339999999999918,6.21808014911461,0.6330935251798591,-1.0,1794.71,1795.42,1779.71,1779.78,1.3354687499999969,15.710000000000036,11.763659763659819,0.9503500954805875,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,1,3.638499999999999,3.9317499999999996,5.048250000000001,False,True
2022-08-18 13:00:00,2022-08-18 13:01:00+00:00,2022-08-18 14:16:00,long,1769.27,1770.84157,1770.84157,1767.56746,1.57157,1.2215699999999998,0.17157,tp,london_oneway_continuation,S23B_B_pb0.1_eff0.60_h180_tp0.6_sl0.65,2022-08-18 13:01:00,2022,2022-08,0.87157,-0.5284299999999997,-1.22843,2022-08-18 00:00:00+00:00,1762.05,1772.24,1755.15,1757.18,17.089999999999918,22.449999999999815,short,1762.05,1767.38,1761.62,1762.24,5.760000000000218,0.0329861111111193,long,1762.27,1768.86,1760.72,1768.75,8.139999999999873,0.7960687960688108,long,1768.75,1772.24,1766.37,1767.1,5.870000000000118,0.281090289608187,short,13,True,False,2022-08-18 13:01:00+00:00,1,,1762.73,1772.24,1755.15,1758.88,1.6776562500000054,1782.12,1759.67,22.449999999999818,13.381763993666608,3,1762.73,1767.38,1761.87,1762.81,1.6857812500000193,5.510000000000218,3.2685142274539802,0.014519056261329233,1.0,1762.81,1767.18,1760.72,1767.01,1.1690625000000203,6.460000000000036,5.525795241913862,0.6501547987616133,1.0,,,,,,,,,,,,,,,,,,,,,,,,,-1,3.2109999999999785,3.8909000000000185,4.999950000000022,False,True
2022-08-22 13:00:00,2022-08-22 13:01:00+00:00,2022-08-22 13:04:00,short,1737.19,1735.258,1735.258,1739.283,1.932,1.582,0.532,tp,london_oneway_continuation,S23B_B_pb0.1_eff0.60_h180_tp0.6_sl0.65,2022-08-22 13:01:00,2022,2022-08,1.232,-0.1679999999999997,-0.8679999999999999,2022-08-22 00:00:00+00:00,1747.08,1748.95,1727.61,1735.63,21.340000000000146,3.1100000000001278,long,1747.08,1748.95,1744.78,1746.36,4.170000000000073,0.1726618705036006,short,1746.36,1746.38,1731.59,1737.32,14.790000000000193,0.6112237998647632,short,1737.31,1737.34,1727.61,1730.31,9.730000000000018,0.7194244604316533,short,13,True,False,2022-08-22 13:01:00+00:00,-1,,1747.62,1748.95,1727.61,1734.59,1.6146875000000165,1747.87,1744.81,3.0599999999999454,1.8951035417069335,0,1747.62,1748.95,1744.78,1746.47,1.3001562499999828,4.170000000000073,3.207306814084944,0.27577937649876344,-1.0,1746.49,1746.7,1731.59,1733.66,1.372968750000016,15.110000000000127,11.005348810743108,0.8491065519523374,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,-1,3.0754999999999995,3.84075000000002,4.966749999999974,True,True
2022-08-26 13:00:00,2022-08-26 13:01:00+00:00,2022-08-26 13:05:00,short,1749.58,1747.918,1747.918,1751.3805,1.662,1.3119999999999998,0.262,tp,london_oneway_continuation,S23B_B_pb0.1_eff0.60_h180_tp0.6_sl0.65,2022-08-26 13:01:00,2022,2022-08,0.962,-0.4379999999999997,-1.138,2022-08-26 00:00:00+00:00,1757.1,1758.71,1733.97,1736.57,24.74000000000001,15.519999999999982,long,1757.1,1758.71,1752.13,1757.34,6.579999999999927,0.0364741641337403,long,1757.32,1758.61,1749.11,1749.68,9.5,0.804210526315776,short,1749.61,1751.66,1743.55,1745.74,8.110000000000127,0.4771886559802503,short,13,True,False,2022-08-26 13:01:00+00:00,-1,,1757.65,1758.71,1733.97,1736.57,1.5371875000000088,1765.31,1749.79,15.519999999999982,10.096361048993629,4,1757.65,1758.71,1752.13,1756.08,1.0367187499999808,6.579999999999927,6.346948003014365,0.2386018237082342,-1.0,1756.08,1758.61,1750.03,1750.64,1.247187499999992,8.579999999999927,6.87947882736155,0.6340326340326192,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,1,2.8704999999999474,3.782450000000008,4.914150000000022,False,True
2022-09-13 13:00:00,2022-09-13 13:01:00+00:00,2022-09-13 13:25:00,long,1726.69,1724.79479,1728.43943,1724.79479,-1.89521,-2.24521,-3.29521,sl_conservative,london_oneway_continuation,S23B_B_pb0.1_eff0.60_h180_tp0.6_sl0.65,2022-09-13 13:01:00,2022,2022-09,-2.59521,-3.99521,-4.695209999999999,2022-09-13 00:00:00+00:00,1725.14,1731.63,1696.9,1701.86,34.73000000000002,23.170000000000076,long,1725.14,1727.4,1720.57,1721.24,6.830000000000155,0.5710102489019038,short,1721.22,1727.96,1719.8,1726.59,8.160000000000082,0.6580882352940977,long,1726.59,1731.63,1702.96,1703.64,28.670000000000076,0.8004883153121646,short,13,True,True,2022-09-13 13:01:00+00:00,1,,1724.83,1731.63,1696.9,1702.46,1.6287500000000037,1734.92,1711.75,23.170000000000073,14.225633154259414,1,1724.83,1727.4,1720.57,1721.53,1.5339062499999763,6.830000000000155,4.4526841193849105,0.48316251830159296,-1.0,1721.61,1727.75,1719.8,1727.62,1.5532812499999977,7.9500000000000455,5.118197364450293,0.7559748427672901,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1,3.283500000000015,3.7818500000000084,4.819650000000004,True,False
2022-09-20 13:00:00,2022-09-20 13:01:00+00:00,2022-09-20 14:18:00,short,1667.52,1669.56564,1665.63171,1669.56564,-2.04564,-2.39564,-3.44564,sl_conservative,london_oneway_continuation,S23B_B_pb0.1_eff0.60_h180_tp0.6_sl0.65,2022-09-20 13:01:00,2022,2022-09,-2.74564,-4.14564,-4.84564,2022-09-20 00:00:00+00:00,1675.4,1679.28,1659.79,1665.07,19.49000000000001,20.230000000000015,short,1675.4,1679.28,1673.25,1676.81,6.029999999999973,0.2338308457711212,long,1676.85,1677.05,1666.42,1667.6,10.629999999999882,0.8701787394167547,short,1667.61,1670.12,1665.03,1667.68,5.089999999999918,0.0137524557957101,long,13,True,True,2022-09-20 13:01:00+00:00,-1,,1675.61,1679.28,1659.79,1664.32,1.723749999999999,1679.77,1659.54,20.230000000000018,11.736040609137072,1,1675.61,1679.28,1673.25,1676.63,1.2489062500000259,6.029999999999973,4.828224696609412,0.16915422885575684,1.0,1676.62,1677.74,1667.01,1667.34,1.4710937499999979,10.730000000000018,7.293892724376018,0.8648648648648608,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,1,3.0495000000000005,3.7818500000000084,4.8394500000000065,False,False
2022-09-21 13:00:00,2022-09-21 13:01:00+00:00,2022-09-21 13:26:00,long,1673.38,1675.31243,1675.31243,1671.28654,1.93243,1.58243,0.5324300000000002,tp,london_oneway_continuation,S23B_B_pb0.1_eff0.60_h180_tp0.6_sl0.65,2022-09-21 13:01:00,2022,2022-09,1.23243,-0.1675699999999995,-0.8675699999999997,2022-09-21 00:00:00+00:00,1665.09,1687.81,1653.67,1671.01,34.13999999999987,19.49000000000001,short,1665.09,1667.29,1662.69,1663.65,4.599999999999909,0.3130434782608381,short,1663.65,1676.01,1661.57,1673.19,14.440000000000056,0.6606648199445934,long,1673.13,1677.32,1672.56,1674.05,4.759999999999991,0.1932773109243376,long,13,True,False,2022-09-21 13:01:00+00:00,1,,1664.43,1687.81,1653.67,1673.38,1.9723437500000216,1679.28,1659.79,19.49000000000001,9.881644616968922,2,1664.43,1667.29,1662.69,1664.09,1.2862500000000097,4.599999999999909,3.576287657920213,0.07391304347829397,-1.0,1664.1,1676.01,1661.57,1674.39,1.8015624999999922,14.440000000000055,8.0152645273201,0.7126038781163541,1.0,,,,,,,,,,,,,,,,,,,,,,,,,-1,3.179000000000019,3.7713000000000148,4.832499999999983,False,False
