trades,total_x4,pf_x4,median_x4,wr,dd_x4,variant,period_type,period,start_utc,end_utc
7,-151.8,0.094704,-4.52,0.428571,-151.8,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool1_all,month,2024-05,2024-05-01T18:00:00+00:00,2024-05-30T11:00:00+00:00
10,-244.68,0.105048,-21.2,0.1,-244.68,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool1_all,month,2024-06,2024-06-03T10:00:00+00:00,2024-06-27T05:00:00+00:00
5,-62.64,0.301828,-0.36,0.4,-89.36,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool1_all,month,2024-07,2024-07-22T02:00:00+00:00,2024-07-26T12:00:00+00:00
7,-170.44,0.321713,-39.0,0.142857,-239.68,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool1_all,month,2024-08,2024-08-05T20:00:00+00:00,2024-08-29T04:00:00+00:00
3,31.08,2.094366,20.2,0.666667,-28.4,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool1_all,month,2024-09,2024-09-02T01:00:00+00:00,2024-09-04T14:00:00+00:00
12,-41.96,0.840723,-17.58,0.416667,-138.56,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool1_all,month,2024-10,2024-10-01T04:00:00+00:00,2024-10-28T08:00:00+00:00
13,-57.28,0.813784,8.56,0.538462,-186.2,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool1_all,month,2024-11,2024-11-04T02:00:00+00:00,2024-11-27T08:00:00+00:00
10,-242.96,0.094379,-20.94,0.1,-242.96,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool1_all,month,2024-12,2024-12-03T01:00:00+00:00,2024-12-31T10:00:00+00:00
3,-50.28,0.267909,7.4,0.666667,-68.68,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool1_all,month,2025-01,2025-01-14T04:00:00+00:00,2025-01-28T11:00:00+00:00
3,39.88,2.515198,-8.64,0.333333,-26.32,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool1_all,month,2025-02,2025-02-17T05:00:00+00:00,2025-02-28T12:00:00+00:00
8,-127.92,0.284564,-0.78,0.5,-158.64,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool1_all,month,2025-03,2025-03-03T03:00:00+00:00,2025-03-26T03:00:00+00:00
9,-175.28,0.56372,-10.96,0.444444,-314.72,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool1_all,month,2025-04,2025-04-03T17:00:00+00:00,2025-04-30T17:00:00+00:00
14,-46.48,0.913926,-30.08,0.428571,-247.48,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool1_all,month,2025-05,2025-05-01T15:00:00+00:00,2025-05-29T15:00:00+00:00
17,35.32,1.095532,-1.68,0.470588,-115.72,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool1_all,month,2025-06,2025-06-01T23:00:00+00:00,2025-06-30T19:00:00+00:00
9,167.84,3.689744,-4.2,0.333333,-36.12,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool1_all,month,2025-07,2025-07-09T17:00:00+00:00,2025-07-31T05:00:00+00:00
8,-182.52,0.081152,-22.28,0.375,-184.16,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool1_all,month,2025-08,2025-08-01T05:00:00+00:00,2025-08-21T15:00:00+00:00
2,-110.44,0.09028,-55.22,0.5,-121.4,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool1_all,month,2025-09,2025-09-19T07:00:00+00:00,2025-09-26T11:00:00+00:00
7,372.12,2.18949,22.12,0.571429,-199.44,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool1_all,month,2025-10,2025-10-22T09:00:00+00:00,2025-10-30T06:00:00+00:00
6,-384.8,0.0,-51.38,0.0,-384.8,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool1_all,month,2025-11,2025-11-05T06:00:00+00:00,2025-11-24T11:00:00+00:00
6,-172.36,0.411258,-46.56,0.333333,-180.84,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool1_all,month,2025-12,2025-12-04T11:00:00+00:00,2025-12-31T16:00:00+00:00
8,344.68,1.854268,8.52,0.5,-364.2,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool1_all,month,2026-02,2026-02-02T11:00:00+00:00,2026-02-18T06:00:00+00:00
15,1528.16,3.587646,61.64,0.666667,-121.4,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool1_all,month,2026-03,2026-03-04T03:00:00+00:00,2026-03-24T12:00:00+00:00
8,161.92,1.616134,8.02,0.625,-141.4,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool1_all,month,2026-04,2026-04-07T11:00:00+00:00,2026-04-28T20:00:00+00:00
10,188.64,1.476219,-16.14,0.5,-173.44,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool1_all,month,2026-05,2026-05-05T04:00:00+00:00,2026-05-28T19:00:00+00:00
5,212.76,4.957589,14.04,0.6,-41.08,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h6_cool1_all,month,2026-06,2026-06-03T14:00:00+00:00,2026-06-09T04:00:00+00:00
58,-107.56,0.905039,1.44,0.5,-373.52,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,year,2022,2022-05-10T06:00:00+00:00,2022-12-27T04:00:00+00:00
92,528.56,1.476438,5.9,0.608696,-181.2,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,year,2023,2023-01-19T07:00:00+00:00,2023-12-19T10:00:00+00:00
78,-1384.64,0.427428,-18.14,0.371795,-1517.56,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,year,2024,2024-01-03T05:00:00+00:00,2024-12-31T10:00:00+00:00
77,-411.64,0.888478,-30.52,0.428571,-919.2,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,year,2025,2025-01-14T04:00:00+00:00,2025-12-31T16:00:00+00:00
39,2071.4,1.911724,-60.48,0.461538,-499.32,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,year,2026,2026-02-02T11:00:00+00:00,2026-06-08T18:00:00+00:00
18,190.2,1.810051,7.22,0.555556,-112.28,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,quarter,2022Q2,2022-05-10T06:00:00+00:00,2022-06-30T15:00:00+00:00
23,-228.68,0.574089,-11.24,0.391304,-373.52,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,quarter,2022Q3,2022-07-03T23:00:00+00:00,2022-09-27T08:00:00+00:00
17,-69.08,0.808621,4.84,0.588235,-200.8,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,quarter,2022Q4,2022-10-11T14:00:00+00:00,2022-12-27T04:00:00+00:00
17,120.12,1.437564,-3.08,0.470588,-99.24,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,quarter,2023Q1,2023-01-19T07:00:00+00:00,2023-03-29T13:00:00+00:00
28,290.28,1.910083,10.58,0.642857,-104.0,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,quarter,2023Q2,2023-04-10T23:00:00+00:00,2023-06-29T17:00:00+00:00
27,184.92,1.960723,5.76,0.666667,-77.88,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,quarter,2023Q3,2023-07-06T05:00:00+00:00,2023-09-29T00:00:00+00:00
20,-66.76,0.793594,1.5,0.6,-181.2,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,quarter,2023Q4,2023-10-03T12:00:00+00:00,2023-12-19T10:00:00+00:00
21,-125.68,0.662042,0.2,0.52381,-258.6,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,quarter,2024Q1,2024-01-03T05:00:00+00:00,2024-03-20T15:00:00+00:00
17,-620.0,0.077875,-28.6,0.235294,-651.72,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,quarter,2024Q2,2024-04-23T02:00:00+00:00,2024-06-27T05:00:00+00:00
13,-211.24,0.503339,-33.28,0.384615,-270.68,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,quarter,2024Q3,2024-07-22T02:00:00+00:00,2024-09-04T17:00:00+00:00
27,-427.72,0.549161,-15.84,0.333333,-427.72,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,quarter,2024Q4,2024-10-01T04:00:00+00:00,2024-12-31T10:00:00+00:00
11,-163.44,0.475952,-9.76,0.454545,-228.92,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,quarter,2025Q1,2025-01-14T04:00:00+00:00,2025-03-26T03:00:00+00:00
34,249.92,1.146791,-24.38,0.470588,-390.8,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,quarter,2025Q2,2025-04-03T17:00:00+00:00,2025-06-30T19:00:00+00:00
17,-73.08,0.879262,-1.24,0.470588,-319.2,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,quarter,2025Q3,2025-07-09T17:00:00+00:00,2025-09-26T11:00:00+00:00
15,-425.04,0.603285,-80.72,0.266667,-919.2,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,quarter,2025Q4,2025-10-22T09:00:00+00:00,2025-12-31T16:00:00+00:00
20,1322.8,1.908018,-121.4,0.4,-499.32,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,quarter,2026Q1,2026-02-02T11:00:00+00:00,2026-03-24T12:00:00+00:00
19,748.6,1.918347,35.56,0.526316,-246.8,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,quarter,2026Q2,2026-04-07T11:00:00+00:00,2026-06-08T18:00:00+00:00
8,96.68,1.974597,7.22,0.625,-61.8,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,month,2022-05,2022-05-10T06:00:00+00:00,2022-05-26T16:00:00+00:00
10,93.52,1.689676,2.16,0.5,-82.12,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,month,2022-06,2022-06-01T05:00:00+00:00,2022-06-30T15:00:00+00:00
10,-110.84,0.495172,-15.28,0.4,-175.36,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,month,2022-07,2022-07-03T23:00:00+00:00,2022-07-27T11:00:00+00:00
6,-99.08,0.419226,-18.26,0.333333,-151.8,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,month,2022-08,2022-08-04T00:00:00+00:00,2022-08-31T07:00:00+00:00
7,-18.76,0.872172,-1.44,0.428571,-146.76,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,month,2022-09,2022-09-01T08:00:00+00:00,2022-09-27T08:00:00+00:00
9,34.28,1.189016,13.12,0.666667,-121.4,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,month,2022-10,2022-10-11T14:00:00+00:00,2022-10-31T00:00:00+00:00
5,-35.28,0.617851,4.84,0.6,-92.32,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,month,2022-11,2022-11-01T04:00:00+00:00,2022-11-23T01:00:00+00:00
3,-68.08,0.219982,-20.68,0.333333,-87.28,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,month,2022-12,2022-12-06T14:00:00+00:00,2022-12-27T04:00:00+00:00
2,-99.24,0.0,-49.62,0.0,-99.24,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,month,2023-01,2023-01-19T07:00:00+00:00,2023-01-27T10:00:00+00:00
11,267.64,3.72768,6.52,0.636364,-81.24,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,month,2023-02,2023-02-03T03:00:00+00:00,2023-02-27T16:00:00+00:00
4,-48.28,0.374287,-8.68,0.25,-77.16,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,month,2023-03,2023-03-08T09:00:00+00:00,2023-03-29T13:00:00+00:00
7,-48.56,0.645029,-15.12,0.428571,-86.52,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,month,2023-04,2023-04-10T23:00:00+00:00,2023-04-24T02:00:00+00:00
11,251.92,5.176393,12.72,0.727273,-60.32,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,month,2023-05,2023-05-01T15:00:00+00:00,2023-05-29T08:00:00+00:00
10,86.92,1.713395,12.5,0.7,-104.0,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,month,2023-06,2023-06-07T12:00:00+00:00,2023-06-29T17:00:00+00:00
6,-17.12,0.801576,1.88,0.5,-77.88,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,month,2023-07,2023-07-06T05:00:00+00:00,2023-07-31T16:00:00+00:00
13,222.72,14.352518,14.88,0.846154,-11.28,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,month,2023-08,2023-08-02T02:00:00+00:00,2023-08-21T05:00:00+00:00
8,-20.68,0.76899,-6.42,0.5,-58.44,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,month,2023-09,2023-09-07T12:00:00+00:00,2023-09-29T00:00:00+00:00
4,39.76,4.155556,5.66,0.75,-12.6,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,month,2023-10,2023-10-03T12:00:00+00:00,2023-10-05T23:00:00+00:00
8,-67.52,0.388406,-0.32,0.5,-84.92,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,month,2023-11,2023-11-01T14:00:00+00:00,2023-11-14T11:00:00+00:00
8,-39.0,0.805428,4.96,0.625,-181.2,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,month,2023-12,2023-12-05T02:00:00+00:00,2023-12-19T10:00:00+00:00
8,48.2,1.500623,0.48,0.625,-96.08,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,month,2024-01,2024-01-03T05:00:00+00:00,2024-01-26T04:00:00+00:00
8,22.6,1.28915,8.42,0.625,-62.12,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,month,2024-02,2024-02-02T21:00:00+00:00,2024-02-15T11:00:00+00:00
5,-196.48,0.004862,-29.68,0.2,-196.48,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,month,2024-03,2024-03-13T13:00:00+00:00,2024-03-20T15:00:00+00:00
3,8.36,1.357877,10.96,0.666667,-23.36,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,month,2024-04,2024-04-23T02:00:00+00:00,2024-04-25T11:00:00+00:00
5,-136.0,0.09285,-37.84,0.2,-136.0,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,month,2024-05,2024-05-01T18:00:00+00:00,2024-05-30T11:00:00+00:00
9,-492.36,0.013465,-31.64,0.111111,-492.36,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,month,2024-06,2024-06-03T10:00:00+00:00,2024-06-27T05:00:00+00:00
4,-63.28,0.484355,-38.46,0.25,-122.72,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,month,2024-07,2024-07-22T02:00:00+00:00,2024-07-26T00:00:00+00:00
6,-147.24,0.45329,-33.32,0.333333,-243.2,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,month,2024-08,2024-08-05T20:00:00+00:00,2024-08-29T04:00:00+00:00
3,-0.72,0.978365,5.52,0.666667,-33.28,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,month,2024-09,2024-09-02T01:00:00+00:00,2024-09-04T17:00:00+00:00
8,-115.04,0.584933,-12.24,0.375,-197.96,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,month,2024-10,2024-10-01T04:00:00+00:00,2024-10-28T08:00:00+00:00
10,-66.56,0.809915,-16.64,0.4,-180.64,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,month,2024-11,2024-11-04T02:00:00+00:00,2024-11-27T08:00:00+00:00
9,-246.12,0.234225,-22.24,0.222222,-246.12,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,month,2024-12,2024-12-03T01:00:00+00:00,2024-12-31T10:00:00+00:00
2,-42.76,0.0,-21.38,0.0,-42.76,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,month,2025-01,2025-01-14T04:00:00+00:00,2025-01-28T01:00:00+00:00
3,39.2,2.08768,1.2,0.666667,-36.04,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,month,2025-02,2025-02-17T05:00:00+00:00,2025-02-28T12:00:00+00:00
6,-159.88,0.314055,-27.32,0.5,-192.88,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,month,2025-03,2025-03-03T10:00:00+00:00,2025-03-26T03:00:00+00:00
9,70.16,1.144481,5.76,0.555556,-371.56,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,month,2025-04,2025-04-03T17:00:00+00:00,2025-04-30T17:00:00+00:00
12,216.32,1.324435,-55.5,0.416667,-292.8,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,month,2025-05,2025-05-01T15:00:00+00:00,2025-05-29T15:00:00+00:00
13,-36.56,0.933551,-6.92,0.461538,-184.84,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,month,2025-06,2025-06-01T23:00:00+00:00,2025-06-30T19:00:00+00:00
7,202.04,2.552243,-1.24,0.428571,-98.4,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,month,2025-07,2025-07-09T17:00:00+00:00,2025-07-31T05:00:00+00:00
8,-32.32,0.860882,29.04,0.625,-121.4,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,month,2025-08,2025-08-01T05:00:00+00:00,2025-08-21T15:00:00+00:00
2,-242.8,0.0,-121.4,0.0,-242.8,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,month,2025-09,2025-09-19T07:00:00+00:00,2025-09-26T11:00:00+00:00
5,372.76,2.844251,136.4,0.6,-121.4,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,month,2025-10,2025-10-22T09:00:00+00:00,2025-10-30T06:00:00+00:00
5,-558.04,0.0,-121.4,0.0,-558.04,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,month,2025-11,2025-11-05T06:00:00+00:00,2025-11-24T11:00:00+00:00
5,-239.76,0.229662,-49.44,0.2,-239.76,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,month,2025-12,2025-12-04T11:00:00+00:00,2025-12-31T16:00:00+00:00
7,-377.92,0.377397,-121.4,0.285714,-485.6,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,month,2026-02,2026-02-02T11:00:00+00:00,2026-02-18T06:00:00+00:00
13,1700.72,3.001318,-121.4,0.461538,-364.2,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,month,2026-03,2026-03-04T03:00:00+00:00,2026-03-24T12:00:00+00:00
7,494.6,2.618032,68.44,0.571429,-184.28,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,month,2026-04,2026-04-07T11:00:00+00:00,2026-04-28T20:00:00+00:00
9,215.36,1.479644,-19.88,0.444444,-186.32,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,month,2026-05,2026-05-05T04:00:00+00:00,2026-05-28T19:00:00+00:00
3,38.64,1.638889,39.0,0.666667,-60.48,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,month,2026-06,2026-06-03T14:00:00+00:00,2026-06-08T18:00:00+00:00
56,-111.16,0.899337,1.44,0.5,-394.28,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h12_cool4_all,year,2022,2022-05-10T06:00:00+00:00,2022-12-27T04:00:00+00:00
87,437.04,1.410783,5.76,0.586207,-181.2,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h12_cool4_all,year,2023,2023-01-19T07:00:00+00:00,2023-12-19T10:00:00+00:00
71,-1348.76,0.403489,-18.84,0.394366,-1531.64,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h12_cool4_all,year,2024,2024-01-03T05:00:00+00:00,2024-12-31T10:00:00+00:00
70,-117.32,0.96196,-14.38,0.442857,-797.8,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h12_cool4_all,year,2025,2025-01-14T04:00:00+00:00,2025-12-31T16:00:00+00:00
33,1730.64,1.907158,-60.48,0.454545,-548.48,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h12_cool4_all,year,2026,2026-02-02T11:00:00+00:00,2026-06-08T02:00:00+00:00
17,218.6,2.059109,7.24,0.588235,-83.88,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h12_cool4_all,quarter,2022Q2,2022-05-10T06:00:00+00:00,2022-06-30T15:00:00+00:00
22,-260.68,0.51449,-15.28,0.363636,-373.52,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h12_cool4_all,quarter,2022Q3,2022-07-03T23:00:00+00:00,2022-09-26T16:00:00+00:00
17,-69.08,0.808621,4.84,0.588235,-200.8,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h12_cool4_all,quarter,2022Q4,2022-10-11T14:00:00+00:00,2022-12-27T04:00:00+00:00
17,120.12,1.437564,-3.08,0.470588,-99.24,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h12_cool4_all,quarter,2023Q1,2023-01-19T07:00:00+00:00,2023-03-29T13:00:00+00:00
26,241.68,1.770467,7.8,0.615385,-104.0,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h12_cool4_all,quarter,2023Q2,2023-04-10T23:00:00+00:00,2023-06-29T17:00:00+00:00
26,158.52,1.848972,7.22,0.692308,-83.4,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h12_cool4_all,quarter,2023Q3,2023-07-06T05:00:00+00:00,2023-09-29T00:00:00+00:00
18,-83.28,0.711834,-2.6,0.5,-181.2,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h12_cool4_all,quarter,2023Q4,2023-10-03T12:00:00+00:00,2023-12-19T10:00:00+00:00
19,-59.88,0.804365,0.76,0.578947,-242.76,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h12_cool4_all,quarter,2024Q1,2024-01-03T05:00:00+00:00,2024-03-20T15:00:00+00:00
16,-614.72,0.075887,-30.12,0.25,-644.56,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h12_cool4_all,quarter,2024Q2,2024-04-23T02:00:00+00:00,2024-06-27T05:00:00+00:00
10,-244.8,0.313517,-33.32,0.4,-336.8,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h12_cool4_all,quarter,2024Q3,2024-07-22T02:00:00+00:00,2024-09-04T02:00:00+00:00
26,-429.36,0.539906,-16.64,0.346154,-429.36,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h12_cool4_all,quarter,2024Q4,2024-10-01T04:00:00+00:00,2024-12-31T10:00:00+00:00
11,-163.44,0.475952,-9.76,0.454545,-228.92,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h12_cool4_all,quarter,2025Q1,2025-01-14T04:00:00+00:00,2025-03-26T03:00:00+00:00
28,440.76,1.362181,-0.58,0.5,-414.2,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h12_cool4_all,quarter,2025Q2,2025-04-03T17:00:00+00:00,2025-06-30T19:00:00+00:00
17,-73.08,0.879262,-1.24,0.470588,-319.2,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h12_cool4_all,quarter,2025Q3,2025-07-09T17:00:00+00:00,2025-09-26T11:00:00+00:00
14,-321.56,0.661516,-76.58,0.285714,-797.8,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h12_cool4_all,quarter,2025Q4,2025-10-22T09:00:00+00:00,2025-12-31T16:00:00+00:00
16,899.64,1.741054,-121.4,0.375,-452.52,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h12_cool4_all,quarter,2026Q1,2026-02-02T11:00:00+00:00,2026-03-24T12:00:00+00:00
17,831.0,2.197821,35.56,0.529412,-184.28,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h12_cool4_all,quarter,2026Q2,2026-04-07T11:00:00+00:00,2026-06-08T02:00:00+00:00
8,96.68,1.974597,7.22,0.625,-61.8,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h12_cool4_all,month,2022-05,2022-05-10T06:00:00+00:00,2022-05-26T16:00:00+00:00
