candidate,family,entry_time,entry_hour,direction,entry_price,atr,horizon_min,tp_atr,sl_atr,exit_time,exit_price,exit_reason,gross,net_x1,net_x4,net_x6,reason,london_range,prior_day_range,asia_range,london_q,prior_q,confirm_atr_min,pullback_atr_max,breakout_atr_min,asia_q
hr_london_follow_h13_lq35_pq10_c00_tp06_sl065,high_range_london_continuation_v1,2026-01-07 13:00:00+00:00,13,-1,4461.61,6.783499999999867,180,0.6,0.65,2026-01-07 13:26:00+00:00,4457.5399,tp,4.070099999999911,3.720099999999911,2.6700999999999113,1.9700999999999116,passed_high_range_regime,33.11999999999989,69.30999999999949,40.720000000000255,0.35,0.1,0.0,,,
hr_london_follow_h13_lq35_pq10_c00_tp06_sl065,high_range_london_continuation_v1,2026-01-13 13:00:00+00:00,13,-1,4584.76,6.6310000000000855,180,0.6,0.65,2026-01-13 13:44:00+00:00,4589.0701500000005,sl,-4.310150000000249,-4.6601500000002485,-5.710150000000249,-6.4101500000002485,passed_high_range_regime,28.42999999999938,116.96000000000004,32.23000000000047,0.35,0.1,0.0,,,
hr_london_follow_h13_lq35_pq10_c00_tp06_sl065,high_range_london_continuation_v1,2026-01-14 13:00:00+00:00,13,1,4635.44,6.2349999999999,180,0.6,0.65,2026-01-14 13:01:00+00:00,4631.38725,sl,-4.052749999999833,-4.402749999999832,-5.452749999999833,-6.152749999999832,passed_high_range_regime,21.579999999999927,64.76999999999953,42.88000000000011,0.35,0.1,0.0,,,
hr_london_follow_h13_lq35_pq10_c00_tp06_sl065,high_range_london_continuation_v1,2026-01-23 13:00:00+00:00,13,-1,4918.41,11.131999999999971,180,0.6,0.65,2026-01-23 13:49:00+00:00,4925.6458,sl,-7.235800000000381,-7.585800000000381,-8.635800000000382,-9.335800000000381,passed_high_range_regime,67.39999999999964,187.47999999999956,36.32999999999993,0.35,0.1,0.0,,,
hr_london_follow_h13_lq35_pq10_c00_tp06_sl065,high_range_london_continuation_v1,2026-01-27 13:00:00+00:00,13,1,5090.16,9.25,180,0.6,0.65,2026-01-27 13:02:00+00:00,5084.1475,sl,-6.012499999999818,-6.362499999999818,-7.4124999999998185,-8.112499999999818,passed_high_range_regime,43.279999999999745,120.89999999999964,66.71999999999935,0.35,0.1,0.0,,,
hr_london_follow_h13_lq35_pq10_c00_tp06_sl065,high_range_london_continuation_v1,2026-02-02 13:00:00+00:00,13,1,4749.12,56.534999999999854,180,0.6,0.65,2026-02-02 13:01:00+00:00,4712.37225,sl,-36.74774999999954,-37.09774999999954,-38.14774999999954,-38.84774999999954,passed_high_range_regime,330.25,168.01999999999953,300.52999999999975,0.35,0.1,0.0,,,
hr_london_follow_h13_lq35_pq10_c00_tp06_sl065,high_range_london_continuation_v1,2026-02-03 13:00:00+00:00,13,1,4906.36,22.146499999999968,180,0.6,0.65,2026-02-03 13:02:00+00:00,4891.9647749999995,sl,-14.39522500000021,-14.74522500000021,-15.79522500000021,-16.49522500000021,passed_high_range_regime,139.53999999999996,481.1899999999996,189.4900000000007,0.35,0.1,0.0,,,
hr_london_follow_h13_lq35_pq10_c00_tp06_sl065,high_range_london_continuation_v1,2026-02-04 13:00:00+00:00,13,-1,5042.35,16.646500000000106,180,0.6,0.65,2026-02-04 13:01:00+00:00,5053.170225000001,sl,-10.820225000000391,-11.170225000000391,-12.220225000000392,-12.920225000000391,passed_high_range_regime,50.0,327.28999999999996,170.6200000000008,0.35,0.1,0.0,,,
hr_london_follow_h13_lq35_pq10_c00_tp06_sl065,high_range_london_continuation_v1,2026-02-05 13:00:00+00:00,13,1,4887.07,26.127999999999883,180,0.6,0.65,2026-02-05 13:50:00+00:00,4870.0868,sl,-16.98319999999967,-17.33319999999967,-18.38319999999967,-19.08319999999967,passed_high_range_regime,116.44999999999982,239.94999999999982,234.41000000000076,0.35,0.1,0.0,,,
hr_london_follow_h13_lq35_pq10_c00_tp06_sl065,high_range_london_continuation_v1,2026-02-06 13:00:00+00:00,13,1,4883.57,21.081499999999913,180,0.6,0.65,2026-02-06 13:05:00+00:00,4869.867025,sl,-13.702975000000151,-14.052975000000151,-15.102975000000152,-15.802975000000151,passed_high_range_regime,95.03999999999996,320.3100000000004,191.01000000000022,0.35,0.1,0.0,,,
hr_london_follow_h13_lq35_pq10_c00_tp06_sl065,high_range_london_continuation_v1,2026-02-10 13:00:00+00:00,13,1,5050.4,12.10350000000003,180,0.6,0.65,2026-02-10 14:07:00+00:00,5042.532725,sl,-7.8672749999996086,-8.217274999999608,-9.267274999999609,-9.967274999999608,passed_high_range_regime,51.73999999999978,121.23000000000047,87.30999999999949,0.35,0.1,0.0,,,
hr_london_follow_h13_lq35_pq10_c00_tp06_sl065,high_range_london_continuation_v1,2026-02-12 13:00:00+00:00,13,-1,5060.9,8.922499999999946,180,0.6,0.65,2026-02-12 13:52:00+00:00,5066.699624999999,sl,-5.799624999999651,-6.14962499999965,-7.199624999999651,-7.89962499999965,passed_high_range_regime,33.48999999999978,99.52999999999975,54.75999999999931,0.35,0.1,0.0,,,
hr_london_follow_h13_lq35_pq10_c00_tp06_sl065,high_range_london_continuation_v1,2026-02-24 13:00:00+00:00,13,1,5176.11,9.318499999999995,180,0.6,0.65,2026-02-24 14:01:00+00:00,5170.052975,sl,-6.057025000000067,-6.407025000000067,-7.457025000000067,-8.157025000000067,passed_high_range_regime,29.329999999999927,139.01000000000022,104.50999999999931,0.35,0.1,0.0,,,
hr_london_follow_h13_lq35_pq10_c00_tp06_sl065,high_range_london_continuation_v1,2026-02-25 13:00:00+00:00,13,-1,5163.55,7.966000000000031,180,0.6,0.65,2026-02-25 13:01:00+00:00,5168.7279,sl,-5.177899999999681,-5.527899999999681,-6.577899999999682,-7.277899999999681,passed_high_range_regime,40.400000000000546,155.44999999999982,71.0,0.35,0.1,0.0,,,
hr_london_follow_h13_lq35_pq10_c00_tp06_sl065,high_range_london_continuation_v1,2026-02-27 13:00:00+00:00,13,-1,5173.57,6.5275000000001,180,0.6,0.65,2026-02-27 13:01:00+00:00,5177.812875,sl,-4.242874999999913,-4.592874999999912,-5.642874999999913,-6.342874999999912,passed_high_range_regime,31.48999999999978,74.60999999999967,32.68000000000029,0.35,0.1,0.0,,,
hr_london_follow_h13_lq35_pq10_c00_tp06_sl065,high_range_london_continuation_v1,2026-03-03 13:00:00+00:00,13,-1,5198.07,26.497999999999955,180,0.6,0.65,2026-03-03 13:01:00+00:00,5215.293699999999,sl,-17.223699999999553,-17.573699999999555,-18.623699999999552,-19.323699999999555,passed_high_range_regime,140.09999999999945,158.2599999999993,50.460000000000036,0.35,0.1,0.0,,,
hr_london_follow_h13_lq35_pq10_c00_tp06_sl065,high_range_london_continuation_v1,2026-03-04 13:00:00+00:00,13,1,5194.91,14.505499999999984,180,0.6,0.65,2026-03-04 14:03:00+00:00,5203.6133,tp,8.703300000000127,8.353300000000127,7.303300000000126,6.603300000000127,passed_high_range_regime,79.67000000000007,382.7999999999993,105.97000000000025,0.35,0.1,0.0,,,
hr_london_follow_h13_lq35_pq10_c00_tp06_sl065,high_range_london_continuation_v1,2026-03-05 13:00:00+00:00,13,-1,5164.38,12.690999999999985,180,0.6,0.65,2026-03-05 15:00:00+00:00,5156.7654,tp,7.614599999999882,7.2645999999998825,6.214599999999882,5.5145999999998825,passed_high_range_regime,59.60999999999967,121.39000000000033,50.22999999999956,0.35,0.1,0.0,,,
hr_london_follow_h13_lq35_pq10_c00_tp06_sl065,high_range_london_continuation_v1,2026-03-06 13:00:00+00:00,13,-1,5086.0,11.161000000000149,180,0.6,0.65,2026-03-06 13:21:00+00:00,5093.25465,sl,-7.254649999999856,-7.604649999999856,-8.654649999999856,-9.354649999999856,passed_high_range_regime,54.25,143.6899999999996,76.73999999999978,0.35,0.1,0.0,,,
hr_london_follow_h13_lq35_pq10_c00_tp06_sl065,high_range_london_continuation_v1,2026-03-10 13:00:00+00:00,13,1,5187.11,9.813000000000011,180,0.6,0.65,2026-03-10 13:01:00+00:00,5180.7315499999995,sl,-6.378450000000157,-6.728450000000157,-7.7784500000001575,-8.478450000000157,passed_high_range_regime,38.60999999999967,176.90999999999985,69.05000000000018,0.35,0.1,0.0,,,
hr_london_follow_h13_lq35_pq10_c00_tp06_sl065,high_range_london_continuation_v1,2026-03-13 13:00:00+00:00,13,-1,5090.62,11.66550000000002,180,0.6,0.65,2026-03-13 13:57:00+00:00,5098.202575,sl,-7.582575000000361,-7.9325750000003605,-8.982575000000361,-9.68257500000036,passed_high_range_regime,49.1299999999992,136.32999999999993,55.710000000000036,0.35,0.1,0.0,,,
hr_london_follow_h13_lq35_pq10_c00_tp06_sl065,high_range_london_continuation_v1,2026-03-26 13:00:00+00:00,13,-1,4441.7,17.274500000000035,180,0.6,0.65,2026-03-26 13:20:00+00:00,4452.928425,sl,-11.228425000000243,-11.578425000000243,-12.628425000000243,-13.328425000000243,passed_high_range_regime,109.26000000000022,146.3800000000001,54.910000000000764,0.35,0.1,0.0,,,
hr_london_follow_h13_lq35_pq10_c00_tp06_sl065,high_range_london_continuation_v1,2026-03-27 13:00:00+00:00,13,-1,4412.85,10.56999999999989,180,0.6,0.65,2026-03-27 13:07:00+00:00,4406.508000000001,tp,6.3419999999996435,5.991999999999644,4.941999999999643,4.241999999999644,passed_high_range_regime,64.27999999999975,192.66000000000076,73.67999999999938,0.35,0.1,0.0,,,
hr_london_follow_h13_lq35_pq10_c00_tp06_sl065,high_range_london_continuation_v1,2026-03-30 13:00:00+00:00,13,1,4533.02,12.006000000000085,180,0.6,0.65,2026-03-30 14:14:00+00:00,4540.2236,tp,7.203599999999824,6.853599999999824,5.803599999999824,5.103599999999824,passed_high_range_regime,64.01999999999953,39.409999999999854,97.78999999999996,0.35,0.1,0.0,,,
hr_london_follow_h13_lq35_pq10_c00_tp06_sl065,high_range_london_continuation_v1,2026-04-07 13:00:00+00:00,13,1,4677.08,14.807000000000016,180,0.6,0.65,2026-04-07 13:01:00+00:00,4667.4554499999995,sl,-9.624550000000454,-9.974550000000454,-11.024550000000454,-11.724550000000454,passed_high_range_regime,71.22999999999956,105.48999999999978,51.460000000000036,0.35,0.1,0.0,,,
hr_london_follow_h13_lq35_pq10_c00_tp06_sl065,high_range_london_continuation_v1,2026-04-08 13:00:00+00:00,13,-1,4782.88,13.797999999999865,180,0.6,0.65,2026-04-08 13:16:00+00:00,4774.6012,tp,8.278800000000047,7.928800000000047,6.878800000000046,6.178800000000047,passed_high_range_regime,66.96000000000004,211.28000000000065,140.1299999999992,0.35,0.1,0.0,,,
hr_london_follow_h13_lq35_pq10_c00_tp06_sl065,high_range_london_continuation_v1,2026-04-10 13:00:00+00:00,13,-1,4746.96,8.465500000000066,180,0.6,0.65,2026-04-10 13:01:00+00:00,4752.4625750000005,sl,-5.502575000000434,-5.852575000000433,-6.902575000000434,-7.602575000000433,passed_high_range_regime,39.80999999999949,102.13000000000011,41.600000000000364,0.35,0.1,0.0,,,
hr_london_follow_h13_lq35_pq10_c00_tp06_sl065,high_range_london_continuation_v1,2026-04-14 13:00:00+00:00,13,1,4782.25,9.1474999999999,180,0.6,0.65,2026-04-14 13:22:00+00:00,4787.7385,tp,5.488500000000386,5.138500000000386,4.088500000000385,3.388500000000386,passed_high_range_regime,37.72999999999956,114.48000000000047,31.23999999999978,0.35,0.1,0.0,,,
hr_london_follow_h13_lq35_pq10_c00_tp06_sl065,high_range_london_continuation_v1,2026-04-16 13:00:00+00:00,13,-1,4806.81,7.837999999999965,180,0.6,0.65,2026-04-16 13:01:00+00:00,4811.9047,sl,-5.094699999999648,-5.4446999999996475,-6.494699999999648,-7.1946999999996475,passed_high_range_regime,31.529999999999745,85.13999999999942,46.51999999999953,0.35,0.1,0.0,,,
hr_london_follow_h13_lq35_pq10_c00_tp06_sl065,high_range_london_continuation_v1,2026-04-20 13:00:00+00:00,13,1,4795.58,7.949000000000114,180,0.6,0.65,2026-04-20 13:03:00+00:00,4790.413149999999,sl,-5.166850000000522,-5.516850000000522,-6.566850000000523,-7.266850000000522,passed_high_range_regime,26.13000000000011,36.82000000000062,77.25,0.35,0.1,0.0,,,
hr_london_follow_h13_lq35_pq10_c00_tp06_sl065,high_range_london_continuation_v1,2026-04-21 13:00:00+00:00,13,-1,4782.73,8.568499999999995,180,0.6,0.65,2026-04-21 13:52:00+00:00,4788.299524999999,sl,-5.569524999999885,-5.919524999999885,-6.969524999999885,-7.669524999999885,passed_high_range_regime,25.050000000000182,90.67000000000007,40.399999999999636,0.35,0.1,0.0,,,
hr_london_follow_h13_lq35_pq10_c00_tp06_sl065,high_range_london_continuation_v1,2026-04-23 13:00:00+00:00,13,-1,4688.84,8.755000000000019,180,0.6,0.65,2026-04-23 13:01:00+00:00,4694.53075,sl,-5.690749999999753,-6.040749999999752,-7.090749999999753,-7.790749999999752,passed_high_range_regime,31.92999999999938,56.470000000000255,59.63000000000011,0.35,0.1,0.0,,,
hr_london_follow_h13_lq35_pq10_c00_tp06_sl065,high_range_london_continuation_v1,2026-04-24 13:00:00+00:00,13,1,4682.09,7.870499999999902,180,0.6,0.65,2026-04-24 13:32:00+00:00,4676.974175,sl,-5.115824999999859,-5.4658249999998585,-6.515824999999859,-7.2158249999998585,passed_high_range_regime,39.52000000000044,89.48000000000047,42.279999999999745,0.35,0.1,0.0,,,
hr_london_follow_h13_lq35_pq10_c00_tp06_sl065,high_range_london_continuation_v1,2026-04-30 13:00:00+00:00,13,1,4626.76,10.23499999999999,180,0.6,0.65,2026-04-30 13:23:00+00:00,4632.901,tp,6.140999999999622,5.790999999999622,4.740999999999621,4.040999999999622,passed_high_range_regime,91.03999999999996,99.84999999999945,43.11000000000058,0.35,0.1,0.0,,,
hr_london_follow_h13_lq35_pq10_c00_tp06_sl065,high_range_london_continuation_v1,2026-05-07 13:00:00+00:00,13,1,4734.69,10.761000000000058,180,0.6,0.65,2026-05-07 13:01:00+00:00,4727.69535,sl,-6.994649999999638,-7.344649999999637,-8.394649999999638,-9.094649999999637,passed_high_range_regime,61.06999999999971,176.60000000000036,35.909999999999854,0.35,0.1,0.0,,,
hr_london_follow_h13_lq35_pq10_c00_tp06_sl065,high_range_london_continuation_v1,2026-05-13 13:00:00+00:00,13,1,4702.07,7.846500000000015,180,0.6,0.65,2026-05-13 13:08:00+00:00,4706.7779,tp,4.707900000000336,4.3579000000003365,3.3079000000003362,2.6079000000003365,passed_high_range_regime,29.390000000000327,134.8199999999997,38.69000000000051,0.35,0.1,0.0,,,
hr_london_follow_h13_lq35_pq10_c00_tp06_sl065,high_range_london_continuation_v1,2026-05-20 13:00:00+00:00,13,1,4488.06,9.807000000000063,180,0.6,0.65,2026-05-20 13:35:00+00:00,4493.944200000001,tp,5.884200000000419,5.5342000000004195,4.484200000000419,3.7842000000004195,passed_high_range_regime,34.54999999999927,124.22000000000025,55.14000000000033,0.35,0.1,0.0,,,
hr_london_follow_h13_lq35_pq10_c00_tp06_sl065,high_range_london_continuation_v1,2026-05-21 13:00:00+00:00,13,1,4532.7,8.91550000000002,180,0.6,0.65,2026-05-21 13:25:00+00:00,4526.904925,sl,-5.795074999999997,-6.145074999999997,-7.1950749999999974,-7.895074999999997,passed_high_range_regime,31.13000000000011,98.85000000000036,43.460000000000036,0.35,0.1,0.0,,,
hr_london_follow_h13_lq35_pq10_c00_tp06_sl065,high_range_london_continuation_v1,2026-05-27 13:00:00+00:00,13,-1,4485.32,7.919499999999926,180,0.6,0.65,2026-05-27 13:19:00+00:00,4480.5683,tp,4.751699999999801,4.401699999999801,3.3516999999998007,2.651699999999801,passed_high_range_regime,41.44000000000051,97.72000000000025,31.00999999999931,0.35,0.1,0.0,,,
hr_london_follow_h13_lq35_pq10_c00_tp06_sl065,high_range_london_continuation_v1,2026-05-28 13:00:00+00:00,13,1,4399.21,8.965499999999974,180,0.6,0.65,2026-05-28 13:01:00+00:00,4393.382425,sl,-5.827575000000252,-6.177575000000251,-7.227575000000252,-7.927575000000251,passed_high_range_regime,32.26000000000022,126.31999999999971,97.43000000000029,0.35,0.1,0.0,,,
hr_london_follow_h13_lq35_pq10_c00_tp06_sl065,high_range_london_continuation_v1,2026-06-05 13:00:00+00:00,13,1,4464.87,7.659500000000025,180,0.6,0.65,2026-06-05 14:24:00+00:00,4459.891325,sl,-4.978675000000294,-5.328675000000294,-6.378675000000294,-7.078675000000294,passed_high_range_regime,40.38999999999942,91.14999999999964,46.159999999999854,0.35,0.1,0.0,,,
hr_london_follow_h13_lq35_pq10_c00_tp06_sl065,high_range_london_continuation_v1,2026-06-10 13:00:00+00:00,13,-1,4160.76,12.208000000000037,180,0.6,0.65,2026-06-10 13:01:00+00:00,4168.6952,sl,-7.935199999999895,-8.285199999999895,-9.335199999999896,-10.035199999999895,passed_high_range_regime,60.32999999999993,126.54999999999927,84.05999999999949,0.35,0.1,0.0,,,
hr_london_follow_h13_lq35_pq10_c00_tp06_sl065,high_range_london_continuation_v1,2026-06-11 13:00:00+00:00,13,1,4091.88,10.453999999999997,180,0.6,0.65,2026-06-11 14:16:00+00:00,4085.0849000000003,sl,-6.79509999999982,-7.14509999999982,-8.19509999999982,-8.89509999999982,passed_high_range_regime,42.4399999999996,190.30999999999995,94.00999999999976,0.35,0.1,0.0,,,
hr_broad_pb_h13_lq40_pb025_tp055_sl065,high_range_broad_pullback_continuation_v1,2022-07-26 13:00:00+00:00,13,-1,1719.58,1.761499999999978,180,0.55,0.65,2022-07-26 13:10:00+00:00,1720.7249749999999,sl,-1.1449749999999312,-1.4949749999999313,-2.544974999999931,-3.244974999999931,passed_high_range_regime,8.980000000000018,21.460000000000036,10.149999999999864,0.4,0.25,0.0,0.25,,
hr_broad_pb_h13_lq40_pb025_tp055_sl065,high_range_broad_pullback_continuation_v1,2022-07-27 13:00:00+00:00,13,1,1722.59,1.872500000000025,180,0.55,0.65,2022-07-27 13:21:00+00:00,1723.6198749999999,tp,1.0298749999999472,0.6798749999999473,-0.37012500000005266,-1.0701250000000524,passed_high_range_regime,11.460000000000036,14.579999999999927,4.2999999999999545,0.4,0.25,0.0,0.25,,
hr_broad_pb_h13_lq40_pb025_tp055_sl065,high_range_broad_pullback_continuation_v1,2022-07-28 13:00:00+00:00,13,1,1741.34,2.4354999999999905,180,0.55,0.65,2022-07-28 13:23:00+00:00,1742.679525,tp,1.3395250000000942,0.9895250000000942,-0.06047499999990569,-0.7604749999999054,passed_high_range_regime,13.089999999999918,28.660000000000082,7.730000000000018,0.4,0.25,0.0,0.25,,
hr_broad_pb_h13_lq40_pb025_tp055_sl065,high_range_broad_pullback_continuation_v1,2022-08-09 13:00:00+00:00,13,1,1792.53,2.159999999999991,180,0.55,0.65,2022-08-09 13:01:00+00:00,1791.126,sl,-1.4039999999999964,-1.7539999999999965,-2.8039999999999963,-3.503999999999996,passed_high_range_regime,9.8599999999999,19.449999999999818,7.440000000000055,0.4,0.25,0.0,0.25,,
hr_broad_pb_h13_lq40_pb025_tp055_sl065,high_range_broad_pullback_continuation_v1,2022-08-26 13:00:00+00:00,13,-1,1747.42,1.9280000000000086,180,0.55,0.65,2022-08-26 13:01:00+00:00,1748.6732000000002,sl,-1.2532000000001062,-1.6032000000001063,-2.653200000000106,-3.353200000000106,passed_high_range_regime,9.5,15.519999999999982,6.579999999999927,0.4,0.25,0.0,0.25,,
hr_broad_pb_h13_lq40_pb025_tp055_sl065,high_range_broad_pullback_continuation_v1,2022-08-30 13:00:00+00:00,13,-1,1733.66,2.183000000000027,180,0.55,0.65,2022-08-30 13:31:00+00:00,1735.07895,sl,-1.4189499999999953,-1.7689499999999954,-2.818949999999995,-3.518949999999995,passed_high_range_regime,8.840000000000146,25.179999999999836,6.619999999999891,0.4,0.25,0.0,0.25,,
hr_broad_pb_h13_lq40_pb025_tp055_sl065,high_range_broad_pullback_continuation_v1,2022-09-09 13:00:00+00:00,13,1,1727.62,2.227499999999975,180,0.55,0.65,2022-09-09 13:03:00+00:00,1728.8451249999998,tp,1.2251249999999345,0.8751249999999345,-0.1748750000000654,-0.8748750000000651,passed_high_range_regime,11.269999999999982,24.13000000000011,12.230000000000018,0.4,0.25,0.0,0.25,,
hr_broad_pb_h13_lq40_pb025_tp055_sl065,high_range_broad_pullback_continuation_v1,2022-09-16 13:00:00+00:00,13,-1,1658.82,2.5074999999999816,180,0.55,0.65,2022-09-16 13:21:00+00:00,1660.449875,sl,-1.6298750000000837,-1.9798750000000838,-3.0298750000000836,-3.7298750000000833,passed_high_range_regime,12.11999999999989,37.899999999999864,6.4500000000000455,0.4,0.25,0.0,0.25,,
hr_broad_pb_h13_lq40_pb025_tp055_sl065,high_range_broad_pullback_continuation_v1,2022-09-20 13:00:00+00:00,13,-1,1666.47,2.0745000000000005,180,0.55,0.65,2022-09-20 13:22:00+00:00,1667.818425,sl,-1.3484249999999065,-1.6984249999999066,-2.7484249999999064,-3.448424999999906,passed_high_range_regime,10.629999999999882,20.230000000000018,6.029999999999973,0.4,0.25,0.0,0.25,,
hr_broad_pb_h13_lq40_pb025_tp055_sl065,high_range_broad_pullback_continuation_v1,2022-09-21 13:00:00+00:00,13,1,1674.77,2.3505000000000336,180,0.55,0.65,2022-09-21 13:54:00+00:00,1676.062775,tp,1.2927750000001197,0.9427750000001197,-0.10722499999988022,-0.80722499999988,passed_high_range_regime,14.440000000000055,19.49000000000001,4.599999999999909,0.4,0.25,0.0,0.25,,
hr_broad_pb_h13_lq40_pb025_tp055_sl065,high_range_broad_pullback_continuation_v1,2022-09-23 13:00:00+00:00,13,-1,1656.57,2.6950000000000047,180,0.55,0.65,2022-09-23 13:04:00+00:00,1655.08775,tp,1.4822500000000218,1.1322500000000217,0.08225000000002192,-0.6177499999999778,passed_high_range_regime,21.38000000000011,29.309999999999945,7.279999999999973,0.4,0.25,0.0,0.25,,
hr_broad_pb_h13_lq40_pb025_tp055_sl065,high_range_broad_pullback_continuation_v1,2022-09-27 13:00:00+00:00,13,1,1634.9,2.5210000000000377,180,0.55,0.65,2022-09-27 13:09:00+00:00,1633.26135,sl,-1.6386500000000979,-1.988650000000098,-3.0386500000000978,-3.7386500000000975,passed_high_range_regime,9.63000000000011,28.61999999999989,10.209999999999809,0.4,0.25,0.0,0.25,,
hr_broad_pb_h13_lq40_pb025_tp055_sl065,high_range_broad_pullback_continuation_v1,2022-10-04 13:00:00+00:00,13,1,1708.35,2.77199999999998,180,0.55,0.65,2022-10-04 13:22:00+00:00,1709.8745999999999,tp,1.524599999999964,1.174599999999964,0.12459999999996407,-0.5754000000000357,passed_high_range_regime,13.170000000000073,41.819999999999936,7.339999999999918,0.4,0.25,0.0,0.25,,
hr_broad_pb_h13_lq40_pb025_tp055_sl065,high_range_broad_pullback_continuation_v1,2022-10-05 13:00:00+00:00,13,-1,1704.5,3.168499999999972,180,0.55,0.65,2022-10-05 13:02:00+00:00,1706.559525,sl,-2.059524999999894,-2.4095249999998942,-3.459524999999894,-4.159524999999894,passed_high_range_regime,21.699999999999818,34.200000000000045,8.230000000000018,0.4,0.25,0.0,0.25,,
hr_broad_pb_h13_lq40_pb025_tp055_sl065,high_range_broad_pullback_continuation_v1,2022-10-12 13:00:00+00:00,13,1,1670.29,2.6530000000000085,180,0.55,0.65,2022-10-12 13:31:00+00:00,1668.56555,sl,-1.7244499999999334,-2.0744499999999335,-3.1244499999999333,-3.824449999999933,passed_high_range_regime,10.549999999999955,22.8900000000001,5.490000000000009,0.4,0.25,0.0,0.25,,
hr_broad_pb_h13_lq40_pb025_tp055_sl065,high_range_broad_pullback_continuation_v1,2022-10-13 13:00:00+00:00,13,1,1675.22,1.94549999999997,180,0.55,0.65,2022-10-13 13:47:00+00:00,1673.955425,sl,-1.2645749999999225,-1.6145749999999226,-2.6645749999999224,-3.364574999999922,passed_high_range_regime,10.8900000000001,16.950000000000045,6.440000000000055,0.4,0.25,0.0,0.25,,
hr_broad_pb_h13_lq40_pb025_tp055_sl065,high_range_broad_pullback_continuation_v1,2022-10-14 13:00:00+00:00,13,-1,1653.32,2.915999999999974,180,0.55,0.65,2022-10-14 13:05:00+00:00,1655.2153999999998,sl,-1.8953999999998814,-2.2453999999998815,-3.2953999999998813,-3.995399999999881,passed_high_range_regime,21.539999999999964,40.01999999999998,11.259999999999991,0.4,0.25,0.0,0.25,,
hr_broad_pb_h13_lq40_pb025_tp055_sl065,high_range_broad_pullback_continuation_v1,2022-10-19 13:00:00+00:00,13,-1,1639.45,2.6320000000000165,180,0.55,0.65,2022-10-19 13:01:00+00:00,1641.1608,sl,-1.710800000000063,-2.060800000000063,-3.110800000000063,-3.8108000000000626,passed_high_range_regime,11.819999999999936,15.049999999999955,5.379999999999882,0.4,0.25,0.0,0.25,,
hr_broad_pb_h13_lq40_pb025_tp055_sl065,high_range_broad_pullback_continuation_v1,2022-10-21 13:00:00+00:00,13,1,1625.41,2.5454999999999925,180,0.55,0.65,2022-10-21 13:06:00+00:00,1626.810025,tp,1.4000249999999141,1.050024999999914,2.4999999914232518e-05,-0.6999750000000855,passed_high_range_regime,10.059999999999945,23.12000000000012,7.769999999999982,0.4,0.25,0.0,0.25,,
hr_broad_pb_h13_lq40_pb025_tp055_sl065,high_range_broad_pullback_continuation_v1,2022-10-25 13:00:00+00:00,13,-1,1639.31,2.0905000000000085,180,0.55,0.65,2022-10-25 13:03:00+00:00,1640.668825,sl,-1.3588250000000244,-1.7088250000000245,-2.7588250000000243,-3.458825000000024,passed_high_range_regime,13.129999999999882,26.539999999999964,7.680000000000064,0.4,0.25,0.0,0.25,,
hr_broad_pb_h13_lq40_pb025_tp055_sl065,high_range_broad_pullback_continuation_v1,2022-10-28 13:00:00+00:00,13,-1,1649.08,2.525999999999999,180,0.55,0.65,2022-10-28 13:03:00+00:00,1647.6906999999999,tp,1.3893000000000484,1.0393000000000483,-0.010699999999951526,-0.7106999999999513,passed_high_range_regime,18.899999999999864,15.939999999999827,6.419999999999845,0.4,0.25,0.0,0.25,,
hr_broad_pb_h13_lq40_pb025_tp055_sl065,high_range_broad_pullback_continuation_v1,2022-11-03 13:00:00+00:00,13,-1,1620.72,2.5854999999999904,180,0.55,0.65,2022-11-03 13:23:00+00:00,1619.297975,tp,1.422025000000076,1.072025000000076,0.022025000000076123,-0.6779749999999236,passed_high_range_regime,18.699999999999818,37.6099999999999,9.11999999999989,0.4,0.25,0.0,0.25,,
hr_broad_pb_h13_lq40_pb025_tp055_sl065,high_range_broad_pullback_continuation_v1,2022-11-09 13:00:00+00:00,13,1,1709.53,2.3739999999999783,180,0.55,0.65,2022-11-09 13:27:00+00:00,1707.9868999999999,sl,-1.543100000000095,-1.893100000000095,-2.943100000000095,-3.6431000000000946,passed_high_range_regime,11.860000000000127,52.25,6.430000000000064,0.4,0.25,0.0,0.25,,
hr_broad_pb_h13_lq40_pb025_tp055_sl065,high_range_broad_pullback_continuation_v1,2022-11-30 13:00:00+00:00,13,1,1759.04,1.8800000000000523,180,0.55,0.65,2022-11-30 13:22:00+00:00,1760.074,tp,1.0340000000001055,0.6840000000001055,-0.3659999999998944,-1.0659999999998941,passed_high_range_regime,10.210000000000036,19.48999999999978,7.899999999999864,0.4,0.25,0.0,0.25,,
hr_broad_pb_h13_lq40_pb025_tp055_sl065,high_range_broad_pullback_continuation_v1,2022-12-16 13:00:00+00:00,13,1,1783.29,2.5229999999999904,180,0.55,0.65,2022-12-16 13:01:00+00:00,1781.65005,sl,-1.639949999999999,-1.989949999999999,-3.039949999999999,-3.7399499999999986,passed_high_range_regime,10.599999999999909,34.799999999999955,8.639999999999873,0.4,0.25,0.0,0.25,,
