candidate_id,entry_time_utc,exit_time_utc,direction,entry_price,exit_price,gross_bps,stress_cost_bps,stress_net_bps,h1_time_utc,h1_range_bps,h1_range_percentile_rank,entry_spread_cost_bps,session_utc,year
S49_MTF_H1W72_P75_M15S20_M5S20_H48,2024-07-05T15:05:00Z,2024-07-05T19:05:00Z,LONG,2381.53,2391.69,42.661650283640576,2.982003733153722,39.67964655048685,2024-07-05T15:00:00Z,41.347440107017434,90.27777777777777,1.427653651224213,london_ny_overlap,2024
S49_MTF_H1W72_P75_M15S20_M5S20_H48,2024-07-08T02:05:00Z,2024-07-08T06:05:00Z,SHORT,2386.33,2382.4,16.46880356027807,2.982003733153722,13.486799827124347,2024-07-08T02:00:00Z,24.004666641486107,80.55555555555556,1.2571605771205157,asia,2024
S49_MTF_H1W72_P75_M15S20_M5S20_H48,2024-07-08T06:05:00Z,2024-07-08T10:05:00Z,SHORT,2382.4,2372.66,40.88314304902718,2.982003733153722,37.90113931587346,2024-07-08T06:00:00Z,32.01635737154595,86.11111111111111,1.4271323035594359,asia,2024
S49_MTF_H1W72_P75_M15S20_M5S20_H48,2024-07-08T08:05:00Z,2024-07-08T12:05:00Z,SHORT,2378.17,2375.5,11.22712001244685,2.982003733153722,8.245116279293129,2024-07-08T08:00:00Z,28.742050631525075,79.16666666666667,1.3455724359486494,london,2024
S49_MTF_H1W72_P75_M15S20_M5S20_H48,2024-07-08T09:05:00Z,2024-07-08T13:05:00Z,SHORT,2372.05,2374.45,-10.117830568494071,2.982003733153722,-13.099834301647793,2024-07-08T09:00:00Z,23.2055760889744,76.38888888888889,1.2647288210619505,london,2024
S49_MTF_H1W72_P75_M15S20_M5S20_H48,2024-07-08T13:05:00Z,2024-07-08T17:05:00Z,LONG,2374.45,2357.91,-69.65823664427536,2.982003733153722,-72.64024037742908,2024-07-08T13:00:00Z,28.877766224800894,81.94444444444444,1.389795531596791,london_ny_overlap,2024
S49_MTF_H1W72_P75_M15S20_M5S20_H48,2024-07-08T15:05:00Z,2024-07-08T19:05:00Z,SHORT,2374.64,2357.25,73.23215308425645,2.982003733153722,70.25014935110273,2024-07-08T15:00:00Z,102.87349489665955,100.0,1.389684331098609,london_ny_overlap,2024
S49_MTF_H1W72_P75_M15S20_M5S20_H48,2024-07-09T07:05:00Z,2024-07-09T11:05:00Z,SHORT,2363.02,2360.34,11.341419031577542,2.982003733153722,8.359415298423821,2024-07-09T07:00:00Z,26.15570486869189,79.16666666666667,1.3541992873526252,london,2024
S49_MTF_H1W72_P75_M15S20_M5S20_H48,2024-07-09T11:05:00Z,2024-07-09T15:05:00Z,SHORT,2360.34,2356.0,18.3871815077495,2.982003733153722,15.405177774595778,2024-07-09T11:00:00Z,23.8072040090988,76.38888888888889,1.398103663031597,london,2024
S49_MTF_H1W72_P75_M15S20_M5S20_H48,2024-07-09T13:05:00Z,2024-07-09T17:05:00Z,LONG,2359.63,2360.74,4.704127341997146,2.982003733153722,1.722123608843424,2024-07-09T13:00:00Z,37.75752405247029,93.05555555555556,1.2713857681077116,london_ny_overlap,2024
S49_MTF_H1W72_P75_M15S20_M5S20_H48,2024-07-09T14:05:00Z,2024-07-09T18:05:00Z,SHORT,2360.68,2362.97,-9.700594743887201,2.982003733153722,-12.682598477040923,2024-07-09T14:00:00Z,73.84539602194499,97.22222222222223,1.270820272124981,london_ny_overlap,2024
S49_MTF_H1W72_P75_M15S20_M5S20_H48,2024-07-10T17:05:00Z,2024-07-10T22:05:00Z,SHORT,2376.8,2371.59,21.920228879165414,2.982003733153722,18.938225146011693,2024-07-10T17:00:00Z,34.09143584362669,88.88888888888889,1.2622012790306292,new_york,2024
S49_MTF_H1W72_P75_M15S20_M5S20_H48,2024-07-11T13:05:00Z,2024-07-11T17:05:00Z,LONG,2406.77,2413.9,29.62476680364185,2.982003733153722,26.64276307048813,2024-07-11T13:00:00Z,71.34457727195131,95.83333333333333,1.2464838767310544,london_ny_overlap,2024
S49_MTF_H1W72_P75_M15S20_M5S20_H48,2024-07-11T14:05:00Z,2024-07-11T18:05:00Z,LONG,2411.51,2415.72,17.457941289895466,2.982003733153722,14.475937556741744,2024-07-11T14:00:00Z,56.04546507395595,94.44444444444444,1.244033821132817,london_ny_overlap,2024
S49_MTF_H1W72_P75_M15S20_M5S20_H48,2024-07-12T06:05:00Z,2024-07-12T10:05:00Z,SHORT,2407.53,2402.73,19.937446262352623,2.982003733153722,16.9554425291989,2024-07-12T06:00:00Z,25.373320577348544,76.38888888888889,1.3291630841567914,asia,2024
S49_MTF_H1W72_P75_M15S20_M5S20_H48,2024-07-12T13:05:00Z,2024-07-12T17:05:00Z,LONG,2403.77,2415.09,47.09269189647996,2.982003733153722,44.11068816332624,2024-07-12T13:00:00Z,36.65396328778955,86.11111111111111,1.2896408558223125,london_ny_overlap,2024
S49_MTF_H1W72_P75_M15S20_M5S20_H48,2024-07-12T14:05:00Z,2024-07-12T18:05:00Z,LONG,2407.46,2416.01,35.51460875777866,2.982003733153722,32.532605024624935,2024-07-12T14:00:00Z,29.26561974619934,80.55555555555556,1.2461266230799264,london_ny_overlap,2024
S49_MTF_H1W72_P75_M15S20_M5S20_H48,2024-07-14T22:05:00Z,2024-07-15T02:05:00Z,SHORT,2410.91,2410.08,3.442683468067772,2.982003733153722,0.4606797349140499,2024-07-14T22:00:00Z,33.147105858896424,87.5,1.7006026769974825,late_us,2024
S49_MTF_H1W72_P75_M15S20_M5S20_H48,2024-07-15T06:05:00Z,2024-07-15T10:05:00Z,SHORT,2406.59,2411.88,-21.98130965390849,2.982003733153722,-24.96331338706221,2024-07-15T06:00:00Z,25.798720050598025,79.16666666666667,1.2465771070269551,asia,2024
S49_MTF_H1W72_P75_M15S20_M5S20_H48,2024-07-15T14:05:00Z,2024-07-15T18:05:00Z,LONG,2422.3,2421.63,-2.7659662304424417,2.982003733153722,-5.747969963596164,2024-07-15T14:00:00Z,56.58941827229634,97.22222222222223,1.3210584981216198,london_ny_overlap,2024
S49_MTF_H1W72_P75_M15S20_M5S20_H48,2024-07-16T01:05:00Z,2024-07-16T05:05:00Z,LONG,2423.43,2428.61,21.374663184000738,2.982003733153722,18.392659450847017,2024-07-16T01:00:00Z,26.86178540234992,76.38888888888889,1.2379148562161895,asia,2024
S49_MTF_H1W72_P75_M15S20_M5S20_H48,2024-07-16T07:05:00Z,2024-07-16T11:05:00Z,LONG,2433.13,2440.15,28.8517259661423,2.982003733153722,25.86972223298858,2024-07-16T07:00:00Z,27.98557224750288,79.16666666666667,1.35627771635712,london,2024
S49_MTF_H1W72_P75_M15S20_M5S20_H48,2024-07-16T09:05:00Z,2024-07-16T13:05:00Z,LONG,2437.25,2435.83,-5.826238588573485,2.982003733153722,-8.808242321727207,2024-07-16T09:00:00Z,34.06387795960714,87.5,1.3539850241050364,london,2024
S49_MTF_H1W72_P75_M15S20_M5S20_H48,2024-07-16T14:05:00Z,2024-07-16T18:05:00Z,LONG,2440.64,2465.4,101.44880031467245,2.982003733153722,98.46679658151874,2024-07-16T14:00:00Z,55.1382125757538,91.66666666666667,1.3521043660679168,london_ny_overlap,2024
S49_MTF_H1W72_P75_M15S20_M5S20_H48,2024-07-16T15:05:00Z,2024-07-16T19:05:00Z,LONG,2455.82,2465.79,40.597437922973995,2.982003733153722,37.61543418982027,2024-07-16T15:00:00Z,54.3606232593634,90.27777777777777,1.2215879013934243,london_ny_overlap,2024
S49_MTF_H1W72_P75_M15S20_M5S20_H48,2024-07-17T01:05:00Z,2024-07-17T05:05:00Z,LONG,2471.9,2466.5,-21.845543913589104,2.982003733153722,-24.827547646742826,2024-07-17T01:00:00Z,51.219797459983106,91.66666666666667,1.2136413285327075,asia,2024
S49_MTF_H1W72_P75_M15S20_M5S20_H48,2024-07-17T03:05:00Z,2024-07-17T07:05:00Z,SHORT,2472.75,2465.09,30.977656455362872,2.982003733153722,27.99565272220915,2024-07-17T03:00:00Z,42.6814467189891,88.88888888888889,1.2132241431604487,asia,2024
S49_MTF_H1W72_P75_M15S20_M5S20_H48,2024-07-17T08:05:00Z,2024-07-17T12:05:00Z,LONG,2475.9,2470.01,-23.78932913284007,2.982003733153722,-26.77133286599379,2024-07-17T08:00:00Z,29.657164791206657,75.0,1.2116806009935779,london,2024
S49_MTF_H1W72_P75_M15S20_M5S20_H48,2024-07-17T13:05:00Z,2024-07-17T17:05:00Z,LONG,2478.32,2455.87,-90.58555795861822,2.982003733153722,-93.56756169177194,2024-07-17T13:00:00Z,48.89266569740464,88.88888888888889,1.3315471771199845,london_ny_overlap,2024
S49_MTF_H1W72_P75_M15S20_M5S20_H48,2024-07-17T14:05:00Z,2024-07-17T18:05:00Z,SHORT,2472.71,2454.21,74.81669908723627,2.982003733153722,71.83469535408256,2024-07-17T14:00:00Z,91.60980797252805,100.0,1.2132437689822098,london_ny_overlap,2024
S49_MTF_H1W72_P75_M15S20_M5S20_H48,2024-07-17T16:05:00Z,2024-07-17T20:05:00Z,SHORT,2461.55,2457.55,16.249923828482054,2.982003733153722,13.267920095328332,2024-07-17T16:00:00Z,49.68154941278149,88.88888888888889,1.3406187158497695,new_york,2024
S49_MTF_H1W72_P75_M15S20_M5S20_H48,2024-07-18T19:05:00Z,2024-07-19T00:05:00Z,SHORT,2443.66,2433.54,41.41328990121331,2.982003733153722,38.431286168059586,2024-07-18T19:00:00Z,47.16092848077939,87.5,1.227666696676297,new_york,2024
S49_MTF_H1W72_P75_M15S20_M5S20_H48,2024-07-19T00:05:00Z,2024-07-19T04:05:00Z,SHORT,2433.54,2428.53,20.587292586108155,2.982003733153722,17.605288852954434,2024-07-19T00:00:00Z,62.19958095394549,97.22222222222223,1.232772011144259,asia,2024
S49_MTF_H1W72_P75_M15S20_M5S20_H48,2024-07-19T01:05:00Z,2024-07-19T05:05:00Z,SHORT,2429.28,2423.04,25.686623196997612,2.982003733153722,22.70461946384389,2024-07-19T01:00:00Z,57.62524628815928,94.44444444444444,1.2349338075479155,asia,2024
S49_MTF_H1W72_P75_M15S20_M5S20_H48,2024-07-19T06:05:00Z,2024-07-19T10:05:00Z,SHORT,2417.46,2412.01,22.544323380737712,2.982003733153722,19.56231964758399,2024-07-19T06:00:00Z,40.336578995223334,80.55555555555556,1.2409719292149612,asia,2024
S49_MTF_H1W72_P75_M15S20_M5S20_H48,2024-07-19T12:05:00Z,2024-07-19T16:05:00Z,SHORT,2406.45,2403.59,11.884726464292518,2.982003733153722,8.902722731138796,2024-07-19T12:00:00Z,35.489762888441255,75.0,1.2466496291217355,london_ny_overlap,2024
S49_MTF_H1W72_P75_M15S20_M5S20_H48,2024-07-19T15:05:00Z,2024-07-19T19:05:00Z,LONG,2406.33,2397.82,-35.36505799287614,2.982003733153722,-38.347061726029864,2024-07-19T15:00:00Z,44.11238888750355,81.94444444444444,1.2467117976337412,london_ny_overlap,2024
S49_MTF_H1W72_P75_M15S20_M5S20_H48,2024-07-21T22:05:00Z,2024-07-22T02:05:00Z,LONG,2403.39,2406.55,13.148094982505167,2.982003733153722,10.166091249351446,2024-07-21T22:00:00Z,46.94894095299593,87.5,1.2898447609418364,late_us,2024
S49_MTF_H1W72_P75_M15S20_M5S20_H48,2024-07-22T12:05:00Z,2024-07-22T16:05:00Z,SHORT,2395.8,2388.14,31.972618749479544,2.982003733153722,28.990615016325822,2024-07-22T12:00:00Z,45.1526669729769,88.88888888888889,1.3356707571583604,london_ny_overlap,2024
S49_MTF_H1W72_P75_M15S20_M5S20_H48,2024-07-22T14:05:00Z,2024-07-22T18:05:00Z,SHORT,2391.68,2393.42,-7.275220765320764,2.982003733153722,-10.257224498474486,2024-07-22T14:00:00Z,45.454164606915356,88.88888888888889,1.2543484078137543,london_ny_overlap,2024
S49_MTF_H1W72_P75_M15S20_M5S20_H48,2024-07-23T08:05:00Z,2024-07-23T12:05:00Z,LONG,2398.16,2407.86,40.44767655202436,2.982003733153722,37.46567281887064,2024-07-23T08:00:00Z,45.79828786782041,93.05555555555556,1.2509590686192749,london,2024
S49_MTF_H1W72_P75_M15S20_M5S20_H48,2024-07-23T13:05:00Z,2024-07-23T17:05:00Z,SHORT,2405.55,2406.36,-3.3672133191991245,2.982003733153722,-6.349217052352847,2024-07-23T13:00:00Z,34.13935518251989,75.0,1.2471160441479079,london_ny_overlap,2024
S49_MTF_H1W72_P75_M15S20_M5S20_H48,2024-07-24T02:05:00Z,2024-07-24T06:05:00Z,LONG,2409.55,2416.25,27.806021871303013,2.982003733153722,24.82401813814929,2024-07-24T02:00:00Z,36.20636801246194,83.33333333333333,1.245045755431512,asia,2024
S49_MTF_H1W72_P75_M15S20_M5S20_H48,2024-07-24T13:05:00Z,2024-07-24T17:05:00Z,LONG,2420.01,2416.21,-15.70241445283359,2.982003733153722,-18.68441818598731,2024-07-24T13:00:00Z,53.73146656754726,100.0,1.2396642989078555,london_ny_overlap,2024
S49_MTF_H1W72_P75_M15S20_M5S20_H48,2024-07-24T14:05:00Z,2024-07-24T18:05:00Z,LONG,2422.39,2405.93,-67.9494218519728,2.982003733153722,-70.93142558512652,2024-07-24T14:00:00Z,53.57583737963947,98.61111111111111,1.2384463278002302,london_ny_overlap,2024
S49_MTF_H1W72_P75_M15S20_M5S20_H48,2024-07-24T17:05:00Z,2024-07-24T22:05:00Z,SHORT,2416.21,2395.78,84.5539088075947,2.982003733153722,81.57190507444098,2024-07-24T17:00:00Z,48.651296399305096,97.22222222222223,1.2830010636492688,new_york,2024
S49_MTF_H1W72_P75_M15S20_M5S20_H48,2024-07-24T19:05:00Z,2024-07-25T00:05:00Z,SHORT,2406.76,2396.23,43.75176585949659,2.982003733153722,40.76976212634286,2024-07-24T19:00:00Z,43.11638923174495,90.27777777777777,1.3295883262144956,new_york,2024
S49_MTF_H1W72_P75_M15S20_M5S20_H48,2024-07-25T01:05:00Z,2024-07-25T05:05:00Z,SHORT,2398.0,2374.53,97.8732276897406,2.982003733153722,94.89122395658688,2024-07-25T01:00:00Z,124.14675408842616,100.0,1.2510425354462051,asia,2024
S49_MTF_H1W72_P75_M15S20_M5S20_H48,2024-07-25T02:05:00Z,2024-07-25T06:05:00Z,SHORT,2378.85,2376.52,9.794648674779525,2.982003733153722,6.812644941625804,2024-07-25T02:00:00Z,45.3961095070496,91.66666666666667,1.261113563276373,asia,2024
S49_MTF_H1W72_P75_M15S20_M5S20_H48,2024-07-25T05:05:00Z,2024-07-25T09:05:00Z,SHORT,2374.53,2372.84,7.11719792969579,2.982003733153722,4.135194196542068,2024-07-25T05:00:00Z,36.9520843416584,83.33333333333333,1.2634079165140049,asia,2024
S49_MTF_H1W72_P75_M15S20_M5S20_H48,2024-07-26T02:05:00Z,2024-07-26T06:05:00Z,LONG,2371.83,2371.67,-0.6745846034490435,2.982003733153722,-3.6565883366027654,2024-07-26T02:00:00Z,37.19413823751143,77.77777777777777,1.264846131468107,asia,2024
S49_MTF_H1W72_P75_M15S20_M5S20_H48,2024-07-26T13:05:00Z,2024-07-26T17:05:00Z,LONG,2376.52,2385.76,38.88037971487821,2.982003733153722,35.898375981724485,2024-07-26T13:00:00Z,37.755024904036645,79.16666666666667,1.3885849898170435,london_ny_overlap,2024
S49_MTF_H1W72_P75_M15S20_M5S20_H48,2024-07-26T14:05:00Z,2024-07-26T18:05:00Z,LONG,2385.98,2383.72,-9.471998927066524,2.982003733153722,-12.454002660220246,2024-07-26T14:00:00Z,44.29646300090578,83.33333333333333,1.2573449903184435,london_ny_overlap,2024
S49_MTF_H1W72_P75_M15S20_M5S20_H48,2024-07-28T22:05:00Z,2024-07-29T02:05:00Z,LONG,2389.63,2391.85,9.29014115155819,2.982003733153722,6.308137418404469,2024-07-28T22:00:00Z,69.83811583192106,97.22222222222223,1.9668316852399745,late_us,2024
S49_MTF_H1W72_P75_M15S20_M5S20_H48,2024-07-29T15:05:00Z,2024-07-29T19:05:00Z,SHORT,2381.84,2379.2,11.083867934035567,2.982003733153722,8.101864200881845,2024-07-29T15:00:00Z,56.171029213142376,90.27777777777777,1.25953044704934,london_ny_overlap,2024
S49_MTF_H1W72_P75_M15S20_M5S20_H48,2024-07-30T13:05:00Z,2024-07-30T17:05:00Z,LONG,2388.57,2403.31,61.71056322402015,2.982003733153722,58.728559490866424,2024-07-30T13:00:00Z,50.12656958821023,87.5,1.2978476661768337,london_ny_overlap,2024
S49_MTF_H1W72_P75_M15S20_M5S20_H48,2024-07-30T15:05:00Z,2024-07-30T19:05:00Z,SHORT,2390.54,2404.79,-59.60996260259188,2.982003733153722,-62.5919663357456,2024-07-30T15:00:00Z,37.77381825804515,83.33333333333333,1.2549465811071976,london_ny_overlap,2024
S49_MTF_H1W72_P75_M15S20_M5S20_H48,2024-07-30T17:05:00Z,2024-07-30T22:05:00Z,LONG,2403.31,2409.61,26.213846736376837,2.982003733153722,23.231843003223116,2024-07-30T17:00:00Z,45.88986432561836,88.88888888888889,1.2482784160179086,new_york,2024
S49_MTF_H1W72_P75_M15S20_M5S20_H48,2024-07-31T03:05:00Z,2024-07-31T07:05:00Z,LONG,2410.52,2420.04,39.49355325821807,2.982003733153722,36.511549525064346,2024-07-31T03:00:00Z,49.123678275083876,90.27777777777777,1.2445447455320844,asia,2024
S49_MTF_H1W72_P75_M15S20_M5S20_H48,2024-07-31T19:05:00Z,2024-08-01T00:05:00Z,LONG,2432.19,2446.13,57.314601244146445,2.982003733153722,54.33259751099272,2024-07-31T19:00:00Z,80.53652921439134,100.0,1.3156866856618932,new_york,2024
S49_MTF_H1W72_P75_M15S20_M5S20_H48,2024-08-01T01:05:00Z,2024-08-01T05:05:00Z,LONG,2449.95,2444.17,-23.59231821057469,2.982003733153722,-26.57432194372841,2024-08-01T01:00:00Z,50.257611050148135,90.27777777777777,1.2245147860160412,asia,2024
S49_MTF_H1W72_P75_M15S20_M5S20_H48,2024-08-01T08:05:00Z,2024-08-01T12:05:00Z,SHORT,2441.32,2442.05,-2.9901856372782682,2.982003733153722,-5.97218937043199,2024-08-01T08:00:00Z,37.92672704261936,83.33333333333333,1.3926892009240903,london,2024
S49_MTF_H1W72_P75_M15S20_M5S20_H48,2024-08-01T12:05:00Z,2024-08-01T16:05:00Z,LONG,2442.05,2445.94,15.9292397780548,2.982003733153722,12.947236044901079,2024-08-01T12:00:00Z,59.12717034256315,97.22222222222223,1.310374480456993,london_ny_overlap,2024
S49_MTF_H1W72_P75_M15S20_M5S20_H48,2024-08-01T13:05:00Z,2024-08-01T17:05:00Z,LONG,2450.8,2439.59,-45.7401664762528,2.982003733153722,-48.72217020940653,2024-08-01T13:00:00Z,35.99160331791195,76.38888888888889,1.224090093030847,london_ny_overlap,2024
S49_MTF_H1W72_P75_M15S20_M5S20_H48,2024-08-01T17:05:00Z,2024-08-01T22:05:00Z,SHORT,2439.59,2446.45,-28.119479092797036,2.982003733153722,-31.101482825950757,2024-08-01T17:00:00Z,36.525974025973426,75.0,1.2297148291311242,new_york,2024
S49_MTF_H1W72_P75_M15S20_M5S20_H48,2024-08-02T02:05:00Z,2024-08-02T06:05:00Z,LONG,2448.58,2465.01,67.1001151687929,2.982003733153722,64.11811143563918,2024-08-02T02:00:00Z,36.04036520903375,75.0,1.2251999117856063,asia,2024
S49_MTF_H1W72_P75_M15S20_M5S20_H48,2024-08-02T05:05:00Z,2024-08-02T09:05:00Z,LONG,2459.22,2462.92,15.045420905816776,2.982003733153722,12.063417172663055,2024-08-02T05:00:00Z,37.09319106844642,77.77777777777777,1.2198989923634325,asia,2024
S49_MTF_H1W72_P75_M15S20_M5S20_H48,2024-08-05T00:05:00Z,2024-08-05T04:05:00Z,SHORT,2432.55,2453.4,-85.71252389467804,2.982003733153722,-88.69452762783176,2024-08-05T00:00:00Z,111.68640274818628,98.61111111111111,1.2743828492733962,asia,2024
S49_MTF_H1W72_P75_M15S20_M5S20_H48,2024-08-05T06:05:00Z,2024-08-05T10:05:00Z,SHORT,2433.11,2424.38,35.88000542515553,2.982003733153722,32.898001692001806,2024-08-05T06:00:00Z,68.23675725092828,87.5,1.2329898771531085,asia,2024
S49_MTF_H1W72_P75_M15S20_M5S20_H48,2024-08-05T10:05:00Z,2024-08-05T14:05:00Z,SHORT,2424.38,2393.16,128.7751920078546,2.982003733153722,125.79318827470088,2024-08-05T10:00:00Z,72.3726005555637,86.11111111111111,1.4436680718369233,london,2024
S49_MTF_H1W72_P75_M15S20_M5S20_H48,2024-08-05T11:05:00Z,2024-08-05T15:05:00Z,SHORT,2402.81,2404.96,-8.947856884231758,2.982003733153722,-11.92986061738548,2024-08-05T11:00:00Z,106.0575585390789,97.22222222222223,1.4150099258784508,london,2024
S49_MTF_H1W72_P75_M15S20_M5S20_H48,2024-08-05T12:05:00Z,2024-08-05T16:05:00Z,SHORT,2389.73,2399.86,-42.389726035996155,2.982003733153722,-45.37172976914988,2024-08-05T12:00:00Z,118.35615515186193,98.61111111111111,1.4646006034154486,london_ny_overlap,2024
S49_MTF_H1W72_P75_M15S20_M5S20_H48,2024-08-05T15:05:00Z,2024-08-05T19:05:00Z,LONG,2404.96,2406.75,7.442951234116009,2.982003733153722,4.460947500962288,2024-08-05T15:00:00Z,65.68212846725135,77.77777777777777,1.4553256603020426,london_ny_overlap,2024
S49_MTF_H1W72_P75_M15S20_M5S20_H48,2024-08-06T12:05:00Z,2024-08-06T16:05:00Z,SHORT,2411.24,2386.53,102.47839286010345,2.982003733153722,99.49638912694974,2024-08-06T12:00:00Z,85.54580900759257,87.5,1.4515353096332182,london_ny_overlap,2024
S49_MTF_H1W72_P75_M15S20_M5S20_H48,2024-08-08T10:05:00Z,2024-08-08T14:05:00Z,LONG,2398.51,2414.23,65.54068984494457,2.982003733153722,62.55868611179084,2024-08-08T10:00:00Z,42.53885881090609,79.16666666666667,1.45923927771825,london,2024
S49_MTF_H1W72_P75_M15S20_M5S20_H48,2024-08-12T13:05:00Z,2024-08-12T17:05:00Z,LONG,2444.11,2464.15,81.99303631996908,2.982003733153722,79.01103258681536,2024-08-12T13:00:00Z,62.87027454304063,100.0,1.3501847298198526,london_ny_overlap,2024
S49_MTF_H1W72_P75_M15S20_M5S20_H48,2024-08-13T01:05:00Z,2024-08-13T05:05:00Z,SHORT,2469.49,2460.26,37.37613839294577,2.982003733153722,34.394134659792044,2024-08-13T01:00:00Z,52.302315492432754,95.83333333333333,1.2148257332485655,asia,2024
S49_MTF_H1W72_P75_M15S20_M5S20_H48,2024-08-13T12:05:00Z,2024-08-13T16:05:00Z,LONG,2465.83,2470.18,17.641118811920972,2.982003733153722,14.65911507876725,2024-08-13T12:00:00Z,32.86580942693589,80.55555555555556,1.297737475819501,london_ny_overlap,2024
S49_MTF_H1W72_P75_M15S20_M5S20_H48,2024-08-13T13:05:00Z,2024-08-13T17:05:00Z,LONG,2468.52,2468.93,1.6609142320088737,2.982003733153722,-1.3210895011448482,2024-08-13T13:00:00Z,67.33012790702413,100.0,1.377343509471262,london_ny_overlap,2024
S49_MTF_H1W72_P75_M15S20_M5S20_H48,2024-08-14T02:05:00Z,2024-08-14T06:05:00Z,SHORT,2463.18,2461.23,7.916595620294977,2.982003733153722,4.934591887141256,2024-08-14T02:00:00Z,42.35944550591332,91.66666666666667,1.2179377877378024,asia,2024
S49_MTF_H1W72_P75_M15S20_M5S20_H48,2024-08-14T08:05:00Z,2024-08-14T12:05:00Z,LONG,2470.31,2473.59,13.277685796520275,2.982003733153722,10.295682063366554,2024-08-14T08:00:00Z,39.8478829296686,90.27777777777777,1.2144224813889755,london,2024
S49_MTF_H1W72_P75_M15S20_M5S20_H48,2024-08-14T13:05:00Z,2024-08-14T17:05:00Z,SHORT,2467.63,2444.03,95.63832503252071,2.982003733153722,92.656321299367,2024-08-14T13:00:00Z,81.58631465868105,100.0,1.337315561895422,london_ny_overlap,2024
S49_MTF_H1W72_P75_M15S20_M5S20_H48,2024-08-14T14:05:00Z,2024-08-14T18:05:00Z,SHORT,2453.29,2442.14,45.449172335924786,2.982003733153722,42.46716860277106,2024-08-14T14:00:00Z,46.19993306723545,91.66666666666667,1.3043708652462613,london_ny_overlap,2024
S49_MTF_H1W72_P75_M15S20_M5S20_H48,2024-08-14T15:05:00Z,2024-08-14T19:05:00Z,SHORT,2450.07,2447.57,10.203790095793181,2.982003733153722,7.22178636263946,2024-08-14T15:00:00Z,40.95644133122844,86.11111111111111,1.3877154530278726,london_ny_overlap,2024
S49_MTF_H1W72_P75_M15S20_M5S20_H48,2024-08-15T15:05:00Z,2024-08-15T19:05:00Z,LONG,2456.16,2460.48,17.588430721126326,2.982003733153722,14.606426987972604,2024-08-15T15:00:00Z,36.60947453200888,81.94444444444444,1.221418800078171,london_ny_overlap,2024
S49_MTF_H1W72_P75_M15S20_M5S20_H48,2024-08-16T11:05:00Z,2024-08-16T15:05:00Z,LONG,2468.01,2489.34,86.42590589179105,2.982003733153722,83.44390215863733,2024-08-16T11:00:00Z,31.26794974475976,79.16666666666667,1.2560727063504604,london,2024
S49_MTF_H1W72_P75_M15S20_M5S20_H48,2024-08-16T12:05:00Z,2024-08-16T16:05:00Z,LONG,2473.94,2493.42,78.7407940370422,2.982003733153722,75.75879030388849,2024-08-16T12:00:00Z,84.84269586261554,98.61111111111111,1.253061917427262,london_ny_overlap,2024
S49_MTF_H1W72_P75_M15S20_M5S20_H48,2024-08-16T13:05:00Z,2024-08-16T17:05:00Z,LONG,2489.07,2493.82,19.083432768061964,2.982003733153722,16.101429034908243,2024-08-16T13:00:00Z,68.1720662953294,93.05555555555556,1.205269437982861,london_ny_overlap,2024
S49_MTF_H1W72_P75_M15S20_M5S20_H48,2024-08-19T01:05:00Z,2024-08-19T05:05:00Z,SHORT,2498.58,2500.52,-7.76441018498529,2.982003733153722,-10.746413918139012,2024-08-19T01:00:00Z,44.39213990929491,86.11111111111111,1.2006819873688255,asia,2024
S49_MTF_H1W72_P75_M15S20_M5S20_H48,2024-08-19T10:05:00Z,2024-08-19T14:05:00Z,SHORT,2498.27,2498.6,-1.3209140725379052,2.982003733153722,-4.302917805691627,2024-08-19T10:00:00Z,42.29204403513574,84.72222222222223,1.3209140725381965,london,2024
S49_MTF_H1W72_P75_M15S20_M5S20_H48,2024-08-19T14:05:00Z,2024-08-19T18:05:00Z,LONG,2498.6,2503.63,20.131273513168175,2.982003733153722,17.149269780014453,2024-08-19T14:00:00Z,43.4584446114741,84.72222222222223,1.3607620267349718,london_ny_overlap,2024
S49_MTF_H1W72_P75_M15S20_M5S20_H48,2024-08-20T08:05:00Z,2024-08-20T12:05:00Z,LONG,2520.55,2525.27,18.72607169070163,2.982003733153722,15.744067957547909,2024-08-20T08:00:00Z,34.448408745450216,80.55555555555556,1.1902164210192219,london,2024
S49_MTF_H1W72_P75_M15S20_M5S20_H48,2024-08-20T15:05:00Z,2024-08-20T19:05:00Z,SHORT,2512.33,2512.48,-0.5970553231466047,2.982003733153722,-3.5790590563003266,2024-08-20T15:00:00Z,72.4363242053716,95.83333333333333,1.1941106462924853,london_ny_overlap,2024
S49_MTF_H1W72_P75_M15S20_M5S20_H48,2024-08-21T06:05:00Z,2024-08-21T10:05:00Z,SHORT,2513.32,2505.47,31.23358744608869,2.982003733153722,28.25158371293497,2024-08-21T06:00:00Z,31.259196805676478,76.38888888888889,1.2732163035347668,asia,2024
S49_MTF_H1W72_P75_M15S20_M5S20_H48,2024-08-21T07:05:00Z,2024-08-21T11:05:00Z,SHORT,2513.78,2507.58,24.66405174677288,2.982003733153722,21.68204801361916,2024-08-21T07:00:00Z,34.30511229844303,79.16666666666667,1.272983315962415,london,2024
