replay_mode,signal_server_time,signal_utc_time,entry_server_time,entry_utc_time,exit_server_time,exit_utc_time,session_utc,entry_price,close_h1,sma10,distance_usd,tp_usd,sl_usd,time_exit_h1_bars,exit_reason,gross_usd,net_usd,ambiguous_exit
overlap_every_signal,2023-04-04 18:00:00,2023-04-04 15:00:00,2023-04-04 19:00:00,2023-04-04 16:00:00,2023-04-05 07:00:00,2023-04-05 04:00:00,london_ny_overlap,2020.15,2020.23,1990.331,29.899,24.0,15.0,12,time_exit,2.69,2.34,False
overlap_every_signal,2023-04-04 19:00:00,2023-04-04 16:00:00,2023-04-04 20:00:00,2023-04-04 17:00:00,2023-04-05 08:00:00,2023-04-05 05:00:00,new_york,2020.67,2020.66,1994.247,26.413,24.0,15.0,12,time_exit,2.26,1.91,False
overlap_every_signal,2023-04-04 20:00:00,2023-04-04 17:00:00,2023-04-04 21:00:00,2023-04-04 18:00:00,2023-04-05 09:00:00,2023-04-05 06:00:00,new_york,2018.25,2018.25,1997.863,20.387,24.0,15.0,12,time_exit,6.0,5.65,False
overlap_every_signal,2023-04-04 21:00:00,2023-04-04 18:00:00,2023-04-04 22:00:00,2023-04-04 19:00:00,2023-04-05 10:00:00,2023-04-05 07:00:00,new_york,2021.25,2021.15,2001.92,19.23,24.0,15.0,12,time_exit,2.89,2.54,False
overlap_every_signal,2023-04-04 22:00:00,2023-04-04 19:00:00,2023-04-04 23:00:00,2023-04-04 20:00:00,2023-04-05 11:00:00,2023-04-05 08:00:00,new_york,2021.75,2021.77,2005.808,15.962,24.0,15.0,12,time_exit,3.02,2.67,False
overlap_every_signal,2023-04-04 23:00:00,2023-04-04 20:00:00,2023-04-05 01:00:00,2023-04-04 22:00:00,2023-04-05 13:00:00,2023-04-05 10:00:00,new_york,2020.0,2020.42,2009.642,10.778,24.0,15.0,12,time_exit,4.86,4.51,False
overlap_every_signal,2023-04-12 07:00:00,2023-04-12 04:00:00,2023-04-12 08:00:00,2023-04-12 05:00:00,2023-04-12 16:45:00,2023-04-12 13:45:00,asia,2020.32,2020.26,2009.252,11.008,24.0,15.0,12,stop_loss,-15.0,-15.35,False
overlap_every_signal,2023-04-13 16:00:00,2023-04-13 13:00:00,2023-04-13 17:00:00,2023-04-13 14:00:00,2023-04-14 05:00:00,2023-04-14 02:00:00,london_ny_overlap,2046.42,2046.41,2027.809,18.601,24.0,15.0,12,time_exit,-1.1,-1.45,False
overlap_every_signal,2023-04-19 19:00:00,2023-04-19 16:00:00,2023-04-19 20:00:00,2023-04-19 17:00:00,2023-04-20 08:00:00,2023-04-20 05:00:00,new_york,1995.89,1995.91,1983.881,12.029,24.0,15.0,12,time_exit,-3.21,-3.56,False
overlap_every_signal,2023-04-19 21:00:00,2023-04-19 18:00:00,2023-04-19 22:00:00,2023-04-19 19:00:00,2023-04-20 10:00:00,2023-04-20 07:00:00,new_york,1996.23,1996.28,1985.772,10.508,24.0,15.0,12,time_exit,2.61,2.26,False
overlap_every_signal,2023-04-25 20:00:00,2023-04-25 17:00:00,2023-04-25 21:00:00,2023-04-25 18:00:00,2023-04-26 09:00:00,2023-04-26 06:00:00,new_york,1998.94,1998.93,1987.917,11.013,24.0,15.0,12,time_exit,-4.37,-4.72,False
overlap_every_signal,2023-05-01 16:00:00,2023-05-01 13:00:00,2023-05-01 17:00:00,2023-05-01 14:00:00,2023-05-02 05:00:00,2023-05-02 02:00:00,london_ny_overlap,1992.19,1997.1,1986.681,10.419,24.0,15.0,12,time_exit,-9.14,-9.49,False
overlap_every_signal,2023-05-02 17:00:00,2023-05-02 14:00:00,2023-05-02 18:00:00,2023-05-02 15:00:00,2023-05-03 06:00:00,2023-05-03 03:00:00,london_ny_overlap,2008.48,2008.33,1986.923,21.407,24.0,15.0,12,time_exit,8.87,8.52,False
overlap_every_signal,2023-05-02 18:00:00,2023-05-02 15:00:00,2023-05-02 19:00:00,2023-05-02 16:00:00,2023-05-03 07:00:00,2023-05-03 04:00:00,london_ny_overlap,2014.4,2014.36,1990.095,24.265,24.0,15.0,12,time_exit,3.64,3.29,False
overlap_every_signal,2023-05-02 19:00:00,2023-05-02 16:00:00,2023-05-02 20:00:00,2023-05-02 17:00:00,2023-05-03 08:00:00,2023-05-03 05:00:00,new_york,2015.01,2015.03,1993.135,21.895,24.0,15.0,12,time_exit,0.74,0.39,False
overlap_every_signal,2023-05-02 20:00:00,2023-05-02 17:00:00,2023-05-02 21:00:00,2023-05-02 18:00:00,2023-05-03 09:00:00,2023-05-03 06:00:00,new_york,2012.24,2012.21,1996.231,15.979,24.0,15.0,12,time_exit,3.16,2.81,False
overlap_every_signal,2023-05-02 21:00:00,2023-05-02 18:00:00,2023-05-02 22:00:00,2023-05-02 19:00:00,2023-05-03 10:00:00,2023-05-03 07:00:00,new_york,2014.24,2014.25,1999.531,14.719,24.0,15.0,12,time_exit,4.05,3.7,False
overlap_every_signal,2023-05-02 22:00:00,2023-05-02 19:00:00,2023-05-02 23:00:00,2023-05-02 20:00:00,2023-05-03 11:00:00,2023-05-03 08:00:00,new_york,2018.15,2018.12,2002.938,15.182,24.0,15.0,12,time_exit,-3.31,-3.66,False
overlap_every_signal,2023-05-02 23:00:00,2023-05-02 20:00:00,2023-05-03 01:00:00,2023-05-02 22:00:00,2023-05-03 13:00:00,2023-05-03 10:00:00,new_york,2016.31,2016.5,2005.768,10.732,24.0,15.0,12,time_exit,0.63,0.28,False
overlap_every_signal,2023-05-03 22:00:00,2023-05-03 19:00:00,2023-05-03 23:00:00,2023-05-03 20:00:00,2023-05-04 01:00:00,2023-05-03 22:00:00,new_york,2035.07,2035.04,2020.965,14.075,24.0,15.0,12,take_profit,24.0,23.65,False
overlap_every_signal,2023-05-03 23:00:00,2023-05-03 20:00:00,2023-05-04 01:00:00,2023-05-03 22:00:00,2023-05-04 01:00:00,2023-05-03 22:00:00,new_york,2042.66,2038.46,2023.166,15.294,24.0,15.0,12,take_profit,24.0,23.65,False
overlap_every_signal,2023-05-04 01:00:00,2023-05-03 22:00:00,2023-05-04 02:00:00,2023-05-03 23:00:00,2023-05-04 05:36:00,2023-05-04 02:36:00,other,2056.44,2056.45,2027.231,29.219,24.0,15.0,12,stop_loss,-15.0,-15.35,False
overlap_every_signal,2023-05-04 02:00:00,2023-05-03 23:00:00,2023-05-04 03:00:00,2023-05-04 00:00:00,2023-05-04 09:22:00,2023-05-04 06:22:00,other,2051.88,2051.84,2031.053,20.787,24.0,15.0,12,stop_loss,-15.0,-15.35,False
overlap_every_signal,2023-05-04 03:00:00,2023-05-04 00:00:00,2023-05-04 04:00:00,2023-05-04 01:00:00,2023-05-04 05:43:00,2023-05-04 02:43:00,asia,2054.27,2054.26,2035.096,19.164,24.0,15.0,12,stop_loss,-15.0,-15.35,False
overlap_every_signal,2023-05-04 17:00:00,2023-05-04 14:00:00,2023-05-04 18:00:00,2023-05-04 15:00:00,2023-05-05 06:00:00,2023-05-05 03:00:00,london_ny_overlap,2055.25,2055.18,2040.679,14.501,24.0,15.0,12,time_exit,-8.29,-8.64,False
overlap_every_signal,2023-05-12 16:00:00,2023-05-12 13:00:00,2023-05-12 17:00:00,2023-05-12 14:00:00,2023-05-12 22:58:00,2023-05-12 19:58:00,london_ny_overlap,2019.99,2019.98,2009.355,10.625,24.0,15.0,12,time_exit,-9.26,-9.61,False
overlap_every_signal,2023-05-19 19:00:00,2023-05-19 16:00:00,2023-05-19 20:00:00,2023-05-19 17:00:00,2023-05-19 22:58:00,2023-05-19 19:58:00,new_york,1978.27,1978.26,1966.137,12.123,24.0,15.0,12,time_exit,-2.12,-2.47,False
overlap_every_signal,2023-05-19 20:00:00,2023-05-19 17:00:00,2023-05-19 21:00:00,2023-05-19 18:00:00,2023-05-19 22:58:00,2023-05-19 19:58:00,new_york,1982.86,1982.81,1967.733,15.077,24.0,15.0,12,time_exit,-6.71,-7.06,False
overlap_every_signal,2023-05-23 19:00:00,2023-05-23 16:00:00,2023-05-23 20:00:00,2023-05-23 17:00:00,2023-05-24 08:00:00,2023-05-24 05:00:00,new_york,1973.11,1973.03,1962.827,10.203,24.0,15.0,12,time_exit,4.41,4.06,False
overlap_every_signal,2023-05-23 20:00:00,2023-05-23 17:00:00,2023-05-23 21:00:00,2023-05-23 18:00:00,2023-05-24 09:00:00,2023-05-24 06:00:00,new_york,1974.85,1974.91,1964.611,10.299,24.0,15.0,12,time_exit,4.54,4.19,False
overlap_every_signal,2023-06-01 17:00:00,2023-06-01 14:00:00,2023-06-01 18:00:00,2023-06-01 15:00:00,2023-06-02 06:00:00,2023-06-02 03:00:00,london_ny_overlap,1976.19,1976.28,1964.76,11.52,24.0,15.0,12,time_exit,4.1,3.75,False
overlap_every_signal,2023-06-01 18:00:00,2023-06-01 15:00:00,2023-06-01 19:00:00,2023-06-01 16:00:00,2023-06-02 07:00:00,2023-06-02 04:00:00,london_ny_overlap,1981.98,1982.03,1966.7,15.33,24.0,15.0,12,time_exit,0.35,-0.0,False
overlap_every_signal,2023-06-05 17:00:00,2023-06-05 14:00:00,2023-06-05 18:00:00,2023-06-05 15:00:00,2023-06-06 06:00:00,2023-06-06 03:00:00,london_ny_overlap,1957.51,1957.5,1944.679,12.821,24.0,15.0,12,time_exit,3.22,2.87,False
overlap_every_signal,2023-06-05 18:00:00,2023-06-05 15:00:00,2023-06-05 19:00:00,2023-06-05 16:00:00,2023-06-06 07:00:00,2023-06-06 04:00:00,london_ny_overlap,1958.08,1958.07,1946.006,12.064,24.0,15.0,12,time_exit,1.11,0.76,False
overlap_every_signal,2023-06-05 19:00:00,2023-06-05 16:00:00,2023-06-05 20:00:00,2023-06-05 17:00:00,2023-06-06 08:00:00,2023-06-06 05:00:00,new_york,1958.18,1958.16,1947.54,10.62,24.0,15.0,12,time_exit,3.56,3.21,False
overlap_every_signal,2023-06-05 20:00:00,2023-06-05 17:00:00,2023-06-05 21:00:00,2023-06-05 18:00:00,2023-06-06 09:00:00,2023-06-06 06:00:00,new_york,1960.25,1960.25,1949.587,10.663,24.0,15.0,12,time_exit,-1.01,-1.36,False
overlap_every_signal,2023-06-08 16:00:00,2023-06-08 13:00:00,2023-06-08 17:00:00,2023-06-08 14:00:00,2023-06-09 05:00:00,2023-06-09 02:00:00,london_ny_overlap,1966.56,1966.69,1949.789,16.901,24.0,15.0,12,time_exit,-2.31,-2.66,False
overlap_every_signal,2023-06-08 17:00:00,2023-06-08 14:00:00,2023-06-08 18:00:00,2023-06-08 15:00:00,2023-06-09 06:00:00,2023-06-09 03:00:00,london_ny_overlap,1967.13,1967.13,1951.853,15.277,24.0,15.0,12,time_exit,-3.07,-3.42,False
overlap_every_signal,2023-06-08 18:00:00,2023-06-08 15:00:00,2023-06-08 19:00:00,2023-06-08 16:00:00,2023-06-09 07:00:00,2023-06-09 04:00:00,london_ny_overlap,1966.79,1966.78,1953.95,12.83,24.0,15.0,12,time_exit,-3.03,-3.38,False
overlap_every_signal,2023-06-08 19:00:00,2023-06-08 16:00:00,2023-06-08 20:00:00,2023-06-08 17:00:00,2023-06-09 08:00:00,2023-06-09 05:00:00,new_york,1966.24,1966.24,1956.103,10.137,24.0,15.0,12,time_exit,-3.17,-3.52,False
overlap_every_signal,2023-06-15 16:00:00,2023-06-15 13:00:00,2023-06-15 17:00:00,2023-06-15 14:00:00,2023-06-16 05:00:00,2023-06-16 02:00:00,london_ny_overlap,1952.77,1952.79,1935.35,17.44,24.0,15.0,12,time_exit,6.27,5.92,False
overlap_every_signal,2023-06-15 17:00:00,2023-06-15 14:00:00,2023-06-15 18:00:00,2023-06-15 15:00:00,2023-06-16 06:00:00,2023-06-16 03:00:00,london_ny_overlap,1953.06,1953.04,1937.216,15.824,24.0,15.0,12,time_exit,2.65,2.3,False
overlap_every_signal,2023-06-15 18:00:00,2023-06-15 15:00:00,2023-06-15 19:00:00,2023-06-15 16:00:00,2023-06-16 07:00:00,2023-06-16 04:00:00,london_ny_overlap,1956.48,1956.48,1939.101,17.379,24.0,15.0,12,time_exit,-0.36,-0.71,False
overlap_every_signal,2023-06-15 19:00:00,2023-06-15 16:00:00,2023-06-15 20:00:00,2023-06-15 17:00:00,2023-06-16 08:00:00,2023-06-16 05:00:00,new_york,1959.45,1959.44,1941.797,17.643,24.0,15.0,12,time_exit,-4.2,-4.55,False
overlap_every_signal,2023-06-15 20:00:00,2023-06-15 17:00:00,2023-06-15 21:00:00,2023-06-15 18:00:00,2023-06-16 09:00:00,2023-06-16 06:00:00,new_york,1958.7,1958.66,1944.314,14.346,24.0,15.0,12,time_exit,-1.21,-1.56,False
overlap_every_signal,2023-06-15 21:00:00,2023-06-15 18:00:00,2023-06-15 22:00:00,2023-06-15 19:00:00,2023-06-16 10:00:00,2023-06-16 07:00:00,new_york,1957.45,1957.45,1946.903,10.547,24.0,15.0,12,time_exit,3.92,3.57,False
overlap_every_signal,2023-06-23 16:00:00,2023-06-23 13:00:00,2023-06-23 17:00:00,2023-06-23 14:00:00,2023-06-23 22:58:00,2023-06-23 19:58:00,london_ny_overlap,1932.16,1932.2,1919.598,12.602,24.0,15.0,12,time_exit,-12.98,-13.33,False
overlap_every_signal,2023-06-30 18:00:00,2023-06-30 15:00:00,2023-06-30 19:00:00,2023-06-30 16:00:00,2023-06-30 22:58:00,2023-06-30 19:58:00,london_ny_overlap,1918.92,1918.95,1908.73,10.22,24.0,15.0,12,time_exit,1.1,0.75,False
overlap_every_signal,2023-07-03 17:00:00,2023-07-03 14:00:00,2023-07-03 18:00:00,2023-07-03 15:00:00,2023-07-04 06:00:00,2023-07-04 03:00:00,london_ny_overlap,1930.1,1930.12,1917.295,12.825,24.0,15.0,12,time_exit,-8.57,-8.92,False
overlap_every_signal,2023-07-07 17:00:00,2023-07-07 14:00:00,2023-07-07 18:00:00,2023-07-07 15:00:00,2023-07-07 22:58:00,2023-07-07 19:58:00,london_ny_overlap,1933.68,1933.68,1918.32,15.36,24.0,15.0,12,time_exit,-8.55,-8.9,False
overlap_every_signal,2023-07-12 16:00:00,2023-07-12 13:00:00,2023-07-12 17:00:00,2023-07-12 14:00:00,2023-07-13 05:00:00,2023-07-13 02:00:00,london_ny_overlap,1956.04,1956.01,1938.494,17.516,24.0,15.0,12,time_exit,2.87,2.52,False
overlap_every_signal,2023-07-12 17:00:00,2023-07-12 14:00:00,2023-07-12 18:00:00,2023-07-12 15:00:00,2023-07-13 06:00:00,2023-07-13 03:00:00,london_ny_overlap,1957.62,1957.6,1940.369,17.231,24.0,15.0,12,time_exit,2.4,2.05,False
overlap_every_signal,2023-07-12 18:00:00,2023-07-12 15:00:00,2023-07-12 19:00:00,2023-07-12 16:00:00,2023-07-13 07:00:00,2023-07-13 04:00:00,london_ny_overlap,1955.66,1955.66,1942.082,13.578,24.0,15.0,12,time_exit,4.68,4.33,False
overlap_every_signal,2023-07-12 19:00:00,2023-07-12 16:00:00,2023-07-12 20:00:00,2023-07-12 17:00:00,2023-07-13 08:00:00,2023-07-13 05:00:00,new_york,1959.14,1959.17,1944.519,14.651,24.0,15.0,12,time_exit,-2.27,-2.62,False
overlap_every_signal,2023-07-12 20:00:00,2023-07-12 17:00:00,2023-07-12 21:00:00,2023-07-12 18:00:00,2023-07-13 09:00:00,2023-07-13 06:00:00,new_york,1957.19,1957.17,1946.767,10.403,24.0,15.0,12,time_exit,-1.11,-1.46,False
overlap_every_signal,2023-07-18 17:00:00,2023-07-18 14:00:00,2023-07-18 18:00:00,2023-07-18 15:00:00,2023-07-19 06:00:00,2023-07-19 03:00:00,london_ny_overlap,1982.82,1982.77,1965.578,17.192,24.0,15.0,12,time_exit,-6.75,-7.1,False
overlap_every_signal,2023-07-18 18:00:00,2023-07-18 15:00:00,2023-07-18 19:00:00,2023-07-18 16:00:00,2023-07-19 07:00:00,2023-07-19 04:00:00,london_ny_overlap,1978.11,1978.11,1967.474,10.636,24.0,15.0,12,time_exit,-2.65,-3.0,False
overlap_every_signal,2023-07-31 16:00:00,2023-07-31 13:00:00,2023-07-31 17:00:00,2023-07-31 14:00:00,2023-08-01 05:00:00,2023-08-01 02:00:00,london_ny_overlap,1971.43,1971.41,1958.398,13.012,24.0,15.0,12,time_exit,-10.92,-11.27,False
overlap_every_signal,2023-08-23 16:00:00,2023-08-23 13:00:00,2023-08-23 17:00:00,2023-08-23 14:00:00,2023-08-24 05:00:00,2023-08-24 02:00:00,london_ny_overlap,1918.08,1917.99,1904.687,13.303,24.0,15.0,12,time_exit,1.01,0.66,False
overlap_every_signal,2023-08-23 18:00:00,2023-08-23 15:00:00,2023-08-23 19:00:00,2023-08-23 16:00:00,2023-08-24 07:00:00,2023-08-24 04:00:00,london_ny_overlap,1918.3,1918.28,1907.505,10.775,24.0,15.0,12,time_exit,2.31,1.96,False
overlap_every_signal,2023-08-23 19:00:00,2023-08-23 16:00:00,2023-08-23 20:00:00,2023-08-23 17:00:00,2023-08-24 08:00:00,2023-08-24 05:00:00,new_york,1919.74,1919.75,1909.19,10.56,24.0,15.0,12,time_exit,1.66,1.31,False
overlap_every_signal,2023-08-29 17:00:00,2023-08-29 14:00:00,2023-08-29 18:00:00,2023-08-29 15:00:00,2023-08-30 06:00:00,2023-08-30 03:00:00,london_ny_overlap,1934.1,1934.14,1922.678,11.462,24.0,15.0,12,time_exit,2.65,2.3,False
overlap_every_signal,2023-08-29 18:00:00,2023-08-29 15:00:00,2023-08-29 19:00:00,2023-08-29 16:00:00,2023-08-30 07:00:00,2023-08-30 04:00:00,london_ny_overlap,1936.68,1936.67,1923.912,12.758,24.0,15.0,12,time_exit,0.06,-0.29,False
overlap_every_signal,2023-08-29 19:00:00,2023-08-29 16:00:00,2023-08-29 20:00:00,2023-08-29 17:00:00,2023-08-30 08:00:00,2023-08-30 05:00:00,new_york,1936.24,1936.23,1925.247,10.983,24.0,15.0,12,time_exit,0.09,-0.26,False
overlap_every_signal,2023-08-29 20:00:00,2023-08-29 17:00:00,2023-08-29 21:00:00,2023-08-29 18:00:00,2023-08-30 09:00:00,2023-08-30 06:00:00,new_york,1937.12,1937.17,1926.645,10.525,24.0,15.0,12,time_exit,-1.48,-1.83,False
overlap_every_signal,2023-09-20 17:00:00,2023-09-20 14:00:00,2023-09-20 18:00:00,2023-09-20 15:00:00,2023-09-21 03:02:00,2023-09-21 00:02:00,london_ny_overlap,1943.88,1943.85,1933.173,10.677,24.0,15.0,12,stop_loss,-15.0,-15.35,False
overlap_every_signal,2023-09-20 19:00:00,2023-09-20 16:00:00,2023-09-20 20:00:00,2023-09-20 17:00:00,2023-09-20 23:06:00,2023-09-20 20:06:00,new_york,1946.6,1946.59,1935.874,10.716,24.0,15.0,12,stop_loss,-15.0,-15.35,False
overlap_every_signal,2023-10-06 18:00:00,2023-10-06 15:00:00,2023-10-06 19:00:00,2023-10-06 16:00:00,2023-10-06 22:58:00,2023-10-06 19:58:00,london_ny_overlap,1832.41,1832.4,1821.773,10.627,24.0,15.0,12,time_exit,-3.1,-3.45,False
overlap_every_signal,2023-10-09 01:00:00,2023-10-08 22:00:00,2023-10-09 02:00:00,2023-10-08 23:00:00,2023-10-09 14:00:00,2023-10-09 11:00:00,other,1849.5,1849.5,1828.404,21.096,24.0,15.0,12,time_exit,0.2,-0.15,False
overlap_every_signal,2023-10-09 02:00:00,2023-10-08 23:00:00,2023-10-09 03:00:00,2023-10-09 00:00:00,2023-10-09 15:00:00,2023-10-09 12:00:00,other,1847.76,1847.75,1831.07,16.68,24.0,15.0,12,time_exit,1.56,1.21,False
overlap_every_signal,2023-10-09 03:00:00,2023-10-09 00:00:00,2023-10-09 04:00:00,2023-10-09 01:00:00,2023-10-09 16:00:00,2023-10-09 13:00:00,asia,1852.05,1852.14,1834.792,17.348,24.0,15.0,12,time_exit,-3.68,-4.03,False
overlap_every_signal,2023-10-09 04:00:00,2023-10-09 01:00:00,2023-10-09 05:00:00,2023-10-09 02:00:00,2023-10-09 17:00:00,2023-10-09 14:00:00,asia,1848.81,1848.8,1837.565,11.235,24.0,15.0,12,time_exit,-3.25,-3.6,False
overlap_every_signal,2023-10-09 05:00:00,2023-10-09 02:00:00,2023-10-09 06:00:00,2023-10-09 03:00:00,2023-10-09 18:00:00,2023-10-09 15:00:00,asia,1850.26,1850.28,1840.253,10.027,24.0,15.0,12,time_exit,1.2,0.85,False
overlap_every_signal,2023-10-09 22:00:00,2023-10-09 19:00:00,2023-10-09 23:00:00,2023-10-09 20:00:00,2023-10-10 11:00:00,2023-10-10 08:00:00,new_york,1863.05,1863.07,1852.017,11.053,24.0,15.0,12,time_exit,-6.01,-6.36,False
overlap_every_signal,2023-10-13 16:00:00,2023-10-13 13:00:00,2023-10-13 17:00:00,2023-10-13 14:00:00,2023-10-13 22:58:00,2023-10-13 19:58:00,london_ny_overlap,1908.55,1910.47,1889.011,21.459,24.0,15.0,12,time_exit,19.57,19.22,False
overlap_every_signal,2023-10-13 17:00:00,2023-10-13 14:00:00,2023-10-13 18:00:00,2023-10-13 15:00:00,2023-10-13 22:58:00,2023-10-13 19:58:00,london_ny_overlap,1920.69,1920.66,1893.466,27.194,24.0,15.0,12,time_exit,7.43,7.08,False
overlap_every_signal,2023-10-13 18:00:00,2023-10-13 15:00:00,2023-10-13 19:00:00,2023-10-13 16:00:00,2023-10-13 22:58:00,2023-10-13 19:58:00,london_ny_overlap,1922.82,1922.81,1898.065,24.745,24.0,15.0,12,time_exit,5.3,4.95,False
overlap_every_signal,2023-10-13 19:00:00,2023-10-13 16:00:00,2023-10-13 20:00:00,2023-10-13 17:00:00,2023-10-13 22:58:00,2023-10-13 19:58:00,new_york,1926.97,1926.95,1903.082,23.868,24.0,15.0,12,time_exit,1.15,0.8,False
overlap_every_signal,2023-10-13 20:00:00,2023-10-13 17:00:00,2023-10-13 21:00:00,2023-10-13 18:00:00,2023-10-13 22:58:00,2023-10-13 19:58:00,new_york,1928.13,1928.19,1907.705,20.485,24.0,15.0,12,time_exit,-0.01,-0.36,False
overlap_every_signal,2023-10-13 21:00:00,2023-10-13 18:00:00,2023-10-13 22:00:00,2023-10-13 19:00:00,2023-10-13 22:58:00,2023-10-13 19:58:00,new_york,1928.49,1928.49,1912.191,16.299,24.0,15.0,12,time_exit,-0.37,-0.72,False
overlap_every_signal,2023-10-13 22:00:00,2023-10-13 19:00:00,2023-10-16 01:00:00,2023-10-15 22:00:00,2023-10-16 09:02:00,2023-10-16 06:02:00,new_york,1927.87,1928.12,1916.26,11.86,24.0,15.0,12,stop_loss,-15.0,-15.35,False
overlap_every_signal,2023-10-18 04:00:00,2023-10-18 01:00:00,2023-10-18 05:00:00,2023-10-18 02:00:00,2023-10-18 17:00:00,2023-10-18 14:00:00,asia,1939.08,1938.98,1925.333,13.647,24.0,15.0,12,time_exit,17.92,17.57,False
overlap_every_signal,2023-10-18 05:00:00,2023-10-18 02:00:00,2023-10-18 06:00:00,2023-10-18 03:00:00,2023-10-18 16:46:00,2023-10-18 13:46:00,asia,1937.18,1937.18,1926.386,10.794,24.0,15.0,12,take_profit,24.0,23.65,False
overlap_every_signal,2023-10-18 16:00:00,2023-10-18 13:00:00,2023-10-18 17:00:00,2023-10-18 14:00:00,2023-10-18 18:10:00,2023-10-18 15:10:00,london_ny_overlap,1957.05,1957.06,1943.079,13.981,24.0,15.0,12,stop_loss,-15.0,-15.35,False
overlap_every_signal,2023-10-19 20:00:00,2023-10-19 17:00:00,2023-10-19 21:00:00,2023-10-19 18:00:00,2023-10-20 09:00:00,2023-10-20 06:00:00,new_york,1972.69,1972.69,1955.381,17.309,24.0,15.0,12,time_exit,5.58,5.23,False
overlap_every_signal,2023-10-19 21:00:00,2023-10-19 18:00:00,2023-10-19 22:00:00,2023-10-19 19:00:00,2023-10-20 10:00:00,2023-10-20 07:00:00,new_york,1973.08,1973.05,1957.717,15.333,24.0,15.0,12,time_exit,6.33,5.98,False
overlap_every_signal,2023-10-19 22:00:00,2023-10-19 19:00:00,2023-10-19 23:00:00,2023-10-19 20:00:00,2023-10-20 11:00:00,2023-10-20 08:00:00,new_york,1974.43,1974.34,1960.08,14.26,24.0,15.0,12,time_exit,5.8,5.45,False
overlap_every_signal,2023-10-19 23:00:00,2023-10-19 20:00:00,2023-10-20 01:00:00,2023-10-19 22:00:00,2023-10-20 13:00:00,2023-10-20 10:00:00,new_york,1974.88,1974.28,1962.411,11.869,24.0,15.0,12,time_exit,7.99,7.64,False
overlap_every_signal,2023-10-20 02:00:00,2023-10-19 23:00:00,2023-10-20 03:00:00,2023-10-20 00:00:00,2023-10-20 15:00:00,2023-10-20 12:00:00,other,1977.09,1977.11,1966.666,10.444,24.0,15.0,12,time_exit,0.31,-0.04,False
overlap_every_signal,2023-10-25 16:00:00,2023-10-25 13:00:00,2023-10-25 17:00:00,2023-10-25 14:00:00,2023-10-25 18:03:00,2023-10-25 15:03:00,london_ny_overlap,1985.11,1985.1,1973.647,11.453,24.0,15.0,12,stop_loss,-15.0,-15.35,False
overlap_every_signal,2023-10-27 20:00:00,2023-10-27 17:00:00,2023-10-27 21:00:00,2023-10-27 18:00:00,2023-10-27 23:54:00,2023-10-27 20:54:00,new_york,1996.74,1996.7,1984.092,12.608,24.0,15.0,12,time_exit,8.93,8.58,False
overlap_every_signal,2023-10-27 21:00:00,2023-10-27 18:00:00,2023-10-27 22:00:00,2023-10-27 19:00:00,2023-10-27 23:54:00,2023-10-27 20:54:00,new_york,2005.32,2005.31,1985.933,19.377,24.0,15.0,12,time_exit,0.35,0.0,False
overlap_every_signal,2023-10-27 22:00:00,2023-10-27 19:00:00,2023-10-27 23:00:00,2023-10-27 20:00:00,2023-10-27 23:54:00,2023-10-27 20:54:00,new_york,2006.94,2006.91,1988.04,18.87,24.0,15.0,12,time_exit,-1.27,-1.62,False
overlap_every_signal,2023-10-27 23:00:00,2023-10-27 20:00:00,2023-10-30 00:00:00,2023-10-29 21:00:00,2023-10-30 12:00:00,2023-10-30 09:00:00,new_york,2002.57,2005.67,1990.54,15.13,24.0,15.0,12,time_exit,-6.04,-6.39,False
overlap_every_signal,2023-11-09 17:00:00,2023-11-09 14:00:00,2023-11-09 18:00:00,2023-11-09 15:00:00,2023-11-10 06:00:00,2023-11-10 03:00:00,london_ny_overlap,1962.9,1962.95,1950.697,12.253,24.0,15.0,12,time_exit,-3.49,-3.84,False
overlap_every_signal,2023-11-14 16:00:00,2023-11-14 13:00:00,2023-11-14 17:00:00,2023-11-14 14:00:00,2023-11-15 05:00:00,2023-11-15 02:00:00,london_ny_overlap,1967.68,1967.75,1948.702,19.048,24.0,15.0,12,time_exit,-3.29,-3.64,False
overlap_every_signal,2023-11-14 17:00:00,2023-11-14 14:00:00,2023-11-14 18:00:00,2023-11-14 15:00:00,2023-11-15 06:00:00,2023-11-15 03:00:00,london_ny_overlap,1964.41,1964.37,1950.702,13.668,24.0,15.0,12,time_exit,2.31,1.96,False
overlap_every_signal,2023-11-14 18:00:00,2023-11-14 15:00:00,2023-11-14 19:00:00,2023-11-14 16:00:00,2023-11-15 07:00:00,2023-11-15 04:00:00,london_ny_overlap,1964.14,1964.16,1952.662,11.498,24.0,15.0,12,time_exit,2.91,2.56,False
overlap_every_signal,2023-11-16 16:00:00,2023-11-16 13:00:00,2023-11-16 17:00:00,2023-11-16 14:00:00,2023-11-17 05:00:00,2023-11-17 02:00:00,london_ny_overlap,1979.7,1979.75,1967.674,12.076,24.0,15.0,12,time_exit,5.64,5.29,False
overlap_every_signal,2023-11-16 17:00:00,2023-11-16 14:00:00,2023-11-16 18:00:00,2023-11-16 15:00:00,2023-11-17 06:00:00,2023-11-17 03:00:00,london_ny_overlap,1984.91,1984.91,1969.884,15.026,24.0,15.0,12,time_exit,2.01,1.66,False
