variant,behavior,side,horizon_bars,horizon_minutes,cooldown_bars,signal_dt,entry_dt,exit_dt,entry_price,entry_price_source,exit_price,gross_ret,net_x1,net_x2,net_x4,mfe,mae,session,hour,pdh,pdl,asia_range,compression6
pdh_breakout_continuation_long_h32_cool0,pdh_breakout_continuation_long,LONG,32,480,0,2023-04-14 07:00:00+00:00,2023-04-14 07:15:00+00:00,2023-04-14 15:15:00+00:00,2044.79,m15_exact_open,2034.74,-10.05,-10.4,-10.75,-11.45,1.62,13.07,london,7,2028.25,2001.12,8.809999999999945,0.6521598968407537
pdh_breakout_continuation_long_h32_cool0,pdh_breakout_continuation_long,LONG,32,480,0,2023-04-14 15:00:00+00:00,2023-04-14 15:15:00+00:00,2023-04-14 23:15:00+00:00,2033.12,m15_exact_open,2005.0,-28.12,-28.47,-28.82,-29.52,6.98,40.81,new_york,15,2028.25,2001.12,8.809999999999945,1.2833745728761599
pdh_breakout_continuation_long_h32_cool0,pdh_breakout_continuation_long,LONG,32,480,0,2023-04-25 07:00:00+00:00,2023-04-25 07:15:00+00:00,2023-04-25 15:15:00+00:00,1993.41,m15_exact_open,1980.01,-13.4,-13.75,-14.1,-14.8,3.77,17.37,london,7,1984.92,1980.12,12.269999999999982,1.018446086242693
pdh_breakout_continuation_long_h32_cool0,pdh_breakout_continuation_long,LONG,32,480,0,2023-04-25 15:30:00+00:00,2023-04-25 15:45:00+00:00,2023-04-25 23:45:00+00:00,1985.72,m15_exact_open,1996.48,10.76,10.41,10.06,9.36,18.03,2.4,new_york,15,1984.92,1980.12,12.269999999999982,1.106887052341597
pdh_breakout_continuation_long_h32_cool0,pdh_breakout_continuation_long,LONG,32,480,0,2023-04-26 07:00:00+00:00,2023-04-26 07:15:00+00:00,2023-04-26 15:15:00+00:00,1994.45,m15_exact_open,1995.98,1.53,1.18,0.83,0.13,7.2,3.09,london,7,1992.66,1974.04,8.870000000000118,0.7923247436963187
pdh_breakout_continuation_long_h32_cool0,pdh_breakout_continuation_long,LONG,32,480,0,2023-04-26 15:00:00+00:00,2023-04-26 15:15:00+00:00,2023-04-26 23:15:00+00:00,1995.32,m15_exact_open,1989.42,-5.9,-6.25,-6.6,-7.3,13.93,11.99,new_york,15,1992.66,1974.04,8.870000000000118,1.1049176484379681
pdh_breakout_continuation_long_h32_cool0,pdh_breakout_continuation_long,LONG,32,480,0,2023-05-01 15:30:00+00:00,2023-05-01 15:45:00+00:00,2023-05-01 23:45:00+00:00,1997.2,m15_exact_open,1981.75,-15.45,-15.8,-16.15,-16.85,8.72,17.79,new_york,15,1994.91,1976.19,11.25,1.1172218936855385
pdh_breakout_continuation_long_h32_cool0,pdh_breakout_continuation_long,LONG,32,480,0,2023-05-03 07:00:00+00:00,2023-05-03 07:15:00+00:00,2023-05-03 15:15:00+00:00,2018.08,m15_exact_open,2011.89,-6.19,-6.54,-6.89,-7.59,0.57,11.22,london,7,2005.92,1976.96,4.5300000000002,0.38058324104835645
pdh_breakout_continuation_long_h32_cool0,pdh_breakout_continuation_long,LONG,32,480,0,2023-05-03 15:00:00+00:00,2023-05-03 15:15:00+00:00,2023-05-03 23:15:00+00:00,2016.08,m15_exact_open,2030.18,14.1,13.75,13.4,12.7,19.94,6.08,new_york,15,2005.92,1976.96,4.5300000000002,1.2958612975391504
pdh_breakout_continuation_long_h32_cool0,pdh_breakout_continuation_long,LONG,32,480,0,2023-05-04 07:00:00+00:00,2023-05-04 07:15:00+00:00,2023-05-04 15:15:00+00:00,2040.98,m15_exact_open,2041.41,0.43,0.08,-0.27,-0.97,4.31,10.66,london,7,2019.31,1978.4,45.84999999999991,0.824484089058796
pdh_breakout_continuation_long_h32_cool0,pdh_breakout_continuation_long,LONG,32,480,0,2023-05-04 15:00:00+00:00,2023-05-04 15:15:00+00:00,2023-05-04 23:15:00+00:00,2041.41,m15_exact_open,2050.11,8.7,8.35,8.0,7.3,18.07,9.4,new_york,15,2019.31,1978.4,45.84999999999991,0.7106620941081987
pdh_breakout_continuation_long_h32_cool0,pdh_breakout_continuation_long,LONG,32,480,0,2023-05-09 07:00:00+00:00,2023-05-09 07:15:00+00:00,2023-05-09 15:15:00+00:00,2024.81,m15_exact_open,2031.15,6.34,5.99,5.64,4.94,7.93,3.47,london,7,2017.97,2014.15,4.990000000000009,0.8461048778547033
pdh_breakout_continuation_long_h32_cool0,pdh_breakout_continuation_long,LONG,32,480,0,2023-05-09 15:00:00+00:00,2023-05-09 15:15:00+00:00,2023-05-09 23:15:00+00:00,2031.48,m15_exact_open,2034.6,3.12,2.77,2.42,1.72,6.04,8.62,new_york,15,2017.97,2014.15,4.990000000000009,1.2151536258803417
pdh_breakout_continuation_long_h32_cool0,pdh_breakout_continuation_long,LONG,32,480,0,2023-05-10 07:00:00+00:00,2023-05-10 07:15:00+00:00,2023-05-10 15:15:00+00:00,2031.54,m15_exact_open,2028.16,-3.38,-3.73,-4.08,-4.78,1.34,5.34,london,7,2029.28,2014.15,7.679999999999836,0.8207349649844653
pdh_breakout_continuation_long_h32_cool0,pdh_breakout_continuation_long,LONG,32,480,0,2023-05-10 15:30:00+00:00,2023-05-10 15:45:00+00:00,2023-05-10 23:45:00+00:00,2038.48,m15_exact_open,2031.07,-7.41,-7.76,-8.11,-8.81,9.6,17.06,new_york,15,2029.28,2014.15,7.679999999999836,1.1795159961040116
pdh_breakout_continuation_long_h32_cool0,pdh_breakout_continuation_long,LONG,32,480,0,2023-05-16 07:00:00+00:00,2023-05-16 07:15:00+00:00,2023-05-16 15:15:00+00:00,2016.71,m15_exact_open,2003.99,-12.72,-13.07,-13.42,-14.12,0.86,14.14,london,7,2011.82,2007.03,4.600000000000136,0.7422313172654282
pdh_breakout_continuation_long_h32_cool0,pdh_breakout_continuation_long,LONG,32,480,0,2023-05-16 15:45:00+00:00,2023-05-16 16:00:00+00:00,2023-05-17 00:00:00+00:00,2013.64,m15_exact_open,1989.38,-24.26,-24.61,-24.96,-25.66,-1.24,28.25,new_york,15,2011.82,2007.03,4.600000000000136,1.2665023894862586
pdh_breakout_continuation_long_h32_cool0,pdh_breakout_continuation_long,LONG,32,480,0,2023-05-24 15:30:00+00:00,2023-05-24 15:45:00+00:00,2023-05-24 23:45:00+00:00,1984.6,m15_exact_open,1958.36,-26.24,-26.59,-26.94,-27.64,-1.98,27.98,new_york,15,1982.49,1968.82,4.529999999999973,1.3442358917177697
pdh_breakout_continuation_long_h32_cool0,pdh_breakout_continuation_long,LONG,32,480,0,2023-05-30 12:30:00+00:00,2023-05-30 12:45:00+00:00,2023-05-30 20:45:00+00:00,1948.37,m15_exact_open,1958.59,10.22,9.87,9.52,8.82,15.07,0.73,new_york,12,1946.09,1940.91,5.649999999999864,1.624437927663738
pdh_breakout_continuation_long_h32_cool0,pdh_breakout_continuation_long,LONG,32,480,0,2023-05-31 07:00:00+00:00,2023-05-31 07:15:00+00:00,2023-05-31 15:15:00+00:00,1957.99,m15_exact_open,1962.5,4.51,4.16,3.81,3.11,7.23,3.18,london,7,1949.65,1940.16,6.8400000000001455,0.9117802430005383
pdh_breakout_continuation_long_h32_cool0,pdh_breakout_continuation_long,LONG,32,480,0,2023-05-31 15:00:00+00:00,2023-05-31 15:15:00+00:00,2023-05-31 23:15:00+00:00,1960.05,m15_exact_open,1963.17,3.12,2.77,2.42,1.72,14.65,-0.39,new_york,15,1949.65,1940.16,6.8400000000001455,1.196320503510043
pdh_breakout_continuation_long_h32_cool0,pdh_breakout_continuation_long,LONG,32,480,0,2023-06-01 07:30:00+00:00,2023-06-01 07:45:00+00:00,2023-06-01 15:45:00+00:00,1964.51,m15_exact_open,1964.98,0.47,0.12,-0.23,-0.93,3.86,11.22,london,7,1963.44,1931.91,5.470000000000027,0.6805861960289915
pdh_breakout_continuation_long_h32_cool0,pdh_breakout_continuation_long,LONG,32,480,0,2023-06-01 15:45:00+00:00,2023-06-01 16:00:00+00:00,2023-06-02 00:00:00+00:00,1964.96,m15_exact_open,1976.35,11.39,11.04,10.69,9.99,18.05,-1.0,new_york,15,1963.44,1931.91,5.470000000000027,1.2490878938640175
pdh_breakout_continuation_long_h32_cool0,pdh_breakout_continuation_long,LONG,32,480,0,2023-06-02 07:00:00+00:00,2023-06-02 07:15:00+00:00,2023-06-02 15:15:00+00:00,1982.32,m15_exact_open,1979.66,-2.66,-3.01,-3.36,-4.06,-0.49,7.38,london,7,1974.7,1953.57,9.389999999999873,0.8101714123813502
pdh_breakout_continuation_long_h32_cool0,pdh_breakout_continuation_long,LONG,32,480,0,2023-06-02 15:00:00+00:00,2023-06-02 15:15:00+00:00,2023-06-02 23:15:00+00:00,1978.55,m15_exact_open,1948.64,-29.91,-30.26,-30.61,-31.31,1.61,30.55,new_york,15,1974.7,1953.57,9.389999999999873,1.0898014440433244
pdh_breakout_continuation_long_h32_cool0,pdh_breakout_continuation_long,LONG,32,480,0,2023-06-06 07:00:00+00:00,2023-06-06 07:15:00+00:00,2023-06-06 15:15:00+00:00,1959.2,m15_exact_open,1964.29,5.09,4.74,4.39,3.69,5.65,2.42,london,7,1950.02,1946.48,5.519999999999982,0.76011317580484
pdh_breakout_continuation_long_h32_cool0,pdh_breakout_continuation_long,LONG,32,480,0,2023-06-06 15:00:00+00:00,2023-06-06 15:15:00+00:00,2023-06-06 23:15:00+00:00,1962.91,m15_exact_open,1962.84,-0.07,-0.42,-0.77,-1.47,3.37,8.61,new_york,15,1950.02,1946.48,5.519999999999982,1.10250278973378
pdh_breakout_continuation_long_h32_cool0,pdh_breakout_continuation_long,LONG,32,480,0,2023-06-07 13:15:00+00:00,2023-06-07 13:30:00+00:00,2023-06-07 21:30:00+00:00,1965.09,m15_exact_open,1942.65,-22.44,-22.79,-23.14,-23.84,5.01,24.29,new_york,13,1963.93,1938.06,3.9199999999998454,1.4322930800542673
pdh_breakout_continuation_long_h32_cool0,pdh_breakout_continuation_long,LONG,32,480,0,2023-06-13 07:00:00+00:00,2023-06-13 07:15:00+00:00,2023-06-13 15:15:00+00:00,1961.51,m15_exact_open,1959.34,-2.17,-2.52,-2.87,-3.57,4.64,3.36,london,7,1960.33,1958.21,5.210000000000036,0.923579359895486
pdh_breakout_continuation_long_h32_cool0,pdh_breakout_continuation_long,LONG,32,480,0,2023-06-13 15:00:00+00:00,2023-06-13 15:15:00+00:00,2023-06-13 23:15:00+00:00,1963.4,m15_exact_open,1944.2,-19.2,-19.55,-19.9,-20.6,7.26,23.47,new_york,15,1960.33,1958.21,5.210000000000036,1.0858995137763423
pdh_breakout_continuation_long_h32_cool0,pdh_breakout_continuation_long,LONG,32,480,0,2023-06-16 09:30:00+00:00,2023-06-16 09:45:00+00:00,2023-06-16 17:45:00+00:00,1961.85,m15_exact_open,1957.63,-4.22,-4.57,-4.92,-5.62,5.98,8.66,london,9,1960.16,1939.58,6.8900000000001,1.300452898550708
pdh_breakout_continuation_long_h32_cool0,pdh_breakout_continuation_long,LONG,32,480,0,2023-06-27 07:00:00+00:00,2023-06-27 07:15:00+00:00,2023-06-27 15:15:00+00:00,1928.31,m15_exact_open,1926.63,-1.68,-2.03,-2.38,-3.08,1.35,8.7,london,7,1926.05,1922.56,9.349999999999909,1.0969847170590714
pdh_breakout_continuation_long_h32_cool0,pdh_breakout_continuation_long,LONG,32,480,0,2023-06-27 15:45:00+00:00,2023-06-27 16:00:00+00:00,2023-06-28 00:00:00+00:00,1927.93,m15_exact_open,1914.79,-13.14,-13.49,-13.84,-14.54,2.66,17.0,new_york,15,1926.05,1922.56,9.349999999999909,1.0124010159868626
pdh_breakout_continuation_long_h32_cool0,pdh_breakout_continuation_long,LONG,32,480,0,2023-07-03 16:45:00+00:00,2023-07-03 17:00:00+00:00,2023-07-04 01:00:00+00:00,1924.77,m15_exact_open,1921.08,-3.69,-4.04,-4.39,-5.09,6.15,5.07,new_york,16,1922.67,1900.44,4.940000000000055,1.191429715658805
pdh_breakout_continuation_long_h32_cool0,pdh_breakout_continuation_long,LONG,32,480,0,2023-07-04 07:00:00+00:00,2023-07-04 07:15:00+00:00,2023-07-04 15:15:00+00:00,1922.89,m15_exact_open,1930.04,7.15,6.8,6.45,5.75,7.75,0.09,london,7,1919.45,1918.27,3.6299999999998818,0.7531902552204043
pdh_breakout_continuation_long_h32_cool0,pdh_breakout_continuation_long,LONG,32,480,0,2023-07-04 15:00:00+00:00,2023-07-04 15:15:00+00:00,2023-07-04 23:15:00+00:00,1927.98,m15_exact_open,1925.33,-2.65,-3.0,-3.35,-4.05,1.99,4.1,new_york,15,1919.45,1918.27,3.6299999999998818,1.230556477486452
pdh_breakout_continuation_long_h32_cool0,pdh_breakout_continuation_long,LONG,32,480,0,2023-07-11 07:45:00+00:00,2023-07-11 08:00:00+00:00,2023-07-11 16:00:00+00:00,1929.27,m15_exact_open,1932.36,3.09,2.74,2.39,1.69,9.19,1.24,london,7,1928.1,1923.81,4.690000000000055,1.0590909090909042
pdh_breakout_continuation_long_h32_cool0,pdh_breakout_continuation_long,LONG,32,480,0,2023-07-11 15:45:00+00:00,2023-07-11 16:00:00+00:00,2023-07-12 00:00:00+00:00,1930.75,m15_exact_open,1933.1,2.35,2.0,1.65,0.95,4.58,1.45,new_york,15,1928.1,1923.81,4.690000000000055,1.4228344298245472
pdh_breakout_continuation_long_h32_cool0,pdh_breakout_continuation_long,LONG,32,480,0,2023-07-12 07:00:00+00:00,2023-07-12 07:15:00+00:00,2023-07-12 15:15:00+00:00,1938.71,m15_exact_open,1934.01,-4.7,-5.05,-5.4,-6.1,1.46,5.25,london,7,1928.1,1912.64,9.039999999999964,1.046865671641805
pdh_breakout_continuation_long_h32_cool0,pdh_breakout_continuation_long,LONG,32,480,0,2023-07-12 15:00:00+00:00,2023-07-12 15:15:00+00:00,2023-07-12 23:15:00+00:00,1934.47,m15_exact_open,1957.51,23.04,22.69,22.34,21.64,25.16,0.93,new_york,15,1928.1,1912.64,9.039999999999964,1.117614729321244
pdh_breakout_continuation_long_h32_cool0,pdh_breakout_continuation_long,LONG,32,480,0,2023-07-13 07:00:00+00:00,2023-07-13 07:15:00+00:00,2023-07-13 15:15:00+00:00,1960.32,m15_exact_open,1959.49,-0.83,-1.18,-1.53,-2.23,2.99,5.13,london,7,1938.46,1924.29,6.690000000000055,0.7894424673784178
pdh_breakout_continuation_long_h32_cool0,pdh_breakout_continuation_long,LONG,32,480,0,2023-07-13 15:00:00+00:00,2023-07-13 15:15:00+00:00,2023-07-13 23:15:00+00:00,1959.73,m15_exact_open,1960.15,0.42,0.07,-0.28,-0.98,3.75,7.44,new_york,15,1938.46,1924.29,6.690000000000055,1.1145020108824069
pdh_breakout_continuation_long_h32_cool0,pdh_breakout_continuation_long,LONG,32,480,0,2023-07-14 07:00:00+00:00,2023-07-14 07:15:00+00:00,2023-07-14 15:15:00+00:00,1962.29,m15_exact_open,1960.12,-2.17,-2.52,-2.87,-3.57,-0.98,8.04,london,7,1959.63,1932.07,5.370000000000118,0.8619844489519932
pdh_breakout_continuation_long_h32_cool0,pdh_breakout_continuation_long,LONG,32,480,0,2023-07-14 15:30:00+00:00,2023-07-14 15:45:00+00:00,2023-07-14 23:45:00+00:00,1962.46,m15_exact_open,1954.63,-7.83,-8.18,-8.53,-9.23,-0.47,11.53,new_york,15,1959.63,1932.07,5.370000000000118,1.1018518518518354
pdh_breakout_continuation_long_h32_cool0,pdh_breakout_continuation_long,LONG,32,480,0,2023-07-18 07:00:00+00:00,2023-07-18 07:15:00+00:00,2023-07-18 15:15:00+00:00,1959.95,m15_exact_open,1963.62,3.67,3.32,2.97,2.27,12.23,2.18,london,7,1955.68,1952.53,6.7999999999999545,0.96094674556213
pdh_breakout_continuation_long_h32_cool0,pdh_breakout_continuation_long,LONG,32,480,0,2023-07-18 15:00:00+00:00,2023-07-18 15:15:00+00:00,2023-07-18 23:15:00+00:00,1963.52,m15_exact_open,1977.96,14.44,14.09,13.74,13.04,20.81,2.78,new_york,15,1955.68,1952.53,6.7999999999999545,1.3716753807683557
pdh_breakout_continuation_long_h32_cool0,pdh_breakout_continuation_long,LONG,32,480,0,2023-07-19 07:00:00+00:00,2023-07-19 07:15:00+00:00,2023-07-19 15:15:00+00:00,1975.46,m15_exact_open,1975.28,-0.18,-0.53,-0.88,-1.58,5.45,3.89,london,7,1959.83,1945.74,4.790000000000191,0.600584154801024
pdh_breakout_continuation_long_h32_cool0,pdh_breakout_continuation_long,LONG,32,480,0,2023-07-19 15:00:00+00:00,2023-07-19 15:15:00+00:00,2023-07-19 23:15:00+00:00,1973.65,m15_exact_open,1977.13,3.48,3.13,2.78,2.08,6.17,3.91,new_york,15,1959.83,1945.74,4.790000000000191,1.2866352201257838
pdh_breakout_continuation_long_h32_cool0,pdh_breakout_continuation_long,LONG,32,480,0,2023-07-26 09:30:00+00:00,2023-07-26 09:45:00+00:00,2023-07-26 17:45:00+00:00,1969.5,m15_exact_open,1967.22,-2.28,-2.63,-2.98,-3.68,4.68,5.59,london,9,1967.87,1953.44,4.230000000000018,1.0830992509363027
pdh_breakout_continuation_long_h32_cool0,pdh_breakout_continuation_long,LONG,32,480,0,2023-07-27 07:00:00+00:00,2023-07-27 07:15:00+00:00,2023-07-27 15:15:00+00:00,1978.1,m15_exact_open,1976.54,-1.56,-1.91,-2.26,-2.96,4.01,4.52,london,7,1965.66,1951.37,11.230000000000018,0.7233727054251732
pdh_breakout_continuation_long_h32_cool0,pdh_breakout_continuation_long,LONG,32,480,0,2023-07-27 15:00:00+00:00,2023-07-27 15:15:00+00:00,2023-07-27 23:15:00+00:00,1978.35,m15_exact_open,1944.21,-34.14,-34.49,-34.84,-35.54,-0.89,35.8,new_york,15,1965.66,1951.37,11.230000000000018,1.2155442443226232
pdh_breakout_continuation_long_h32_cool0,pdh_breakout_continuation_long,LONG,32,480,0,2023-07-31 16:00:00+00:00,2023-07-31 16:15:00+00:00,2023-08-01 00:15:00+00:00,1964.87,m15_exact_open,1964.46,-0.41,-0.76,-1.11,-1.81,7.5,2.08,new_york,16,1963.5,1945.4,5.710000000000036,1.26827259625282
pdh_breakout_continuation_long_h32_cool0,pdh_breakout_continuation_long,LONG,32,480,0,2023-08-01 07:00:00+00:00,2023-08-01 07:15:00+00:00,2023-08-01 15:15:00+00:00,1961.91,m15_exact_open,1952.58,-9.33,-9.68,-10.03,-10.73,-0.7,10.17,london,7,1960.51,1958.24,7.0,0.7960422163588318
pdh_breakout_continuation_long_h32_cool0,pdh_breakout_continuation_long,LONG,32,480,0,2023-08-22 07:00:00+00:00,2023-08-22 07:15:00+00:00,2023-08-22 15:15:00+00:00,1895.96,m15_exact_open,1902.69,6.73,6.38,6.03,5.33,8.45,2.23,london,7,1890.63,1888.57,3.6100000000001273,0.8927479855515533
pdh_breakout_continuation_long_h32_cool0,pdh_breakout_continuation_long,LONG,32,480,0,2023-08-22 15:00:00+00:00,2023-08-22 15:15:00+00:00,2023-08-22 23:15:00+00:00,1902.34,m15_exact_open,1897.0,-5.34,-5.69,-6.04,-6.74,0.82,13.38,new_york,15,1890.63,1888.57,3.6100000000001273,1.276697036854618
pdh_breakout_continuation_long_h32_cool0,pdh_breakout_continuation_long,LONG,32,480,0,2023-08-23 07:00:00+00:00,2023-08-23 07:15:00+00:00,2023-08-23 15:15:00+00:00,1901.14,m15_exact_open,1903.01,1.87,1.52,1.17,0.47,4.37,0.44,london,7,1898.77,1884.61,5.879999999999882,1.040039708802119
pdh_breakout_continuation_long_h32_cool0,pdh_breakout_continuation_long,LONG,32,480,0,2023-08-23 15:00:00+00:00,2023-08-23 15:15:00+00:00,2023-08-23 23:15:00+00:00,1903.3,m15_exact_open,1916.24,12.94,12.59,12.24,11.54,17.04,0.64,new_york,15,1898.77,1884.61,5.879999999999882,1.066164658634526
pdh_breakout_continuation_long_h32_cool0,pdh_breakout_continuation_long,LONG,32,480,0,2023-08-24 07:00:00+00:00,2023-08-24 07:15:00+00:00,2023-08-24 15:15:00+00:00,1920.59,m15_exact_open,1915.02,-5.57,-5.92,-6.27,-6.97,2.32,6.38,london,7,1904.41,1888.96,7.1599999999998545,0.8773506922917937
pdh_breakout_continuation_long_h32_cool0,pdh_breakout_continuation_long,LONG,32,480,0,2023-08-24 15:00:00+00:00,2023-08-24 15:15:00+00:00,2023-08-24 23:15:00+00:00,1916.53,m15_exact_open,1916.53,0.0,-0.35,-0.7,-1.4,6.83,4.81,new_york,15,1904.41,1888.96,7.1599999999998545,1.0782080485953032
pdh_breakout_continuation_long_h32_cool0,pdh_breakout_continuation_long,LONG,32,480,0,2023-08-29 07:00:00+00:00,2023-08-29 07:15:00+00:00,2023-08-29 15:15:00+00:00,1925.33,m15_exact_open,1915.72,-9.61,-9.96,-10.31,-11.01,0.18,9.69,london,7,1915.84,1914.35,6.25,0.6405899013575476
pdh_breakout_continuation_long_h32_cool0,pdh_breakout_continuation_long,LONG,32,480,0,2023-08-29 15:00:00+00:00,2023-08-29 15:15:00+00:00,2023-08-29 23:15:00+00:00,1916.7,m15_exact_open,1937.39,20.69,20.34,19.99,19.29,21.41,2.42,new_york,15,1915.84,1914.35,6.25,1.3411491339248136
pdh_breakout_continuation_long_h32_cool0,pdh_breakout_continuation_long,LONG,32,480,0,2023-08-30 07:00:00+00:00,2023-08-30 07:15:00+00:00,2023-08-30 15:15:00+00:00,1936.78,m15_exact_open,1941.93,5.15,4.8,4.45,3.75,5.31,1.84,london,7,1926.05,1912.62,2.480000000000018,0.5261373269285106
pdh_breakout_continuation_long_h32_cool0,pdh_breakout_continuation_long,LONG,32,480,0,2023-08-30 15:00:00+00:00,2023-08-30 15:15:00+00:00,2023-08-30 23:15:00+00:00,1939.0,m15_exact_open,1943.31,4.31,3.96,3.61,2.91,9.95,0.01,new_york,15,1926.05,1912.62,2.480000000000018,1.2298398835516748
pdh_breakout_continuation_long_h32_cool0,pdh_breakout_continuation_long,LONG,32,480,0,2023-08-31 07:00:00+00:00,2023-08-31 07:15:00+00:00,2023-08-31 15:15:00+00:00,1945.07,m15_exact_open,1946.96,1.89,1.54,1.19,0.49,2.0,1.93,london,7,1938.11,1914.28,6.100000000000136,0.8686016424794881
pdh_breakout_continuation_long_h32_cool0,pdh_breakout_continuation_long,LONG,32,480,0,2023-08-31 15:00:00+00:00,2023-08-31 15:15:00+00:00,2023-08-31 23:15:00+00:00,1945.72,m15_exact_open,1939.88,-5.84,-6.19,-6.54,-7.24,2.04,6.75,new_york,15,1938.11,1914.28,6.100000000000136,1.0355591748099808
pdh_breakout_continuation_long_h32_cool0,pdh_breakout_continuation_long,LONG,32,480,0,2023-09-01 15:30:00+00:00,2023-09-01 15:45:00+00:00,2023-09-01 23:45:00+00:00,1951.37,m15_exact_open,1940.35,-11.02,-11.37,-11.72,-12.42,0.76,16.99,new_york,15,1948.95,1934.94,5.3900000000001,0.9945212302328471
pdh_breakout_continuation_long_h32_cool0,pdh_breakout_continuation_long,LONG,32,480,0,2023-09-12 07:00:00+00:00,2023-09-12 07:15:00+00:00,2023-09-12 15:15:00+00:00,1923.63,m15_exact_open,1911.36,-12.27,-12.62,-12.97,-13.67,-0.4,13.41,london,7,1920.36,1917.8,3.759999999999991,0.9147313691508041
pdh_breakout_continuation_long_h32_cool0,pdh_breakout_continuation_long,LONG,32,480,0,2023-09-15 09:15:00+00:00,2023-09-15 09:30:00+00:00,2023-09-15 17:30:00+00:00,1916.95,m15_exact_open,1927.64,10.69,10.34,9.99,9.29,13.03,1.6,london,9,1915.63,1905.44,6.240000000000009,1.116993706034789
pdh_breakout_continuation_long_h32_cool0,pdh_breakout_continuation_long,LONG,32,480,0,2023-09-19 07:00:00+00:00,2023-09-19 07:15:00+00:00,2023-09-19 15:15:00+00:00,1932.33,m15_exact_open,1936.49,4.16,3.81,3.46,2.76,4.56,2.62,london,7,1924.4,1923.06,2.8200000000001637,0.6166727338915309
pdh_breakout_continuation_long_h32_cool0,pdh_breakout_continuation_long,LONG,32,480,0,2023-09-19 15:00:00+00:00,2023-09-19 15:15:00+00:00,2023-09-19 23:15:00+00:00,1935.27,m15_exact_open,1931.45,-3.82,-4.17,-4.52,-5.22,2.02,5.6,new_york,15,1924.4,1923.06,2.8200000000001637,1.297993019197201
pdh_breakout_continuation_long_h32_cool0,pdh_breakout_continuation_long,LONG,32,480,0,2023-09-20 16:45:00+00:00,2023-09-20 17:00:00+00:00,2023-09-21 01:00:00+00:00,1941.53,m15_exact_open,1930.52,-11.01,-11.36,-11.71,-12.41,5.83,12.55,new_york,16,1934.09,1922.36,3.9199999999998454,1.1662153449387598
pdh_breakout_continuation_long_h32_cool0,pdh_breakout_continuation_long,LONG,32,480,0,2023-10-09 07:00:00+00:00,2023-10-09 07:15:00+00:00,2023-10-09 15:15:00+00:00,1851.03,m15_exact_open,1848.81,-2.22,-2.57,-2.92,-3.62,3.22,3.8,london,7,1834.68,1810.25,9.849999999999909,0.957634881377666
pdh_breakout_continuation_long_h32_cool0,pdh_breakout_continuation_long,LONG,32,480,0,2023-10-09 15:00:00+00:00,2023-10-09 15:15:00+00:00,2023-10-09 23:15:00+00:00,1849.35,m15_exact_open,1862.51,13.16,12.81,12.46,11.76,13.93,5.33,new_york,15,1834.68,1810.25,9.849999999999909,0.7492432497881103
pdh_breakout_continuation_long_h32_cool0,pdh_breakout_continuation_long,LONG,32,480,0,2023-10-10 07:00:00+00:00,2023-10-10 07:15:00+00:00,2023-10-10 15:15:00+00:00,1861.99,m15_exact_open,1855.94,-6.05,-6.4,-6.75,-7.45,0.02,7.3,london,7,1855.09,1845.24,5.050000000000182,0.6979368844799235
pdh_breakout_continuation_long_h32_cool0,pdh_breakout_continuation_long,LONG,32,480,0,2023-10-10 15:00:00+00:00,2023-10-10 15:15:00+00:00,2023-10-10 23:15:00+00:00,1856.73,m15_exact_open,1860.43,3.7,3.35,3.0,2.3,5.86,3.92,new_york,15,1855.09,1845.24,5.050000000000182,1.2588588588588365
pdh_breakout_continuation_long_h32_cool0,pdh_breakout_continuation_long,LONG,32,480,0,2023-10-11 10:45:00+00:00,2023-10-11 11:00:00+00:00,2023-10-11 19:00:00+00:00,1865.77,m15_exact_open,1872.71,6.94,6.59,6.24,5.54,9.08,-0.81,london,10,1863.28,1844.02,2.790000000000191,1.0862892223738156
pdh_breakout_continuation_long_h32_cool0,pdh_breakout_continuation_long,LONG,32,480,0,2023-10-12 07:00:00+00:00,2023-10-12 07:15:00+00:00,2023-10-12 15:15:00+00:00,1877.13,m15_exact_open,1882.68,5.55,5.2,4.85,4.15,7.18,0.59,london,7,1865.14,1852.81,5.339999999999918,0.854136499662137
pdh_breakout_continuation_long_h32_cool0,pdh_breakout_continuation_long,LONG,32,480,0,2023-10-12 15:00:00+00:00,2023-10-12 15:15:00+00:00,2023-10-12 23:15:00+00:00,1883.72,m15_exact_open,1868.49,-15.23,-15.58,-15.93,-16.63,1.15,15.99,new_york,15,1865.14,1852.81,5.339999999999918,1.2310960067969283
pdh_breakout_continuation_long_h32_cool0,pdh_breakout_continuation_long,LONG,32,480,0,2023-10-13 10:15:00+00:00,2023-10-13 10:30:00+00:00,2023-10-13 18:30:00+00:00,1878.48,m15_exact_open,1921.42,42.94,42.59,42.24,41.54,43.78,-2.4,london,10,1877.01,1858.37,5.779999999999973,0.9214949368409974
pdh_breakout_continuation_long_h32_cool0,pdh_breakout_continuation_long,LONG,32,480,0,2023-10-18 07:00:00+00:00,2023-10-18 07:15:00+00:00,2023-10-18 15:15:00+00:00,1937.58,m15_exact_open,1948.26,10.68,10.33,9.98,9.28,11.66,2.45,london,7,1930.11,1908.01,19.940000000000055,1.1433406227220624
