candidate_id,family,context_tag,signal_time_utc,entry_time_utc,direction,horizon_m5_bars,entry_price,exit_price,gross_bps,stress_bps,params_json
S60_PB_SMA16_D12_T20_M3040_H24_CTX_SPREAD_LE75,CTX_TREND_PULLBACK_CONTINUATION,CTX_SPREAD_LE75,2025-10-29 22:30:00+00:00,2025-10-29T22:35:00Z,-1,24,3949.2,3949.45,-0.6330396029574636,-3.6150433361111856,"{""m30_sma"": 40, ""max_dist_bps"": 12, ""min_trend_bps"": 20, ""value_sma"": 16}"
S60_PB_SMA16_D4_T12_M3072_H6_CTX_RANGE_GT50,CTX_TREND_PULLBACK_CONTINUATION,CTX_RANGE_GT50,2025-10-29 22:30:00+00:00,2025-10-29T22:35:00Z,-1,6,3949.2,3959.6,-26.33444748303404,-29.31645121618776,"{""m30_sma"": 72, ""max_dist_bps"": 4, ""min_trend_bps"": 12, ""value_sma"": 16}"
S60_PB_SMA16_D4_T12_M3020_H12_CTX_RANGE_GT50,CTX_TREND_PULLBACK_CONTINUATION,CTX_RANGE_GT50,2025-10-29 22:30:00+00:00,2025-10-29T22:35:00Z,-1,12,3949.2,3949.75,-1.392687126506864,-4.374690859660586,"{""m30_sma"": 20, ""max_dist_bps"": 4, ""min_trend_bps"": 12, ""value_sma"": 16}"
S60_PB_SMA16_D12_T20_M3020_H6_CTX_SPREAD_LE75,CTX_TREND_PULLBACK_CONTINUATION,CTX_SPREAD_LE75,2025-10-29 22:30:00+00:00,2025-10-29T22:35:00Z,-1,6,3949.2,3959.6,-26.33444748303404,-29.31645121618776,"{""m30_sma"": 20, ""max_dist_bps"": 12, ""min_trend_bps"": 20, ""value_sma"": 16}"
S60_PB_SMA16_D4_T12_M3040_H24_CTX_RANGE_GT50,CTX_TREND_PULLBACK_CONTINUATION,CTX_RANGE_GT50,2025-10-29 22:30:00+00:00,2025-10-29T22:35:00Z,-1,24,3949.2,3949.45,-0.6330396029574636,-3.6150433361111856,"{""m30_sma"": 40, ""max_dist_bps"": 4, ""min_trend_bps"": 12, ""value_sma"": 16}"
S60_PB_SMA16_D8_T12_M3040_H24_CTX_SPREAD_LE75,CTX_TREND_PULLBACK_CONTINUATION,CTX_SPREAD_LE75,2025-10-29 22:30:00+00:00,2025-10-29T22:35:00Z,-1,24,3949.2,3949.45,-0.6330396029574636,-3.6150433361111856,"{""m30_sma"": 40, ""max_dist_bps"": 8, ""min_trend_bps"": 12, ""value_sma"": 16}"
S60_PB_SMA16_D8_T20_M3072_H6_CTX_RANGE_GT50,CTX_TREND_PULLBACK_CONTINUATION,CTX_RANGE_GT50,2025-10-29 22:30:00+00:00,2025-10-29T22:35:00Z,-1,6,3949.2,3959.6,-26.33444748303404,-29.31645121618776,"{""m30_sma"": 72, ""max_dist_bps"": 8, ""min_trend_bps"": 20, ""value_sma"": 16}"
S60_PB_SMA16_D8_T20_M3040_H12_CTX_RANGE_GT50,CTX_TREND_PULLBACK_CONTINUATION,CTX_RANGE_GT50,2025-10-29 22:30:00+00:00,2025-10-29T22:35:00Z,-1,12,3949.2,3949.75,-1.392687126506864,-4.374690859660586,"{""m30_sma"": 40, ""max_dist_bps"": 8, ""min_trend_bps"": 20, ""value_sma"": 16}"
S60_PB_SMA16_D8_T20_M3072_H6_CTX_SPREAD_LE75,CTX_TREND_PULLBACK_CONTINUATION,CTX_SPREAD_LE75,2025-10-29 22:30:00+00:00,2025-10-29T22:35:00Z,-1,6,3949.2,3959.6,-26.33444748303404,-29.31645121618776,"{""m30_sma"": 72, ""max_dist_bps"": 8, ""min_trend_bps"": 20, ""value_sma"": 16}"
S60_PB_SMA16_D8_T12_M3020_H24_CTX_RANGE_GT50,CTX_TREND_PULLBACK_CONTINUATION,CTX_RANGE_GT50,2025-10-29 22:30:00+00:00,2025-10-29T22:35:00Z,-1,24,3949.2,3949.45,-0.6330396029574636,-3.6150433361111856,"{""m30_sma"": 20, ""max_dist_bps"": 8, ""min_trend_bps"": 12, ""value_sma"": 16}"
S60_PB_SMA16_D4_T12_M3072_H6_CTX_SPREAD_LE75,CTX_TREND_PULLBACK_CONTINUATION,CTX_SPREAD_LE75,2025-10-29 22:30:00+00:00,2025-10-29T22:35:00Z,-1,6,3949.2,3959.6,-26.33444748303404,-29.31645121618776,"{""m30_sma"": 72, ""max_dist_bps"": 4, ""min_trend_bps"": 12, ""value_sma"": 16}"
S60_PB_SMA16_D8_T20_M3020_H24_CTX_RANGE_GT50,CTX_TREND_PULLBACK_CONTINUATION,CTX_RANGE_GT50,2025-10-29 22:30:00+00:00,2025-10-29T22:35:00Z,-1,24,3949.2,3949.45,-0.6330396029574636,-3.6150433361111856,"{""m30_sma"": 20, ""max_dist_bps"": 8, ""min_trend_bps"": 20, ""value_sma"": 16}"
S60_PB_SMA16_D8_T12_M3072_H12_CTX_RANGE_GT50,CTX_TREND_PULLBACK_CONTINUATION,CTX_RANGE_GT50,2025-10-29 22:30:00+00:00,2025-10-29T22:35:00Z,-1,12,3949.2,3949.75,-1.392687126506864,-4.374690859660586,"{""m30_sma"": 72, ""max_dist_bps"": 8, ""min_trend_bps"": 12, ""value_sma"": 16}"
S60_PB_SMA16_D12_T12_M3020_H12_CTX_RANGE_GT50,CTX_TREND_PULLBACK_CONTINUATION,CTX_RANGE_GT50,2025-10-29 22:30:00+00:00,2025-10-29T22:35:00Z,-1,12,3949.2,3949.75,-1.392687126506864,-4.374690859660586,"{""m30_sma"": 20, ""max_dist_bps"": 12, ""min_trend_bps"": 12, ""value_sma"": 16}"
S60_PB_SMA16_D4_T12_M3040_H6_CTX_RANGE_GT50,CTX_TREND_PULLBACK_CONTINUATION,CTX_RANGE_GT50,2025-10-29 22:30:00+00:00,2025-10-29T22:35:00Z,-1,6,3949.2,3959.6,-26.33444748303404,-29.31645121618776,"{""m30_sma"": 40, ""max_dist_bps"": 4, ""min_trend_bps"": 12, ""value_sma"": 16}"
S60_PB_SMA16_D12_T12_M3020_H12_CTX_SPREAD_LE75,CTX_TREND_PULLBACK_CONTINUATION,CTX_SPREAD_LE75,2025-10-29 22:30:00+00:00,2025-10-29T22:35:00Z,-1,12,3949.2,3949.75,-1.392687126506864,-4.374690859660586,"{""m30_sma"": 20, ""max_dist_bps"": 12, ""min_trend_bps"": 12, ""value_sma"": 16}"
S60_PB_SMA16_D4_T12_M3020_H12_CTX_SPREAD_LE75,CTX_TREND_PULLBACK_CONTINUATION,CTX_SPREAD_LE75,2025-10-29 22:30:00+00:00,2025-10-29T22:35:00Z,-1,12,3949.2,3949.75,-1.392687126506864,-4.374690859660586,"{""m30_sma"": 20, ""max_dist_bps"": 4, ""min_trend_bps"": 12, ""value_sma"": 16}"
S60_PB_SMA16_D8_T12_M3020_H12_CTX_SPREAD_LE75,CTX_TREND_PULLBACK_CONTINUATION,CTX_SPREAD_LE75,2025-10-29 22:30:00+00:00,2025-10-29T22:35:00Z,-1,12,3949.2,3949.75,-1.392687126506864,-4.374690859660586,"{""m30_sma"": 20, ""max_dist_bps"": 8, ""min_trend_bps"": 12, ""value_sma"": 16}"
S60_PB_SMA16_D4_T20_M3020_H12_CTX_RANGE_GT50,CTX_TREND_PULLBACK_CONTINUATION,CTX_RANGE_GT50,2025-10-29 22:30:00+00:00,2025-10-29T22:35:00Z,-1,12,3949.2,3949.75,-1.392687126506864,-4.374690859660586,"{""m30_sma"": 20, ""max_dist_bps"": 4, ""min_trend_bps"": 20, ""value_sma"": 16}"
S60_PB_SMA16_D12_T20_M3040_H24_CTX_RANGE_GT50,CTX_TREND_PULLBACK_CONTINUATION,CTX_RANGE_GT50,2025-10-29 22:30:00+00:00,2025-10-29T22:35:00Z,-1,24,3949.2,3949.45,-0.6330396029574636,-3.6150433361111856,"{""m30_sma"": 40, ""max_dist_bps"": 12, ""min_trend_bps"": 20, ""value_sma"": 16}"
S60_PB_SMA16_D8_T20_M3020_H24_CTX_SPREAD_LE75,CTX_TREND_PULLBACK_CONTINUATION,CTX_SPREAD_LE75,2025-10-29 22:30:00+00:00,2025-10-29T22:35:00Z,-1,24,3949.2,3949.45,-0.6330396029574636,-3.6150433361111856,"{""m30_sma"": 20, ""max_dist_bps"": 8, ""min_trend_bps"": 20, ""value_sma"": 16}"
S60_PB_SMA16_D12_T12_M3072_H6_CTX_SPREAD_LE75,CTX_TREND_PULLBACK_CONTINUATION,CTX_SPREAD_LE75,2025-10-29 22:30:00+00:00,2025-10-29T22:35:00Z,-1,6,3949.2,3959.6,-26.33444748303404,-29.31645121618776,"{""m30_sma"": 72, ""max_dist_bps"": 12, ""min_trend_bps"": 12, ""value_sma"": 16}"
S60_PB_SMA16_D8_T12_M3040_H6_CTX_SPREAD_LE75,CTX_TREND_PULLBACK_CONTINUATION,CTX_SPREAD_LE75,2025-10-29 22:30:00+00:00,2025-10-29T22:35:00Z,-1,6,3949.2,3959.6,-26.33444748303404,-29.31645121618776,"{""m30_sma"": 40, ""max_dist_bps"": 8, ""min_trend_bps"": 12, ""value_sma"": 16}"
S60_PB_SMA16_D12_T20_M3040_H6_CTX_RANGE_GT50,CTX_TREND_PULLBACK_CONTINUATION,CTX_RANGE_GT50,2025-10-29 22:30:00+00:00,2025-10-29T22:35:00Z,-1,6,3949.2,3959.6,-26.33444748303404,-29.31645121618776,"{""m30_sma"": 40, ""max_dist_bps"": 12, ""min_trend_bps"": 20, ""value_sma"": 16}"
S60_PB_SMA16_D12_T12_M3072_H6_CTX_RANGE_GT50,CTX_TREND_PULLBACK_CONTINUATION,CTX_RANGE_GT50,2025-10-29 22:30:00+00:00,2025-10-29T22:35:00Z,-1,6,3949.2,3959.6,-26.33444748303404,-29.31645121618776,"{""m30_sma"": 72, ""max_dist_bps"": 12, ""min_trend_bps"": 12, ""value_sma"": 16}"
S60_PB_SMA16_D4_T12_M3040_H6_CTX_SPREAD_LE75,CTX_TREND_PULLBACK_CONTINUATION,CTX_SPREAD_LE75,2025-10-29 22:30:00+00:00,2025-10-29T22:35:00Z,-1,6,3949.2,3959.6,-26.33444748303404,-29.31645121618776,"{""m30_sma"": 40, ""max_dist_bps"": 4, ""min_trend_bps"": 12, ""value_sma"": 16}"
S60_PB_SMA16_D12_T20_M3072_H24_CTX_SPREAD_LE75,CTX_TREND_PULLBACK_CONTINUATION,CTX_SPREAD_LE75,2025-10-29 22:30:00+00:00,2025-10-29T22:35:00Z,-1,24,3949.2,3949.45,-0.6330396029574636,-3.6150433361111856,"{""m30_sma"": 72, ""max_dist_bps"": 12, ""min_trend_bps"": 20, ""value_sma"": 16}"
S60_PB_SMA16_D4_T12_M3040_H12_CTX_SPREAD_LE75,CTX_TREND_PULLBACK_CONTINUATION,CTX_SPREAD_LE75,2025-10-29 22:30:00+00:00,2025-10-29T22:35:00Z,-1,12,3949.2,3949.75,-1.392687126506864,-4.374690859660586,"{""m30_sma"": 40, ""max_dist_bps"": 4, ""min_trend_bps"": 12, ""value_sma"": 16}"
S60_PB_SMA16_D12_T12_M3020_H24_CTX_RANGE_GT50,CTX_TREND_PULLBACK_CONTINUATION,CTX_RANGE_GT50,2025-10-29 22:30:00+00:00,2025-10-29T22:35:00Z,-1,24,3949.2,3949.45,-0.6330396029574636,-3.6150433361111856,"{""m30_sma"": 20, ""max_dist_bps"": 12, ""min_trend_bps"": 12, ""value_sma"": 16}"
S60_PB_SMA16_D8_T20_M3040_H24_CTX_RANGE_GT50,CTX_TREND_PULLBACK_CONTINUATION,CTX_RANGE_GT50,2025-10-29 22:30:00+00:00,2025-10-29T22:35:00Z,-1,24,3949.2,3949.45,-0.6330396029574636,-3.6150433361111856,"{""m30_sma"": 40, ""max_dist_bps"": 8, ""min_trend_bps"": 20, ""value_sma"": 16}"
S60_PB_SMA48_D12_T20_M3040_H6_CTX_RANGE_GT50,CTX_TREND_PULLBACK_CONTINUATION,CTX_RANGE_GT50,2025-10-30 04:15:00+00:00,2025-10-30T04:20:00Z,-1,6,3958.05,3965.07,-17.736006366770862,-20.718010099924584,"{""m30_sma"": 40, ""max_dist_bps"": 12, ""min_trend_bps"": 20, ""value_sma"": 48}"
S60_PB_SMA48_D12_T32_M3072_H6_CTX_RANGE_GT50,CTX_TREND_PULLBACK_CONTINUATION,CTX_RANGE_GT50,2025-10-30 04:15:00+00:00,2025-10-30T04:20:00Z,-1,6,3958.05,3965.07,-17.736006366770862,-20.718010099924584,"{""m30_sma"": 72, ""max_dist_bps"": 12, ""min_trend_bps"": 32, ""value_sma"": 48}"
S60_PB_SMA48_D12_T32_M3072_H24_CTX_SPREAD_LE75,CTX_TREND_PULLBACK_CONTINUATION,CTX_SPREAD_LE75,2025-10-30 04:15:00+00:00,2025-10-30T04:20:00Z,-1,24,3958.05,3968.54,-26.502949684819033,-29.484953417972754,"{""m30_sma"": 72, ""max_dist_bps"": 12, ""min_trend_bps"": 32, ""value_sma"": 48}"
S60_PB_SMA48_D12_T20_M3040_H12_CTX_SPREAD_LE75,CTX_TREND_PULLBACK_CONTINUATION,CTX_SPREAD_LE75,2025-10-30 04:15:00+00:00,2025-10-30T04:20:00Z,-1,12,3958.05,3963.14,-12.85986786422555,-15.84187159737927,"{""m30_sma"": 40, ""max_dist_bps"": 12, ""min_trend_bps"": 20, ""value_sma"": 48}"
S60_PB_SMA48_D12_T12_M3040_H6_CTX_SPREAD_LE75,CTX_TREND_PULLBACK_CONTINUATION,CTX_SPREAD_LE75,2025-10-30 04:15:00+00:00,2025-10-30T04:20:00Z,-1,6,3958.05,3965.07,-17.736006366770862,-20.718010099924584,"{""m30_sma"": 40, ""max_dist_bps"": 12, ""min_trend_bps"": 12, ""value_sma"": 48}"
S60_PB_SMA48_D12_T12_M3072_H6_CTX_RANGE_GT50,CTX_TREND_PULLBACK_CONTINUATION,CTX_RANGE_GT50,2025-10-30 04:15:00+00:00,2025-10-30T04:20:00Z,-1,6,3958.05,3965.07,-17.736006366770862,-20.718010099924584,"{""m30_sma"": 72, ""max_dist_bps"": 12, ""min_trend_bps"": 12, ""value_sma"": 48}"
S60_PB_SMA48_D12_T32_M3072_H6_CTX_SPREAD_LE75,CTX_TREND_PULLBACK_CONTINUATION,CTX_SPREAD_LE75,2025-10-30 04:15:00+00:00,2025-10-30T04:20:00Z,-1,6,3958.05,3965.07,-17.736006366770862,-20.718010099924584,"{""m30_sma"": 72, ""max_dist_bps"": 12, ""min_trend_bps"": 32, ""value_sma"": 48}"
S60_PB_SMA48_D12_T32_M3072_H12_CTX_RANGE_GT50,CTX_TREND_PULLBACK_CONTINUATION,CTX_RANGE_GT50,2025-10-30 04:15:00+00:00,2025-10-30T04:20:00Z,-1,12,3958.05,3963.14,-12.85986786422555,-15.84187159737927,"{""m30_sma"": 72, ""max_dist_bps"": 12, ""min_trend_bps"": 32, ""value_sma"": 48}"
S60_PB_SMA48_D12_T20_M3040_H24_CTX_SPREAD_LE75,CTX_TREND_PULLBACK_CONTINUATION,CTX_SPREAD_LE75,2025-10-30 04:15:00+00:00,2025-10-30T04:20:00Z,-1,24,3958.05,3968.54,-26.502949684819033,-29.484953417972754,"{""m30_sma"": 40, ""max_dist_bps"": 12, ""min_trend_bps"": 20, ""value_sma"": 48}"
S60_PB_SMA48_D12_T20_M3072_H12_CTX_RANGE_GT50,CTX_TREND_PULLBACK_CONTINUATION,CTX_RANGE_GT50,2025-10-30 04:15:00+00:00,2025-10-30T04:20:00Z,-1,12,3958.05,3963.14,-12.85986786422555,-15.84187159737927,"{""m30_sma"": 72, ""max_dist_bps"": 12, ""min_trend_bps"": 20, ""value_sma"": 48}"
S60_PB_SMA48_D12_T12_M3072_H12_CTX_SPREAD_LE75,CTX_TREND_PULLBACK_CONTINUATION,CTX_SPREAD_LE75,2025-10-30 04:15:00+00:00,2025-10-30T04:20:00Z,-1,12,3958.05,3963.14,-12.85986786422555,-15.84187159737927,"{""m30_sma"": 72, ""max_dist_bps"": 12, ""min_trend_bps"": 12, ""value_sma"": 48}"
S60_PB_SMA48_D12_T12_M3072_H12_CTX_RANGE_GT50,CTX_TREND_PULLBACK_CONTINUATION,CTX_RANGE_GT50,2025-10-30 04:15:00+00:00,2025-10-30T04:20:00Z,-1,12,3958.05,3963.14,-12.85986786422555,-15.84187159737927,"{""m30_sma"": 72, ""max_dist_bps"": 12, ""min_trend_bps"": 12, ""value_sma"": 48}"
S60_PB_SMA48_D12_T12_M3040_H12_CTX_RANGE_GT50,CTX_TREND_PULLBACK_CONTINUATION,CTX_RANGE_GT50,2025-10-30 04:15:00+00:00,2025-10-30T04:20:00Z,-1,12,3958.05,3963.14,-12.85986786422555,-15.84187159737927,"{""m30_sma"": 40, ""max_dist_bps"": 12, ""min_trend_bps"": 12, ""value_sma"": 48}"
S60_PB_SMA48_D12_T20_M3072_H6_CTX_SPREAD_LE75,CTX_TREND_PULLBACK_CONTINUATION,CTX_SPREAD_LE75,2025-10-30 04:15:00+00:00,2025-10-30T04:20:00Z,-1,6,3958.05,3965.07,-17.736006366770862,-20.718010099924584,"{""m30_sma"": 72, ""max_dist_bps"": 12, ""min_trend_bps"": 20, ""value_sma"": 48}"
S60_PB_SMA48_D12_T32_M3072_H12_CTX_SPREAD_LE75,CTX_TREND_PULLBACK_CONTINUATION,CTX_SPREAD_LE75,2025-10-30 04:15:00+00:00,2025-10-30T04:20:00Z,-1,12,3958.05,3963.14,-12.85986786422555,-15.84187159737927,"{""m30_sma"": 72, ""max_dist_bps"": 12, ""min_trend_bps"": 32, ""value_sma"": 48}"
S60_PB_SMA48_D12_T32_M3040_H24_CTX_SPREAD_LE75,CTX_TREND_PULLBACK_CONTINUATION,CTX_SPREAD_LE75,2025-10-30 04:15:00+00:00,2025-10-30T04:20:00Z,-1,24,3958.05,3968.54,-26.502949684819033,-29.484953417972754,"{""m30_sma"": 40, ""max_dist_bps"": 12, ""min_trend_bps"": 32, ""value_sma"": 48}"
S60_PB_SMA48_D12_T12_M3040_H24_CTX_RANGE_GT50,CTX_TREND_PULLBACK_CONTINUATION,CTX_RANGE_GT50,2025-10-30 04:15:00+00:00,2025-10-30T04:20:00Z,-1,24,3958.05,3968.54,-26.502949684819033,-29.484953417972754,"{""m30_sma"": 40, ""max_dist_bps"": 12, ""min_trend_bps"": 12, ""value_sma"": 48}"
S60_PB_SMA48_D12_T20_M3072_H6_CTX_RANGE_GT50,CTX_TREND_PULLBACK_CONTINUATION,CTX_RANGE_GT50,2025-10-30 04:15:00+00:00,2025-10-30T04:20:00Z,-1,6,3958.05,3965.07,-17.736006366770862,-20.718010099924584,"{""m30_sma"": 72, ""max_dist_bps"": 12, ""min_trend_bps"": 20, ""value_sma"": 48}"
S60_PB_SMA48_D12_T20_M3072_H24_CTX_SPREAD_LE75,CTX_TREND_PULLBACK_CONTINUATION,CTX_SPREAD_LE75,2025-10-30 04:15:00+00:00,2025-10-30T04:20:00Z,-1,24,3958.05,3968.54,-26.502949684819033,-29.484953417972754,"{""m30_sma"": 72, ""max_dist_bps"": 12, ""min_trend_bps"": 20, ""value_sma"": 48}"
S60_PB_SMA48_D12_T32_M3040_H6_CTX_RANGE_GT50,CTX_TREND_PULLBACK_CONTINUATION,CTX_RANGE_GT50,2025-10-30 04:15:00+00:00,2025-10-30T04:20:00Z,-1,6,3958.05,3965.07,-17.736006366770862,-20.718010099924584,"{""m30_sma"": 40, ""max_dist_bps"": 12, ""min_trend_bps"": 32, ""value_sma"": 48}"
S60_PB_SMA48_D12_T32_M3040_H24_CTX_RANGE_GT50,CTX_TREND_PULLBACK_CONTINUATION,CTX_RANGE_GT50,2025-10-30 04:15:00+00:00,2025-10-30T04:20:00Z,-1,24,3958.05,3968.54,-26.502949684819033,-29.484953417972754,"{""m30_sma"": 40, ""max_dist_bps"": 12, ""min_trend_bps"": 32, ""value_sma"": 48}"
S60_PB_SMA48_D12_T20_M3040_H24_CTX_RANGE_GT50,CTX_TREND_PULLBACK_CONTINUATION,CTX_RANGE_GT50,2025-10-30 04:15:00+00:00,2025-10-30T04:20:00Z,-1,24,3958.05,3968.54,-26.502949684819033,-29.484953417972754,"{""m30_sma"": 40, ""max_dist_bps"": 12, ""min_trend_bps"": 20, ""value_sma"": 48}"
S60_PB_SMA48_D12_T20_M3072_H12_CTX_SPREAD_LE75,CTX_TREND_PULLBACK_CONTINUATION,CTX_SPREAD_LE75,2025-10-30 04:15:00+00:00,2025-10-30T04:20:00Z,-1,12,3958.05,3963.14,-12.85986786422555,-15.84187159737927,"{""m30_sma"": 72, ""max_dist_bps"": 12, ""min_trend_bps"": 20, ""value_sma"": 48}"
S60_PB_SMA48_D12_T32_M3072_H24_CTX_RANGE_GT50,CTX_TREND_PULLBACK_CONTINUATION,CTX_RANGE_GT50,2025-10-30 04:15:00+00:00,2025-10-30T04:20:00Z,-1,24,3958.05,3968.54,-26.502949684819033,-29.484953417972754,"{""m30_sma"": 72, ""max_dist_bps"": 12, ""min_trend_bps"": 32, ""value_sma"": 48}"
S60_PB_SMA48_D12_T20_M3040_H12_CTX_RANGE_GT50,CTX_TREND_PULLBACK_CONTINUATION,CTX_RANGE_GT50,2025-10-30 04:15:00+00:00,2025-10-30T04:20:00Z,-1,12,3958.05,3963.14,-12.85986786422555,-15.84187159737927,"{""m30_sma"": 40, ""max_dist_bps"": 12, ""min_trend_bps"": 20, ""value_sma"": 48}"
S60_PB_SMA48_D12_T20_M3072_H24_CTX_RANGE_GT50,CTX_TREND_PULLBACK_CONTINUATION,CTX_RANGE_GT50,2025-10-30 04:15:00+00:00,2025-10-30T04:20:00Z,-1,24,3958.05,3968.54,-26.502949684819033,-29.484953417972754,"{""m30_sma"": 72, ""max_dist_bps"": 12, ""min_trend_bps"": 20, ""value_sma"": 48}"
S60_PB_SMA48_D12_T12_M3040_H6_CTX_RANGE_GT50,CTX_TREND_PULLBACK_CONTINUATION,CTX_RANGE_GT50,2025-10-30 04:15:00+00:00,2025-10-30T04:20:00Z,-1,6,3958.05,3965.07,-17.736006366770862,-20.718010099924584,"{""m30_sma"": 40, ""max_dist_bps"": 12, ""min_trend_bps"": 12, ""value_sma"": 48}"
S60_PB_SMA48_D12_T12_M3072_H24_CTX_SPREAD_LE75,CTX_TREND_PULLBACK_CONTINUATION,CTX_SPREAD_LE75,2025-10-30 04:15:00+00:00,2025-10-30T04:20:00Z,-1,24,3958.05,3968.54,-26.502949684819033,-29.484953417972754,"{""m30_sma"": 72, ""max_dist_bps"": 12, ""min_trend_bps"": 12, ""value_sma"": 48}"
S60_PB_SMA48_D12_T20_M3040_H6_CTX_SPREAD_LE75,CTX_TREND_PULLBACK_CONTINUATION,CTX_SPREAD_LE75,2025-10-30 04:15:00+00:00,2025-10-30T04:20:00Z,-1,6,3958.05,3965.07,-17.736006366770862,-20.718010099924584,"{""m30_sma"": 40, ""max_dist_bps"": 12, ""min_trend_bps"": 20, ""value_sma"": 48}"
S60_PB_SMA48_D12_T32_M3040_H12_CTX_SPREAD_LE75,CTX_TREND_PULLBACK_CONTINUATION,CTX_SPREAD_LE75,2025-10-30 04:15:00+00:00,2025-10-30T04:20:00Z,-1,12,3958.05,3963.14,-12.85986786422555,-15.84187159737927,"{""m30_sma"": 40, ""max_dist_bps"": 12, ""min_trend_bps"": 32, ""value_sma"": 48}"
S60_PB_SMA48_D12_T32_M3040_H6_CTX_SPREAD_LE75,CTX_TREND_PULLBACK_CONTINUATION,CTX_SPREAD_LE75,2025-10-30 04:15:00+00:00,2025-10-30T04:20:00Z,-1,6,3958.05,3965.07,-17.736006366770862,-20.718010099924584,"{""m30_sma"": 40, ""max_dist_bps"": 12, ""min_trend_bps"": 32, ""value_sma"": 48}"
S60_PB_SMA48_D12_T12_M3072_H6_CTX_SPREAD_LE75,CTX_TREND_PULLBACK_CONTINUATION,CTX_SPREAD_LE75,2025-10-30 04:15:00+00:00,2025-10-30T04:20:00Z,-1,6,3958.05,3965.07,-17.736006366770862,-20.718010099924584,"{""m30_sma"": 72, ""max_dist_bps"": 12, ""min_trend_bps"": 12, ""value_sma"": 48}"
S60_PB_SMA48_D12_T12_M3072_H24_CTX_RANGE_GT50,CTX_TREND_PULLBACK_CONTINUATION,CTX_RANGE_GT50,2025-10-30 04:15:00+00:00,2025-10-30T04:20:00Z,-1,24,3958.05,3968.54,-26.502949684819033,-29.484953417972754,"{""m30_sma"": 72, ""max_dist_bps"": 12, ""min_trend_bps"": 12, ""value_sma"": 48}"
S60_PB_SMA48_D12_T32_M3040_H12_CTX_RANGE_GT50,CTX_TREND_PULLBACK_CONTINUATION,CTX_RANGE_GT50,2025-10-30 04:15:00+00:00,2025-10-30T04:20:00Z,-1,12,3958.05,3963.14,-12.85986786422555,-15.84187159737927,"{""m30_sma"": 40, ""max_dist_bps"": 12, ""min_trend_bps"": 32, ""value_sma"": 48}"
S60_PB_SMA48_D12_T12_M3040_H24_CTX_SPREAD_LE75,CTX_TREND_PULLBACK_CONTINUATION,CTX_SPREAD_LE75,2025-10-30 04:15:00+00:00,2025-10-30T04:20:00Z,-1,24,3958.05,3968.54,-26.502949684819033,-29.484953417972754,"{""m30_sma"": 40, ""max_dist_bps"": 12, ""min_trend_bps"": 12, ""value_sma"": 48}"
S60_PB_SMA48_D12_T12_M3040_H12_CTX_SPREAD_LE75,CTX_TREND_PULLBACK_CONTINUATION,CTX_SPREAD_LE75,2025-10-30 04:15:00+00:00,2025-10-30T04:20:00Z,-1,12,3958.05,3963.14,-12.85986786422555,-15.84187159737927,"{""m30_sma"": 40, ""max_dist_bps"": 12, ""min_trend_bps"": 12, ""value_sma"": 48}"
S60_PB_SMA16_D12_T32_M3020_H12_CTX_SPREAD_LE75,CTX_TREND_PULLBACK_CONTINUATION,CTX_SPREAD_LE75,2025-10-30 07:00:00+00:00,2025-10-30T07:05:00Z,1,12,3964.82,3994.79,75.58981240005869,72.60780866690497,"{""m30_sma"": 20, ""max_dist_bps"": 12, ""min_trend_bps"": 32, ""value_sma"": 16}"
S60_PB_SMA16_D8_T32_M3040_H24_CTX_SPREAD_LE75,CTX_TREND_PULLBACK_CONTINUATION,CTX_SPREAD_LE75,2025-10-30 07:00:00+00:00,2025-10-30T07:05:00Z,1,24,3964.82,3997.31,81.94571254180438,78.96370880865067,"{""m30_sma"": 40, ""max_dist_bps"": 8, ""min_trend_bps"": 32, ""value_sma"": 16}"
S60_PB_SMA16_D8_T32_M3040_H24_CTX_CLEAN_ACTIVE,CTX_TREND_PULLBACK_CONTINUATION,CTX_CLEAN_ACTIVE,2025-10-30 07:00:00+00:00,2025-10-30T07:05:00Z,1,24,3964.82,3997.31,81.94571254180438,78.96370880865067,"{""m30_sma"": 40, ""max_dist_bps"": 8, ""min_trend_bps"": 32, ""value_sma"": 16}"
S60_PB_SMA16_D12_T12_M3020_H12_CTX_SPREAD_LE75,CTX_TREND_PULLBACK_CONTINUATION,CTX_SPREAD_LE75,2025-10-30 07:00:00+00:00,2025-10-30T07:05:00Z,1,12,3964.82,3994.79,75.58981240005869,72.60780866690497,"{""m30_sma"": 20, ""max_dist_bps"": 12, ""min_trend_bps"": 12, ""value_sma"": 16}"
S60_PB_SMA16_D4_T12_M3040_H6_CTX_CLEAN_ACTIVE,CTX_TREND_PULLBACK_CONTINUATION,CTX_CLEAN_ACTIVE,2025-10-30 07:00:00+00:00,2025-10-30T07:05:00Z,1,6,3964.82,3971.54,16.94906704465815,13.967063311504429,"{""m30_sma"": 40, ""max_dist_bps"": 4, ""min_trend_bps"": 12, ""value_sma"": 16}"
S60_PB_SMA16_D4_T20_M3040_H6_CTX_RANGE_GT50,CTX_TREND_PULLBACK_CONTINUATION,CTX_RANGE_GT50,2025-10-30 07:00:00+00:00,2025-10-30T07:05:00Z,1,6,3964.82,3971.54,16.94906704465815,13.967063311504429,"{""m30_sma"": 40, ""max_dist_bps"": 4, ""min_trend_bps"": 20, ""value_sma"": 16}"
