stage,family,candidate,side,classification,reason,reason_bucket,event_clock_n,cost_stressed_mean_bps,train_cost_mean_bps,oos_cost_mean_bps,worst_quarter_slip16_mean_bps,boot_p10_bps
stage42,42B_NY_IMPULSE_PULLBACK_CONTINUATION,NY_IMPULSE_PULLBACK_LONG_I70,LONG,INSUFFICIENT_EVENTS_RESEARCH_ONLY,oos_n_too_small,oos_segment,33,-8.933043103621648,-18.20921264511891,12.402146841822066,-76.32079035295342,-38.99433204779827
stage42,42B_NY_IMPULSE_PULLBACK_CONTINUATION,NY_IMPULSE_PULLBACK_LONG_I70,LONG,INSUFFICIENT_EVENTS_RESEARCH_ONLY,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_scarcity,36,-9.226241646882974,-2.0746203713100027,-25.47992636409426,-46.42106168235869,-28.684642582480922
stage42,42B_NY_IMPULSE_PULLBACK_CONTINUATION,NY_IMPULSE_PULLBACK_LONG_I70,LONG,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_below_min,other,36,-9.226241646882974,-2.0746203713100027,-25.47992636409426,-46.42106168235869,-28.684642582480922
stage42,42B_NY_IMPULSE_PULLBACK_CONTINUATION,NY_IMPULSE_PULLBACK_LONG_I70,LONG,INSUFFICIENT_EVENTS_RESEARCH_ONLY,train_n_too_small,train_segment,36,-9.226241646882974,-2.0746203713100027,-25.47992636409426,-46.42106168235869,-28.684642582480922
stage42,42B_NY_IMPULSE_PULLBACK_CONTINUATION,NY_IMPULSE_PULLBACK_LONG_I70,LONG,INSUFFICIENT_EVENTS_RESEARCH_ONLY,oos_n_too_small,oos_segment,36,-9.226241646882974,-2.0746203713100027,-25.47992636409426,-46.42106168235869,-28.684642582480922
stage42,42B_NY_IMPULSE_PULLBACK_CONTINUATION,NY_IMPULSE_PULLBACK_LONG_I70,LONG,INSUFFICIENT_EVENTS_RESEARCH_ONLY,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_scarcity,39,-9.492178962135426,-13.575628756520643,-0.3044169247686905,-63.68365993934575,-20.718963882330463
stage42,42B_NY_IMPULSE_PULLBACK_CONTINUATION,NY_IMPULSE_PULLBACK_LONG_I70,LONG,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_below_min,other,39,-9.492178962135426,-13.575628756520643,-0.3044169247686905,-63.68365993934575,-20.718963882330463
stage42,42B_NY_IMPULSE_PULLBACK_CONTINUATION,NY_IMPULSE_PULLBACK_LONG_I70,LONG,INSUFFICIENT_EVENTS_RESEARCH_ONLY,train_n_too_small,train_segment,39,-9.492178962135426,-13.575628756520643,-0.3044169247686905,-63.68365993934575,-20.718963882330463
stage42,42B_NY_IMPULSE_PULLBACK_CONTINUATION,NY_IMPULSE_PULLBACK_LONG_I70,LONG,INSUFFICIENT_EVENTS_RESEARCH_ONLY,oos_n_too_small,oos_segment,39,-9.492178962135426,-13.575628756520643,-0.3044169247686905,-63.68365993934575,-20.718963882330463
stage42,42B_NY_IMPULSE_PULLBACK_CONTINUATION,NY_IMPULSE_PULLBACK_LONG_I70,LONG,INSUFFICIENT_EVENTS_RESEARCH_ONLY,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_scarcity,33,-10.13606972437667,-24.982079729350584,24.00975328706334,-89.84473626875966,-45.35979015509583
stage42,42B_NY_IMPULSE_PULLBACK_CONTINUATION,NY_IMPULSE_PULLBACK_LONG_I70,LONG,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_below_min,other,33,-10.13606972437667,-24.982079729350584,24.00975328706334,-89.84473626875966,-45.35979015509583
stage42,42B_NY_IMPULSE_PULLBACK_CONTINUATION,NY_IMPULSE_PULLBACK_LONG_I70,LONG,INSUFFICIENT_EVENTS_RESEARCH_ONLY,train_n_too_small,train_segment,33,-10.13606972437667,-24.982079729350584,24.00975328706334,-89.84473626875966,-45.35979015509583
stage42,42B_NY_IMPULSE_PULLBACK_CONTINUATION,NY_IMPULSE_PULLBACK_LONG_I70,LONG,INSUFFICIENT_EVENTS_RESEARCH_ONLY,oos_n_too_small,oos_segment,33,-10.13606972437667,-24.982079729350584,24.00975328706334,-89.84473626875966,-45.35979015509583
stage42,42C_PREVDAY_LIQUIDITY_SWEEP_REVERSAL,PREVDAY_HIGH_SWEEP_REJECT_SHORT_TOL5,SHORT,INSUFFICIENT_EVENTS_RESEARCH_ONLY,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_scarcity,116,-10.50867028021657,-10.486151814579475,-10.56078444354814,-43.52323224847739,-13.378582539902318
stage42,42C_PREVDAY_LIQUIDITY_SWEEP_REVERSAL,PREVDAY_HIGH_SWEEP_REJECT_SHORT_TOL5,SHORT,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_below_min,other,116,-10.50867028021657,-10.486151814579475,-10.56078444354814,-43.52323224847739,-13.378582539902318
stage42,42C_PREVDAY_LIQUIDITY_SWEEP_REVERSAL,PREVDAY_LOW_SWEEP_RECLAIM_LONG_TOL20,LONG,INSUFFICIENT_EVENTS_RESEARCH_ONLY,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_scarcity,13,-11.330661150558255,16.51329505378519,-73.979562610331,-122.27271240798852,
stage42,42C_PREVDAY_LIQUIDITY_SWEEP_REVERSAL,PREVDAY_LOW_SWEEP_RECLAIM_LONG_TOL20,LONG,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_below_min,other,13,-11.330661150558255,16.51329505378519,-73.979562610331,-122.27271240798852,
stage42,42C_PREVDAY_LIQUIDITY_SWEEP_REVERSAL,PREVDAY_LOW_SWEEP_RECLAIM_LONG_TOL20,LONG,INSUFFICIENT_EVENTS_RESEARCH_ONLY,train_n_too_small,train_segment,13,-11.330661150558255,16.51329505378519,-73.979562610331,-122.27271240798852,
stage42,42C_PREVDAY_LIQUIDITY_SWEEP_REVERSAL,PREVDAY_LOW_SWEEP_RECLAIM_LONG_TOL20,LONG,INSUFFICIENT_EVENTS_RESEARCH_ONLY,oos_n_too_small,oos_segment,13,-11.330661150558255,16.51329505378519,-73.979562610331,-122.27271240798852,
stage42,42B_NY_IMPULSE_PULLBACK_CONTINUATION,NY_IMPULSE_PULLBACK_LONG_I50,LONG,INSUFFICIENT_EVENTS_RESEARCH_ONLY,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_scarcity,108,-12.09507905345774,-12.894252676230057,-10.278775365338838,-61.228901036935326,-18.262854851930623
stage42,42B_NY_IMPULSE_PULLBACK_CONTINUATION,NY_IMPULSE_PULLBACK_LONG_I50,LONG,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_below_min,other,108,-12.09507905345774,-12.894252676230057,-10.278775365338838,-61.228901036935326,-18.262854851930623
stage42,42B_NY_IMPULSE_PULLBACK_CONTINUATION,NY_IMPULSE_PULLBACK_LONG_I50,LONG,INSUFFICIENT_EVENTS_RESEARCH_ONLY,oos_n_too_small,oos_segment,108,-12.09507905345774,-12.894252676230057,-10.278775365338838,-61.228901036935326,-18.262854851930623
stage42,42B_NY_IMPULSE_PULLBACK_CONTINUATION,NY_IMPULSE_PULLBACK_LONG_I50,LONG,INSUFFICIENT_EVENTS_RESEARCH_ONLY,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_scarcity,92,-12.207913133351212,3.1898447785929207,-47.402788360652096,-89.40307313904154,-27.599259643593285
stage42,42B_NY_IMPULSE_PULLBACK_CONTINUATION,NY_IMPULSE_PULLBACK_LONG_I50,LONG,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_below_min,other,92,-12.207913133351212,3.1898447785929207,-47.402788360652096,-89.40307313904154,-27.599259643593285
stage42,42B_NY_IMPULSE_PULLBACK_CONTINUATION,NY_IMPULSE_PULLBACK_LONG_I50,LONG,INSUFFICIENT_EVENTS_RESEARCH_ONLY,oos_n_too_small,oos_segment,92,-12.207913133351212,3.1898447785929207,-47.402788360652096,-89.40307313904154,-27.599259643593285
stage42,42C_PREVDAY_LIQUIDITY_SWEEP_REVERSAL,PREVDAY_LOW_SWEEP_RECLAIM_LONG_TOL12,LONG,INSUFFICIENT_EVENTS_RESEARCH_ONLY,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_scarcity,29,-15.284207219394906,-15.068235926843746,-15.76414342506415,-53.160983862466615,-24.78965742369877
stage42,42C_PREVDAY_LIQUIDITY_SWEEP_REVERSAL,PREVDAY_LOW_SWEEP_RECLAIM_LONG_TOL12,LONG,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_below_min,other,29,-15.284207219394906,-15.068235926843746,-15.76414342506415,-53.160983862466615,-24.78965742369877
stage42,42C_PREVDAY_LIQUIDITY_SWEEP_REVERSAL,PREVDAY_LOW_SWEEP_RECLAIM_LONG_TOL12,LONG,INSUFFICIENT_EVENTS_RESEARCH_ONLY,train_n_too_small,train_segment,29,-15.284207219394906,-15.068235926843746,-15.76414342506415,-53.160983862466615,-24.78965742369877
stage42,42C_PREVDAY_LIQUIDITY_SWEEP_REVERSAL,PREVDAY_LOW_SWEEP_RECLAIM_LONG_TOL12,LONG,INSUFFICIENT_EVENTS_RESEARCH_ONLY,oos_n_too_small,oos_segment,29,-15.284207219394906,-15.068235926843746,-15.76414342506415,-53.160983862466615,-24.78965742369877
stage42,42C_PREVDAY_LIQUIDITY_SWEEP_REVERSAL,PREVDAY_LOW_SWEEP_RECLAIM_LONG_TOL12,LONG,INSUFFICIENT_EVENTS_RESEARCH_ONLY,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_scarcity,29,-16.025440267743694,-12.19538700628108,-24.536669737660596,-75.52359721081855,-29.723914943146198
stage42,42C_PREVDAY_LIQUIDITY_SWEEP_REVERSAL,PREVDAY_LOW_SWEEP_RECLAIM_LONG_TOL12,LONG,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_below_min,other,29,-16.025440267743694,-12.19538700628108,-24.536669737660596,-75.52359721081855,-29.723914943146198
stage42,42C_PREVDAY_LIQUIDITY_SWEEP_REVERSAL,PREVDAY_LOW_SWEEP_RECLAIM_LONG_TOL12,LONG,INSUFFICIENT_EVENTS_RESEARCH_ONLY,train_n_too_small,train_segment,29,-16.025440267743694,-12.19538700628108,-24.536669737660596,-75.52359721081855,-29.723914943146198
stage42,42C_PREVDAY_LIQUIDITY_SWEEP_REVERSAL,PREVDAY_LOW_SWEEP_RECLAIM_LONG_TOL12,LONG,INSUFFICIENT_EVENTS_RESEARCH_ONLY,oos_n_too_small,oos_segment,29,-16.025440267743694,-12.19538700628108,-24.536669737660596,-75.52359721081855,-29.723914943146198
stage42,42C_PREVDAY_LIQUIDITY_SWEEP_REVERSAL,PREVDAY_LOW_SWEEP_RECLAIM_LONG_TOL20,LONG,INSUFFICIENT_EVENTS_RESEARCH_ONLY,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_scarcity,13,-27.140946243429138,-18.012932120135876,-47.67897802083897,-76.27170265686308,
stage42,42C_PREVDAY_LIQUIDITY_SWEEP_REVERSAL,PREVDAY_LOW_SWEEP_RECLAIM_LONG_TOL20,LONG,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_below_min,other,13,-27.140946243429138,-18.012932120135876,-47.67897802083897,-76.27170265686308,
stage42,42C_PREVDAY_LIQUIDITY_SWEEP_REVERSAL,PREVDAY_LOW_SWEEP_RECLAIM_LONG_TOL20,LONG,INSUFFICIENT_EVENTS_RESEARCH_ONLY,train_n_too_small,train_segment,13,-27.140946243429138,-18.012932120135876,-47.67897802083897,-76.27170265686308,
stage42,42C_PREVDAY_LIQUIDITY_SWEEP_REVERSAL,PREVDAY_LOW_SWEEP_RECLAIM_LONG_TOL20,LONG,INSUFFICIENT_EVENTS_RESEARCH_ONLY,oos_n_too_small,oos_segment,13,-27.140946243429138,-18.012932120135876,-47.67897802083897,-76.27170265686308,
stage42,42C_PREVDAY_LIQUIDITY_SWEEP_REVERSAL,PREVDAY_LOW_SWEEP_RECLAIM_LONG_TOL20,LONG,INSUFFICIENT_EVENTS_RESEARCH_ONLY,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_scarcity,13,-33.157731114804434,-12.913710538525272,-78.70677741143255,-120.15192356951074,
stage42,42C_PREVDAY_LIQUIDITY_SWEEP_REVERSAL,PREVDAY_LOW_SWEEP_RECLAIM_LONG_TOL20,LONG,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_below_min,other,13,-33.157731114804434,-12.913710538525272,-78.70677741143255,-120.15192356951074,
stage42,42C_PREVDAY_LIQUIDITY_SWEEP_REVERSAL,PREVDAY_LOW_SWEEP_RECLAIM_LONG_TOL20,LONG,INSUFFICIENT_EVENTS_RESEARCH_ONLY,train_n_too_small,train_segment,13,-33.157731114804434,-12.913710538525272,-78.70677741143255,-120.15192356951074,
stage42,42C_PREVDAY_LIQUIDITY_SWEEP_REVERSAL,PREVDAY_LOW_SWEEP_RECLAIM_LONG_TOL20,LONG,INSUFFICIENT_EVENTS_RESEARCH_ONLY,oos_n_too_small,oos_segment,13,-33.157731114804434,-12.913710538525272,-78.70677741143255,-120.15192356951074,
stage42,42C_PREVDAY_LIQUIDITY_SWEEP_REVERSAL,PREVDAY_HIGH_SWEEP_REJECT_SHORT_TOL35,SHORT,INSUFFICIENT_EVENTS_RESEARCH_ONLY,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_scarcity,2,-33.83204033189512,12.60526433901866,-80.2693450028089,-96.2693450028089,
stage42,42C_PREVDAY_LIQUIDITY_SWEEP_REVERSAL,PREVDAY_HIGH_SWEEP_REJECT_SHORT_TOL35,SHORT,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_below_min,other,2,-33.83204033189512,12.60526433901866,-80.2693450028089,-96.2693450028089,
stage42,42C_PREVDAY_LIQUIDITY_SWEEP_REVERSAL,PREVDAY_HIGH_SWEEP_REJECT_SHORT_TOL35,SHORT,INSUFFICIENT_EVENTS_RESEARCH_ONLY,train_n_too_small,train_segment,2,-33.83204033189512,12.60526433901866,-80.2693450028089,-96.2693450028089,
stage42,42C_PREVDAY_LIQUIDITY_SWEEP_REVERSAL,PREVDAY_HIGH_SWEEP_REJECT_SHORT_TOL35,SHORT,INSUFFICIENT_EVENTS_RESEARCH_ONLY,oos_n_too_small,oos_segment,2,-33.83204033189512,12.60526433901866,-80.2693450028089,-96.2693450028089,
stage42,42C_PREVDAY_LIQUIDITY_SWEEP_REVERSAL,PREVDAY_LOW_SWEEP_RECLAIM_LONG_TOL35,LONG,INSUFFICIENT_EVENTS_RESEARCH_ONLY,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_scarcity,3,-41.80906181163416,-9.16175584768896,-107.10367373952455,-87.27034217368632,
stage42,42C_PREVDAY_LIQUIDITY_SWEEP_REVERSAL,PREVDAY_LOW_SWEEP_RECLAIM_LONG_TOL35,LONG,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_below_min,other,3,-41.80906181163416,-9.16175584768896,-107.10367373952455,-87.27034217368632,
stage42,42C_PREVDAY_LIQUIDITY_SWEEP_REVERSAL,PREVDAY_LOW_SWEEP_RECLAIM_LONG_TOL35,LONG,INSUFFICIENT_EVENTS_RESEARCH_ONLY,train_n_too_small,train_segment,3,-41.80906181163416,-9.16175584768896,-107.10367373952455,-87.27034217368632,
stage42,42C_PREVDAY_LIQUIDITY_SWEEP_REVERSAL,PREVDAY_LOW_SWEEP_RECLAIM_LONG_TOL35,LONG,INSUFFICIENT_EVENTS_RESEARCH_ONLY,oos_n_too_small,oos_segment,3,-41.80906181163416,-9.16175584768896,-107.10367373952455,-87.27034217368632,
stage42,42C_PREVDAY_LIQUIDITY_SWEEP_REVERSAL,PREVDAY_LOW_SWEEP_RECLAIM_LONG_TOL35,LONG,INSUFFICIENT_EVENTS_RESEARCH_ONLY,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_scarcity,3,-65.44184498790031,-47.977146357990655,-100.37124224771964,-91.42133725313737,
stage42,42C_PREVDAY_LIQUIDITY_SWEEP_REVERSAL,PREVDAY_LOW_SWEEP_RECLAIM_LONG_TOL35,LONG,INSUFFICIENT_EVENTS_RESEARCH_ONLY,event_clock_n_below_min,other,3,-65.44184498790031,-47.977146357990655,-100.37124224771964,-91.42133725313737,
stage42,42C_PREVDAY_LIQUIDITY_SWEEP_REVERSAL,PREVDAY_LOW_SWEEP_RECLAIM_LONG_TOL35,LONG,INSUFFICIENT_EVENTS_RESEARCH_ONLY,train_n_too_small,train_segment,3,-65.44184498790031,-47.977146357990655,-100.37124224771964,-91.42133725313737,
stage42,42C_PREVDAY_LIQUIDITY_SWEEP_REVERSAL,PREVDAY_LOW_SWEEP_RECLAIM_LONG_TOL35,LONG,INSUFFICIENT_EVENTS_RESEARCH_ONLY,oos_n_too_small,oos_segment,3,-65.44184498790031,-47.977146357990655,-100.37124224771964,-91.42133725313737,
stage43,43A_CONTEXT_TREND_PULLBACK_CONTINUATION,CTX_TREND_PULLBACK_LONG_NY_P20,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,other,182,0.7595384042035801,0.7319904005513808,0.8231492490004781,-64.72721284484827,-7.053256026604849
stage43,43A_CONTEXT_TREND_PULLBACK_CONTINUATION,CTX_TREND_PULLBACK_LONG_NY_P20,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,cost_mean_gt_12,cost_or_mean_edge,182,0.7595384042035801,0.7319904005513808,0.8231492490004781,-64.72721284484827,-7.053256026604849
stage43,43A_CONTEXT_TREND_PULLBACK_CONTINUATION,CTX_TREND_PULLBACK_LONG_NY_P20,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,worst_quarter_slip16_gt_minus20,quarter_stability,182,0.7595384042035801,0.7319904005513808,0.8231492490004781,-64.72721284484827,-7.053256026604849
stage43,43A_CONTEXT_TREND_PULLBACK_CONTINUATION,CTX_TREND_PULLBACK_LONG_NY_P20,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,boot_p10_gt_minus5,bootstrap_stability,182,0.7595384042035801,0.7319904005513808,0.8231492490004781,-64.72721284484827,-7.053256026604849
stage43,43A_CONTEXT_TREND_PULLBACK_CONTINUATION,CTX_TREND_PULLBACK_LONG_NY_P20,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,boot_prob_gt_65,bootstrap_stability,182,0.7595384042035801,0.7319904005513808,0.8231492490004781,-64.72721284484827,-7.053256026604849
stage43,43A_CONTEXT_TREND_PULLBACK_CONTINUATION,CTX_TREND_PULLBACK_LONG_NY_P20,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,positive_quarter_pct_ge_45,quarter_stability,182,0.7595384042035801,0.7319904005513808,0.8231492490004781,-64.72721284484827,-7.053256026604849
stage43,43A_CONTEXT_TREND_PULLBACK_CONTINUATION,CTX_TREND_PULLBACK_LONG_OVL_P12,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,other,149,0.3496183348064528,-0.19372690039587298,1.6053495450518285,-87.10451185554179,-8.528765762778303
stage43,43A_CONTEXT_TREND_PULLBACK_CONTINUATION,CTX_TREND_PULLBACK_LONG_OVL_P12,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,cost_mean_gt_12,cost_or_mean_edge,149,0.3496183348064528,-0.19372690039587298,1.6053495450518285,-87.10451185554179,-8.528765762778303
stage43,43A_CONTEXT_TREND_PULLBACK_CONTINUATION,CTX_TREND_PULLBACK_LONG_OVL_P12,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,train_gt_0,train_segment,149,0.3496183348064528,-0.19372690039587298,1.6053495450518285,-87.10451185554179,-8.528765762778303
stage43,43A_CONTEXT_TREND_PULLBACK_CONTINUATION,CTX_TREND_PULLBACK_LONG_OVL_P12,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,worst_quarter_slip16_gt_minus20,quarter_stability,149,0.3496183348064528,-0.19372690039587298,1.6053495450518285,-87.10451185554179,-8.528765762778303
stage43,43A_CONTEXT_TREND_PULLBACK_CONTINUATION,CTX_TREND_PULLBACK_LONG_OVL_P12,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,boot_p10_gt_minus5,bootstrap_stability,149,0.3496183348064528,-0.19372690039587298,1.6053495450518285,-87.10451185554179,-8.528765762778303
stage43,43A_CONTEXT_TREND_PULLBACK_CONTINUATION,CTX_TREND_PULLBACK_LONG_OVL_P12,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,boot_prob_gt_65,bootstrap_stability,149,0.3496183348064528,-0.19372690039587298,1.6053495450518285,-87.10451185554179,-8.528765762778303
stage43,43A_CONTEXT_TREND_PULLBACK_CONTINUATION,CTX_TREND_PULLBACK_LONG_OVL_P12,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,positive_quarter_pct_ge_45,quarter_stability,149,0.3496183348064528,-0.19372690039587298,1.6053495450518285,-87.10451185554179,-8.528765762778303
stage43,43A_CONTEXT_TREND_PULLBACK_CONTINUATION,CTX_TREND_PULLBACK_LONG_NY_P12,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,other,222,-0.6918818013553195,-1.7773360455177394,1.8192436888711712,-87.10451185554179,-7.3452182104057275
stage43,43A_CONTEXT_TREND_PULLBACK_CONTINUATION,CTX_TREND_PULLBACK_LONG_NY_P12,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,cost_mean_gt_12,cost_or_mean_edge,222,-0.6918818013553195,-1.7773360455177394,1.8192436888711712,-87.10451185554179,-7.3452182104057275
stage43,43A_CONTEXT_TREND_PULLBACK_CONTINUATION,CTX_TREND_PULLBACK_LONG_NY_P12,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,train_gt_0,train_segment,222,-0.6918818013553195,-1.7773360455177394,1.8192436888711712,-87.10451185554179,-7.3452182104057275
stage43,43A_CONTEXT_TREND_PULLBACK_CONTINUATION,CTX_TREND_PULLBACK_LONG_NY_P12,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,worst_quarter_slip16_gt_minus20,quarter_stability,222,-0.6918818013553195,-1.7773360455177394,1.8192436888711712,-87.10451185554179,-7.3452182104057275
stage43,43A_CONTEXT_TREND_PULLBACK_CONTINUATION,CTX_TREND_PULLBACK_LONG_NY_P12,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,boot_p10_gt_minus5,bootstrap_stability,222,-0.6918818013553195,-1.7773360455177394,1.8192436888711712,-87.10451185554179,-7.3452182104057275
stage43,43A_CONTEXT_TREND_PULLBACK_CONTINUATION,CTX_TREND_PULLBACK_LONG_NY_P12,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,boot_prob_gt_65,bootstrap_stability,222,-0.6918818013553195,-1.7773360455177394,1.8192436888711712,-87.10451185554179,-7.3452182104057275
stage43,43A_CONTEXT_TREND_PULLBACK_CONTINUATION,CTX_TREND_PULLBACK_LONG_NY_P12,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,positive_quarter_pct_ge_45,quarter_stability,222,-0.6918818013553195,-1.7773360455177394,1.8192436888711712,-87.10451185554179,-7.3452182104057275
stage43,43A_CONTEXT_TREND_PULLBACK_CONTINUATION,CTX_TREND_PULLBACK_LONG_NY_P20,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,other,219,-0.7274798393945847,0.37139744530014474,-3.2748771811869166,-36.891062801206616,-6.324950474635471
stage43,43A_CONTEXT_TREND_PULLBACK_CONTINUATION,CTX_TREND_PULLBACK_LONG_NY_P20,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,cost_mean_gt_12,cost_or_mean_edge,219,-0.7274798393945847,0.37139744530014474,-3.2748771811869166,-36.891062801206616,-6.324950474635471
stage43,43A_CONTEXT_TREND_PULLBACK_CONTINUATION,CTX_TREND_PULLBACK_LONG_NY_P20,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,oos_gt_0,oos_segment,219,-0.7274798393945847,0.37139744530014474,-3.2748771811869166,-36.891062801206616,-6.324950474635471
stage43,43A_CONTEXT_TREND_PULLBACK_CONTINUATION,CTX_TREND_PULLBACK_LONG_NY_P20,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,worst_quarter_slip16_gt_minus20,quarter_stability,219,-0.7274798393945847,0.37139744530014474,-3.2748771811869166,-36.891062801206616,-6.324950474635471
stage43,43A_CONTEXT_TREND_PULLBACK_CONTINUATION,CTX_TREND_PULLBACK_LONG_NY_P20,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,boot_p10_gt_minus5,bootstrap_stability,219,-0.7274798393945847,0.37139744530014474,-3.2748771811869166,-36.891062801206616,-6.324950474635471
stage43,43A_CONTEXT_TREND_PULLBACK_CONTINUATION,CTX_TREND_PULLBACK_LONG_NY_P20,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,boot_prob_gt_65,bootstrap_stability,219,-0.7274798393945847,0.37139744530014474,-3.2748771811869166,-36.891062801206616,-6.324950474635471
stage43,43A_CONTEXT_TREND_PULLBACK_CONTINUATION,CTX_TREND_PULLBACK_LONG_NY_P20,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,positive_quarter_pct_ge_45,quarter_stability,219,-0.7274798393945847,0.37139744530014474,-3.2748771811869166,-36.891062801206616,-6.324950474635471
stage43,43A_CONTEXT_TREND_PULLBACK_CONTINUATION,CTX_TREND_PULLBACK_LONG_OVL_P20,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,other,132,-0.8649084444861482,1.1814800130681866,-5.571601896861115,-47.59899482105688,-6.533864564498955
stage43,43A_CONTEXT_TREND_PULLBACK_CONTINUATION,CTX_TREND_PULLBACK_LONG_OVL_P20,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,cost_mean_gt_12,cost_or_mean_edge,132,-0.8649084444861482,1.1814800130681866,-5.571601896861115,-47.59899482105688,-6.533864564498955
stage43,43A_CONTEXT_TREND_PULLBACK_CONTINUATION,CTX_TREND_PULLBACK_LONG_OVL_P20,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,oos_gt_0,oos_segment,132,-0.8649084444861482,1.1814800130681866,-5.571601896861115,-47.59899482105688,-6.533864564498955
stage43,43A_CONTEXT_TREND_PULLBACK_CONTINUATION,CTX_TREND_PULLBACK_LONG_OVL_P20,LONG,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,worst_quarter_slip16_gt_minus20,quarter_stability,132,-0.8649084444861482,1.1814800130681866,-5.571601896861115,-47.59899482105688,-6.533864564498955
