trades,total_x4,median_x4,pf_x4,wr,dd_x4,train_total_x4,test_total_x4,pos_years,years,pos_quarters,quarters,definition,direction,guard_variant,geometry,variant,h4_sma,h4_slope_lookback,h1_lookback,compression_lookback,compression_max_atr,rejection_lookback,impulse_atr_mult,cooldown_h,exit_h,session_filter,robust_candidate
78,-94.56,2.2,0.947462,0.525641,-593.96,443.16,-537.72,3,5,8,17,short_compression_breakdown,SHORT,nonoverlap,time_exit_6h_stop30.0,short_compression_breakdown_h4sma20_slope3_look6_comp12_2.8_rej6_imp1.2_h6_cool1_london_ny,20,3,6,12,2.8,6,1.2,1,6,london_ny,False
78,-94.56,2.2,0.947462,0.525641,-593.96,443.16,-537.72,3,5,8,17,short_compression_breakdown,SHORT,nonoverlap,time_exit_6h_stop30.0,short_compression_breakdown_h4sma20_slope3_look6_comp12_2.8_rej6_imp1.2_h6_cool4_london_ny,20,3,6,12,2.8,6,1.2,4,6,london_ny,False
18,-212.44,-10.6,0.66305,0.388889,-538.08,325.64,-538.08,3,5,6,11,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_12h_stop30.0,short_bearish_impulse_after_compression_h4sma10_slope2_look12_comp12_2.8_rej6_imp1.2_h12_cool1_all,10,2,12,12,2.8,6,1.2,1,12,all,False
18,-212.44,-10.6,0.66305,0.388889,-538.08,325.64,-538.08,3,5,6,11,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_12h_stop30.0,short_bearish_impulse_after_compression_h4sma10_slope2_look12_comp12_2.8_rej6_imp1.2_h12_cool4_all,10,2,12,12,2.8,6,1.2,4,12,all,False
18,-212.44,-10.6,0.66305,0.388889,-538.08,325.64,-538.08,3,5,6,11,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_12h_stop30.0,short_bearish_impulse_after_compression_h4sma10_slope3_look12_comp12_2.8_rej6_imp1.2_h12_cool1_all,10,3,12,12,2.8,6,1.2,1,12,all,False
18,-212.44,-10.6,0.66305,0.388889,-538.08,325.64,-538.08,3,5,6,11,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_12h_stop30.0,short_bearish_impulse_after_compression_h4sma10_slope3_look12_comp12_2.8_rej6_imp1.2_h12_cool4_all,10,3,12,12,2.8,6,1.2,4,12,all,False
26,-689.4,-4.3,0.361714,0.423077,-689.4,-151.32,-538.08,1,5,4,12,short_compression_breakdown,SHORT,nonoverlap,time_exit_12h_stop30.0,short_compression_breakdown_h4sma20_slope2_look18_comp6_2.2_rej6_imp1.2_h12_cool1_london_ny,20,2,18,6,2.2,6,1.2,1,12,london_ny,False
26,-689.4,-4.3,0.361714,0.423077,-689.4,-151.32,-538.08,1,5,4,12,short_compression_breakdown,SHORT,nonoverlap,time_exit_12h_stop30.0,short_compression_breakdown_h4sma20_slope2_look18_comp6_2.2_rej6_imp1.2_h12_cool4_london_ny,20,2,18,6,2.2,6,1.2,4,12,london_ny,False
26,-689.4,-4.3,0.361714,0.423077,-689.4,-151.32,-538.08,1,5,4,12,short_compression_breakdown,SHORT,nonoverlap,time_exit_12h_stop30.0,short_compression_breakdown_h4sma20_slope3_look18_comp6_2.2_rej6_imp1.2_h12_cool1_london_ny,20,3,18,6,2.2,6,1.2,1,12,london_ny,False
26,-689.4,-4.3,0.361714,0.423077,-689.4,-151.32,-538.08,1,5,4,12,short_compression_breakdown,SHORT,nonoverlap,time_exit_12h_stop30.0,short_compression_breakdown_h4sma20_slope3_look18_comp6_2.2_rej6_imp1.2_h12_cool4_london_ny,20,3,18,6,2.2,6,1.2,4,12,london_ny,False
28,-698.12,-4.3,0.359664,0.428571,-698.12,-160.04,-538.08,1,5,4,13,short_compression_breakdown,SHORT,nonoverlap,time_exit_12h_stop30.0,short_compression_breakdown_h4sma10_slope2_look18_comp6_2.2_rej6_imp1.2_h12_cool1_london_ny,10,2,18,6,2.2,6,1.2,1,12,london_ny,False
28,-698.12,-4.3,0.359664,0.428571,-698.12,-160.04,-538.08,1,5,4,13,short_compression_breakdown,SHORT,nonoverlap,time_exit_12h_stop30.0,short_compression_breakdown_h4sma10_slope2_look18_comp6_2.2_rej6_imp1.2_h12_cool4_london_ny,10,2,18,6,2.2,6,1.2,4,12,london_ny,False
28,-698.12,-4.3,0.359664,0.428571,-698.12,-160.04,-538.08,1,5,4,13,short_compression_breakdown,SHORT,nonoverlap,time_exit_12h_stop30.0,short_compression_breakdown_h4sma10_slope3_look18_comp6_2.2_rej6_imp1.2_h12_cool1_london_ny,10,3,18,6,2.2,6,1.2,1,12,london_ny,False
28,-698.12,-4.3,0.359664,0.428571,-698.12,-160.04,-538.08,1,5,4,13,short_compression_breakdown,SHORT,nonoverlap,time_exit_12h_stop30.0,short_compression_breakdown_h4sma10_slope3_look18_comp6_2.2_rej6_imp1.2_h12_cool4_london_ny,10,3,18,6,2.2,6,1.2,4,12,london_ny,False
29,-771.2,-6.6,0.336248,0.37931,-771.2,-233.12,-538.08,1,5,3,12,short_compression_breakdown,SHORT,nonoverlap,time_exit_12h_stop30.0,short_compression_breakdown_h4sma20_slope2_look18_comp6_2.2_rej6_imp1.2_h12_cool1_no_asia,20,2,18,6,2.2,6,1.2,1,12,no_asia,False
29,-771.2,-6.6,0.336248,0.37931,-771.2,-233.12,-538.08,1,5,3,12,short_compression_breakdown,SHORT,nonoverlap,time_exit_12h_stop30.0,short_compression_breakdown_h4sma20_slope2_look18_comp6_2.2_rej6_imp1.2_h12_cool4_no_asia,20,2,18,6,2.2,6,1.2,4,12,no_asia,False
29,-771.2,-6.6,0.336248,0.37931,-771.2,-233.12,-538.08,1,5,3,12,short_compression_breakdown,SHORT,nonoverlap,time_exit_12h_stop30.0,short_compression_breakdown_h4sma20_slope3_look18_comp6_2.2_rej6_imp1.2_h12_cool1_no_asia,20,3,18,6,2.2,6,1.2,1,12,no_asia,False
29,-771.2,-6.6,0.336248,0.37931,-771.2,-233.12,-538.08,1,5,3,12,short_compression_breakdown,SHORT,nonoverlap,time_exit_12h_stop30.0,short_compression_breakdown_h4sma20_slope3_look18_comp6_2.2_rej6_imp1.2_h12_cool4_no_asia,20,3,18,6,2.2,6,1.2,4,12,no_asia,False
43,-722.2,-7.08,0.404401,0.465116,-722.2,-180.64,-541.56,1,5,4,15,short_compression_breakdown,SHORT,nonoverlap,time_exit_6h_stop30.0,short_compression_breakdown_h4sma10_slope2_look12_comp12_2.8_rej6_imp1.2_h6_cool1_london_ny,10,2,12,12,2.8,6,1.2,1,6,london_ny,False
43,-722.2,-7.08,0.404401,0.465116,-722.2,-180.64,-541.56,1,5,4,15,short_compression_breakdown,SHORT,nonoverlap,time_exit_6h_stop30.0,short_compression_breakdown_h4sma10_slope2_look12_comp12_2.8_rej6_imp1.2_h6_cool4_london_ny,10,2,12,12,2.8,6,1.2,4,6,london_ny,False
43,-722.2,-7.08,0.404401,0.465116,-722.2,-180.64,-541.56,1,5,4,15,short_compression_breakdown,SHORT,nonoverlap,time_exit_6h_stop30.0,short_compression_breakdown_h4sma10_slope3_look12_comp12_2.8_rej6_imp1.2_h6_cool1_london_ny,10,3,12,12,2.8,6,1.2,1,6,london_ny,False
43,-722.2,-7.08,0.404401,0.465116,-722.2,-180.64,-541.56,1,5,4,15,short_compression_breakdown,SHORT,nonoverlap,time_exit_6h_stop30.0,short_compression_breakdown_h4sma10_slope3_look12_comp12_2.8_rej6_imp1.2_h6_cool4_london_ny,10,3,12,12,2.8,6,1.2,4,6,london_ny,False
38,-660.8,-2.76,0.391102,0.5,-660.8,-119.24,-541.56,1,5,5,15,short_compression_breakdown,SHORT,nonoverlap,time_exit_6h_stop30.0,short_compression_breakdown_h4sma20_slope2_look12_comp12_2.8_rej6_imp1.2_h6_cool1_no_asia,20,2,12,12,2.8,6,1.2,1,6,no_asia,False
38,-660.8,-2.76,0.391102,0.5,-660.8,-119.24,-541.56,1,5,5,15,short_compression_breakdown,SHORT,nonoverlap,time_exit_6h_stop30.0,short_compression_breakdown_h4sma20_slope2_look12_comp12_2.8_rej6_imp1.2_h6_cool4_no_asia,20,2,12,12,2.8,6,1.2,4,6,no_asia,False
126,163.36,0.42,1.072397,0.507937,-855.24,705.52,-542.16,2,5,11,17,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_3h_stop30.0,short_bearish_impulse_after_compression_h4sma20_slope3_look6_comp6_2.8_rej6_imp0.8_h3_cool1_london_ny,20,3,6,6,2.8,6,0.8,1,3,london_ny,False
16,-419.12,-14.6,0.327169,0.375,-542.2,123.08,-542.2,2,5,5,12,short_compression_breakdown,SHORT,nonoverlap,time_exit_6h_stop30.0,short_compression_breakdown_h4sma10_slope2_look18_comp12_2.8_rej6_imp1.2_h6_cool1_london_ny,10,2,18,12,2.8,6,1.2,1,6,london_ny,False
16,-419.12,-14.6,0.327169,0.375,-542.2,123.08,-542.2,2,5,5,12,short_compression_breakdown,SHORT,nonoverlap,time_exit_6h_stop30.0,short_compression_breakdown_h4sma10_slope2_look18_comp12_2.8_rej6_imp1.2_h6_cool4_london_ny,10,2,18,12,2.8,6,1.2,4,6,london_ny,False
16,-419.12,-14.6,0.327169,0.375,-542.2,123.08,-542.2,2,5,5,12,short_compression_breakdown,SHORT,nonoverlap,time_exit_6h_stop30.0,short_compression_breakdown_h4sma10_slope3_look18_comp12_2.8_rej6_imp1.2_h6_cool1_london_ny,10,3,18,12,2.8,6,1.2,1,6,london_ny,False
16,-419.12,-14.6,0.327169,0.375,-542.2,123.08,-542.2,2,5,5,12,short_compression_breakdown,SHORT,nonoverlap,time_exit_6h_stop30.0,short_compression_breakdown_h4sma10_slope3_look18_comp12_2.8_rej6_imp1.2_h6_cool4_london_ny,10,3,18,12,2.8,6,1.2,4,6,london_ny,False
15,-491.84,-16.4,0.210428,0.333333,-542.2,50.36,-542.2,2,5,4,11,short_compression_breakdown,SHORT,nonoverlap,time_exit_6h_stop30.0,short_compression_breakdown_h4sma20_slope2_look18_comp12_2.8_rej6_imp1.2_h6_cool1_no_asia,20,2,18,12,2.8,6,1.2,1,6,no_asia,False
15,-491.84,-16.4,0.210428,0.333333,-542.2,50.36,-542.2,2,5,4,11,short_compression_breakdown,SHORT,nonoverlap,time_exit_6h_stop30.0,short_compression_breakdown_h4sma20_slope2_look18_comp12_2.8_rej6_imp1.2_h6_cool4_no_asia,20,2,18,12,2.8,6,1.2,4,6,no_asia,False
15,-491.84,-16.4,0.210428,0.333333,-542.2,50.36,-542.2,2,5,4,11,short_compression_breakdown,SHORT,nonoverlap,time_exit_6h_stop30.0,short_compression_breakdown_h4sma20_slope3_look18_comp12_2.8_rej6_imp1.2_h6_cool1_no_asia,20,3,18,12,2.8,6,1.2,1,6,no_asia,False
15,-491.84,-16.4,0.210428,0.333333,-542.2,50.36,-542.2,2,5,4,11,short_compression_breakdown,SHORT,nonoverlap,time_exit_6h_stop30.0,short_compression_breakdown_h4sma20_slope3_look18_comp12_2.8_rej6_imp1.2_h6_cool4_no_asia,20,3,18,12,2.8,6,1.2,4,6,no_asia,False
87,-666.2,-3.32,0.688709,0.436782,-827.24,-123.36,-542.84,3,5,8,16,short_compression_breakdown,SHORT,nonoverlap,time_exit_3h_stop30.0,short_compression_breakdown_h4sma20_slope2_look6_comp6_2.2_rej6_imp1.2_h3_cool1_no_asia,20,2,6,6,2.2,6,1.2,1,3,no_asia,False
87,-666.2,-3.32,0.688709,0.436782,-827.24,-123.36,-542.84,3,5,8,16,short_compression_breakdown,SHORT,nonoverlap,time_exit_3h_stop30.0,short_compression_breakdown_h4sma20_slope2_look6_comp6_2.2_rej6_imp1.2_h3_cool4_no_asia,20,2,6,6,2.2,6,1.2,4,3,no_asia,False
36,-303.08,-0.44,0.670766,0.472222,-807.16,241.2,-544.28,3,5,8,14,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_3h_stop30.0,short_bearish_impulse_after_compression_h4sma10_slope2_look6_comp6_2.8_rej6_imp1.2_h3_cool1_ny_only,10,2,6,6,2.8,6,1.2,1,3,ny_only,False
36,-303.08,-0.44,0.670766,0.472222,-807.16,241.2,-544.28,3,5,8,14,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_3h_stop30.0,short_bearish_impulse_after_compression_h4sma10_slope2_look6_comp6_2.8_rej6_imp1.2_h3_cool4_ny_only,10,2,6,6,2.8,6,1.2,4,3,ny_only,False
36,-303.08,-0.44,0.670766,0.472222,-807.16,241.2,-544.28,3,5,8,14,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_3h_stop30.0,short_bearish_impulse_after_compression_h4sma10_slope3_look6_comp6_2.8_rej6_imp1.2_h3_cool1_ny_only,10,3,6,6,2.8,6,1.2,1,3,ny_only,False
36,-303.08,-0.44,0.670766,0.472222,-807.16,241.2,-544.28,3,5,8,14,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_3h_stop30.0,short_bearish_impulse_after_compression_h4sma10_slope3_look6_comp6_2.8_rej6_imp1.2_h3_cool4_ny_only,10,3,6,6,2.8,6,1.2,4,3,ny_only,False
125,141.52,0.08,1.062718,0.504,-762.28,686.76,-545.24,2,5,11,17,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_3h_stop30.0,short_bearish_impulse_after_compression_h4sma20_slope3_look6_comp6_2.8_rej6_imp0.8_h3_cool4_no_asia,20,3,6,6,2.8,6,0.8,4,3,no_asia,False
39,-52.52,-6.36,0.944104,0.461538,-548.28,495.76,-548.28,3,5,7,14,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_12h_stop30.0,short_bearish_impulse_after_compression_h4sma10_slope2_look12_comp12_2.8_rej6_imp0.8_h12_cool1_all,10,2,12,12,2.8,6,0.8,1,12,all,False
39,-52.52,-6.36,0.944104,0.461538,-548.28,495.76,-548.28,3,5,7,14,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_12h_stop30.0,short_bearish_impulse_after_compression_h4sma10_slope2_look12_comp12_2.8_rej6_imp0.8_h12_cool4_all,10,2,12,12,2.8,6,0.8,4,12,all,False
39,-52.52,-6.36,0.944104,0.461538,-548.28,495.76,-548.28,3,5,7,14,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_12h_stop30.0,short_bearish_impulse_after_compression_h4sma10_slope3_look12_comp12_2.8_rej6_imp0.8_h12_cool1_all,10,3,12,12,2.8,6,0.8,1,12,all,False
39,-52.52,-6.36,0.944104,0.461538,-548.28,495.76,-548.28,3,5,7,14,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_12h_stop30.0,short_bearish_impulse_after_compression_h4sma10_slope3_look12_comp12_2.8_rej6_imp0.8_h12_cool4_all,10,3,12,12,2.8,6,0.8,4,12,all,False
89,-47.84,2.2,0.979348,0.516854,-810.72,501.04,-548.88,3,5,8,17,short_compression_breakdown,SHORT,nonoverlap,time_exit_6h_stop30.0,short_compression_breakdown_h4sma10_slope2_look6_comp12_2.8_rej6_imp1.2_h6_cool1_london_ny,10,2,6,12,2.8,6,1.2,1,6,london_ny,False
89,-47.84,2.2,0.979348,0.516854,-810.72,501.04,-548.88,3,5,8,17,short_compression_breakdown,SHORT,nonoverlap,time_exit_6h_stop30.0,short_compression_breakdown_h4sma10_slope2_look6_comp12_2.8_rej6_imp1.2_h6_cool4_london_ny,10,2,6,12,2.8,6,1.2,4,6,london_ny,False
91,-50.52,2.2,0.978237,0.516484,-810.72,498.36,-548.88,3,5,8,17,short_compression_breakdown,SHORT,nonoverlap,time_exit_6h_stop30.0,short_compression_breakdown_h4sma10_slope3_look6_comp12_2.8_rej6_imp1.2_h6_cool1_london_ny,10,3,6,12,2.8,6,1.2,1,6,london_ny,False
91,-50.52,2.2,0.978237,0.516484,-810.72,498.36,-548.88,3,5,8,17,short_compression_breakdown,SHORT,nonoverlap,time_exit_6h_stop30.0,short_compression_breakdown_h4sma10_slope3_look6_comp12_2.8_rej6_imp1.2_h6_cool4_london_ny,10,3,6,12,2.8,6,1.2,4,6,london_ny,False
111,94.32,-4.88,1.033029,0.459459,-704.88,644.68,-550.36,2,5,10,17,short_compression_breakdown,SHORT,nonoverlap,time_exit_6h_stop30.0,short_compression_breakdown_h4sma10_slope2_look18_comp6_2.8_rej6_imp1.2_h6_cool1_london_ny,10,2,18,6,2.8,6,1.2,1,6,london_ny,False
111,94.32,-4.88,1.033029,0.459459,-704.88,644.68,-550.36,2,5,10,17,short_compression_breakdown,SHORT,nonoverlap,time_exit_6h_stop30.0,short_compression_breakdown_h4sma10_slope3_look18_comp6_2.8_rej6_imp1.2_h6_cool1_london_ny,10,3,18,6,2.8,6,1.2,1,6,london_ny,False
109,83.08,-5.52,1.029074,0.449541,-704.88,633.44,-550.36,2,5,10,17,short_compression_breakdown,SHORT,nonoverlap,time_exit_6h_stop30.0,short_compression_breakdown_h4sma10_slope2_look18_comp6_2.8_rej6_imp1.2_h6_cool4_london_ny,10,2,18,6,2.8,6,1.2,4,6,london_ny,False
109,83.08,-5.52,1.029074,0.449541,-704.88,633.44,-550.36,2,5,10,17,short_compression_breakdown,SHORT,nonoverlap,time_exit_6h_stop30.0,short_compression_breakdown_h4sma10_slope3_look18_comp6_2.8_rej6_imp1.2_h6_cool4_london_ny,10,3,18,6,2.8,6,1.2,4,6,london_ny,False
101,-32.0,0.84,0.981631,0.50495,-614.08,523.28,-555.28,2,5,8,17,short_compression_breakdown,SHORT,nonoverlap,time_exit_3h_stop30.0,short_compression_breakdown_h4sma20_slope2_look18_comp6_2.8_rej6_imp1.2_h3_cool1_london_ny,20,2,18,6,2.8,6,1.2,1,3,london_ny,False
101,-32.0,0.84,0.981631,0.50495,-614.08,523.28,-555.28,2,5,8,17,short_compression_breakdown,SHORT,nonoverlap,time_exit_3h_stop30.0,short_compression_breakdown_h4sma20_slope3_look18_comp6_2.8_rej6_imp1.2_h3_cool1_london_ny,20,3,18,6,2.8,6,1.2,1,3,london_ny,False
21,-700.48,-13.04,0.177145,0.285714,-720.72,-143.52,-556.96,1,5,5,13,short_compression_breakdown,SHORT,nonoverlap,time_exit_12h_stop30.0,short_compression_breakdown_h4sma20_slope3_look12_comp12_2.8_rej6_imp1.2_h12_cool1_ny_only,20,3,12,12,2.8,6,1.2,1,12,ny_only,False
21,-700.48,-13.04,0.177145,0.285714,-720.72,-143.52,-556.96,1,5,5,13,short_compression_breakdown,SHORT,nonoverlap,time_exit_12h_stop30.0,short_compression_breakdown_h4sma20_slope3_look12_comp12_2.8_rej6_imp1.2_h12_cool4_ny_only,20,3,12,12,2.8,6,1.2,4,12,ny_only,False
52,-211.32,-10.3,0.877396,0.442308,-995.76,348.96,-560.28,4,5,9,17,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_12h_stop30.0,short_bearish_impulse_after_compression_h4sma10_slope3_look6_comp12_2.8_rej6_imp0.8_h12_cool1_no_asia,10,3,6,12,2.8,6,0.8,1,12,no_asia,False
52,-211.32,-10.3,0.877396,0.442308,-995.76,348.96,-560.28,4,5,9,17,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_12h_stop30.0,short_bearish_impulse_after_compression_h4sma10_slope3_look6_comp12_2.8_rej6_imp0.8_h12_cool1_london_ny,10,3,6,12,2.8,6,0.8,1,12,london_ny,False
52,-211.32,-10.3,0.877396,0.442308,-995.76,348.96,-560.28,4,5,9,17,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_12h_stop30.0,short_bearish_impulse_after_compression_h4sma10_slope3_look6_comp12_2.8_rej6_imp0.8_h12_cool4_no_asia,10,3,6,12,2.8,6,0.8,4,12,no_asia,False
52,-211.32,-10.3,0.877396,0.442308,-995.76,348.96,-560.28,4,5,9,17,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_12h_stop30.0,short_bearish_impulse_after_compression_h4sma10_slope3_look6_comp12_2.8_rej6_imp0.8_h12_cool4_london_ny,10,3,6,12,2.8,6,0.8,4,12,london_ny,False
51,-261.0,-10.4,0.848573,0.431373,-995.76,299.28,-560.28,4,5,9,17,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_12h_stop30.0,short_bearish_impulse_after_compression_h4sma10_slope2_look6_comp12_2.8_rej6_imp0.8_h12_cool1_no_asia,10,2,6,12,2.8,6,0.8,1,12,no_asia,False
51,-261.0,-10.4,0.848573,0.431373,-995.76,299.28,-560.28,4,5,9,17,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_12h_stop30.0,short_bearish_impulse_after_compression_h4sma10_slope2_look6_comp12_2.8_rej6_imp0.8_h12_cool1_london_ny,10,2,6,12,2.8,6,0.8,1,12,london_ny,False
51,-261.0,-10.4,0.848573,0.431373,-995.76,299.28,-560.28,4,5,9,17,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_12h_stop30.0,short_bearish_impulse_after_compression_h4sma10_slope2_look6_comp12_2.8_rej6_imp0.8_h12_cool4_no_asia,10,2,6,12,2.8,6,0.8,4,12,no_asia,False
51,-261.0,-10.4,0.848573,0.431373,-995.76,299.28,-560.28,4,5,9,17,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_12h_stop30.0,short_bearish_impulse_after_compression_h4sma10_slope2_look6_comp12_2.8_rej6_imp0.8_h12_cool4_london_ny,10,2,6,12,2.8,6,0.8,4,12,london_ny,False
225,-886.28,-10.2,0.880848,0.422222,-1742.64,-325.92,-560.36,2,5,6,17,short_compression_breakdown,SHORT,nonoverlap,time_exit_12h_stop30.0,short_compression_breakdown_h4sma20_slope3_look12_comp6_2.8_rej6_imp1.2_h12_cool1_all,20,3,12,6,2.8,6,1.2,1,12,all,False
222,-977.96,-10.7,0.868138,0.418919,-1834.32,-417.6,-560.36,1,5,6,17,short_compression_breakdown,SHORT,nonoverlap,time_exit_12h_stop30.0,short_compression_breakdown_h4sma20_slope3_look12_comp6_2.8_rej6_imp1.2_h12_cool4_all,20,3,12,6,2.8,6,1.2,4,12,all,False
11,-590.56,-76.32,0.165074,0.363636,-590.56,-28.64,-561.92,2,5,3,9,short_compression_breakdown,SHORT,nonoverlap,time_exit_12h_stop30.0,short_compression_breakdown_h4sma10_slope2_look6_comp6_1.8_rej6_imp1.2_h12_cool1_london,10,2,6,6,1.8,6,1.2,1,12,london,False
11,-590.56,-76.32,0.165074,0.363636,-590.56,-28.64,-561.92,2,5,3,9,short_compression_breakdown,SHORT,nonoverlap,time_exit_12h_stop30.0,short_compression_breakdown_h4sma10_slope2_look6_comp6_1.8_rej6_imp1.2_h12_cool4_london,10,2,6,6,1.8,6,1.2,4,12,london,False
12,-592.72,-50.16,0.164571,0.333333,-592.72,-30.8,-561.92,2,5,3,9,short_compression_breakdown,SHORT,nonoverlap,time_exit_12h_stop30.0,short_compression_breakdown_h4sma10_slope3_look6_comp6_1.8_rej6_imp1.2_h12_cool1_london,10,3,6,6,1.8,6,1.2,1,12,london,False
12,-592.72,-50.16,0.164571,0.333333,-592.72,-30.8,-561.92,2,5,3,9,short_compression_breakdown,SHORT,nonoverlap,time_exit_12h_stop30.0,short_compression_breakdown_h4sma10_slope3_look6_comp6_1.8_rej6_imp1.2_h12_cool4_london,10,3,6,6,1.8,6,1.2,4,12,london,False
89,-440.04,-1.12,0.757425,0.47191,-714.44,122.52,-562.56,2,5,8,17,short_compression_breakdown,SHORT,nonoverlap,time_exit_3h_stop30.0,short_compression_breakdown_h4sma10_slope2_look6_comp12_2.8_rej6_imp1.2_h3_cool4_london_ny,10,2,6,12,2.8,6,1.2,4,3,london_ny,False
90,-454.04,-1.72,0.751625,0.466667,-714.44,108.52,-562.56,2,5,8,17,short_compression_breakdown,SHORT,nonoverlap,time_exit_3h_stop30.0,short_compression_breakdown_h4sma10_slope2_look6_comp12_2.8_rej6_imp1.2_h3_cool1_london_ny,10,2,6,12,2.8,6,1.2,1,3,london_ny,False
91,-463.6,-2.32,0.747714,0.461538,-714.44,98.96,-562.56,2,5,8,17,short_compression_breakdown,SHORT,nonoverlap,time_exit_3h_stop30.0,short_compression_breakdown_h4sma10_slope3_look6_comp12_2.8_rej6_imp1.2_h3_cool4_london_ny,10,3,6,12,2.8,6,1.2,4,3,london_ny,False
92,-477.6,-2.36,0.742061,0.456522,-714.44,84.96,-562.56,2,5,8,17,short_compression_breakdown,SHORT,nonoverlap,time_exit_3h_stop30.0,short_compression_breakdown_h4sma10_slope3_look6_comp12_2.8_rej6_imp1.2_h3_cool1_london_ny,10,3,6,12,2.8,6,1.2,1,3,london_ny,False
23,-202.56,-11.56,0.729125,0.391304,-590.36,362.48,-565.04,3,5,7,13,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_6h_stop30.0,short_bearish_impulse_after_compression_h4sma10_slope2_look18_comp6_2.8_rej6_imp1.2_h6_cool1_ny_only,10,2,18,6,2.8,6,1.2,1,6,ny_only,False
23,-202.56,-11.56,0.729125,0.391304,-590.36,362.48,-565.04,3,5,7,13,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_6h_stop30.0,short_bearish_impulse_after_compression_h4sma10_slope2_look18_comp6_2.8_rej6_imp1.2_h6_cool4_ny_only,10,2,18,6,2.8,6,1.2,4,6,ny_only,False
23,-202.56,-11.56,0.729125,0.391304,-590.36,362.48,-565.04,3,5,7,13,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_6h_stop30.0,short_bearish_impulse_after_compression_h4sma10_slope3_look18_comp6_2.8_rej6_imp1.2_h6_cool1_ny_only,10,3,18,6,2.8,6,1.2,1,6,ny_only,False
23,-202.56,-11.56,0.729125,0.391304,-590.36,362.48,-565.04,3,5,7,13,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_6h_stop30.0,short_bearish_impulse_after_compression_h4sma10_slope3_look18_comp6_2.8_rej6_imp1.2_h6_cool4_ny_only,10,3,18,6,2.8,6,1.2,4,6,ny_only,False
57,-324.96,-5.52,0.774609,0.45614,-611.6,241.12,-566.08,1,5,9,15,short_compression_breakdown,SHORT,nonoverlap,time_exit_6h_stop30.0,short_compression_breakdown_h4sma20_slope2_look18_comp6_2.8_rej6_imp1.2_h6_cool1_ny_only,20,2,18,6,2.8,6,1.2,1,6,ny_only,False
57,-324.96,-5.52,0.774609,0.45614,-611.6,241.12,-566.08,1,5,9,15,short_compression_breakdown,SHORT,nonoverlap,time_exit_6h_stop30.0,short_compression_breakdown_h4sma20_slope2_look18_comp6_2.8_rej6_imp1.2_h6_cool4_ny_only,20,2,18,6,2.8,6,1.2,4,6,ny_only,False
57,-324.96,-5.52,0.774609,0.45614,-611.6,241.12,-566.08,1,5,9,15,short_compression_breakdown,SHORT,nonoverlap,time_exit_6h_stop30.0,short_compression_breakdown_h4sma20_slope3_look18_comp6_2.8_rej6_imp1.2_h6_cool1_ny_only,20,3,18,6,2.8,6,1.2,1,6,ny_only,False
57,-324.96,-5.52,0.774609,0.45614,-611.6,241.12,-566.08,1,5,9,15,short_compression_breakdown,SHORT,nonoverlap,time_exit_6h_stop30.0,short_compression_breakdown_h4sma20_slope3_look18_comp6_2.8_rej6_imp1.2_h6_cool4_ny_only,20,3,18,6,2.8,6,1.2,4,6,ny_only,False
88,-102.08,-4.66,0.967214,0.454545,-1222.92,464.32,-566.4,3,5,7,17,short_compression_breakdown,SHORT,nonoverlap,time_exit_12h_stop30.0,short_compression_breakdown_h4sma10_slope2_look6_comp6_2.2_rej6_imp1.2_h12_cool1_london_ny,10,2,6,6,2.2,6,1.2,1,12,london_ny,False
88,-102.08,-4.66,0.967214,0.454545,-1222.92,464.32,-566.4,3,5,7,17,short_compression_breakdown,SHORT,nonoverlap,time_exit_12h_stop30.0,short_compression_breakdown_h4sma10_slope2_look6_comp6_2.2_rej6_imp1.2_h12_cool4_london_ny,10,2,6,6,2.2,6,1.2,4,12,london_ny,False
